actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
359,PT11M24.00S,2022-03-18T00:25:06.7Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629021,89.04402102496715,46.568627450980394,1610612753,64,73,2022-03-18T00:25:15Z,3540000,-17.0,50.0,1,right,M. Wagner running DUNK (7 PTS),[1629021],1610612753.0,ORL,running,,,Wagner,M. Wagner,,,,,5.33,Made,7.0,,,,,,,,,,,,,,,,,
360,PT11M16.00S,2022-03-18T00:25:13.9Z,3,REGULAR,3pt,Jump Shot,[],1628963,32.802233902759525,40.931372549019606,1610612765,64,73,2022-03-18T00:25:17Z,3550000,45.0,256.0,1,left,MISS M. Bagley III 25' 3PT,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,25.98,Missed,,,,,,,,,,,,,,,,,,
361,PT11M15.00S,2022-03-18T00:25:14.9Z,3,REGULAR,rebound,defensive,[],1630532,,,1610612753,64,73,2022-03-18T00:25:17Z,3560000,,,0,,F. Wagner REBOUND (Off:0 Def:2),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,360.0,2.0,2.0,0.0,,,,
364,PT11M04.00S,2022-03-18T00:25:54.8Z,3,REGULAR,foul,personal,[],1630191,,,1610612753,64,73,2022-03-18T00:26:00Z,3590000,,,0,,I. Stewart personal FOUL (1 PF),"[1630191, 1630181]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,1830.0,1.0,0.0,Hampton,1630181.0,,,,,,,,,
366,PT10M48.00S,2022-03-18T00:26:10.4Z,3,REGULAR,3pt,Jump Shot,[],1628964,67.23061760840999,75.98039215686273,1610612753,64,73,2022-03-18T00:26:22Z,3610000,130.0,256.0,1,right,MISS M. Bamba 28' turnaround 3PT,[1628964],1610612753.0,ORL,turnaround,,,Bamba,M. Bamba,,,,,28.66,Missed,,,,,,,,,,,,,,,,,,
367,PT10M48.00S,2022-03-18T00:26:10.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612753,64,73,2022-03-18T00:26:22Z,3620000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,366.0,,,,,,,
368,PT10M48.00S,2022-03-18T00:26:14.6Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612753,64,73,2022-03-18T00:26:30Z,3630000,,,0,,ORL shot clock Team TURNOVER,[],1610612753.0,ORL,,,,,,,,,,,,,,,,1155.0,,,,,,,,,,,,,
369,PT10M31.00S,2022-03-18T00:26:45.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628963,7.178055190538765,95.34313725490196,1610612765,64,73,2022-03-18T00:26:52Z,3640000,-227.0,15.0,1,left,MISS M. Bagley III 3PT,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,22.72,Missed,,,,,,,,,,,,,,,,,,
370,PT10M28.00S,2022-03-18T00:26:48.3Z,3,REGULAR,rebound,offensive,[],1628963,,,1610612765,64,73,2022-03-18T00:26:52Z,3650000,,,0,,M. Bagley III REBOUND (Off:2 Def:5),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,369.0,7.0,5.0,2.0,,,,
371,PT10M27.00S,2022-03-18T00:26:50.0Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",202709,30.831143232588698,25.0,1610612765,64,76,2022-03-18T00:26:54Z,3660000,125.0,237.0,1,left,C. Joseph 26' 3PT  (11 PTS) (M. Bagley III 2 AST),"[202709, 1628963]",1610612765.0,DET,,,,Joseph,C. Joseph,,,,,26.82,Made,11.0,M. Bagley III,1628963.0,2.0,,,,,,,,,,,,,,
373,PT10M08.00S,2022-03-18T00:27:07.7Z,3,REGULAR,3pt,Jump Shot,[],1629021,67.88764783180025,29.901960784313726,1610612753,64,76,2022-03-18T00:27:12Z,3680000,-100.0,249.0,1,right,MISS M. Wagner 26' 3PT,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,26.89,Missed,,,,,,,,,,,,,,,,,,
374,PT10M05.00S,2022-03-18T00:27:10.7Z,3,REGULAR,rebound,defensive,[],1630180,,,1610612765,64,76,2022-03-18T00:27:12Z,3690000,,,0,,S. Bey REBOUND (Off:0 Def:4),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,373.0,4.0,4.0,0.0,,,,
375,PT09M55.00S,2022-03-18T00:27:21.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202709,18.084756898817346,56.127450980392155,1610612765,64,76,2022-03-18T00:27:47Z,3700000,-31.0,117.0,1,left,MISS C. Joseph 12' fadeaway Shot,[202709],1610612765.0,DET,fadeaway,,,Joseph,C. Joseph,,,,,12.14,Missed,,,,,,,,,,,,,,,,,,
376,PT09M53.00S,2022-03-18T00:27:23.2Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612753,64,76,2022-03-18T00:27:34Z,3710000,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,375.0,,,,,,,
377,PT09M53.00S,2022-03-18T00:27:30.6Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,64,76,2022-03-18T00:27:30Z,3720000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT09M40.00S,2022-03-18T00:28:03.0Z,3,REGULAR,2pt,Jump Shot,[],1630532,82.86793692509855,28.431372549019606,1610612753,64,76,2022-03-18T00:28:26Z,3730000,-108.0,109.0,1,right,MISS F. Wagner 15' driving floating Shot,[1630532],1610612753.0,ORL,driving floating,,,Wagner,F. Wagner,,,,,15.29,Missed,,,,,,,,,,,,,,,,,,
379,PT09M37.00S,2022-03-18T00:28:06.0Z,3,REGULAR,rebound,offensive,[],1628964,,,1610612753,64,76,2022-03-18T00:28:13Z,3740000,,,0,,M. Bamba REBOUND (Off:5 Def:4),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,378.0,9.0,4.0,5.0,,,,
380,PT09M37.00S,2022-03-18T00:28:06.9Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1628964,94.40999984741211,50.0,1610612753,64,76,2022-03-18T00:33:39Z,3750000,0.0,0.0,1,right,MISS M. Bamba tip DUNK,[1628964],1610612753.0,ORL,tip,,,Bamba,M. Bamba,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
381,PT09M35.00S,2022-03-18T00:28:08.9Z,3,REGULAR,rebound,defensive,[],1630180,,,1610612765,64,76,2022-03-18T00:32:04Z,3760000,,,0,,S. Bey REBOUND (Off:0 Def:5),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,380.0,5.0,5.0,0.0,,,,
382,PT09M27.00S,2022-03-18T00:28:17.0Z,3,REGULAR,2pt,Jump Shot,[],1630180,6.521024967148489,77.69607843137256,1610612765,64,78,2022-03-18T00:28:23Z,3770000,-138.0,9.0,1,left,S. Bey 13' step back Jump Shot (32 PTS),[1630180],1610612765.0,DET,step back,,,Bey,S. Bey,,,,,13.88,Made,32.0,,,,,,,,,,,,,,,,,
383,PT09M10.00S,2022-03-18T00:28:33.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629021,94.43166885676742,50.245098039215684,1610612753,66,78,2022-03-18T00:28:39Z,3780000,1.0,0.0,1,right,M. Wagner Layup (9 PTS) (R. Hampton 2 AST),"[1629021, 1630181]",1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,0.12,Made,9.0,R. Hampton,1630181.0,2.0,,,,,,,,,,,,,,
385,PT09M02.00S,2022-03-18T00:28:42.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202709,9.806176084099869,45.34313725490196,1610612765,66,78,2022-03-18T00:28:58Z,3800000,23.0,40.0,1,left,MISS C. Joseph driving Layup - blocked,"[202709, 1630181]",1610612765.0,DET,driving,,,Joseph,C. Joseph,,,,,4.6,Missed,,,,,,,,,,,,,,,,,Hampton,1630181.0
386,PT09M02.00S,2022-03-18T00:28:42.5Z,3,REGULAR,block,,[],1630181,,,1610612765,66,78,2022-03-18T00:28:49Z,3810000,,,0,,R. Hampton BLOCK (1 BLK),[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,
387,PT09M02.00S,2022-03-18T00:28:42.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612765,66,78,2022-03-18T00:28:58Z,3820000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,385.0,,,,,,,
388,PT09M02.00S,2022-03-18T00:28:52.5Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,66,78,2022-03-18T00:28:52Z,3830000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT08M47.00S,2022-03-18T00:29:24.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203585,29.517082785808146,72.79411764705883,1610612765,66,78,2022-03-18T00:29:30Z,3840000,-114.0,225.0,1,left,MISS R. McGruder 25' 3PT,[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,25.22,Missed,,,,,,,,,,,,,,,,,,
390,PT08M45.00S,2022-03-18T00:29:26.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612753,66,78,2022-03-18T00:29:30Z,3850000,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,389.0,,,,,,,
391,PT08M45.00S,2022-03-18T00:29:31.3Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,66,78,2022-03-18T00:29:31Z,3860000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT08M31.00S,2022-03-18T00:29:53.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630175,88.38699080157687,58.82352941176471,1610612753,66,78,2022-03-18T00:33:19Z,3870000,44.0,57.0,1,right,MISS C. Anthony 7' driving Layup,[1630175],1610612753.0,ORL,driving,,,Anthony,C. Anthony,,,,,7.18,Missed,,,,,,,,,,,,,,,,,,
394,PT08M28.00S,2022-03-18T00:29:56.6Z,3,REGULAR,rebound,offensive,[],1630532,,,1610612753,66,78,2022-03-18T00:30:47Z,3890000,,,0,,F. Wagner REBOUND (Off:1 Def:2),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,392.0,3.0,2.0,1.0,,,,
395,PT08M28.00S,2022-03-18T00:30:02.1Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630532,94.40999984741211,50.0,1610612753,68,78,2022-03-18T00:34:38Z,3900000,0.0,0.0,1,right,F. Wagner tip Layup (15 PTS),[1630532],1610612753.0,ORL,tip,,,Wagner,F. Wagner,,,,,0.0,Made,15.0,,,,,,,,,,,,,,,,,
396,PT08M14.00S,2022-03-18T00:30:11.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628963,14.14257555847569,48.28431372549019,1610612765,68,80,2022-03-18T00:54:02Z,3910000,9.0,80.0,1,left,M. Bagley III 8' driving floating Jump Shot (11 PTS) (C. Joseph 4 AST),"[1628963, 202709]",1610612765.0,DET,driving floating,,,Bagley III,M. Bagley III,,,,,8.09,Made,11.0,C. Joseph,202709.0,4.0,,,,,,,,,,,,,,
398,PT08M04.00S,2022-03-18T00:30:25.2Z,3,REGULAR,foul,personal,[],203585,,,1610612753,68,80,2022-03-18T00:30:33Z,3930000,,,0,,R. McGruder personal FOUL (1 PF),"[203585, 1630532]",1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,,,,,1155.0,1.0,0.0,Wagner,1630532.0,,,,,,,,,
400,PT07M57.00S,2022-03-18T00:30:47.0Z,3,REGULAR,turnover,lost ball,[],1630532,,,1610612753,68,80,2022-03-18T00:30:54Z,3950000,,,0,,F. Wagner lost ball TURNOVER (1 TO),"[1630532, 1630191]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,1.0,,,,,Stewart,1630191.0,,
401,PT07M57.00S,2022-03-18T00:30:47.0Z,3,REGULAR,steal,,[],1630191,,,1610612765,68,80,2022-03-18T00:30:49Z,3960000,,,0,,I. Stewart STEAL (1 STL),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,
402,PT07M53.00S,2022-03-18T00:30:53.1Z,3,REGULAR,foul,personal,['2freethrow'],1628964,,,1610612765,68,80,2022-03-18T00:31:02Z,3970000,,,0,,M. Bamba shooting personal FOUL (2 PF) (Bey 2 FT),"[1628964, 1630180]",1610612753.0,ORL,shooting,,,Bamba,M. Bamba,,,,,,,,,,,1155.0,2.0,0.0,Bey,1630180.0,,,,,,,,,
404,PT07M53.00S,2022-03-18T00:31:20.4Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630180,,,1610612765,68,80,2022-03-18T00:31:20Z,3990000,,,0,,MISS S. Bey Free Throw 1 of 2,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,Missed,,,,,,,,,,,,,,,,,,
405,PT07M53.00S,2022-03-18T00:31:20.4Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,68,80,2022-03-18T00:31:20Z,4000000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,404.0,,,,,,,
406,PT07M53.00S,2022-03-18T00:31:35.7Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630180,,,1610612765,68,81,2022-03-18T00:31:35Z,4010000,,,0,,S. Bey Free Throw 2 of 2 (33 PTS),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,Made,33.0,,,,,,,,,,,,,,,,,
407,PT07M41.00S,2022-03-18T00:31:49.0Z,3,REGULAR,3pt,Jump Shot,[],1629021,71.04139290407359,20.098039215686274,1610612753,68,81,2022-03-18T00:31:59Z,4020000,-150.0,220.0,1,right,MISS M. Wagner 26' 3PT,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,26.57,Missed,,,,,,,,,,,,,,,,,,
408,PT07M38.00S,2022-03-18T00:31:52.0Z,3,REGULAR,rebound,defensive,[],1630180,,,1610612765,68,81,2022-03-18T00:31:59Z,4030000,,,0,,S. Bey REBOUND (Off:0 Def:6),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,407.0,6.0,6.0,0.0,,,,
409,PT07M30.00S,2022-03-18T00:31:59.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628963,5.995400788436268,55.14705882352941,1610612765,68,83,2022-03-18T00:32:06Z,4040000,-26.0,4.0,1,left,M. Bagley III driving DUNK (13 PTS) (C. Joseph 5 AST),"[1628963, 202709]",1610612765.0,DET,driving,,,Bagley III,M. Bagley III,,,,,2.6,Made,13.0,C. Joseph,202709.0,5.0,,,,,,,,,,,,,,
411,PT07M30.00S,2022-03-18T00:32:09.3Z,3,REGULAR,timeout,full,['team'],0,,,1610612753,68,83,2022-03-18T00:32:09Z,4060000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT07M13.00S,2022-03-18T00:35:11.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629021,93.77463863337714,50.73529411764706,1610612753,68,83,2022-03-18T00:35:19Z,4070000,4.0,6.0,1,right,MISS M. Wagner cutting Layup,[1629021],1610612753.0,ORL,cutting,,,Wagner,M. Wagner,,,,,0.7,Missed,,,,,,,,,,,,,,,,,,
413,PT07M07.00S,2022-03-18T00:35:17.1Z,3,REGULAR,rebound,offensive,[],1629021,,,1610612753,68,83,2022-03-18T00:35:19Z,4080000,,,0,,M. Wagner REBOUND (Off:2 Def:2),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,412.0,4.0,2.0,2.0,,,,
414,PT07M07.00S,2022-03-18T00:35:16.2Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629021,94.40999984741211,50.0,1610612753,70,83,2022-03-18T00:35:16Z,4090000,0.0,0.0,1,right,M. Wagner putback DUNK (11 PTS),[1629021],1610612753.0,ORL,putback,,,Wagner,M. Wagner,,,,,0.0,Made,11.0,,,,,,,,,,,,,,,,,
415,PT06M55.00S,2022-03-18T00:35:29.0Z,3,REGULAR,3pt,Jump Shot,[],203585,5.206964520367937,94.36274509803921,1610612765,70,86,2022-03-18T00:35:33Z,4100000,-222.0,-4.0,1,left,R. McGruder 3PT  (6 PTS) (C. Joseph 6 AST),"[203585, 202709]",1610612765.0,DET,,,,McGruder,R. McGruder,,,,,22.18,Made,6.0,C. Joseph,202709.0,6.0,,,,,,,,,,,,,,
417,PT06M49.00S,2022-03-18T00:35:39.1Z,3,REGULAR,foul,personal,['2freethrow'],202709,,,1610612753,70,86,2022-03-18T00:35:49Z,4120000,,,0,,C. Joseph shooting personal FOUL (2 PF) (Hampton 2 FT),"[202709, 1630181]",1610612765.0,DET,shooting,,,Joseph,C. Joseph,,,,,,,,,,,1155.0,2.0,0.0,Hampton,1630181.0,,,,,,,,,
419,PT06M49.00S,2022-03-18T00:36:00.7Z,3,REGULAR,freethrow,1 of 2,[],1630181,,,1610612753,70,86,2022-03-18T00:36:00Z,4140000,,,0,,MISS R. Hampton Free Throw 1 of 2,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,Missed,,,,,,,,,,,,,,,,,,
420,PT06M49.00S,2022-03-18T00:36:00.7Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,70,86,2022-03-18T00:36:00Z,4150000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,419.0,,,,,,,
421,PT06M49.00S,2022-03-18T00:36:16.4Z,3,REGULAR,freethrow,2 of 2,[],1630181,,,1610612753,71,86,2022-03-18T00:36:16Z,4160000,,,0,,R. Hampton Free Throw 2 of 2 (8 PTS),[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
422,PT06M37.00S,2022-03-18T00:36:31.5Z,3,REGULAR,foul,personal,['2freethrow'],1628964,,,1610612765,71,86,2022-03-18T00:36:45Z,4170000,,,0,,M. Bamba shooting personal FOUL (3 PF) (Bagley III 2 FT),"[1628964, 1628963]",1610612753.0,ORL,shooting,,,Bamba,M. Bamba,,,,,,,,,,,1628954.0,3.0,0.0,Bagley III,1628963.0,,,,,,,,,
424,PT06M37.00S,2022-03-18T00:36:57.4Z,3,REGULAR,freethrow,1 of 2,[],1628963,,,1610612765,71,86,2022-03-18T00:36:57Z,4190000,,,0,,MISS M. Bagley III Free Throw 1 of 2,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,Missed,,,,,,,,,,,,,,,,,,
425,PT06M37.00S,2022-03-18T00:36:57.4Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,71,86,2022-03-18T00:36:57Z,4200000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,424.0,,,,,,,
426,PT06M37.00S,2022-03-18T00:37:15.4Z,3,REGULAR,freethrow,2 of 2,[],1628963,,,1610612765,71,87,2022-03-18T00:37:15Z,4210000,,,0,,M. Bagley III Free Throw 2 of 2 (14 PTS),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
427,PT06M20.00S,2022-03-18T00:37:33.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630532,90.62089356110381,50.49019607843137,1610612753,73,87,2022-03-18T00:37:41Z,4220000,2.0,36.0,1,right,F. Wagner cutting DUNK (17 PTS) (C. Anthony 6 AST),"[1630532, 1630175]",1610612753.0,ORL,cutting,,,Wagner,F. Wagner,,,,,3.58,Made,17.0,C. Anthony,1630175.0,6.0,,,,,,,,,,,,,,
429,PT06M07.00S,2022-03-18T00:37:46.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630180,12.302890932982917,44.85294117647059,1610612765,73,87,2022-03-18T00:37:56Z,4240000,26.0,63.0,1,left,MISS S. Bey 6' driving finger roll Layup,[1630180],1610612765.0,DET,driving finger roll,,,Bey,S. Bey,,,,,6.81,Missed,,,,,,,,,,,,,,,,,,
430,PT06M03.00S,2022-03-18T00:37:50.7Z,3,REGULAR,rebound,defensive,[],1628964,,,1610612753,73,87,2022-03-18T00:37:56Z,4250000,,,0,,M. Bamba REBOUND (Off:5 Def:5),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,429.0,10.0,5.0,5.0,,,,
431,PT05M58.00S,2022-03-18T00:37:55.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630175,66.04796320630749,24.509803921568626,1610612753,73,87,2022-03-18T00:38:02Z,4260000,-127.0,267.0,1,right,MISS C. Anthony 29' running pullup 3PT,[1630175],1610612753.0,ORL,running pullup,,,Anthony,C. Anthony,,,,,29.55,Missed,,,,,,,,,,,,,,,,,,
432,PT05M54.00S,2022-03-18T00:37:59.6Z,3,REGULAR,rebound,defensive,[],1628963,,,1610612765,73,87,2022-03-18T00:38:02Z,4270000,,,0,,M. Bagley III REBOUND (Off:2 Def:6),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,431.0,8.0,6.0,2.0,,,,
433,PT05M44.00S,2022-03-18T00:38:09.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202709,7.703679369250986,45.588235294117645,1610612765,73,87,2022-03-18T00:39:35Z,4280000,22.0,20.0,1,left,MISS C. Joseph driving finger roll Layup,[202709],1610612765.0,DET,driving finger roll,,,Joseph,C. Joseph,,,,,2.97,Missed,,,,,,,,,,,,,,,,,,
434,PT05M40.00S,2022-03-18T00:38:13.8Z,3,REGULAR,rebound,defensive,[],1628964,,,1610612753,73,87,2022-03-18T00:38:19Z,4290000,,,0,,M. Bamba REBOUND (Off:5 Def:6),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,433.0,11.0,6.0,5.0,,,,
435,PT05M37.00S,2022-03-18T00:38:16.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630532,89.96386333771353,3.1862745098039214,1610612753,76,87,2022-03-18T00:38:32Z,4300000,-234.0,42.0,1,right,F. Wagner 3PT running (20 PTS) (R. Hampton 3 AST),"[1630532, 1630181]",1610612753.0,ORL,running,,,Wagner,F. Wagner,,,,,23.78,Made,20.0,R. Hampton,1630181.0,3.0,,,,,,,,,,,,,,
437,PT05M15.00S,2022-03-18T00:38:39.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628963,6.521024967148489,46.07843137254902,1610612765,76,89,2022-03-18T00:38:45Z,4320000,20.0,9.0,1,left,M. Bagley III driving Layup (16 PTS) (S. Bey 4 AST),"[1628963, 1630180]",1610612765.0,DET,driving,,,Bagley III,M. Bagley III,,,,,2.15,Made,16.0,S. Bey,1630180.0,4.0,,,,,,,,,,,,,,
439,PT05M00.00S,2022-03-18T00:38:53.6Z,3,REGULAR,3pt,Jump Shot,[],1629021,77.08607095926413,87.99019607843137,1610612753,79,89,2022-03-18T00:38:58Z,4340000,190.0,163.0,1,right,M. Wagner 25' 3PT  (14 PTS) (M. Bamba 2 AST),"[1629021, 1628964]",1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,25.03,Made,14.0,M. Bamba,1628964.0,2.0,,,,,,,,,,,,,,
441,PT04M42.00S,2022-03-18T00:39:11.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202709,7.30946123521682,52.69607843137255,1610612765,79,89,2022-03-18T00:41:27Z,4360000,-13.0,16.0,1,left,MISS C. Joseph driving finger roll Layup,[202709],1610612765.0,DET,driving finger roll,,,Joseph,C. Joseph,,,,,2.11,Missed,,,,,,,,,,,,,,,,,,
442,PT04M41.00S,2022-03-18T00:39:12.3Z,3,REGULAR,rebound,offensive,[],1630191,,,1610612765,79,89,2022-03-18T00:39:17Z,4370000,,,0,,I. Stewart REBOUND (Off:3 Def:5),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,441.0,8.0,5.0,3.0,,,,
443,PT04M41.00S,2022-03-18T00:39:15.3Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630191,5.590000152587891,50.0,1610612765,79,91,2022-03-18T00:41:42Z,4380000,0.0,0.0,1,left,I. Stewart tip Layup (15 PTS),[1630191],1610612765.0,DET,tip,,,Stewart,I. Stewart,,,,,0.0,Made,15.0,,,,,,,,,,,,,,,,,
444,PT04M34.00S,2022-03-18T00:39:21.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629021,91.27792378449409,49.754901960784316,1610612753,81,91,2022-03-18T00:39:36Z,4390000,-1.0,29.0,1,right,M. Wagner driving Layup (16 PTS) (C. Anthony 7 AST),"[1629021, 1630175]",1610612753.0,ORL,driving,,,Wagner,M. Wagner,,,,,2.95,Made,16.0,C. Anthony,1630175.0,7.0,,,,,,,,,,,,,,
446,PT04M24.00S,2022-03-18T00:39:35.1Z,3,REGULAR,foul,personal,['2freethrow'],1628964,,,1610612765,81,91,2022-03-18T00:39:50Z,4410000,,,0,,M. Bamba shooting personal FOUL (4 PF) (Stewart 2 FT),"[1628964, 1630191]",1610612753.0,ORL,shooting,,,Bamba,M. Bamba,,,,,,,,,,,1628954.0,4.0,0.0,Stewart,1630191.0,,,,,,,,,
448,PT04M24.00S,2022-03-18T00:40:04.2Z,3,REGULAR,freethrow,1 of 2,[],1630191,,,1610612765,81,91,2022-03-18T00:40:04Z,4430000,,,0,,MISS I. Stewart Free Throw 1 of 2,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,Missed,,,,,,,,,,,,,,,,,,
449,PT04M24.00S,2022-03-18T00:40:04.2Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,81,91,2022-03-18T00:40:04Z,4440000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,448.0,,,,,,,
450,PT04M24.00S,2022-03-18T00:40:05.7Z,3,REGULAR,substitution,out,[],1628964,,,1610612765,81,91,2022-03-18T00:40:27Z,4450000,,,0,,SUB out: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,
451,PT04M24.00S,2022-03-18T00:40:05.7Z,3,REGULAR,substitution,out,[],1630181,,,1610612765,81,91,2022-03-18T00:40:27Z,4460000,,,0,,SUB out: R. Hampton,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,
