actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
185,PT11M26.00S,2022-02-05T22:39:55.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612763,26,37,2022-02-05T22:40:02Z,1830000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,183.0,,,,,,,,,,,,,
186,PT11M26.00S,2022-02-05T22:40:00.5Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,26,37,2022-02-05T22:40:00Z,1840000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT11M21.00S,2022-02-05T22:40:18.8Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1626145,21.76412614980289,48.77450980392157,1610612763,26,39,2022-02-05T22:40:23Z,1850000,6.0,152.0,1,left,T. Jones 15' pullup Jump Shot (2 PTS) (S. Adams 1 AST),"[1626145, 203500]",1610612763.0,MEM,pullup,,,Jones,T. Jones,,,,,15.22,Made,2.0,S. Adams,203500.0,1.0,,,,,,,,,,,,,,
189,PT11M13.00S,2022-02-05T22:40:29.3Z,2,REGULAR,foul,personal,[],1630217,,,1610612753,26,39,2022-02-05T22:41:28Z,1870000,,,0,,D. Bane personal FOUL (1 PF),"[1630217, 1630591]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,203591.0,1.0,0.0,Suggs,1630591.0,,,,,
191,PT11M09.00S,2022-02-05T22:41:26.1Z,2,REGULAR,3pt,Jump Shot,[],1629643,74.85216819973719,13.23529411764706,1610612753,26,39,2022-02-05T22:41:31Z,1890000,-184.0,184.0,1,right,MISS C. Okeke 26' 3PT,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,26.0,Missed,,,,,,,,,,,,,,,,,,
192,PT11M06.00S,2022-02-05T22:41:29.1Z,2,REGULAR,rebound,defensive,[],203500,,,1610612763,26,39,2022-02-05T22:41:31Z,1900000,,,0,,S. Adams REBOUND (Off:1 Def:2),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,191.0,3.0,2.0,1.0,,,,,,,,,,
193,PT10M54.00S,2022-02-05T22:41:41.9Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203500,9.674770039421814,40.68627450980392,1610612763,26,41,2022-02-05T22:41:47Z,1910000,47.0,38.0,1,left,S. Adams 6' turnaround Hook (4 PTS),[203500],1610612763.0,MEM,turnaround,,,Adams,S. Adams,,,,,6.04,Made,4.0,,,,,,,,,,,,,,,,,
194,PT10M37.00S,2022-02-05T22:41:58.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628964,91.27792378449409,44.11764705882353,1610612753,26,41,2022-02-05T22:42:09Z,1920000,-29.0,29.0,1,right,MISS M. Bamba alley-oop Layup,[1628964],1610612753.0,ORL,alley-oop,,,Bamba,M. Bamba,,,,,4.16,Missed,,,,,,,,,,,,,,,,,,
195,PT10M35.00S,2022-02-05T22:42:00.1Z,2,REGULAR,rebound,defensive,[],1626145,,,1610612763,26,41,2022-02-05T22:42:09Z,1930000,,,0,,T. Jones REBOUND (Off:0 Def:1),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,194.0,1.0,1.0,0.0,,,,,,,,,,
196,PT10M30.00S,2022-02-05T22:42:05.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629723,1.133377135348226,96.56862745098039,1610612763,26,44,2022-02-05T22:48:11Z,1940000,-233.0,-42.0,1,left,J. Konchar 3PT running (3 PTS) (D. Bane 3 AST),"[1629723, 1630217]",1610612763.0,MEM,running,,,Konchar,J. Konchar,,,,,23.65,Made,3.0,D. Bane,1630217.0,3.0,,,,,,,,,,,,,,
198,PT10M30.00S,2022-02-05T22:42:12.8Z,2,REGULAR,timeout,full,['team'],0,,,1610612753,26,44,2022-02-05T22:42:12Z,1960000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT10M30.00S,2022-02-05T22:44:14.5Z,2,REGULAR,substitution,out,[],1629643,,,1610612753,26,44,2022-02-05T22:44:58Z,1970000,,,0,,SUB out: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,
200,PT10M30.00S,2022-02-05T22:44:14.5Z,2,REGULAR,substitution,out,[],1630591,,,1610612753,26,44,2022-02-05T22:44:58Z,1980000,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,
201,PT10M30.00S,2022-02-05T22:44:14.5Z,2,REGULAR,substitution,out,[],1628964,,,1610612753,26,44,2022-02-05T22:44:58Z,1990000,,,0,,SUB out: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,
202,PT10M30.00S,2022-02-05T22:44:14.5Z,2,REGULAR,substitution,in,[],1628976,,,1610612753,26,44,2022-02-05T22:44:58Z,2000000,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,
203,PT10M30.00S,2022-02-05T22:44:14.5Z,2,REGULAR,substitution,in,[],1630532,,,1610612753,26,44,2022-02-05T22:44:58Z,2010000,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,
204,PT10M30.00S,2022-02-05T22:44:14.5Z,2,REGULAR,substitution,in,[],1630175,,,1610612753,26,44,2022-02-05T22:44:58Z,2020000,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,
205,PT10M21.00S,2022-02-05T22:45:12.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203082,84.1819973718791,51.71568627450981,1610612753,26,44,2022-02-05T22:49:09Z,2030000,9.0,96.0,1,right,MISS T. Ross 9' driving floating Shot,[203082],1610612753.0,ORL,driving floating,,,Ross,T. Ross,,,,,9.66,Missed,,,,,,,,,,,,,,,,,,
206,PT10M19.00S,2022-02-05T22:45:14.5Z,2,REGULAR,rebound,offensive,[],203082,,,1610612753,26,44,2022-02-05T22:49:09Z,2040000,,,0,,T. Ross REBOUND (Off:1 Def:0),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,205.0,1.0,0.0,1.0,,,,,,,,,,
207,PT10M19.00S,2022-02-05T22:45:18.5Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203082,94.40999984741211,50.0,1610612753,28,44,2022-02-05T22:49:16Z,2050000,0.0,0.0,1,right,T. Ross tip Layup (2 PTS),[203082],1610612753.0,ORL,tip,,,Ross,T. Ross,,,,,0.0,Made,2.0,,,,,,,,,,,,,,,,,
208,PT09M58.00S,2022-02-05T22:45:33.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,8.09789750328515,52.69607843137255,1610612763,28,44,2022-02-05T22:45:37Z,2060000,-13.0,24.0,1,left,MISS T. Jones driving floating Shot,[1626145],1610612763.0,MEM,driving floating,,,Jones,T. Jones,,,,,2.72,Missed,,,,,,,,,,,,,,,,,,
209,PT09M57.00S,2022-02-05T22:45:34.8Z,2,REGULAR,rebound,defensive,[],1628976,,,1610612753,28,44,2022-02-05T22:45:34Z,2070000,,,0,,W. Carter Jr. REBOUND (Off:2 Def:5),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,208.0,7.0,5.0,2.0,,,,,,,,,,
210,PT09M55.00S,2022-02-05T22:45:36.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203914,93.24901445466492,2.941176470588235,1610612753,31,44,2022-02-05T22:45:47Z,2080000,-235.0,11.0,1,right,G. Harris 3PT running (3 PTS) (C. Anthony 1 AST),"[203914, 1630175]",1610612753.0,ORL,running,,,Harris,G. Harris,,,,,23.56,Made,3.0,C. Anthony,1630175.0,1.0,,,,,,,,,,,,,,
212,PT09M32.00S,2022-02-05T22:45:59.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203937,19.530223390275953,64.70588235294117,1610612763,31,44,2022-02-05T22:46:04Z,2100000,-74.0,131.0,1,left,MISS K. Anderson 15' driving floating Shot,[203937],1610612763.0,MEM,driving floating,,,Anderson,K. Anderson,,,,,15.03,Missed,,,,,,,,,,,,,,,,,,
213,PT09M30.00S,2022-02-05T22:46:01.2Z,2,REGULAR,rebound,offensive,[],203937,,,1610612763,31,44,2022-02-05T22:46:04Z,2110000,,,0,,K. Anderson REBOUND (Off:2 Def:2),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,212.0,4.0,2.0,2.0,,,,,,,,,,
214,PT09M29.00S,2022-02-05T22:46:02.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203937,6.389618922470433,52.20588235294118,1610612763,31,44,2022-02-05T22:46:11Z,2120000,-11.0,8.0,1,left,MISS K. Anderson putback Layup,[203937],1610612763.0,MEM,putback,,,Anderson,K. Anderson,,,,,1.34,Missed,,,,,,,,,,,,,,,,,,
215,PT09M29.00S,2022-02-05T22:46:02.4Z,2,REGULAR,rebound,defensive,[],1630532,,,1610612753,31,44,2022-02-05T22:46:11Z,2130000,,,0,,F. Wagner REBOUND (Off:0 Def:1),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,214.0,1.0,1.0,0.0,,,,,,,,,,
216,PT09M10.00S,2022-02-05T22:46:20.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203082,80.1084099868594,64.4607843137255,1610612753,33,44,2022-02-05T22:46:26Z,2140000,72.0,134.0,1,right,T. Ross 15' pullup Jump Shot (4 PTS) (C. Anthony 2 AST),"[203082, 1630175]",1610612753.0,ORL,pullup,,,Ross,T. Ross,,,,,15.27,Made,4.0,C. Anthony,1630175.0,2.0,,,,,,,,,,,,,,
218,PT09M10.00S,2022-02-05T22:46:27.4Z,2,REGULAR,timeout,full,['team'],0,,,1610612763,33,44,2022-02-05T22:46:27Z,2160000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT08M53.00S,2022-02-05T22:49:37.1Z,2,REGULAR,3pt,Jump Shot,[],1630217,30.17411300919842,64.4607843137255,1610612763,33,44,2022-02-05T22:51:21Z,2170000,-72.0,231.0,1,left,MISS D. Bane 24' pullup 3PT,[1630217],1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,24.21,Missed,,,,,,,,,,,,,,,,,,
220,PT08M49.00S,2022-02-05T22:49:41.1Z,2,REGULAR,rebound,offensive,[],203500,,,1610612763,33,44,2022-02-05T22:49:42Z,2180000,,,0,,S. Adams REBOUND (Off:2 Def:2),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,219.0,4.0,2.0,2.0,,,,,,,,,,
221,PT08M47.00S,2022-02-05T22:49:43.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629723,2.7102496714848883,96.81372549019608,1610612763,33,44,2022-02-05T22:49:51Z,2190000,-234.0,-27.0,1,left,MISS J. Konchar 3PT,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,23.57,Missed,,,,,,,,,,,,,,,,,,
222,PT08M40.00S,2022-02-05T22:49:50.0Z,2,REGULAR,rebound,offensive,[],203500,,,1610612763,33,44,2022-02-05T22:49:51Z,2200000,,,0,,S. Adams REBOUND (Off:3 Def:2),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,221.0,5.0,2.0,3.0,,,,,,,,,,
223,PT08M40.00S,2022-02-05T22:49:49.9Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203500,6.652431011826544,49.754901960784316,1610612763,33,46,2022-02-05T22:52:57Z,2210000,1.0,10.0,1,left,S. Adams tip DUNK (6 PTS),[203500],1610612763.0,MEM,tip,,,Adams,S. Adams,,,,,1.01,Made,6.0,,,,,,,,,,,,,,,,,
224,PT08M19.00S,2022-02-05T22:50:10.6Z,2,REGULAR,turnover,bad pass,[],1630175,,,1610612753,33,46,2022-02-05T22:50:15Z,2220000,,,0,,C. Anthony bad pass TURNOVER (2 TO),"[1630175, 1626145]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,2.0,Jones,1626145.0
225,PT08M19.00S,2022-02-05T22:50:10.6Z,2,REGULAR,steal,,[],1626145,,,1610612763,33,46,2022-02-05T22:50:12Z,2230000,,,0,,T. Jones STEAL (1 STL),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,
226,PT08M15.00S,2022-02-05T22:50:14.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630217,5.338370565045992,47.05882352941176,1610612763,33,48,2022-02-05T22:50:24Z,2240000,15.0,-2.0,1,left,D. Bane running Layup (2 PTS) (T. Jones 2 AST),"[1630217, 1626145]",1610612763.0,MEM,running,,,Bane,D. Bane,,,,,1.49,Made,2.0,T. Jones,1626145.0,2.0,,,,,,,,,,,,,,
228,PT08M05.00S,2022-02-05T22:50:25.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630175,93.64323258869908,51.225490196078425,1610612753,35,48,2022-02-05T22:55:00Z,2260000,6.0,7.0,1,right,C. Anthony driving finger roll Layup (7 PTS),[1630175],1610612753.0,ORL,driving finger roll,,,Anthony,C. Anthony,,,,,0.95,Made,7.0,,,,,,,,,,,,,,,,,
229,PT07M51.00S,2022-02-05T22:50:39.0Z,2,REGULAR,2pt,Jump Shot,[],1626145,7.966491458607096,66.91176470588235,1610612763,35,50,2022-02-05T22:50:50Z,2270000,-85.0,22.0,1,left,T. Jones 8' driving floating Jump Shot (4 PTS),[1626145],1610612763.0,MEM,driving floating,,,Jones,T. Jones,,,,,8.75,Made,4.0,,,,,,,,,,,,,,,,,
230,PT07M34.00S,2022-02-05T22:50:55.6Z,2,REGULAR,3pt,Jump Shot,[],203082,74.85216819973719,9.558823529411764,1610612753,35,50,2022-02-05T22:51:02Z,2280000,-202.0,184.0,1,right,MISS T. Ross 27' 3PT,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,27.33,Missed,,,,,,,,,,,,,,,,,,
231,PT07M30.00S,2022-02-05T22:50:59.6Z,2,REGULAR,rebound,defensive,[],1630217,,,1610612763,35,50,2022-02-05T22:54:46Z,2290000,,,0,,D. Bane REBOUND (Off:0 Def:3),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,230.0,3.0,3.0,0.0,,,,,,,,,,
232,PT07M22.00S,2022-02-05T22:51:07.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203500,6.389618922470433,53.92156862745098,1610612763,35,52,2022-02-05T22:51:14Z,2300000,-20.0,8.0,1,left,S. Adams Layup (8 PTS) (T. Jones 3 AST),"[203500, 1626145]",1610612763.0,MEM,,,,Adams,S. Adams,,,,,2.1,Made,8.0,T. Jones,1626145.0,3.0,,,,,,,,,,,,,,
234,PT07M10.00S,2022-02-05T22:51:19.6Z,2,REGULAR,3pt,Jump Shot,[],203914,71.82982917214193,19.362745098039216,1610612753,35,52,2022-02-05T22:51:28Z,2320000,-153.0,212.0,1,right,MISS G. Harris 26' 3PT,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,26.18,Missed,,,,,,,,,,,,,,,,,,
235,PT07M06.00S,2022-02-05T22:51:23.6Z,2,REGULAR,rebound,defensive,[],1629723,,,1610612763,35,52,2022-02-05T22:51:28Z,2330000,,,0,,J. Konchar REBOUND (Off:0 Def:2),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,234.0,2.0,2.0,0.0,,,,,,,,,,
236,PT07M06.00S,2022-02-05T22:51:25.2Z,2,REGULAR,foul,personal,['2freethrow'],1630175,,,1610612763,35,52,2022-02-05T22:51:37Z,2340000,,,0,,C. Anthony shooting personal FOUL (1 PF) (Jones 2 FT),"[1630175, 1626145]",1610612753.0,ORL,shooting,,,Anthony,C. Anthony,,,,,,,,,,,,,,,1627961.0,1.0,0.0,Jones,1626145.0,,,,,
238,PT07M06.00S,2022-02-05T22:52:13.0Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1626145,,,1610612763,35,52,2022-02-05T22:53:00Z,2360000,,,0,,MISS T. Jones Free Throw 1 of 2,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,Missed,,,,,,,,,,,,,,,,,,
239,PT07M06.00S,2022-02-05T22:52:13.0Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612763,35,52,2022-02-05T22:53:00Z,2370000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,238.0,,,,,,,,,,,,,
240,PT07M06.00S,2022-02-05T22:52:14.2Z,2,REGULAR,substitution,out,[],1629723,,,1610612763,35,52,2022-02-05T22:52:20Z,2380000,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,
241,PT07M06.00S,2022-02-05T22:52:14.2Z,2,REGULAR,substitution,in,[],1630533,,,1610612763,35,52,2022-02-05T22:52:20Z,2390000,,,0,,SUB in: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,
242,PT07M06.00S,2022-02-05T22:52:13.0Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1626145,,,1610612763,35,52,2022-02-05T22:53:00Z,2400000,,,0,,MISS T. Jones Free Throw 2 of 2,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,Missed,,,,,,,,,,,,,,,,,,
243,PT07M05.00S,2022-02-05T22:52:14.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612753,35,52,2022-02-05T22:53:00Z,2410000,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,242.0,,,,,,,,,,,,,
244,PT07M05.00S,2022-02-05T22:52:32.4Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,35,52,2022-02-05T22:52:32Z,2420000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M57.00S,2022-02-05T22:52:50.1Z,2,REGULAR,3pt,Jump Shot,[],1630532,70.38436268068331,21.07843137254902,1610612753,38,52,2022-02-05T22:53:03Z,2430000,-145.0,226.0,1,right,F. Wagner 26' 3PT  (8 PTS) (C. Anthony 3 AST),"[1630532, 1630175]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,26.82,Made,8.0,C. Anthony,1630175.0,3.0,,,,,,,,,,,,,,
247,PT06M45.00S,2022-02-05T22:53:07.0Z,2,REGULAR,foul,personal,['2freethrow'],1630175,,,1610612763,38,52,2022-02-05T22:53:18Z,2450000,,,0,,C. Anthony shooting personal FOUL (2 PF) (Anderson 2 FT),"[1630175, 203937]",1610612753.0,ORL,shooting,,,Anthony,C. Anthony,,,,,,,,,,,,,,,203591.0,2.0,0.0,Anderson,203937.0,,,,,
249,PT06M45.00S,2022-02-05T22:53:29.2Z,2,REGULAR,freethrow,1 of 2,[],203937,,,1610612763,38,53,2022-02-05T22:53:29Z,2470000,,,0,,K. Anderson Free Throw 1 of 2 (4 PTS),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
250,PT06M45.00S,2022-02-05T22:53:30.2Z,2,REGULAR,substitution,out,[],1626145,,,1610612763,38,53,2022-02-05T22:53:35Z,2480000,,,0,,SUB out: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,
251,PT06M45.00S,2022-02-05T22:53:30.2Z,2,REGULAR,substitution,in,[],1629630,,,1610612763,38,53,2022-02-05T22:53:35Z,2490000,,,0,,SUB in: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,
252,PT06M45.00S,2022-02-05T22:53:51.0Z,2,REGULAR,freethrow,2 of 2,[],203937,,,1610612763,38,54,2022-02-05T22:53:51Z,2500000,,,0,,K. Anderson Free Throw 2 of 2 (5 PTS),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
253,PT06M35.00S,2022-02-05T22:54:02.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630175,91.80354796320631,54.166666666666664,1610612753,40,54,2022-02-05T22:54:06Z,2510000,21.0,25.0,1,right,C. Anthony driving Layup (9 PTS),[1630175],1610612753.0,ORL,driving,,,Anthony,C. Anthony,,,,,3.21,Made,9.0,,,,,,,,,,,,,,,,,
254,PT06M23.00S,2022-02-05T22:54:13.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,16.507884362680684,41.17647058823529,1610612763,40,56,2022-02-05T22:54:18Z,2520000,44.0,103.0,1,left,J. Morant 11' driving floating Jump Shot (14 PTS),[1629630],1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,11.18,Made,14.0,,,,,,,,,,,,,,,,,
255,PT06M12.00S,2022-02-05T22:54:26.0Z,2,REGULAR,2pt,Jump Shot,[],1630175,75.1149802890933,45.83333333333333,1610612753,42,56,2022-02-05T22:54:30Z,2530000,-21.0,181.0,1,right,C. Anthony 18' pullup Jump Shot (11 PTS) (W. Carter Jr. 2 AST),"[1630175, 1628976]",1610612753.0,ORL,pullup,,,Anthony,C. Anthony,,,,,18.26,Made,11.0,W. Carter Jr.,1628976.0,2.0,,,,,,,,,,,,,,
257,PT05M53.00S,2022-02-05T22:54:43.4Z,2,REGULAR,2pt,Jump Shot,[],203937,25.098554533508544,76.98376225490196,1610612763,42,58,2022-02-05T23:12:03Z,2550000,-135.0,183.0,1,left,K. Anderson 22' step back Jump Shot (7 PTS) (S. Adams 2 AST),"[203937, 203500]",1610612763.0,MEM,step back,,,Anderson,K. Anderson,,,,,22.77,Made,7.0,S. Adams,203500.0,2.0,,,,,,,,,,,,,,
258,PT05M36.00S,2022-02-05T22:55:00.7Z,2,REGULAR,2pt,Jump Shot,[],1630175,89.70105124835742,33.57843137254902,1610612753,44,58,2022-02-05T22:55:05Z,2560000,-82.0,44.0,1,right,C. Anthony 9' driving floating Jump Shot (13 PTS),[1630175],1610612753.0,ORL,driving floating,,,Anthony,C. Anthony,,,,,9.33,Made,13.0,,,,,,,,,,,,,,,,,
259,PT05M22.00S,2022-02-05T22:55:15.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,5.601182654402102,43.872549019607845,1610612763,44,60,2022-02-05T23:01:02Z,2570000,31.0,0.0,1,left,J. Morant driving finger roll Layup (16 PTS) (S. Adams 3 AST),"[1629630, 203500]",1610612763.0,MEM,driving finger roll,,,Morant,J. Morant,,,,,3.06,Made,16.0,S. Adams,203500.0,3.0,,,,,,,,,,,,,,
261,PT05M09.00S,2022-02-05T22:55:28.4Z,2,REGULAR,3pt,Jump Shot,[],1628976,68.67608409986859,29.411764705882355,1610612753,44,60,2022-02-05T22:55:32Z,2590000,-103.0,242.0,1,right,MISS W. Carter Jr. 26' 3PT,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,26.29,Missed,,,,,,,,,,,,,,,,,,
262,PT05M07.00S,2022-02-05T22:55:30.4Z,2,REGULAR,rebound,defensive,[],1629630,,,1610612763,44,60,2022-02-05T22:55:32Z,2600000,,,0,,J. Morant REBOUND (Off:0 Def:2),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,261.0,2.0,2.0,0.0,,,,,,,,,,
263,PT04M58.00S,2022-02-05T22:55:43.0Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,44,60,2022-02-05T22:55:43Z,2610000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT04M58.00S,2022-02-05T22:55:43.8Z,2,REGULAR,substitution,out,[],203914,,,1610612763,44,60,2022-02-05T22:56:24Z,2620000,,,0,,SUB out: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,
265,PT04M58.00S,2022-02-05T22:55:43.8Z,2,REGULAR,substitution,out,[],203082,,,1610612763,44,60,2022-02-05T22:56:24Z,2630000,,,0,,SUB out: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,
266,PT04M58.00S,2022-02-05T22:55:43.8Z,2,REGULAR,substitution,out,[],203937,,,1610612763,44,60,2022-02-05T22:56:24Z,2640000,,,0,,SUB out: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,
267,PT04M58.00S,2022-02-05T22:55:43.8Z,2,REGULAR,substitution,out,[],203500,,,1610612763,44,60,2022-02-05T22:56:24Z,2650000,,,0,,SUB out: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,
268,PT04M58.00S,2022-02-05T22:55:43.8Z,2,REGULAR,substitution,in,[],1629643,,,1610612763,44,60,2022-02-05T22:56:24Z,2660000,,,0,,SUB in: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,
269,PT04M58.00S,2022-02-05T22:55:43.8Z,2,REGULAR,substitution,in,[],1629021,,,1610612763,44,60,2022-02-05T22:56:24Z,2670000,,,0,,SUB in: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,
270,PT04M58.00S,2022-02-05T22:55:43.8Z,2,REGULAR,substitution,in,[],1628991,,,1610612763,44,60,2022-02-05T22:56:24Z,2680000,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,
271,PT04M58.00S,2022-02-05T22:55:43.8Z,2,REGULAR,substitution,in,[],1629634,,,1610612763,44,60,2022-02-05T22:56:24Z,2690000,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,
272,PT04M50.00S,2022-02-05T22:56:26.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,13.222733245729303,42.64705882352941,1610612763,44,62,2022-02-05T22:56:59Z,2700000,37.0,72.0,1,left,J. Morant 8' driving floating Jump Shot (18 PTS),[1629630],1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,8.07,Made,18.0,,,,,,,,,,,,,,,,,
