actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
535,PT09M53.00S,2021-11-14T01:49:30.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612764,65,86,2021-11-14T01:50:19Z,5260000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,533.0,,,,,,,,,,,,,,,
536,PT09M53.00S,2021-11-14T01:49:34.4Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612764,65,86,2021-11-14T01:49:46Z,5270000,,,0,,WAS shot clock Team TURNOVER,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,1627529.0,,,,,,,,,,,
537,PT09M40.00S,2021-11-14T01:49:55.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628964,31.45532194480947,71.81372549019608,1610612753,68,86,2021-11-14T01:50:02Z,5280000,-109.0,243.0,1,left,M. Bamba 26' 3PT  (14 PTS) (C. Anthony 6 AST),"[1628964, 1630175]",1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,26.66,Made,,,,,,,,,,14.0,C. Anthony,1630175.0,6.0,,,
539,PT09M19.00S,2021-11-14T01:50:15.9Z,4,REGULAR,2pt,Jump Shot,[],1630166,78.23587385019711,66.17647058823529,1610612764,68,88,2021-11-14T01:50:22Z,5300000,81.0,152.0,1,right,D. Avdija 17' pullup Jump Shot (8 PTS) (M. Harrell 7 AST),"[1630166, 1626149]",1610612764.0,WAS,pullup,,,Avdija,D. Avdija,,,,,,,,17.23,Made,,,,,,,,,,8.0,M. Harrell,1626149.0,7.0,,,
541,PT08M57.00S,2021-11-14T01:50:40.3Z,4,REGULAR,foul,personal,[],203484,,,1610612753,68,88,2021-11-14T01:51:16Z,5320000,,,0,,K. Caldwell-Pope personal FOUL (1 PF),"[203484, 1630175]",1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,1627529.0,1.0,0.0,Anthony,1630175.0,,,,,,,
543,PT08M57.00S,2021-11-14T01:50:46.2Z,4,REGULAR,substitution,out,[],203915,,,1610612753,68,88,2021-11-14T01:50:52Z,5340000,,,0,,SUB out: S. Dinwiddie,[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT08M57.00S,2021-11-14T01:50:46.2Z,4,REGULAR,substitution,in,[],203526,,,1610612753,68,88,2021-11-14T01:50:52Z,5350000,,,0,,SUB in: R. Neto,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT08M53.00S,2021-11-14T01:51:09.3Z,4,REGULAR,turnover,out-of-bounds,[],1630175,,,1610612753,68,88,2021-11-14T01:51:20Z,5360000,,,0,,C. Anthony bad pass out-of-bounds TURNOVER (4 TO),[1630175],1610612753.0,ORL,bad pass,,,Anthony,C. Anthony,,,,,4.0,,,,,,,,,1627529.0,,,,,,,,,,,
546,PT08M53.00S,2021-11-14T01:51:12.5Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,68,88,2021-11-14T01:51:12Z,5370000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT08M39.00S,2021-11-14T01:51:30.5Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1626149,93.47897503285151,51.470588235294116,1610612764,68,90,2021-11-14T01:51:36Z,5380000,7.0,9.0,1,right,M. Harrell cutting DUNK (18 PTS) (R. Neto 3 AST),"[1626149, 203526]",1610612764.0,WAS,cutting,,,Harrell,M. Harrell,,,,,,,,1.15,Made,,,,,,,,,,18.0,R. Neto,203526.0,3.0,,,
550,PT08M37.00S,2021-11-14T01:51:41.7Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,68,90,2021-11-14T01:51:41Z,5400000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT08M22.00S,2021-11-14T01:51:58.5Z,4,REGULAR,turnover,bad pass,[],1628964,,,1610612753,68,90,2021-11-14T01:52:06Z,5410000,,,0,,M. Bamba bad pass TURNOVER (2 TO),"[1628964, 203526]",1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,2.0,Neto,203526.0,,,,,,,,,,,,,,,,,,
552,PT08M22.00S,2021-11-14T01:51:58.5Z,4,REGULAR,steal,,[],203526,,,1610612764,68,90,2021-11-14T02:04:30Z,5420000,,,0,,R. Neto STEAL (1 STL),[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT08M19.00S,2021-11-14T01:52:01.4Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626149,92.42772667542707,54.65686274509804,1610612764,68,92,2021-11-14T01:52:11Z,5430000,23.0,19.0,1,right,M. Harrell running DUNK (20 PTS) (R. Neto 4 AST),"[1626149, 203526]",1610612764.0,WAS,running,,,Harrell,M. Harrell,,,,,,,,2.99,Made,,,,,,,,,,20.0,R. Neto,203526.0,4.0,,,
555,PT08M19.00S,2021-11-14T01:52:05.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,68,92,2021-11-14T01:52:05Z,5450000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT08M19.00S,2021-11-14T01:54:17.5Z,4,REGULAR,substitution,out,[],1628964,,,1610612753,68,92,2021-11-14T01:54:52Z,5460000,,,0,,SUB out: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT08M19.00S,2021-11-14T01:54:17.5Z,4,REGULAR,substitution,in,[],1628976,,,1610612753,68,92,2021-11-14T01:54:52Z,5470000,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT08M08.00S,2021-11-14T01:55:10.0Z,4,REGULAR,3pt,Jump Shot,[],203082,32.11235216819975,34.31372549019608,1610612753,71,92,2021-11-14T01:55:16Z,5480000,78.0,249.0,1,left,T. Ross 26' 3PT  (7 PTS) (R. Hampton 1 AST),"[203082, 1630181]",1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,26.14,Made,,,,,,,,,,7.0,R. Hampton,1630181.0,1.0,,,
560,PT07M43.00S,2021-11-14T01:55:34.6Z,4,REGULAR,turnover,bad pass,[],203526,,,1610612764,71,92,2021-11-14T01:55:40Z,5500000,,,0,,R. Neto bad pass TURNOVER (4 TO),"[203526, 1628976]",1610612764.0,WAS,,,,Neto,R. Neto,,,,,4.0,Carter Jr.,1628976.0,,,,,,,,,,,,,,,,,,
561,PT07M43.00S,2021-11-14T01:55:34.6Z,4,REGULAR,steal,,[],1628976,,,1610612753,71,92,2021-11-14T01:55:36Z,5510000,,,0,,W. Carter Jr. STEAL (2 STL),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT07M39.00S,2021-11-14T01:55:39.1Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630532,10.693166885676746,51.470588235294116,1610612753,73,92,2021-11-14T01:55:56Z,5520000,-7.0,48.0,1,left,F. Wagner driving DUNK (4 PTS) (C. Anthony 7 AST),"[1630532, 1630175]",1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,,,,4.86,Made,,,,,,,,,,4.0,C. Anthony,1630175.0,7.0,,,
564,PT07M21.00S,2021-11-14T01:55:58.3Z,4,REGULAR,turnover,out-of-bounds,[],203484,,,1610612764,73,92,2021-11-14T01:56:10Z,5540000,,,0,,K. Caldwell-Pope bad pass out-of-bounds TURNOVER (2 TO),[203484],1610612764.0,WAS,bad pass,,,Caldwell-Pope,K. Caldwell-Pope,,,,,2.0,,,,,,,,,1151.0,,,,,,,,,,,
565,PT07M21.00S,2021-11-14T01:56:01.1Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,73,92,2021-11-14T01:56:01Z,5550000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT07M21.00S,2021-11-14T01:56:01.9Z,4,REGULAR,substitution,out,[],1630166,,,1610612753,73,92,2021-11-14T01:56:13Z,5560000,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT07M21.00S,2021-11-14T01:56:01.9Z,4,REGULAR,substitution,in,[],1628398,,,1610612753,73,92,2021-11-14T01:56:13Z,5570000,,,0,,SUB in: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT07M11.00S,2021-11-14T01:56:27.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628976,9.247700394218143,51.470588235294116,1610612753,75,92,2021-11-14T01:56:43Z,5580000,-7.0,34.0,1,left,W. Carter Jr. alley-oop Layup (13 PTS) (R. Hampton 2 AST),"[1628976, 1630181]",1610612753.0,ORL,alley-oop,,,Carter Jr.,W. Carter Jr.,,,,,,,,3.52,Made,,,,,,,,,,13.0,R. Hampton,1630181.0,2.0,,,
570,PT07M11.00S,2021-11-14T01:56:32.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,75,92,2021-11-14T01:56:32Z,5600000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT07M11.00S,2021-11-14T01:58:25.9Z,4,REGULAR,substitution,out,[],1626149,,,1610612764,75,92,2021-11-14T01:59:38Z,5610000,,,0,,SUB out: M. Harrell,[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT07M11.00S,2021-11-14T01:58:25.9Z,4,REGULAR,substitution,in,[],1629655,,,1610612764,75,92,2021-11-14T01:59:38Z,5620000,,,0,,SUB in: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT06M57.00S,2021-11-14T01:59:43.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203526,86.25164257555848,56.372549019607845,1610612764,75,94,2021-11-14T01:59:54Z,5630000,32.0,77.0,1,right,R. Neto 8' pullup Jump Shot (9 PTS),[203526],1610612764.0,WAS,pullup,,,Neto,R. Neto,,,,,,,,8.31,Made,,,,,,,,,,9.0,,,,,,
574,PT06M36.00S,2021-11-14T02:00:04.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630181,7.276609724047319,56.127450980392155,1610612753,77,94,2021-11-14T02:00:11Z,5640000,-31.0,16.0,1,left,R. Hampton driving Layup (8 PTS),[1630181],1610612753.0,ORL,driving,,,Hampton,R. Hampton,,,,,,,,3.45,Made,,,,,,,,,,8.0,,,,,,
575,PT06M14.00S,2021-11-14T02:00:26.7Z,4,REGULAR,3pt,Jump Shot,[],203484,80.73258869908015,8.088235294117652,1610612764,77,97,2021-11-14T02:00:33Z,5650000,-210.0,129.0,1,right,K. Caldwell-Pope 24' 3PT  (8 PTS) (R. Neto 5 AST),"[203484, 203526]",1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,24.59,Made,,,,,,,,,,8.0,R. Neto,203526.0,5.0,,,
577,PT05M55.00S,2021-11-14T02:00:44.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,11.875821287779246,55.88235294117647,1610612753,77,97,2021-11-14T02:01:08Z,5670000,-29.0,59.0,1,left,MISS F. Wagner 6' cutting Layup - blocked,"[1630532, 1629655]",1610612753.0,ORL,cutting,,,Wagner,F. Wagner,,,,,,,,6.6,Missed,,,,,,,,,,,,,,Gafford,1629655.0,
578,PT05M55.00S,2021-11-14T02:00:44.9Z,4,REGULAR,block,,[],1629655,,,1610612753,77,97,2021-11-14T02:00:47Z,5680000,,,0,,D. Gafford BLOCK (1 BLK),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT05M52.00S,2021-11-14T02:00:47.9Z,4,REGULAR,rebound,defensive,[],1628398,,,1610612764,77,97,2021-11-14T02:01:08Z,5690000,,,0,,K. Kuzma REBOUND (Off:0 Def:8),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,577.0,8.0,8.0,0.0,,,,,,,,,,,,
580,PT05M45.00S,2021-11-14T02:00:57.3Z,4,REGULAR,foul,personal,[],1630175,,,1610612764,77,97,2021-11-14T02:01:00Z,5700000,,,0,,C. Anthony personal FOUL (2 PF),"[1630175, 203526]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,1193.0,2.0,0.0,Neto,203526.0,,,,,,,
582,PT05M38.00S,2021-11-14T02:01:20.9Z,4,REGULAR,3pt,Jump Shot,[],203484,88.61695137976346,4.901960784313729,1610612764,77,97,2021-11-14T02:01:24Z,5720000,-225.0,55.0,1,right,MISS K. Caldwell-Pope 3PT,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,23.2,Missed,,,,,,,,,,,,,,,,
583,PT05M35.00S,2021-11-14T02:01:23.9Z,4,REGULAR,rebound,defensive,[],1630532,,,1610612753,77,97,2021-11-14T02:01:24Z,5730000,,,0,,F. Wagner REBOUND (Off:1 Def:3),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,582.0,4.0,3.0,1.0,,,,,,,,,,,,
584,PT05M22.00S,2021-11-14T02:01:37.1Z,4,REGULAR,3pt,Jump Shot,[],1630175,25.673455978975028,87.25490196078431,1610612753,80,97,2021-11-14T02:01:42Z,5740000,-186.0,189.0,1,left,C. Anthony 26' 3PT  (18 PTS) (W. Carter Jr. 2 AST),"[1630175, 1628976]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,26.52,Made,,,,,,,,,,18.0,W. Carter Jr.,1628976.0,2.0,,,
586,PT05M03.00S,2021-11-14T02:01:54.8Z,4,REGULAR,3pt,Jump Shot,[],203484,98.07818659658345,4.901960784313729,1610612764,80,97,2021-11-14T02:02:00Z,5760000,-225.0,-34.0,1,right,MISS K. Caldwell-Pope 3PT,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,22.81,Missed,,,,,,,,,,,,,,,,
587,PT05M01.00S,2021-11-14T02:01:56.8Z,4,REGULAR,rebound,defensive,[],1630175,,,1610612753,80,97,2021-11-14T02:02:00Z,5770000,,,0,,C. Anthony REBOUND (Off:0 Def:4),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,586.0,4.0,4.0,0.0,,,,,,,,,,,,
588,PT04M46.00S,2021-11-14T02:02:12.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630175,9.773324572930349,35.5392156862745,1610612753,80,97,2021-11-14T02:02:19Z,5780000,72.0,39.0,1,left,MISS C. Anthony 8' driving Layup,[1630175],1610612753.0,ORL,driving,,,Anthony,C. Anthony,,,,,,,,8.23,Missed,,,,,,,,,,,,,,,,
589,PT04M43.00S,2021-11-14T02:02:15.9Z,4,REGULAR,rebound,defensive,[],1628988,,,1610612764,80,97,2021-11-14T02:02:19Z,5790000,,,0,,A. Holiday REBOUND (Off:0 Def:2),[1628988],1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,,,,,588.0,2.0,2.0,0.0,,,,,,,,,,,,
590,PT04M41.00S,2021-11-14T02:02:19.7Z,4,REGULAR,foul,personal,['2freethrow'],1630532,,,1610612764,80,97,2021-11-14T02:02:37Z,5800000,,,0,,F. Wagner shooting personal FOUL (2 PF) (Caldwell-Pope 2 FT),"[1630532, 203484]",1610612753.0,ORL,shooting,,,Wagner,F. Wagner,,,,,,,,,,,,,,1627529.0,2.0,0.0,Caldwell-Pope,203484.0,,,,,,,
592,PT04M41.00S,2021-11-14T02:02:54.2Z,4,REGULAR,freethrow,1 of 2,[],203484,,,1610612764,80,98,2021-11-14T02:02:54Z,5820000,,,0,,K. Caldwell-Pope Free Throw 1 of 2 (9 PTS),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,Made,,,,,,,,,,9.0,,,,,,
593,PT04M41.00S,2021-11-14T02:02:54.9Z,4,REGULAR,substitution,out,[],203526,,,1610612764,80,98,2021-11-14T02:02:59Z,5830000,,,0,,SUB out: R. Neto,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT04M41.00S,2021-11-14T02:02:54.9Z,4,REGULAR,substitution,in,[],203915,,,1610612764,80,98,2021-11-14T02:02:59Z,5840000,,,0,,SUB in: S. Dinwiddie,[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT04M41.00S,2021-11-14T02:03:14.8Z,4,REGULAR,freethrow,2 of 2,[],203484,,,1610612764,80,99,2021-11-14T02:03:14Z,5850000,,,0,,K. Caldwell-Pope Free Throw 2 of 2 (10 PTS),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,Made,,,,,,,,,,10.0,,,,,,
596,PT04M24.00S,2021-11-14T02:03:35.4Z,4,REGULAR,foul,personal,['2freethrow'],1628398,,,1610612753,80,99,2021-11-14T02:03:43Z,5860000,,,0,,K. Kuzma shooting personal FOUL (1 PF) (Wagner 2 FT),"[1628398, 1630532]",1610612764.0,WAS,shooting,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,1627529.0,1.0,0.0,Wagner,1630532.0,,,,,,,
598,PT04M24.00S,2021-11-14T02:04:03.6Z,4,REGULAR,freethrow,1 of 2,[],1630532,,,1610612753,81,99,2021-11-14T02:04:03Z,5880000,,,0,,F. Wagner Free Throw 1 of 2 (5 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,Made,,,,,,,,,,5.0,,,,,,
599,PT04M24.00S,2021-11-14T02:04:16.1Z,4,REGULAR,freethrow,2 of 2,[],1630532,,,1610612753,82,99,2021-11-14T02:04:16Z,5890000,,,0,,F. Wagner Free Throw 2 of 2 (6 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,Made,,,,,,,,,,6.0,,,,,,
601,PT04M00.00S,2021-11-14T02:04:58.0Z,4,REGULAR,3pt,Jump Shot,[],203915,61.41590013140604,12.5,1610612764,82,99,2021-11-14T02:09:23Z,5910000,-188.0,310.0,1,right,MISS S. Dinwiddie 36' step back 3PT,[203915],1610612764.0,WAS,step back,,,Dinwiddie,S. Dinwiddie,,,,,,,,36.25,Missed,,,,,,,,,,,,,,,,
602,PT03M58.00S,2021-11-14T02:05:00.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612753,82,99,2021-11-14T02:05:53Z,5920000,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,601.0,,,,,,,,,,,,,,,
603,PT03M58.00S,2021-11-14T02:05:02.0Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,82,99,2021-11-14T02:06:00Z,5930000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT03M44.00S,2021-11-14T02:05:12.0Z,4,REGULAR,foul,personal,['2freethrow'],1629655,,,1610612753,82,99,2021-11-14T02:05:21Z,5940000,,,0,,D. Gafford shooting personal FOUL (3 PF) (Wagner 2 FT),"[1629655, 1630532]",1610612764.0,WAS,shooting,,,Gafford,D. Gafford,,,,,,,,,,,,,,1627529.0,3.0,0.0,Wagner,1630532.0,,,,,,,
606,PT03M44.00S,2021-11-14T02:05:37.8Z,4,REGULAR,freethrow,1 of 2,[],1630532,,,1610612753,83,99,2021-11-14T02:05:37Z,5960000,,,0,,F. Wagner Free Throw 1 of 2 (7 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,Made,,,,,,,,,,7.0,,,,,,
607,PT03M44.00S,2021-11-14T02:05:53.3Z,4,REGULAR,freethrow,2 of 2,[],1630532,,,1610612753,84,99,2021-11-14T02:05:53Z,5970000,,,0,,F. Wagner Free Throw 2 of 2 (8 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,Made,,,,,,,,,,8.0,,,,,,
608,PT03M25.00S,2021-11-14T02:06:14.9Z,4,REGULAR,2pt,Jump Shot,[],203915,76.52759526938239,48.0392156862745,1610612764,84,101,2021-11-14T02:06:19Z,5980000,-10.0,168.0,1,right,S. Dinwiddie 16' step back Jump Shot (23 PTS),[203915],1610612764.0,WAS,step back,,,Dinwiddie,S. Dinwiddie,,,,,,,,16.84,Made,,,,,,,,,,23.0,,,,,,
609,PT03M11.00S,2021-11-14T02:06:28.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630181,7.145203679369246,54.65686274509804,1610612753,84,101,2021-11-14T02:06:34Z,5990000,-23.0,15.0,1,left,MISS R. Hampton driving Layup,[1630181],1610612753.0,ORL,driving,,,Hampton,R. Hampton,,,,,,,,2.75,Missed,,,,,,,,,,,,,,,,
610,PT03M11.00S,2021-11-14T02:06:28.4Z,4,REGULAR,rebound,offensive,[],1628976,,,1610612753,84,101,2021-11-14T02:06:34Z,6000000,,,0,,W. Carter Jr. REBOUND (Off:3 Def:3),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,609.0,6.0,3.0,3.0,,,,,,,,,,,,
611,PT03M11.00S,2021-11-14T02:06:36.5Z,4,REGULAR,foul,personal,[],203915,,,1610612753,84,101,2021-11-14T02:06:46Z,6010000,,,0,,S. Dinwiddie personal FOUL (4 PF),"[203915, 1628976]",1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,1193.0,4.0,0.0,Carter Jr.,1628976.0,,,,,,,
613,PT03M11.00S,2021-11-14T02:06:50.5Z,4,REGULAR,substitution,out,[],203082,,,1610612753,84,101,2021-11-14T02:06:54Z,6030000,,,0,,SUB out: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT03M11.00S,2021-11-14T02:06:50.5Z,4,REGULAR,substitution,in,[],1629643,,,1610612753,84,101,2021-11-14T02:06:54Z,6040000,,,0,,SUB in: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT03M02.00S,2021-11-14T02:07:10.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630175,27.250328515111704,17.892156862745097,1610612753,84,101,2021-11-14T02:07:14Z,6050000,161.0,204.0,1,left,MISS C. Anthony 25' 3PT,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,25.93,Missed,,,,,,,,,,,,,,,,
616,PT03M00.00S,2021-11-14T02:07:12.3Z,4,REGULAR,rebound,defensive,[],203915,,,1610612764,84,101,2021-11-14T02:07:14Z,6060000,,,0,,S. Dinwiddie REBOUND (Off:1 Def:9),[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,615.0,10.0,9.0,1.0,,,,,,,,,,,,
617,PT02M44.00S,2021-11-14T02:07:32.4Z,4,REGULAR,3pt,Jump Shot,[],1628398,70.3515111695138,12.5,1610612764,84,101,2021-11-14T02:12:14Z,6070000,-188.0,226.0,1,right,MISS K. Kuzma 29' 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,29.38,Missed,,,,,,,,,,,,,,,,
618,PT02M41.00S,2021-11-14T02:07:35.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612753,84,101,2021-11-14T02:12:14Z,6080000,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,617.0,,,,,,,,,,,,,,,
619,PT02M41.00S,2021-11-14T02:07:39.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629655,,,1610612753,84,101,2021-11-14T02:08:33Z,6090000,,,0,,D. Gafford loose ball personal FOUL (4 PF) (Anthony 2 FT),"[1629655, 1630175]",1610612764.0,WAS,loose ball,,,Gafford,D. Gafford,,,,,,,,,,,,,,1193.0,4.0,0.0,Anthony,1630175.0,,,,,,,
621,PT02M41.00S,2021-11-14T02:08:14.7Z,4,REGULAR,freethrow,1 of 2,[],1630175,,,1610612753,85,101,2021-11-14T02:08:14Z,6110000,,,0,,C. Anthony Free Throw 1 of 2 (19 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,Made,,,,,,,,,,19.0,,,,,,
622,PT02M41.00S,2021-11-14T02:08:31.8Z,4,REGULAR,freethrow,2 of 2,[],1630175,,,1610612753,86,101,2021-11-14T02:08:31Z,6120000,,,0,,C. Anthony Free Throw 2 of 2 (20 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,Made,,,,,,,,,,20.0,,,,,,
623,PT02M20.00S,2021-11-14T02:08:54.1Z,4,REGULAR,turnover,bad pass,[],1628988,,,1610612764,86,101,2021-11-14T02:08:59Z,6130000,,,0,,A. Holiday bad pass TURNOVER (2 TO),"[1628988, 1628976]",1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,2.0,Carter Jr.,1628976.0,,,,,,,,,,,,,,,,,,
624,PT02M20.00S,2021-11-14T02:08:54.1Z,4,REGULAR,steal,,[],1628976,,,1610612753,86,101,2021-11-14T02:11:33Z,6140000,,,0,,W. Carter Jr. STEAL (3 STL),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT02M14.00S,2021-11-14T02:09:00.9Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630175,24.359395532194483,93.62745098039215,1610612753,86,101,2021-11-14T02:09:06Z,6150000,-218.0,176.0,1,left,MISS C. Anthony 28' running 3PT,[1630175],1610612753.0,ORL,running,,,Anthony,C. Anthony,,,,,,,,28.06,Missed,,,,,,,,,,,,,,,,
626,PT02M11.00S,2021-11-14T02:09:03.9Z,4,REGULAR,rebound,defensive,[],1628398,,,1610612764,86,101,2021-11-14T02:09:06Z,6160000,,,0,,K. Kuzma REBOUND (Off:0 Def:9),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,625.0,9.0,9.0,0.0,,,,,,,,,,,,
627,PT02M07.00S,2021-11-14T02:09:07.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203484,93.47897503285151,43.13725490196079,1610612764,86,101,2021-11-14T02:09:12Z,6170000,-34.0,9.0,1,right,MISS K. Caldwell-Pope running Layup - blocked,"[203484, 1630175]",1610612764.0,WAS,running,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,3.54,Missed,,,,,,,,,,,,,,Anthony,1630175.0,
