actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
362,PT08M09.00S,2022-02-17T01:26:21.9Z,3,REGULAR,turnover,bad pass,[],1629027,,,1610612737,61,81,2022-02-17T01:26:27Z,3600000,,,0,,T. Young bad pass TURNOVER (1 TO),"[1629027, 1630591]",1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,1.0,Suggs,1630591.0
363,PT08M09.00S,2022-02-17T01:26:21.9Z,3,REGULAR,steal,,[],1630591,,,1610612753,61,81,2022-02-17T01:26:25Z,3610000,,,0,,J. Suggs STEAL (1 STL),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,
364,PT08M03.00S,2022-02-17T01:26:27.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630591,92.59198423127464,49.26470588235294,1610612753,63,81,2022-02-17T01:26:34Z,3620000,-4.0,17.0,1,right,J. Suggs running DUNK (11 PTS),[1630591],1610612753.0,ORL,running,,,Suggs,J. Suggs,,,,,1.75,Made,11.0,,,,,,,,,,,,,,,,,
365,PT07M48.00S,2022-02-17T01:26:42.4Z,3,REGULAR,3pt,Jump Shot,[],201568,29.122864651773984,17.15686274509804,1610612737,63,84,2022-02-17T01:26:47Z,3630000,164.0,221.0,1,left,D. Gallinari 27' 3PT  (11 PTS) (K. Huerter 2 AST),"[201568, 1628989]",1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,27.56,Made,11.0,K. Huerter,1628989.0,2.0,,,,,,,,,,,,,,
367,PT07M41.00S,2022-02-17T01:26:49.8Z,3,REGULAR,2pt,Jump Shot,[],1630591,76.08409986859395,75.75827205882352,1610612753,63,84,2022-02-17T01:27:21Z,3650000,129.0,172.0,1,right,MISS J. Suggs 21' pullup Shot,[1630591],1610612753.0,ORL,pullup,,,Suggs,J. Suggs,,,,,21.51,Missed,,,,,,,,,,,,,,,,,,
368,PT07M36.00S,2022-02-17T01:26:54.8Z,3,REGULAR,rebound,defensive,[],1629027,,,1610612737,63,84,2022-02-17T01:26:55Z,3660000,,,0,,T. Young REBOUND (Off:0 Def:3),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,367.0,3.0,3.0,0.0,,,,,,,,,,
369,PT07M29.00S,2022-02-17T01:27:02.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203991,6.258212877792378,49.50980392156863,1610612737,63,86,2022-02-17T01:27:07Z,3670000,2.0,6.0,1,left,C. Capela Layup (6 PTS) (T. Young 6 AST),"[203991, 1629027]",1610612737.0,ATL,,,,Capela,C. Capela,,,,,0.68,Made,6.0,T. Young,1629027.0,6.0,,,,,,,,,,,,,,
371,PT07M29.00S,2022-02-17T01:27:39.3Z,3,REGULAR,timeout,full,['team'],0,,,1610612753,63,86,2022-02-17T01:27:39Z,3690000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT07M29.00S,2022-02-17T01:28:50.0Z,3,REGULAR,substitution,out,[],1628964,,,1610612753,63,86,2022-02-17T01:29:54Z,3700000,,,0,,SUB out: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,
373,PT07M29.00S,2022-02-17T01:28:50.0Z,3,REGULAR,substitution,out,[],201568,,,1610612753,63,86,2022-02-17T01:29:54Z,3710000,,,0,,SUB out: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,
374,PT07M29.00S,2022-02-17T01:28:50.0Z,3,REGULAR,substitution,in,[],1629643,,,1610612753,63,86,2022-02-17T01:29:54Z,3720000,,,0,,SUB in: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,
375,PT07M29.00S,2022-02-17T01:28:50.0Z,3,REGULAR,substitution,in,[],203992,,,1610612753,63,86,2022-02-17T01:29:54Z,3730000,,,0,,SUB in: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,
376,PT07M13.00S,2022-02-17T01:30:10.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,86.94152431011827,56.86274509803921,1610612753,63,86,2022-02-17T01:30:19Z,3740000,34.0,70.0,1,right,MISS F. Wagner 7' running finger roll Layup - blocked,"[1630532, 203991]",1610612753.0,ORL,running finger roll,,,Wagner,F. Wagner,,,,,7.81,Missed,,,,,,,,,Capela,203991.0,,,,,,,,
377,PT07M13.00S,2022-02-17T01:30:10.7Z,3,REGULAR,block,,[],203991,,,1610612753,63,86,2022-02-17T01:30:15Z,3750000,,,0,,C. Capela BLOCK (2 BLK),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,
378,PT07M08.00S,2022-02-17T01:30:15.7Z,3,REGULAR,rebound,offensive,[],1629643,,,1610612753,63,86,2022-02-17T01:30:19Z,3760000,,,0,,C. Okeke REBOUND (Off:1 Def:2),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,376.0,3.0,2.0,1.0,,,,,,,,,,
379,PT07M03.00S,2022-02-17T01:30:22.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630591,85.49605781865965,52.20588235294118,1610612753,63,86,2022-02-17T01:30:29Z,3770000,11.0,84.0,1,right,MISS J. Suggs 8' driving floating Shot,[1630591],1610612753.0,ORL,driving floating,,,Suggs,J. Suggs,,,,,8.45,Missed,,,,,,,,,,,,,,,,,,
380,PT07M03.00S,2022-02-17T01:30:22.2Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612737,63,86,2022-02-17T01:30:29Z,3780000,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,379.0,,,,,,,,,,,,,
381,PT07M03.00S,2022-02-17T01:30:27.0Z,3,REGULAR,foul,personal,[],1628976,,,1610612737,63,86,2022-02-17T01:30:38Z,3790000,,,0,,W. Carter Jr. loose ball personal FOUL (2 PF),"[1628976, 203991]",1610612753.0,ORL,loose ball,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,2004.0,2.0,0.0,Capela,203991.0,,,
383,PT06M58.00S,2022-02-17T01:30:41.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629631,7.5722733245729295,49.01960784313725,1610612737,63,88,2022-02-17T01:31:13Z,3810000,5.0,19.0,1,left,D. Hunter driving Layup (13 PTS),[1629631],1610612737.0,ATL,driving,,,Hunter,D. Hunter,,,,,1.93,Made,13.0,,,,,,,,,,,,,,,,,
384,PT06M58.00S,2022-02-17T01:30:46.8Z,3,REGULAR,foul,personal,['1freethrow'],1630532,,,1610612737,63,88,2022-02-17T01:31:00Z,3820000,,,0,,F. Wagner shooting personal FOUL (2 PF) (Hunter 1 FT),"[1630532, 1629631]",1610612753.0,ORL,shooting,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,2004.0,2.0,0.0,Hunter,1629631.0,,,
386,PT06M58.00S,2022-02-17T01:31:01.6Z,3,REGULAR,freethrow,1 of 1,[],1629631,,,1610612737,63,89,2022-02-17T01:31:01Z,3840000,,,0,,D. Hunter Free Throw 1 of 1 (14 PTS),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
387,PT06M47.00S,2022-02-17T01:31:15.9Z,3,REGULAR,3pt,Jump Shot,[],1630175,71.17279894875165,22.794117647058822,1610612753,66,89,2022-02-17T01:31:21Z,3850000,-136.0,218.0,1,right,C. Anthony 25' 3PT  (23 PTS) (W. Carter Jr. 6 AST),"[1630175, 1628976]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,25.74,Made,23.0,W. Carter Jr.,1628976.0,6.0,,,,,,,,,,,,,,
389,PT06M23.00S,2022-02-17T01:31:43.4Z,3,REGULAR,foul,offensive,[],1629631,,,1610612737,66,89,2022-02-17T01:32:16Z,3870000,,,0,,D. Hunter offensive FOUL (3 PF),"[1629631, 1630175]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,1627529.0,3.0,0.0,Anthony,1630175.0,,,
391,PT06M23.00S,2022-02-17T01:31:43.4Z,3,REGULAR,turnover,offensive foul,[],1629631,,,1610612737,66,89,2022-02-17T01:31:43Z,3890000,,,0,,D. Hunter offensive foul TURNOVER (1 TO),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,1627529.0,,,,,1.0,,
392,PT06M23.00S,2022-02-17T01:31:50.9Z,3,REGULAR,substitution,out,[],1630591,,,1610612753,66,89,2022-02-17T01:31:56Z,3900000,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,
393,PT06M23.00S,2022-02-17T01:31:50.9Z,3,REGULAR,substitution,in,[],203914,,,1610612753,66,89,2022-02-17T01:31:56Z,3910000,,,0,,SUB in: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,
394,PT06M17.00S,2022-02-17T01:32:07.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630175,68.41327201051249,18.38235294117647,1610612753,66,89,2022-02-17T01:32:12Z,3920000,-158.0,244.0,1,right,MISS C. Anthony 29' pullup 3PT,[1630175],1610612753.0,ORL,pullup,,,Anthony,C. Anthony,,,,,29.11,Missed,,,,,,,,,,,,,,,,,,
395,PT06M13.00S,2022-02-17T01:32:11.3Z,3,REGULAR,rebound,defensive,[],1629631,,,1610612737,66,89,2022-02-17T01:32:12Z,3930000,,,0,,D. Hunter REBOUND (Off:2 Def:1),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,394.0,3.0,1.0,2.0,,,,,,,,,,
396,PT05M58.00S,2022-02-17T01:32:25.7Z,3,REGULAR,3pt,Jump Shot,[],1628989,25.969119579500656,13.23529411764706,1610612737,66,89,2022-02-17T01:32:30Z,3940000,184.0,192.0,1,left,MISS K. Huerter 26' 3PT,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,26.55,Missed,,,,,,,,,,,,,,,,,,
397,PT05M54.00S,2022-02-17T01:32:29.7Z,3,REGULAR,rebound,defensive,[],1630175,,,1610612753,66,89,2022-02-17T01:32:30Z,3950000,,,0,,C. Anthony REBOUND (Off:0 Def:6),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,396.0,6.0,6.0,0.0,,,,,,,,,,
398,PT05M50.00S,2022-02-17T01:32:33.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203914,91.5407358738502,95.34313725490196,1610612753,69,89,2022-02-17T01:32:41Z,3960000,227.0,27.0,1,right,G. Harris 3PT running (6 PTS) (C. Anthony 5 AST),"[203914, 1630175]",1610612753.0,ORL,running,,,Harris,G. Harris,,,,,22.83,Made,6.0,C. Anthony,1630175.0,5.0,,,,,,,,,,,,,,
400,PT05M30.00S,2022-02-17T01:32:54.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203991,5.995400788436268,49.26470588235294,1610612737,69,91,2022-02-17T01:33:00Z,3980000,4.0,4.0,1,left,C. Capela cutting Layup (8 PTS) (B. Bogdanovic 2 AST),"[203991, 203992]",1610612737.0,ATL,cutting,,,Capela,C. Capela,,,,,0.54,Made,8.0,B. Bogdanovic,203992.0,2.0,,,,,,,,,,,,,,
402,PT05M12.00S,2022-02-17T01:33:11.7Z,3,REGULAR,3pt,Jump Shot,[],1629643,68.9388961892247,76.7156862745098,1610612753,69,91,2022-02-17T01:33:19Z,4000000,134.0,239.0,1,right,MISS C. Okeke 27' 3PT,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,27.42,Missed,,,,,,,,,,,,,,,,,,
403,PT05M07.00S,2022-02-17T01:33:16.7Z,3,REGULAR,rebound,defensive,[],203991,,,1610612737,69,91,2022-02-17T01:33:19Z,4010000,,,0,,C. Capela REBOUND (Off:3 Def:6),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,402.0,9.0,6.0,3.0,,,,,,,,,,
404,PT05M01.00S,2022-02-17T01:33:23.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,18.478975032851512,63.23529411764706,1610612737,69,91,2022-02-17T01:33:29Z,4020000,-66.0,121.0,1,left,MISS T. Young 13' driving floating Shot,[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,13.81,Missed,,,,,,,,,,,,,,,,,,
405,PT04M54.00S,2022-02-17T01:33:30.3Z,3,REGULAR,rebound,defensive,[],1630175,,,1610612753,69,91,2022-02-17T01:33:29Z,4030000,,,0,,C. Anthony REBOUND (Off:0 Def:7),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,404.0,7.0,7.0,0.0,,,,,,,,,,
406,PT04M54.00S,2022-02-17T01:33:34.6Z,3,REGULAR,foul,personal,[],203992,,,1610612753,69,91,2022-02-17T01:33:45Z,4040000,,,0,,B. Bogdanovic take personal FOUL (1 PF),"[203992, 1629643]",1610612737.0,ATL,take,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,202007.0,1.0,0.0,Okeke,1629643.0,,,
408,PT04M54.00S,2022-02-17T01:33:43.4Z,3,REGULAR,substitution,out,[],1628989,,,1610612753,69,91,2022-02-17T01:34:08Z,4060000,,,0,,SUB out: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,
409,PT04M54.00S,2022-02-17T01:33:43.4Z,3,REGULAR,substitution,out,[],1629631,,,1610612753,69,91,2022-02-17T01:34:08Z,4070000,,,0,,SUB out: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,
410,PT04M54.00S,2022-02-17T01:33:43.4Z,3,REGULAR,substitution,out,[],203991,,,1610612753,69,91,2022-02-17T01:34:08Z,4080000,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,
411,PT04M54.00S,2022-02-17T01:33:43.4Z,3,REGULAR,substitution,in,[],1626153,,,1610612753,69,91,2022-02-17T01:34:08Z,4090000,,,0,,SUB in: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,
412,PT04M54.00S,2022-02-17T01:33:43.4Z,3,REGULAR,substitution,in,[],1628995,,,1610612753,69,91,2022-02-17T01:34:08Z,4100000,,,0,,SUB in: K. Knox II,[1628995],1610612737.0,ATL,,,,Knox II,K. Knox II,,,,,,,,,,,,,,,,,,,,,,,,
413,PT04M54.00S,2022-02-17T01:33:43.4Z,3,REGULAR,substitution,in,[],1630168,,,1610612753,69,91,2022-02-17T01:34:08Z,4110000,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,
414,PT04M46.00S,2022-02-17T01:34:14.1Z,3,REGULAR,3pt,Jump Shot,[],1630532,67.88764783180025,62.745098039215684,1610612753,69,91,2022-02-17T01:34:19Z,4120000,64.0,249.0,1,right,MISS F. Wagner 25' pullup 3PT,[1630532],1610612753.0,ORL,pullup,,,Wagner,F. Wagner,,,,,25.74,Missed,,,,,,,,,,,,,,,,,,
415,PT04M42.00S,2022-02-17T01:34:18.1Z,3,REGULAR,rebound,defensive,[],1626153,,,1610612737,69,91,2022-02-17T01:34:19Z,4130000,,,0,,D. Wright REBOUND (Off:0 Def:3),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,414.0,3.0,3.0,0.0,,,,,,,,,,
416,PT04M35.00S,2022-02-17T01:34:31.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630175,,,1610612737,69,91,2022-02-17T01:34:42Z,4140000,,,0,,C. Anthony personal FOUL (4 PF) (Young 2 FT),"[1630175, 1629027]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,1627529.0,4.0,0.0,Young,1629027.0,,,
418,PT04M35.00S,2022-02-17T01:34:59.8Z,3,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,69,92,2022-02-17T01:34:59Z,4160000,,,0,,T. Young Free Throw 1 of 2 (19 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
419,PT04M35.00S,2022-02-17T01:35:00.6Z,3,REGULAR,substitution,out,[],1630175,,,1610612737,69,92,2022-02-17T01:35:08Z,4170000,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,
420,PT04M35.00S,2022-02-17T01:35:00.6Z,3,REGULAR,substitution,in,[],203082,,,1610612737,69,92,2022-02-17T01:35:08Z,4180000,,,0,,SUB in: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,
421,PT04M35.00S,2022-02-17T01:35:16.2Z,3,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,69,93,2022-02-17T01:35:16Z,4190000,,,0,,T. Young Free Throw 2 of 2 (20 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
422,PT04M35.00S,2022-02-17T01:35:27.4Z,3,REGULAR,stoppage,blood rule,[],0,,,1610612753,69,93,2022-02-17T01:35:27Z,4200000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT04M25.00S,2022-02-17T01:36:35.7Z,3,REGULAR,2pt,Jump Shot,[],203082,85.23324572930355,72.79411764705883,1610612753,69,93,2022-02-17T01:36:40Z,4210000,114.0,86.0,1,right,MISS T. Ross 14' pullup Shot,[203082],1610612753.0,ORL,pullup,,,Ross,T. Ross,,,,,14.3,Missed,,,,,,,,,,,,,,,,,,
424,PT04M21.00S,2022-02-17T01:36:39.7Z,3,REGULAR,rebound,defensive,[],1626153,,,1610612737,69,93,2022-02-17T01:38:45Z,4220000,,,0,,D. Wright REBOUND (Off:0 Def:4),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,423.0,4.0,4.0,0.0,,,,,,,,,,
427,PT04M12.00S,2022-02-17T01:36:48.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,5.863994743758213,49.01960784313725,1610612737,69,95,2022-02-17T01:37:50Z,4250000,5.0,3.0,1,left,T. Young reverse Layup (22 PTS) (B. Bogdanovic 3 AST),"[1629027, 203992]",1610612737.0,ATL,reverse,,,Young,T. Young,,,,,0.55,Made,22.0,B. Bogdanovic,203992.0,3.0,,,,,,,,,,,,,,
429,PT04M04.00S,2022-02-17T01:36:56.9Z,3,REGULAR,3pt,Jump Shot,[],203914,67.36202365308804,25.0,1610612753,69,95,2022-02-17T01:37:02Z,4270000,-125.0,254.0,1,right,MISS G. Harris 28' 3PT,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,28.34,Missed,,,,,,,,,,,,,,,,,,
430,PT04M00.00S,2022-02-17T01:37:00.9Z,3,REGULAR,rebound,defensive,[],1626153,,,1610612737,69,95,2022-02-17T01:37:02Z,4280000,,,0,,D. Wright REBOUND (Off:0 Def:5),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,429.0,5.0,5.0,0.0,,,,,,,,,,
431,PT03M47.00S,2022-02-17T01:37:14.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,16.63929040735874,50.98039215686274,1610612737,69,95,2022-02-17T01:37:18Z,4290000,-5.0,104.0,1,left,MISS T. Young 10' driving floating Shot,[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,10.4,Missed,,,,,,,,,,,,,,,,,,
432,PT03M45.00S,2022-02-17T01:37:16.1Z,3,REGULAR,rebound,defensive,[],1628976,,,1610612753,69,95,2022-02-17T01:37:18Z,4300000,,,0,,W. Carter Jr. REBOUND (Off:2 Def:7),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,431.0,9.0,7.0,2.0,,,,,,,,,,
433,PT03M42.00S,2022-02-17T01:37:20.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629643,72.22404730617609,13.480392156862745,1610612753,72,95,2022-02-17T01:37:31Z,4310000,-183.0,209.0,1,right,C. Okeke 27' 3PT running pullup (5 PTS),[1629643],1610612753.0,ORL,running pullup,,,Okeke,C. Okeke,,,,,27.72,Made,5.0,,,,,,,,,,,,,,,,,
434,PT03M25.00S,2022-02-17T01:37:40.7Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,72,95,2022-02-17T01:37:40Z,4320000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT03M23.00S,2022-02-17T01:37:56.6Z,3,REGULAR,3pt,Jump Shot,[],203992,28.597240473061763,20.34313725490196,1610612737,72,95,2022-02-17T01:38:03Z,4330000,148.0,216.0,1,left,MISS B. Bogdanovic 26' 3PT,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,26.23,Missed,,,,,,,,,,,,,,,,,,
436,PT03M23.00S,2022-02-17T01:37:56.6Z,3,REGULAR,rebound,defensive,[],1628976,,,1610612753,72,95,2022-02-17T01:38:03Z,4340000,,,0,,W. Carter Jr. REBOUND (Off:2 Def:8),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,435.0,10.0,8.0,2.0,,,,,,,,,,
437,PT03M09.00S,2022-02-17T01:38:10.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628976,84.44480946123521,58.333333333333336,1610612753,74,95,2022-02-17T01:38:19Z,4350000,42.0,94.0,1,right,W. Carter Jr. 10' turnaround fadeaway Jump Shot (10 PTS),[1628976],1610612753.0,ORL,turnaround fadeaway,,,Carter Jr.,W. Carter Jr.,,,,,10.26,Made,10.0,,,,,,,,,,,,,,,,,
438,PT03M09.00S,2022-02-17T01:38:23.4Z,3,REGULAR,timeout,full,['team'],0,,,1610612737,74,95,2022-02-17T01:38:23Z,4360000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT03M09.00S,2022-02-17T01:39:49.2Z,3,REGULAR,substitution,out,[],1629027,,,1610612737,74,95,2022-02-17T01:40:51Z,4370000,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,
440,PT03M09.00S,2022-02-17T01:39:49.2Z,3,REGULAR,substitution,in,[],101150,,,1610612737,74,95,2022-02-17T01:40:51Z,4380000,,,0,,SUB in: L. Williams,[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,
441,PT02M54.00S,2022-02-17T01:41:16.7Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630168,11.777266754270697,50.73529411764706,1610612737,74,97,2022-02-17T01:41:25Z,4390000,-4.0,58.0,1,left,O. Okongwu Hook (8 PTS) (B. Bogdanovic 4 AST),"[1630168, 203992]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,5.83,Made,8.0,B. Bogdanovic,203992.0,4.0,,,,,,,,,,,,,,
443,PT02M39.00S,2022-02-17T01:41:29.9Z,3,REGULAR,3pt,Jump Shot,[],1630532,66.17936925098554,29.166666666666668,1610612753,74,97,2022-02-17T01:41:34Z,4410000,-104.0,265.0,1,right,MISS F. Wagner 28' step back 3PT,[1630532],1610612753.0,ORL,step back,,,Wagner,F. Wagner,,,,,28.51,Missed,,,,,,,,,,,,,,,,,,
444,PT02M37.00S,2022-02-17T01:41:31.9Z,3,REGULAR,rebound,defensive,[],1628995,,,1610612737,74,97,2022-02-17T01:41:34Z,4420000,,,0,,K. Knox II REBOUND (Off:0 Def:1),[1628995],1610612737.0,ATL,,,,Knox II,K. Knox II,,,,,,,,,,,443.0,1.0,1.0,0.0,,,,,,,,,,
445,PT02M22.00S,2022-02-17T01:41:51.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630532,,,1610612737,74,97,2022-02-17T01:42:05Z,4430000,,,0,,F. Wagner personal FOUL (3 PF) (Bogdanovic 2 FT),"[1630532, 203992]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,2004.0,3.0,0.0,Bogdanovic,203992.0,,,
447,PT02M22.00S,2022-02-17T01:42:14.9Z,3,REGULAR,freethrow,1 of 2,[],203992,,,1610612737,74,97,2022-02-17T01:42:14Z,4450000,,,0,,MISS B. Bogdanovic Free Throw 1 of 2,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,Missed,,,,,,,,,,,,,,,,,,
448,PT02M22.00S,2022-02-17T01:42:14.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,74,97,2022-02-17T01:42:14Z,4460000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,447.0,,,,,,,,,,,,,
449,PT02M22.00S,2022-02-17T01:42:32.1Z,3,REGULAR,freethrow,2 of 2,[],203992,,,1610612737,74,98,2022-02-17T01:42:32Z,4470000,,,0,,B. Bogdanovic Free Throw 2 of 2 (15 PTS),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
450,PT02M05.00S,2022-02-17T01:42:49.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203082,92.19776609724047,49.26470588235294,1610612753,76,98,2022-02-17T01:42:54Z,4480000,-4.0,21.0,1,right,T. Ross driving Layup (2 PTS),[203082],1610612753.0,ORL,driving,,,Ross,T. Ross,,,,,2.11,Made,2.0,,,,,,,,,,,,,,,,,
451,PT01M59.00S,2022-02-17T01:43:03.6Z,3,REGULAR,foul,offensive,[],1630168,,,1610612737,76,98,2022-02-17T01:44:10Z,4490000,,,0,,O. Okongwu off-the-ball offensive FOUL (3 PF),"[1630168, 1630532]",1610612737.0,ATL,off-the-ball,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,2004.0,3.0,0.0,Wagner,1630532.0,,,
453,PT01M59.00S,2022-02-17T01:43:03.6Z,3,REGULAR,turnover,offensive foul,[],1630168,,,1610612737,76,98,2022-02-17T01:43:03Z,4510000,,,0,,O. Okongwu offensive foul TURNOVER (1 TO),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,2004.0,,,,,1.0,,
