actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,value,blockPlayerName,blockPersonId
181,PT09M37.00S,2021-12-02T00:43:33.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203115,65.65374507227332,53.67647058823529,1610612743,23,37,2021-12-02T01:05:02Z,1540000,18.0,270.0,1,right,W. Barton 27' 3PT step back (7 PTS),[203115],1610612743.0,DEN,step back,,,Barton,W. Barton,,,,,27.1,Made,7.0,,,,,,,,,,,,,,,,,,
182,PT09M19.00S,2021-12-02T00:43:50.3Z,2,REGULAR,2pt,Jump Shot,[],203082,29.042789093298293,50.390625,1610612753,25,37,2021-12-02T01:05:43Z,1550000,-2.0,221.0,1,left,T. Ross 22' pullup Jump Shot (4 PTS) (F. Wagner 2 AST),"[203082, 1630532]",1610612753.0,ORL,pullup,,,Ross,T. Ross,,,,,22.05,Made,4.0,F. Wagner,1630532.0,2.0,,,,,,,,,,,,,,,
184,PT09M12.00S,2021-12-02T00:44:07.4Z,2,REGULAR,foul,offensive,[],1630192,,,1610612743,25,37,2021-12-02T01:07:05Z,1570000,,,0,,Z. Nnaji offensive FOUL (1 PF),"[1630192, 1630181]",1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,202058.0,1.0,0.0,Hampton,1630181.0,,,,,,
186,PT09M12.00S,2021-12-02T00:44:07.4Z,2,REGULAR,turnover,offensive foul,[],1630192,,,1610612743,25,37,2021-12-02T00:44:07Z,1590000,,,0,,Z. Nnaji offensive foul TURNOVER (1 TO),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,202058.0,,,,,1.0,,,,,
187,PT09M00.00S,2021-12-02T00:44:38.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630181,7.145203679369246,98.03921568627452,1610612753,25,37,2021-12-02T01:10:28Z,1600000,-240.0,15.0,1,left,MISS R. Hampton 24' 3PT,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,24.06,Missed,,,,,,,,,,,,,,,,,,,
188,PT08M59.00S,2021-12-02T00:44:39.0Z,2,REGULAR,rebound,defensive,[],1630210,,,1610612743,25,37,2021-12-02T01:10:28Z,1610000,,,0,,M. Howard REBOUND (Off:0 Def:1),[1630210],1610612743.0,DEN,,,,Howard,M. Howard,,,,,,,,,,,187.0,1.0,1.0,0.0,,,,,,,,,,,
189,PT08M52.00S,2021-12-02T00:44:41.9Z,2,REGULAR,3pt,Jump Shot,[],1630210,67.36202365308804,40.931372549019606,1610612743,25,37,2021-12-02T01:10:42Z,1620000,-45.0,254.0,1,right,MISS M. Howard 25' 3PT,[1630210],1610612743.0,DEN,,,,Howard,M. Howard,,,,,25.83,Missed,,,,,,,,,,,,,,,,,,,
190,PT08M51.00S,2021-12-02T00:44:42.9Z,2,REGULAR,rebound,defensive,[],1630181,,,1610612753,25,37,2021-12-02T01:10:42Z,1630000,,,0,,R. Hampton REBOUND (Off:0 Def:3),[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,189.0,3.0,3.0,0.0,,,,,,,,,,,
191,PT08M49.00S,2021-12-02T00:44:50.9Z,2,REGULAR,foul,personal,[],1630267,,,1610612753,25,37,2021-12-02T01:11:18Z,1640000,,,0,,F. Campazzo take personal FOUL (2 PF),"[1630267, 1630181]",1610612743.0,DEN,take,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,203592.0,2.0,0.0,Hampton,1630181.0,,,,,,
193,PT08M35.00S,2021-12-02T00:45:16.9Z,2,REGULAR,turnover,lost ball,[],1629021,,,1610612753,25,37,2021-12-02T00:45:40Z,1660000,,,0,,M. Wagner lost ball TURNOVER (1 TO),"[1629021, 203210]",1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,1.0,Green,203210.0,,,
194,PT08M35.00S,2021-12-02T00:45:16.9Z,2,REGULAR,steal,,[],203210,,,1610612743,25,37,2021-12-02T01:12:51Z,1670000,,,0,,J. Green STEAL (1 STL),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT08M30.00S,2021-12-02T00:45:26.5Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612743,25,37,2021-12-02T00:45:26Z,1680000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT08M21.00S,2021-12-02T00:45:47.1Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203210,84.70762155059133,49.26470588235294,1610612743,25,37,2021-12-02T00:45:54Z,1690000,-4.0,91.0,1,right,MISS J. Green 9' Jump Shot,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,9.13,Missed,,,,,,,,,,,,,,,,,,,
197,PT08M18.00S,2021-12-02T00:45:50.1Z,2,REGULAR,rebound,defensive,[],1630181,,,1610612753,25,37,2021-12-02T00:45:54Z,1700000,,,0,,R. Hampton REBOUND (Off:0 Def:4),[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,196.0,4.0,4.0,0.0,,,,,,,,,,,
198,PT08M16.00S,2021-12-02T00:45:56.4Z,2,REGULAR,foul,personal,['2freethrow'],1630192,,,1610612753,25,37,2021-12-02T00:51:44Z,1710000,,,0,,Z. Nnaji shooting personal FOUL (2 PF) (Hampton 2 FT),"[1630192, 1630181]",1610612743.0,DEN,shooting,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,1627529.0,2.0,0.0,Hampton,1630181.0,,,,,,
200,PT08M16.00S,2021-12-02T00:46:22.2Z,2,REGULAR,freethrow,1 of 2,[],1630181,,,1610612753,25,37,2021-12-02T00:56:35Z,1735000,,,0,,MISS R. Hampton Free Throw 1 of 2,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,Missed,,,,,,,,,,,,,,,,,,,
201,PT08M16.00S,2021-12-02T00:46:22.2Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612753,25,37,2021-12-02T00:56:35Z,1742500,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,200.0,,,,,,,,,,,,,,
206,PT08M16.00S,2021-12-02T00:46:22.2Z,2,REGULAR,freethrow,2 of 2,[],1630181,,,1610612753,25,37,2021-12-02T00:56:35Z,1746250,,,0,,MISS R. Hampton Free Throw 2 of 2,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,Missed,,,,,,,,,,,,,,,,,,,
207,PT08M16.00S,2021-12-02T00:46:22.2Z,2,REGULAR,rebound,defensive,[],203210,,,1610612743,25,37,2021-12-02T01:28:00Z,1748125,,,0,,J. Green REBOUND (Off:0 Def:1),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,206.0,1.0,1.0,0.0,,,,,,,,,,,
202,PT08M16.00S,2021-12-02T00:46:23.3Z,2,REGULAR,substitution,out,[],1629643,,,1610612743,25,37,2021-12-02T00:56:35Z,1750000,,,0,,SUB out: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT08M16.00S,2021-12-02T00:46:23.3Z,2,REGULAR,substitution,in,[],1628964,,,1610612743,25,37,2021-12-02T00:56:35Z,1770000,,,0,,SUB in: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT08M16.00S,2021-12-02T00:46:23.3Z,2,REGULAR,substitution,out,[],203115,,,1610612743,25,37,2021-12-02T00:57:06Z,1775000,,,0,,SUB out: W. Barton,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT08M16.00S,2021-12-02T00:46:23.3Z,2,REGULAR,substitution,in,[],203932,,,1610612743,25,37,2021-12-02T00:57:06Z,1777500,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT08M03.00S,2021-12-02T00:46:56.0Z,2,REGULAR,3pt,Jump Shot,[],1630210,75.50919842312747,87.99019607843137,1610612743,25,37,2021-12-02T00:52:10Z,1780000,190.0,178.0,1,right,MISS M. Howard 26' pullup 3PT,[1630210],1610612743.0,DEN,pullup,,,Howard,M. Howard,,,,,26.01,Missed,,,,,,,,,,,,,,,,,,,
209,PT08M03.00S,2021-12-02T00:46:56.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612743,25,37,2021-12-02T00:52:10Z,1785000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,208.0,,,,,,,,,,,,,,
210,PT08M03.00S,2021-12-02T00:47:00.9Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612743,25,37,2021-12-02T00:47:00Z,1830000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT07M56.00S,2021-12-02T00:47:18.3Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612743,25,37,2021-12-02T00:47:18Z,1840000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT07M56.00S,2021-12-02T00:47:19.4Z,2,REGULAR,substitution,out,[],1630181,,,1610612743,25,37,2021-12-02T00:47:29Z,1850000,,,0,,SUB out: R. Hampton,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT07M56.00S,2021-12-02T00:47:19.4Z,2,REGULAR,substitution,out,[],203082,,,1610612743,25,37,2021-12-02T00:47:29Z,1860000,,,0,,SUB out: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT07M56.00S,2021-12-02T00:47:19.4Z,2,REGULAR,substitution,in,[],1630175,,,1610612743,25,37,2021-12-02T00:47:29Z,1870000,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT07M56.00S,2021-12-02T00:47:19.4Z,2,REGULAR,substitution,in,[],203914,,,1610612743,25,37,2021-12-02T00:47:29Z,1880000,,,0,,SUB in: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT07M51.00S,2021-12-02T00:47:47.7Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612743,25,37,2021-12-02T00:47:47Z,1890000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT07M42.00S,2021-12-02T00:48:06.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203210,90.75229960578186,95.58823529411765,1610612743,25,37,2021-12-02T00:56:18Z,1900000,228.0,34.0,1,right,MISS J. Green 3PT,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,23.05,Missed,,,,,,,,,,,,,,,,,,,
219,PT07M38.00S,2021-12-02T00:48:10.1Z,2,REGULAR,rebound,defensive,[],1630532,,,1610612753,25,37,2021-12-02T00:48:12Z,1910000,,,0,,F. Wagner REBOUND (Off:0 Def:2),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,218.0,2.0,2.0,0.0,,,,,,,,,,,
220,PT07M33.00S,2021-12-02T00:48:15.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628964,6.521024967148489,49.754901960784316,1610612753,27,37,2021-12-02T00:48:23Z,1920000,1.0,9.0,1,left,M. Bamba DUNK (2 PTS) (F. Wagner 3 AST),"[1628964, 1630532]",1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,0.89,Made,2.0,F. Wagner,1630532.0,3.0,,,,,,,,,,,,,,,
222,PT07M33.00S,2021-12-02T00:48:27.8Z,2,REGULAR,timeout,full,['team'],0,,,1610612743,27,37,2021-12-02T00:48:27Z,1940000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT07M33.00S,2021-12-02T00:49:56.3Z,2,REGULAR,substitution,out,[],1630210,,,1610612743,27,37,2021-12-02T01:14:28Z,1955000,,,0,,SUB out: M. Howard,[1630210],1610612743.0,DEN,,,,Howard,M. Howard,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT07M33.00S,2021-12-02T00:49:56.3Z,2,REGULAR,substitution,out,[],203210,,,1610612743,27,37,2021-12-02T01:14:28Z,1962500,,,0,,SUB out: J. Green,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT07M33.00S,2021-12-02T00:49:56.3Z,2,REGULAR,substitution,in,[],203999,,,1610612743,27,37,2021-12-02T01:14:28Z,1966250,,,0,,SUB in: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT07M33.00S,2021-12-02T00:49:56.3Z,2,REGULAR,substitution,in,[],1628420,,,1610612743,27,37,2021-12-02T01:14:28Z,1968125,,,0,,SUB in: M. Morris,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT07M25.00S,2021-12-02T00:51:24.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630192,92.19776609724047,49.50980392156863,1610612743,27,39,2021-12-02T00:51:30Z,1970000,-2.0,21.0,1,right,Z. Nnaji Layup (5 PTS) (N. Jokic 4 AST),"[1630192, 203999]",1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,2.09,Made,5.0,N. Jokic,203999.0,4.0,,,,,,,,,,,,,,,
229,PT07M23.00S,2021-12-02T00:51:31.0Z,2,REGULAR,stoppage,other,[],0,,,1610612753,27,39,2021-12-02T00:51:31Z,1990000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M05.00S,2021-12-02T00:51:53.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629021,5.995400788436268,49.50980392156863,1610612753,29,39,2021-12-02T01:13:52Z,2000000,2.0,4.0,1,left,M. Wagner cutting Layup (6 PTS) (M. Bamba 1 AST),"[1629021, 1628964]",1610612753.0,ORL,cutting,,,Wagner,M. Wagner,,,,,0.46,Made,6.0,M. Bamba,1628964.0,1.0,,,,,,,,,,,,,,,
232,PT06M49.00S,2021-12-02T00:52:07.6Z,2,REGULAR,3pt,Jump Shot,[],203932,88.78120893561103,95.83333333333334,1610612743,29,39,2021-12-02T00:52:15Z,2020000,229.0,53.0,1,right,MISS A. Gordon 3PT,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,23.52,Missed,,,,,,,,,,,,,,,,,,,
233,PT06M47.00S,2021-12-02T00:52:09.6Z,2,REGULAR,rebound,defensive,[],1629021,,,1610612753,29,39,2021-12-02T00:52:15Z,2030000,,,0,,M. Wagner REBOUND (Off:0 Def:2),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,232.0,2.0,2.0,0.0,,,,,,,,,,,
234,PT06M38.00S,2021-12-02T00:52:19.8Z,2,REGULAR,3pt,Jump Shot,[],1628964,28.33442838370565,73.77450980392157,1610612753,32,39,2021-12-02T00:52:26Z,2040000,-119.0,214.0,1,left,M. Bamba 24' 3PT  (5 PTS) (C. Anthony 2 AST),"[1628964, 1630175]",1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,24.46,Made,5.0,C. Anthony,1630175.0,2.0,,,,,,,,,,,,,,,
236,PT06M20.00S,2021-12-02T00:52:37.9Z,2,REGULAR,3pt,Jump Shot,[],203932,75.50919842312747,89.4607843137255,1610612743,32,42,2021-12-02T00:52:44Z,2060000,197.0,178.0,1,right,A. Gordon 26' 3PT  (7 PTS) (F. Campazzo 1 AST),"[203932, 1630267]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,26.55,Made,7.0,F. Campazzo,1630267.0,1.0,,,,,,,,,,,,,,,
239,PT06M10.00S,2021-12-02T00:52:47.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630175,5.995400788436268,49.50980392156863,1610612753,34,42,2021-12-02T00:52:53Z,2090000,2.0,4.0,1,left,C. Anthony driving Layup (4 PTS),[1630175],1610612753.0,ORL,driving,,,Anthony,C. Anthony,,,,,0.46,Made,4.0,,,,,,,,,,,,,,,,,,
240,PT05M55.00S,2021-12-02T00:53:02.6Z,2,REGULAR,turnover,bad pass,[],203932,,,1610612743,34,42,2021-12-02T00:53:06Z,2100000,,,0,,A. Gordon bad pass TURNOVER (1 TO),"[203932, 1629021]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,1.0,Wagner,1629021.0,,,
241,PT05M55.00S,2021-12-02T00:53:02.6Z,2,REGULAR,steal,,[],1629021,,,1610612753,34,42,2021-12-02T00:53:04Z,2110000,,,0,,M. Wagner STEAL (1 STL),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT05M49.00S,2021-12-02T00:53:08.7Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630532,13.222733245729303,50.245098039215684,1610612753,34,42,2021-12-02T00:53:36Z,2120000,-1.0,72.0,1,left,MISS F. Wagner 7' running Shot,[1630532],1610612753.0,ORL,running,,,Wagner,F. Wagner,,,,,7.18,Missed,,,,,,,,,,,,,,,,,,,
243,PT05M42.00S,2021-12-02T00:53:15.7Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,34,42,2021-12-02T01:16:04Z,2130000,,,0,,N. Jokic REBOUND (Off:1 Def:8),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,242.0,9.0,8.0,1.0,,,,,,,,,,,
244,PT05M42.00S,2021-12-02T00:53:25.3Z,2,REGULAR,foul,personal,['2freethrow'],203914,,,1610612743,34,42,2021-12-02T00:53:39Z,2140000,,,0,,G. Harris shooting personal FOUL (1 PF) (Nnaji 2 FT),"[203914, 1630192]",1610612753.0,ORL,shooting,,,Harris,G. Harris,,,,,,,,,,,,,,,203592.0,1.0,0.0,Nnaji,1630192.0,,,,,,
246,PT05M42.00S,2021-12-02T00:53:45.2Z,2,REGULAR,freethrow,1 of 2,[],1630192,,,1610612743,34,43,2021-12-02T00:53:45Z,2160000,,,0,,Z. Nnaji Free Throw 1 of 2 (6 PTS),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
314,PT05M42.00S,2021-12-02T00:54:00.0Z,2,REGULAR,substitution,out,[],1629021,,,1610612743,34,43,2021-12-02T01:17:11Z,2175000,,,0,,SUB out: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT05M42.00S,2021-12-02T00:54:00.0Z,2,REGULAR,substitution,in,[],1628976,,,1610612743,34,43,2021-12-02T01:17:11Z,2182500,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT05M42.00S,2021-12-02T00:53:45.2Z,2,REGULAR,freethrow,2 of 2,[],1630192,,,1610612743,34,43,2021-12-02T00:54:10Z,2190000,,,0,,MISS Z. Nnaji Free Throw 2 of 2,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,Missed,,,,,,,,,,,,,,,,,,,
250,PT05M38.00S,2021-12-02T00:53:49.2Z,2,REGULAR,rebound,defensive,[],1628964,,,1610612753,34,43,2021-12-02T00:54:10Z,2200000,,,0,,M. Bamba REBOUND (Off:0 Def:1),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,249.0,1.0,1.0,0.0,,,,,,,,,,,
251,PT05M32.00S,2021-12-02T00:54:14.9Z,2,REGULAR,3pt,Jump Shot,[],1630175,32.013797634691194,48.529411764705884,1610612753,34,43,2021-12-02T00:54:20Z,2210000,7.0,248.0,1,left,MISS C. Anthony 24' pullup 3PT,[1630175],1610612753.0,ORL,pullup,,,Anthony,C. Anthony,,,,,24.85,Missed,,,,,,,,,,,,,,,,,,,
252,PT05M28.00S,2021-12-02T00:54:18.9Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,34,43,2021-12-02T00:54:20Z,2220000,,,0,,N. Jokic REBOUND (Off:1 Def:9),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,251.0,10.0,9.0,1.0,,,,,,,,,,,
253,PT05M16.00S,2021-12-02T00:54:32.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203932,92.32917214191852,50.0,1610612743,34,45,2021-12-02T00:54:39Z,2230000,0.0,20.0,1,right,A. Gordon driving DUNK (9 PTS) (F. Campazzo 2 AST),"[203932, 1630267]",1610612743.0,DEN,driving,,,Gordon,A. Gordon,,,,,1.96,Made,9.0,F. Campazzo,1630267.0,2.0,,,,,,,,,,,,,,,
255,PT05M15.00S,2021-12-02T00:54:40.3Z,2,REGULAR,timeout,full,['team'],0,,,1610612753,34,45,2021-12-02T00:54:40Z,2250000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT05M15.00S,2021-12-02T00:55:50.5Z,2,REGULAR,substitution,out,[],1630532,,,1610612753,34,45,2021-12-02T00:57:14Z,2260000,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT05M15.00S,2021-12-02T00:55:50.5Z,2,REGULAR,substitution,out,[],1630192,,,1610612753,34,45,2021-12-02T00:57:14Z,2270000,,,0,,SUB out: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT05M15.00S,2021-12-02T00:55:50.5Z,2,REGULAR,substitution,in,[],203082,,,1610612753,34,45,2021-12-02T00:57:14Z,2280000,,,0,,SUB in: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT05M15.00S,2021-12-02T00:55:50.5Z,2,REGULAR,substitution,in,[],201145,,,1610612753,34,45,2021-12-02T00:57:14Z,2290000,,,0,,SUB in: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT05M05.00S,2021-12-02T00:57:39.0Z,2,REGULAR,turnover,out-of-bounds,[],1630175,,,1610612753,34,45,2021-12-02T00:57:46Z,2300000,,,0,,C. Anthony bad pass out-of-bounds TURNOVER (1 TO),[1630175],1610612753.0,ORL,bad pass,,,Anthony,C. Anthony,,,,,,,,,,,,,,,203592.0,,,,,1.0,,,,,
264,PT04M48.00S,2021-12-02T00:57:58.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203932,91.80354796320631,1.715686274509804,1610612743,34,45,2021-12-02T00:58:07Z,2310000,-241.0,25.0,1,right,MISS A. Gordon 24' 3PT,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,24.26,Missed,,,,,,,,,,,,,,,,,,,
265,PT04M44.00S,2021-12-02T00:58:02.5Z,2,REGULAR,rebound,defensive,[],203082,,,1610612753,34,45,2021-12-02T00:58:07Z,2320000,,,0,,T. Ross REBOUND (Off:0 Def:1),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,264.0,1.0,1.0,0.0,,,,,,,,,,,
266,PT04M35.00S,2021-12-02T00:58:15.3Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,34,45,2021-12-02T00:58:15Z,2330000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT04M35.00S,2021-12-02T00:58:16.6Z,2,REGULAR,substitution,out,[],1630267,,,1610612753,34,45,2021-12-02T00:58:24Z,2340000,,,0,,SUB out: F. Campazzo,[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT04M35.00S,2021-12-02T00:58:16.6Z,2,REGULAR,substitution,in,[],203115,,,1610612753,34,45,2021-12-02T00:58:24Z,2350000,,,0,,SUB in: W. Barton,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT04M25.00S,2021-12-02T00:58:41.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630175,11.12023653088042,51.9607843137255,1610612753,36,45,2021-12-02T00:58:47Z,2360000,-10.0,52.0,1,left,C. Anthony pullup Jump Shot (6 PTS),[1630175],1610612753.0,ORL,pullup,,,Anthony,C. Anthony,,,,,5.29,Made,6.0,,,,,,,,,,,,,,,,,,
270,PT04M11.00S,2021-12-02T00:58:55.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203932,90.3580814717477,49.26470588235294,1610612743,36,47,2021-12-02T00:59:03Z,2370000,-4.0,38.0,1,right,A. Gordon driving Layup (11 PTS) (N. Jokic 5 AST),"[203932, 203999]",1610612743.0,DEN,driving,,,Gordon,A. Gordon,,,,,3.83,Made,11.0,N. Jokic,203999.0,5.0,,,,,,,,,,,,,,,
272,PT03M56.00S,2021-12-02T00:59:13.4Z,2,REGULAR,2pt,Jump Shot,[],203082,22.158344283837057,48.03921568627451,1610612753,38,47,2021-12-02T00:59:18Z,2390000,10.0,156.0,1,left,T. Ross 15' pullup Jump Shot (6 PTS) (C. Anthony 3 AST),"[203082, 1630175]",1610612753.0,ORL,pullup,,,Ross,T. Ross,,,,,15.61,Made,6.0,C. Anthony,1630175.0,3.0,,,,,,,,,,,,,,,
273,PT03M56.00S,2021-12-02T00:59:22.0Z,2,REGULAR,foul,personal,['1freethrow'],201145,,,1610612753,38,47,2021-12-02T00:59:33Z,2400000,,,0,,J. Green shooting personal FOUL (2 PF) (Ross 1 FT),"[201145, 203082]",1610612743.0,DEN,shooting,,,Green,J. Green,,,,,,,,,,,,,,,202058.0,2.0,0.0,Ross,203082.0,,,,,,
275,PT03M56.00S,2021-12-02T00:59:41.1Z,2,REGULAR,freethrow,1 of 1,[],203082,,,1610612753,39,47,2021-12-02T00:59:41Z,2420000,,,0,,T. Ross Free Throw 1 of 1 (7 PTS),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
276,PT03M37.00S,2021-12-02T01:00:02.1Z,2,REGULAR,3pt,Jump Shot,[],1628420,88.25558475689881,95.83333333333334,1610612743,39,47,2021-12-02T01:00:06Z,2430000,229.0,58.0,1,right,MISS M. Morris 3PT,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,23.64,Missed,,,,,,,,,,,,,,,,,,,
