actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
269,PT02M23.00S,2022-01-31T00:58:46.4Z,2,REGULAR,turnover,bad pass,[],1627827,,,1610612742,54,54,2022-01-31T00:58:50Z,2660000,,,0,,D. Finney-Smith bad pass TURNOVER (1 TO),"[1627827, 1628976]",1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,1.0,Carter Jr.,1628976.0,,,,,,,
270,PT02M23.00S,2022-01-31T00:58:46.4Z,2,REGULAR,steal,,[],1628976,,,1610612753,54,54,2022-01-31T00:58:48Z,2670000,,,0,,W. Carter Jr. STEAL (1 STL),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT02M18.00S,2022-01-31T00:58:51.4Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630175,7.966491458607096,2.941176470588235,1610612753,54,54,2022-01-31T00:58:59Z,2680000,235.0,22.0,1,left,MISS C. Anthony 3PT,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,23.64,Missed,,,,,,,,,,,,,,,,,,,
272,PT02M14.00S,2022-01-31T00:58:55.4Z,2,REGULAR,rebound,offensive,[],1628976,,,1610612753,54,54,2022-01-31T00:58:59Z,2690000,,,0,,W. Carter Jr. REBOUND (Off:2 Def:6),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,271.0,8.0,6.0,2.0,,,,,,,,,,,
273,PT02M13.00S,2022-01-31T00:58:56.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628976,9.280551905387648,43.627450980392155,1610612753,54,54,2022-01-31T00:59:03Z,2700000,32.0,35.0,1,left,MISS W. Carter Jr. putback Layup,[1628976],1610612753.0,ORL,putback,,,Carter Jr.,W. Carter Jr.,,,,,4.71,Missed,,,,,,,,,,,,,,,,,,,
274,PT02M11.00S,2022-01-31T00:58:58.8Z,2,REGULAR,rebound,offensive,[],1630175,,,1610612753,54,54,2022-01-31T00:58:58Z,2710000,,,0,,C. Anthony REBOUND (Off:1 Def:1),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,273.0,2.0,1.0,1.0,,,,,,,,,,,
275,PT02M09.00S,2022-01-31T00:59:00.6Z,2,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1630175,14.14257555847569,15.686274509803921,1610612753,54,54,2022-01-31T00:59:12Z,2720000,172.0,80.0,1,left,MISS C. Anthony 18' pullup Shot,[1630175],1610612753.0,ORL,pullup,,,Anthony,C. Anthony,,,,,18.95,Missed,,,,,,,,,,,,,,,,,,,
276,PT02M09.00S,2022-01-31T00:59:00.6Z,2,REGULAR,rebound,offensive,[],1628964,,,1610612753,54,54,2022-01-31T00:59:12Z,2730000,,,0,,M. Bamba REBOUND (Off:1 Def:4),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,275.0,5.0,4.0,1.0,,,,,,,,,,,
277,PT01M57.00S,2022-01-31T00:59:11.5Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1628964,5.590000152587891,50.0,1610612753,56,54,2022-01-31T00:59:17Z,2740000,0.0,0.0,1,left,M. Bamba tip Layup (7 PTS),[1628964],1610612753.0,ORL,tip,,,Bamba,M. Bamba,,,,,0.0,Made,7.0,,,,,,,,,,,,,,,,,,
278,PT01M48.00S,2022-01-31T00:59:20.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,89.43823915900131,39.46078431372549,1610612742,56,54,2022-01-31T00:59:26Z,2750000,-53.0,47.0,1,right,MISS L. Doncic 7' driving Layup,[1629029],1610612742.0,DAL,driving,,,Doncic,L. Doncic,,,,,7.05,Missed,,,,,,,,,,,,,,,,,,,
279,PT01M44.00S,2022-01-31T00:59:24.3Z,2,REGULAR,rebound,offensive,[],1627737,,,1610612742,56,54,2022-01-31T00:59:26Z,2760000,,,0,,M. Chriss REBOUND (Off:1 Def:1),[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,,,,,278.0,2.0,1.0,1.0,,,,,,,,,,,
280,PT01M44.00S,2022-01-31T00:59:25.2Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627737,94.40999984741211,50.0,1610612742,56,54,2022-01-31T00:59:29Z,2770000,0.0,0.0,1,right,MISS M. Chriss tip Layup,[1627737],1610612742.0,DAL,tip,,,Chriss,M. Chriss,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
281,PT01M43.00S,2022-01-31T00:59:26.2Z,2,REGULAR,rebound,defensive,[],1630532,,,1610612753,56,54,2022-01-31T00:59:29Z,2780000,,,0,,F. Wagner REBOUND (Off:0 Def:2),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,280.0,2.0,2.0,0.0,,,,,,,,,,,
282,PT01M26.00S,2022-01-31T00:59:43.1Z,2,REGULAR,turnover,bad pass,[],1630175,,,1610612753,56,54,2022-01-31T00:59:47Z,2790000,,,0,,C. Anthony bad pass TURNOVER (1 TO),"[1630175, 1627737]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,1.0,Chriss,1627737.0,,,,,,,
283,PT01M26.00S,2022-01-31T00:59:43.1Z,2,REGULAR,steal,,[],1627737,,,1610612742,56,54,2022-01-31T00:59:45Z,2800000,,,0,,M. Chriss STEAL (3 STL),[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT01M22.00S,2022-01-31T00:59:47.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630182,91.27792378449409,52.20588235294118,1610612742,56,56,2022-01-31T00:59:53Z,2810000,11.0,29.0,1,right,J. Green running Layup (9 PTS),[1630182],1610612742.0,DAL,running,,,Green,J. Green,,,,,3.15,Made,9.0,,,,,,,,,,,,,,,,,,
285,PT01M07.00S,2022-01-31T01:00:02.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203914,15.456636005256241,65.19607843137256,1610612753,58,56,2022-01-31T01:00:06Z,2820000,-76.0,93.0,1,left,G. Harris 11' Jump Shot (8 PTS) (C. Anthony 3 AST),"[203914, 1630175]",1610612753.0,ORL,,,,Harris,G. Harris,,,,,11.99,Made,8.0,C. Anthony,1630175.0,3.0,,,,,,,,,,,,,,,
287,PT00M56.20S,2022-01-31T01:00:14.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630182,93.11760840998686,61.274509803921575,1610612742,58,56,2022-01-31T01:00:19Z,2840000,56.0,12.0,1,right,MISS J. Green alley-oop Layup,[1630182],1610612742.0,DAL,alley-oop,,,Green,J. Green,,,,,5.77,Missed,,,,,,,,,,,,,,,,,,,
288,PT00M54.30S,2022-01-31T01:00:15.9Z,2,REGULAR,rebound,defensive,[],1628964,,,1610612753,58,56,2022-01-31T01:00:19Z,2850000,,,0,,M. Bamba REBOUND (Off:1 Def:5),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,287.0,6.0,5.0,1.0,,,,,,,,,,,
289,PT00M51.70S,2022-01-31T01:00:21.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627827,,,1610612753,58,56,2022-01-31T01:00:30Z,2860000,,,0,,D. Finney-Smith shooting personal FOUL (1 PF) (Anthony 2 FT),"[1627827, 1630175]",1610612742.0,DAL,shooting,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,1626300.0,,,,1.0,0.0,Anthony,1630175.0,,,
291,PT00M51.70S,2022-01-31T01:00:51.3Z,2,REGULAR,freethrow,1 of 2,[],1630175,,,1610612753,59,56,2022-01-31T01:00:51Z,2880000,,,0,,C. Anthony Free Throw 1 of 2 (3 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
292,PT00M51.70S,2022-01-31T01:01:19.1Z,2,REGULAR,freethrow,2 of 2,[],1630175,,,1610612753,60,56,2022-01-31T01:01:19Z,2890000,,,0,,C. Anthony Free Throw 2 of 2 (4 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
293,PT00M36.20S,2022-01-31T01:01:37.3Z,2,REGULAR,3pt,Jump Shot,[],1627827,89.43823915900131,2.696078431372549,1610612742,60,59,2022-01-31T01:01:42Z,2900000,-237.0,47.0,1,right,D. Finney-Smith 24' 3PT  (6 PTS) (M. Chriss 1 AST),"[1627827, 1627737]",1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,24.11,Made,6.0,M. Chriss,1627737.0,1.0,,,,,,,,,,,,,,,
295,PT00M32.10S,2022-01-31T01:01:49.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,7.440867279894875,53.67647058823529,1610612753,62,59,2022-01-31T01:02:00Z,2920000,-18.0,17.0,1,left,F. Wagner reverse Layup (10 PTS) (C. Anthony 4 AST),"[1630532, 1630175]",1610612753.0,ORL,reverse,,,Wagner,F. Wagner,,,,,2.53,Made,10.0,C. Anthony,1630175.0,4.0,,,,,,,,,,,,,,,
297,PT00M12.40S,2022-01-31T01:02:12.8Z,2,REGULAR,turnover,out-of-bounds,[],1627827,,,1610612742,62,59,2022-01-31T01:02:19Z,2940000,,,0,,D. Finney-Smith step out-of-bounds TURNOVER (2 TO),[1627827],1610612742.0,DAL,step,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,202049.0,2.0,,,,,,,,,
298,PT00M12.40S,2022-01-31T01:02:25.4Z,2,REGULAR,substitution,out,[],1628964,,,1610612753,62,59,2022-01-31T01:02:44Z,2950000,,,0,,SUB out: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT00M12.40S,2022-01-31T01:02:25.4Z,2,REGULAR,substitution,in,[],203082,,,1610612753,62,59,2022-01-31T01:02:44Z,2960000,,,0,,SUB in: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT00M02.60S,2022-01-31T01:02:59.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630175,9.806176084099869,48.03921568627451,1610612753,64,59,2022-01-31T01:03:06Z,2970000,10.0,40.0,1,left,C. Anthony driving finger roll Layup (6 PTS),[1630175],1610612753.0,ORL,driving finger roll,,,Anthony,C. Anthony,,,,,4.09,Made,6.0,,,,,,,,,,,,,,,,,,
301,PT00M02.60S,2022-01-31T01:03:14.2Z,2,REGULAR,stoppage,equipment issue,[],0,,,1610612742,64,59,2022-01-31T01:03:14Z,2980000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT00M00.00S,2022-01-31T01:03:29.7Z,2,REGULAR,3pt,Jump Shot,[],1627737,58.6892247043364,81.61764705882352,1610612742,64,59,2022-01-31T01:03:36Z,2990000,158.0,336.0,1,right,MISS M. Chriss 37' pullup 3PT,[1627737],1610612742.0,DAL,pullup,,,Chriss,M. Chriss,,,,,37.12,Missed,,,,,,,,,,,,,,,,,,,
303,PT00M00.00S,2022-01-31T01:03:29.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612742,64,59,2022-01-31T01:03:36Z,3000000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,302.0,,,,,,,,,,,,,,
304,PT00M00.00S,2022-01-31T01:03:37.9Z,2,REGULAR,period,end,[],0,,,1610612742,64,59,2022-01-31T01:03:37Z,3010000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT12M00.00S,2022-01-31T01:18:16.2Z,3,REGULAR,substitution,out,['startperiod'],203914,,,1610612742,64,59,2022-01-31T01:19:02Z,3020000,,,0,,SUB out: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT12M00.00S,2022-01-31T01:18:16.2Z,3,REGULAR,substitution,out,['startperiod'],203082,,,1610612742,64,59,2022-01-31T01:19:02Z,3030000,,,0,,SUB out: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT12M00.00S,2022-01-31T01:18:16.2Z,3,REGULAR,substitution,out,['startperiod'],1630182,,,1610612742,64,59,2022-01-31T01:19:02Z,3040000,,,0,,SUB out: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT12M00.00S,2022-01-31T01:18:16.2Z,3,REGULAR,substitution,out,['startperiod'],1627737,,,1610612742,64,59,2022-01-31T01:19:02Z,3050000,,,0,,SUB out: M. Chriss,[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT12M00.00S,2022-01-31T01:18:16.2Z,3,REGULAR,substitution,in,['startperiod'],1628964,,,1610612742,64,59,2022-01-31T01:19:02Z,3060000,,,0,,SUB in: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT12M00.00S,2022-01-31T01:18:16.2Z,3,REGULAR,substitution,in,['startperiod'],1630591,,,1610612742,64,59,2022-01-31T01:19:02Z,3070000,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT12M00.00S,2022-01-31T01:18:16.2Z,3,REGULAR,substitution,in,['startperiod'],203939,,,1610612742,64,59,2022-01-31T01:19:02Z,3080000,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT12M00.00S,2022-01-31T01:18:16.2Z,3,REGULAR,substitution,in,['startperiod'],1628467,,,1610612742,64,59,2022-01-31T01:19:02Z,3090000,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT12M00.00S,2022-01-31T01:18:59.2Z,3,REGULAR,period,start,[],0,,,1610612742,64,59,2022-01-31T01:19:03Z,3100000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT11M46.00S,2022-01-31T01:19:15.3Z,3,REGULAR,foul,offensive,[],203939,,,1610612742,64,59,2022-01-31T01:19:27Z,3110000,,,0,,D. Powell off-the-ball offensive FOUL (2 PF),"[203939, 1630532]",1610612742.0,DAL,off-the-ball,,,Powell,D. Powell,,,,,,,,,,,,,,,1626300.0,,,,2.0,0.0,Wagner,1630532.0,,,
316,PT11M46.00S,2022-01-31T01:19:15.3Z,3,REGULAR,turnover,offensive foul,[],203939,,,1610612742,64,59,2022-01-31T01:19:15Z,3130000,,,0,,D. Powell offensive foul TURNOVER (2 TO),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,1626300.0,2.0,,,,,,,,,
317,PT11M26.00S,2022-01-31T01:19:46.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630175,90.88370565045992,58.08823529411765,1610612753,66,59,2022-01-31T01:19:50Z,3140000,40.0,33.0,1,right,C. Anthony driving Layup (8 PTS) (F. Wagner 3 AST),"[1630175, 1630532]",1610612753.0,ORL,driving,,,Anthony,C. Anthony,,,,,5.23,Made,8.0,F. Wagner,1630532.0,3.0,,,,,,,,,,,,,,,
319,PT11M18.00S,2022-01-31T01:19:54.0Z,3,REGULAR,3pt,Jump Shot,[],1629029,32.276609724047304,47.549019607843135,1610612742,66,59,2022-01-31T01:19:58Z,3160000,12.0,251.0,1,left,MISS L. Doncic 25' pullup 3PT,[1629029],1610612742.0,DAL,pullup,,,Doncic,L. Doncic,,,,,25.12,Missed,,,,,,,,,,,,,,,,,,,
320,PT11M15.00S,2022-01-31T01:19:57.0Z,3,REGULAR,rebound,defensive,[],1630175,,,1610612753,66,59,2022-01-31T01:19:58Z,3170000,,,0,,C. Anthony REBOUND (Off:1 Def:2),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,319.0,3.0,2.0,1.0,,,,,,,,,,,
321,PT10M52.00S,2022-01-31T01:20:19.8Z,3,REGULAR,3pt,Jump Shot,[],1630591,72.7496714848883,84.80392156862744,1610612753,66,59,2022-01-31T01:20:24Z,3180000,174.0,204.0,1,right,MISS J. Suggs 26' 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,26.79,Missed,,,,,,,,,,,,,,,,,,,
322,PT10M50.00S,2022-01-31T01:20:23.8Z,3,REGULAR,rebound,offensive,[],1628976,,,1610612753,66,59,2022-01-31T01:20:23Z,3190000,,,0,,W. Carter Jr. REBOUND (Off:3 Def:6),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,321.0,9.0,6.0,3.0,,,,,,,,,,,
323,PT10M50.00S,2022-01-31T01:20:26.2Z,3,REGULAR,foul,personal,[],1627827,,,1610612753,66,59,2022-01-31T01:30:38Z,3200000,,,0,,D. Finney-Smith loose ball personal FOUL (2 PF),"[1627827, 1628976]",1610612742.0,DAL,loose ball,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,202049.0,,,,2.0,0.0,Carter Jr.,1628976.0,,,
325,PT10M42.00S,2022-01-31T01:20:52.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628964,86.02168199737189,95.83333333333334,1610612753,69,59,2022-01-31T01:20:58Z,3220000,229.0,79.0,1,right,M. Bamba 24' 3PT  (10 PTS) (J. Suggs 5 AST),"[1628964, 1630591]",1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,24.24,Made,10.0,J. Suggs,1630591.0,5.0,,,,,,,,,,,,,,,
327,PT10M31.00S,2022-01-31T01:21:07.7Z,3,REGULAR,foul,offensive,[],1629029,,,1610612742,69,59,2022-01-31T01:21:20Z,3240000,,,0,,L. Doncic charge offensive FOUL (1 PF),"[1629029, 1630532]",1610612742.0,DAL,charge,,,Doncic,L. Doncic,,,,,,,,,,,,,,,1626300.0,,,,1.0,0.0,Wagner,1630532.0,,,
329,PT10M31.00S,2022-01-31T01:21:07.7Z,3,REGULAR,turnover,offensive foul,[],1629029,,,1610612742,69,59,2022-01-31T01:21:07Z,3260000,,,0,,L. Doncic offensive foul TURNOVER (1 TO),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,1626300.0,1.0,,,,,,,,,
330,PT10M31.00S,2022-01-31T01:21:18.6Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612753,69,59,2022-01-31T01:21:25Z,3270000,,,0,,TEAM delay-of-game VIOLATION,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,202049.0,,,,,,,,,,
331,PT10M18.00S,2022-01-31T01:21:40.1Z,3,REGULAR,foul,personal,['2freethrow'],1629029,,,1610612753,69,59,2022-01-31T01:21:50Z,3280000,,,0,,L. Doncic shooting personal FOUL (2 PF) (Anthony 2 FT),"[1629029, 1630175]",1610612742.0,DAL,shooting,,,Doncic,L. Doncic,,,,,,,,,,,,,,,1363.0,,,,2.0,0.0,Anthony,1630175.0,,,
333,PT10M18.00S,2022-01-31T01:22:04.1Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1630175,,,1610612753,70,59,2022-01-31T01:22:04Z,3300000,,,0,,C. Anthony Free Throw 1 of 2 (9 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
334,PT10M18.00S,2022-01-31T01:22:19.3Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1630175,,,1610612753,71,59,2022-01-31T01:22:19Z,3310000,,,0,,C. Anthony Free Throw 2 of 2 (10 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
335,PT10M03.00S,2022-01-31T01:22:33.9Z,3,REGULAR,3pt,Jump Shot,[],1627827,30.305519053876477,26.47058823529412,1610612742,71,62,2022-01-31T01:22:38Z,3320000,118.0,232.0,1,left,D. Finney-Smith 26' 3PT  (9 PTS) (L. Doncic 7 AST),"[1627827, 1629029]",1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,26.05,Made,9.0,L. Doncic,1629029.0,7.0,,,,,,,,,,,,,,,
337,PT09M40.00S,2022-01-31T01:22:56.5Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628976,88.91261498028909,50.73529411764706,1610612753,71,62,2022-01-31T01:23:01Z,3340000,4.0,52.0,1,right,MISS W. Carter Jr. Hook,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,5.18,Missed,,,,,,,,,,,,,,,,,,,
338,PT09M39.00S,2022-01-31T01:22:59.3Z,3,REGULAR,rebound,defensive,[],1627827,,,1610612742,71,62,2022-01-31T01:22:59Z,3350000,,,0,,D. Finney-Smith REBOUND (Off:1 Def:2),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,337.0,3.0,2.0,1.0,,,,,,,,,,,
339,PT09M39.00S,2022-01-31T01:23:04.4Z,3,REGULAR,foul,personal,[],1630591,,,1610612742,71,62,2022-01-31T01:23:33Z,3360000,,,0,,J. Suggs personal FOUL (2 PF),"[1630591, 203939]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,1363.0,,,,2.0,0.0,Powell,203939.0,,,
341,PT09M21.00S,2022-01-31T01:23:34.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,8.623521681997373,58.82352941176471,1610612742,71,62,2022-01-31T01:23:42Z,3380000,-44.0,29.0,1,left,MISS J. Brunson Jump Shot,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,5.26,Missed,,,,,,,,,,,,,,,,,,,
342,PT09M21.00S,2022-01-31T01:23:34.7Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612753,71,62,2022-01-31T01:23:42Z,3390000,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,341.0,,,,,,,,,,,,,,
343,PT09M10.00S,2022-01-31T01:23:57.8Z,3,REGULAR,foul,personal,[],203939,,,1610612753,71,62,2022-01-31T01:24:03Z,3400000,,,0,,D. Powell personal FOUL (3 PF),"[203939, 1628976]",1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,202049.0,,,,3.0,0.0,Carter Jr.,1628976.0,,,
345,PT09M00.00S,2022-01-31T01:24:24.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630175,91.01511169513797,59.55882352941176,1610612753,73,62,2022-01-31T01:24:28Z,3420000,48.0,32.0,1,right,C. Anthony driving Layup (12 PTS),[1630175],1610612753.0,ORL,driving,,,Anthony,C. Anthony,,,,,5.75,Made,12.0,,,,,,,,,,,,,,,,,,
346,PT08M50.00S,2022-01-31T01:24:36.0Z,3,REGULAR,turnover,out-of-bounds,[],1629029,,,1610612742,73,62,2022-01-31T01:24:43Z,3430000,,,0,,L. Doncic bad pass out-of-bounds TURNOVER (2 TO),[1629029],1610612742.0,DAL,bad pass,,,Doncic,L. Doncic,,,,,,,,,,,,,,,202049.0,2.0,,,,,,,,,
373,PT08M31.00S,2022-01-31T01:25:02.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630175,90.22667542706965,45.34313725490196,1610612753,73,62,2022-01-31T01:29:24Z,3455000,-23.0,39.0,1,right,MISS C. Anthony pullup Shot - blocked,"[1630175, 1627827]",1610612753.0,ORL,pullup,,,Anthony,C. Anthony,,,,,4.58,Missed,,,,,,,,,,,,,,,,,Finney-Smith,1627827.0,
374,PT08M31.00S,2022-01-31T01:25:02.0Z,3,REGULAR,block,,[],1627827,,,1610612753,73,62,2022-01-31T01:29:13Z,3457500,,,0,,D. Finney-Smith BLOCK (1 BLK),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT08M31.00S,2022-01-31T01:25:02.0Z,3,REGULAR,rebound,defensive,[],1627827,,,1610612742,73,62,2022-01-31T01:29:13Z,3458750,,,0,,D. Finney-Smith REBOUND (Off:1 Def:3),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,373.0,4.0,3.0,1.0,,,,,,,,,,,
349,PT08M24.00S,2022-01-31T01:25:05.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,8.229303547963205,54.90196078431373,1610612742,73,64,2022-01-31T01:29:13Z,3460000,-25.0,25.0,1,left,L. Doncic driving Layup (19 PTS),[1629029],1610612742.0,DAL,driving,,,Doncic,L. Doncic,,,,,3.49,Made,19.0,,,,,,,,,,,,,,,,,,
350,PT07M56.00S,2022-01-31T01:25:33.4Z,3,REGULAR,3pt,Jump Shot,[],1628976,72.61826544021025,82.1078431372549,1610612753,73,64,2022-01-31T01:25:37Z,3470000,161.0,205.0,1,right,MISS W. Carter Jr. 26' 3PT,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,26.03,Missed,,,,,,,,,,,,,,,,,,,
351,PT07M54.00S,2022-01-31T01:25:35.4Z,3,REGULAR,rebound,defensive,[],1628467,,,1610612742,73,64,2022-01-31T01:25:37Z,3480000,,,0,,M. Kleber REBOUND (Off:0 Def:3),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,350.0,3.0,3.0,0.0,,,,,,,,,,,
352,PT07M41.00S,2022-01-31T01:25:48.4Z,3,REGULAR,3pt,Jump Shot,[],1628467,32.53942181340342,29.411764705882355,1610612742,73,64,2022-01-31T01:25:59Z,3490000,103.0,253.0,1,left,MISS M. Kleber 27' 3PT,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,27.35,Missed,,,,,,,,,,,,,,,,,,,
353,PT07M34.00S,2022-01-31T01:25:55.4Z,3,REGULAR,rebound,offensive,[],1628973,,,1610612742,73,64,2022-01-31T01:30:25Z,3500000,,,0,,J. Brunson REBOUND (Off:2 Def:1),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,352.0,3.0,1.0,2.0,,,,,,,,,,,
354,PT07M34.00S,2022-01-31T01:26:00.3Z,3,REGULAR,foul,personal,[],1630591,,,1610612742,73,64,2022-01-31T01:26:07Z,3510000,,,0,,J. Suggs personal FOUL (3 PF),"[1630591, 1629029]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,1626300.0,,,,3.0,0.0,Doncic,1629029.0,,,
