actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,value
355,PT09M18.00S,2021-11-06T00:21:56.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,89.04402102496715,42.15686274509804,1610612753,43,52,2021-11-06T00:22:02Z,3470000,-39.0,50.0,1,right,MISS F. Wagner 6' driving Layup,[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,6.39,Missed,,,,,,,,,,,,,,,,,,,
356,PT09M16.00S,2021-11-06T00:21:58.5Z,3,REGULAR,rebound,defensive,[],1628401,,,1610612759,43,52,2021-11-06T00:22:02Z,3480000,,,0,,D. White REBOUND (Off:0 Def:7),[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,355.0,7.0,7.0,0.0,,,,,,,,,,,,,,,
357,PT09M14.00S,2021-11-06T00:22:01.8Z,3,REGULAR,foul,personal,['3freethrow'],1630175,,,1610612759,43,52,2021-11-06T00:22:19Z,3490000,,,0,,C. Anthony shooting personal FOUL (2 PF) (McDermott 3 FT),"[1630175, 203926]",1610612753.0,ORL,shooting,,,Anthony,C. Anthony,,,,,,,,,,,,,,,202007.0,,,,2.0,0.0,McDermott,203926.0,,,
359,PT09M14.00S,2021-11-06T00:22:36.2Z,3,REGULAR,freethrow,1 of 3,['fastbreak'],203926,,,1610612759,43,53,2021-11-06T00:22:36Z,3510000,,,0,,D. McDermott Free Throw 1 of 3 (6 PTS),[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,Made,,,,,6.0,,,,,,,,,,,,,,
360,PT09M14.00S,2021-11-06T00:22:49.2Z,3,REGULAR,freethrow,2 of 3,['fastbreak'],203926,,,1610612759,43,54,2021-11-06T00:22:49Z,3520000,,,0,,D. McDermott Free Throw 2 of 3 (7 PTS),[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,Made,,,,,7.0,,,,,,,,,,,,,,
361,PT09M14.00S,2021-11-06T00:23:05.7Z,3,REGULAR,freethrow,3 of 3,['fastbreak'],203926,,,1610612759,43,55,2021-11-06T00:23:05Z,3530000,,,0,,D. McDermott Free Throw 3 of 3 (8 PTS),[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,Made,,,,,8.0,,,,,,,,,,,,,,
362,PT08M54.00S,2021-11-06T00:23:32.2Z,3,REGULAR,3pt,Jump Shot,[],1630175,67.62483574244416,31.372549019607842,1610612753,43,55,2021-11-06T00:23:36Z,3540000,-93.0,252.0,1,right,MISS C. Anthony 26' 3PT,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,26.85,Missed,,,,,,,,,,,,,,,,,,,
363,PT08M51.00S,2021-11-06T00:23:35.2Z,3,REGULAR,rebound,defensive,[],1628401,,,1610612759,43,55,2021-11-06T00:23:36Z,3550000,,,0,,D. White REBOUND (Off:0 Def:8),[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,362.0,8.0,8.0,0.0,,,,,,,,,,,,,,,
364,PT08M47.00S,2021-11-06T00:23:41.6Z,3,REGULAR,foul,personal,['2freethrow'],1630591,,,1610612759,43,55,2021-11-06T00:24:02Z,3560000,,,0,,J. Suggs shooting personal FOUL (2 PF) (White 2 FT),"[1630591, 1628401]",1610612753.0,ORL,shooting,,,Suggs,J. Suggs,,,,,,,,,,,,,,,1627961.0,,,,2.0,0.0,White,1628401.0,,,
366,PT08M47.00S,2021-11-06T00:24:12.9Z,3,REGULAR,freethrow,1 of 2,[],1628401,,,1610612759,43,56,2021-11-06T00:24:12Z,3580000,,,0,,D. White Free Throw 1 of 2 (9 PTS),[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,Made,,,,,9.0,,,,,,,,,,,,,,
367,PT08M47.00S,2021-11-06T00:24:28.9Z,3,REGULAR,freethrow,2 of 2,[],1628401,,,1610612759,43,57,2021-11-06T00:24:28Z,3590000,,,0,,D. White Free Throw 2 of 2 (10 PTS),[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,Made,,,,,10.0,,,,,,,,,,,,,,
368,PT08M26.00S,2021-11-06T00:24:51.6Z,3,REGULAR,3pt,Jump Shot,[],1630591,92.06636005256242,2.450980392156863,1610612753,46,57,2021-11-06T00:24:56Z,3600000,-238.0,22.0,1,right,J. Suggs 3PT  (12 PTS) (F. Wagner 3 AST),"[1630591, 1630532]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,23.87,Made,,,,,12.0,F. Wagner,1630532.0,3.0,,,,,,,,,,,
370,PT08M06.00S,2021-11-06T00:25:10.9Z,3,REGULAR,3pt,Jump Shot,[],1628401,27.808804204993432,18.137254901960784,1610612759,46,57,2021-11-06T00:25:17Z,3620000,159.0,209.0,1,left,MISS D. White 26' 3PT,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,26.27,Missed,,,,,,,,,,,,,,,,,,,
371,PT08M03.00S,2021-11-06T00:25:13.9Z,3,REGULAR,rebound,defensive,[],1630175,,,1610612753,46,57,2021-11-06T00:25:17Z,3630000,,,0,,C. Anthony REBOUND (Off:0 Def:4),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,370.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
372,PT07M59.00S,2021-11-06T00:25:18.9Z,3,REGULAR,2pt,Hook,"['fastbreak', 'pointsinthepaint']",1630532,87.59855453350855,46.32352941176471,1610612753,48,57,2021-11-06T00:26:33Z,3640000,-18.0,64.0,1,right,F. Wagner 6' turnaround Hook (4 PTS),[1630532],1610612753.0,ORL,turnaround,,,Wagner,F. Wagner,,,,,6.67,Made,,,,,4.0,,,,,,,,,,,,,,
373,PT07M43.00S,2021-11-06T00:25:37.5Z,3,REGULAR,foul,personal,[],1630175,,,1610612759,48,57,2021-11-06T00:25:58Z,3650000,,,0,,C. Anthony personal FOUL (3 PF),"[1630175, 1628401]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,202007.0,,,,3.0,0.0,White,1628401.0,,,
375,PT07M43.00S,2021-11-06T00:25:44.2Z,3,REGULAR,substitution,out,[],1630591,,,1610612759,48,57,2021-11-06T00:25:54Z,3670000,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT07M43.00S,2021-11-06T00:25:44.2Z,3,REGULAR,substitution,out,[],1629234,,,1610612759,48,57,2021-11-06T00:25:54Z,3680000,,,0,,SUB out: D. Eubanks,[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT07M43.00S,2021-11-06T00:25:44.2Z,3,REGULAR,substitution,in,[],203914,,,1610612759,48,57,2021-11-06T00:25:54Z,3690000,,,0,,SUB in: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT07M43.00S,2021-11-06T00:25:44.2Z,3,REGULAR,substitution,in,[],201152,,,1610612759,48,57,2021-11-06T00:25:54Z,3700000,,,0,,SUB in: T. Young,[201152],1610612759.0,SAS,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT07M30.00S,2021-11-06T00:26:13.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203926,5.206964520367937,57.107843137254896,1610612759,48,57,2021-11-06T00:26:23Z,3710000,-36.0,-4.0,1,left,MISS D. McDermott driving Layup - blocked,"[203926, 1628964]",1610612759.0,SAS,driving,,,McDermott,D. McDermott,,,,,3.57,Missed,,,,,,,,,,,Bamba,1628964.0,,,,,,,
380,PT07M30.00S,2021-11-06T00:26:13.2Z,3,REGULAR,block,,[],1628964,,,1610612759,48,57,2021-11-06T00:26:15Z,3720000,,,0,,M. Bamba BLOCK (2 BLK),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT07M30.00S,2021-11-06T00:26:13.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612759,48,57,2021-11-06T00:26:23Z,3730000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,379.0,,,,,,,,,,,,,,,,,,
382,PT07M30.00S,2021-11-06T00:26:18.8Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,48,57,2021-11-06T00:26:18Z,3740000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT07M26.00S,2021-11-06T00:26:31.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203926,1.921813403416557,95.09803921568627,1610612759,48,57,2021-11-06T00:26:39Z,3750000,-225.0,-34.0,1,left,MISS D. McDermott turnaround 3PT,[203926],1610612759.0,SAS,turnaround,,,McDermott,D. McDermott,,,,,22.81,Missed,,,,,,,,,,,,,,,,,,,
384,PT07M24.00S,2021-11-06T00:26:35.3Z,3,REGULAR,rebound,defensive,[],1628976,,,1610612753,48,57,2021-11-06T00:26:35Z,3760000,,,0,,W. Carter Jr. REBOUND (Off:3 Def:6),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,383.0,9.0,6.0,3.0,,,,,,,,,,,,,,,
385,PT07M19.00S,2021-11-06T00:26:39.7Z,3,REGULAR,3pt,Jump Shot,[],203914,74.45795006570303,85.29411764705883,1610612753,48,57,2021-11-06T00:26:49Z,3770000,176.0,188.0,1,right,MISS G. Harris 25' 3PT,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,25.76,Missed,,,,,,,,,,,,,,,,,,,
386,PT07M16.00S,2021-11-06T00:26:42.7Z,3,REGULAR,rebound,defensive,[],1629640,,,1610612759,48,57,2021-11-06T00:26:49Z,3780000,,,0,,K. Johnson REBOUND (Off:1 Def:6),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,385.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
387,PT07M08.00S,2021-11-06T00:26:50.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629640,7.835085413929041,43.13725490196079,1610612759,48,57,2021-11-06T00:26:56Z,3790000,34.0,21.0,1,left,MISS K. Johnson driving floating Shot,[1629640],1610612759.0,SAS,driving floating,,,Johnson,K. Johnson,,,,,4.03,Missed,,,,,,,,,,,,,,,,,,,
388,PT07M06.00S,2021-11-06T00:26:52.0Z,3,REGULAR,rebound,defensive,[],1630175,,,1610612753,48,57,2021-11-06T00:26:56Z,3800000,,,0,,C. Anthony REBOUND (Off:0 Def:5),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,387.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
389,PT07M02.00S,2021-11-06T00:26:57.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628964,68.01905387647832,30.637254901960787,1610612753,48,57,2021-11-06T00:27:09Z,3810000,-97.0,248.0,1,right,MISS M. Bamba 26' 3PT,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,26.63,Missed,,,,,,,,,,,,,,,,,,,
390,PT06M58.00S,2021-11-06T00:27:01.0Z,3,REGULAR,rebound,defensive,[],1629640,,,1610612759,48,57,2021-11-06T00:27:09Z,3820000,,,0,,K. Johnson REBOUND (Off:1 Def:7),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,389.0,8.0,7.0,1.0,,,,,,,,,,,,,,,
391,PT06M47.00S,2021-11-06T00:27:12.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203926,14.011169513797633,45.83333333333333,1610612759,48,57,2021-11-06T00:27:19Z,3830000,21.0,79.0,1,left,MISS D. McDermott 8' driving Layup - blocked,"[203926, 203914]",1610612759.0,SAS,driving,,,McDermott,D. McDermott,,,,,8.19,Missed,,,,,,,,,,,Harris,203914.0,,,,,,,
392,PT06M47.00S,2021-11-06T00:27:12.0Z,3,REGULAR,block,,[],203914,,,1610612759,48,57,2021-11-06T00:27:14Z,3840000,,,0,,G. Harris BLOCK (1 BLK),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT06M42.00S,2021-11-06T00:27:17.0Z,3,REGULAR,rebound,defensive,[],203914,,,1610612753,48,57,2021-11-06T00:27:19Z,3850000,,,0,,G. Harris REBOUND (Off:1 Def:3),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,391.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
394,PT06M41.00S,2021-11-06T00:27:17.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203914,65.65374507227332,44.36274509803921,1610612753,48,57,2021-11-06T01:28:16Z,3860000,-28.0,270.0,1,right,MISS G. Harris 27' pullup 3PT,[203914],1610612753.0,ORL,pullup,,,Harris,G. Harris,,,,,27.19,Missed,,,,,,,,,,,,,,,,,,,
395,PT06M38.00S,2021-11-06T00:27:20.8Z,3,REGULAR,rebound,offensive,[],1630175,,,1610612753,48,57,2021-11-06T00:27:20Z,3870000,,,0,,C. Anthony REBOUND (Off:1 Def:5),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,394.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
396,PT06M36.00S,2021-11-06T00:27:22.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630175,69.33311432325887,31.127450980392158,1610612753,48,57,2021-11-06T00:27:31Z,3880000,-94.0,236.0,1,right,MISS C. Anthony 25' 3PT,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,25.4,Missed,,,,,,,,,,,,,,,,,,,
397,PT06M34.00S,2021-11-06T00:27:24.1Z,3,REGULAR,rebound,defensive,[],201152,,,1610612759,48,57,2021-11-06T00:27:31Z,3890000,,,0,,T. Young REBOUND (Off:0 Def:2),[201152],1610612759.0,SAS,,,,Young,T. Young,,,,,,,396.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
398,PT06M14.00S,2021-11-06T00:27:43.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201152,6.1268068331143235,58.08823529411765,1610612759,48,59,2021-11-06T00:27:48Z,3900000,-40.0,5.0,1,left,T. Young Layup (6 PTS),[201152],1610612759.0,SAS,,,,Young,T. Young,,,,,4.07,Made,,,,,6.0,,,,,,,,,,,,,,
405,PT06M02.00S,2021-11-06T00:27:54.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628964,91.67214191852825,54.65686274509803,1610612753,48,59,2021-11-06T00:31:50Z,3915000,23.0,26.0,1,right,MISS M. Bamba Layup - blocked,"[1628964, 1628401]",1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,3.48,Missed,,,,,,,,,,,White,1628401.0,,,,,,,
406,PT06M02.00S,2021-11-06T00:27:54.2Z,3,REGULAR,block,,[],1628401,,,1610612753,48,59,2021-11-06T00:31:24Z,3922500,,,0,,D. White BLOCK (1 BLK),[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT06M01.00S,2021-11-06T00:27:55.2Z,3,REGULAR,rebound,defensive,[],203926,,,1610612759,48,59,2021-11-06T00:31:50Z,3926250,,,0,,D. McDermott REBOUND (Off:0 Def:3),[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,405.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
401,PT05M54.00S,2021-11-06T00:28:04.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203926,19.004599211563733,91.42156862745098,1610612759,48,59,2021-11-06T00:30:45Z,3930000,-207.0,126.0,1,left,MISS D. McDermott 24' running 3PT,[203926],1610612759.0,SAS,running,,,McDermott,D. McDermott,,,,,24.25,Missed,,,,,,,,,,,,,,,,,,,
402,PT05M51.00S,2021-11-06T00:28:07.7Z,3,REGULAR,rebound,defensive,[],203914,,,1610612753,48,59,2021-11-06T00:28:12Z,3940000,,,0,,G. Harris REBOUND (Off:1 Def:4),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,401.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
403,PT05M40.00S,2021-11-06T00:28:22.7Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,48,59,2021-11-06T00:28:22Z,3950000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT05M40.00S,2021-11-06T00:28:36.6Z,3,REGULAR,timeout,full,['team'],0,,,1610612753,48,59,2021-11-06T00:28:36Z,3960000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT05M40.00S,2021-11-06T00:31:05.0Z,3,REGULAR,substitution,out,[],1628964,,,1610612753,48,59,2021-11-06T00:31:42Z,3970000,,,0,,SUB out: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT05M40.00S,2021-11-06T00:31:05.0Z,3,REGULAR,substitution,out,[],1630532,,,1610612753,48,59,2021-11-06T00:31:42Z,3980000,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT05M40.00S,2021-11-06T00:31:05.0Z,3,REGULAR,substitution,out,[],1629640,,,1610612753,48,59,2021-11-06T00:31:42Z,3990000,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT05M40.00S,2021-11-06T00:31:05.0Z,3,REGULAR,substitution,out,[],1628401,,,1610612753,48,59,2021-11-06T00:31:42Z,4000000,,,0,,SUB out: D. White,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT05M40.00S,2021-11-06T00:31:05.0Z,3,REGULAR,substitution,out,[],203926,,,1610612753,48,59,2021-11-06T00:31:42Z,4010000,,,0,,SUB out: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT05M40.00S,2021-11-06T00:31:05.0Z,3,REGULAR,substitution,in,[],1629643,,,1610612753,48,59,2021-11-06T00:31:42Z,4020000,,,0,,SUB in: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT05M40.00S,2021-11-06T00:31:05.0Z,3,REGULAR,substitution,in,[],203082,,,1610612753,48,59,2021-11-06T00:31:42Z,4030000,,,0,,SUB in: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT05M40.00S,2021-11-06T00:31:05.0Z,3,REGULAR,substitution,in,[],1629022,,,1610612753,48,59,2021-11-06T00:31:42Z,4040000,,,0,,SUB in: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT05M40.00S,2021-11-06T00:31:05.0Z,3,REGULAR,substitution,in,[],1628966,,,1610612753,48,59,2021-11-06T00:31:42Z,4050000,,,0,,SUB in: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT05M40.00S,2021-11-06T00:31:05.0Z,3,REGULAR,substitution,in,[],1630170,,,1610612753,48,59,2021-11-06T00:31:42Z,4060000,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT05M34.00S,2021-11-06T00:31:46.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628976,90.62089356110381,49.50980392156863,1610612753,50,59,2021-11-06T00:31:57Z,4070000,-2.0,36.0,1,right,W. Carter Jr. DUNK (8 PTS) (C. Okeke 2 AST),"[1628976, 1629643]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,3.58,Made,,,,,8.0,C. Okeke,1629643.0,2.0,,,,,,,,,,,
420,PT05M09.00S,2021-11-06T00:32:09.8Z,3,REGULAR,2pt,Jump Shot,[],1627749,23.73521681997372,38.970588235294116,1610612759,50,61,2021-11-06T01:28:26Z,4090000,55.0,171.0,1,left,D. Murray 17' pullup Jump Shot (12 PTS),[1627749],1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,17.93,Made,,,,,12.0,,,,,,,,,,,,,,
421,PT04M59.00S,2021-11-06T00:32:23.2Z,3,REGULAR,foul,personal,[],1630170,,,1610612753,50,61,2021-11-06T00:32:35Z,4100000,,,0,,D. Vassell personal FOUL (2 PF),"[1630170, 1628976]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,1627961.0,,,,2.0,0.0,Carter Jr.,1628976.0,,,
423,PT04M53.00S,2021-11-06T00:32:48.3Z,3,REGULAR,foul,personal,['2freethrow'],201152,,,1610612753,50,61,2021-11-06T00:32:56Z,4120000,,,0,,T. Young shooting personal FOUL (3 PF) (Harris 2 FT),"[201152, 203914]",1610612759.0,SAS,shooting,,,Young,T. Young,,,,,,,,,,,,,,,202007.0,,,,3.0,0.0,Harris,203914.0,,,
425,PT04M53.00S,2021-11-06T00:33:10.4Z,3,REGULAR,freethrow,1 of 2,[],203914,,,1610612753,50,61,2021-11-06T00:33:10Z,4140000,,,0,,MISS G. Harris Free Throw 1 of 2,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,Missed,,,,,,,,,,,,,,,,,,,
426,PT04M53.00S,2021-11-06T00:33:10.4Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,50,61,2021-11-06T00:33:10Z,4150000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,425.0,,,,,,,,,,,,,,,,,,
427,PT04M53.00S,2021-11-06T00:33:24.2Z,3,REGULAR,freethrow,2 of 2,[],203914,,,1610612753,51,61,2021-11-06T00:33:24Z,4160000,,,0,,G. Harris Free Throw 2 of 2 (3 PTS),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
428,PT04M36.00S,2021-11-06T00:33:42.7Z,3,REGULAR,2pt,Jump Shot,[],1630170,21.76412614980289,36.029411764705884,1610612759,51,63,2021-11-06T00:33:47Z,4170000,70.0,152.0,1,left,D. Vassell 16' pullup Jump Shot (7 PTS) (T. Young 3 AST),"[1630170, 201152]",1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,16.74,Made,,,,,7.0,T. Young,201152.0,3.0,,,,,,,,,,,
430,PT04M20.00S,2021-11-06T00:33:59.1Z,3,REGULAR,turnover,bad pass,[],1630175,,,1610612753,51,63,2021-11-06T00:34:02Z,4190000,,,0,,C. Anthony bad pass TURNOVER (3 TO),"[1630175, 1630170]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,3.0,,,,,,,Vassell,1630170.0,
431,PT04M20.00S,2021-11-06T00:33:59.1Z,3,REGULAR,steal,,[],1630170,,,1610612759,51,63,2021-11-06T00:34:01Z,4200000,,,0,,D. Vassell STEAL (2 STL),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT04M12.00S,2021-11-06T00:34:06.7Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",201152,10.068988173455978,36.76470588235294,1610612759,51,63,2021-11-06T00:34:12Z,4210000,66.0,42.0,1,left,MISS T. Young 7' turnaround Hook,[201152],1610612759.0,SAS,turnaround,,,Young,T. Young,,,,,7.85,Missed,,,,,,,,,,,,,,,,,,,
433,PT04M09.00S,2021-11-06T00:34:09.7Z,3,REGULAR,rebound,defensive,[],1630175,,,1610612753,51,63,2021-11-06T00:34:12Z,4220000,,,0,,C. Anthony REBOUND (Off:1 Def:6),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,432.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
434,PT04M07.00S,2021-11-06T00:34:15.2Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,51,63,2021-11-06T00:34:15Z,4230000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT03M56.00S,2021-11-06T00:34:42.9Z,3,REGULAR,2pt,Jump Shot,[],203914,84.44480946123521,14.460784313725492,1610612753,51,63,2021-11-06T00:34:50Z,4240000,-178.0,94.0,1,right,MISS G. Harris 20' step back Shot,[203914],1610612753.0,ORL,step back,,,Harris,G. Harris,,,,,20.09,Missed,,,,,,,,,,,,,,,,,,,
436,PT03M53.00S,2021-11-06T00:34:45.9Z,3,REGULAR,rebound,defensive,[],1627749,,,1610612759,51,63,2021-11-06T00:34:50Z,4250000,,,0,,D. Murray REBOUND (Off:0 Def:9),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,435.0,9.0,9.0,0.0,,,,,,,,,,,,,,,
437,PT03M48.00S,2021-11-06T00:34:51.1Z,3,REGULAR,2pt,Jump Shot,[],1627749,22.026938239159,39.21568627450981,1610612759,51,65,2021-11-06T00:34:58Z,4260000,54.0,155.0,1,left,D. Murray 16' pullup Jump Shot (14 PTS),[1627749],1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,16.37,Made,,,,,14.0,,,,,,,,,,,,,,
438,PT03M31.00S,2021-11-06T00:35:10.3Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,51,65,2021-11-06T00:35:10Z,4270000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT03M31.00S,2021-11-06T00:35:18.5Z,3,REGULAR,substitution,out,[],203914,,,1610612753,51,65,2021-11-06T00:35:23Z,4280000,,,0,,SUB out: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT03M31.00S,2021-11-06T00:35:18.5Z,3,REGULAR,substitution,in,[],1630181,,,1610612753,51,65,2021-11-06T00:35:23Z,4290000,,,0,,SUB in: R. Hampton,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT03M31.00S,2021-11-06T00:35:26.4Z,3,REGULAR,substitution,out,[],1630175,,,1610612753,51,65,2021-11-06T00:35:33Z,4300000,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT03M31.00S,2021-11-06T00:35:26.4Z,3,REGULAR,substitution,in,[],1630591,,,1610612753,51,65,2021-11-06T00:35:33Z,4310000,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,
