actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
359,PT07M40.00S,2022-01-10T03:24:41.8Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],203458,,,1610612758,63,53,2022-01-10T03:24:41Z,3560000,,,0,,A. Len Free Throw 2 of 2 (12 PTS),[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,Made,,,,,12.0,,,,,,,,
360,PT07M27.00S,2022-01-10T03:24:56.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203994,5.601182654402102,49.26470588235294,1610612757,65,53,2022-01-10T03:25:03Z,3570000,4.0,0.0,1,left,J. Nurkic cutting DUNK (11 PTS) (A. Simons 5 AST),"[203994, 1629014]",1610612757.0,POR,cutting,,,Nurkic,J. Nurkic,,,,,,,,,,,0.37,Made,,,,,11.0,A. Simons,1629014.0,5.0,,,,,
362,PT07M15.00S,2022-01-10T03:25:08.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203458,93.77463863337714,48.529411764705884,1610612758,65,55,2022-01-10T03:25:12Z,3590000,-7.0,6.0,1,right,A. Len driving Layup (14 PTS),[203458],1610612758.0,SAC,driving,,,Len,A. Len,,,,,,,,,,,0.95,Made,,,,,14.0,,,,,,,,
363,PT06M59.00S,2022-01-10T03:25:28.4Z,3,REGULAR,foul,offensive,[],1629014,,,1610612757,65,55,2022-01-10T03:25:35Z,3600000,,,0,,A. Simons offensive FOUL (3 PF),"[1629014, 1628368]",1610612757.0,POR,,,,Simons,A. Simons,,,,,1627963.0,,3.0,0.0,Fox,1628368.0,,,,,,,,,,,,,,,
365,PT06M59.00S,2022-01-10T03:25:28.4Z,3,REGULAR,turnover,offensive foul,[],1629014,,,1610612757,65,55,2022-01-10T03:25:28Z,3620000,,,0,,A. Simons offensive foul TURNOVER (4 TO),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,1627963.0,4.0,,,,,,,,,,,,,,,,,,,
366,PT06M59.00S,2022-01-10T03:25:41.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,65,55,2022-01-10T03:25:41Z,3630000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT06M59.00S,2022-01-10T03:26:53.5Z,3,REGULAR,substitution,out,[],1629014,,,1610612758,65,55,2022-01-10T03:28:31Z,3640000,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT06M59.00S,2022-01-10T03:26:53.5Z,3,REGULAR,substitution,out,[],203458,,,1610612758,65,55,2022-01-10T03:28:31Z,3650000,,,0,,SUB out: A. Len,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT06M59.00S,2022-01-10T03:26:53.5Z,3,REGULAR,substitution,out,[],1628963,,,1610612758,65,55,2022-01-10T03:28:31Z,3660000,,,0,,SUB out: M. Bagley III,[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT06M59.00S,2022-01-10T03:26:53.5Z,3,REGULAR,substitution,in,[],1628372,,,1610612758,65,55,2022-01-10T03:28:31Z,3670000,,,0,,SUB in: D. Smith Jr.,[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT06M59.00S,2022-01-10T03:26:53.5Z,3,REGULAR,substitution,in,[],202684,,,1610612758,65,55,2022-01-10T03:28:31Z,3680000,,,0,,SUB in: T. Thompson,[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT06M59.00S,2022-01-10T03:26:53.5Z,3,REGULAR,substitution,in,[],1627741,,,1610612758,65,55,2022-01-10T03:28:31Z,3690000,,,0,,SUB in: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT06M36.00S,2022-01-10T03:29:01.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627741,87.99277266754271,50.0,1610612758,65,55,2022-01-10T03:29:04Z,3700000,0.0,60.0,1,right,MISS B. Hield 6' driving floating bank Shot,[1627741],1610612758.0,SAC,driving floating bank,,,Hield,B. Hield,,,,,,,,,,,6.04,Missed,,,,,,,,,,,,,
374,PT06M33.00S,2022-01-10T03:29:04.1Z,3,REGULAR,rebound,offensive,[],202684,,,1610612758,65,55,2022-01-10T03:29:04Z,3710000,,,0,,T. Thompson REBOUND (Off:1 Def:1),[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,,,,,,,373.0,2.0,1.0,1.0,,,,,,,,,
375,PT06M33.00S,2022-01-10T03:29:04.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",202684,94.40999984741211,50.0,1610612758,65,55,2022-01-10T03:29:04Z,3720000,0.0,0.0,1,right,MISS T. Thompson tip Layup,[202684],1610612758.0,SAC,tip,,,Thompson,T. Thompson,,,,,,,,,,,0.0,Missed,,,,,,,,,,,,,
376,PT06M32.00S,2022-01-10T03:29:04.7Z,3,REGULAR,rebound,defensive,[],203994,,,1610612757,65,55,2022-01-10T03:29:04Z,3730000,,,0,,J. Nurkic REBOUND (Off:2 Def:8),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,375.0,10.0,8.0,2.0,,,,,,,,,
377,PT06M11.00S,2022-01-10T03:29:26.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629642,5.995400788436268,53.431372549019606,1610612757,65,55,2022-01-10T03:29:29Z,3740000,-17.0,4.0,1,left,MISS N. Little driving Layup,[1629642],1610612757.0,POR,driving,,,Little,N. Little,,,,,,,,,,,1.76,Missed,,,,,,,,,,,,,
378,PT06M09.00S,2022-01-10T03:29:28.5Z,3,REGULAR,rebound,defensive,[],1628368,,,1610612758,65,55,2022-01-10T03:29:29Z,3750000,,,0,,D. Fox REBOUND (Off:0 Def:5),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,377.0,5.0,5.0,0.0,,,,,,,,,
379,PT06M03.00S,2022-01-10T03:29:34.8Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203084,94.82588699080158,48.77450980392157,1610612758,65,57,2022-01-10T03:31:53Z,3760000,-6.0,-4.0,1,right,H. Barnes reverse Layup (10 PTS) (B. Hield 1 AST),"[203084, 1627741]",1610612758.0,SAC,reverse,,,Barnes,H. Barnes,,,,,,,,,,,0.72,Made,,,,,10.0,B. Hield,1627741.0,1.0,,,,,
381,PT05M38.00S,2022-01-10T03:29:59.7Z,3,REGULAR,3pt,Jump Shot,[],203496,18.74178712220762,92.40196078431373,1610612757,65,57,2022-01-10T03:30:05Z,3780000,-212.0,124.0,1,left,MISS R. Covington 24' 3PT,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,24.54,Missed,,,,,,,,,,,,,
382,PT05M33.00S,2022-01-10T03:30:04.7Z,3,REGULAR,rebound,offensive,[],203994,,,1610612757,65,57,2022-01-10T03:30:05Z,3790000,,,0,,J. Nurkic REBOUND (Off:3 Def:8),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,381.0,11.0,8.0,3.0,,,,,,,,,
383,PT05M30.00S,2022-01-10T03:30:06.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629604,21.632720105124836,11.27450980392157,1610612757,68,57,2022-01-10T03:30:10Z,3800000,194.0,151.0,1,left,C. Elleby 24' 3PT  (3 PTS) (J. Nurkic 6 AST),"[1629604, 203994]",1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,24.54,Made,,,,,3.0,J. Nurkic,203994.0,6.0,,,,,
385,PT05M11.00S,2022-01-10T03:30:26.7Z,3,REGULAR,2pt,Jump Shot,[],1628368,78.0059132720105,69.36274509803921,1610612758,68,57,2022-01-10T03:30:30Z,3820000,97.0,154.0,1,right,MISS D. Fox 18' pullup Shot,[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,,,,,,,18.21,Missed,,,,,,,,,,,,,
386,PT05M08.00S,2022-01-10T03:30:29.7Z,3,REGULAR,rebound,defensive,[],1629642,,,1610612757,68,57,2022-01-10T03:30:30Z,3830000,,,0,,N. Little REBOUND (Off:0 Def:2),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,385.0,2.0,2.0,0.0,,,,,,,,,
387,PT05M02.00S,2022-01-10T03:30:37.5Z,3,REGULAR,foul,personal,[],1627741,,,1610612757,68,57,2022-01-10T03:30:42Z,3840000,,,0,,B. Hield personal FOUL (1 PF),"[1627741, 1629642]",1610612758.0,SAC,,,,Hield,B. Hield,,,,,1627963.0,,1.0,0.0,Little,1629642.0,,,,,,,,,,,,,,,
389,PT05M02.00S,2022-01-10T03:30:42.7Z,3,REGULAR,substitution,out,[],1629642,,,1610612757,68,57,2022-01-10T03:30:50Z,3860000,,,0,,SUB out: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT05M02.00S,2022-01-10T03:30:42.7Z,3,REGULAR,substitution,in,[],203503,,,1610612757,68,57,2022-01-10T03:30:50Z,3870000,,,0,,SUB in: T. Snell,[203503],1610612757.0,POR,,,,Snell,T. Snell,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT04M56.00S,2022-01-10T03:31:11.6Z,3,REGULAR,turnover,bad pass,[],203994,,,1610612757,68,57,2022-01-10T03:31:15Z,3880000,,,0,,J. Nurkic bad pass TURNOVER (3 TO),"[203994, 1630169]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,3.0,,,,,,,,,,,,,,,,,Haliburton,1630169.0,
392,PT04M56.00S,2022-01-10T03:31:11.6Z,3,REGULAR,steal,,[],1630169,,,1610612758,68,57,2022-01-10T03:31:13Z,3890000,,,0,,T. Haliburton STEAL (1 STL),[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT04M46.00S,2022-01-10T03:31:20.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628368,91.67214191852825,40.68627450980392,1610612758,68,57,2022-01-10T03:31:23Z,3900000,-47.0,26.0,1,right,MISS D. Fox driving floating Shot - blocked,"[1628368, 203994]",1610612758.0,SAC,driving floating,,,Fox,D. Fox,,,,,,,,,,,5.33,Missed,,,,,,,,,Nurkic,203994.0,,,
394,PT04M46.00S,2022-01-10T03:31:20.5Z,3,REGULAR,block,,[],203994,,,1610612758,68,57,2022-01-10T03:31:22Z,3910000,,,0,,J. Nurkic BLOCK (1 BLK),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT04M44.00S,2022-01-10T03:31:22.5Z,3,REGULAR,rebound,defensive,[],203994,,,1610612757,68,57,2022-01-10T03:31:23Z,3920000,,,0,,J. Nurkic REBOUND (Off:3 Def:9),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,393.0,12.0,9.0,3.0,,,,,,,,,
396,PT04M35.00S,2022-01-10T03:31:31.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628372,9.806176084099869,46.07843137254902,1610612757,68,57,2022-01-10T03:31:40Z,3930000,20.0,40.0,1,left,MISS D. Smith Jr. driving floating Shot - blocked,"[1628372, 203084]",1610612757.0,POR,driving floating,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,4.43,Missed,,,,,,,,,Barnes,203084.0,,,
397,PT04M35.00S,2022-01-10T03:31:31.8Z,3,REGULAR,block,,[],203084,,,1610612757,68,57,2022-01-10T03:31:35Z,3940000,,,0,,H. Barnes BLOCK (1 BLK),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT04M35.00S,2022-01-10T03:31:31.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612757,68,57,2022-01-10T03:31:40Z,3950000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,396.0,,,,,,,,,,,,
399,PT04M35.00S,2022-01-10T03:31:40.2Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612757,68,57,2022-01-10T03:31:40Z,3960000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT04M31.00S,2022-01-10T03:31:53.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203994,31.225361366622867,31.862745098039213,1610612757,71,57,2022-01-10T03:31:56Z,3970000,91.0,241.0,1,left,J. Nurkic 25' 3PT  (14 PTS) (D. Smith Jr. 3 AST),"[203994, 1628372]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,25.75,Made,,,,,14.0,D. Smith Jr.,1628372.0,3.0,,,,,
402,PT04M16.00S,2022-01-10T03:32:07.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630169,82.7365308804205,42.8921568627451,1610612758,71,59,2022-01-10T03:32:16Z,3990000,-36.0,110.0,1,right,T. Haliburton 11' driving floating Jump Shot (14 PTS),[1630169],1610612758.0,SAC,driving floating,,,Haliburton,T. Haliburton,,,,,,,,,,,11.54,Made,,,,,14.0,,,,,,,,
403,PT03M58.00S,2022-01-10T03:32:26.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203496,7.046649145860711,46.81372549019608,1610612757,71,59,2022-01-10T03:32:30Z,4000000,16.0,14.0,1,left,MISS R. Covington driving reverse Layup - blocked,"[203496, 202684]",1610612757.0,POR,driving reverse,,,Covington,R. Covington,,,,,,,,,,,2.1,Missed,,,,,,,,,Thompson,202684.0,,,
404,PT03M58.00S,2022-01-10T03:32:26.4Z,3,REGULAR,block,,[],202684,,,1610612757,71,59,2022-01-10T03:32:28Z,4010000,,,0,,T. Thompson BLOCK (1 BLK),[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT03M55.00S,2022-01-10T03:32:29.4Z,3,REGULAR,rebound,defensive,[],203084,,,1610612758,71,59,2022-01-10T03:32:30Z,4020000,,,0,,H. Barnes REBOUND (Off:1 Def:5),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,403.0,6.0,5.0,1.0,,,,,,,,,
406,PT03M50.00S,2022-01-10T03:32:33.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1630169,88.25558475689881,46.568627450980394,1610612758,71,59,2022-01-10T03:32:43Z,4030000,-17.0,58.0,1,right,MISS T. Haliburton 6' running pullup Shot,[1630169],1610612758.0,SAC,running pullup,,,Haliburton,T. Haliburton,,,,,,,,,,,6.04,Missed,,,,,,,,,,,,,
407,PT03M49.00S,2022-01-10T03:32:34.8Z,3,REGULAR,rebound,defensive,[],203994,,,1610612757,71,59,2022-01-10T03:32:43Z,4040000,,,0,,J. Nurkic REBOUND (Off:3 Def:10),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,406.0,13.0,10.0,3.0,,,,,,,,,
408,PT03M44.00S,2022-01-10T03:32:40.7Z,3,REGULAR,turnover,lost ball,[],1628372,,,1610612757,71,59,2022-01-10T03:32:45Z,4050000,,,0,,D. Smith Jr. lost ball TURNOVER (1 TO),"[1628372, 202684]",1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,1.0,,,,,,,,,,,,,,,,,Thompson,202684.0,
409,PT03M44.00S,2022-01-10T03:32:40.7Z,3,REGULAR,steal,,[],202684,,,1610612758,71,59,2022-01-10T03:32:42Z,4060000,,,0,,T. Thompson STEAL (1 STL),[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT03M42.00S,2022-01-10T03:32:45.7Z,3,REGULAR,foul,personal,['2freethrow'],203994,,,1610612758,71,59,2022-01-10T03:33:02Z,4070000,,,0,,J. Nurkic shooting personal FOUL (2 PF) (Fox 2 FT),"[203994, 1628368]",1610612757.0,POR,shooting,,,Nurkic,J. Nurkic,,,,,1627963.0,,2.0,0.0,Fox,1628368.0,,,,,,,,,,,,,,,
412,PT03M42.00S,2022-01-10T03:33:14.1Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1628368,,,1610612758,71,59,2022-01-10T03:33:40Z,4090000,,,0,,MISS D. Fox Free Throw 1 of 2,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,Missed,,,,,,,,,,,,,
413,PT03M42.00S,2022-01-10T03:33:14.1Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612758,71,59,2022-01-10T03:33:40Z,4100000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,412.0,,,,,,,,,,,,
414,PT03M42.00S,2022-01-10T03:33:14.7Z,3,REGULAR,substitution,out,[],203496,,,1610612758,71,59,2022-01-10T03:33:24Z,4110000,,,0,,SUB out: R. Covington,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT03M42.00S,2022-01-10T03:33:14.7Z,3,REGULAR,substitution,out,[],1630169,,,1610612758,71,59,2022-01-10T03:33:24Z,4120000,,,0,,SUB out: T. Haliburton,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT03M42.00S,2022-01-10T03:33:14.7Z,3,REGULAR,substitution,in,[],1630570,,,1610612758,71,59,2022-01-10T03:33:24Z,4130000,,,0,,SUB in: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT03M42.00S,2022-01-10T03:33:14.7Z,3,REGULAR,substitution,in,[],1630558,,,1610612758,71,59,2022-01-10T03:33:24Z,4140000,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT03M42.00S,2022-01-10T03:33:14.1Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1628368,,,1610612758,71,59,2022-01-10T03:33:40Z,4150000,,,0,,MISS D. Fox Free Throw 2 of 2,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,Missed,,,,,,,,,,,,,
419,PT03M40.00S,2022-01-10T03:33:16.1Z,3,REGULAR,rebound,defensive,[],1628372,,,1610612757,71,59,2022-01-10T03:33:40Z,4160000,,,0,,D. Smith Jr. REBOUND (Off:1 Def:1),[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,418.0,2.0,1.0,1.0,,,,,,,,,
420,PT03M29.00S,2022-01-10T03:33:51.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628372,6.652431011826544,48.77450980392157,1610612757,73,59,2022-01-10T03:33:57Z,4170000,6.0,10.0,1,left,D. Smith Jr. driving reverse Layup (4 PTS) (J. Nurkic 7 AST),"[1628372, 203994]",1610612757.0,POR,driving reverse,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,1.17,Made,,,,,4.0,J. Nurkic,203994.0,7.0,,,,,
421,PT03M29.00S,2022-01-10T03:33:55.0Z,3,REGULAR,foul,personal,['1freethrow'],202684,,,1610612757,73,59,2022-01-10T03:34:00Z,4180000,,,0,,T. Thompson shooting personal FOUL (2 PF) (Smith Jr. 1 FT),"[202684, 1628372]",1610612758.0,SAC,shooting,,,Thompson,T. Thompson,,,,,2004.0,,2.0,0.0,Smith Jr.,1628372.0,,,,,,,,,,,,,,,
424,PT03M29.00S,2022-01-10T03:34:08.3Z,3,REGULAR,substitution,out,[],203084,,,1610612757,73,59,2022-01-10T03:34:28Z,4200000,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT03M29.00S,2022-01-10T03:34:08.3Z,3,REGULAR,substitution,in,[],1629056,,,1610612757,73,59,2022-01-10T03:34:28Z,4210000,,,0,,SUB in: T. Davis,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT03M29.00S,2022-01-10T03:34:27.2Z,3,REGULAR,freethrow,1 of 1,[],1628372,,,1610612757,73,59,2022-01-10T03:34:30Z,4220000,,,0,,MISS D. Smith Jr. Free Throw 1 of 1,[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,Missed,,,,,,,,,,,,,
427,PT03M27.00S,2022-01-10T03:34:29.2Z,3,REGULAR,rebound,defensive,[],1627741,,,1610612758,73,59,2022-01-10T03:34:30Z,4230000,,,0,,B. Hield REBOUND (Off:1 Def:3),[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,426.0,4.0,3.0,1.0,,,,,,,,,
428,PT03M07.00S,2022-01-10T03:34:48.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627741,93.11760840998686,39.46078431372549,1610612758,73,59,2022-01-10T03:34:55Z,4240000,-53.0,12.0,1,right,MISS B. Hield driving floating bank Shot,[1627741],1610612758.0,SAC,driving floating bank,,,Hield,B. Hield,,,,,,,,,,,5.41,Missed,,,,,,,,,,,,,
429,PT03M04.00S,2022-01-10T03:34:51.9Z,3,REGULAR,rebound,defensive,[],1630570,,,1610612757,73,59,2022-01-10T03:34:55Z,4250000,,,0,,T. Watford REBOUND (Off:0 Def:4),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,428.0,4.0,4.0,0.0,,,,,,,,,
430,PT02M58.00S,2022-01-10T03:34:57.2Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1630570,8.492115637319317,63.23529411764706,1610612757,73,59,2022-01-10T03:35:13Z,4260000,-66.0,27.0,1,left,MISS T. Watford 7' running pullup Shot,[1630570],1610612757.0,POR,running pullup,,,Watford,T. Watford,,,,,,,,,,,7.16,Missed,,,,,,,,,,,,,
431,PT02M56.00S,2022-01-10T03:34:59.2Z,3,REGULAR,rebound,defensive,[],202684,,,1610612758,73,59,2022-01-10T03:35:01Z,4270000,,,0,,T. Thompson REBOUND (Off:1 Def:2),[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,,,,,,,430.0,3.0,2.0,1.0,,,,,,,,,
432,PT02M50.00S,2022-01-10T03:35:09.7Z,3,REGULAR,turnover,out-of-bounds,[],1629056,,,1610612758,73,59,2022-01-10T03:35:18Z,4280000,,,0,,T. Davis bad pass out-of-bounds TURNOVER (2 TO),[1629056],1610612758.0,SAC,bad pass,,,Davis,T. Davis,,,,,1629183.0,2.0,,,,,,,,,,,,,,,,,,,
433,PT02M50.00S,2022-01-10T03:35:22.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,73,59,2022-01-10T03:35:22Z,4290000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT02M50.00S,2022-01-10T03:37:28.5Z,3,REGULAR,substitution,out,[],203994,,,1610612757,73,59,2022-01-10T03:38:02Z,4300000,,,0,,SUB out: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT02M50.00S,2022-01-10T03:37:28.5Z,3,REGULAR,substitution,out,[],1628368,,,1610612757,73,59,2022-01-10T03:38:02Z,4310000,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT02M50.00S,2022-01-10T03:37:28.5Z,3,REGULAR,substitution,in,[],203469,,,1610612757,73,59,2022-01-10T03:38:02Z,4320000,,,0,,SUB in: C. Zeller,[203469],1610612757.0,POR,,,,Zeller,C. Zeller,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT02M50.00S,2022-01-10T03:37:28.5Z,3,REGULAR,substitution,in,[],1630169,,,1610612757,73,59,2022-01-10T03:38:02Z,4330000,,,0,,SUB in: T. Haliburton,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT02M40.00S,2022-01-10T03:38:27.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630570,5.995400788436268,44.85294117647059,1610612757,75,59,2022-01-10T03:38:30Z,4340000,26.0,4.0,1,left,T. Watford driving Layup (4 PTS),[1630570],1610612757.0,POR,driving,,,Watford,T. Watford,,,,,,,,,,,2.6,Made,,,,,4.0,,,,,,,,
439,PT02M28.00S,2022-01-10T03:38:39.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],202684,91.27792378449409,54.166666666666664,1610612758,75,59,2022-01-10T03:38:43Z,4350000,21.0,29.0,1,right,MISS T. Thompson driving Hook,[202684],1610612758.0,SAC,driving,,,Thompson,T. Thompson,,,,,,,,,,,3.61,Missed,,,,,,,,,,,,,
440,PT02M26.00S,2022-01-10T03:38:41.3Z,3,REGULAR,rebound,defensive,[],1630570,,,1610612757,75,59,2022-01-10T03:38:43Z,4360000,,,0,,T. Watford REBOUND (Off:0 Def:5),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,439.0,5.0,5.0,0.0,,,,,,,,,
441,PT02M11.00S,2022-01-10T03:38:55.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629604,15.982260183968464,57.107843137254896,1610612757,77,59,2022-01-10T03:39:01Z,4370000,-36.0,98.0,1,left,C. Elleby 10' driving floating Jump Shot (5 PTS),[1629604],1610612757.0,POR,driving floating,,,Elleby,C. Elleby,,,,,,,,,,,10.39,Made,,,,,5.0,,,,,,,,
442,PT01M57.00S,2022-01-10T03:39:10.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630169,88.12417871222075,49.01960784313725,1610612758,77,61,2022-01-10T03:39:14Z,4380000,-5.0,59.0,1,right,T. Haliburton driving floating Jump Shot (16 PTS) (D. Mitchell 1 AST),"[1630169, 1630558]",1610612758.0,SAC,driving floating,,,Haliburton,T. Haliburton,,,,,,,,,,,5.93,Made,,,,,16.0,D. Mitchell,1630558.0,1.0,,,,,
444,PT01M44.00S,2022-01-10T03:39:23.2Z,3,REGULAR,3pt,Jump Shot,[],203503,6.521024967148489,3.9215686274509802,1610612757,80,61,2022-01-10T03:39:27Z,4400000,230.0,9.0,1,left,T. Snell 3PT  (3 PTS) (D. Smith Jr. 4 AST),"[203503, 1628372]",1610612757.0,POR,,,,Snell,T. Snell,,,,,,,,,,,23.06,Made,,,,,3.0,D. Smith Jr.,1628372.0,4.0,,,,,
