actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
365,PT11M46.00S,2021-10-21T03:27:45.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203084,86.81011826544021,57.84313725490197,1610612758,49,62,2021-10-21T03:27:55Z,3510000,39.0,71.0,1,right,MISS H. Barnes 8' turnaround fadeaway Shot,[203084],1610612758.0,SAC,turnaround fadeaway,,,Barnes,H. Barnes,,,,,8.15,Missed,,,,,,,,,,,,,,,,,,,
366,PT11M45.00S,2021-10-21T03:27:46.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612758,49,62,2021-10-21T03:27:55Z,3520000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,365.0,,,,,,,,,,,,,,,,
367,PT11M45.00S,2021-10-21T03:28:03.1Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,49,62,2021-10-21T03:28:03Z,3530000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT11M35.00S,2021-10-21T03:28:13.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628368,68.67608409986859,74.01960784313727,1610612758,49,62,2021-10-21T03:28:18Z,3540000,120.0,242.0,1,right,MISS D. Fox 27' pullup 3PT,[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,27.01,Missed,,,,,,,,,,,,,,,,,,,
369,PT11M31.00S,2021-10-21T03:28:17.4Z,3,REGULAR,rebound,defensive,[],203994,,,1610612757,49,62,2021-10-21T03:28:18Z,3550000,,,0,,J. Nurkic REBOUND (Off:0 Def:4),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,368.0,4.0,4.0,0.0,,,,,,,,,,,,,
370,PT11M21.00S,2021-10-21T03:28:28.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203468,6.258212877792378,48.529411764705884,1610612757,49,62,2021-10-21T03:28:33Z,3560000,7.0,6.0,1,left,MISS C. McCollum driving Layup,[203468],1610612757.0,POR,driving,,,McCollum,C. McCollum,,,,,0.97,Missed,,,,,,,,,,,,,,,,,,,
371,PT11M18.00S,2021-10-21T03:28:29.9Z,3,REGULAR,rebound,defensive,[],1628368,,,1610612758,49,62,2021-10-21T03:28:29Z,3570000,,,0,,D. Fox REBOUND (Off:0 Def:3),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,370.0,3.0,3.0,0.0,,,,,,,,,,,,,
372,PT11M15.00S,2021-10-21T03:28:34.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630169,94.03745072273325,47.549019607843135,1610612758,49,64,2021-10-21T03:28:40Z,3580000,-12.0,4.0,1,right,T. Haliburton running Layup (2 PTS),[1630169],1610612758.0,SAC,running,,,Haliburton,T. Haliburton,,,,,1.28,Made,,,,,,,2.0,,,,,,,,,,,,
373,PT10M54.00S,2021-10-21T03:28:55.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203081,6.389618922470433,49.50980392156863,1610612757,51,64,2021-10-21T03:28:59Z,3590000,2.0,8.0,1,left,D. Lillard driving Layup (12 PTS),[203081],1610612757.0,POR,driving,,,Lillard,D. Lillard,,,,,0.8,Made,,,,,,,12.0,,,,,,,,,,,,
374,PT10M43.00S,2021-10-21T03:29:04.7Z,3,REGULAR,2pt,Jump Shot,[],1628368,91.01511169513797,27.696078431372552,1610612758,51,64,2021-10-21T03:31:56Z,3600000,-112.0,32.0,1,right,MISS D. Fox 11' step back Shot,[1628368],1610612758.0,SAC,step back,,,Fox,D. Fox,,,,,11.6,Missed,,,,,,,,,,,,,,,,,,,
375,PT10M41.00S,2021-10-21T03:29:06.7Z,3,REGULAR,rebound,defensive,[],203994,,,1610612757,51,64,2021-10-21T03:29:09Z,3610000,,,0,,J. Nurkic REBOUND (Off:0 Def:5),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,374.0,5.0,5.0,0.0,,,,,,,,,,,,,
376,PT10M34.00S,2021-10-21T03:29:15.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203994,12.040078843626807,50.0,1610612757,51,64,2021-10-21T03:29:38Z,3620000,0.0,61.0,1,left,MISS J. Nurkic 6' driving floating Shot,[203994],1610612757.0,POR,driving floating,,,Nurkic,J. Nurkic,,,,,6.07,Missed,,,,,,,,,,,,,,,,,,,
377,PT10M31.00S,2021-10-21T03:29:18.0Z,3,REGULAR,rebound,defensive,[],203084,,,1610612758,51,64,2021-10-21T03:29:38Z,3630000,,,0,,H. Barnes REBOUND (Off:1 Def:4),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,376.0,5.0,4.0,1.0,,,,,,,,,,,,,
378,PT10M26.00S,2021-10-21T03:29:22.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203084,66.5735873850197,40.68627450980392,1610612758,51,67,2021-10-21T03:30:15Z,3640000,-47.0,262.0,1,right,H. Barnes 26' 3PT step back (11 PTS),[203084],1610612758.0,SAC,step back,,,Barnes,H. Barnes,,,,,26.58,Made,,,,,,,11.0,,,,,,,,,,,,
379,PT10M08.00S,2021-10-21T03:29:40.5Z,3,REGULAR,3pt,Jump Shot,[],1626181,31.35676741130092,33.57843137254902,1610612757,51,67,2021-10-21T03:33:17Z,3650000,82.0,242.0,1,left,MISS N. Powell 25' pullup 3PT,[1626181],1610612757.0,POR,pullup,,,Powell,N. Powell,,,,,25.58,Missed,,,,,,,,,,,,,,,,,,,
380,PT10M06.00S,2021-10-21T03:29:42.5Z,3,REGULAR,rebound,offensive,[],203994,,,1610612757,51,67,2021-10-21T03:29:45Z,3660000,,,0,,J. Nurkic REBOUND (Off:1 Def:5),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,379.0,6.0,5.0,1.0,,,,,,,,,,,,,
381,PT10M04.00S,2021-10-21T03:29:47.4Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612757,51,67,2021-10-21T03:29:47Z,3670000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT10M02.00S,2021-10-21T03:30:01.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203496,5.601182654402102,51.71568627450981,1610612757,53,67,2021-10-21T03:30:06Z,3680000,-9.0,0.0,1,left,R. Covington cutting Layup (8 PTS) (D. Lillard 8 AST),"[203496, 203081]",1610612757.0,POR,cutting,,,Covington,R. Covington,,,,,0.86,Made,,,,,,,8.0,D. Lillard,203081.0,8.0,,,,,,,,,
385,PT09M46.00S,2021-10-21T03:30:16.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630169,84.44480946123521,44.36274509803921,1610612758,53,67,2021-10-21T03:30:23Z,3710000,-28.0,94.0,1,right,MISS T. Haliburton 9' driving floating Shot,[1630169],1610612758.0,SAC,driving floating,,,Haliburton,T. Haliburton,,,,,9.79,Missed,,,,,,,,,,,,,,,,,,,
386,PT09M41.00S,2021-10-21T03:30:22.0Z,3,REGULAR,rebound,offensive,[],1626158,,,1610612758,53,67,2021-10-21T03:30:22Z,3720000,,,0,,R. Holmes REBOUND (Off:4 Def:5),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,385.0,9.0,5.0,4.0,,,,,,,,,,,,,
387,PT09M41.00S,2021-10-21T03:30:22.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626158,94.40999984741211,50.0,1610612758,53,69,2021-10-21T03:30:22Z,3730000,0.0,0.0,1,right,R. Holmes tip Layup (14 PTS),[1626158],1610612758.0,SAC,tip,,,Holmes,R. Holmes,,,,,0.0,Made,,,,,,,14.0,,,,,,,,,,,,
388,PT09M29.00S,2021-10-21T03:30:33.9Z,3,REGULAR,3pt,Jump Shot,[],203496,20.45006570302234,92.15686274509804,1610612757,53,69,2021-10-21T03:30:37Z,3740000,-211.0,140.0,1,left,MISS R. Covington 25' 3PT,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,25.29,Missed,,,,,,,,,,,,,,,,,,,
389,PT09M26.00S,2021-10-21T03:30:36.1Z,3,REGULAR,rebound,defensive,[],203090,,,1610612758,53,69,2021-10-21T03:30:36Z,3750000,,,0,,M. Harkless REBOUND (Off:0 Def:2),[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,388.0,2.0,2.0,0.0,,,,,,,,,,,,,
390,PT09M18.00S,2021-10-21T03:30:44.9Z,3,REGULAR,turnover,bad pass,[],1628368,,,1610612758,53,69,2021-10-21T03:30:48Z,3760000,,,0,,D. Fox bad pass TURNOVER (3 TO),"[1628368, 203468]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,3.0,McCollum,203468.0,,,,,
391,PT09M18.00S,2021-10-21T03:30:44.9Z,3,REGULAR,steal,,[],203468,,,1610612757,53,69,2021-10-21T03:30:46Z,3770000,,,0,,C. McCollum STEAL (1 STL),[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT09M07.00S,2021-10-21T03:30:55.7Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203468,16.507884362680684,50.245098039215684,1610612757,55,69,2021-10-21T03:30:59Z,3780000,-1.0,103.0,1,left,C. McCollum 10' driving floating Jump Shot (16 PTS),[203468],1610612757.0,POR,driving floating,,,McCollum,C. McCollum,,,,,10.27,Made,,,,,,,16.0,,,,,,,,,,,,
393,PT08M53.00S,2021-10-21T03:31:09.5Z,3,REGULAR,3pt,Jump Shot,[],203084,69.46452036793693,70.34313725490196,1610612758,55,72,2021-10-21T03:31:18Z,3790000,102.0,235.0,1,right,H. Barnes 25' 3PT  (14 PTS) (D. Fox 2 AST),"[203084, 1628368]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,25.56,Made,,,,,,,14.0,D. Fox,1628368.0,2.0,,,,,,,,,
395,PT08M52.00S,2021-10-21T03:31:14.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,55,72,2021-10-21T03:31:14Z,3810000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT08M44.00S,2021-10-21T03:34:16.0Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612757,55,72,2021-10-21T03:34:16Z,3820000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT08M38.00S,2021-10-21T03:34:35.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203081,6.258212877792378,50.49019607843137,1610612757,55,72,2021-10-21T03:34:41Z,3830000,-2.0,6.0,1,left,MISS D. Lillard driving Layup,[203081],1610612757.0,POR,driving,,,Lillard,D. Lillard,,,,,0.68,Missed,,,,,,,,,,,,,,,,,,,
398,PT08M35.00S,2021-10-21T03:34:37.8Z,3,REGULAR,rebound,offensive,[],203994,,,1610612757,55,72,2021-10-21T03:34:37Z,3840000,,,0,,J. Nurkic REBOUND (Off:2 Def:5),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,397.0,7.0,5.0,2.0,,,,,,,,,,,,,
399,PT08M35.00S,2021-10-21T03:34:37.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203994,5.590000152587891,50.0,1610612757,57,72,2021-10-21T03:34:37Z,3850000,0.0,0.0,1,left,J. Nurkic tip Layup (6 PTS),[203994],1610612757.0,POR,tip,,,Nurkic,J. Nurkic,,,,,0.0,Made,,,,,,,6.0,,,,,,,,,,,,
400,PT08M20.00S,2021-10-21T03:34:52.6Z,3,REGULAR,2pt,Jump Shot,[],1628368,73.9323258869908,40.931372549019606,1610612758,57,72,2021-10-21T03:34:59Z,3860000,-45.0,193.0,1,right,MISS D. Fox 19' step back Shot,[1628368],1610612758.0,SAC,step back,,,Fox,D. Fox,,,,,19.78,Missed,,,,,,,,,,,,,,,,,,,
401,PT08M17.00S,2021-10-21T03:34:55.6Z,3,REGULAR,rebound,defensive,[],203994,,,1610612757,57,72,2021-10-21T03:34:59Z,3870000,,,0,,J. Nurkic REBOUND (Off:2 Def:6),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,400.0,8.0,6.0,2.0,,,,,,,,,,,,,
402,PT08M08.00S,2021-10-21T03:35:05.1Z,3,REGULAR,3pt,Jump Shot,[],203496,5.469776609724048,96.56862745098039,1610612757,57,72,2021-10-21T03:35:09Z,3880000,-233.0,-1.0,1,left,MISS R. Covington 3PT,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,23.28,Missed,,,,,,,,,,,,,,,,,,,
403,PT08M04.00S,2021-10-21T03:35:09.1Z,3,REGULAR,rebound,defensive,[],1626158,,,1610612758,57,72,2021-10-21T03:35:09Z,3890000,,,0,,R. Holmes REBOUND (Off:4 Def:6),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,402.0,10.0,6.0,4.0,,,,,,,,,,,,,
404,PT07M50.00S,2021-10-21T03:35:22.6Z,3,REGULAR,3pt,Jump Shot,[],203084,67.88764783180025,31.862745098039213,1610612758,57,75,2021-10-21T03:35:27Z,3900000,-91.0,249.0,1,right,H. Barnes 26' 3PT  (17 PTS) (D. Fox 3 AST),"[203084, 1628368]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,26.54,Made,,,,,,,17.0,D. Fox,1628368.0,3.0,,,,,,,,,
406,PT07M31.00S,2021-10-21T03:35:41.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,8.229303547963205,42.64705882352941,1610612757,57,75,2021-10-21T03:35:48Z,3920000,37.0,25.0,1,left,MISS N. Powell driving Layup,[1626181],1610612757.0,POR,driving,,,Powell,N. Powell,,,,,4.44,Missed,,,,,,,,,,,,,,,,,,,
407,PT07M29.00S,2021-10-21T03:35:43.8Z,3,REGULAR,rebound,defensive,[],203084,,,1610612758,57,75,2021-10-21T03:35:48Z,3930000,,,0,,H. Barnes REBOUND (Off:1 Def:5),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,406.0,6.0,5.0,1.0,,,,,,,,,,,,,
408,PT07M25.00S,2021-10-21T03:35:47.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628368,71.17279894875165,20.588235294117645,1610612758,57,75,2021-10-21T03:35:54Z,3940000,-147.0,218.0,1,right,MISS D. Fox 26' 3PT,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,26.34,Missed,,,,,,,,,,,,,,,,,,,
409,PT07M22.00S,2021-10-21T03:35:50.9Z,3,REGULAR,rebound,defensive,[],1626181,,,1610612757,57,75,2021-10-21T03:35:54Z,3950000,,,0,,N. Powell REBOUND (Off:0 Def:3),[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,408.0,3.0,3.0,0.0,,,,,,,,,,,,,
410,PT07M15.00S,2021-10-21T03:36:00.9Z,3,REGULAR,foul,personal,[],1626158,,,1610612757,57,75,2021-10-21T03:36:09Z,3960000,,,0,,R. Holmes personal FOUL (2 PF),"[1626158, 203081]",1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,1627963.0,,,,2.0,0.0,Lillard,203081.0,
412,PT07M15.00S,2021-10-21T03:36:06.3Z,3,REGULAR,substitution,out,[],1626158,,,1610612757,57,75,2021-10-21T03:36:15Z,3980000,,,0,,SUB out: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT07M15.00S,2021-10-21T03:36:06.3Z,3,REGULAR,substitution,out,[],203090,,,1610612757,57,75,2021-10-21T03:36:15Z,3990000,,,0,,SUB out: M. Harkless,[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT07M15.00S,2021-10-21T03:36:06.3Z,3,REGULAR,substitution,in,[],202684,,,1610612757,57,75,2021-10-21T03:36:15Z,4000000,,,0,,SUB in: T. Thompson,[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT07M15.00S,2021-10-21T03:36:06.3Z,3,REGULAR,substitution,in,[],1627741,,,1610612757,57,75,2021-10-21T03:38:15Z,4015000,,,0,,SUB in: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT07M05.00S,2021-10-21T03:36:30.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203994,6.521024967148489,48.77450980392157,1610612757,59,75,2021-10-21T03:36:45Z,4020000,6.0,9.0,1,left,J. Nurkic Layup (8 PTS) (C. McCollum 1 AST),"[203994, 203468]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,1.07,Made,,,,,,,8.0,C. McCollum,203468.0,1.0,,,,,,,,,
418,PT07M05.00S,2021-10-21T03:36:32.5Z,3,REGULAR,foul,personal,['1freethrow'],1630169,,,1610612757,59,75,2021-10-21T03:36:41Z,4040000,,,0,,T. Haliburton shooting personal FOUL (1 PF) (Nurkic 1 FT),"[1630169, 203994]",1610612758.0,SAC,shooting,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,2882.0,,,,1.0,0.0,Nurkic,203994.0,
420,PT07M05.00S,2021-10-21T03:36:56.3Z,3,REGULAR,freethrow,1 of 1,[],203994,,,1610612757,60,75,2021-10-21T03:36:56Z,4060000,,,0,,J. Nurkic Free Throw 1 of 1 (9 PTS),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,Made,,,,,,,9.0,,,,,,,,,,,,
421,PT06M58.00S,2021-10-21T03:37:04.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,93.38042049934296,49.754901960784316,1610612758,60,77,2021-10-21T03:37:12Z,4070000,-1.0,10.0,1,right,D. Fox driving Layup (18 PTS),[1628368],1610612758.0,SAC,driving,,,Fox,D. Fox,,,,,0.98,Made,,,,,,,18.0,,,,,,,,,,,,
422,PT06M45.00S,2021-10-21T03:37:16.2Z,3,REGULAR,3pt,Jump Shot,[],203994,23.73521681997372,12.990196078431374,1610612757,63,77,2021-10-21T03:37:19Z,4080000,185.0,171.0,1,left,J. Nurkic 25' 3PT  (12 PTS) (C. McCollum 2 AST),"[203994, 203468]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,25.17,Made,,,,,,,12.0,C. McCollum,203468.0,2.0,,,,,,,,,
424,PT06M29.00S,2021-10-21T03:37:34.9Z,3,REGULAR,foul,personal,['2freethrow'],203496,,,1610612758,63,77,2021-10-21T03:37:45Z,4100000,,,0,,R. Covington shooting personal FOUL (2 PF) (Fox 2 FT),"[203496, 1628368]",1610612757.0,POR,shooting,,,Covington,R. Covington,,,,,,,,,,,,,,,,,2882.0,,,,2.0,0.0,Fox,1628368.0,
426,PT06M29.00S,2021-10-21T03:37:58.6Z,3,REGULAR,freethrow,1 of 2,[],1628368,,,1610612758,63,78,2021-10-21T03:37:58Z,4120000,,,0,,D. Fox Free Throw 1 of 2 (19 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,Made,,,,,,,19.0,,,,,,,,,,,,
427,PT06M29.00S,2021-10-21T03:38:12.8Z,3,REGULAR,freethrow,2 of 2,[],1628368,,,1610612758,63,79,2021-10-21T03:38:12Z,4130000,,,0,,D. Fox Free Throw 2 of 2 (20 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,Made,,,,,,,20.0,,,,,,,,,,,,
429,PT06M18.00S,2021-10-21T03:38:24.6Z,3,REGULAR,2pt,Jump Shot,[],203468,23.99802890932983,45.588235294117645,1610612757,65,79,2021-10-21T03:38:28Z,4140000,22.0,173.0,1,left,C. McCollum 17' pullup Jump Shot (18 PTS),[203468],1610612757.0,POR,pullup,,,McCollum,C. McCollum,,,,,17.45,Made,,,,,,,18.0,,,,,,,,,,,,
430,PT06M07.00S,2021-10-21T03:38:34.8Z,3,REGULAR,3pt,Jump Shot,[],203084,68.9388961892247,27.450980392156865,1610612758,65,82,2021-10-21T03:38:40Z,4150000,-113.0,239.0,1,right,H. Barnes 26' 3PT  (20 PTS) (D. Fox 4 AST),"[203084, 1628368]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,26.47,Made,,,,,,,20.0,D. Fox,1628368.0,4.0,,,,,,,,,
432,PT05M54.00S,2021-10-21T03:38:48.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203081,5.863994743758213,50.49019607843137,1610612757,67,82,2021-10-21T03:38:54Z,4170000,-2.0,3.0,1,left,D. Lillard driving reverse Layup (14 PTS),[203081],1610612757.0,POR,driving reverse,,,Lillard,D. Lillard,,,,,0.36,Made,,,,,,,14.0,,,,,,,,,,,,
433,PT05M47.00S,2021-10-21T03:38:55.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,83.13074901445466,44.11764705882353,1610612758,67,82,2021-10-21T03:39:01Z,4180000,-29.0,106.0,1,right,MISS D. Fox 11' driving floating Shot,[1628368],1610612758.0,SAC,driving floating,,,Fox,D. Fox,,,,,11.01,Missed,,,,,,,,,,,,,,,,,,,
434,PT05M46.00S,2021-10-21T03:38:56.9Z,3,REGULAR,rebound,offensive,[],203084,,,1610612758,67,82,2021-10-21T03:40:36Z,4190000,,,0,,H. Barnes REBOUND (Off:2 Def:5),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,433.0,7.0,5.0,2.0,,,,,,,,,,,,,
435,PT05M46.00S,2021-10-21T03:39:00.1Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203084,94.40999984741211,50.0,1610612758,67,82,2021-10-21T03:41:23Z,4200000,0.0,0.0,1,right,MISS H. Barnes tip Layup,[203084],1610612758.0,SAC,tip,,,Barnes,H. Barnes,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
436,PT05M45.00S,2021-10-21T03:39:01.1Z,3,REGULAR,rebound,defensive,[],203081,,,1610612757,67,82,2021-10-21T03:41:23Z,4210000,,,0,,D. Lillard REBOUND (Off:0 Def:5),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,435.0,5.0,5.0,0.0,,,,,,,,,,,,,
437,PT05M42.00S,2021-10-21T03:39:03.0Z,3,REGULAR,foul,personal,[],1627741,,,1610612757,67,82,2021-10-21T03:40:20Z,4220000,,,0,,B. Hield take personal FOUL (1 PF),"[1627741, 203081]",1610612758.0,SAC,take,,,Hield,B. Hield,,,,,,,,,,,,,,,,,1627963.0,,,,1.0,0.0,Lillard,203081.0,
439,PT05M42.00S,2021-10-21T03:39:15.4Z,3,REGULAR,substitution,out,[],1630169,,,1610612757,67,82,2021-10-21T03:39:18Z,4240000,,,0,,SUB out: T. Haliburton,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT05M42.00S,2021-10-21T03:39:15.4Z,3,REGULAR,substitution,in,[],1630558,,,1610612757,67,82,2021-10-21T03:39:18Z,4250000,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT05M39.00S,2021-10-21T03:39:28.5Z,3,REGULAR,3pt,Jump Shot,[],203468,12.040078843626807,3.431372549019608,1610612757,70,82,2021-10-21T03:39:35Z,4260000,233.0,61.0,1,left,C. McCollum 24' 3PT  (21 PTS) (D. Lillard 9 AST),"[203468, 203081]",1610612757.0,POR,,,,McCollum,C. McCollum,,,,,24.06,Made,,,,,,,21.0,D. Lillard,203081.0,9.0,,,,,,,,,
443,PT05M21.00S,2021-10-21T03:39:45.7Z,3,REGULAR,3pt,Jump Shot,[],1627741,92.06636005256242,95.34313725490196,1610612758,70,85,2021-10-21T03:39:52Z,4280000,227.0,22.0,1,right,B. Hield 3PT  (12 PTS) (H. Barnes 2 AST),"[1627741, 203084]",1610612758.0,SAC,,,,Hield,B. Hield,,,,,22.78,Made,,,,,,,12.0,H. Barnes,203084.0,2.0,,,,,,,,,
445,PT05M12.00S,2021-10-21T03:39:58.9Z,3,REGULAR,foul,personal,[],1630558,,,1610612757,70,85,2021-10-21T03:40:06Z,4300000,,,0,,D. Mitchell personal FOUL (3 PF),"[1630558, 203994]",1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,2882.0,,,,3.0,0.0,Nurkic,203994.0,
447,PT05M12.00S,2021-10-21T03:40:05.2Z,3,REGULAR,substitution,out,[],203994,,,1610612757,70,85,2021-10-21T03:40:12Z,4320000,,,0,,SUB out: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT05M12.00S,2021-10-21T03:40:05.2Z,3,REGULAR,substitution,out,[],203496,,,1610612757,70,85,2021-10-21T03:40:12Z,4330000,,,0,,SUB out: R. Covington,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT05M12.00S,2021-10-21T03:40:05.2Z,3,REGULAR,substitution,in,[],203469,,,1610612757,70,85,2021-10-21T03:40:12Z,4340000,,,0,,SUB in: C. Zeller,[203469],1610612757.0,POR,,,,Zeller,C. Zeller,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT05M12.00S,2021-10-21T03:40:05.2Z,3,REGULAR,substitution,in,[],1626204,,,1610612757,70,85,2021-10-21T03:40:12Z,4350000,,,0,,SUB in: L. Nance Jr.,[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT05M10.00S,2021-10-21T03:40:24.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627741,,,1610612757,70,85,2021-10-21T03:40:32Z,4360000,,,0,,B. Hield personal FOUL (2 PF) (Powell 2 FT),"[1627741, 1626181]",1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,202007.0,,,,2.0,0.0,Powell,1626181.0,
453,PT05M10.00S,2021-10-21T03:40:48.0Z,3,REGULAR,freethrow,1 of 2,[],1626181,,,1610612757,71,85,2021-10-21T03:40:48Z,4380000,,,0,,N. Powell Free Throw 1 of 2 (5 PTS),[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,Made,,,,,,,5.0,,,,,,,,,,,,
454,PT05M10.00S,2021-10-21T03:40:56.2Z,3,REGULAR,substitution,out,[],203468,,,1610612757,71,85,2021-10-21T03:41:02Z,4390000,,,0,,SUB out: C. McCollum,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT05M10.00S,2021-10-21T03:40:56.2Z,3,REGULAR,substitution,in,[],1629642,,,1610612757,71,85,2021-10-21T03:41:02Z,4400000,,,0,,SUB in: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,
