actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
281,PT03M13.00S,2022-01-06T04:02:47.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629642,94.03745072273325,52.450980392156865,1610612757,35,50,2022-01-06T04:03:00Z,2800000,12.0,4.0,1,right,N. Little driving Layup (2 PTS),[1629642],1610612757.0,POR,driving,,,Little,N. Little,,,,,,,,1.28,Made,,,,,,,2.0,,,,,,,,
283,PT03M13.00S,2022-01-06T04:02:52.6Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",200768,,,1610612757,35,50,2022-01-06T04:03:07Z,2820000,,,0,,K. Lowry shooting personal FOUL (1 PF) (Little 1 FT),"[200768, 1629642]",1610612748.0,MIA,shooting,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,1627526.0,1.0,0.0,Little,1629642.0
285,PT03M13.00S,2022-01-06T04:03:15.7Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],1629642,,,1610612757,35,50,2022-01-06T04:03:15Z,2840000,,,0,,MISS N. Little Free Throw 1 of 1,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,Missed,,,,,,,,,,,,,,,
286,PT03M13.00S,2022-01-06T04:03:15.7Z,2,REGULAR,rebound,defensive,[],200782,,,1610612748,35,50,2022-01-06T04:03:22Z,2850000,,,0,,P. Tucker REBOUND (Off:2 Def:4),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,285.0,6.0,4.0,2.0,,,,,,,,,,,
287,PT03M13.00S,2022-01-06T04:03:22.1Z,2,REGULAR,foul,technical,"['inpenalty', '1freethrow']",200768,,,1610612748,35,50,2022-01-06T04:03:28Z,2860000,,,0,,K. Lowry technical FOUL (1 Tech),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,1627526.0,1.0,1.0,,
288,PT03M13.00S,2022-01-06T04:03:42.5Z,2,REGULAR,freethrow,1 of 1,[],1629014,,,1610612748,36,50,2022-01-06T04:03:42Z,2870000,,,0,,A. Simons technical Free Throw 1 of 1 (4 PTS),[1629014],1610612757.0,POR,technical,,,Simons,A. Simons,,,,,,,,,Made,,,,,,,4.0,,,,,,,,
289,PT02M58.00S,2022-01-06T04:04:20.8Z,2,REGULAR,2pt,Jump Shot,[],200768,17.69053876478318,70.58823529411765,1610612748,36,50,2022-01-06T04:04:24Z,2880000,-103.0,114.0,1,left,MISS K. Lowry 15' fadeaway Shot,[200768],1610612748.0,MIA,fadeaway,,,Lowry,K. Lowry,,,,,,,,15.34,Missed,,,,,,,,,,,,,,,
290,PT02M54.00S,2022-01-06T04:04:24.8Z,2,REGULAR,rebound,offensive,[],200782,,,1610612748,36,50,2022-01-06T04:04:24Z,2890000,,,0,,P. Tucker REBOUND (Off:3 Def:4),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,289.0,7.0,4.0,3.0,,,,,,,,,,,
291,PT02M43.00S,2022-01-06T04:04:35.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629622,10.200394218134035,5.147058823529411,1610612748,36,50,2022-01-06T04:04:39Z,2900000,224.0,43.0,1,left,MISS M. Strus 3PT,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,22.85,Missed,,,,,,,,,,,,,,,
292,PT02M40.00S,2022-01-06T04:04:38.5Z,2,REGULAR,rebound,defensive,[],1626181,,,1610612757,36,50,2022-01-06T04:04:39Z,2910000,,,0,,N. Powell REBOUND (Off:0 Def:2),[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,291.0,2.0,2.0,0.0,,,,,,,,,,,
293,PT02M26.00S,2022-01-06T04:04:51.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203994,90.09526938239159,60.29411764705882,1610612757,38,50,2022-01-06T04:04:59Z,2920000,51.0,41.0,1,right,J. Nurkic 6' turnaround bank Hook (6 PTS),[203994],1610612757.0,POR,turnaround bank,,,Nurkic,J. Nurkic,,,,,,,,6.56,Made,,,,,,,6.0,,,,,,,,
294,PT02M17.00S,2022-01-06T04:05:01.5Z,2,REGULAR,3pt,Jump Shot,[],1629639,4.155716162943495,4.6568627450980395,1610612748,38,50,2022-01-06T04:05:05Z,2930000,227.0,-13.0,1,left,MISS T. Herro 3PT,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,22.71,Missed,,,,,,,,,,,,,,,
295,PT02M15.00S,2022-01-06T04:05:03.5Z,2,REGULAR,rebound,defensive,[],203994,,,1610612757,38,50,2022-01-06T04:05:05Z,2940000,,,0,,J. Nurkic REBOUND (Off:0 Def:6),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,294.0,6.0,6.0,0.0,,,,,,,,,,,
296,PT02M09.00S,2022-01-06T04:05:13.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629639,,,1610612757,38,50,2022-01-06T04:05:22Z,2950000,,,0,,T. Herro personal FOUL (1 PF) (Nance Jr. 2 FT),"[1629639, 1626204]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,1204.0,1.0,0.0,Nance Jr.,1626204.0
298,PT02M09.00S,2022-01-06T04:05:41.8Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1626204,,,1610612757,39,50,2022-01-06T04:05:41Z,2970000,,,0,,L. Nance Jr. Free Throw 1 of 2 (8 PTS),[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,Made,,,,,,,8.0,,,,,,,,
299,PT02M09.00S,2022-01-06T04:05:42.3Z,2,REGULAR,substitution,out,[],1629622,,,1610612757,39,50,2022-01-06T04:05:48Z,2980000,,,0,,SUB out: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,
300,PT02M09.00S,2022-01-06T04:05:42.3Z,2,REGULAR,substitution,in,[],1629130,,,1610612757,39,50,2022-01-06T04:05:48Z,2990000,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
301,PT02M09.00S,2022-01-06T04:06:02.1Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1626204,,,1610612757,40,50,2022-01-06T04:06:02Z,3000000,,,0,,L. Nance Jr. Free Throw 2 of 2 (9 PTS),[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,Made,,,,,,,9.0,,,,,,,,
302,PT01M58.00S,2022-01-06T04:06:14.6Z,2,REGULAR,3pt,Jump Shot,[],1629312,7.440867279894875,94.85294117647058,1610612748,40,53,2022-01-06T04:06:18Z,3010000,-224.0,17.0,1,left,H. Highsmith 3PT  (3 PTS) (K. Lowry 9 AST),"[1629312, 200768]",1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,22.5,Made,,,,,,,3.0,K. Lowry,200768.0,9.0,,,,,
304,PT01M40.00S,2022-01-06T04:06:35.4Z,2,REGULAR,turnover,lost ball,[],1629014,,,1610612757,40,53,2022-01-06T04:06:46Z,3030000,,,0,,A. Simons lost ball TURNOVER (1 TO),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,1.0,,,,,,,,,,,,,,,,,,,
305,PT01M40.00S,2022-01-06T04:06:38.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629014,,,1610612748,40,53,2022-01-06T04:06:45Z,3040000,,,0,,A. Simons loose ball personal FOUL (1 PF) (Lowry 2 FT),"[1629014, 200768]",1610612757.0,POR,loose ball,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,1363.0,1.0,0.0,Lowry,200768.0
307,PT01M40.00S,2022-01-06T04:07:09.6Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",200768,,,1610612748,40,54,2022-01-06T04:07:09Z,3060000,,,0,,K. Lowry Free Throw 1 of 2 (6 PTS),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,Made,,,,,,,6.0,,,,,,,,
308,PT01M40.00S,2022-01-06T04:07:26.8Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",200768,,,1610612748,40,55,2022-01-06T04:07:26Z,3070000,,,0,,K. Lowry Free Throw 2 of 2 (7 PTS),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,Made,,,,,,,7.0,,,,,,,,
309,PT01M25.00S,2022-01-06T04:07:44.1Z,2,REGULAR,3pt,Jump Shot,[],1629014,65.65374507227332,38.23529411764706,1610612757,40,55,2022-01-06T04:07:50Z,3080000,-59.0,270.0,1,right,MISS A. Simons 27' pullup 3PT,[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,,,,27.67,Missed,,,,,,,,,,,,,,,
310,PT01M21.00S,2022-01-06T04:07:48.1Z,2,REGULAR,rebound,offensive,[],203994,,,1610612757,40,55,2022-01-06T04:09:26Z,3090000,,,0,,J. Nurkic REBOUND (Off:1 Def:6),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,309.0,7.0,6.0,1.0,,,,,,,,,,,
311,PT01M14.00S,2022-01-06T04:07:56.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629130,,,1610612757,40,55,2022-01-06T04:08:12Z,3100000,,,0,,D. Robinson shooting personal FOUL (1 PF) (Simons 2 FT),"[1629130, 1629014]",1610612748.0,MIA,shooting,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,1204.0,1.0,0.0,Simons,1629014.0
313,PT01M14.00S,2022-01-06T04:08:15.0Z,2,REGULAR,foul,technical,"['inpenalty', '1freethrow']",200768,,,1610612757,40,55,2022-01-06T04:08:24Z,3120000,,,0,,K. Lowry technical FOUL (2 Tech),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,1627526.0,1.0,2.0,,
314,PT01M14.00S,2022-01-06T04:08:28.9Z,2,REGULAR,ejection,other,[],200768,,,1610612757,40,55,2022-01-06T04:08:39Z,3130000,,,0,,Ejection K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,1627526.0,,,,
315,PT01M14.00S,2022-01-06T04:08:47.7Z,2,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1787,,,1610612757,40,55,2022-01-06T04:09:02Z,3140000,,,0,,TEAM foul technical,[1787],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,1363.0,,,,
316,PT01M14.00S,2022-01-06T04:09:18.1Z,2,REGULAR,freethrow,1 of 1,[],1626181,,,1610612757,41,55,2022-01-06T04:09:18Z,3150000,,,0,,N. Powell technical Free Throw 1 of 1 (7 PTS),[1626181],1610612757.0,POR,technical,,,Powell,N. Powell,,,,,,,,,Made,,,,,,,7.0,,,,,,,,
317,PT01M14.00S,2022-01-06T04:09:24.1Z,2,REGULAR,freethrow,1 of 1,[],1626181,,,1610612757,41,55,2022-01-06T04:09:24Z,3160000,,,0,,MISS N. Powell technical Free Throw 1 of 1,[1626181],1610612757.0,POR,technical,,,Powell,N. Powell,,,,,,,,,Missed,,,,,,,,,,,,,,,
318,PT01M14.00S,2022-01-06T04:09:24.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,41,55,2022-01-06T04:09:24Z,3170000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,317.0,,,,,,,,,,,,,,
319,PT01M14.00S,2022-01-06T04:09:30.4Z,2,REGULAR,substitution,out,[],200768,,,1610612757,41,55,2022-01-06T04:09:35Z,3180000,,,0,,SUB out: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,
320,PT01M14.00S,2022-01-06T04:09:30.4Z,2,REGULAR,substitution,in,[],1629657,,,1610612757,41,55,2022-01-06T04:09:35Z,3190000,,,0,,SUB in: K. Guy,[1629657],1610612748.0,MIA,,,,Guy,K. Guy,,,,,,,,,,,,,,,,,,,,,,,,
321,PT01M14.00S,2022-01-06T04:09:46.0Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1629014,,,1610612757,42,55,2022-01-06T04:09:46Z,3200000,,,0,,A. Simons Free Throw 1 of 2 (5 PTS),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,Made,,,,,,,5.0,,,,,,,,
322,PT01M14.00S,2022-01-06T04:10:03.8Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1629014,,,1610612757,43,55,2022-01-06T04:10:03Z,3210000,,,0,,A. Simons Free Throw 2 of 2 (6 PTS),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,Made,,,,,,,6.0,,,,,,,,
323,PT01M05.00S,2022-01-06T04:10:14.6Z,2,REGULAR,3pt,Jump Shot,[],1629130,36.08738501971091,47.05882352941176,1610612748,43,58,2022-01-06T04:10:18Z,3220000,15.0,287.0,1,left,D. Robinson 28' 3PT  (9 PTS) (P. Tucker 2 AST),"[1629130, 200782]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,28.71,Made,,,,,,,9.0,P. Tucker,200782.0,2.0,,,,,
325,PT00M55.60S,2022-01-06T04:10:25.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629312,,,1610612757,43,58,2022-01-06T04:10:34Z,3240000,,,0,,H. Highsmith shooting personal FOUL (1 PF) (Nurkic 2 FT),"[1629312, 203994]",1610612748.0,MIA,shooting,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,1363.0,1.0,0.0,Nurkic,203994.0
327,PT00M55.60S,2022-01-06T04:10:54.9Z,2,REGULAR,freethrow,1 of 2,[],203994,,,1610612757,44,58,2022-01-06T04:10:54Z,3260000,,,0,,J. Nurkic Free Throw 1 of 2 (7 PTS),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,Made,,,,,,,7.0,,,,,,,,
328,PT00M55.60S,2022-01-06T04:11:12.3Z,2,REGULAR,freethrow,2 of 2,[],203994,,,1610612757,45,58,2022-01-06T04:11:12Z,3270000,,,0,,J. Nurkic Free Throw 2 of 2 (8 PTS),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,Made,,,,,,,8.0,,,,,,,,
329,PT00M39.50S,2022-01-06T04:11:30.4Z,2,REGULAR,turnover,bad pass,[],200782,,,1610612748,45,58,2022-01-06T04:13:22Z,3280000,,,0,,P. Tucker bad pass TURNOVER (3 TO),"[200782, 1626204]",1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,3.0,Nance Jr.,1626204.0,,,,,,,,,,,,,,,,,
330,PT00M39.50S,2022-01-06T04:11:30.4Z,2,REGULAR,steal,,[],1626204,,,1610612757,45,58,2022-01-06T04:13:22Z,3290000,,,0,,L. Nance Jr. STEAL (2 STL),[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,
331,PT00M32.90S,2022-01-06T04:11:37.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626181,92.06636005256242,51.71568627450981,1610612757,45,58,2022-01-06T04:11:40Z,3300000,9.0,22.0,1,right,MISS N. Powell driving finger roll Layup,[1626181],1610612757.0,POR,driving finger roll,,,Powell,N. Powell,,,,,,,,2.37,Missed,,,,,,,,,,,,,,,
332,PT00M31.50S,2022-01-06T04:11:38.4Z,2,REGULAR,rebound,offensive,[],1629642,,,1610612757,45,58,2022-01-06T04:11:38Z,3310000,,,0,,N. Little REBOUND (Off:1 Def:1),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,331.0,2.0,1.0,1.0,,,,,,,,,,,
333,PT00M26.60S,2022-01-06T04:11:44.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203994,93.51182654402102,50.98039215686274,1610612757,47,58,2022-01-06T04:11:47Z,3320000,5.0,8.0,1,right,J. Nurkic driving Layup (10 PTS) (L. Nance Jr. 1 AST),"[203994, 1626204]",1610612757.0,POR,driving,,,Nurkic,J. Nurkic,,,,,,,,0.98,Made,,,,,,,10.0,L. Nance Jr.,1626204.0,1.0,,,,,
335,PT00M06.70S,2022-01-06T04:12:05.8Z,2,REGULAR,3pt,Jump Shot,[],1629639,36.35019710906702,53.67647058823529,1610612748,47,58,2022-01-06T04:12:09Z,3340000,-18.0,289.0,1,left,MISS T. Herro 28' pullup 3PT,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,,,,28.98,Missed,,,,,,,,,,,,,,,
336,PT00M04.30S,2022-01-06T04:12:08.3Z,2,REGULAR,rebound,defensive,[],203994,,,1610612757,47,58,2022-01-06T04:12:08Z,3350000,,,0,,J. Nurkic REBOUND (Off:1 Def:7),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,335.0,8.0,7.0,1.0,,,,,,,,,,,
337,PT00M00.00S,2022-01-06T04:12:13.1Z,2,REGULAR,3pt,Jump Shot,[],1626181,58.95203679369251,21.568627450980394,1610612757,47,58,2022-01-06T04:12:18Z,3360000,-142.0,333.0,1,right,MISS N. Powell 36' pullup bank 3PT,[1626181],1610612757.0,POR,pullup bank,,,Powell,N. Powell,,,,,,,,36.25,Missed,,,,,,,,,,,,,,,
338,PT00M00.00S,2022-01-06T04:12:15.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612757,47,58,2022-01-06T04:12:15Z,3370000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,337.0,,,,,,,,,,,,,,
339,PT00M00.00S,2022-01-06T04:12:16.6Z,2,REGULAR,period,end,[],0,,,1610612757,47,58,2022-01-06T04:12:16Z,3380000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT12M00.00S,2022-01-06T04:26:29.2Z,3,REGULAR,substitution,out,['startperiod'],1629312,,,1610612757,47,58,2022-01-06T04:27:26Z,3400000,,,0,,SUB out: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,
342,PT12M00.00S,2022-01-06T04:26:29.2Z,3,REGULAR,substitution,out,['startperiod'],1629130,,,1610612757,47,58,2022-01-06T04:27:26Z,3410000,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2022-01-06T04:26:29.2Z,3,REGULAR,substitution,in,['startperiod'],1630209,,,1610612757,47,58,2022-01-06T04:27:26Z,3420000,,,0,,SUB in: O. Yurtseven,[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,,,,,,,,,
344,PT12M00.00S,2022-01-06T04:26:29.2Z,3,REGULAR,substitution,in,['startperiod'],1628997,,,1610612757,47,58,2022-01-06T04:27:26Z,3430000,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,
345,PT12M00.00S,2022-01-06T04:26:29.2Z,3,REGULAR,substitution,in,['startperiod'],1629622,,,1610612757,47,58,2022-01-06T04:27:26Z,3440000,,,0,,SUB in: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,
351,PT12M00.00S,2022-01-06T04:26:29.2Z,3,REGULAR,substitution,out,['startperiod'],1629657,,,1610612757,47,58,2022-01-06T04:28:21Z,3445000,,,0,,SUB out: K. Guy,[1629657],1610612748.0,MIA,,,,Guy,K. Guy,,,,,,,,,,,,,,,,,,,,,,,,
346,PT12M00.00S,2022-01-06T04:27:37.3Z,3,REGULAR,period,start,[],0,,,1610612757,47,58,2022-01-06T04:27:37Z,3450000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT11M47.00S,2022-01-06T04:27:50.0Z,3,REGULAR,2pt,Jump Shot,[],1629014,21.632720105124836,27.205882352941174,1610612757,47,58,2022-01-06T04:27:55Z,3460000,114.0,151.0,1,left,MISS A. Simons 18' pullup Shot,[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,,,,18.9,Missed,,,,,,,,,,,,,,,
348,PT11M43.00S,2022-01-06T04:27:54.0Z,3,REGULAR,rebound,defensive,[],1629639,,,1610612748,47,58,2022-01-06T04:27:55Z,3470000,,,0,,T. Herro REBOUND (Off:1 Def:2),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,347.0,3.0,2.0,1.0,,,,,,,,,,,
349,PT11M27.00S,2022-01-06T04:28:09.4Z,3,REGULAR,3pt,Jump Shot,[],1629622,61.711563731931676,53.18627450980392,1610612748,47,61,2022-01-06T04:28:16Z,3480000,16.0,307.0,1,right,M. Strus 30' 3PT  (14 PTS) (O. Yurtseven 2 AST),"[1629622, 1630209]",1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,30.78,Made,,,,,,,14.0,O. Yurtseven,1630209.0,2.0,,,,,
352,PT11M06.00S,2022-01-06T04:28:30.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629014,9.149145860709593,59.80392156862745,1610612757,49,61,2022-01-06T04:28:34Z,3500000,-49.0,34.0,1,left,A. Simons driving floating bank Jump Shot (8 PTS),[1629014],1610612757.0,POR,driving floating bank,,,Simons,A. Simons,,,,,,,,5.94,Made,,,,,,,8.0,,,,,,,,
353,PT10M54.00S,2022-01-06T04:28:52.6Z,3,REGULAR,foul,personal,[],1629642,,,1610612748,49,61,2022-01-06T04:28:59Z,3510000,,,0,,N. Little personal FOUL (3 PF),"[1629642, 200782]",1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,1204.0,3.0,0.0,Tucker,200782.0
355,PT10M48.00S,2022-01-06T04:29:10.7Z,3,REGULAR,3pt,Jump Shot,[],1629622,64.33968462549278,67.8921568627451,1610612748,49,61,2022-01-06T04:29:14Z,3530000,89.0,283.0,1,right,MISS M. Strus 29' 3PT,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,29.65,Missed,,,,,,,,,,,,,,,
356,PT10M45.00S,2022-01-06T04:29:13.7Z,3,REGULAR,rebound,defensive,[],203994,,,1610612757,49,61,2022-01-06T04:29:14Z,3540000,,,0,,J. Nurkic REBOUND (Off:1 Def:8),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,355.0,9.0,8.0,1.0,,,,,,,,,,,
357,PT10M31.00S,2022-01-06T04:29:27.8Z,3,REGULAR,2pt,Jump Shot,[],1629014,21.50131406044678,49.01960784313725,1610612757,51,61,2022-01-06T04:29:31Z,3550000,5.0,150.0,1,left,A. Simons 14' pullup Jump Shot (10 PTS),[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,,,,14.97,Made,,,,,,,10.0,,,,,,,,
358,PT10M14.00S,2022-01-06T04:29:45.7Z,3,REGULAR,turnover,bad pass,[],1630209,,,1610612748,51,61,2022-01-06T04:29:50Z,3560000,,,0,,O. Yurtseven bad pass TURNOVER (1 TO),"[1630209, 1629014]",1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,1.0,Simons,1629014.0,,,,,,,,,,,,,,,,,
359,PT10M14.00S,2022-01-06T04:29:45.7Z,3,REGULAR,steal,,[],1629014,,,1610612757,51,61,2022-01-06T04:29:47Z,3570000,,,0,,A. Simons STEAL (1 STL),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,
360,PT10M10.00S,2022-01-06T04:29:50.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626181,6.521024967148489,47.794117647058826,1610612757,53,61,2022-01-06T04:29:54Z,3580000,11.0,9.0,1,left,N. Powell running reverse Layup (9 PTS) (A. Simons 3 AST),"[1626181, 1629014]",1610612757.0,POR,running reverse,,,Powell,N. Powell,,,,,,,,1.41,Made,,,,,,,9.0,A. Simons,1629014.0,3.0,,,,,
362,PT09M51.00S,2022-01-06T04:30:08.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],200782,93.9060446780552,64.95098039215686,1610612748,53,63,2022-01-06T04:30:15Z,3600000,75.0,5.0,1,right,P. Tucker 7' floating Jump Shot (7 PTS) (M. Strus 4 AST),"[200782, 1629622]",1610612748.0,MIA,floating,,,Tucker,P. Tucker,,,,,,,,7.5,Made,,,,,,,7.0,M. Strus,1629622.0,4.0,,,,,
364,PT09M34.00S,2022-01-06T04:30:24.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203994,5.075558475689881,49.50980392156863,1610612757,55,63,2022-01-06T04:30:32Z,3620000,2.0,-5.0,1,left,J. Nurkic driving Layup (12 PTS) (A. Simons 4 AST),"[203994, 1629014]",1610612757.0,POR,driving,,,Nurkic,J. Nurkic,,,,,,,,0.54,Made,,,,,,,12.0,A. Simons,1629014.0,4.0,,,,,
366,PT09M21.00S,2022-01-06T04:30:38.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629639,94.30026281208936,47.30392156862745,1610612748,55,65,2022-01-06T04:30:42Z,3640000,-13.0,1.0,1,right,T. Herro driving Layup (5 PTS),[1629639],1610612748.0,MIA,driving,,,Herro,T. Herro,,,,,,,,1.35,Made,,,,,,,5.0,,,,,,,,
367,PT09M06.00S,2022-01-06T04:30:53.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629014,7.30946123521682,46.81372549019608,1610612757,57,65,2022-01-06T04:30:56Z,3650000,16.0,16.0,1,left,A. Simons driving Layup (12 PTS),[1629014],1610612757.0,POR,driving,,,Simons,A. Simons,,,,,,,,2.27,Made,,,,,,,12.0,,,,,,,,
368,PT08M57.00S,2022-01-06T04:31:02.9Z,3,REGULAR,3pt,Jump Shot,[],1629639,72.22404730617609,78.43137254901961,1610612748,57,68,2022-01-06T04:31:07Z,3660000,142.0,209.0,1,right,T. Herro 25' 3PT pullup (8 PTS),[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,,,,25.25,Made,,,,,,,8.0,,,,,,,,
369,PT08M54.00S,2022-01-06T04:31:09.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,57,68,2022-01-06T04:31:09Z,3670000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT08M34.00S,2022-01-06T04:34:25.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626181,7.440867279894875,46.32352941176471,1610612757,57,68,2022-01-06T04:34:28Z,3680000,18.0,17.0,1,left,MISS N. Powell driving floating Shot,[1626181],1610612757.0,POR,driving floating,,,Powell,N. Powell,,,,,,,,2.53,Missed,,,,,,,,,,,,,,,
