actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
366,PT08M02.00S,2021-12-18T04:27:01.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630163,80.23981603153744,34.31372549019608,1610612766,90,64,2021-12-18T04:27:09Z,3630000,-78.0,133.0,1,right,MISS L. Ball 15' fadeaway Shot,[1630163],1610612766.0,CHA,fadeaway,,,Ball,L. Ball,,,,,15.46,Missed,,,,,,,,,,,,,,,,,,
367,PT08M00.00S,2021-12-18T04:27:03.0Z,3,REGULAR,rebound,defensive,[],1626204,,,1610612757,90,64,2021-12-18T04:27:09Z,3640000,,,0,,L. Nance Jr. REBOUND (Off:0 Def:4),[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,366.0,4.0,4.0,0.0,,,,,
368,PT07M53.00S,2021-12-18T04:27:09.9Z,3,REGULAR,3pt,Jump Shot,[],203081,25.969119579500656,11.27450980392157,1610612757,93,64,2021-12-18T04:27:19Z,3650000,194.0,192.0,1,left,D. Lillard 27' 3PT  (32 PTS) (N. Little 3 AST),"[203081, 1629642]",1610612757.0,POR,,,,Lillard,D. Lillard,,,,,27.24,Made,32.0,,,,,,,,,,,,,N. Little,1629642.0,3.0,,
370,PT07M52.00S,2021-12-18T04:27:15.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,93,64,2021-12-18T04:27:15Z,3670000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT07M52.00S,2021-12-18T04:29:30.3Z,3,REGULAR,substitution,out,[],1630163,,,1610612766,93,64,2021-12-18T04:29:50Z,3680000,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,
372,PT07M52.00S,2021-12-18T04:29:30.3Z,3,REGULAR,substitution,in,[],202397,,,1610612766,93,64,2021-12-18T04:29:50Z,3690000,,,0,,SUB in: I. Smith,[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,
374,PT07M39.00S,2021-12-18T04:30:27.2Z,3,REGULAR,2pt,Jump Shot,[],1626179,91.27792378449409,27.696078431372552,1610612766,93,64,2021-12-18T04:31:16Z,3710000,-112.0,29.0,1,right,MISS T. Rozier 11' fadeaway Shot - blocked,"[1626179, 1629642]",1610612766.0,CHA,fadeaway,,,Rozier,T. Rozier,,,,,11.53,Missed,,,,,,,,Little,1629642.0,,,,,,,,,
375,PT07M39.00S,2021-12-18T04:30:27.2Z,3,REGULAR,block,,[],1629642,,,1610612766,93,64,2021-12-18T04:30:29Z,3720000,,,0,,N. Little BLOCK (2 BLK),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,
376,PT07M39.00S,2021-12-18T04:30:27.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612766,93,64,2021-12-18T04:30:32Z,3730000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,374.0,,,,,,,,
377,PT07M39.00S,2021-12-18T04:30:33.5Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,93,64,2021-12-18T04:30:33Z,3740000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT07M31.00S,2021-12-18T04:30:46.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1626179,93.9060446780552,3.1862745098039214,1610612766,93,64,2021-12-18T04:30:54Z,3750000,-234.0,5.0,1,right,MISS T. Rozier 3PT,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,23.41,Missed,,,,,,,,,,,,,,,,,,
379,PT07M29.00S,2021-12-18T04:30:48.4Z,3,REGULAR,rebound,defensive,[],203994,,,1610612757,93,64,2021-12-18T04:30:54Z,3760000,,,0,,J. Nurkic REBOUND (Off:1 Def:2),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,378.0,3.0,2.0,1.0,,,,,
380,PT07M06.00S,2021-12-18T04:31:12.7Z,3,REGULAR,turnover,bad pass,[],1629642,,,1610612757,93,64,2021-12-18T04:31:24Z,3770000,,,0,,N. Little bad pass TURNOVER (1 TO),"[1629642, 202397]",1610612757.0,POR,,,,Little,N. Little,,,,,,,,,1.0,,,,,,,,,,,,,,Smith,202397.0
381,PT07M06.00S,2021-12-18T04:31:12.7Z,3,REGULAR,steal,,[],202397,,,1610612766,93,64,2021-12-18T04:31:14Z,3780000,,,0,,I. Smith STEAL (1 STL),[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,
382,PT07M06.00S,2021-12-18T04:31:17.0Z,3,REGULAR,foul,personal,[],1626181,,,1610612766,93,64,2021-12-18T04:31:21Z,3790000,,,0,,N. Powell take personal FOUL (3 PF),"[1626181, 202397]",1610612757.0,POR,take,,,Powell,N. Powell,,,,,,,,1830.0,,3.0,0.0,Smith,202397.0,,,,,,,,,,,
384,PT06M50.00S,2021-12-18T04:31:46.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203486,93.24901445466492,50.0,1610612766,93,66,2021-12-18T04:31:50Z,3810000,0.0,11.0,1,right,M. Plumlee cutting Layup (9 PTS) (M. Bridges 5 AST),"[203486, 1628970]",1610612766.0,CHA,cutting,,,Plumlee,M. Plumlee,,,,,1.1,Made,9.0,,,,,,,,,,,,,M. Bridges,1628970.0,5.0,,
386,PT06M50.00S,2021-12-18T04:31:49.4Z,3,REGULAR,foul,personal,['1freethrow'],203994,,,1610612766,93,66,2021-12-18T04:32:11Z,3830000,,,0,,J. Nurkic shooting personal FOUL (4 PF) (Plumlee 1 FT),"[203994, 203486]",1610612757.0,POR,shooting,,,Nurkic,J. Nurkic,,,,,,,,1830.0,,4.0,0.0,Plumlee,203486.0,,,,,,,,,,,
388,PT06M50.00S,2021-12-18T04:32:04.8Z,3,REGULAR,substitution,out,[],203994,,,1610612766,93,66,2021-12-18T04:32:09Z,3850000,,,0,,SUB out: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,
389,PT06M50.00S,2021-12-18T04:32:04.8Z,3,REGULAR,substitution,in,[],203496,,,1610612766,93,66,2021-12-18T04:32:09Z,3860000,,,0,,SUB in: R. Covington,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,
390,PT06M50.00S,2021-12-18T04:32:25.4Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],203486,,,1610612766,93,66,2021-12-18T04:32:27Z,3870000,,,0,,MISS M. Plumlee Free Throw 1 of 1,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,Missed,,,,,,,,,,,,,,,,,,
391,PT06M48.00S,2021-12-18T04:32:27.4Z,3,REGULAR,rebound,defensive,[],1626204,,,1610612757,93,66,2021-12-18T04:32:27Z,3880000,,,0,,L. Nance Jr. REBOUND (Off:0 Def:5),[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,390.0,5.0,5.0,0.0,,,,,
392,PT06M40.00S,2021-12-18T04:32:34.5Z,3,REGULAR,3pt,Jump Shot,[],1629642,21.23850197109067,9.068627450980392,1610612757,93,66,2021-12-18T04:32:38Z,3890000,205.0,147.0,1,left,MISS N. Little 25' 3PT,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,25.21,Missed,,,,,,,,,,,,,,,,,,
393,PT06M37.00S,2021-12-18T04:32:37.5Z,3,REGULAR,rebound,defensive,[],203486,,,1610612766,93,66,2021-12-18T04:32:38Z,3900000,,,0,,M. Plumlee REBOUND (Off:2 Def:1),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,392.0,3.0,1.0,2.0,,,,,
394,PT06M24.00S,2021-12-18T04:32:51.1Z,3,REGULAR,3pt,Jump Shot,[],1626179,76.16622864651774,12.254901960784313,1610612766,93,66,2021-12-18T04:33:00Z,3910000,-189.0,172.0,1,right,MISS T. Rozier 25' 3PT,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,25.5,Missed,,,,,,,,,,,,,,,,,,
395,PT06M20.00S,2021-12-18T04:32:55.1Z,3,REGULAR,rebound,defensive,[],203081,,,1610612757,93,66,2021-12-18T04:33:00Z,3920000,,,0,,D. Lillard REBOUND (Off:1 Def:2),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,394.0,3.0,2.0,1.0,,,,,
396,PT06M20.00S,2021-12-18T04:33:02.8Z,3,REGULAR,foul,personal,[],203486,,,1610612757,93,66,2021-12-18T04:33:09Z,3930000,,,0,,M. Plumlee personal FOUL (2 PF),"[203486, 203081]",1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,1628159.0,,2.0,0.0,Lillard,203081.0,,,,,,,,,,,
398,PT06M01.00S,2021-12-18T04:33:36.1Z,3,REGULAR,2pt,Jump Shot,[],203496,18.610381077529567,29.411764705882355,1610612757,93,66,2021-12-18T04:33:49Z,3950000,103.0,122.0,1,left,MISS R. Covington 15' pullup Shot,[203496],1610612757.0,POR,pullup,,,Covington,R. Covington,,,,,15.99,Missed,,,,,,,,,,,,,,,,,,
399,PT06M00.00S,2021-12-18T04:33:37.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612757,93,66,2021-12-18T04:33:49Z,3960000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,398.0,,,,,,,,
400,PT06M00.00S,2021-12-18T04:33:46.1Z,3,REGULAR,turnover,illegal assist,[],1629642,,,1610612757,93,66,2021-12-18T04:33:55Z,3970000,,,0,,N. Little illegal assist TURNOVER (2 TO),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,1628159.0,2.0,,,,,,,,,,,,,,,
401,PT05M42.00S,2021-12-18T04:34:10.7Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],202397,92.32917214191852,26.47058823529412,1610612766,93,66,2021-12-18T04:34:17Z,3980000,-118.0,20.0,1,right,MISS I. Smith 11' turnaround fadeaway Shot - blocked,"[202397, 1629642]",1610612766.0,CHA,turnaround fadeaway,,,Smith,I. Smith,,,,,11.92,Missed,,,,,,,,Little,1629642.0,,,,,,,,,
402,PT05M42.00S,2021-12-18T04:34:10.7Z,3,REGULAR,block,,[],1629642,,,1610612766,93,66,2021-12-18T04:34:15Z,3990000,,,0,,N. Little BLOCK (3 BLK),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,
403,PT05M41.00S,2021-12-18T04:34:11.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612766,93,66,2021-12-18T04:34:17Z,4000000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,401.0,,,,,,,,
404,PT05M41.00S,2021-12-18T04:34:17.3Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,93,66,2021-12-18T04:34:17Z,4010000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT05M36.00S,2021-12-18T04:34:38.2Z,3,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1628970,92.85479632063075,26.96078431372549,1610612766,93,68,2021-12-18T04:34:44Z,4020000,-115.0,15.0,1,right,M. Bridges 11' pullup Jump Shot (12 PTS),[1628970],1610612766.0,CHA,pullup,,,Bridges,M. Bridges,,,,,11.61,Made,12.0,,,,,,,,,,,,,,,,,
407,PT05M25.00S,2021-12-18T04:34:50.8Z,3,REGULAR,foul,personal,['2freethrow'],202397,,,1610612757,93,68,2021-12-18T04:34:58Z,4040000,,,0,,I. Smith shooting personal FOUL (1 PF) (Lillard 2 FT),"[202397, 203081]",1610612766.0,CHA,shooting,,,Smith,I. Smith,,,,,,,,1155.0,,1.0,0.0,Lillard,203081.0,,,,,,,,,,,
409,PT05M25.00S,2021-12-18T04:35:19.3Z,3,REGULAR,freethrow,1 of 2,[],203081,,,1610612757,94,68,2021-12-18T04:35:19Z,4060000,,,0,,D. Lillard Free Throw 1 of 2 (33 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,Made,33.0,,,,,,,,,,,,,,,,,
410,PT05M25.00S,2021-12-18T04:35:20.2Z,3,REGULAR,substitution,out,[],1626179,,,1610612757,94,68,2021-12-18T04:35:29Z,4070000,,,0,,SUB out: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,
411,PT05M25.00S,2021-12-18T04:35:20.2Z,3,REGULAR,substitution,out,[],202330,,,1610612757,94,68,2021-12-18T04:35:29Z,4080000,,,0,,SUB out: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,
412,PT05M25.00S,2021-12-18T04:35:20.2Z,3,REGULAR,substitution,out,[],203486,,,1610612757,94,68,2021-12-18T04:35:29Z,4090000,,,0,,SUB out: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,
413,PT05M25.00S,2021-12-18T04:35:20.2Z,3,REGULAR,substitution,in,[],1626162,,,1610612757,94,68,2021-12-18T04:35:29Z,4100000,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,
414,PT05M25.00S,2021-12-18T04:35:20.2Z,3,REGULAR,substitution,in,[],1628998,,,1610612757,94,68,2021-12-18T04:35:29Z,4110000,,,0,,SUB in: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,
415,PT05M25.00S,2021-12-18T04:35:20.2Z,3,REGULAR,substitution,in,[],1629023,,,1610612757,94,68,2021-12-18T04:35:29Z,4120000,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,
416,PT05M25.00S,2021-12-18T04:35:31.7Z,3,REGULAR,substitution,out,[],1629642,,,1610612757,94,68,2021-12-18T04:35:34Z,4130000,,,0,,SUB out: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,
417,PT05M25.00S,2021-12-18T04:35:31.7Z,3,REGULAR,substitution,in,[],1629014,,,1610612757,94,68,2021-12-18T04:35:34Z,4140000,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,
418,PT05M25.00S,2021-12-18T04:35:44.7Z,3,REGULAR,freethrow,2 of 2,[],203081,,,1610612757,95,68,2021-12-18T04:35:44Z,4150000,,,0,,D. Lillard Free Throw 2 of 2 (34 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,Made,34.0,,,,,,,,,,,,,,,,,
419,PT05M13.00S,2021-12-18T04:35:58.7Z,3,REGULAR,3pt,Jump Shot,[],1626162,83.39356110381078,95.58823529411765,1610612766,95,68,2021-12-18T04:36:02Z,4160000,228.0,104.0,1,right,MISS K. Oubre Jr. 25' 3PT,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,25.03,Missed,,,,,,,,,,,,,,,,,,
420,PT05M10.00S,2021-12-18T04:36:01.8Z,3,REGULAR,rebound,offensive,[],1629023,,,1610612766,95,68,2021-12-18T04:36:01Z,4170000,,,0,,P. Washington REBOUND (Off:1 Def:2),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,419.0,3.0,2.0,1.0,,,,,
421,PT05M08.00S,2021-12-18T04:36:04.5Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1626162,93.38042049934296,49.50980392156863,1610612766,95,70,2021-12-18T04:36:09Z,4180000,-2.0,10.0,1,right,K. Oubre Jr. cutting DUNK (5 PTS) (M. Bridges 6 AST),"[1626162, 1628970]",1610612766.0,CHA,cutting,,,Oubre Jr.,K. Oubre Jr.,,,,,1.0,Made,5.0,,,,,,,,,,,,,M. Bridges,1628970.0,6.0,,
423,PT04M50.00S,2021-12-18T04:36:22.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,5.995400788436268,52.450980392156865,1610612757,95,70,2021-12-18T04:36:28Z,4200000,-12.0,4.0,1,left,MISS N. Powell driving reverse Layup,[1626181],1610612757.0,POR,driving reverse,,,Powell,N. Powell,,,,,1.29,Missed,,,,,,,,,,,,,,,,,,
424,PT04M46.00S,2021-12-18T04:36:26.4Z,3,REGULAR,rebound,defensive,[],202397,,,1610612766,95,70,2021-12-18T04:36:28Z,4210000,,,0,,I. Smith REBOUND (Off:0 Def:1),[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,423.0,1.0,1.0,0.0,,,,,
425,PT04M43.00S,2021-12-18T04:36:31.3Z,3,REGULAR,foul,personal,['2freethrow'],1629014,,,1610612766,95,70,2021-12-18T04:36:42Z,4220000,,,0,,A. Simons shooting personal FOUL (1 PF) (Bridges 2 FT),"[1629014, 1628970]",1610612757.0,POR,shooting,,,Simons,A. Simons,,,,,,,,1155.0,,1.0,0.0,Bridges,1628970.0,,,,,,,,,,,
427,PT04M43.00S,2021-12-18T04:36:54.9Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1628970,,,1610612766,95,71,2021-12-18T04:36:54Z,4240000,,,0,,M. Bridges Free Throw 1 of 2 (13 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
428,PT04M43.00S,2021-12-18T04:37:11.5Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1628970,,,1610612766,95,72,2021-12-18T04:37:11Z,4250000,,,0,,M. Bridges Free Throw 2 of 2 (14 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
429,PT04M20.00S,2021-12-18T04:37:37.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203081,5.601182654402102,49.50980392156863,1610612757,97,72,2021-12-18T04:37:41Z,4260000,2.0,0.0,1,left,D. Lillard driving DUNK (36 PTS),[203081],1610612757.0,POR,driving,,,Lillard,D. Lillard,,,,,0.25,Made,36.0,,,,,,,,,,,,,,,,,
430,PT04M09.00S,2021-12-18T04:37:47.4Z,3,REGULAR,turnover,bad pass,[],1628970,,,1610612766,97,72,2021-12-18T04:37:51Z,4270000,,,0,,M. Bridges bad pass TURNOVER (1 TO),"[1628970, 203496]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,1.0,,,,,,,,,,,,,,Covington,203496.0
431,PT04M09.00S,2021-12-18T04:37:47.4Z,3,REGULAR,steal,,[],203496,,,1610612757,97,72,2021-12-18T04:37:49Z,4280000,,,0,,R. Covington STEAL (2 STL),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,
432,PT03M58.00S,2021-12-18T04:37:59.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203081,33.327858081471746,80.63725490196079,1610612757,97,72,2021-12-18T04:38:03Z,4290000,-153.0,261.0,1,left,MISS D. Lillard 30' 3PT,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,30.25,Missed,,,,,,,,,,,,,,,,,,
433,PT03M55.00S,2021-12-18T04:38:02.3Z,3,REGULAR,rebound,defensive,[],1629023,,,1610612766,97,72,2021-12-18T04:38:03Z,4300000,,,0,,P. Washington REBOUND (Off:1 Def:3),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,432.0,4.0,3.0,1.0,,,,,
434,PT03M49.00S,2021-12-18T04:38:08.5Z,3,REGULAR,3pt,Jump Shot,[],1629023,67.23061760840999,43.872549019607845,1610612766,97,72,2021-12-18T04:38:13Z,4310000,-31.0,256.0,1,right,MISS P. Washington 25' 3PT,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,25.73,Missed,,,,,,,,,,,,,,,,,,
435,PT03M45.00S,2021-12-18T04:38:11.7Z,3,REGULAR,rebound,offensive,[],1628998,,,1610612766,97,72,2021-12-18T04:38:11Z,4320000,,,0,,C. Martin REBOUND (Off:2 Def:1),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,434.0,3.0,1.0,2.0,,,,,
436,PT03M44.00S,2021-12-18T04:38:13.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1626162,90.22667542706965,4.166666666666666,1610612766,97,75,2021-12-18T04:38:18Z,4330000,-229.0,39.0,1,right,K. Oubre Jr. 3PT  (8 PTS) (C. Martin 4 AST),"[1626162, 1628998]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,23.26,Made,8.0,,,,,,,,,,,,,C. Martin,1628998.0,4.0,,
438,PT03M25.00S,2021-12-18T04:38:31.3Z,3,REGULAR,2pt,Jump Shot,[],1629014,24.129434954007884,55.392156862745104,1610612757,99,75,2021-12-18T04:38:35Z,4350000,-27.0,174.0,1,left,A. Simons 17' pullup Jump Shot (8 PTS),[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,17.64,Made,8.0,,,,,,,,,,,,,,,,,
439,PT03M18.00S,2021-12-18T04:38:39.9Z,3,REGULAR,3pt,Jump Shot,[],1626162,66.83639947437582,59.55882352941176,1610612766,99,78,2021-12-18T04:38:45Z,4360000,48.0,259.0,1,right,K. Oubre Jr. 26' 3PT  (11 PTS) (I. Smith 1 AST),"[1626162, 202397]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,26.36,Made,11.0,,,,,,,,,,,,,I. Smith,202397.0,1.0,,
441,PT02M55.00S,2021-12-18T04:39:01.3Z,3,REGULAR,3pt,Jump Shot,[],1629014,31.882391590013142,39.950980392156865,1610612757,99,78,2021-12-18T04:39:06Z,4380000,50.0,247.0,1,left,MISS A. Simons 25' pullup 3PT,[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,25.22,Missed,,,,,,,,,,,,,,,,,,
442,PT02M53.00S,2021-12-18T04:39:03.3Z,3,REGULAR,rebound,defensive,[],1628970,,,1610612766,99,78,2021-12-18T04:39:06Z,4390000,,,0,,M. Bridges REBOUND (Off:1 Def:4),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,441.0,5.0,4.0,1.0,,,,,
443,PT02M48.00S,2021-12-18T04:39:09.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629023,67.62483574244416,62.254901960784316,1610612766,99,81,2021-12-18T04:42:12Z,4400000,61.0,252.0,1,right,P. Washington 25' 3PT  (8 PTS) (I. Smith 2 AST),"[1629023, 202397]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,25.92,Made,8.0,,,,,,,,,,,,,I. Smith,202397.0,2.0,,
445,PT02M46.00S,2021-12-18T04:39:15.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,99,81,2021-12-18T04:39:15Z,4420000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT02M46.00S,2021-12-18T04:41:22.4Z,3,REGULAR,substitution,out,[],203081,,,1610612757,99,81,2021-12-18T04:42:05Z,4430000,,,0,,SUB out: D. Lillard,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,
447,PT02M46.00S,2021-12-18T04:41:22.4Z,3,REGULAR,substitution,out,[],1626181,,,1610612757,99,81,2021-12-18T04:42:05Z,4440000,,,0,,SUB out: N. Powell,[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,
448,PT02M46.00S,2021-12-18T04:41:22.4Z,3,REGULAR,substitution,in,[],1629642,,,1610612757,99,81,2021-12-18T04:42:05Z,4450000,,,0,,SUB in: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,
449,PT02M46.00S,2021-12-18T04:41:22.4Z,3,REGULAR,substitution,in,[],203463,,,1610612757,99,81,2021-12-18T04:42:05Z,4460000,,,0,,SUB in: B. McLemore,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,,,,,,
450,PT02M37.00S,2021-12-18T04:42:27.9Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612757,99,81,2021-12-18T04:42:27Z,4470000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT02M28.00S,2021-12-18T04:42:47.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626204,17.427726675427067,43.627450980392155,1610612757,101,81,2021-12-18T04:42:52Z,4480000,32.0,111.0,1,left,L. Nance Jr. 11' floating Jump Shot (8 PTS) (N. Little 4 AST),"[1626204, 1629642]",1610612757.0,POR,floating,,,Nance Jr.,L. Nance Jr.,,,,,11.58,Made,8.0,,,,,,,,,,,,,N. Little,1629642.0,4.0,,
453,PT02M15.00S,2021-12-18T04:43:00.3Z,3,REGULAR,3pt,Jump Shot,[],1626162,72.35545335085413,80.3921568627451,1610612766,101,81,2021-12-18T04:43:06Z,4500000,152.0,207.0,1,right,MISS K. Oubre Jr. 25' step back 3PT,[1626162],1610612766.0,CHA,step back,,,Oubre Jr.,K. Oubre Jr.,,,,,25.71,Missed,,,,,,,,,,,,,,,,,,
454,PT02M12.00S,2021-12-18T04:43:03.3Z,3,REGULAR,rebound,defensive,[],1626204,,,1610612757,101,81,2021-12-18T04:43:06Z,4510000,,,0,,L. Nance Jr. REBOUND (Off:0 Def:6),[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,453.0,6.0,6.0,0.0,,,,,
455,PT01M59.00S,2021-12-18T04:43:16.4Z,3,REGULAR,3pt,Jump Shot,[],203463,8.360709592641262,3.9215686274509802,1610612757,101,81,2021-12-18T04:43:20Z,4520000,230.0,26.0,1,left,MISS B. McLemore 3PT,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,23.19,Missed,,,,,,,,,,,,,,,,,,
456,PT01M56.00S,2021-12-18T04:43:19.4Z,3,REGULAR,rebound,defensive,[],1629023,,,1610612766,101,81,2021-12-18T04:43:20Z,4530000,,,0,,P. Washington REBOUND (Off:1 Def:4),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,455.0,5.0,4.0,1.0,,,,,
