actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
552,PT11M11.00S,2022-02-25T05:11:45.1Z,4,REGULAR,rebound,defensive,[],1627814,,,1610612744,75,102,2022-02-25T05:11:48Z,5350000,,,0,,D. Lee REBOUND (Off:0 Def:2),[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,551.0,2.0,2.0,0.0,,,,,,,,,,,
553,PT11M03.00S,2022-02-25T05:11:53.1Z,4,REGULAR,2pt,Jump Shot,[],1627814,88.91261498028909,26.96078431372549,1610612744,75,102,2022-02-25T05:11:56Z,5360000,-115.0,52.0,1,right,MISS D. Lee 12' driving floating Shot,[1627814],1610612744.0,GSW,driving floating,,,Lee,D. Lee,,,,,,,,12.63,Missed,,,,,,,,,,,,,,,
554,PT11M01.00S,2022-02-25T05:11:55.1Z,4,REGULAR,rebound,defensive,[],1628404,,,1610612757,75,102,2022-02-25T05:11:56Z,5370000,,,0,,J. Hart REBOUND (Off:0 Def:6),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,,,553.0,6.0,6.0,0.0,,,,,,,,,,,
555,PT10M56.00S,2022-02-25T05:12:00.5Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],203463,27.151773981603156,12.990196078431374,1610612757,75,102,2022-02-25T05:12:12Z,5380000,185.0,203.0,1,left,MISS B. McLemore 27' 3PT,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,27.44,Missed,,,,,,,,,,,,,,,
556,PT10M53.00S,2022-02-25T05:12:03.5Z,4,REGULAR,rebound,defensive,[],1630228,,,1610612744,75,102,2022-02-25T05:12:12Z,5390000,,,0,,J. Kuminga REBOUND (Off:1 Def:6),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,555.0,7.0,6.0,1.0,,,,,,,,,,,
557,PT10M37.00S,2022-02-25T05:12:24.3Z,4,REGULAR,foul,personal,[],1628404,,,1610612744,75,102,2022-02-25T05:12:49Z,5400000,,,0,,J. Hart personal FOUL (4 PF),"[1628404, 1629673]",1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,,,,,,,202037.0,4.0,1.0,Poole,1629673.0,,,,,,
559,PT10M37.00S,2022-02-25T05:12:33.5Z,4,REGULAR,substitution,out,[],1628404,,,1610612744,75,102,2022-02-25T05:12:37Z,5420000,,,0,,SUB out: J. Hart,[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,
560,PT10M37.00S,2022-02-25T05:12:33.5Z,4,REGULAR,substitution,in,[],1630190,,,1610612744,75,102,2022-02-25T05:12:37Z,5430000,,,0,,SUB in: E. Hughes,[1630190],1610612757.0,POR,,,,Hughes,E. Hughes,,,,,,,,,,,,,,,,,,,,,,,,
561,PT10M29.00S,2022-02-25T05:12:47.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,91.5407358738502,53.67647058823529,1610612744,75,104,2022-02-25T05:13:07Z,5440000,18.0,27.0,1,right,J. Poole driving Layup (12 PTS),[1629673],1610612744.0,GSW,driving,,,Poole,J. Poole,,,,,,,,3.27,Made,,,,,,,,,,12.0,,,,,
562,PT10M29.00S,2022-02-25T05:12:50.0Z,4,REGULAR,foul,personal,['1freethrow'],1630570,,,1610612744,75,104,2022-02-25T05:13:11Z,5450000,,,0,,T. Watford shooting personal FOUL (3 PF) (Poole 1 FT),"[1630570, 1629673]",1610612757.0,POR,shooting,,,Watford,T. Watford,,,,,,,,,,,,,,1146.0,3.0,0.0,Poole,1629673.0,,,,,,
564,PT10M29.00S,2022-02-25T05:13:11.9Z,4,REGULAR,freethrow,1 of 1,[],1629673,,,1610612744,75,105,2022-02-25T05:13:11Z,5470000,,,0,,J. Poole Free Throw 1 of 1 (13 PTS),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,Made,,,,,,,,,,13.0,,,,,
566,PT10M18.00S,2022-02-25T05:13:35.4Z,4,REGULAR,foul,personal,['2freethrow'],1629308,,,1610612757,75,105,2022-02-25T05:13:44Z,5490000,,,0,,J. Toscano-Anderson shooting personal FOUL (2 PF) (Watford 2 FT),"[1629308, 1630570]",1610612744.0,GSW,shooting,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,1146.0,2.0,0.0,Watford,1630570.0,,,,,,
568,PT10M18.00S,2022-02-25T05:13:49.5Z,4,REGULAR,freethrow,1 of 2,[],1630570,,,1610612757,76,105,2022-02-25T05:13:49Z,5510000,,,0,,T. Watford Free Throw 1 of 2 (6 PTS),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,Made,,,,,,,,,,6.0,,,,,
569,PT10M18.00S,2022-02-25T05:14:02.5Z,4,REGULAR,freethrow,2 of 2,[],1630570,,,1610612757,77,105,2022-02-25T05:14:02Z,5520000,,,0,,T. Watford Free Throw 2 of 2 (7 PTS),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,Made,,,,,,,,,,7.0,,,,,
570,PT10M00.00S,2022-02-25T05:14:21.2Z,4,REGULAR,3pt,Jump Shot,[],1629308,77.87450722733246,10.53921568627451,1610612744,77,105,2022-02-25T05:14:29Z,5530000,-197.0,155.0,1,right,MISS J. Toscano-Anderson 25' pullup 3PT,[1629308],1610612744.0,GSW,pullup,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,25.12,Missed,,,,,,,,,,,,,,,
571,PT10M00.00S,2022-02-25T05:14:21.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612757,77,105,2022-02-25T05:14:35Z,5540000,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,570.0,,,,,,,,,,,,,,
572,PT10M00.00S,2022-02-25T05:14:31.2Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612757,77,105,2022-02-25T05:14:45Z,5550000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT09M47.00S,2022-02-25T05:14:41.7Z,4,REGULAR,3pt,Jump Shot,[],1630190,19.398817345597898,91.42156862745098,1610612757,77,105,2022-02-25T05:14:50Z,5560000,-207.0,130.0,1,left,MISS E. Hughes 24' 3PT,[1630190],1610612757.0,POR,,,,Hughes,E. Hughes,,,,,,,,24.44,Missed,,,,,,,,,,,,,,,
574,PT09M42.00S,2022-02-25T05:14:46.7Z,4,REGULAR,rebound,defensive,[],1630228,,,1610612744,77,105,2022-02-25T05:14:50Z,5570000,,,0,,J. Kuminga REBOUND (Off:1 Def:7),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,573.0,8.0,7.0,1.0,,,,,,,,,,,
575,PT09M28.00S,2022-02-25T05:15:00.7Z,4,REGULAR,3pt,Jump Shot,[],1629673,74.32654402102497,12.009803921568627,1610612744,77,105,2022-02-25T05:15:05Z,5580000,-190.0,189.0,1,right,MISS J. Poole 26' 3PT,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,26.79,Missed,,,,,,,,,,,,,,,
576,PT09M23.00S,2022-02-25T05:15:05.7Z,4,REGULAR,rebound,defensive,[],1630190,,,1610612757,77,105,2022-02-25T05:15:05Z,5590000,,,0,,E. Hughes REBOUND (Off:0 Def:1),[1630190],1610612757.0,POR,,,,Hughes,E. Hughes,,,,,,,,,,575.0,1.0,1.0,0.0,,,,,,,,,,,
577,PT09M18.00S,2022-02-25T05:15:13.1Z,4,REGULAR,foul,personal,[],1629308,,,1610612757,77,105,2022-02-25T05:15:23Z,5600000,,,0,,J. Toscano-Anderson personal FOUL (3 PF),"[1629308, 1630190]",1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,202037.0,3.0,0.0,Hughes,1630190.0,,,,,,
579,PT09M11.00S,2022-02-25T05:15:38.1Z,4,REGULAR,turnover,bad pass,[],1630314,,,1610612757,77,105,2022-02-25T05:15:42Z,5620000,,,0,,B. Williams bad pass TURNOVER (1 TO),"[1630314, 1629308]",1610612757.0,POR,,,,Williams,B. Williams,,,,,1.0,Toscano-Anderson,1629308.0,,,,,,,,,,,,,,,,,
580,PT09M11.00S,2022-02-25T05:15:38.1Z,4,REGULAR,steal,,[],1629308,,,1610612744,77,105,2022-02-25T05:15:40Z,5630000,,,0,,J. Toscano-Anderson STEAL (1 STL),[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,
581,PT09M07.00S,2022-02-25T05:15:42.2Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629673,93.11760840998686,52.20588235294118,1610612744,77,107,2022-02-25T05:15:48Z,5640000,11.0,12.0,1,right,J. Poole running DUNK (15 PTS) (D. Lee 1 AST),"[1629673, 1627814]",1610612744.0,GSW,running,,,Poole,J. Poole,,,,,,,,1.64,Made,,,,,,,,,,15.0,D. Lee,1627814.0,1.0,,
583,PT08M48.00S,2022-02-25T05:16:05.3Z,4,REGULAR,foul,personal,[],1630228,,,1610612757,77,107,2022-02-25T05:16:23Z,5660000,,,0,,J. Kuminga personal FOUL (3 PF),"[1630228, 1630314]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,202037.0,3.0,0.0,Williams,1630314.0,,,,,,
585,PT08M48.00S,2022-02-25T05:16:16.3Z,4,REGULAR,substitution,out,[],203463,,,1610612757,77,107,2022-02-25T05:16:26Z,5680000,,,0,,SUB out: B. McLemore,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,,,,,,
586,PT08M48.00S,2022-02-25T05:16:16.3Z,4,REGULAR,substitution,out,[],1630228,,,1610612757,77,107,2022-02-25T05:16:26Z,5690000,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,
587,PT08M48.00S,2022-02-25T05:16:16.3Z,4,REGULAR,substitution,in,[],1630553,,,1610612757,77,107,2022-02-25T05:16:26Z,5700000,,,0,,SUB in: K. Johnson,[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
588,PT08M48.00S,2022-02-25T05:16:16.3Z,4,REGULAR,substitution,in,[],202357,,,1610612757,77,107,2022-02-25T05:16:26Z,5710000,,,0,,SUB in: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,
589,PT08M45.00S,2022-02-25T05:16:40.5Z,4,REGULAR,foul,offensive,[],1630570,,,1610612757,77,107,2022-02-25T05:18:08Z,5720000,,,0,,T. Watford offensive FOUL (4 PF),"[1630570, 1627814]",1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,1146.0,4.0,0.0,Lee,1627814.0,,,,,,
591,PT08M45.00S,2022-02-25T05:16:40.5Z,4,REGULAR,turnover,offensive foul,[],1630570,,,1610612757,77,107,2022-02-25T05:16:40Z,5740000,,,0,,T. Watford offensive foul TURNOVER (1 TO),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,1.0,,,,,,,,,1146.0,,,,,,,,,,
592,PT08M32.00S,2022-02-25T05:17:04.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202357,92.59198423127464,50.0,1610612744,77,109,2022-02-25T05:17:10Z,5750000,0.0,17.0,1,right,N. Bjelica Layup (2 PTS) (J. Poole 5 AST),"[202357, 1629673]",1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,1.71,Made,,,,,,,,,,2.0,J. Poole,1629673.0,5.0,,
594,PT08M13.00S,2022-02-25T05:17:23.8Z,4,REGULAR,2pt,Jump Shot,[],1630553,25.18068331143233,42.40196078431372,1610612757,77,109,2022-02-25T05:17:27Z,5770000,38.0,184.0,1,left,MISS K. Johnson 18' pullup Shot,[1630553],1610612757.0,POR,pullup,,,Johnson,K. Johnson,,,,,,,,18.81,Missed,,,,,,,,,,,,,,,
595,PT08M10.00S,2022-02-25T05:17:26.8Z,4,REGULAR,rebound,defensive,[],1629308,,,1610612744,77,109,2022-02-25T05:17:27Z,5780000,,,0,,J. Toscano-Anderson REBOUND (Off:0 Def:2),[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,594.0,2.0,2.0,0.0,,,,,,,,,,,
596,PT08M01.00S,2022-02-25T05:17:36.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627814,89.43823915900131,54.166666666666664,1610612744,77,109,2022-02-25T05:17:44Z,5790000,21.0,47.0,1,right,MISS D. Lee driving reverse Layup - blocked,"[1627814, 1630553]",1610612744.0,GSW,driving reverse,,,Lee,D. Lee,,,,,,,,5.12,Missed,,,,,,,,,,,,,,Johnson,1630553.0
597,PT08M01.00S,2022-02-25T05:17:36.0Z,4,REGULAR,block,,[],1630553,,,1610612744,77,109,2022-02-25T05:17:39Z,5800000,,,0,,K. Johnson BLOCK (1 BLK),[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
598,PT07M58.00S,2022-02-25T05:17:39.0Z,4,REGULAR,rebound,defensive,[],1630553,,,1610612757,77,109,2022-02-25T05:17:44Z,5810000,,,0,,K. Johnson REBOUND (Off:0 Def:1),[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,,,,,,596.0,1.0,1.0,0.0,,,,,,,,,,,
599,PT07M53.00S,2022-02-25T05:17:44.8Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630535,32.40801576872536,42.8921568627451,1610612757,77,109,2022-02-25T05:17:56Z,5820000,36.0,252.0,1,left,MISS G. Brown III 25' 3PT,[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,,,,25.46,Missed,,,,,,,,,,,,,,,
600,PT07M48.00S,2022-02-25T05:17:49.8Z,4,REGULAR,rebound,defensive,[],1630541,,,1610612744,77,109,2022-02-25T05:17:56Z,5830000,,,0,,M. Moody REBOUND (Off:0 Def:1),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,599.0,1.0,1.0,0.0,,,,,,,,,,,
601,PT07M41.00S,2022-02-25T05:17:57.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629308,92.46057818659659,44.85294117647059,1610612744,77,111,2022-02-25T05:18:04Z,5840000,-26.0,18.0,1,right,J. Toscano-Anderson reverse Layup (2 PTS) (J. Poole 6 AST),"[1629308, 1629673]",1610612744.0,GSW,reverse,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,3.16,Made,,,,,,,,,,2.0,J. Poole,1629673.0,6.0,,
603,PT07M41.00S,2022-02-25T05:18:03.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,77,111,2022-02-25T05:18:03Z,5860000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT07M41.00S,2022-02-25T05:20:58.4Z,4,REGULAR,substitution,out,[],1630570,,,1610612757,77,111,2022-02-25T05:21:22Z,5870000,,,0,,SUB out: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,
605,PT07M41.00S,2022-02-25T05:20:58.4Z,4,REGULAR,substitution,out,[],1629673,,,1610612757,77,111,2022-02-25T05:21:22Z,5880000,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,
606,PT07M41.00S,2022-02-25T05:20:58.4Z,4,REGULAR,substitution,in,[],1629234,,,1610612757,77,111,2022-02-25T05:21:22Z,5890000,,,0,,SUB in: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,
607,PT07M41.00S,2022-02-25T05:20:58.4Z,4,REGULAR,substitution,in,[],1627780,,,1610612757,77,111,2022-02-25T05:21:22Z,5900000,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,
608,PT07M25.00S,2022-02-25T05:21:46.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630314,17.69053876478318,61.51960784313726,1610612757,79,111,2022-02-25T05:22:07Z,5910000,-58.0,114.0,1,left,B. Williams 12' fadeaway Jump Shot (7 PTS),[1630314],1610612757.0,POR,fadeaway,,,Williams,B. Williams,,,,,,,,12.75,Made,,,,,,,,,,7.0,,,,,
609,PT07M25.00S,2022-02-25T05:21:50.5Z,4,REGULAR,foul,personal,['1freethrow'],1629308,,,1610612757,79,111,2022-02-25T05:22:01Z,5920000,,,0,,J. Toscano-Anderson shooting personal FOUL (4 PF) (Williams 1 FT),"[1629308, 1630314]",1610612744.0,GSW,shooting,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,1146.0,4.0,0.0,Williams,1630314.0,,,,,,
611,PT07M25.00S,2022-02-25T05:22:12.3Z,4,REGULAR,freethrow,1 of 1,[],1630314,,,1610612757,80,111,2022-02-25T05:22:12Z,5940000,,,0,,B. Williams Free Throw 1 of 1 (8 PTS),[1630314],1610612757.0,POR,,,,Williams,B. Williams,,,,,,,,,Made,,,,,,,,,,8.0,,,,,
612,PT07M11.00S,2022-02-25T05:22:29.0Z,4,REGULAR,3pt,Jump Shot,[],1630541,92.72339027595268,3.6764705882352944,1610612744,80,111,2022-02-25T05:22:41Z,5950000,-232.0,16.0,1,right,MISS M. Moody pullup 3PT,[1630541],1610612744.0,GSW,pullup,,,Moody,M. Moody,,,,,,,,23.21,Missed,,,,,,,,,,,,,,,
613,PT07M11.00S,2022-02-25T05:22:31.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612744,80,111,2022-02-25T05:22:31Z,5960000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,612.0,,,,,,,,,,,,,,
614,PT07M11.00S,2022-02-25T05:22:33.4Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,80,111,2022-02-25T05:22:33Z,5970000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT07M05.00S,2022-02-25T05:22:47.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630541,72.88107752956637,84.06862745098039,1610612744,80,111,2022-02-25T05:22:52Z,5980000,170.0,202.0,1,right,MISS M. Moody 26' pullup 3PT,[1630541],1610612744.0,GSW,pullup,,,Moody,M. Moody,,,,,,,,26.45,Missed,,,,,,,,,,,,,,,
616,PT07M03.00S,2022-02-25T05:22:49.9Z,4,REGULAR,rebound,defensive,[],1630314,,,1610612757,80,111,2022-02-25T05:22:52Z,5990000,,,0,,B. Williams REBOUND (Off:0 Def:1),[1630314],1610612757.0,POR,,,,Williams,B. Williams,,,,,,,,,,615.0,1.0,1.0,0.0,,,,,,,,,,,
617,PT06M56.00S,2022-02-25T05:22:56.8Z,4,REGULAR,3pt,Jump Shot,[],1630190,31.35676741130092,65.68627450980392,1610612757,83,111,2022-02-25T05:23:01Z,6000000,-78.0,242.0,1,left,E. Hughes 25' 3PT step back (3 PTS) (G. Brown III 1 AST),"[1630190, 1630535]",1610612757.0,POR,step back,,,Hughes,E. Hughes,,,,,,,,25.47,Made,,,,,,,,,,3.0,G. Brown III,1630535.0,1.0,,
619,PT06M41.00S,2022-02-25T05:23:14.0Z,4,REGULAR,foul,personal,[],1630553,,,1610612744,83,111,2022-02-25T05:23:42Z,6020000,,,0,,K. Johnson personal FOUL (2 PF),"[1630553, 1629308]",1610612757.0,POR,,,,Johnson,K. Johnson,,,,,,,,,,,,,,1146.0,2.0,0.0,Toscano-Anderson,1629308.0,,,,,,
629,PT06M41.00S,2022-02-25T05:23:27.9Z,4,REGULAR,substitution,out,[],1629234,,,1610612744,83,111,2022-02-25T05:24:49Z,6035000,,,0,,SUB out: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,
630,PT06M41.00S,2022-02-25T05:23:27.9Z,4,REGULAR,substitution,in,[],1629833,,,1610612744,83,111,2022-02-25T05:24:49Z,6037500,,,0,,SUB in: K. Blevins,[1629833],1610612757.0,POR,,,,Blevins,K. Blevins,,,,,,,,,,,,,,,,,,,,,,,,
621,PT06M32.00S,2022-02-25T05:23:41.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],202357,92.59198423127464,49.50980392156863,1610612744,83,113,2022-02-25T05:23:48Z,6040000,-2.0,17.0,1,right,N. Bjelica cutting DUNK (4 PTS) (J. Toscano-Anderson 2 AST),"[202357, 1629308]",1610612744.0,GSW,cutting,,,Bjelica,N. Bjelica,,,,,,,,1.73,Made,,,,,,,,,,4.0,J. Toscano-Anderson,1629308.0,2.0,,
623,PT06M19.00S,2022-02-25T05:23:55.5Z,4,REGULAR,3pt,Jump Shot,[],1630190,30.305519053876477,20.588235294117645,1610612757,83,113,2022-02-25T05:24:22Z,6060000,147.0,232.0,1,left,MISS E. Hughes 27' 3PT,[1630190],1610612757.0,POR,,,,Hughes,E. Hughes,,,,,,,,27.5,Missed,,,,,,,,,,,,,,,
624,PT06M16.00S,2022-02-25T05:23:59.4Z,4,REGULAR,rebound,defensive,[],1629308,,,1610612744,83,113,2022-02-25T05:23:59Z,6070000,,,0,,J. Toscano-Anderson REBOUND (Off:0 Def:3),[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,623.0,3.0,3.0,0.0,,,,,,,,,,,
625,PT06M06.00S,2022-02-25T05:24:11.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630314,,,1610612744,83,113,2022-02-25T05:24:24Z,6080000,,,0,,B. Williams shooting personal FOUL (2 PF) (Moody 2 FT),"[1630314, 1630541]",1610612757.0,POR,shooting,,,Williams,B. Williams,,,,,,,,,,,,,,202037.0,2.0,0.0,Moody,1630541.0,,,,,,
627,PT06M06.00S,2022-02-25T05:24:36.6Z,4,REGULAR,freethrow,1 of 2,[],1630541,,,1610612744,83,113,2022-02-25T05:24:36Z,6100000,,,0,,MISS M. Moody Free Throw 1 of 2,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,Missed,,,,,,,,,,,,,,,
628,PT06M06.00S,2022-02-25T05:24:36.6Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,83,113,2022-02-25T05:24:36Z,6110000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,627.0,,,,,,,,,,,,,,
631,PT06M06.00S,2022-02-25T05:24:49.4Z,4,REGULAR,freethrow,2 of 2,[],1630541,,,1610612744,83,114,2022-02-25T05:24:49Z,6120000,,,0,,M. Moody Free Throw 2 of 2 (1 PTS),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,Made,,,,,,,,,,1.0,,,,,
632,PT05M55.00S,2022-02-25T05:25:00.3Z,4,REGULAR,2pt,Jump Shot,[],1630314,8.886333771353483,86.27450980392157,1610612757,85,114,2022-02-25T05:25:08Z,6130000,-181.0,31.0,1,left,B. Williams 18' step back Jump Shot (10 PTS),[1630314],1610612757.0,POR,step back,,,Williams,B. Williams,,,,,,,,18.4,Made,,,,,,,,,,10.0,,,,,
633,PT05M43.00S,2022-02-25T05:25:12.0Z,4,REGULAR,3pt,Jump Shot,[],1630541,90.22667542706965,4.901960784313726,1610612744,85,114,2022-02-25T05:25:15Z,6140000,-225.0,39.0,1,right,MISS M. Moody 3PT,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,22.89,Missed,,,,,,,,,,,,,,,
634,PT05M41.00S,2022-02-25T05:25:14.0Z,4,REGULAR,rebound,defensive,[],1630553,,,1610612757,85,114,2022-02-25T05:25:15Z,6150000,,,0,,K. Johnson REBOUND (Off:0 Def:2),[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,,,,,,633.0,2.0,2.0,0.0,,,,,,,,,,,
635,PT05M32.00S,2022-02-25T05:25:22.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630553,8.754927726675426,47.05882352941176,1610612757,87,114,2022-02-25T05:25:29Z,6160000,15.0,30.0,1,left,K. Johnson driving Layup (2 PTS),[1630553],1610612757.0,POR,driving,,,Johnson,K. Johnson,,,,,,,,3.32,Made,,,,,,,,,,2.0,,,,,
636,PT05M19.00S,2022-02-25T05:25:40.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630535,,,1610612744,87,114,2022-02-25T05:25:48Z,6170000,,,0,,G. Brown III personal FOUL (2 PF) (Moody 2 FT),"[1630535, 1630541]",1610612757.0,POR,,,,Brown III,G. Brown III,,,,,,,,,,,,,,1146.0,2.0,0.0,Moody,1630541.0,,,,,,
638,PT05M19.00S,2022-02-25T05:26:05.1Z,4,REGULAR,freethrow,1 of 2,[],1630541,,,1610612744,87,115,2022-02-25T05:26:05Z,6190000,,,0,,M. Moody Free Throw 1 of 2 (2 PTS),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,Made,,,,,,,,,,2.0,,,,,
639,PT05M19.00S,2022-02-25T05:26:19.9Z,4,REGULAR,freethrow,2 of 2,[],1630541,,,1610612744,87,116,2022-02-25T05:26:19Z,6200000,,,0,,M. Moody Free Throw 2 of 2 (3 PTS),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,Made,,,,,,,,,,3.0,,,,,
641,PT05M09.00S,2022-02-25T05:26:49.2Z,4,REGULAR,turnover,illegal assist,[],1630535,,,1610612757,87,116,2022-02-25T05:26:59Z,6220000,,,0,,G. Brown III illegal assist TURNOVER (2 TO),[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,2.0,,,,,,,,,202037.0,,,,,,,,,,
642,PT04M58.00S,2022-02-25T05:27:05.0Z,4,REGULAR,turnover,lost ball,[],202357,,,1610612744,87,116,2022-02-25T05:27:09Z,6230000,,,0,,N. Bjelica lost ball TURNOVER (1 TO),"[202357, 1630190]",1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,1.0,Hughes,1630190.0,,,,,,,,,,,,,,,,,
643,PT04M58.00S,2022-02-25T05:27:05.0Z,4,REGULAR,steal,,[],1630190,,,1610612757,87,116,2022-02-25T05:31:51Z,6240000,,,0,,E. Hughes STEAL (1 STL),[1630190],1610612757.0,POR,,,,Hughes,E. Hughes,,,,,,,,,,,,,,,,,,,,,,,,
644,PT04M54.00S,2022-02-25T05:27:09.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630190,6.783837056504599,50.49019607843137,1610612757,89,116,2022-02-25T05:27:16Z,6250000,-2.0,11.0,1,left,E. Hughes running Layup (5 PTS),[1630190],1610612757.0,POR,running,,,Hughes,E. Hughes,,,,,,,,1.16,Made,,,,,,,,,,5.0,,,,,
