actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
362,PT11M07.00S,2022-01-11T04:27:00.6Z,3,REGULAR,3pt,Jump Shot,[],201142,70.90998685939553,21.568627450980394,1610612751,58,64,2022-01-11T04:27:05Z,3570000,-142.0,221.0,1,right,MISS K. Durant 26' 3PT,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,26.27,Missed,,,,,,,,,,,,,,,,,,
363,PT11M04.00S,2022-01-11T04:27:03.6Z,3,REGULAR,rebound,defensive,[],203496,,,1610612757,58,64,2022-01-11T04:27:05Z,3580000,,,0,,R. Covington REBOUND (Off:0 Def:4),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,362.0,4.0,4.0,0.0,,,,,,,,,,,,,,
364,PT10M52.00S,2022-01-11T04:27:15.7Z,3,REGULAR,3pt,Jump Shot,[],1629014,28.597240473061763,84.31372549019608,1610612757,61,64,2022-01-11T04:27:19Z,3590000,-172.0,216.0,1,left,A. Simons 27' 3PT  (13 PTS) (J. Nurkic 2 AST),"[1629014, 203994]",1610612757.0,POR,,,,Simons,A. Simons,,,,,27.61,Made,,,,,,,,,,,,,13.0,J. Nurkic,203994.0,2.0,,
366,PT10M39.00S,2022-01-11T04:27:31.2Z,3,REGULAR,turnover,traveling,[],1629651,,,1610612751,61,64,2022-01-11T04:27:38Z,3610000,,,0,,N. Claxton traveling TURNOVER (1 TO),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,1.0,,,1204.0,,,,,,,,,,
367,PT10M25.00S,2022-01-11T04:27:57.2Z,3,REGULAR,turnover,bad pass,[],1629014,,,1610612757,61,64,2022-01-11T04:28:03Z,3620000,,,0,,A. Simons bad pass TURNOVER (2 TO),"[1629014, 1627761]",1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,2.0,Bembry,1627761.0,,,,,,,,,,,
368,PT10M25.00S,2022-01-11T04:27:57.2Z,3,REGULAR,steal,,[],1627761,,,1610612751,61,64,2022-01-11T04:32:25Z,3630000,,,0,,D. Bembry STEAL (2 STL),[1627761],1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,,,,,,,,,,,,,,,,,,,,
369,PT10M21.00S,2022-01-11T04:28:02.9Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover', 'defensivegoaltending']",1630561,92.85479632063075,51.71568627450981,1610612751,61,66,2022-01-11T04:30:18Z,3640000,9.0,15.0,1,right,D. Duke Jr. running finger roll Layup (5 PTS) (K. Irving 3 AST),"[1630561, 202681]",1610612751.0,BKN,running finger roll,,,Duke Jr.,D. Duke Jr.,,,,,1.7,Made,,,,,,,,,,,,,5.0,K. Irving,202681.0,3.0,,
371,PT10M21.00S,2022-01-11T04:28:05.3Z,3,REGULAR,violation,defensive goaltending,[],203496,,,1610612751,61,66,2022-01-11T04:28:17Z,3660000,,,0,,R. Covington defensive goaltending VIOLATION,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,1146.0,,,,,,,,,,
372,PT10M07.00S,2022-01-11T04:28:29.1Z,3,REGULAR,2pt,Jump Shot,[],1629014,18.347568988173457,32.35294117647059,1610612757,63,66,2022-01-11T04:28:33Z,3670000,88.0,120.0,1,left,A. Simons 14' pullup Jump Shot (15 PTS),[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,14.89,Made,,,,,,,,,,,,,15.0,,,,,
373,PT09M50.00S,2022-01-11T04:28:51.9Z,3,REGULAR,foul,personal,[],1629014,,,1610612751,63,66,2022-01-11T04:29:04Z,3680000,,,0,,A. Simons personal FOUL (2 PF),"[1629014, 201142]",1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,1146.0,2.0,0.0,Durant,201142.0,,,,,,
375,PT09M42.00S,2022-01-11T04:29:15.6Z,3,REGULAR,3pt,Jump Shot,[],202681,69.33311432325887,26.47058823529412,1610612751,63,66,2022-01-11T04:29:19Z,3700000,-118.0,236.0,1,right,MISS K. Irving 26' pullup 3PT,[202681],1610612751.0,BKN,pullup,,,Irving,K. Irving,,,,,26.35,Missed,,,,,,,,,,,,,,,,,,
376,PT09M40.00S,2022-01-11T04:29:17.6Z,3,REGULAR,rebound,offensive,[],1630561,,,1610612751,63,66,2022-01-11T04:29:19Z,3710000,,,0,,D. Duke Jr. REBOUND (Off:2 Def:0),[1630561],1610612751.0,BKN,,,,Duke Jr.,D. Duke Jr.,,,,,,,375.0,2.0,0.0,2.0,,,,,,,,,,,,,,
377,PT09M28.00S,2022-01-11T04:29:29.6Z,3,REGULAR,turnover,bad pass,[],1627761,,,1610612751,63,66,2022-01-11T04:29:33Z,3720000,,,0,,D. Bembry bad pass TURNOVER (1 TO),"[1627761, 1629642]",1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,,,,,,,1.0,Little,1629642.0,,,,,,,,,,,
378,PT09M28.00S,2022-01-11T04:29:29.6Z,3,REGULAR,steal,,[],1629642,,,1610612757,63,66,2022-01-11T04:29:31Z,3730000,,,0,,N. Little STEAL (1 STL),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,
379,PT09M25.00S,2022-01-11T04:29:38.0Z,3,REGULAR,foul,personal,[],1629651,,,1610612757,63,66,2022-01-11T04:29:43Z,3740000,,,0,,N. Claxton personal FOUL (4 PF),"[1629651, 203994]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,1204.0,4.0,0.0,Nurkic,203994.0,,,,,,
381,PT09M14.00S,2022-01-11T04:30:12.4Z,3,REGULAR,foul,personal,[],1627761,,,1610612757,63,66,2022-01-11T04:30:16Z,3760000,,,0,,D. Bembry personal FOUL (1 PF),"[1627761, 203994]",1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,,,,,,,,,,1146.0,1.0,0.0,Nurkic,203994.0,,,,,,
383,PT09M05.00S,2022-01-11T04:30:33.2Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],203463,16.63929040735874,81.86274509803921,1610612757,63,66,2022-01-11T04:30:36Z,3780000,-159.0,104.0,1,left,MISS B. McLemore 19' pullup Shot,[203463],1610612757.0,POR,pullup,,,McLemore,B. McLemore,,,,,19.02,Missed,,,,,,,,,,,,,,,,,,
384,PT09M04.00S,2022-01-11T04:30:34.2Z,3,REGULAR,rebound,defensive,[],201142,,,1610612751,63,66,2022-01-11T04:30:36Z,3790000,,,0,,K. Durant REBOUND (Off:0 Def:6),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,383.0,6.0,6.0,0.0,,,,,,,,,,,,,,
385,PT08M59.00S,2022-01-11T04:30:41.4Z,3,REGULAR,foul,personal,[],203496,,,1610612751,63,66,2022-01-11T04:31:02Z,3800000,,,0,,R. Covington personal FOUL (3 PF),"[203496, 201142]",1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,1204.0,3.0,0.0,Durant,201142.0,,,,,,
387,PT08M58.00S,2022-01-11T04:31:06.9Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,63,66,2022-01-11T04:31:06Z,3820000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT08M52.00S,2022-01-11T04:31:21.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629651,93.9060446780552,47.794117647058826,1610612751,63,66,2022-01-11T04:31:28Z,3830000,-11.0,5.0,1,right,MISS N. Claxton Layup - blocked,"[1629651, 203496]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,1.2,Missed,,,,,,,,,,,,,,,,,Covington,203496.0
658,PT08M52.00S,2022-01-11T04:31:21.2Z,3,REGULAR,block,,[],203496,,,1610612751,63,66,2022-01-11T05:30:02Z,3835000,,,0,,R. Covington BLOCK (1 BLK),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,
389,PT08M49.00S,2022-01-11T04:31:24.2Z,3,REGULAR,rebound,offensive,[],201142,,,1610612751,63,66,2022-01-11T04:33:18Z,3840000,,,0,,K. Durant REBOUND (Off:1 Def:6),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,388.0,7.0,6.0,1.0,,,,,,,,,,,,,,
390,PT08M46.00S,2022-01-11T04:31:27.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],202681,90.75229960578186,4.166666666666666,1610612751,63,66,2022-01-11T04:31:46Z,3850000,-229.0,34.0,1,right,MISS K. Irving 3PT,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,23.18,Missed,,,,,,,,,,,,,,,,,,
391,PT08M43.00S,2022-01-11T04:31:30.4Z,3,REGULAR,rebound,defensive,[],203994,,,1610612757,63,66,2022-01-11T04:31:32Z,3860000,,,0,,J. Nurkic REBOUND (Off:1 Def:4),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,390.0,5.0,4.0,1.0,,,,,,,,,,,,,,
392,PT08M35.00S,2022-01-11T04:31:37.6Z,3,REGULAR,3pt,Jump Shot,[],1629014,17.427726675427067,94.11764705882352,1610612757,63,66,2022-01-11T04:31:42Z,3870000,-221.0,111.0,1,left,MISS A. Simons 24' 3PT,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,24.71,Missed,,,,,,,,,,,,,,,,,,
393,PT08M32.00S,2022-01-11T04:31:40.6Z,3,REGULAR,rebound,defensive,[],201142,,,1610612751,63,66,2022-01-11T04:31:42Z,3880000,,,0,,K. Durant REBOUND (Off:1 Def:7),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,392.0,8.0,7.0,1.0,,,,,,,,,,,,,,
394,PT08M23.00S,2022-01-11T04:31:50.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,83.52496714848883,38.72549019607843,1610612751,63,68,2022-01-11T04:31:56Z,3890000,-56.0,102.0,1,right,K. Durant 11' pullup Jump Shot (22 PTS) (D. Duke Jr. 1 AST),"[201142, 1630561]",1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,11.69,Made,,,,,,,,,,,,,22.0,D. Duke Jr.,1630561.0,1.0,,
395,PT08M04.00S,2022-01-11T04:32:09.4Z,3,REGULAR,3pt,Jump Shot,[],1629642,29.517082785808146,83.57843137254902,1610612757,63,68,2022-01-11T04:38:15Z,3900000,-168.0,225.0,1,left,MISS N. Little 28' 3PT,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,28.07,Missed,,,,,,,,,,,,,,,,,,
396,PT08M02.00S,2022-01-11T04:32:11.4Z,3,REGULAR,rebound,defensive,[],202681,,,1610612751,63,68,2022-01-11T04:32:14Z,3910000,,,0,,K. Irving REBOUND (Off:0 Def:2),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,395.0,2.0,2.0,0.0,,,,,,,,,,,,,,
397,PT07M53.00S,2022-01-11T04:32:20.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202681,81.553876478318,62.5,1610612751,63,70,2022-01-11T04:32:31Z,3920000,62.0,121.0,1,right,K. Irving 13' pullup Jump Shot (16 PTS) (K. Durant 3 AST),"[202681, 201142]",1610612751.0,BKN,pullup,,,Irving,K. Irving,,,,,13.61,Made,,,,,,,,,,,,,16.0,K. Durant,201142.0,3.0,,
399,PT07M52.00S,2022-01-11T04:32:28.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,63,70,2022-01-11T04:32:28Z,3940000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT07M34.00S,2022-01-11T04:35:36.0Z,3,REGULAR,3pt,Jump Shot,[],203496,6.389618922470433,3.431372549019608,1610612757,66,70,2022-01-11T04:35:40Z,3950000,233.0,8.0,1,left,R. Covington 3PT  (12 PTS) (N. Little 1 AST),"[203496, 1629642]",1610612757.0,POR,,,,Covington,R. Covington,,,,,23.29,Made,,,,,,,,,,,,,12.0,N. Little,1629642.0,1.0,,
402,PT07M16.00S,2022-01-11T04:35:53.8Z,3,REGULAR,3pt,Jump Shot,[],1630561,89.83245729303549,95.34313725490196,1610612751,66,70,2022-01-11T04:35:57Z,3970000,227.0,43.0,1,right,MISS D. Duke Jr. 3PT,[1630561],1610612751.0,BKN,,,,Duke Jr.,D. Duke Jr.,,,,,23.08,Missed,,,,,,,,,,,,,,,,,,
403,PT07M14.00S,2022-01-11T04:35:55.8Z,3,REGULAR,rebound,defensive,[],1629014,,,1610612757,66,70,2022-01-11T04:35:57Z,3980000,,,0,,A. Simons REBOUND (Off:0 Def:2),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,402.0,2.0,2.0,0.0,,,,,,,,,,,,,,
404,PT07M06.00S,2022-01-11T04:36:03.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629014,11.251642575558476,65.68627450980392,1610612757,68,70,2022-01-11T04:36:09Z,3990000,-78.0,53.0,1,left,A. Simons 9' driving floating Jump Shot (17 PTS),[1629014],1610612757.0,POR,driving floating,,,Simons,A. Simons,,,,,9.48,Made,,,,,,,,,,,,,17.0,,,,,
405,PT06M40.00S,2022-01-11T04:36:29.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627761,92.85479632063075,56.61764705882353,1610612751,68,72,2022-01-11T04:36:47Z,4000000,33.0,15.0,1,right,D. Bembry Layup (4 PTS) (D. Duke Jr. 2 AST),"[1627761, 1630561]",1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,3.62,Made,,,,,,,,,,,,,4.0,D. Duke Jr.,1630561.0,2.0,,
407,PT06M24.00S,2022-01-11T04:36:50.9Z,3,REGULAR,foul,personal,[],1630561,,,1610612757,68,72,2022-01-11T04:36:58Z,4020000,,,0,,D. Duke Jr. personal FOUL (3 PF),"[1630561, 203994]",1610612751.0,BKN,,,,Duke Jr.,D. Duke Jr.,,,,,,,,,,,,,,1146.0,3.0,0.0,Nurkic,203994.0,,,,,,
409,PT06M10.00S,2022-01-11T04:37:18.0Z,3,REGULAR,2pt,Jump Shot,[],203463,12.040078843626807,18.38235294117647,1610612757,68,72,2022-01-11T04:37:23Z,4040000,158.0,61.0,1,left,MISS B. McLemore 16' pullup Shot,[203463],1610612757.0,POR,pullup,,,McLemore,B. McLemore,,,,,16.94,Missed,,,,,,,,,,,,,,,,,,
410,PT06M08.00S,2022-01-11T04:37:20.0Z,3,REGULAR,rebound,defensive,[],202681,,,1610612751,68,72,2022-01-11T04:37:23Z,4050000,,,0,,K. Irving REBOUND (Off:0 Def:3),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,409.0,3.0,3.0,0.0,,,,,,,,,,,,,,
411,PT06M02.00S,2022-01-11T04:37:26.9Z,3,REGULAR,2pt,Jump Shot,[],202681,88.51839684625493,80.14705882352942,1610612751,68,72,2022-01-11T04:37:36Z,4060000,151.0,55.0,1,right,MISS K. Irving 16' Jump Shot - blocked,"[202681, 1629642]",1610612751.0,BKN,,,,Irving,K. Irving,,,,,16.06,Missed,,,,,,,,,,,,,,,,,Little,1629642.0
412,PT06M02.00S,2022-01-11T04:37:26.9Z,3,REGULAR,block,,[],1629642,,,1610612751,68,72,2022-01-11T04:37:29Z,4070000,,,0,,N. Little BLOCK (3 BLK),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,
413,PT06M00.00S,2022-01-11T04:37:28.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612751,68,72,2022-01-11T04:37:36Z,4080000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,411.0,,,,,,,,,,,,,,,,,
414,PT06M00.00S,2022-01-11T04:37:31.2Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,68,72,2022-01-11T04:37:31Z,4090000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT05M55.00S,2022-01-11T04:37:44.0Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],202681,93.77463863337714,79.90196078431373,1610612751,68,74,2022-01-11T04:37:47Z,4100000,150.0,6.0,1,right,K. Irving 14' Jump Shot (18 PTS) (N. Claxton 1 AST),"[202681, 1629651]",1610612751.0,BKN,,,,Irving,K. Irving,,,,,14.96,Made,,,,,,,,,,,,,18.0,N. Claxton,1629651.0,1.0,,
418,PT05M41.00S,2022-01-11T04:38:02.3Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612757,68,74,2022-01-11T04:38:02Z,4120000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT05M35.00S,2022-01-11T04:38:24.8Z,3,REGULAR,3pt,Jump Shot,[],203496,18.610381077529567,8.333333333333332,1610612757,71,74,2022-01-11T04:38:28Z,4140000,208.0,122.0,1,left,R. Covington 24' 3PT  (15 PTS) (A. Simons 6 AST),"[203496, 1629014]",1610612757.0,POR,,,,Covington,R. Covington,,,,,24.16,Made,,,,,,,,,,,,,15.0,A. Simons,1629014.0,6.0,,
422,PT05M18.00S,2022-01-11T04:38:40.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630561,88.38699080157687,46.81372549019608,1610612751,71,74,2022-01-11T04:38:45Z,4160000,-16.0,57.0,1,right,MISS D. Duke Jr. driving floating Shot,[1630561],1610612751.0,BKN,driving floating,,,Duke Jr.,D. Duke Jr.,,,,,5.89,Missed,,,,,,,,,,,,,,,,,,
423,PT05M17.00S,2022-01-11T04:38:41.9Z,3,REGULAR,rebound,defensive,[],203994,,,1610612757,71,74,2022-01-11T04:38:45Z,4170000,,,0,,J. Nurkic REBOUND (Off:1 Def:5),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,422.0,6.0,5.0,1.0,,,,,,,,,,,,,,
424,PT05M02.00S,2022-01-11T04:38:57.8Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203994,8.229303547963205,42.8921568627451,1610612757,71,74,2022-01-11T04:39:04Z,4180000,36.0,25.0,1,left,MISS J. Nurkic turnaround Hook,[203994],1610612757.0,POR,turnaround,,,Nurkic,J. Nurkic,,,,,4.34,Missed,,,,,,,,,,,,,,,,,,
425,PT05M02.00S,2022-01-11T04:38:57.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612751,71,74,2022-01-11T04:39:04Z,4190000,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,424.0,,,,,,,,,,,,,,,,,
427,PT05M02.00S,2022-01-11T04:39:06.2Z,3,REGULAR,foul,personal,[],203994,,,1610612751,71,74,2022-01-11T04:39:16Z,4210000,,,0,,J. Nurkic loose ball personal FOUL (3 PF),"[203994, 1629651]",1610612757.0,POR,loose ball,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,1146.0,3.0,0.0,Claxton,1629651.0,,,,,,
429,PT05M02.00S,2022-01-11T04:39:12.5Z,3,REGULAR,substitution,out,[],1627761,,,1610612751,71,74,2022-01-11T04:39:25Z,4230000,,,0,,SUB out: D. Bembry,[1627761],1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,,,,,,,,,,,,,,,,,,,,
430,PT05M02.00S,2022-01-11T04:39:12.5Z,3,REGULAR,substitution,out,[],1630561,,,1610612751,71,74,2022-01-11T04:39:25Z,4240000,,,0,,SUB out: D. Duke Jr.,[1630561],1610612751.0,BKN,,,,Duke Jr.,D. Duke Jr.,,,,,,,,,,,,,,,,,,,,,,,,
431,PT05M02.00S,2022-01-11T04:39:12.5Z,3,REGULAR,substitution,in,[],201988,,,1610612751,71,74,2022-01-11T04:39:25Z,4250000,,,0,,SUB in: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,
432,PT05M02.00S,2022-01-11T04:39:12.5Z,3,REGULAR,substitution,in,[],1630556,,,1610612751,71,74,2022-01-11T04:39:25Z,4260000,,,0,,SUB in: K. Edwards,[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,
433,PT04M53.00S,2022-01-11T04:39:41.7Z,3,REGULAR,3pt,Jump Shot,[],202681,71.69842312746385,76.22549019607843,1610612751,71,74,2022-01-11T04:39:48Z,4270000,131.0,214.0,1,right,MISS K. Irving 25' pullup 3PT,[202681],1610612751.0,BKN,pullup,,,Irving,K. Irving,,,,,25.05,Missed,,,,,,,,,,,,,,,,,,
434,PT04M49.00S,2022-01-11T04:39:45.7Z,3,REGULAR,rebound,defensive,[],203994,,,1610612757,71,74,2022-01-11T04:39:48Z,4280000,,,0,,J. Nurkic REBOUND (Off:1 Def:6),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,433.0,7.0,6.0,1.0,,,,,,,,,,,,,,
435,PT04M34.00S,2022-01-11T04:40:00.3Z,3,REGULAR,3pt,Jump Shot,[],1629014,27.151773981603156,15.931372549019606,1610612757,71,74,2022-01-11T04:40:09Z,4290000,170.0,203.0,1,left,MISS A. Simons 26' pullup 3PT,[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,26.47,Missed,,,,,,,,,,,,,,,,,,
436,PT04M31.00S,2022-01-11T04:40:03.3Z,3,REGULAR,rebound,defensive,[],202681,,,1610612751,71,74,2022-01-11T04:40:04Z,4300000,,,0,,K. Irving REBOUND (Off:0 Def:4),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,435.0,4.0,4.0,0.0,,,,,,,,,,,,,,
437,PT04M24.00S,2022-01-11T04:40:10.6Z,3,REGULAR,turnover,lost ball,[],202681,,,1610612751,71,74,2022-01-11T04:40:15Z,4310000,,,0,,K. Irving lost ball TURNOVER (3 TO),"[202681, 203496]",1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,3.0,Covington,203496.0,,,,,,,,,,,
438,PT04M24.00S,2022-01-11T04:40:10.6Z,3,REGULAR,steal,,[],203496,,,1610612757,71,74,2022-01-11T04:40:12Z,4320000,,,0,,R. Covington STEAL (1 STL),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,
439,PT04M17.00S,2022-01-11T04:40:17.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629642,25.443495400788436,87.74509803921569,1610612757,71,74,2022-01-11T04:40:20Z,4330000,-189.0,187.0,1,left,MISS N. Little 26' pullup 3PT,[1629642],1610612757.0,POR,pullup,,,Little,N. Little,,,,,26.55,Missed,,,,,,,,,,,,,,,,,,
440,PT04M14.00S,2022-01-11T04:40:20.0Z,3,REGULAR,rebound,defensive,[],1630556,,,1610612751,71,74,2022-01-11T04:40:20Z,4340000,,,0,,K. Edwards REBOUND (Off:0 Def:3),[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,439.0,3.0,3.0,0.0,,,,,,,,,,,,,,
441,PT04M05.00S,2022-01-11T04:40:28.4Z,3,REGULAR,3pt,Jump Shot,[],201142,66.70499342969777,42.15686274509804,1610612751,71,74,2022-01-11T04:40:33Z,4350000,-39.0,260.0,1,right,MISS K. Durant 26' pullup 3PT,[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,26.34,Missed,,,,,,,,,,,,,,,,,,
442,PT04M03.00S,2022-01-11T04:40:30.4Z,3,REGULAR,rebound,defensive,[],1629014,,,1610612757,71,74,2022-01-11T04:40:33Z,4360000,,,0,,A. Simons REBOUND (Off:0 Def:3),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,441.0,3.0,3.0,0.0,,,,,,,,,,,,,,
443,PT03M51.00S,2022-01-11T04:40:42.6Z,3,REGULAR,3pt,Jump Shot,[],203463,32.40801576872536,67.8921568627451,1610612757,74,74,2022-01-11T04:40:46Z,4370000,-89.0,252.0,1,left,B. McLemore 26' 3PT  (13 PTS) (N. Little 2 AST),"[203463, 1629642]",1610612757.0,POR,,,,McLemore,B. McLemore,,,,,26.75,Made,,,,,,,,,,,,,13.0,N. Little,1629642.0,2.0,,
445,PT03M47.00S,2022-01-11T04:40:50.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,74,74,2022-01-11T04:40:50Z,4390000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT03M47.00S,2022-01-11T04:41:54.2Z,3,REGULAR,substitution,out,[],203994,,,1610612751,74,74,2022-01-11T04:43:43Z,4400000,,,0,,SUB out: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,
447,PT03M47.00S,2022-01-11T04:41:54.2Z,3,REGULAR,substitution,out,[],202681,,,1610612751,74,74,2022-01-11T04:43:43Z,4410000,,,0,,SUB out: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,
448,PT03M47.00S,2022-01-11T04:41:54.2Z,3,REGULAR,substitution,out,[],1629651,,,1610612751,74,74,2022-01-11T04:43:43Z,4420000,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,
449,PT03M47.00S,2022-01-11T04:41:54.2Z,3,REGULAR,substitution,in,[],203469,,,1610612751,74,74,2022-01-11T04:43:43Z,4430000,,,0,,SUB in: C. Zeller,[203469],1610612757.0,POR,,,,Zeller,C. Zeller,,,,,,,,,,,,,,,,,,,,,,,,
450,PT03M47.00S,2022-01-11T04:41:54.2Z,3,REGULAR,substitution,in,[],201933,,,1610612751,74,74,2022-01-11T04:43:43Z,4440000,,,0,,SUB in: B. Griffin,[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,,,,,,,,
451,PT03M47.00S,2022-01-11T04:41:54.2Z,3,REGULAR,substitution,in,[],1630560,,,1610612751,74,74,2022-01-11T04:43:43Z,4450000,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,
452,PT03M28.00S,2022-01-11T04:44:01.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,81.553876478318,53.92156862745098,1610612751,74,76,2022-01-11T04:44:07Z,4460000,20.0,121.0,1,right,K. Durant 12' pullup Jump Shot (24 PTS) (B. Griffin 3 AST),"[201142, 201933]",1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,12.25,Made,,,,,,,,,,,,,24.0,B. Griffin,201933.0,3.0,,
453,PT03M11.00S,2022-01-11T04:44:18.4Z,3,REGULAR,turnover,lost ball,[],203463,,,1610612757,74,76,2022-01-11T05:27:38Z,4470000,,,0,,B. McLemore lost ball TURNOVER (2 TO),"[203463, 1630560]",1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,2.0,Thomas,1630560.0,,,,,,,,,,,
