actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,value
360,PT07M50.00S,2021-11-21T04:29:40.7Z,3,REGULAR,steal,,[],203468,,,1610612757,64,54,2021-11-21T04:29:42Z,3550000,,,0,,C. McCollum STEAL (1 STL),[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT07M49.00S,2021-11-21T04:29:44.0Z,3,REGULAR,foul,personal,[],203552,,,1610612757,64,54,2021-11-21T04:29:53Z,3560000,,,0,,S. Curry take personal FOUL (2 PF),"[203552, 203468]",1610612755.0,PHI,take,,,Curry,S. Curry,,,,,,,,,,,,,,202035.0,2.0,0.0,McCollum,203468.0,,,,,,,
363,PT07M45.00S,2021-11-21T04:30:16.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626181,5.732588699080158,53.92156862745098,1610612757,64,54,2021-11-21T04:30:22Z,3580000,-20.0,1.0,1,left,MISS N. Powell driving reverse Layup,[1626181],1610612757.0,POR,driving reverse,,,Powell,N. Powell,,,,,1.96,Missed,,,,,,,,,,,,,,,,,,,
364,PT07M43.00S,2021-11-21T04:30:18.8Z,3,REGULAR,rebound,defensive,[],203083,,,1610612755,64,54,2021-11-21T04:30:22Z,3590000,,,0,,A. Drummond REBOUND (Off:0 Def:4),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,363.0,4.0,4.0,0.0,,,,,,,,,,,,,,
365,PT07M30.00S,2021-11-21T04:30:31.3Z,3,REGULAR,3pt,Jump Shot,[],1627777,92.9862023653088,4.411764705882353,1610612755,64,57,2021-11-21T04:30:35Z,3600000,-228.0,13.0,1,right,G. Niang 3PT  (11 PTS) (A. Drummond 3 AST),"[1627777, 203083]",1610612755.0,PHI,,,,Niang,G. Niang,,,,,22.83,Made,11.0,,,,,,,,,,,,,A. Drummond,203083.0,3.0,,,
367,PT07M13.00S,2021-11-21T04:30:47.5Z,3,REGULAR,3pt,Jump Shot,[],1626181,11.908672798948752,3.9215686274509802,1610612757,67,57,2021-11-21T04:30:51Z,3620000,230.0,59.0,1,left,N. Powell 3PT  (9 PTS) (J. Nurkic 2 AST),"[1626181, 203994]",1610612757.0,POR,,,,Powell,N. Powell,,,,,23.79,Made,9.0,,,,,,,,,,,,,J. Nurkic,203994.0,2.0,,,
369,PT06M54.00S,2021-11-21T04:31:06.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202699,93.9060446780552,52.69607843137255,1610612755,67,59,2021-11-21T04:31:09Z,3640000,13.0,5.0,1,right,T. Harris driving Layup (16 PTS) (T. Maxey 6 AST),"[202699, 1630178]",1610612755.0,PHI,driving,,,Harris,T. Harris,,,,,1.43,Made,16.0,,,,,,,,,,,,,T. Maxey,1630178.0,6.0,,,
371,PT06M45.00S,2021-11-21T04:31:15.5Z,3,REGULAR,3pt,Jump Shot,[],203081,38.05847568988173,30.88235294117647,1610612757,70,59,2021-11-21T04:31:19Z,3660000,96.0,305.0,1,left,D. Lillard 31' 3PT  (21 PTS) (J. Nurkic 3 AST),"[203081, 203994]",1610612757.0,POR,,,,Lillard,D. Lillard,,,,,31.98,Made,21.0,,,,,,,,,,,,,J. Nurkic,203994.0,3.0,,,
373,PT06M28.00S,2021-11-21T04:31:32.2Z,3,REGULAR,2pt,Jump Shot,[],1630178,76.5604467805519,30.392156862745097,1610612755,70,61,2021-11-21T04:31:35Z,3680000,-98.0,168.0,1,right,T. Maxey 19' pullup Jump Shot (9 PTS),[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,19.43,Made,9.0,,,,,,,,,,,,,,,,,,
375,PT06M13.00S,2021-11-21T04:31:47.8Z,3,REGULAR,2pt,Jump Shot,[],1626181,14.4053876478318,9.313725490196079,1610612757,72,61,2021-11-21T04:31:51Z,3700000,203.0,83.0,1,left,N. Powell 21' pullup Jump Shot (11 PTS) (D. Lillard 3 AST),"[1626181, 203081]",1610612757.0,POR,pullup,,,Powell,N. Powell,,,,,21.96,Made,11.0,,,,,,,,,,,,,D. Lillard,203081.0,3.0,,,
382,PT05M59.00S,2021-11-21T04:32:06.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202699,92.46057818659659,50.245098039215684,1610612755,72,61,2021-11-21T04:33:26Z,3735000,1.0,18.0,1,right,MISS T. Harris driving Layup - blocked,"[202699, 203496]",1610612755.0,PHI,driving,,,Harris,T. Harris,,,,,1.84,Missed,,,,,,Covington,203496.0,,,,,,,,,,,,
383,PT05M59.00S,2021-11-21T04:32:06.1Z,3,REGULAR,block,,[],203496,,,1610612755,72,61,2021-11-21T04:33:26Z,3737500,,,0,,R. Covington BLOCK (2 BLK),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT05M59.00S,2021-11-21T04:32:06.1Z,3,REGULAR,rebound,defensive,[],203468,,,1610612757,72,61,2021-11-21T04:33:26Z,3738750,,,0,,C. McCollum REBOUND (Off:0 Def:5),[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,382.0,5.0,5.0,0.0,,,,,,,,,,,,,,
379,PT05M57.00S,2021-11-21T04:32:10.6Z,3,REGULAR,foul,personal,[],203552,,,1610612757,72,61,2021-11-21T04:33:26Z,3740000,,,0,,S. Curry take personal FOUL (3 PF),"[203552, 203468]",1610612755.0,PHI,take,,,Curry,S. Curry,,,,,,,,,,,,,,203592.0,3.0,0.0,McCollum,203468.0,,,,,,,
381,PT05M57.00S,2021-11-21T04:32:18.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,72,61,2021-11-21T04:33:26Z,3760000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT05M57.00S,2021-11-21T04:34:39.1Z,3,REGULAR,substitution,out,[],203468,,,1610612757,72,61,2021-11-21T04:34:59Z,3770000,,,0,,SUB out: C. McCollum,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT05M57.00S,2021-11-21T04:34:39.1Z,3,REGULAR,substitution,out,[],203994,,,1610612757,72,61,2021-11-21T04:34:59Z,3780000,,,0,,SUB out: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT05M57.00S,2021-11-21T04:34:39.1Z,3,REGULAR,substitution,in,[],203469,,,1610612757,72,61,2021-11-21T04:34:59Z,3790000,,,0,,SUB in: C. Zeller,[203469],1610612757.0,POR,,,,Zeller,C. Zeller,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT05M57.00S,2021-11-21T04:34:39.1Z,3,REGULAR,substitution,in,[],1629014,,,1610612757,72,61,2021-11-21T04:34:59Z,3800000,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT05M51.00S,2021-11-21T04:35:23.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203083,,,1610612757,72,61,2021-11-21T04:35:31Z,3810000,,,0,,A. Drummond shooting personal FOUL (3 PF) (Powell 2 FT),"[203083, 1626181]",1610612755.0,PHI,shooting,,,Drummond,A. Drummond,,,,,,,,,,,,,,203592.0,3.0,1.0,Powell,1626181.0,,,,,,,
391,PT05M51.00S,2021-11-21T04:35:46.7Z,3,REGULAR,freethrow,1 of 2,[],1626181,,,1610612757,73,61,2021-11-21T04:35:46Z,3830000,,,0,,N. Powell Free Throw 1 of 2 (12 PTS),[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
392,PT05M51.00S,2021-11-21T04:35:47.5Z,3,REGULAR,substitution,out,[],1627777,,,1610612757,73,61,2021-11-21T04:35:51Z,3840000,,,0,,SUB out: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT05M51.00S,2021-11-21T04:35:47.5Z,3,REGULAR,substitution,in,[],1629003,,,1610612757,73,61,2021-11-21T04:35:51Z,3850000,,,0,,SUB in: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT05M51.00S,2021-11-21T04:36:04.6Z,3,REGULAR,freethrow,2 of 2,[],1626181,,,1610612757,74,61,2021-11-21T04:36:04Z,3860000,,,0,,N. Powell Free Throw 2 of 2 (13 PTS),[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
395,PT05M27.00S,2021-11-21T04:36:30.3Z,3,REGULAR,3pt,Jump Shot,[],1630178,91.93495400788436,3.431372549019608,1610612755,74,61,2021-11-21T04:36:36Z,3870000,-233.0,23.0,1,right,MISS T. Maxey 3PT,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,23.4,Missed,,,,,,,,,,,,,,,,,,,
396,PT05M26.00S,2021-11-21T04:36:31.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612755,74,61,2021-11-21T04:36:36Z,3880000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,395.0,,,,,,,,,,,,,,,,,
397,PT05M26.00S,2021-11-21T04:36:35.3Z,3,REGULAR,foul,personal,[],203081,,,1610612755,74,61,2021-11-21T04:36:43Z,3890000,,,0,,D. Lillard loose ball personal FOUL (1 PF),"[203081, 202699]",1610612757.0,POR,loose ball,,,Lillard,D. Lillard,,,,,,,,,,,,,,203592.0,1.0,0.0,Harris,202699.0,,,,,,,
399,PT05M26.00S,2021-11-21T04:36:41.8Z,3,REGULAR,substitution,out,[],1626181,,,1610612755,74,61,2021-11-21T04:36:46Z,3910000,,,0,,SUB out: N. Powell,[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT05M26.00S,2021-11-21T04:36:41.8Z,3,REGULAR,substitution,in,[],1629642,,,1610612755,74,61,2021-11-21T04:36:46Z,3920000,,,0,,SUB in: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT05M13.00S,2021-11-21T04:37:03.7Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629003,83.919185282523,57.84313725490197,1610612755,74,61,2021-11-21T04:37:07Z,3930000,39.0,99.0,1,right,MISS S. Milton 10' turnaround fadeaway Shot - blocked,"[1629003, 203081]",1610612755.0,PHI,turnaround fadeaway,,,Milton,S. Milton,,,,,10.62,Missed,,,,,,Lillard,203081.0,,,,,,,,,,,,
402,PT05M13.00S,2021-11-21T04:37:03.7Z,3,REGULAR,block,,[],203081,,,1610612755,74,61,2021-11-21T04:37:06Z,3940000,,,0,,D. Lillard BLOCK (3 BLK),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT05M10.00S,2021-11-21T04:37:06.7Z,3,REGULAR,rebound,defensive,[],203496,,,1610612757,74,61,2021-11-21T04:37:07Z,3950000,,,0,,R. Covington REBOUND (Off:0 Def:3),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,401.0,3.0,3.0,0.0,,,,,,,,,,,,,,
404,PT05M05.00S,2021-11-21T04:37:14.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203083,,,1610612757,74,61,2021-11-21T04:37:21Z,3960000,,,0,,A. Drummond shooting personal FOUL (4 PF) (Lillard 2 FT),"[203083, 203081]",1610612755.0,PHI,shooting,,,Drummond,A. Drummond,,,,,,,,,,,,,,203592.0,4.0,1.0,Lillard,203081.0,,,,,,,
406,PT05M05.00S,2021-11-21T04:37:37.8Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],203081,,,1610612757,75,61,2021-11-21T04:37:37Z,3980000,,,0,,D. Lillard Free Throw 1 of 2 (22 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,Made,22.0,,,,,,,,,,,,,,,,,,
407,PT05M05.00S,2021-11-21T04:37:38.2Z,3,REGULAR,substitution,out,[],203083,,,1610612757,75,61,2021-11-21T04:37:42Z,3990000,,,0,,SUB out: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT05M05.00S,2021-11-21T04:37:38.2Z,3,REGULAR,substitution,in,[],1629646,,,1610612757,75,61,2021-11-21T04:37:42Z,4000000,,,0,,SUB in: C. Bassey,[1629646],1610612755.0,PHI,,,,Bassey,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT05M05.00S,2021-11-21T04:37:56.4Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],203081,,,1610612757,76,61,2021-11-21T04:37:56Z,4010000,,,0,,D. Lillard Free Throw 2 of 2 (23 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,Made,23.0,,,,,,,,,,,,,,,,,,
410,PT04M44.00S,2021-11-21T04:38:23.7Z,3,REGULAR,turnover,out-of-bounds,[],203552,,,1610612755,76,61,2021-11-21T04:38:32Z,4020000,,,0,,S. Curry bad pass out-of-bounds TURNOVER (2 TO),[203552],1610612755.0,PHI,bad pass,,,Curry,S. Curry,,,,,,,,,,,,,,203592.0,,,,,2.0,,,,,,
411,PT04M25.00S,2021-11-21T04:38:44.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629014,26.10052562417871,86.76470588235294,1610612757,76,61,2021-11-21T04:38:55Z,4030000,-184.0,193.0,1,left,MISS A. Simons 26' step back 3PT,[1629014],1610612757.0,POR,step back,,,Simons,A. Simons,,,,,26.64,Missed,,,,,,,,,,,,,,,,,,,
412,PT04M21.00S,2021-11-21T04:38:48.9Z,3,REGULAR,rebound,defensive,[],203552,,,1610612755,76,61,2021-11-21T04:38:49Z,4040000,,,0,,S. Curry REBOUND (Off:1 Def:1),[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,411.0,2.0,1.0,1.0,,,,,,,,,,,,,,
413,PT04M13.00S,2021-11-21T04:38:56.2Z,3,REGULAR,3pt,Jump Shot,[],202699,89.83245729303549,4.166666666666666,1610612755,76,64,2021-11-21T04:39:02Z,4050000,-229.0,43.0,1,right,T. Harris 3PT  (19 PTS) (T. Maxey 7 AST),"[202699, 1630178]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,23.32,Made,19.0,,,,,,,,,,,,,T. Maxey,1630178.0,7.0,,,
415,PT04M00.00S,2021-11-21T04:39:09.2Z,3,REGULAR,3pt,Jump Shot,[],203081,34.773324572930356,18.38235294117647,1610612757,79,64,2021-11-21T04:39:16Z,4070000,158.0,274.0,1,left,D. Lillard 31' 3PT pullup (26 PTS),[203081],1610612757.0,POR,pullup,,,Lillard,D. Lillard,,,,,31.67,Made,26.0,,,,,,,,,,,,,,,,,,
416,PT03M33.00S,2021-11-21T04:39:39.8Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612755,79,64,2021-11-21T04:39:52Z,4080000,,,0,,PHI shot clock Team TURNOVER,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT03M33.00S,2021-11-21T04:39:53.6Z,3,REGULAR,substitution,out,[],203469,,,1610612757,79,64,2021-11-21T04:40:05Z,4090000,,,0,,SUB out: C. Zeller,[203469],1610612757.0,POR,,,,Zeller,C. Zeller,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT03M33.00S,2021-11-21T04:39:53.6Z,3,REGULAR,substitution,out,[],203552,,,1610612757,79,64,2021-11-21T04:40:05Z,4100000,,,0,,SUB out: S. Curry,[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT03M33.00S,2021-11-21T04:39:53.6Z,3,REGULAR,substitution,in,[],1626204,,,1610612757,79,64,2021-11-21T04:40:05Z,4110000,,,0,,SUB in: L. Nance Jr.,[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT03M33.00S,2021-11-21T04:39:53.6Z,3,REGULAR,substitution,in,[],1627788,,,1610612757,79,64,2021-11-21T04:40:05Z,4120000,,,0,,SUB in: F. Korkmaz,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT03M19.00S,2021-11-21T04:40:23.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629014,25.18068331143233,15.441176470588236,1610612757,82,64,2021-11-21T04:40:27Z,4130000,173.0,184.0,1,left,A. Simons 25' 3PT  (7 PTS) (D. Lillard 4 AST),"[1629014, 203081]",1610612757.0,POR,,,,Simons,A. Simons,,,,,25.26,Made,7.0,,,,,,,,,,,,,D. Lillard,203081.0,4.0,,,
423,PT03M02.00S,2021-11-21T04:40:39.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,84.31340341655716,50.49019607843137,1610612755,82,66,2021-11-21T04:40:43Z,4150000,2.0,95.0,1,right,T. Maxey 9' driving floating Jump Shot (11 PTS),[1630178],1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,9.5,Made,11.0,,,,,,,,,,,,,,,,,,
424,PT02M54.00S,2021-11-21T04:40:48.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629642,5.469776609724048,50.49019607843137,1610612757,84,66,2021-11-21T04:42:16Z,4160000,-2.0,-1.0,1,left,N. Little running DUNK (6 PTS) (D. Lillard 5 AST),"[1629642, 203081]",1610612757.0,POR,running,,,Little,N. Little,,,,,0.27,Made,6.0,,,,,,,,,,,,,D. Lillard,203081.0,5.0,,,
426,PT02M34.00S,2021-11-21T04:41:07.3Z,3,REGULAR,3pt,Jump Shot,[],202699,88.38699080157687,95.09803921568627,1610612755,84,69,2021-11-21T04:41:11Z,4180000,225.0,57.0,1,right,T. Harris 3PT  (22 PTS) (S. Milton 2 AST),"[202699, 1629003]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,23.25,Made,22.0,,,,,,,,,,,,,S. Milton,1629003.0,2.0,,,
428,PT02M22.00S,2021-11-21T04:41:19.1Z,3,REGULAR,3pt,Jump Shot,[],203081,38.84691195795006,50.73529411764706,1610612757,84,69,2021-11-21T04:41:22Z,4200000,-4.0,313.0,1,left,MISS D. Lillard 31' pullup 3PT,[203081],1610612757.0,POR,pullup,,,Lillard,D. Lillard,,,,,31.27,Missed,,,,,,,,,,,,,,,,,,,
429,PT02M20.00S,2021-11-21T04:41:21.1Z,3,REGULAR,rebound,defensive,[],1629646,,,1610612755,84,69,2021-11-21T04:41:22Z,4210000,,,0,,C. Bassey REBOUND (Off:0 Def:4),[1629646],1610612755.0,PHI,,,,Bassey,C. Bassey,,,,,,,,428.0,4.0,4.0,0.0,,,,,,,,,,,,,,
430,PT02M13.00S,2021-11-21T04:41:30.8Z,3,REGULAR,foul,personal,['2freethrow'],203496,,,1610612755,84,69,2021-11-21T04:41:45Z,4220000,,,0,,R. Covington shooting personal FOUL (4 PF) (Maxey 2 FT),"[203496, 1630178]",1610612757.0,POR,shooting,,,Covington,R. Covington,,,,,,,,,,,,,,203592.0,4.0,0.0,Maxey,1630178.0,,,,,,,
432,PT02M13.00S,2021-11-21T04:41:48.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,84,69,2021-11-21T04:42:27Z,4240000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT02M13.00S,2021-11-21T04:42:58.6Z,3,REGULAR,substitution,out,[],203081,,,1610612755,84,69,2021-11-21T04:44:23Z,4250000,,,0,,SUB out: D. Lillard,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT02M13.00S,2021-11-21T04:42:58.6Z,3,REGULAR,substitution,out,[],203496,,,1610612755,84,69,2021-11-21T04:44:23Z,4260000,,,0,,SUB out: R. Covington,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT02M13.00S,2021-11-21T04:42:58.6Z,3,REGULAR,substitution,out,[],1629646,,,1610612755,84,69,2021-11-21T04:44:23Z,4270000,,,0,,SUB out: C. Bassey,[1629646],1610612755.0,PHI,,,,Bassey,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT02M13.00S,2021-11-21T04:42:58.6Z,3,REGULAR,substitution,in,[],203468,,,1610612755,84,69,2021-11-21T04:44:23Z,4280000,,,0,,SUB in: C. McCollum,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT02M13.00S,2021-11-21T04:42:58.6Z,3,REGULAR,substitution,in,[],203503,,,1610612755,84,69,2021-11-21T04:44:23Z,4290000,,,0,,SUB in: T. Snell,[203503],1610612757.0,POR,,,,Snell,T. Snell,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT02M13.00S,2021-11-21T04:42:58.6Z,3,REGULAR,substitution,in,[],1627777,,,1610612755,84,69,2021-11-21T04:44:23Z,4300000,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT02M13.00S,2021-11-21T04:44:50.1Z,3,REGULAR,freethrow,1 of 2,[],1630178,,,1610612755,84,70,2021-11-21T04:44:50Z,4310000,,,0,,T. Maxey Free Throw 1 of 2 (12 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
440,PT02M13.00S,2021-11-21T04:45:06.2Z,3,REGULAR,freethrow,2 of 2,[],1630178,,,1610612755,84,71,2021-11-21T04:45:06Z,4320000,,,0,,T. Maxey Free Throw 2 of 2 (13 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
441,PT02M00.00S,2021-11-21T04:45:21.0Z,3,REGULAR,turnover,bad pass,[],203468,,,1610612757,84,71,2021-11-21T04:45:24Z,4330000,,,0,,C. McCollum bad pass TURNOVER (1 TO),"[203468, 1630178]",1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,1.0,,,,Maxey,1630178.0,
442,PT02M00.00S,2021-11-21T04:45:21.0Z,3,REGULAR,steal,,[],1630178,,,1610612755,84,71,2021-11-21T04:45:22Z,4340000,,,0,,T. Maxey STEAL (2 STL),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT01M43.00S,2021-11-21T04:45:41.2Z,3,REGULAR,foul,offensive,['inpenalty'],202699,,,1610612755,84,71,2021-11-21T04:45:53Z,4350000,,,0,,T. Harris charge offensive FOUL (1 PF),"[202699, 1626204]",1610612755.0,PHI,charge,,,Harris,T. Harris,,,,,,,,,,,,,,202035.0,1.0,1.0,Nance Jr.,1626204.0,,,,,,,
445,PT01M43.00S,2021-11-21T04:45:41.2Z,3,REGULAR,turnover,offensive foul,[],202699,,,1610612755,84,71,2021-11-21T04:45:41Z,4370000,,,0,,T. Harris offensive foul TURNOVER (5 TO),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,202035.0,,,,,5.0,,,,,,
446,PT01M43.00S,2021-11-21T04:45:50.2Z,3,REGULAR,substitution,out,[],1630178,,,1610612757,84,71,2021-11-21T04:45:52Z,4380000,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT01M43.00S,2021-11-21T04:45:50.2Z,3,REGULAR,substitution,in,[],1629680,,,1610612757,84,71,2021-11-21T04:45:52Z,4390000,,,0,,SUB in: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT01M24.00S,2021-11-21T04:46:21.0Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1629642,23.078186596583443,59.068627450980394,1610612757,84,71,2021-11-21T04:46:26Z,4400000,-45.0,164.0,1,left,MISS N. Little 17' pullup Shot,[1629642],1610612757.0,POR,pullup,,,Little,N. Little,,,,,17.05,Missed,,,,,,,,,,,,,,,,,,,
449,PT01M22.00S,2021-11-21T04:46:23.0Z,3,REGULAR,rebound,defensive,[],1629003,,,1610612755,84,71,2021-11-21T04:46:26Z,4410000,,,0,,S. Milton REBOUND (Off:1 Def:2),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,448.0,3.0,2.0,1.0,,,,,,,,,,,,,,
450,PT01M03.00S,2021-11-21T04:46:41.8Z,3,REGULAR,3pt,Jump Shot,[],1629680,87.07293035479631,4.6568627450980395,1610612755,84,74,2021-11-21T04:46:51Z,4420000,-227.0,69.0,1,right,M. Thybulle 3PT pullup (5 PTS),[1629680],1610612755.0,PHI,pullup,,,Thybulle,M. Thybulle,,,,,23.7,Made,5.0,,,,,,,,,,,,,,,,,,
452,PT00M49.30S,2021-11-21T04:47:02.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627777,,,1610612757,84,74,2021-11-21T04:47:09Z,4440000,,,0,,G. Niang personal FOUL (3 PF) (Simons 2 FT),"[1627777, 1629014]",1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,202035.0,3.0,0.0,Simons,1629014.0,,,,,,,
454,PT00M49.30S,2021-11-21T04:47:26.8Z,3,REGULAR,freethrow,1 of 2,[],1629014,,,1610612757,85,74,2021-11-21T04:47:26Z,4460000,,,0,,A. Simons Free Throw 1 of 2 (8 PTS),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
455,PT00M49.30S,2021-11-21T04:47:27.3Z,3,REGULAR,substitution,out,[],1629003,,,1610612757,85,74,2021-11-21T04:47:35Z,4470000,,,0,,SUB out: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT00M49.30S,2021-11-21T04:47:27.3Z,3,REGULAR,substitution,in,[],1630198,,,1610612757,85,74,2021-11-21T04:47:35Z,4480000,,,0,,SUB in: I. Joe,[1630198],1610612755.0,PHI,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT00M49.30S,2021-11-21T04:47:50.5Z,3,REGULAR,freethrow,2 of 2,[],1629014,,,1610612757,86,74,2021-11-21T04:47:50Z,4490000,,,0,,A. Simons Free Throw 2 of 2 (9 PTS),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
458,PT00M37.10S,2021-11-21T04:48:05.8Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612755,86,74,2021-11-21T04:48:05Z,4500000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
