actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
267,PT03M38.00S,2021-12-07T03:56:35.9Z,2,REGULAR,substitution,out,[],203469,,,1610612746,40,41,2021-12-07T03:56:42Z,2640000,,,0,,SUB out: C. Zeller,[203469],1610612757.0,POR,,,,Zeller,C. Zeller,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT03M38.00S,2021-12-07T03:56:35.9Z,2,REGULAR,substitution,in,[],203503,,,1610612746,40,41,2021-12-07T03:56:42Z,2650000,,,0,,SUB in: T. Snell,[203503],1610612757.0,POR,,,,Snell,T. Snell,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT03M25.00S,2021-12-07T03:56:58.6Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],202331,86.15308804204993,74.75490196078431,1610612746,40,41,2021-12-07T03:58:48Z,2660000,124.0,78.0,1,right,MISS P. George 14' fadeaway Shot,[202331],1610612746.0,LAC,fadeaway,,,George,P. George,,,,,14.62,Missed,,,,,,,,,,,,,,,,,,,
270,PT03M22.00S,2021-12-07T03:57:01.6Z,2,REGULAR,rebound,offensive,[],1627826,,,1610612746,40,41,2021-12-07T03:57:01Z,2670000,,,0,,I. Zubac REBOUND (Off:1 Def:3),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,269.0,4.0,3.0,1.0,,,,,,,,,,,,,,
271,PT03M15.00S,2021-12-07T03:57:09.0Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",202694,86.5473061760841,43.872549019607845,1610612746,40,43,2021-12-07T03:57:18Z,2680000,-31.0,74.0,1,right,M. Morris Sr. 8' fadeaway Jump Shot (6 PTS),[202694],1610612746.0,LAC,fadeaway,,,Morris Sr.,M. Morris Sr.,,,,,8.01,Made,6.0,,,,,,,,,,,,,,,,,,
272,PT03M00.00S,2021-12-07T03:57:23.6Z,2,REGULAR,3pt,Jump Shot,[],203496,26.62614980289093,81.61764705882352,1610612757,40,43,2021-12-07T03:57:28Z,2690000,-158.0,198.0,1,left,MISS R. Covington 25' 3PT,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,25.32,Missed,,,,,,,,,,,,,,,,,,,
273,PT02M57.00S,2021-12-07T03:57:26.6Z,2,REGULAR,rebound,defensive,[],202704,,,1610612746,40,43,2021-12-07T03:57:28Z,2700000,,,0,,R. Jackson REBOUND (Off:1 Def:1),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,272.0,2.0,1.0,1.0,,,,,,,,,,,,,,
274,PT02M53.00S,2021-12-07T03:57:33.0Z,2,REGULAR,foul,personal,[],203496,,,1610612746,40,43,2021-12-07T03:57:45Z,2710000,,,0,,R. Covington personal FOUL (2 PF),"[203496, 202331]",1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,202049.0,2.0,0.0,George,202331.0,,,
276,PT02M53.00S,2021-12-07T03:57:46.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,40,43,2021-12-07T03:57:46Z,2730000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT02M53.00S,2021-12-07T03:59:52.8Z,2,REGULAR,substitution,out,[],202704,,,1610612746,40,43,2021-12-07T04:00:42Z,2740000,,,0,,SUB out: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT02M53.00S,2021-12-07T03:59:52.8Z,2,REGULAR,substitution,out,[],1628379,,,1610612746,40,43,2021-12-07T04:00:42Z,2750000,,,0,,SUB out: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT02M53.00S,2021-12-07T03:59:52.8Z,2,REGULAR,substitution,in,[],202339,,,1610612746,40,43,2021-12-07T04:00:42Z,2760000,,,0,,SUB in: E. Bledsoe,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT02M53.00S,2021-12-07T03:59:52.8Z,2,REGULAR,substitution,in,[],1630527,,,1610612746,40,43,2021-12-07T04:00:42Z,2770000,,,0,,SUB in: B. Boston Jr.,[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT02M42.00S,2021-12-07T04:00:54.9Z,2,REGULAR,3pt,Jump Shot,[],202694,70.25295663600527,27.450980392156865,1610612746,40,43,2021-12-07T04:00:59Z,2780000,-113.0,227.0,1,right,MISS M. Morris Sr. 25' 3PT,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,25.35,Missed,,,,,,,,,,,,,,,,,,,
282,PT02M40.00S,2021-12-07T04:00:56.9Z,2,REGULAR,rebound,offensive,[],202339,,,1610612746,40,43,2021-12-07T04:00:59Z,2790000,,,0,,E. Bledsoe REBOUND (Off:1 Def:0),[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,281.0,1.0,0.0,1.0,,,,,,,,,,,,,,
283,PT02M35.00S,2021-12-07T04:01:02.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630527,86.02168199737189,60.78431372549019,1610612746,40,43,2021-12-07T04:01:07Z,2800000,54.0,79.0,1,right,MISS B. Boston Jr. 9' pullup Shot,[1630527],1610612746.0,LAC,pullup,,,Boston Jr.,B. Boston Jr.,,,,,9.56,Missed,,,,,,,,,,,,,,,,,,,
284,PT02M31.00S,2021-12-07T04:01:06.6Z,2,REGULAR,rebound,defensive,[],1626181,,,1610612757,40,43,2021-12-07T04:01:07Z,2810000,,,0,,N. Powell REBOUND (Off:0 Def:3),[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,283.0,3.0,3.0,0.0,,,,,,,,,,,,,,
285,PT02M22.00S,2021-12-07T04:01:17.7Z,2,REGULAR,turnover,out-of-bounds,[],203503,,,1610612757,40,43,2021-12-07T04:01:29Z,2820000,,,0,,T. Snell lost ball out-of-bounds TURNOVER (1 TO),[203503],1610612757.0,POR,lost ball,,,Snell,T. Snell,,,,,,,,,,,,,,,1.0,,,202049.0,,,,,,,
286,PT02M11.00S,2021-12-07T04:01:38.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],202694,74.58935611038108,14.705882352941178,1610612746,40,43,2021-12-07T04:01:42Z,2830000,-176.0,186.0,1,right,MISS M. Morris Sr. 25' 3PT,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,25.67,Missed,,,,,,,,,,,,,,,,,,,
287,PT02M09.00S,2021-12-07T04:01:41.2Z,2,REGULAR,rebound,offensive,[],1627826,,,1610612746,40,43,2021-12-07T04:01:41Z,2840000,,,0,,I. Zubac REBOUND (Off:2 Def:3),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,286.0,5.0,3.0,2.0,,,,,,,,,,,,,,
288,PT02M09.00S,2021-12-07T04:01:43.2Z,2,REGULAR,foul,personal,['2freethrow'],203496,,,1610612746,40,43,2021-12-07T04:01:53Z,2850000,,,0,,R. Covington shooting personal FOUL (3 PF) (Zubac 2 FT),"[203496, 1627826]",1610612757.0,POR,shooting,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,202049.0,3.0,0.0,Zubac,1627826.0,,,
290,PT02M09.00S,2021-12-07T04:02:10.2Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1627826,,,1610612746,40,43,2021-12-07T04:02:10Z,2870000,,,0,,MISS I. Zubac Free Throw 1 of 2,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,Missed,,,,,,,,,,,,,,,,,,,
291,PT02M09.00S,2021-12-07T04:02:10.2Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,40,43,2021-12-07T04:02:10Z,2880000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,290.0,,,,,,,,,,,,,,,,,
292,PT02M09.00S,2021-12-07T04:02:15.5Z,2,REGULAR,substitution,out,[],203496,,,1610612746,40,43,2021-12-07T04:02:23Z,2890000,,,0,,SUB out: R. Covington,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT02M09.00S,2021-12-07T04:02:15.5Z,2,REGULAR,substitution,in,[],203469,,,1610612746,40,43,2021-12-07T04:02:23Z,2900000,,,0,,SUB in: C. Zeller,[203469],1610612757.0,POR,,,,Zeller,C. Zeller,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT02M09.00S,2021-12-07T04:02:38.6Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1627826,,,1610612746,40,44,2021-12-07T04:02:38Z,2910000,,,0,,I. Zubac Free Throw 2 of 2 (1 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
295,PT01M52.00S,2021-12-07T04:03:02.8Z,2,REGULAR,2pt,Jump Shot,[],1626181,21.895532194480946,41.911764705882355,1610612757,42,44,2021-12-07T04:03:07Z,2920000,40.0,153.0,1,left,N. Powell 15' pullup Jump Shot (16 PTS),[1626181],1610612757.0,POR,pullup,,,Powell,N. Powell,,,,,15.85,Made,16.0,,,,,,,,,,,,,,,,,,
296,PT01M31.00S,2021-12-07T04:03:25.9Z,2,REGULAR,3pt,Jump Shot,[],202331,93.11760840998686,94.85294117647058,1610612746,42,44,2021-12-07T04:03:44Z,2930000,224.0,12.0,1,right,MISS P. George 3PT,[202331],1610612746.0,LAC,,,,George,P. George,,,,,22.46,Missed,,,,,,,,,,,,,,,,,,,
297,PT01M31.00S,2021-12-07T04:03:25.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612746,42,44,2021-12-07T04:10:06Z,2940000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,296.0,,,,,,,,,,,,,,,,,
298,PT01M31.00S,2021-12-07T04:03:36.4Z,2,REGULAR,turnover,illegal assist,[],1630527,,,1610612746,42,44,2021-12-07T04:08:58Z,2950000,,,0,,B. Boston Jr. illegal assist TURNOVER (1 TO),[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,1.0,,,,,,,,,,
299,PT01M22.00S,2021-12-07T04:03:53.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626181,30.305519053876477,67.64705882352942,1610612757,42,44,2021-12-07T04:04:34Z,2960000,-88.0,232.0,1,left,MISS N. Powell 24' 3PT,[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,24.86,Missed,,,,,,,,,,,,,,,,,,,
300,PT01M15.00S,2021-12-07T04:04:00.0Z,2,REGULAR,rebound,offensive,[],1628372,,,1610612757,42,44,2021-12-07T04:04:34Z,2970000,,,0,,D. Smith Jr. REBOUND (Off:1 Def:2),[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,299.0,3.0,2.0,1.0,,,,,,,,,,,,,,
301,PT01M15.00S,2021-12-07T04:03:59.5Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1628372,5.590000152587891,50.0,1610612757,44,44,2021-12-07T04:11:08Z,2980000,0.0,0.0,1,left,D. Smith Jr. putback Layup (4 PTS),[1628372],1610612757.0,POR,putback,,,Smith Jr.,D. Smith Jr.,,,,,0.0,Made,4.0,,,,,,,,,,,,,,,,,,
302,PT01M01.00S,2021-12-07T04:04:15.9Z,2,REGULAR,turnover,traveling,[],202331,,,1610612746,44,44,2021-12-07T04:04:31Z,2990000,,,0,,P. George traveling TURNOVER (2 TO),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,2.0,,,1628951.0,,,,,,,
303,PT00M49.20S,2021-12-07T04:04:39.0Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1626181,16.113666228646515,67.64705882352942,1610612757,46,44,2021-12-07T04:04:44Z,3000000,-88.0,99.0,1,left,N. Powell 13' pullup Jump Shot (18 PTS),[1626181],1610612757.0,POR,pullup,,,Powell,N. Powell,,,,,13.26,Made,18.0,,,,,,,,,,,,,,,,,,
304,PT00M40.90S,2021-12-07T04:04:51.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203469,,,1610612746,46,44,2021-12-07T04:05:00Z,3010000,,,0,,C. Zeller shooting personal FOUL (2 PF) (Zubac 2 FT),"[203469, 1627826]",1610612757.0,POR,shooting,,,Zeller,C. Zeller,,,,,,,,,,,,,,,,,,202049.0,2.0,0.0,Zubac,1627826.0,,,
306,PT00M40.90S,2021-12-07T04:05:16.1Z,2,REGULAR,freethrow,1 of 2,[],1627826,,,1610612746,46,45,2021-12-07T04:05:16Z,3030000,,,0,,I. Zubac Free Throw 1 of 2 (2 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
307,PT00M40.90S,2021-12-07T04:05:34.4Z,2,REGULAR,freethrow,2 of 2,[],1627826,,,1610612746,46,46,2021-12-07T04:05:34Z,3040000,,,0,,I. Zubac Free Throw 2 of 2 (3 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
308,PT00M35.00S,2021-12-07T04:05:47.5Z,2,REGULAR,turnover,bad pass,[],1628372,,,1610612757,46,46,2021-12-07T04:05:55Z,3050000,,,0,,D. Smith Jr. bad pass TURNOVER (4 TO),"[1628372, 202694]",1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,4.0,Morris Sr.,202694.0,,,,,,,,
309,PT00M35.00S,2021-12-07T04:05:47.5Z,2,REGULAR,steal,,[],202694,,,1610612746,46,46,2021-12-07T04:05:49Z,3060000,,,0,,M. Morris Sr. STEAL (1 STL),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT00M32.20S,2021-12-07T04:05:51.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630527,92.32917214191852,47.05882352941176,1610612746,46,48,2021-12-07T04:06:02Z,3070000,-15.0,20.0,1,right,B. Boston Jr. running alley-oop Layup (8 PTS) (M. Morris Sr. 4 AST),"[1630527, 202694]",1610612746.0,LAC,running alley-oop,,,Boston Jr.,B. Boston Jr.,,,,,2.45,Made,8.0,,,,,M. Morris Sr.,202694.0,4.0,,,,,,,,,,,
312,PT00M14.60S,2021-12-07T04:06:11.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,9.149145860709593,55.14705882352941,1610612757,46,48,2021-12-07T04:06:20Z,3090000,-26.0,34.0,1,left,MISS N. Powell driving Layup - blocked,"[1626181, 1627826]",1610612757.0,POR,driving,,,Powell,N. Powell,,,,,4.22,Missed,,,,,,,,,,,,,,,,,Zubac,1627826.0,
313,PT00M14.60S,2021-12-07T04:06:11.2Z,2,REGULAR,block,,[],1627826,,,1610612757,46,48,2021-12-07T04:08:02Z,3100000,,,0,,I. Zubac BLOCK (3 BLK),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT00M09.90S,2021-12-07T04:06:15.9Z,2,REGULAR,rebound,offensive,[],1628372,,,1610612757,46,48,2021-12-07T04:06:15Z,3110000,,,0,,D. Smith Jr. REBOUND (Off:2 Def:2),[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,312.0,4.0,2.0,2.0,,,,,,,,,,,,,,
315,PT00M08.60S,2021-12-07T04:06:18.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628372,32.14520367936925,48.529411764705884,1610612757,49,48,2021-12-07T04:06:23Z,3120000,7.0,250.0,1,left,D. Smith Jr. 24' 3PT pullup (7 PTS),[1628372],1610612757.0,POR,pullup,,,Smith Jr.,D. Smith Jr.,,,,,24.98,Made,7.0,,,,,,,,,,,,,,,,,,
316,PT00M00.00S,2021-12-07T04:06:30.9Z,2,REGULAR,2pt,Jump Shot,[],202694,88.12417871222075,24.754901960784316,1610612746,49,48,2021-12-07T04:06:37Z,3130000,-126.0,59.0,1,right,MISS M. Morris Sr. 13' pullup Shot,[202694],1610612746.0,LAC,pullup,,,Morris Sr.,M. Morris Sr.,,,,,13.94,Missed,,,,,,,,,,,,,,,,,,,
317,PT00M00.00S,2021-12-07T04:06:33.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612746,49,48,2021-12-07T04:06:33Z,3140000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,316.0,,,,,,,,,,,,,,,,,
318,PT00M00.00S,2021-12-07T04:06:38.4Z,2,REGULAR,period,end,[],0,,,1610612746,49,48,2021-12-07T04:06:38Z,3150000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT12M00.00S,2021-12-07T04:21:19.7Z,3,REGULAR,substitution,out,['startperiod'],1626204,,,1610612746,49,48,2021-12-07T04:21:43Z,3160000,,,0,,SUB out: L. Nance Jr.,[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT12M00.00S,2021-12-07T04:21:19.7Z,3,REGULAR,substitution,out,['startperiod'],203469,,,1610612746,49,48,2021-12-07T04:21:43Z,3170000,,,0,,SUB out: C. Zeller,[203469],1610612757.0,POR,,,,Zeller,C. Zeller,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT12M00.00S,2021-12-07T04:21:19.7Z,3,REGULAR,substitution,out,['startperiod'],1630527,,,1610612746,49,48,2021-12-07T04:21:43Z,3180000,,,0,,SUB out: B. Boston Jr.,[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT12M00.00S,2021-12-07T04:21:19.7Z,3,REGULAR,substitution,out,['startperiod'],202339,,,1610612746,49,48,2021-12-07T04:21:43Z,3190000,,,0,,SUB out: E. Bledsoe,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT12M00.00S,2021-12-07T04:21:19.7Z,3,REGULAR,substitution,in,['startperiod'],203496,,,1610612746,49,48,2021-12-07T04:21:43Z,3200000,,,0,,SUB in: R. Covington,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT12M00.00S,2021-12-07T04:21:19.7Z,3,REGULAR,substitution,in,['startperiod'],203994,,,1610612746,49,48,2021-12-07T04:21:43Z,3210000,,,0,,SUB in: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT12M00.00S,2021-12-07T04:21:19.7Z,3,REGULAR,substitution,in,['startperiod'],202704,,,1610612746,49,48,2021-12-07T04:21:43Z,3220000,,,0,,SUB in: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT12M00.00S,2021-12-07T04:21:19.7Z,3,REGULAR,substitution,in,['startperiod'],1628379,,,1610612746,49,48,2021-12-07T04:21:43Z,3230000,,,0,,SUB in: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT12M00.00S,2021-12-07T04:21:54.6Z,3,REGULAR,period,start,[],0,,,1610612746,49,48,2021-12-07T04:21:54Z,3240000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT11M49.00S,2021-12-07T04:22:05.0Z,3,REGULAR,turnover,bad pass,[],202694,,,1610612746,49,48,2021-12-07T04:22:23Z,3250000,,,0,,M. Morris Sr. bad pass TURNOVER (2 TO),"[202694, 203496]",1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,2.0,Covington,203496.0,,,,,,,,
329,PT11M49.00S,2021-12-07T04:22:05.0Z,3,REGULAR,steal,,[],203496,,,1610612757,49,48,2021-12-07T04:22:07Z,3260000,,,0,,R. Covington STEAL (2 STL),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT11M45.00S,2021-12-07T04:22:09.0Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203496,92.59198423127464,51.71568627450981,1610612757,51,48,2021-12-07T04:22:17Z,3270000,9.0,17.0,1,right,R. Covington running DUNK (2 PTS),[203496],1610612757.0,POR,running,,,Covington,R. Covington,,,,,1.91,Made,2.0,,,,,,,,,,,,,,,,,,
331,PT11M28.00S,2021-12-07T04:22:29.7Z,3,REGULAR,foul,personal,[],1626181,,,1610612746,51,48,2021-12-07T04:22:41Z,3280000,,,0,,N. Powell personal FOUL (2 PF),"[1626181, 1627826]",1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,1628951.0,2.0,0.0,Zubac,1627826.0,,,
333,PT11M15.00S,2021-12-07T04:23:22.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1627826,6.652431011826544,54.90196078431373,1610612746,51,50,2021-12-07T04:23:31Z,3300000,-25.0,10.0,1,left,I. Zubac cutting DUNK (5 PTS) (P. George 2 AST),"[1627826, 202331]",1610612746.0,LAC,cutting,,,Zubac,I. Zubac,,,,,2.65,Made,5.0,,,,,P. George,202331.0,2.0,,,,,,,,,,,
335,PT10M58.00S,2021-12-07T04:23:43.4Z,3,REGULAR,foul,personal,[],202704,,,1610612757,51,50,2021-12-07T04:23:52Z,3320000,,,0,,R. Jackson personal FOUL (1 PF),"[202704, 1626181]",1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,1151.0,1.0,0.0,Powell,1626181.0,,,
337,PT10M51.00S,2021-12-07T04:24:08.0Z,3,REGULAR,turnover,lost ball,[],203994,,,1610612757,51,50,2021-12-07T04:24:12Z,3340000,,,0,,J. Nurkic lost ball TURNOVER (2 TO),"[203994, 202331]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,2.0,George,202331.0,,,,,,,,
338,PT10M51.00S,2021-12-07T04:24:08.0Z,3,REGULAR,steal,,[],202331,,,1610612746,51,50,2021-12-07T04:24:10Z,3350000,,,0,,P. George STEAL (3 STL),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT10M41.00S,2021-12-07T04:24:17.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],202694,10.988830486202366,4.411764705882353,1610612746,51,53,2021-12-07T04:24:22Z,3360000,228.0,51.0,1,left,M. Morris Sr. 3PT  (9 PTS) (R. Jackson 2 AST),"[202694, 202704]",1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,23.35,Made,9.0,,,,,R. Jackson,202704.0,2.0,,,,,,,,,,,
341,PT10M25.00S,2021-12-07T04:24:36.0Z,3,REGULAR,foul,personal,['2freethrow'],1627826,,,1610612757,51,53,2021-12-07T04:25:03Z,3380000,,,0,,I. Zubac shooting personal FOUL (2 PF) (Nurkic 2 FT),"[1627826, 203994]",1610612746.0,LAC,shooting,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,1628951.0,2.0,0.0,Nurkic,203994.0,,,
343,PT10M25.00S,2021-12-07T04:25:06.4Z,3,REGULAR,freethrow,1 of 2,[],203994,,,1610612757,51,53,2021-12-07T04:25:06Z,3400000,,,0,,MISS J. Nurkic Free Throw 1 of 2,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,Missed,,,,,,,,,,,,,,,,,,,
344,PT10M25.00S,2021-12-07T04:25:06.4Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,51,53,2021-12-07T04:25:06Z,3410000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,343.0,,,,,,,,,,,,,,,,,
345,PT10M25.00S,2021-12-07T04:25:21.4Z,3,REGULAR,freethrow,2 of 2,[],203994,,,1610612757,52,53,2021-12-07T04:25:21Z,3420000,,,0,,J. Nurkic Free Throw 2 of 2 (15 PTS),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,Made,15.0,,,,,,,,,,,,,,,,,,
346,PT10M14.00S,2021-12-07T04:25:38.0Z,3,REGULAR,foul,personal,['3freethrow'],1626181,,,1610612746,52,53,2021-12-07T04:25:53Z,3430000,,,0,,N. Powell shooting personal FOUL (3 PF) (George 3 FT),"[1626181, 202331]",1610612757.0,POR,shooting,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,202049.0,3.0,0.0,George,202331.0,,,
348,PT10M14.00S,2021-12-07T04:26:12.1Z,3,REGULAR,freethrow,1 of 3,[],202331,,,1610612746,52,54,2021-12-07T04:26:12Z,3450000,,,0,,P. George Free Throw 1 of 3 (6 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
349,PT10M14.00S,2021-12-07T04:26:32.2Z,3,REGULAR,freethrow,2 of 3,[],202331,,,1610612746,52,54,2021-12-07T04:26:32Z,3460000,,,0,,MISS P. George Free Throw 2 of 3,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,Missed,,,,,,,,,,,,,,,,,,,
350,PT10M14.00S,2021-12-07T04:26:32.2Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,52,54,2021-12-07T04:26:32Z,3470000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,349.0,,,,,,,,,,,,,,,,,
351,PT10M14.00S,2021-12-07T04:26:52.4Z,3,REGULAR,freethrow,3 of 3,[],202331,,,1610612746,52,55,2021-12-07T04:26:52Z,3480000,,,0,,P. George Free Throw 3 of 3 (7 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
352,PT10M03.00S,2021-12-07T04:27:08.2Z,3,REGULAR,turnover,out-of-bounds,[],203994,,,1610612757,52,55,2021-12-07T04:28:16Z,3490000,,,0,,J. Nurkic bad pass out-of-bounds TURNOVER (3 TO),[203994],1610612757.0,POR,bad pass,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,3.0,,,1628951.0,,,,,,,
353,PT09M49.00S,2021-12-07T04:27:25.2Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1628379,7.835085413929041,56.61764705882353,1610612746,52,55,2021-12-07T04:29:55Z,3500000,-33.0,21.0,1,left,MISS L. Kennard turnaround Hook - blocked,"[1628379, 203994]",1610612746.0,LAC,turnaround,,,Kennard,L. Kennard,,,,,3.93,Missed,,,,,,,,,,,,,,,,,Nurkic,203994.0,
