actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
452,PT04M27.00S,2022-03-31T03:45:52.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630529,15.062417871222076,48.529411764705884,1610612740,72,73,2022-03-31T03:46:04Z,4460000,7.0,89.0,1,left,H. Jones 8' floating Jump Shot (2 PTS) (C. McCollum 2 AST),"[1630529, 203468]",1610612740.0,NOP,floating,,,Jones,H. Jones,,,,,,,,,,Made,,2.0,8.94,C. McCollum,203468.0,2.0,,,,,,,,,
454,PT04M10.00S,2022-03-31T03:46:09.2Z,3,REGULAR,3pt,Jump Shot,[],1629833,73.53810775295663,16.176470588235293,1610612757,72,73,2022-03-31T03:46:16Z,4480000,-169.0,196.0,1,right,MISS K. Blevins 25' 3PT,[1629833],1610612757.0,POR,,,,Blevins,K. Blevins,,,,,,,,,,Missed,,,25.9,,,,,,,,,,,,
455,PT04M07.00S,2022-03-31T03:46:12.2Z,3,REGULAR,rebound,defensive,[],1630230,,,1610612740,72,73,2022-03-31T03:46:16Z,4490000,,,0,,N. Marshall REBOUND (Off:0 Def:1),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,454.0,,,,,,1.0,1.0,0.0,,,,,,
456,PT04M04.00S,2022-03-31T03:46:20.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629833,,,1610612740,72,73,2022-03-31T03:46:35Z,4500000,,,0,,K. Blevins shooting personal FOUL (2 PF) (Marshall 2 FT),"[1629833, 1630230]",1610612757.0,POR,shooting,,,Blevins,K. Blevins,,,,,1628954.0,2.0,0.0,Marshall,1630230.0,,,,,,,,,,,,,,,,
458,PT04M04.00S,2022-03-31T03:46:50.6Z,3,REGULAR,freethrow,1 of 2,[],1630230,,,1610612740,72,74,2022-03-31T03:46:50Z,4520000,,,0,,N. Marshall Free Throw 1 of 2 (3 PTS),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,Made,,3.0,,,,,,,,,,,,,
459,PT04M04.00S,2022-03-31T03:46:56.3Z,3,REGULAR,substitution,out,[],1630314,,,1610612740,72,74,2022-03-31T03:47:05Z,4530000,,,0,,SUB out: B. Williams,[1630314],1610612757.0,POR,,,,Williams,B. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT04M04.00S,2022-03-31T03:46:56.3Z,3,REGULAR,substitution,out,[],1629234,,,1610612740,72,74,2022-03-31T03:47:05Z,4540000,,,0,,SUB out: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT04M04.00S,2022-03-31T03:46:56.3Z,3,REGULAR,substitution,in,[],1629617,,,1610612740,72,74,2022-03-31T03:47:05Z,4550000,,,0,,SUB in: R. Perry,[1629617],1610612757.0,POR,,,,Perry,R. Perry,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT04M04.00S,2022-03-31T03:46:56.3Z,3,REGULAR,substitution,in,[],1627739,,,1610612740,72,74,2022-03-31T03:47:05Z,4560000,,,0,,SUB in: K. Dunn,[1627739],1610612757.0,POR,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT04M04.00S,2022-03-31T03:47:16.3Z,3,REGULAR,freethrow,2 of 2,[],1630230,,,1610612740,72,75,2022-03-31T03:47:16Z,4570000,,,0,,N. Marshall Free Throw 2 of 2 (4 PTS),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,Made,,4.0,,,,,,,,,,,,,
464,PT03M45.00S,2022-03-31T03:47:37.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629833,89.17542706964521,57.84313725490197,1610612757,72,75,2022-03-31T03:47:43Z,4580000,39.0,49.0,1,right,MISS K. Blevins 6' driving Layup,[1629833],1610612757.0,POR,driving,,,Blevins,K. Blevins,,,,,,,,,,Missed,,,6.3,,,,,,,,,,,,
465,PT03M39.00S,2022-03-31T03:47:42.3Z,3,REGULAR,rebound,defensive,[],203468,,,1610612740,72,75,2022-03-31T03:47:42Z,4590000,,,0,,C. McCollum REBOUND (Off:0 Def:3),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,464.0,,,,,,3.0,3.0,0.0,,,,,,
466,PT03M35.00S,2022-03-31T03:47:46.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203468,33.196452036793694,67.15686274509804,1610612740,72,75,2022-03-31T03:47:51Z,4600000,-86.0,260.0,1,left,MISS C. McCollum 27' running pullup 3PT,[203468],1610612740.0,NOP,running pullup,,,McCollum,C. McCollum,,,,,,,,,,Missed,,,27.33,,,,,,,,,,,,
467,PT03M33.00S,2022-03-31T03:47:48.7Z,3,REGULAR,rebound,defensive,[],1627739,,,1610612757,72,75,2022-03-31T03:47:51Z,4610000,,,0,,K. Dunn REBOUND (Off:1 Def:4),[1627739],1610612757.0,POR,,,,Dunn,K. Dunn,,,,,,,,,,,466.0,,,,,,5.0,4.0,1.0,,,,,,
468,PT03M31.00S,2022-03-31T03:47:51.5Z,3,REGULAR,foul,personal,['2freethrow'],1630529,,,1610612757,72,75,2022-03-31T03:48:02Z,4620000,,,0,,H. Jones shooting personal FOUL (3 PF) (Perry 2 FT),"[1630529, 1629617]",1610612740.0,NOP,shooting,,,Jones,H. Jones,,,,,1628954.0,3.0,0.0,Perry,1629617.0,,,,,,,,,,,,,,,,
470,PT03M31.00S,2022-03-31T03:48:29.7Z,3,REGULAR,freethrow,1 of 2,[],1629617,,,1610612757,72,75,2022-03-31T03:52:04Z,4645000,,,0,,MISS R. Perry Free Throw 1 of 2,[1629617],1610612757.0,POR,,,,Perry,R. Perry,,,,,,,,,,Missed,,,,,,,,,,,,,,,
472,PT03M31.00S,2022-03-31T03:48:29.7Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612757,72,75,2022-03-31T03:52:04Z,4652500,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,470.0,,,,,,,,,,,,,,
471,PT03M31.00S,2022-03-31T03:48:29.7Z,3,REGULAR,freethrow,2 of 2,[],1629617,,,1610612757,73,75,2022-03-31T03:52:04Z,4656250,,,0,,R. Perry Free Throw 2 of 2 (5 PTS),[1629617],1610612757.0,POR,,,,Perry,R. Perry,,,,,,,,,,Made,,5.0,,,,,,,,,,,,,
473,PT03M18.00S,2022-03-31T03:48:45.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1626204,7.5722733245729295,50.0,1610612740,73,77,2022-03-31T03:52:37Z,4660000,0.0,19.0,1,left,L. Nance Jr. DUNK (4 PTS) (N. Marshall 2 AST),"[1626204, 1630230]",1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,Made,,4.0,1.87,N. Marshall,1630230.0,2.0,,,,,,,,,
475,PT03M07.00S,2022-03-31T03:49:00.4Z,3,REGULAR,foul,personal,[],1630230,,,1610612757,73,77,2022-03-31T03:49:26Z,4680000,,,0,,N. Marshall personal FOUL (1 PF),"[1630230, 203463]",1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,1179.0,1.0,0.0,McLemore,203463.0,,,,,,,,,,,,,,,,
477,PT03M07.00S,2022-03-31T03:49:09.8Z,3,REGULAR,substitution,out,[],203468,,,1610612757,73,77,2022-03-31T03:49:17Z,4700000,,,0,,SUB out: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT03M07.00S,2022-03-31T03:49:09.8Z,3,REGULAR,substitution,out,[],1630529,,,1610612757,73,77,2022-03-31T03:49:17Z,4710000,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT03M07.00S,2022-03-31T03:49:09.8Z,3,REGULAR,substitution,in,[],1630631,,,1610612757,73,77,2022-03-31T03:49:17Z,4720000,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT03M07.00S,2022-03-31T03:49:09.8Z,3,REGULAR,substitution,in,[],1629637,,,1610612757,73,77,2022-03-31T03:49:17Z,4730000,,,0,,SUB in: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT02M56.00S,2022-03-31T03:49:34.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629617,91.5407358738502,52.69607843137255,1610612757,73,77,2022-03-31T03:54:17Z,4740000,13.0,27.0,1,right,MISS R. Perry driving reverse Layup,[1629617],1610612757.0,POR,driving reverse,,,Perry,R. Perry,,,,,,,,,,Missed,,,3.02,,,,,,,,,,,,
482,PT02M55.00S,2022-03-31T03:49:35.3Z,3,REGULAR,rebound,offensive,[],1629712,,,1610612757,73,77,2022-03-31T03:53:52Z,4750000,,,0,,D. Louzada REBOUND (Off:1 Def:0),[1629712],1610612757.0,POR,,,,Louzada,D. Louzada,,,,,,,,,,,481.0,,,,,,1.0,0.0,1.0,,,,,,
483,PT02M54.00S,2022-03-31T03:49:38.5Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629712,94.40999984741211,50.0,1610612757,75,77,2022-03-31T03:53:58Z,4760000,0.0,0.0,1,right,D. Louzada tip Layup (2 PTS),[1629712],1610612757.0,POR,tip,,,Louzada,D. Louzada,,,,,,,,,,Made,,2.0,0.0,,,,,,,,,,,,
484,PT02M41.00S,2022-03-31T03:49:47.9Z,3,REGULAR,turnover,out-of-bounds,[],1630230,,,1610612740,75,77,2022-03-31T03:49:57Z,4770000,,,0,,N. Marshall bad pass out-of-bounds TURNOVER (1 TO),[1630230],1610612740.0,NOP,bad pass,,,Marshall,N. Marshall,,,,,1179.0,,,,,,,,,,,,,,,1.0,,,,,
485,PT02M30.00S,2022-03-31T03:50:07.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203463,78.0059132720105,8.823529411764707,1610612757,75,77,2022-03-31T03:50:13Z,4780000,-206.0,154.0,1,right,MISS B. McLemore 25' pullup 3PT,[203463],1610612757.0,POR,pullup,,,McLemore,B. McLemore,,,,,,,,,,Missed,,,25.72,,,,,,,,,,,,
486,PT02M28.00S,2022-03-31T03:50:10.1Z,3,REGULAR,rebound,offensive,[],1629617,,,1610612757,75,77,2022-03-31T03:50:10Z,4790000,,,0,,R. Perry REBOUND (Off:3 Def:1),[1629617],1610612757.0,POR,,,,Perry,R. Perry,,,,,,,,,,,485.0,,,,,,4.0,1.0,3.0,,,,,,
487,PT02M25.00S,2022-03-31T03:50:13.0Z,3,REGULAR,turnover,lost ball,[],1629617,,,1610612757,75,77,2022-03-31T03:50:19Z,4800000,,,0,,R. Perry lost ball TURNOVER (1 TO),"[1629617, 1630631]",1610612757.0,POR,,,,Perry,R. Perry,,,,,,,,,,,,,,,,,,,,1.0,Alvarado,1630631.0,,,
488,PT02M25.00S,2022-03-31T03:50:13.0Z,3,REGULAR,steal,,[],1630631,,,1610612740,75,77,2022-03-31T03:50:14Z,4810000,,,0,,J. Alvarado STEAL (4 STL),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT02M24.00S,2022-03-31T03:50:16.8Z,3,REGULAR,turnover,out-of-bounds,[],1630631,,,1610612740,75,77,2022-03-31T03:50:23Z,4820000,,,0,,J. Alvarado bad pass out-of-bounds TURNOVER (2 TO),[1630631],1610612740.0,NOP,bad pass,,,Alvarado,J. Alvarado,,,,,202026.0,,,,,,,,,,,,,,,2.0,,,,,
490,PT02M09.00S,2022-03-31T03:50:42.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629617,92.72339027595268,51.9607843137255,1610612757,77,77,2022-03-31T03:50:46Z,4830000,10.0,16.0,1,right,R. Perry Layup (7 PTS) (K. Dunn 2 AST),"[1629617, 1627739]",1610612757.0,POR,,,,Perry,R. Perry,,,,,,,,,,Made,,7.0,1.87,K. Dunn,1627739.0,2.0,,,,,,,,,
492,PT01M53.00S,2022-03-31T03:50:58.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630631,15.982260183968464,44.11764705882353,1610612740,77,79,2022-03-31T03:51:02Z,4850000,29.0,98.0,1,left,J. Alvarado 10' driving floating Jump Shot (6 PTS),[1630631],1610612740.0,NOP,driving floating,,,Alvarado,J. Alvarado,,,,,,,,,,Made,,6.0,10.2,,,,,,,,,,,,
493,PT01M36.00S,2022-03-31T03:51:15.0Z,3,REGULAR,3pt,Jump Shot,[],1629712,91.27792378449409,4.166666666666666,1610612757,80,79,2022-03-31T03:51:20Z,4860000,-229.0,29.0,1,right,D. Louzada 3PT  (5 PTS) (K. Dunn 3 AST),"[1629712, 1627739]",1610612757.0,POR,,,,Louzada,D. Louzada,,,,,,,,,,Made,,5.0,23.11,K. Dunn,1627739.0,3.0,,,,,,,,,
495,PT01M21.00S,2022-03-31T03:51:29.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629637,18.873193166885677,47.549019607843135,1610612740,80,79,2022-03-31T03:51:34Z,4880000,12.0,125.0,1,left,MISS J. Hayes 12' floating Shot,[1629637],1610612740.0,NOP,floating,,,Hayes,J. Hayes,,,,,,,,,,Missed,,,12.55,,,,,,,,,,,,
496,PT01M19.00S,2022-03-31T03:51:31.8Z,3,REGULAR,rebound,defensive,[],1629833,,,1610612757,80,79,2022-03-31T03:51:34Z,4890000,,,0,,K. Blevins REBOUND (Off:1 Def:3),[1629833],1610612757.0,POR,,,,Blevins,K. Blevins,,,,,,,,,,,495.0,,,,,,4.0,3.0,1.0,,,,,,
497,PT01M14.00S,2022-03-31T03:51:36.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629833,93.11760840998686,53.431372549019606,1610612757,80,79,2022-03-31T03:51:42Z,4900000,17.0,12.0,1,right,MISS K. Blevins running Layup - blocked,"[1629833, 1629637]",1610612757.0,POR,running,,,Blevins,K. Blevins,,,,,,,,,,Missed,,,2.11,,,,,,,,,,Hayes,1629637.0,
498,PT01M14.00S,2022-03-31T03:51:36.4Z,3,REGULAR,block,,[],1629637,,,1610612757,80,79,2022-03-31T03:51:39Z,4910000,,,0,,J. Hayes BLOCK (2 BLK),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT01M11.00S,2022-03-31T03:51:39.4Z,3,REGULAR,rebound,defensive,[],1630631,,,1610612740,80,79,2022-03-31T03:51:42Z,4920000,,,0,,J. Alvarado REBOUND (Off:0 Def:2),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,497.0,,,,,,2.0,2.0,0.0,,,,,,
500,PT01M11.00S,2022-03-31T03:51:41.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629617,,,1610612740,80,79,2022-03-31T03:52:04Z,4930000,,,0,,R. Perry shooting personal FOUL (3 PF) (Marshall 2 FT),"[1629617, 1630230]",1610612757.0,POR,shooting,,,Perry,R. Perry,,,,,1628954.0,3.0,0.0,Marshall,1630230.0,,,,,,,,,,,,,,,,
502,PT01M11.00S,2022-03-31T03:52:16.1Z,3,REGULAR,instantreplay,request,[],0,,,1610612740,80,79,2022-03-31T03:53:02Z,4950000,,,0,,,[],,,stands,,,,,,,,,1179.0,,,,,,,,,,,,,,,,,,,,Common Foul Upheld
503,PT01M11.00S,2022-03-31T03:53:20.5Z,3,REGULAR,freethrow,1 of 2,[],1630230,,,1610612740,80,80,2022-03-31T03:53:34Z,4960000,,,0,,N. Marshall Free Throw 1 of 2 (5 PTS),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,Made,,5.0,,,,,,,,,,,,,
505,PT01M11.00S,2022-03-31T03:53:58.1Z,3,REGULAR,freethrow,2 of 2,[],1630230,,,1610612740,80,81,2022-03-31T03:53:58Z,4980000,,,0,,N. Marshall Free Throw 2 of 2 (6 PTS),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,Made,,6.0,,,,,,,,,,,,,
506,PT00M55.50S,2022-03-31T03:54:20.3Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612757,80,81,2022-03-31T03:54:20Z,4990000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT00M53.30S,2022-03-31T03:54:36.0Z,3,REGULAR,3pt,Jump Shot,[],1629712,85.23324572930355,94.85294117647058,1610612757,80,81,2022-03-31T03:54:44Z,5000000,224.0,86.0,1,right,MISS D. Louzada 24' 3PT,[1629712],1610612757.0,POR,,,,Louzada,D. Louzada,,,,,,,,,,Missed,,,24.03,,,,,,,,,,,,
508,PT00M51.10S,2022-03-31T03:54:38.2Z,3,REGULAR,rebound,offensive,[],1629617,,,1610612757,80,81,2022-03-31T03:54:44Z,5010000,,,0,,R. Perry REBOUND (Off:4 Def:1),[1629617],1610612757.0,POR,,,,Perry,R. Perry,,,,,,,,,,,507.0,,,,,,5.0,1.0,4.0,,,,,,
509,PT00M49.40S,2022-03-31T03:54:39.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629712,86.28449408672799,96.32352941176471,1610612757,80,81,2022-03-31T03:54:49Z,5020000,232.0,76.0,1,right,MISS D. Louzada 24' 3PT,[1629712],1610612757.0,POR,,,,Louzada,D. Louzada,,,,,,,,,,Missed,,,24.39,,,,,,,,,,,,
510,PT00M49.40S,2022-03-31T03:54:39.9Z,3,REGULAR,rebound,defensive,[],1628984,,,1610612740,80,81,2022-03-31T03:54:49Z,5030000,,,0,,D. Graham REBOUND (Off:0 Def:2),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,509.0,,,,,,2.0,2.0,0.0,,,,,,
511,PT00M43.20S,2022-03-31T03:54:47.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629833,,,1610612740,80,81,2022-03-31T03:55:02Z,5040000,,,0,,K. Blevins shooting personal FOUL (3 PF) (Marshall 2 FT),"[1629833, 1630230]",1610612757.0,POR,shooting,,,Blevins,K. Blevins,,,,,1179.0,3.0,0.0,Marshall,1630230.0,,,,,,,,,,,,,,,,
513,PT00M43.20S,2022-03-31T03:55:21.0Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1630230,,,1610612740,80,82,2022-03-31T03:55:20Z,5060000,,,0,,N. Marshall Free Throw 1 of 2 (7 PTS),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,Made,,7.0,,,,,,,,,,,,,
514,PT00M43.20S,2022-03-31T03:55:39.9Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1630230,,,1610612740,80,83,2022-03-31T03:55:39Z,5070000,,,0,,N. Marshall Free Throw 2 of 2 (8 PTS),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,Made,,8.0,,,,,,,,,,,,,
515,PT00M35.20S,2022-03-31T03:55:51.6Z,3,REGULAR,foul,personal,[],1629637,,,1610612757,80,83,2022-03-31T03:55:59Z,5080000,,,0,,J. Hayes personal FOUL (1 PF),"[1629637, 1627739]",1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,1179.0,1.0,0.0,Dunn,1627739.0,,,,,,,,,,,,,,,,
517,PT00M30.50S,2022-03-31T03:56:15.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629617,91.67214191852825,49.01960784313725,1610612757,82,83,2022-03-31T03:56:19Z,5100000,-5.0,26.0,1,right,R. Perry DUNK (9 PTS) (K. Dunn 4 AST),"[1629617, 1627739]",1610612757.0,POR,,,,Perry,R. Perry,,,,,,,,,,Made,,9.0,2.63,K. Dunn,1627739.0,4.0,,,,,,,,,
519,PT00M09.00S,2022-03-31T03:56:39.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629637,7.5722733245729295,46.568627450980394,1610612740,82,85,2022-03-31T03:59:16Z,5120000,17.0,19.0,1,left,J. Hayes Layup (18 PTS) (N. Marshall 3 AST),"[1629637, 1630230]",1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,Made,,18.0,2.54,N. Marshall,1630230.0,3.0,,,,,,,,,
521,PT00M03.90S,2022-03-31T03:56:46.5Z,3,REGULAR,3pt,Jump Shot,[],1629833,73.40670170827858,79.41176470588235,1610612757,82,85,2022-03-31T03:57:32Z,5140000,147.0,197.0,1,right,MISS K. Blevins 24' running 3PT,[1629833],1610612757.0,POR,running,,,Blevins,K. Blevins,,,,,,,,,,Missed,,,24.63,,,,,,,,,,,,
522,PT00M03.90S,2022-03-31T03:56:46.5Z,3,REGULAR,rebound,offensive,[],1629712,,,1610612757,82,85,2022-03-31T03:57:32Z,5150000,,,0,,D. Louzada REBOUND (Off:2 Def:0),[1629712],1610612757.0,POR,,,,Louzada,D. Louzada,,,,,,,,,,,521.0,,,,,,2.0,0.0,2.0,,,,,,
523,PT00M00.00S,2022-03-31T03:57:02.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629712,91.5407358738502,95.09803921568627,1610612757,82,85,2022-03-31T03:57:55Z,5160000,225.0,27.0,1,right,MISS D. Louzada turnaround fadeaway 3PT,[1629712],1610612757.0,POR,turnaround fadeaway,,,Louzada,D. Louzada,,,,,,,,,,Missed,,,22.71,,,,,,,,,,,,
524,PT00M00.00S,2022-03-31T03:57:02.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612757,82,85,2022-03-31T03:57:55Z,5170000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,523.0,,,,,,,,,,,,,,
525,PT00M00.00S,2022-03-31T03:57:31.9Z,3,REGULAR,period,end,[],0,,,1610612757,82,85,2022-03-31T03:57:31Z,5180000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT12M00.00S,2022-03-31T03:59:13.4Z,4,REGULAR,substitution,out,['startperiod'],1629617,,,1610612757,82,85,2022-03-31T03:59:33Z,5190000,,,0,,SUB out: R. Perry,[1629617],1610612757.0,POR,,,,Perry,R. Perry,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT12M00.00S,2022-03-31T03:59:13.4Z,4,REGULAR,substitution,out,['startperiod'],1629833,,,1610612757,82,85,2022-03-31T03:59:33Z,5200000,,,0,,SUB out: K. Blevins,[1629833],1610612757.0,POR,,,,Blevins,K. Blevins,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT12M00.00S,2022-03-31T03:59:13.4Z,4,REGULAR,substitution,out,['startperiod'],1629712,,,1610612757,82,85,2022-03-31T03:59:33Z,5210000,,,0,,SUB out: D. Louzada,[1629712],1610612757.0,POR,,,,Louzada,D. Louzada,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT12M00.00S,2022-03-31T03:59:13.4Z,4,REGULAR,substitution,out,['startperiod'],1630631,,,1610612757,82,85,2022-03-31T03:59:33Z,5220000,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT12M00.00S,2022-03-31T03:59:13.4Z,4,REGULAR,substitution,out,['startperiod'],1629637,,,1610612757,82,85,2022-03-31T03:59:33Z,5230000,,,0,,SUB out: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT12M00.00S,2022-03-31T03:59:13.4Z,4,REGULAR,substitution,in,['startperiod'],1629604,,,1610612757,82,85,2022-03-31T03:59:33Z,5240000,,,0,,SUB in: C. Elleby,[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT12M00.00S,2022-03-31T03:59:13.4Z,4,REGULAR,substitution,in,['startperiod'],1630535,,,1610612757,82,85,2022-03-31T03:59:33Z,5250000,,,0,,SUB in: G. Brown III,[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT12M00.00S,2022-03-31T03:59:13.4Z,4,REGULAR,substitution,in,['startperiod'],1629234,,,1610612757,82,85,2022-03-31T03:59:33Z,5260000,,,0,,SUB in: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT12M00.00S,2022-03-31T03:59:13.4Z,4,REGULAR,substitution,in,['startperiod'],203468,,,1610612757,82,85,2022-03-31T03:59:33Z,5270000,,,0,,SUB in: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT12M00.00S,2022-03-31T03:59:13.4Z,4,REGULAR,substitution,in,['startperiod'],1630530,,,1610612757,82,85,2022-03-31T03:59:33Z,5280000,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT12M00.00S,2022-03-31T03:59:40.4Z,4,REGULAR,period,start,[],0,,,1610612740,82,85,2022-03-31T03:59:40Z,5290000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT11M43.00S,2022-03-31T03:59:56.1Z,4,REGULAR,turnover,bad pass,[],203468,,,1610612740,82,85,2022-03-31T04:00:00Z,5300000,,,0,,C. McCollum bad pass TURNOVER (3 TO),"[203468, 1627739]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,3.0,Dunn,1627739.0,,,
538,PT11M43.00S,2022-03-31T03:59:56.1Z,4,REGULAR,steal,,[],1627739,,,1610612757,82,85,2022-03-31T03:59:58Z,5310000,,,0,,K. Dunn STEAL (1 STL),[1627739],1610612757.0,POR,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT11M38.00S,2022-03-31T04:00:01.8Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203463,92.85479632063075,3.9215686274509802,1610612757,85,85,2022-03-31T04:00:08Z,5320000,-230.0,15.0,1,right,B. McLemore 3PT running (14 PTS) (K. Dunn 5 AST),"[203463, 1627739]",1610612757.0,POR,running,,,McLemore,B. McLemore,,,,,,,,,,Made,,14.0,23.09,K. Dunn,1627739.0,5.0,,,,,,,,,
541,PT11M18.00S,2022-03-31T04:00:22.7Z,4,REGULAR,foul,personal,['2freethrow'],1630535,,,1610612740,85,85,2022-03-31T04:00:51Z,5340000,,,0,,G. Brown III shooting personal FOUL (1 PF) (McCollum 2 FT),"[1630535, 203468]",1610612757.0,POR,shooting,,,Brown III,G. Brown III,,,,,1628954.0,1.0,0.0,McCollum,203468.0,,,,,,,,,,,,,,,,
