actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,pointsTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,value
367,PT08M06.00S,2021-11-24T04:29:00.4Z,3,REGULAR,block,,[],1626181,,,1610612743,72,59,2021-11-24T04:29:02Z,3610000,,,0,,N. Powell BLOCK (1 BLK),[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT08M06.00S,2021-11-24T04:29:00.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612743,72,59,2021-11-24T04:29:09Z,3620000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,366.0,,,,,,,,,,,,,,,,,,
369,PT08M06.00S,2021-11-24T04:29:04.8Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612743,72,59,2021-11-24T04:29:04Z,3630000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT08M01.00S,2021-11-24T04:29:18.5Z,3,REGULAR,turnover,bad pass,[],203115,,,1610612743,72,59,2021-11-24T04:29:24Z,3640000,,,0,,W. Barton bad pass TURNOVER (4 TO),"[203115, 203496]",1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,4.0,,Covington,203496.0,,,,,,,,
371,PT08M01.00S,2021-11-24T04:29:18.5Z,3,REGULAR,steal,,[],203496,,,1610612757,72,59,2021-11-24T04:38:24Z,3650000,,,0,,R. Covington STEAL (1 STL),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT07M57.00S,2021-11-24T04:29:22.3Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",203468,29.38567674113009,75.0,1610612757,72,59,2021-11-24T04:40:01Z,3660000,-125.0,224.0,1,left,MISS C. McCollum 25' running pullup 3PT,[203468],1610612757.0,POR,running pullup,,,McCollum,C. McCollum,,,,,25.63,Missed,,,,,,,,,,,,,,,,,,,
373,PT07M54.00S,2021-11-24T04:29:25.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612757,72,59,2021-11-24T04:29:28Z,3670000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,372.0,,,,,,,,,,,,,,,,,,
374,PT07M54.00S,2021-11-24T04:29:29.3Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612757,72,59,2021-11-24T04:29:29Z,3680000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT07M44.00S,2021-11-24T04:30:15.2Z,3,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1626181,12.959921156373195,9.313725490196079,1610612757,74,59,2021-11-24T04:30:19Z,3690000,203.0,69.0,1,left,N. Powell 21' step back Jump Shot (12 PTS),[1626181],1610612757.0,POR,step back,,,Powell,N. Powell,,,,,21.49,Made,,,,,,,,,12.0,,,,,,,,,,
376,PT07M31.00S,2021-11-24T04:30:27.7Z,3,REGULAR,2pt,Jump Shot,[],201145,85.89027595269383,69.11764705882352,1610612743,74,59,2021-11-24T04:30:31Z,3700000,96.0,80.0,1,right,MISS J. Green 12' pullup Shot,[201145],1610612743.0,DEN,pullup,,,Green,J. Green,,,,,12.47,Missed,,,,,,,,,,,,,,,,,,,
377,PT07M29.00S,2021-11-24T04:30:29.7Z,3,REGULAR,rebound,defensive,[],203468,,,1610612757,74,59,2021-11-24T04:30:31Z,3710000,,,0,,C. McCollum REBOUND (Off:0 Def:3),[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,376.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
378,PT07M18.00S,2021-11-24T04:30:41.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203496,13.61695137976347,40.68627450980392,1610612757,76,59,2021-11-24T04:30:46Z,3720000,47.0,75.0,1,left,R. Covington 8' driving floating Jump Shot (9 PTS) (C. McCollum 3 AST),"[203496, 203468]",1610612757.0,POR,driving floating,,,Covington,R. Covington,,,,,8.87,Made,,,,,,,,,9.0,,,,,,,C. McCollum,203468.0,3.0,
380,PT07M18.00S,2021-11-24T04:30:48.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,76,59,2021-11-24T04:30:48Z,3740000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT07M03.00S,2021-11-24T04:34:33.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203932,86.28449408672799,41.911764705882355,1610612743,76,61,2021-11-24T04:34:40Z,3750000,-40.0,76.0,1,right,A. Gordon 8' turnaround fadeaway bank Jump Shot (9 PTS),[203932],1610612743.0,DEN,turnaround fadeaway bank,,,Gordon,A. Gordon,,,,,8.64,Made,,,,,,,,,9.0,,,,,,,,,,
382,PT06M41.00S,2021-11-24T04:34:54.7Z,3,REGULAR,3pt,Jump Shot,[],203496,7.966491458607096,4.6568627450980395,1610612757,76,61,2021-11-24T04:35:01Z,3760000,227.0,22.0,1,left,MISS R. Covington 3PT,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,22.78,Missed,,,,,,,,,,,,,,,,,,,
383,PT06M35.00S,2021-11-24T04:35:00.7Z,3,REGULAR,rebound,defensive,[],203210,,,1610612743,76,61,2021-11-24T04:35:01Z,3770000,,,0,,J. Green REBOUND (Off:0 Def:5),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,382.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
384,PT06M27.00S,2021-11-24T04:35:11.9Z,3,REGULAR,foul,personal,[],203081,,,1610612743,76,61,2021-11-24T04:35:25Z,3780000,,,0,,D. Lillard personal FOUL (1 PF),"[203081, 203932]",1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,1627961.0,,,,,1.0,0.0,Gordon,203932.0,,,,
387,PT06M15.00S,2021-11-24T04:35:41.3Z,3,REGULAR,2pt,Jump Shot,[],203210,79.97700394218134,20.833333333333336,1610612743,76,63,2021-11-24T04:35:45Z,3800000,-146.0,136.0,1,right,J. Green 19' Jump Shot (6 PTS) (W. Barton 5 AST),"[203210, 203115]",1610612743.0,DEN,,,,Green,J. Green,,,,,19.92,Made,,,,,,,,,6.0,,,,,,,W. Barton,203115.0,5.0,
389,PT06M00.00S,2021-11-24T04:35:56.0Z,3,REGULAR,3pt,Jump Shot,[],203468,33.722076215505915,27.205882352941174,1610612757,79,63,2021-11-24T04:36:01Z,3820000,114.0,264.0,1,left,C. McCollum 28' 3PT  (22 PTS) (R. Covington 2 AST),"[203468, 203496]",1610612757.0,POR,,,,McCollum,C. McCollum,,,,,28.8,Made,,,,,,,,,22.0,,,,,,,R. Covington,203496.0,2.0,
391,PT05M42.00S,2021-11-24T04:36:13.8Z,3,REGULAR,3pt,Jump Shot,[],203210,95.22010512483574,95.83333333333334,1610612743,79,66,2021-11-24T04:36:20Z,3840000,229.0,-8.0,1,right,J. Green 3PT  (9 PTS) (A. Gordon 3 AST),"[203210, 203932]",1610612743.0,DEN,,,,Green,J. Green,,,,,22.93,Made,,,,,,,,,9.0,,,,,,,A. Gordon,203932.0,3.0,
393,PT05M25.00S,2021-11-24T04:36:31.0Z,3,REGULAR,3pt,Jump Shot,[],1626181,7.440867279894875,96.32352941176471,1610612757,79,66,2021-11-24T04:36:36Z,3860000,-232.0,17.0,1,left,MISS N. Powell 3PT,[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,23.23,Missed,,,,,,,,,,,,,,,,,,,
394,PT05M23.00S,2021-11-24T04:36:33.0Z,3,REGULAR,rebound,defensive,[],203115,,,1610612743,79,66,2021-11-24T04:36:36Z,3870000,,,0,,W. Barton REBOUND (Off:2 Def:5),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,393.0,7.0,5.0,2.0,,,,,,,,,,,,,,,
395,PT05M18.00S,2021-11-24T04:36:39.1Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203932,94.03745072273325,49.754901960784316,1610612743,79,68,2021-11-24T04:36:52Z,3880000,-1.0,4.0,1,right,A. Gordon running DUNK (11 PTS) (W. Barton 6 AST),"[203932, 203115]",1610612743.0,DEN,running,,,Gordon,A. Gordon,,,,,0.37,Made,,,,,,,,,11.0,,,,,,,W. Barton,203115.0,6.0,
397,PT05M00.00S,2021-11-24T04:36:59.7Z,3,REGULAR,foul,personal,['2freethrow'],203210,,,1610612757,79,68,2021-11-24T04:37:11Z,3900000,,,0,,J. Green shooting personal FOUL (2 PF) (Powell 2 FT),"[203210, 1626181]",1610612743.0,DEN,shooting,,,Green,J. Green,,,,,,,,,,,,,2714.0,,,,,2.0,0.0,Powell,1626181.0,,,,
399,PT05M00.00S,2021-11-24T04:37:46.6Z,3,REGULAR,freethrow,1 of 2,[],1626181,,,1610612757,79,68,2021-11-24T04:37:46Z,3920000,,,0,,MISS N. Powell Free Throw 1 of 2,[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,Missed,,,,,,,,,,,,,,,,,,,
400,PT05M00.00S,2021-11-24T04:37:46.6Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,79,68,2021-11-24T04:37:46Z,3930000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,399.0,,,,,,,,,,,,,,,,,,
401,PT05M00.00S,2021-11-24T04:37:47.4Z,3,REGULAR,substitution,out,[],203468,,,1610612757,79,68,2021-11-24T04:38:01Z,3940000,,,0,,SUB out: C. McCollum,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT05M00.00S,2021-11-24T04:37:47.4Z,3,REGULAR,substitution,out,[],203994,,,1610612757,79,68,2021-11-24T04:38:01Z,3950000,,,0,,SUB out: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT05M00.00S,2021-11-24T04:37:47.4Z,3,REGULAR,substitution,out,[],203115,,,1610612757,79,68,2021-11-24T04:38:01Z,3960000,,,0,,SUB out: W. Barton,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT05M00.00S,2021-11-24T04:37:47.4Z,3,REGULAR,substitution,in,[],203469,,,1610612757,79,68,2021-11-24T04:38:01Z,3970000,,,0,,SUB in: C. Zeller,[203469],1610612757.0,POR,,,,Zeller,C. Zeller,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT05M00.00S,2021-11-24T04:37:47.4Z,3,REGULAR,substitution,in,[],1629014,,,1610612757,79,68,2021-11-24T04:38:01Z,3980000,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT05M00.00S,2021-11-24T04:37:47.4Z,3,REGULAR,substitution,in,[],1630267,,,1610612757,79,68,2021-11-24T04:38:01Z,3990000,,,0,,SUB in: F. Campazzo,[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT05M00.00S,2021-11-24T04:38:15.8Z,3,REGULAR,freethrow,2 of 2,[],1626181,,,1610612757,80,68,2021-11-24T04:38:15Z,4000000,,,0,,N. Powell Free Throw 2 of 2 (13 PTS),[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,Made,,,,,,,,,13.0,,,,,,,,,,
408,PT04M50.00S,2021-11-24T04:38:28.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628420,90.48948751642575,60.29411764705882,1610612743,80,70,2021-11-24T04:39:17Z,4010000,51.0,37.0,1,right,M. Morris 6' pullup Jump Shot (14 PTS),[1628420],1610612743.0,DEN,pullup,,,Morris,M. Morris,,,,,6.34,Made,,,,,,,,,14.0,,,,,,,,,,
409,PT04M35.00S,2021-11-24T04:38:42.6Z,3,REGULAR,2pt,Jump Shot,[],1629014,22.026938239159,67.40196078431373,1610612757,80,70,2021-11-24T04:38:49Z,4020000,-87.0,155.0,1,left,MISS A. Simons 17' pullup Shot,[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,17.74,Missed,,,,,,,,,,,,,,,,,,,
410,PT04M33.00S,2021-11-24T04:38:44.6Z,3,REGULAR,rebound,defensive,[],201145,,,1610612743,80,70,2021-11-24T04:38:49Z,4030000,,,0,,J. Green REBOUND (Off:1 Def:2),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,409.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
411,PT04M26.00S,2021-11-24T04:38:55.4Z,3,REGULAR,foul,personal,[],1626181,,,1610612743,80,70,2021-11-24T04:39:12Z,4040000,,,0,,N. Powell personal FOUL (3 PF),"[1626181, 203932]",1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,,,,2714.0,,,,,3.0,0.0,Gordon,203932.0,,,,
413,PT04M26.00S,2021-11-24T04:39:05.0Z,3,REGULAR,substitution,out,[],1626181,,,1610612743,80,70,2021-11-24T04:39:15Z,4060000,,,0,,SUB out: N. Powell,[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT04M26.00S,2021-11-24T04:39:05.0Z,3,REGULAR,substitution,out,[],203210,,,1610612743,80,70,2021-11-24T04:39:15Z,4070000,,,0,,SUB out: J. Green,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT04M26.00S,2021-11-24T04:39:05.0Z,3,REGULAR,substitution,in,[],1629642,,,1610612743,80,70,2021-11-24T04:39:15Z,4080000,,,0,,SUB in: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT04M26.00S,2021-11-24T04:39:05.0Z,3,REGULAR,substitution,in,[],203085,,,1610612743,80,70,2021-11-24T04:39:15Z,4090000,,,0,,SUB in: A. Rivers,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT04M13.00S,2021-11-24T04:39:38.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201145,92.19776609724047,58.57843137254902,1610612743,80,72,2021-11-24T04:39:48Z,4100000,43.0,21.0,1,right,J. Green driving floating Jump Shot (17 PTS) (A. Rivers 1 AST),"[201145, 203085]",1610612743.0,DEN,driving floating,,,Green,J. Green,,,,,4.77,Made,,,,,,,,,17.0,,,,,,,A. Rivers,203085.0,1.0,
418,PT04M00.00S,2021-11-24T04:39:51.2Z,3,REGULAR,3pt,Jump Shot,[],1629014,26.49474375821288,17.647058823529413,1610612757,80,72,2021-11-24T04:39:56Z,4110000,162.0,197.0,1,left,MISS A. Simons 25' 3PT,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,25.46,Missed,,,,,,,,,,,,,,,,,,,
419,PT03M57.00S,2021-11-24T04:39:54.2Z,3,REGULAR,rebound,offensive,[],203496,,,1610612757,80,72,2021-11-24T04:39:56Z,4120000,,,0,,R. Covington REBOUND (Off:1 Def:5),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,418.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
420,PT03M50.00S,2021-11-24T04:40:01.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203469,5.863994743758213,47.05882352941176,1610612757,80,72,2021-11-24T04:40:06Z,4130000,15.0,3.0,1,left,MISS C. Zeller driving Layup - blocked,"[203469, 201145]",1610612757.0,POR,driving,,,Zeller,C. Zeller,,,,,1.49,Missed,,,,,Green,201145.0,,,,,,,,,,,,,
421,PT03M50.00S,2021-11-24T04:40:01.9Z,3,REGULAR,block,,[],201145,,,1610612757,80,72,2021-11-24T04:40:04Z,4140000,,,0,,J. Green BLOCK (3 BLK),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT03M47.00S,2021-11-24T04:40:04.9Z,3,REGULAR,rebound,offensive,[],1629014,,,1610612757,80,72,2021-11-24T04:40:06Z,4150000,,,0,,A. Simons REBOUND (Off:1 Def:3),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,420.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
423,PT03M47.00S,2021-11-24T04:40:05.1Z,3,REGULAR,turnover,lost ball,[],1629014,,,1610612757,80,72,2021-11-24T04:40:08Z,4160000,,,0,,A. Simons lost ball TURNOVER (2 TO),"[1629014, 203085]",1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,2.0,,Rivers,203085.0,,,,,,,,
424,PT03M47.00S,2021-11-24T04:40:05.1Z,3,REGULAR,steal,,[],203085,,,1610612743,80,72,2021-11-24T04:40:06Z,4170000,,,0,,A. Rivers STEAL (1 STL),[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT03M28.00S,2021-11-24T04:40:23.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203085,92.72339027595268,3.431372549019608,1610612743,80,72,2021-11-24T04:40:28Z,4180000,-233.0,16.0,1,right,MISS A. Rivers 3PT,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,23.33,Missed,,,,,,,,,,,,,,,,,,,
426,PT03M24.00S,2021-11-24T04:40:27.8Z,3,REGULAR,rebound,defensive,[],203081,,,1610612757,80,72,2021-11-24T04:40:28Z,4190000,,,0,,D. Lillard REBOUND (Off:0 Def:2),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,425.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
427,PT03M11.00S,2021-11-24T04:40:40.3Z,3,REGULAR,3pt,Jump Shot,[],1629642,6.783837056504599,3.9215686274509802,1610612757,83,72,2021-11-24T04:40:44Z,4200000,230.0,11.0,1,left,N. Little 3PT  (6 PTS) (A. Simons 1 AST),"[1629642, 1629014]",1610612757.0,POR,,,,Little,N. Little,,,,,23.07,Made,,,,,,,,,6.0,,,,,,,A. Simons,1629014.0,1.0,
429,PT02M51.00S,2021-11-24T04:41:24.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,83,72,2021-11-24T04:41:24Z,4220000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT02M51.00S,2021-11-24T04:43:34.1Z,3,REGULAR,substitution,out,[],203081,,,1610612743,83,72,2021-11-24T04:44:28Z,4230000,,,0,,SUB out: D. Lillard,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT02M51.00S,2021-11-24T04:43:34.1Z,3,REGULAR,substitution,out,[],201145,,,1610612743,83,72,2021-11-24T04:44:28Z,4240000,,,0,,SUB out: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT02M51.00S,2021-11-24T04:43:34.1Z,3,REGULAR,substitution,in,[],203468,,,1610612743,83,72,2021-11-24T04:44:28Z,4250000,,,0,,SUB in: C. McCollum,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT02M51.00S,2021-11-24T04:43:34.1Z,3,REGULAR,substitution,in,[],1630192,,,1610612743,83,72,2021-11-24T04:44:28Z,4260000,,,0,,SUB in: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT02M49.00S,2021-11-24T04:44:48.7Z,3,REGULAR,jumpball,recovered,[],1630267,,,1610612743,83,72,2021-11-24T04:44:48Z,4270000,,,0,,Jump Ball A. Gordon vs. R. Covington: Tip to F. Campazzo,"[1630267, 203932, 203496]",1610612743.0,DEN,heldball,F. Campazzo,1630267.0,Campazzo,F. Campazzo,Gordon,203932.0,Covington,203496.0,,,,,,,,,,,,,,,,,,,,,
438,PT02M43.00S,2021-11-24T04:44:53.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203085,92.9862023653088,58.333333333333336,1610612743,83,74,2021-11-24T04:44:58Z,4300000,42.0,13.0,1,right,A. Rivers driving floating bank Jump Shot (8 PTS) (F. Campazzo 3 AST),"[203085, 1630267]",1610612743.0,DEN,driving floating bank,,,Rivers,A. Rivers,,,,,4.38,Made,,,,,,,,,8.0,,,,,,,F. Campazzo,1630267.0,3.0,
439,PT02M29.00S,2021-11-24T04:45:08.4Z,3,REGULAR,3pt,Jump Shot,[],203468,34.11629434954008,55.88235294117647,1610612757,86,74,2021-11-24T04:45:13Z,4310000,-29.0,268.0,1,left,C. McCollum 26' 3PT  (25 PTS) (C. Zeller 2 AST),"[203468, 203469]",1610612757.0,POR,,,,McCollum,C. McCollum,,,,,26.98,Made,,,,,,,,,25.0,,,,,,,C. Zeller,203469.0,2.0,
441,PT02M13.00S,2021-11-24T04:45:23.5Z,3,REGULAR,3pt,Jump Shot,[],1630192,67.36202365308804,39.21568627450981,1610612743,86,77,2021-11-24T04:45:28Z,4330000,-54.0,254.0,1,right,Z. Nnaji 25' 3PT  (5 PTS) (M. Morris 2 AST),"[1630192, 1628420]",1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,25.99,Made,,,,,,,,,5.0,,,,,,,M. Morris,1628420.0,2.0,
443,PT01M58.00S,2021-11-24T04:45:39.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629014,9.280551905387648,57.107843137254896,1610612757,86,77,2021-11-24T04:45:43Z,4350000,-36.0,35.0,1,left,MISS A. Simons driving floating Shot,[1629014],1610612757.0,POR,driving floating,,,Simons,A. Simons,,,,,4.96,Missed,,,,,,,,,,,,,,,,,,,
444,PT01M54.00S,2021-11-24T04:45:43.1Z,3,REGULAR,rebound,defensive,[],1630267,,,1610612743,86,77,2021-11-24T04:45:43Z,4360000,,,0,,F. Campazzo REBOUND (Off:0 Def:2),[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,443.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
445,PT01M42.00S,2021-11-24T04:45:57.0Z,3,REGULAR,foul,personal,[],203469,,,1610612743,86,77,2021-11-24T04:46:10Z,4370000,,,0,,C. Zeller personal FOUL (1 PF),"[203469, 203085]",1610612757.0,POR,,,,Zeller,C. Zeller,,,,,,,,,,,,,1626302.0,,,,,1.0,1.0,Rivers,203085.0,,,,
448,PT01M42.00S,2021-11-24T04:46:02.2Z,3,REGULAR,substitution,out,[],1628420,,,1610612743,86,77,2021-11-24T04:46:05Z,4390000,,,0,,SUB out: M. Morris,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT01M42.00S,2021-11-24T04:46:02.2Z,3,REGULAR,substitution,in,[],203115,,,1610612743,86,77,2021-11-24T04:46:05Z,4400000,,,0,,SUB in: W. Barton,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT01M42.00S,2021-11-24T04:46:02.2Z,3,REGULAR,substitution,out,[],203496,,,1610612743,86,77,2021-11-24T04:46:13Z,4410000,,,0,,SUB out: R. Covington,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT01M42.00S,2021-11-24T04:46:02.2Z,3,REGULAR,substitution,in,[],1626204,,,1610612743,86,77,2021-11-24T04:46:13Z,4420000,,,0,,SUB in: L. Nance Jr.,[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT01M30.00S,2021-11-24T04:46:37.7Z,3,REGULAR,2pt,Jump Shot,[],203932,89.30683311432325,67.40196078431373,1610612743,86,77,2021-11-24T04:46:42Z,4430000,87.0,48.0,1,right,MISS A. Gordon 9' driving floating Shot,[203932],1610612743.0,DEN,driving floating,,,Gordon,A. Gordon,,,,,9.94,Missed,,,,,,,,,,,,,,,,,,,
453,PT01M28.00S,2021-11-24T04:46:39.7Z,3,REGULAR,rebound,defensive,[],1626204,,,1610612757,86,77,2021-11-24T04:46:42Z,4440000,,,0,,L. Nance Jr. REBOUND (Off:3 Def:3),[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,452.0,6.0,3.0,3.0,,,,,,,,,,,,,,,
454,PT01M14.00S,2021-11-24T04:46:55.7Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203469,7.30946123521682,57.59803921568627,1610612757,86,77,2021-11-24T04:50:17Z,4450000,-38.0,16.0,1,left,MISS C. Zeller Hook - blocked,"[203469, 1630192]",1610612757.0,POR,,,,Zeller,C. Zeller,,,,,4.13,Missed,,,,,Nnaji,1630192.0,,,,,,,,,,,,,
455,PT01M14.00S,2021-11-24T04:46:55.7Z,3,REGULAR,block,,[],1630192,,,1610612757,86,77,2021-11-24T04:46:58Z,4460000,,,0,,Z. Nnaji BLOCK (2 BLK),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT01M13.00S,2021-11-24T04:46:56.7Z,3,REGULAR,rebound,offensive,[],203469,,,1610612757,86,77,2021-11-24T04:50:17Z,4470000,,,0,,C. Zeller REBOUND (Off:1 Def:0),[203469],1610612757.0,POR,,,,Zeller,C. Zeller,,,,,,,454.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
457,PT01M12.00S,2021-11-24T04:46:59.8Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",203469,6.521024967148489,50.245098039215684,1610612757,86,77,2021-11-24T04:50:43Z,4480000,-1.0,9.0,1,left,MISS C. Zeller turnaround Hook,[203469],1610612757.0,POR,turnaround,,,Zeller,C. Zeller,,,,,0.89,Missed,,,,,,,,,,,,,,,,,,,
458,PT01M11.00S,2021-11-24T04:47:00.8Z,3,REGULAR,rebound,offensive,[],1626204,,,1610612757,86,77,2021-11-24T04:50:43Z,4490000,,,0,,L. Nance Jr. REBOUND (Off:4 Def:3),[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,457.0,7.0,3.0,4.0,,,,,,,,,,,,,,,
459,PT01M10.00S,2021-11-24T04:47:03.8Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1626204,5.590000152587891,50.0,1610612757,88,77,2021-11-24T04:50:57Z,4500000,0.0,0.0,1,left,L. Nance Jr. tip Layup (2 PTS),[1626204],1610612757.0,POR,tip,,,Nance Jr.,L. Nance Jr.,,,,,0.0,Made,,,,,,,,,2.0,,,,,,,,,,
460,PT00M57.50S,2021-11-24T04:47:11.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203115,93.24901445466492,50.73529411764706,1610612743,88,79,2021-11-24T04:47:19Z,4510000,4.0,11.0,1,right,W. Barton cutting Layup (8 PTS) (F. Campazzo 4 AST),"[203115, 1630267]",1610612743.0,DEN,cutting,,,Barton,W. Barton,,,,,1.16,Made,,,,,,,,,8.0,,,,,,,F. Campazzo,1630267.0,4.0,
