actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
282,PT04M52.00S,2022-02-06T03:55:49.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203507,94.30026281208936,50.0,1610612749,46,54,2022-02-06T03:55:53Z,2690000,0.0,1.0,1,right,G. Antetokounmpo driving Layup (15 PTS) (J. Holiday 4 AST),"[203507, 201950]",1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,0.11,Made,,,,,,,,,,15.0,J. Holiday,201950.0,4.0,,,,,
284,PT04M37.00S,2022-02-06T03:56:03.1Z,2,REGULAR,3pt,Jump Shot,[],203468,17.95335085413929,93.62745098039215,1610612757,46,54,2022-02-06T03:56:07Z,2710000,-218.0,116.0,1,left,MISS C. McCollum 24' 3PT,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,24.72,Missed,,,,,,,,,,,,,,,,,,
285,PT04M34.00S,2022-02-06T03:56:06.1Z,2,REGULAR,rebound,defensive,[],1626192,,,1610612749,46,54,2022-02-06T03:56:07Z,2720000,,,0,,P. Connaughton REBOUND (Off:0 Def:3),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,284.0,3.0,3.0,0.0,,,,,,,,,,,,,,
286,PT04M31.00S,2022-02-06T03:56:17.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,46,54,2022-02-06T03:56:17Z,2730000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT04M31.00S,2022-02-06T03:58:37.4Z,2,REGULAR,substitution,out,[],203503,,,1610612749,46,54,2022-02-06T03:59:12Z,2740000,,,0,,SUB out: T. Snell,[203503],1610612757.0,POR,,,,Snell,T. Snell,,,,,,,,,,,,,,,,,,,,,,,,
288,PT04M31.00S,2022-02-06T03:58:37.4Z,2,REGULAR,substitution,out,[],203507,,,1610612749,46,54,2022-02-06T03:59:12Z,2750000,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,
289,PT04M31.00S,2022-02-06T03:58:37.4Z,2,REGULAR,substitution,in,[],1626159,,,1610612749,46,54,2022-02-06T03:59:12Z,2760000,,,0,,SUB in: J. Winslow,[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,
290,PT04M31.00S,2022-02-06T03:58:37.4Z,2,REGULAR,substitution,in,[],203114,,,1610612749,46,54,2022-02-06T03:59:12Z,2770000,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,
291,PT04M14.00S,2022-02-06T03:59:38.3Z,2,REGULAR,foul,personal,['2freethrow'],203994,,,1610612749,46,54,2022-02-06T03:59:45Z,2780000,,,0,,J. Nurkic shooting personal FOUL (2 PF) (Holiday 2 FT),"[203994, 201950]",1610612757.0,POR,shooting,,,Nurkic,J. Nurkic,,,,,,,,,,,1627962.0,2.0,0.0,Holiday,201950.0,,,,,,,,,
293,PT04M14.00S,2022-02-06T03:59:57.6Z,2,REGULAR,freethrow,1 of 2,[],201950,,,1610612749,46,55,2022-02-06T03:59:57Z,2800000,,,0,,J. Holiday Free Throw 1 of 2 (6 PTS),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,Made,,,,,,,,,,6.0,,,,,,,,
294,PT04M14.00S,2022-02-06T04:00:11.8Z,2,REGULAR,freethrow,2 of 2,[],201950,,,1610612749,46,56,2022-02-06T04:00:11Z,2810000,,,0,,J. Holiday Free Throw 2 of 2 (7 PTS),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,Made,,,,,,,,,,7.0,,,,,,,,
295,PT04M03.00S,2022-02-06T04:00:24.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629014,6.521024967148489,51.470588235294116,1610612757,48,56,2022-02-06T04:00:27Z,2820000,-7.0,9.0,1,left,A. Simons cutting Layup (14 PTS) (J. Winslow 1 AST),"[1629014, 1626159]",1610612757.0,POR,cutting,,,Simons,A. Simons,,,,,1.15,Made,,,,,,,,,,14.0,J. Winslow,1626159.0,1.0,,,,,
297,PT03M48.00S,2022-02-06T04:00:38.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202328,94.56307490144546,48.77450980392157,1610612749,48,58,2022-02-06T04:00:43Z,2840000,-6.0,-1.0,1,right,G. Monroe Layup (4 PTS) (J. Holiday 5 AST),"[202328, 201950]",1610612749.0,MIL,,,,Monroe,G. Monroe,,,,,0.63,Made,,,,,,,,,,4.0,J. Holiday,201950.0,5.0,,,,,
299,PT03M36.00S,2022-02-06T04:00:57.0Z,2,REGULAR,foul,personal,[],202328,,,1610612757,48,58,2022-02-06T04:01:01Z,2860000,,,0,,G. Monroe personal FOUL (1 PF),"[202328, 203994]",1610612749.0,MIL,,,,Monroe,G. Monroe,,,,,,,,,,,1627962.0,1.0,0.0,Nurkic,203994.0,,,,,,,,,
301,PT03M36.00S,2022-02-06T04:01:01.3Z,2,REGULAR,substitution,out,[],1626192,,,1610612757,48,58,2022-02-06T04:01:09Z,2880000,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,
302,PT03M36.00S,2022-02-06T04:01:01.3Z,2,REGULAR,substitution,in,[],1628978,,,1610612757,48,58,2022-02-06T04:01:09Z,2890000,,,0,,SUB in: D. DiVincenzo,[1628978],1610612749.0,MIL,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,
303,PT03M26.00S,2022-02-06T04:01:21.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,7.5722733245729295,49.754901960784316,1610612757,48,58,2022-02-06T04:01:24Z,2900000,1.0,19.0,1,left,MISS C. McCollum driving floating bank Shot,[203468],1610612757.0,POR,driving floating bank,,,McCollum,C. McCollum,,,,,1.87,Missed,,,,,,,,,,,,,,,,,,
304,PT03M24.00S,2022-02-06T04:01:23.7Z,2,REGULAR,rebound,defensive,[],1628960,,,1610612749,48,58,2022-02-06T04:01:24Z,2910000,,,0,,G. Allen REBOUND (Off:0 Def:3),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,303.0,3.0,3.0,0.0,,,,,,,,,,,,,,
305,PT03M11.00S,2022-02-06T04:01:36.4Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],202328,92.46057818659659,49.01960784313725,1610612749,48,58,2022-02-06T04:01:40Z,2920000,-5.0,18.0,1,right,MISS G. Monroe Hook - blocked,"[202328, 203994]",1610612749.0,MIL,,,,Monroe,G. Monroe,,,,,1.9,Missed,,,,,,,,,,,,,,,,,Nurkic,203994.0
306,PT03M11.00S,2022-02-06T04:01:36.4Z,2,REGULAR,block,,[],203994,,,1610612749,48,58,2022-02-06T04:01:38Z,2930000,,,0,,J. Nurkic BLOCK (2 BLK),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,
307,PT03M09.00S,2022-02-06T04:01:38.4Z,2,REGULAR,rebound,defensive,[],1626159,,,1610612757,48,58,2022-02-06T04:01:40Z,2940000,,,0,,J. Winslow REBOUND (Off:0 Def:3),[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,,,305.0,3.0,3.0,0.0,,,,,,,,,,,,,,
308,PT02M55.00S,2022-02-06T04:01:52.7Z,2,REGULAR,3pt,Jump Shot,[],1629014,31.61957950065703,30.637254901960787,1610612757,48,58,2022-02-06T04:01:58Z,2950000,97.0,245.0,1,left,MISS A. Simons 26' pullup 3PT,[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,26.32,Missed,,,,,,,,,,,,,,,,,,
309,PT02M52.00S,2022-02-06T04:01:55.7Z,2,REGULAR,rebound,defensive,[],203114,,,1610612749,48,58,2022-02-06T04:01:58Z,2960000,,,0,,K. Middleton REBOUND (Off:1 Def:2),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,308.0,3.0,2.0,1.0,,,,,,,,,,,,,,
310,PT02M43.00S,2022-02-06T04:02:05.1Z,2,REGULAR,2pt,Jump Shot,[],203114,84.57621550591328,27.941176470588236,1610612749,48,58,2022-02-06T04:02:09Z,2970000,-110.0,92.0,1,right,MISS K. Middleton 14' turnaround fadeaway Shot,[203114],1610612749.0,MIL,turnaround fadeaway,,,Middleton,K. Middleton,,,,,14.4,Missed,,,,,,,,,,,,,,,,,,
311,PT02M40.00S,2022-02-06T04:02:08.1Z,2,REGULAR,rebound,offensive,[],202328,,,1610612749,48,58,2022-02-06T04:02:09Z,2980000,,,0,,G. Monroe REBOUND (Off:2 Def:0),[202328],1610612749.0,MIL,,,,Monroe,G. Monroe,,,,,,,310.0,2.0,0.0,2.0,,,,,,,,,,,,,,
312,PT02M39.00S,2022-02-06T04:02:12.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,48,58,2022-02-06T04:02:12Z,2990000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT02M39.00S,2022-02-06T04:02:12.8Z,2,REGULAR,substitution,out,[],202328,,,1610612749,48,58,2022-02-06T04:02:19Z,3000000,,,0,,SUB out: G. Monroe,[202328],1610612749.0,MIL,,,,Monroe,G. Monroe,,,,,,,,,,,,,,,,,,,,,,,,
314,PT02M39.00S,2022-02-06T04:02:12.8Z,2,REGULAR,substitution,in,[],1626171,,,1610612749,48,58,2022-02-06T04:02:19Z,3010000,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,
315,PT02M35.00S,2022-02-06T04:02:32.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628978,93.64323258869908,49.26470588235294,1610612749,48,60,2022-02-06T04:02:38Z,3020000,-4.0,7.0,1,right,D. DiVincenzo cutting Layup (5 PTS) (B. Portis 3 AST),"[1628978, 1626171]",1610612749.0,MIL,cutting,,,DiVincenzo,D. DiVincenzo,,,,,0.82,Made,,,,,,,,,,5.0,B. Portis,1626171.0,3.0,,,,,
317,PT02M07.00S,2022-02-06T04:02:59.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626159,5.995400788436268,52.450980392156865,1610612757,50,60,2022-02-06T04:03:02Z,3040000,-12.0,4.0,1,left,J. Winslow cutting Layup (4 PTS) (J. Nurkic 3 AST),"[1626159, 203994]",1610612757.0,POR,cutting,,,Winslow,J. Winslow,,,,,1.29,Made,,,,,,,,,,4.0,J. Nurkic,203994.0,3.0,,,,,
319,PT01M52.00S,2022-02-06T04:03:13.7Z,2,REGULAR,3pt,Jump Shot,[],1628960,90.22667542706965,3.9215686274509802,1610612749,50,63,2022-02-06T04:03:17Z,3060000,-230.0,39.0,1,right,G. Allen 3PT  (6 PTS) (J. Holiday 6 AST),"[1628960, 201950]",1610612749.0,MIL,,,,Allen,G. Allen,,,,,23.37,Made,,,,,,,,,,6.0,J. Holiday,201950.0,6.0,,,,,
321,PT01M34.00S,2022-02-06T04:03:32.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203994,8.886333771353483,50.0,1610612757,52,63,2022-02-06T04:03:35Z,3080000,0.0,31.0,1,left,J. Nurkic driving Hook (7 PTS) (A. Simons 2 AST),"[203994, 1629014]",1610612757.0,POR,driving,,,Nurkic,J. Nurkic,,,,,3.1,Made,,,,,,,,,,7.0,A. Simons,1629014.0,2.0,,,,,
323,PT01M24.00S,2022-02-06T04:03:42.6Z,2,REGULAR,3pt,Jump Shot,[],203114,73.01248357424441,81.37254901960785,1610612749,52,66,2022-02-06T04:03:46Z,3100000,157.0,201.0,1,right,K. Middleton 25' 3PT pullup (11 PTS),[203114],1610612749.0,MIL,pullup,,,Middleton,K. Middleton,,,,,25.51,Made,,,,,,,,,,11.0,,,,,,,,
324,PT01M07.00S,2022-02-06T04:03:59.7Z,2,REGULAR,turnover,bad pass,[],1629014,,,1610612757,52,66,2022-02-06T04:04:03Z,3110000,,,0,,A. Simons bad pass TURNOVER (4 TO),"[1629014, 201950]",1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,4.0,Holiday,201950.0,,
325,PT01M07.00S,2022-02-06T04:03:59.7Z,2,REGULAR,steal,,[],201950,,,1610612749,52,66,2022-02-06T04:09:12Z,3120000,,,0,,J. Holiday STEAL (1 STL),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
326,PT01M01.00S,2022-02-06T04:04:04.9Z,2,REGULAR,2pt,Jump Shot,"['fromturnover', 'fastbreak']",1626171,93.11760840998686,66.17647058823529,1610612749,52,68,2022-02-06T04:04:12Z,3130000,81.0,12.0,1,right,B. Portis 8' running pullup Jump Shot (17 PTS),[1626171],1610612749.0,MIL,running pullup,,,Portis,B. Portis,,,,,8.18,Made,,,,,,,,,,17.0,,,,,,,,
327,PT00M45.60S,2022-02-06T04:04:23.9Z,2,REGULAR,3pt,Jump Shot,[],1629604,31.35676741130092,25.735294117647058,1610612757,52,68,2022-02-06T04:04:27Z,3140000,121.0,242.0,1,left,MISS C. Elleby 27' 3PT,[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,27.1,Missed,,,,,,,,,,,,,,,,,,
328,PT00M43.60S,2022-02-06T04:04:25.9Z,2,REGULAR,rebound,defensive,[],1628978,,,1610612749,52,68,2022-02-06T04:04:27Z,3150000,,,0,,D. DiVincenzo REBOUND (Off:0 Def:2),[1628978],1610612749.0,MIL,,,,DiVincenzo,D. DiVincenzo,,,,,,,327.0,2.0,2.0,0.0,,,,,,,,,,,,,,
329,PT00M29.40S,2022-02-06T04:04:40.2Z,2,REGULAR,3pt,Jump Shot,[],1628960,90.75229960578186,96.32352941176471,1610612749,52,68,2022-02-06T04:04:46Z,3160000,232.0,34.0,1,right,MISS G. Allen 3PT,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,23.41,Missed,,,,,,,,,,,,,,,,,,
330,PT00M27.40S,2022-02-06T04:04:42.2Z,2,REGULAR,rebound,defensive,[],1629604,,,1610612757,52,68,2022-02-06T04:04:46Z,3170000,,,0,,C. Elleby REBOUND (Off:0 Def:3),[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,329.0,3.0,3.0,0.0,,,,,,,,,,,,,,
331,PT00M08.00S,2022-02-06T04:05:01.7Z,2,REGULAR,turnover,bad pass,[],1629014,,,1610612757,52,68,2022-02-06T04:05:05Z,3180000,,,0,,A. Simons bad pass TURNOVER (5 TO),"[1629014, 203114]",1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,5.0,Middleton,203114.0,,
332,PT00M08.00S,2022-02-06T04:05:01.7Z,2,REGULAR,steal,,[],203114,,,1610612749,52,68,2022-02-06T04:05:03Z,3190000,,,0,,K. Middleton STEAL (3 STL),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,
333,PT00M04.70S,2022-02-06T04:05:05.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628978,93.38042049934296,52.94117647058824,1610612749,52,70,2022-02-06T04:05:09Z,3200000,15.0,10.0,1,right,D. DiVincenzo running Layup (7 PTS) (K. Middleton 5 AST),"[1628978, 203114]",1610612749.0,MIL,running,,,DiVincenzo,D. DiVincenzo,,,,,1.76,Made,,,,,,,,,,7.0,K. Middleton,203114.0,5.0,,,,,
335,PT00M01.30S,2022-02-06T04:05:19.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203114,,,1610612757,52,70,2022-02-06T04:07:01Z,3220000,,,0,,K. Middleton shooting personal FOUL (2 PF) (McCollum 2 FT),"[203114, 203468]",1610612749.0,MIL,shooting,,,Middleton,K. Middleton,,,,,,,,,,,1626302.0,2.0,0.0,McCollum,203468.0,,,,,,,,,
337,PT00M01.30S,2022-02-06T04:06:18.5Z,2,REGULAR,instantreplay,request,[],0,,,1610612757,52,70,2022-02-06T04:07:10Z,3240000,,,0,,,[],,,support,,,,,,,,,,,,,,,1662.0,,,,,,,,,,,,,
338,PT00M01.30S,2022-02-06T04:07:32.0Z,2,REGULAR,freethrow,1 of 2,[],203468,,,1610612757,53,70,2022-02-06T04:08:05Z,3250000,,,0,,C. McCollum Free Throw 1 of 2 (11 PTS),[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,Made,,,,,,,,,,11.0,,,,,,,,
339,PT00M01.30S,2022-02-06T04:07:32.6Z,2,REGULAR,substitution,out,[],1628960,,,1610612757,53,70,2022-02-06T04:07:43Z,3260000,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,
340,PT00M01.30S,2022-02-06T04:07:32.6Z,2,REGULAR,substitution,out,[],201950,,,1610612757,53,70,2022-02-06T04:07:43Z,3270000,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
341,PT00M01.30S,2022-02-06T04:07:32.6Z,2,REGULAR,substitution,in,[],202083,,,1610612757,53,70,2022-02-06T04:07:43Z,3280000,,,0,,SUB in: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,
342,PT00M01.30S,2022-02-06T04:07:32.6Z,2,REGULAR,substitution,in,[],202328,,,1610612757,53,70,2022-02-06T04:07:43Z,3290000,,,0,,SUB in: G. Monroe,[202328],1610612749.0,MIL,,,,Monroe,G. Monroe,,,,,,,,,,,,,,,,,,,,,,,,
343,PT00M01.30S,2022-02-06T04:07:32.0Z,2,REGULAR,freethrow,2 of 2,[],203468,,,1610612757,54,70,2022-02-06T04:08:05Z,3300000,,,0,,C. McCollum Free Throw 2 of 2 (12 PTS),[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,Made,,,,,,,,,,12.0,,,,,,,,
344,PT00M00.00S,2022-02-06T04:08:03.4Z,2,REGULAR,period,end,[],0,,,1610612749,54,70,2022-02-06T04:08:03Z,3310000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT12M00.00S,2022-02-06T04:22:45.3Z,3,REGULAR,substitution,out,['startperiod'],1626159,,,1610612749,54,70,2022-02-06T04:23:03Z,3320000,,,0,,SUB out: J. Winslow,[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,
349,PT12M00.00S,2022-02-06T04:22:45.3Z,3,REGULAR,substitution,out,['startperiod'],1628978,,,1610612749,54,70,2022-02-06T04:23:03Z,3330000,,,0,,SUB out: D. DiVincenzo,[1628978],1610612749.0,MIL,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,
350,PT12M00.00S,2022-02-06T04:22:45.3Z,3,REGULAR,substitution,out,['startperiod'],202083,,,1610612749,54,70,2022-02-06T04:23:03Z,3340000,,,0,,SUB out: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,
351,PT12M00.00S,2022-02-06T04:22:45.3Z,3,REGULAR,substitution,out,['startperiod'],202328,,,1610612749,54,70,2022-02-06T04:23:03Z,3350000,,,0,,SUB out: G. Monroe,[202328],1610612749.0,MIL,,,,Monroe,G. Monroe,,,,,,,,,,,,,,,,,,,,,,,,
352,PT12M00.00S,2022-02-06T04:22:45.3Z,3,REGULAR,substitution,in,['startperiod'],203503,,,1610612749,54,70,2022-02-06T04:23:03Z,3360000,,,0,,SUB in: T. Snell,[203503],1610612757.0,POR,,,,Snell,T. Snell,,,,,,,,,,,,,,,,,,,,,,,,
353,PT12M00.00S,2022-02-06T04:22:45.3Z,3,REGULAR,substitution,in,['startperiod'],203507,,,1610612749,54,70,2022-02-06T04:23:03Z,3370000,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,
354,PT12M00.00S,2022-02-06T04:22:45.3Z,3,REGULAR,substitution,in,['startperiod'],1628960,,,1610612749,54,70,2022-02-06T04:23:03Z,3380000,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,
355,PT12M00.00S,2022-02-06T04:22:45.3Z,3,REGULAR,substitution,in,['startperiod'],201950,,,1610612749,54,70,2022-02-06T04:23:03Z,3390000,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
356,PT12M00.00S,2022-02-06T04:23:26.6Z,3,REGULAR,period,start,[],0,,,1610612749,54,70,2022-02-06T04:23:26Z,3400000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT11M50.00S,2022-02-06T04:23:38.0Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,54,70,2022-02-06T04:23:38Z,3410000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT11M46.00S,2022-02-06T04:23:54.4Z,3,REGULAR,3pt,Jump Shot,[],203507,7.440867279894875,3.1862745098039214,1610612749,54,70,2022-02-06T04:24:00Z,3420000,234.0,17.0,1,left,MISS G. Antetokounmpo 3PT,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,23.47,Missed,,,,,,,,,,,,,,,,,,
359,PT11M43.00S,2022-02-06T04:23:57.4Z,3,REGULAR,rebound,defensive,[],203503,,,1610612757,54,70,2022-02-06T04:24:00Z,3430000,,,0,,T. Snell REBOUND (Off:0 Def:1),[203503],1610612757.0,POR,,,,Snell,T. Snell,,,,,,,358.0,1.0,1.0,0.0,,,,,,,,,,,,,,
360,PT11M29.00S,2022-02-06T04:24:10.6Z,3,REGULAR,3pt,Jump Shot,[],1629014,71.43561103810775,15.686274509803921,1610612757,54,70,2022-02-06T04:24:15Z,3440000,-172.0,216.0,1,right,MISS A. Simons 27' 3PT,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,27.59,Missed,,,,,,,,,,,,,,,,,,
361,PT11M28.00S,2022-02-06T04:24:11.6Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,54,70,2022-02-06T04:24:15Z,3450000,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:6),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,360.0,7.0,6.0,1.0,,,,,,,,,,,,,,
362,PT11M14.00S,2022-02-06T04:24:26.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628960,6.389618922470433,47.549019607843135,1610612749,54,72,2022-02-06T04:24:29Z,3460000,12.0,8.0,1,left,G. Allen cutting Layup (8 PTS) (G. Antetokounmpo 5 AST),"[1628960, 203507]",1610612749.0,MIL,cutting,,,Allen,G. Allen,,,,,1.45,Made,,,,,,,,,,8.0,G. Antetokounmpo,203507.0,5.0,,,,,
364,PT10M56.00S,2022-02-06T04:24:44.1Z,3,REGULAR,3pt,Jump Shot,[],203468,73.9323258869908,84.06862745098039,1610612757,57,72,2022-02-06T04:24:48Z,3480000,170.0,193.0,1,right,C. McCollum 25' 3PT pullup (15 PTS) (A. Simons 3 AST),"[203468, 1629014]",1610612757.0,POR,pullup,,,McCollum,C. McCollum,,,,,25.7,Made,,,,,,,,,,15.0,A. Simons,1629014.0,3.0,,,,,
366,PT10M45.00S,2022-02-06T04:24:57.4Z,3,REGULAR,foul,personal,[],203503,,,1610612749,57,72,2022-02-06T04:25:02Z,3500000,,,0,,T. Snell personal FOUL (2 PF),"[203503, 1626171]",1610612757.0,POR,,,,Snell,T. Snell,,,,,,,,,,,1662.0,2.0,0.0,Portis,1626171.0,,,,,,,,,
368,PT10M38.00S,2022-02-06T04:25:18.5Z,3,REGULAR,2pt,Jump Shot,[],1626171,16.113666228646515,90.68627450980392,1610612749,57,74,2022-02-06T04:25:22Z,3520000,-203.0,99.0,1,left,B. Portis 22' Jump Shot (19 PTS) (J. Holiday 7 AST),"[1626171, 201950]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,22.62,Made,,,,,,,,,,19.0,J. Holiday,201950.0,7.0,,,,,
370,PT10M14.00S,2022-02-06T04:25:43.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203994,94.03745072273325,48.77450980392157,1610612757,59,74,2022-02-06T04:25:49Z,3540000,-6.0,4.0,1,right,J. Nurkic cutting DUNK (9 PTS) (C. McCollum 4 AST),"[203994, 203468]",1610612757.0,POR,cutting,,,Nurkic,J. Nurkic,,,,,0.7,Made,,,,,,,,,,9.0,C. McCollum,203468.0,4.0,,,,,
372,PT10M06.00S,2022-02-06T04:25:50.4Z,3,REGULAR,3pt,Jump Shot,[],203114,29.517082785808146,32.1078431372549,1610612749,59,74,2022-02-06T04:25:56Z,3560000,89.0,225.0,1,left,MISS K. Middleton 24' 3PT,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,24.21,Missed,,,,,,,,,,,,,,,,,,
373,PT10M05.00S,2022-02-06T04:25:51.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612757,59,74,2022-02-06T04:25:56Z,3570000,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,372.0,,,,,,,,,,,,,,,,,
374,PT10M05.00S,2022-02-06T04:25:55.7Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612757,59,74,2022-02-06T04:25:55Z,3580000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT09M48.00S,2022-02-06T04:26:18.4Z,3,REGULAR,3pt,Jump Shot,[],203468,68.01905387647832,18.137254901960784,1610612757,59,74,2022-02-06T04:26:23Z,3590000,-159.0,248.0,1,right,MISS C. McCollum 29' 3PT,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,29.48,Missed,,,,,,,,,,,,,,,,,,
376,PT09M48.00S,2022-02-06T04:26:18.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612749,59,74,2022-02-06T04:26:23Z,3600000,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,375.0,,,,,,,,,,,,,,,,,
377,PT09M48.00S,2022-02-06T04:26:24.2Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,59,74,2022-02-06T04:26:24Z,3610000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
