actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
273,PT04M24.00S,2022-01-26T03:57:07.6Z,2,REGULAR,substitution,out,[],1629675,,,1610612757,55,46,2022-01-26T03:57:15Z,2720000,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,
274,PT04M24.00S,2022-01-26T03:57:07.6Z,2,REGULAR,substitution,in,[],203468,,,1610612757,55,46,2022-01-26T03:57:15Z,2730000,,,0,,SUB in: C. McCollum,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,
275,PT04M24.00S,2022-01-26T03:57:07.6Z,2,REGULAR,substitution,in,[],1626157,,,1610612757,55,46,2022-01-26T03:57:15Z,2740000,,,0,,SUB in: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,
276,PT04M24.00S,2022-01-26T03:57:07.6Z,2,REGULAR,substitution,in,[],1629669,,,1610612757,55,46,2022-01-26T03:57:15Z,2750000,,,0,,SUB in: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,
277,PT04M22.00S,2022-01-26T03:57:27.1Z,2,REGULAR,turnover,lost ball,[],1626181,,,1610612757,55,46,2022-01-26T03:57:30Z,2760000,,,0,,N. Powell lost ball TURNOVER (1 TO),"[1626181, 1630183]",1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,1.0,McDaniels,1630183.0
278,PT04M22.00S,2022-01-26T03:57:27.1Z,2,REGULAR,steal,,[],1630183,,,1610612750,55,46,2022-01-26T03:57:28Z,2770000,,,0,,J. McDaniels STEAL (2 STL),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,
279,PT04M18.00S,2022-01-26T03:57:30.8Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630162,16.245072273324574,95.83333333333334,1610612750,55,46,2022-01-26T03:57:36Z,2780000,-229.0,100.0,1,left,MISS A. Edwards 25' running 3PT,[1630162],1610612750.0,MIN,running,,,Edwards,A. Edwards,,,,,25.01,Missed,,,,,,,,,,,,,,,,,,
280,PT04M14.00S,2022-01-26T03:57:34.8Z,2,REGULAR,rebound,defensive,[],1626181,,,1610612757,55,46,2022-01-26T03:57:36Z,2790000,,,0,,N. Powell REBOUND (Off:0 Def:1),[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,279.0,1.0,1.0,0.0,,,,,,,,,,,,
281,PT04M07.00S,2022-01-26T03:57:44.4Z,2,REGULAR,foul,personal,[],1630183,,,1610612757,55,46,2022-01-26T03:57:49Z,2800000,,,0,,J. McDaniels personal FOUL (2 PF),"[1630183, 203994]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,202026.0,2.0,0.0,Nurkic,203994.0,,,
283,PT04M07.00S,2022-01-26T03:58:08.2Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630183,,,1610612757,55,46,2022-01-26T03:58:24Z,2820000,,,0,,J. McDaniels away-from-play personal FOUL (3 PF) (Simons 1 FT),"[1630183, 1629014]",1610612750.0,MIN,away-from-play,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,202026.0,3.0,0.0,Simons,1629014.0,,,
285,PT04M07.00S,2022-01-26T03:58:28.8Z,2,REGULAR,freethrow,1 of 1,[],1629014,,,1610612757,56,46,2022-01-26T03:58:28Z,2840000,,,0,,A. Simons away-from-play Free Throw 1 of 1 (10 PTS),[1629014],1610612757.0,POR,away-from-play,,,Simons,A. Simons,,,,,,Made,,,,,,,10.0,,,,,,,,,,,
286,PT04M07.00S,2022-01-26T03:58:39.4Z,2,REGULAR,substitution,out,[],1630183,,,1610612750,56,46,2022-01-26T03:58:44Z,2850000,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,
287,PT04M07.00S,2022-01-26T03:58:39.4Z,2,REGULAR,substitution,in,[],1627752,,,1610612750,56,46,2022-01-26T03:58:44Z,2860000,,,0,,SUB in: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,
288,PT03M57.00S,2022-01-26T03:59:00.4Z,2,REGULAR,3pt,Jump Shot,[],1629014,89.96386333771353,3.6764705882352944,1610612757,56,46,2022-01-26T03:59:04Z,2870000,-232.0,42.0,1,right,MISS A. Simons 3PT,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,23.53,Missed,,,,,,,,,,,,,,,,,,
289,PT03M53.00S,2022-01-26T03:59:04.4Z,2,REGULAR,rebound,defensive,[],1630162,,,1610612750,56,46,2022-01-26T03:59:04Z,2880000,,,0,,A. Edwards REBOUND (Off:0 Def:3),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,288.0,3.0,3.0,0.0,,,,,,,,,,,,
290,PT03M34.00S,2022-01-26T03:59:25.4Z,2,REGULAR,turnover,out-of-bounds,[],1627752,,,1610612750,56,46,2022-01-26T03:59:30Z,2890000,,,0,,T. Prince lost ball out-of-bounds TURNOVER (2 TO),[1627752],1610612750.0,MIN,lost ball,,,Prince,T. Prince,,,,,,,,,,,,,,,,,202026.0,,,,,2.0,,
291,PT03M20.00S,2022-01-26T03:59:47.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626181,83.52496714848883,4.411764705882353,1610612757,59,46,2022-01-26T03:59:51Z,2900000,-228.0,102.0,1,right,N. Powell 24' 3PT  (6 PTS) (C. McCollum 2 AST),"[1626181, 203468]",1610612757.0,POR,,,,Powell,N. Powell,,,,,24.98,Made,,,,,,,6.0,C. McCollum,203468.0,2.0,,,,,,,,
293,PT03M07.00S,2022-01-26T04:00:01.0Z,2,REGULAR,3pt,Jump Shot,[],1629669,25.18068331143233,85.29411764705883,1610612750,59,46,2022-01-26T04:00:04Z,2920000,-176.0,184.0,1,left,MISS J. Nowell 25' 3PT,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,25.51,Missed,,,,,,,,,,,,,,,,,,
294,PT03M06.00S,2022-01-26T04:00:02.0Z,2,REGULAR,rebound,defensive,[],203468,,,1610612757,59,46,2022-01-26T04:00:04Z,2930000,,,0,,C. McCollum REBOUND (Off:1 Def:2),[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,293.0,3.0,2.0,1.0,,,,,,,,,,,,
295,PT02M44.00S,2022-01-26T04:00:23.6Z,2,REGULAR,3pt,Jump Shot,[],203468,66.04796320630749,58.333333333333336,1610612757,59,46,2022-01-26T04:00:28Z,2940000,42.0,267.0,1,right,MISS C. McCollum 26' pullup 3PT,[203468],1610612757.0,POR,pullup,,,McCollum,C. McCollum,,,,,26.98,Missed,,,,,,,,,,,,,,,,,,
296,PT02M41.00S,2022-01-26T04:00:26.6Z,2,REGULAR,rebound,offensive,[],1629642,,,1610612757,59,46,2022-01-26T04:00:28Z,2950000,,,0,,N. Little REBOUND (Off:1 Def:2),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,295.0,3.0,2.0,1.0,,,,,,,,,,,,
297,PT02M40.00S,2022-01-26T04:00:28.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629014,81.42247043363994,92.8921568627451,1610612757,59,46,2022-01-26T04:00:32Z,2960000,214.0,122.0,1,right,MISS A. Simons 24' 3PT,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,24.68,Missed,,,,,,,,,,,,,,,,,,
298,PT02M37.00S,2022-01-26T04:00:31.7Z,2,REGULAR,rebound,defensive,[],1630162,,,1610612750,59,46,2022-01-26T04:00:32Z,2970000,,,0,,A. Edwards REBOUND (Off:0 Def:4),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,297.0,4.0,4.0,0.0,,,,,,,,,,,,
299,PT02M29.00S,2022-01-26T04:00:39.2Z,2,REGULAR,3pt,Jump Shot,[],1629669,7.046649145860711,3.431372549019608,1610612750,59,46,2022-01-26T04:00:43Z,2980000,233.0,14.0,1,left,MISS J. Nowell 3PT,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,23.32,Missed,,,,,,,,,,,,,,,,,,
300,PT02M26.00S,2022-01-26T04:00:42.2Z,2,REGULAR,rebound,defensive,[],1629642,,,1610612757,59,46,2022-01-26T04:00:43Z,2990000,,,0,,N. Little REBOUND (Off:1 Def:3),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,299.0,4.0,3.0,1.0,,,,,,,,,,,,
301,PT02M20.00S,2022-01-26T04:00:49.0Z,2,REGULAR,turnover,bad pass,[],1629642,,,1610612757,59,46,2022-01-26T04:00:52Z,3000000,,,0,,N. Little bad pass TURNOVER (1 TO),"[1629642, 1630162]",1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,1.0,Edwards,1630162.0
302,PT02M20.00S,2022-01-26T04:00:49.0Z,2,REGULAR,steal,,[],1630162,,,1610612750,59,46,2022-01-26T04:00:50Z,3010000,,,0,,A. Edwards STEAL (1 STL),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,
303,PT02M16.00S,2022-01-26T04:00:52.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630162,4.944152431011826,50.98039215686274,1610612750,59,48,2022-01-26T04:00:59Z,3020000,-5.0,-6.0,1,left,A. Edwards running Layup (17 PTS),[1630162],1610612750.0,MIN,running,,,Edwards,A. Edwards,,,,,0.77,Made,,,,,,,17.0,,,,,,,,,,,
304,PT02M03.00S,2022-01-26T04:01:05.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203994,94.1688567674113,47.05882352941176,1610612757,59,48,2022-01-26T04:01:07Z,3030000,-15.0,2.0,1,right,MISS J. Nurkic cutting DUNK - blocked,"[203994, 1627752]",1610612757.0,POR,cutting,,,Nurkic,J. Nurkic,,,,,1.49,Missed,Prince,1627752.0,,,,,,,,,,,,,,,,
305,PT02M03.00S,2022-01-26T04:01:05.0Z,2,REGULAR,block,,[],1627752,,,1610612757,59,48,2022-01-26T04:01:06Z,3040000,,,0,,T. Prince BLOCK (1 BLK),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,
306,PT02M01.00S,2022-01-26T04:01:07.0Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612750,59,48,2022-01-26T04:01:07Z,3050000,,,0,,K. Towns REBOUND (Off:2 Def:3),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,304.0,5.0,3.0,2.0,,,,,,,,,,,,
307,PT02M00.00S,2022-01-26T04:01:10.3Z,2,REGULAR,foul,personal,['2freethrow'],203468,,,1610612750,59,48,2022-01-26T04:01:28Z,3060000,,,0,,C. McCollum shooting personal FOUL (2 PF) (Edwards 2 FT),"[203468, 1630162]",1610612757.0,POR,shooting,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,1155.0,2.0,0.0,Edwards,1630162.0,,,
309,PT02M00.00S,2022-01-26T04:01:33.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,59,48,2022-01-26T04:01:33Z,3080000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT02M00.00S,2022-01-26T04:01:43.2Z,2,REGULAR,substitution,out,[],1629642,,,1610612750,59,48,2022-01-26T04:04:07Z,3090000,,,0,,SUB out: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,
311,PT02M00.00S,2022-01-26T04:01:43.2Z,2,REGULAR,substitution,in,[],203496,,,1610612750,59,48,2022-01-26T04:04:07Z,3100000,,,0,,SUB in: R. Covington,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,
312,PT02M00.00S,2022-01-26T04:04:29.8Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1630162,,,1610612750,59,49,2022-01-26T04:04:29Z,3110000,,,0,,A. Edwards Free Throw 1 of 2 (18 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,Made,,,,,,,18.0,,,,,,,,,,,
313,PT02M00.00S,2022-01-26T04:04:46.3Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1630162,,,1610612750,59,50,2022-01-26T04:04:46Z,3120000,,,0,,A. Edwards Free Throw 2 of 2 (19 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,Made,,,,,,,19.0,,,,,,,,,,,
314,PT01M42.00S,2022-01-26T04:05:06.3Z,2,REGULAR,turnover,bad pass,[],1629014,,,1610612757,59,50,2022-01-26T04:05:09Z,3130000,,,0,,A. Simons bad pass TURNOVER (2 TO),"[1629014, 1629020]",1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,2.0,Vanderbilt,1629020.0
315,PT01M42.00S,2022-01-26T04:05:06.3Z,2,REGULAR,steal,,[],1629020,,,1610612750,59,50,2022-01-26T04:05:07Z,3140000,,,0,,J. Vanderbilt STEAL (1 STL),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,
316,PT01M27.00S,2022-01-26T04:05:20.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629020,11.777266754270697,50.0,1610612750,59,52,2022-01-26T04:05:26Z,3150000,0.0,58.0,1,left,J. Vanderbilt driving floating bank Jump Shot (5 PTS) (J. Nowell 3 AST),"[1629020, 1629669]",1610612750.0,MIN,driving floating bank,,,Vanderbilt,J. Vanderbilt,,,,,5.82,Made,,,,,,,5.0,J. Nowell,1629669.0,3.0,,,,,,,,
317,PT01M13.00S,2022-01-26T04:05:35.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203994,92.19776609724047,51.470588235294116,1610612757,61,52,2022-01-26T04:10:45Z,3160000,7.0,21.0,1,right,J. Nurkic cutting Layup (10 PTS) (C. McCollum 3 AST),"[203994, 203468]",1610612757.0,POR,cutting,,,Nurkic,J. Nurkic,,,,,2.21,Made,,,,,,,10.0,C. McCollum,203468.0,3.0,,,,,,,,
319,PT00M53.70S,2022-01-26T04:05:54.5Z,2,REGULAR,3pt,Jump Shot,[],1629669,17.821944809461236,94.36274509803921,1610612750,61,55,2022-01-26T04:06:02Z,3180000,-222.0,115.0,1,left,J. Nowell 24' 3PT step back (8 PTS),[1629669],1610612750.0,MIN,step back,,,Nowell,J. Nowell,,,,,24.98,Made,,,,,,,8.0,,,,,,,,,,,
320,PT00M35.70S,2022-01-26T04:06:17.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203994,82.9993429697766,42.15686274509804,1610612757,63,55,2022-01-26T04:06:21Z,3190000,-39.0,107.0,1,right,J. Nurkic 11' turnaround Hook (12 PTS) (A. Simons 5 AST),"[203994, 1629014]",1610612757.0,POR,turnaround,,,Nurkic,J. Nurkic,,,,,11.42,Made,,,,,,,12.0,A. Simons,1629014.0,5.0,,,,,,,,
322,PT00M27.70S,2022-01-26T04:06:29.4Z,2,REGULAR,turnover,out-of-bounds,[],1629669,,,1610612750,63,55,2022-01-26T04:06:39Z,3210000,,,0,,J. Nowell bad pass out-of-bounds TURNOVER (1 TO),[1629669],1610612750.0,MIN,bad pass,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,202026.0,,,,,1.0,,
323,PT00M10.20S,2022-01-26T04:07:03.0Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],203468,74.85216819973719,49.50980392156863,1610612757,63,55,2022-01-26T04:07:07Z,3220000,-2.0,184.0,1,right,MISS C. McCollum 18' Jump Shot,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,18.39,Missed,,,,,,,,,,,,,,,,,,
324,PT00M06.80S,2022-01-26T04:07:06.3Z,2,REGULAR,rebound,offensive,[],203994,,,1610612757,63,55,2022-01-26T04:07:06Z,3230000,,,0,,J. Nurkic REBOUND (Off:4 Def:4),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,323.0,8.0,4.0,4.0,,,,,,,,,,,,
325,PT00M06.20S,2022-01-26T04:07:07.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203994,92.32917214191852,49.01960784313725,1610612757,63,55,2022-01-26T04:07:11Z,3240000,-5.0,20.0,1,right,MISS J. Nurkic putback Layup,[203994],1610612757.0,POR,putback,,,Nurkic,J. Nurkic,,,,,2.02,Missed,,,,,,,,,,,,,,,,,,
326,PT00M05.00S,2022-01-26T04:07:08.2Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612750,63,55,2022-01-26T04:07:08Z,3250000,,,0,,K. Towns REBOUND (Off:2 Def:4),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,325.0,6.0,4.0,2.0,,,,,,,,,,,,
327,PT00M00.00S,2022-01-26T04:07:13.6Z,2,REGULAR,2pt,Jump Shot,['fastbreak'],1630162,28.597240473061763,43.13725490196079,1610612750,63,55,2022-01-26T04:12:52Z,3260000,34.0,216.0,1,left,MISS A. Edwards 21' step back Shot,[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,21.9,Missed,,,,,,,,,,,,,,,,,,
328,PT00M00.00S,2022-01-26T04:07:13.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612750,63,55,2022-01-26T04:12:52Z,3270000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,327.0,,,,,,,,,,,,,,,
329,PT00M00.00S,2022-01-26T04:07:16.1Z,2,REGULAR,period,end,[],0,,,1610612750,63,55,2022-01-26T04:07:16Z,3280000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT12M00.00S,2022-01-26T04:21:25.4Z,3,REGULAR,substitution,out,['startperiod'],1626181,,,1610612750,63,55,2022-01-26T04:22:28Z,3290000,,,0,,SUB out: N. Powell,[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,
332,PT12M00.00S,2022-01-26T04:21:25.4Z,3,REGULAR,substitution,out,['startperiod'],1629669,,,1610612750,63,55,2022-01-26T04:22:28Z,3300000,,,0,,SUB out: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,
333,PT12M00.00S,2022-01-26T04:21:25.4Z,3,REGULAR,substitution,out,['startperiod'],1627752,,,1610612750,63,55,2022-01-26T04:22:28Z,3310000,,,0,,SUB out: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,
334,PT12M00.00S,2022-01-26T04:21:25.4Z,3,REGULAR,substitution,in,['startperiod'],1629642,,,1610612750,63,55,2022-01-26T04:22:28Z,3320000,,,0,,SUB in: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,
335,PT12M00.00S,2022-01-26T04:21:25.4Z,3,REGULAR,substitution,in,['startperiod'],1626156,,,1610612750,63,55,2022-01-26T04:22:28Z,3330000,,,0,,SUB in: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,
336,PT12M00.00S,2022-01-26T04:21:25.4Z,3,REGULAR,substitution,in,['startperiod'],1630183,,,1610612750,63,55,2022-01-26T04:22:28Z,3340000,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,
337,PT12M00.00S,2022-01-26T04:22:31.2Z,3,REGULAR,period,start,[],0,,,1610612750,63,55,2022-01-26T04:22:31Z,3350000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT11M38.00S,2022-01-26T04:22:52.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629020,94.43166885676742,45.588235294117645,1610612750,63,57,2022-01-26T04:23:24Z,3360000,-22.0,0.0,1,right,J. Vanderbilt reverse Layup (7 PTS) (D. Russell 3 AST),"[1629020, 1626156]",1610612750.0,MIN,reverse,,,Vanderbilt,J. Vanderbilt,,,,,2.21,Made,,,,,,,7.0,D. Russell,1626156.0,3.0,,,,,,,,
340,PT11M13.00S,2022-01-26T04:23:18.0Z,3,REGULAR,foul,personal,['2freethrow'],1626157,,,1610612757,63,57,2022-01-26T04:23:23Z,3380000,,,0,,K. Towns shooting personal FOUL (1 PF) (Nurkic 2 FT),"[1626157, 203994]",1610612750.0,MIN,shooting,,,Towns,K. Towns,,,,,,,,,,,,,,,,,1155.0,1.0,0.0,Nurkic,203994.0,,,
342,PT11M13.00S,2022-01-26T04:23:46.3Z,3,REGULAR,freethrow,1 of 2,[],203994,,,1610612757,64,57,2022-01-26T04:23:46Z,3400000,,,0,,J. Nurkic Free Throw 1 of 2 (13 PTS),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,Made,,,,,,,13.0,,,,,,,,,,,
343,PT11M13.00S,2022-01-26T04:24:02.0Z,3,REGULAR,freethrow,2 of 2,[],203994,,,1610612757,65,57,2022-01-26T04:24:02Z,3410000,,,0,,J. Nurkic Free Throw 2 of 2 (14 PTS),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,Made,,,,,,,14.0,,,,,,,,,,,
344,PT10M57.00S,2022-01-26T04:24:19.4Z,3,REGULAR,2pt,Jump Shot,[],1630183,92.06636005256242,66.91176470588235,1610612750,65,57,2022-01-26T04:24:23Z,3420000,85.0,22.0,1,right,MISS J. McDaniels 8' driving floating Shot,[1630183],1610612750.0,MIN,driving floating,,,McDaniels,J. McDaniels,,,,,8.74,Missed,,,,,,,,,,,,,,,,,,
345,PT10M57.00S,2022-01-26T04:24:19.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612757,65,57,2022-01-26T04:24:23Z,3430000,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,344.0,,,,,,,,,,,,,,,
346,PT10M57.00S,2022-01-26T04:24:24.1Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612757,65,57,2022-01-26T04:24:24Z,3440000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT10M37.00S,2022-01-26T04:24:47.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203994,6.1268068331143235,47.30392156862745,1610612757,65,57,2022-01-26T04:25:26Z,3450000,13.0,5.0,1,left,MISS J. Nurkic driving finger roll Layup,[203994],1610612757.0,POR,driving finger roll,,,Nurkic,J. Nurkic,,,,,1.44,Missed,,,,,,,,,,,,,,,,,,
348,PT10M36.00S,2022-01-26T04:24:48.6Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612750,65,57,2022-01-26T04:24:50Z,3460000,,,0,,K. Towns REBOUND (Off:2 Def:5),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,347.0,7.0,5.0,2.0,,,,,,,,,,,,
349,PT10M27.00S,2022-01-26T04:24:57.6Z,3,REGULAR,2pt,Jump Shot,[],1626157,73.14388961892247,44.11764705882353,1610612750,65,57,2022-01-26T04:25:01Z,3470000,-29.0,200.0,1,right,MISS K. Towns 20' Jump Shot,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,20.21,Missed,,,,,,,,,,,,,,,,,,
350,PT10M25.00S,2022-01-26T04:24:59.6Z,3,REGULAR,rebound,defensive,[],203496,,,1610612757,65,57,2022-01-26T04:25:01Z,3480000,,,0,,R. Covington REBOUND (Off:0 Def:2),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,349.0,2.0,2.0,0.0,,,,,,,,,,,,
351,PT10M18.00S,2022-01-26T04:25:09.4Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612757,65,57,2022-01-26T04:25:09Z,3490000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT10M01.00S,2022-01-26T04:25:37.3Z,3,REGULAR,2pt,Jump Shot,[],203496,19.004599211563733,23.284313725490197,1610612757,65,57,2022-01-26T04:25:40Z,3500000,134.0,126.0,1,left,MISS R. Covington 18' turnaround fadeaway Shot,[203496],1610612757.0,POR,turnaround fadeaway,,,Covington,R. Covington,,,,,18.37,Missed,,,,,,,,,,,,,,,,,,
353,PT10M00.00S,2022-01-26T04:25:38.7Z,3,REGULAR,rebound,defensive,[],1630162,,,1610612750,65,57,2022-01-26T04:25:38Z,3510000,,,0,,A. Edwards REBOUND (Off:0 Def:5),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,352.0,5.0,5.0,0.0,,,,,,,,,,,,
354,PT09M55.00S,2022-01-26T04:25:48.3Z,3,REGULAR,turnover,out-of-bounds,[],1629020,,,1610612750,65,57,2022-01-26T04:25:59Z,3520000,,,0,,J. Vanderbilt lost ball out-of-bounds TURNOVER (1 TO),[1629020],1610612750.0,MIN,lost ball,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,1155.0,,,,,1.0,,
355,PT09M42.00S,2022-01-26T04:26:15.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203496,5.995400788436268,38.72549019607843,1610612757,65,57,2022-01-26T04:29:16Z,3530000,56.0,4.0,1,left,MISS R. Covington driving floating Shot,[203496],1610612757.0,POR,driving floating,,,Covington,R. Covington,,,,,5.65,Missed,,,,,,,,,,,,,,,,,,
356,PT09M41.00S,2022-01-26T04:26:16.5Z,3,REGULAR,rebound,offensive,[],203994,,,1610612757,65,57,2022-01-26T04:29:16Z,3540000,,,0,,J. Nurkic REBOUND (Off:5 Def:4),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,355.0,9.0,4.0,5.0,,,,,,,,,,,,
362,PT09M40.00S,2022-01-26T04:26:16.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203994,6.750985545335084,47.549019607843135,1610612757,65,57,2022-01-26T04:30:16Z,3545000,12.0,11.0,1,left,MISS J. Nurkic tip Layup,[203994],1610612757.0,POR,tip,,,Nurkic,J. Nurkic,,,,,1.65,Missed,,,,,,,,,,,,,,,,,,
363,PT09M39.00S,2022-01-26T04:26:17.5Z,3,REGULAR,rebound,offensive,[],203496,,,1610612757,65,57,2022-01-26T04:30:16Z,3547500,,,0,,R. Covington REBOUND (Off:1 Def:2),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,362.0,3.0,2.0,1.0,,,,,,,,,,,,
