actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
252,PT05M57.00S,2022-01-08T03:51:48.0Z,2,REGULAR,substitution,in,[],1630205,,,1610612739,34,38,2022-01-08T03:52:24Z,2500000,,,0,,SUB in: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT05M57.00S,2022-01-08T03:52:32.7Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1628374,,,1610612739,34,39,2022-01-08T03:52:55Z,2510000,,,0,,L. Markkanen Free Throw 1 of 2 (4 PTS),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,Made,,,,,,,4.0,,,,,,,,,,,,
254,PT05M57.00S,2022-01-08T03:52:32.7Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1628374,,,1610612739,34,40,2022-01-08T03:52:55Z,2520000,,,0,,L. Markkanen Free Throw 2 of 2 (5 PTS),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,Made,,,,,,,5.0,,,,,,,,,,,,
255,PT05M43.00S,2022-01-08T03:53:05.1Z,2,REGULAR,turnover,bad pass,[],203496,,,1610612757,34,40,2022-01-08T03:53:09Z,2530000,,,0,,R. Covington bad pass TURNOVER (1 TO),"[203496, 1628386]",1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,1.0,Allen,1628386.0,
256,PT05M43.00S,2022-01-08T03:53:05.1Z,2,REGULAR,steal,,[],1628386,,,1610612739,34,40,2022-01-08T03:53:06Z,2540000,,,0,,J. Allen STEAL (1 STL),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT05M37.00S,2022-01-08T03:53:10.9Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628374,21.369908015768726,91.42156862745098,1610612739,34,40,2022-01-08T03:53:17Z,2550000,-207.0,148.0,1,left,MISS L. Markkanen 25' running 3PT,[1628374],1610612739.0,CLE,running,,,Markkanen,L. Markkanen,,,,,25.48,Missed,,,,,,,,,,,,,,,,,,,
258,PT05M34.00S,2022-01-08T03:53:13.9Z,2,REGULAR,rebound,defensive,[],1629642,,,1610612757,34,40,2022-01-08T03:53:17Z,2560000,,,0,,N. Little REBOUND (Off:0 Def:4),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,257.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
259,PT05M29.00S,2022-01-08T03:53:19.1Z,2,REGULAR,turnover,lost ball,[],1629014,,,1610612757,34,40,2022-01-08T03:53:22Z,2570000,,,0,,A. Simons lost ball TURNOVER (1 TO),"[1629014, 1628386]",1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,1.0,Allen,1628386.0,
260,PT05M29.00S,2022-01-08T03:53:19.1Z,2,REGULAR,steal,,[],1628386,,,1610612739,34,40,2022-01-08T03:53:20Z,2580000,,,0,,J. Allen STEAL (2 STL),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT05M22.00S,2022-01-08T03:53:26.0Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629685,17.16491458607096,96.32352941176471,1610612739,34,43,2022-01-08T03:53:31Z,2590000,-232.0,109.0,1,left,D. Windler 25' 3PT running (6 PTS) (D. Garland 2 AST),"[1629685, 1629636]",1610612739.0,CLE,running,,,Windler,D. Windler,,,,,25.59,Made,,,,,,,6.0,D. Garland,1629636.0,2.0,,,,,,,,,
263,PT05M00.00S,2022-01-08T03:53:48.1Z,2,REGULAR,3pt,Jump Shot,[],203994,67.62483574244416,25.245098039215684,1610612757,37,43,2022-01-08T03:53:51Z,2610000,-124.0,252.0,1,right,J. Nurkic 28' 3PT  (11 PTS) (A. Simons 1 AST),"[203994, 1629014]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,28.06,Made,,,,,,,11.0,A. Simons,1629014.0,1.0,,,,,,,,,
265,PT04M36.00S,2022-01-08T03:54:12.6Z,2,REGULAR,3pt,Jump Shot,[],1629636,32.013797634691194,20.833333333333336,1610612739,37,46,2022-01-08T03:54:16Z,2630000,146.0,248.0,1,left,D. Garland 28' 3PT step back (13 PTS),[1629636],1610612739.0,CLE,step back,,,Garland,D. Garland,,,,,28.8,Made,,,,,,,13.0,,,,,,,,,,,,
266,PT04M15.00S,2022-01-08T03:54:32.0Z,2,REGULAR,turnover,bad pass,[],1629014,,,1610612757,37,46,2022-01-08T03:54:35Z,2640000,,,0,,A. Simons bad pass TURNOVER (2 TO),"[1629014, 1628374]",1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,2.0,Markkanen,1628374.0,
267,PT04M15.00S,2022-01-08T03:54:32.0Z,2,REGULAR,steal,,[],1628374,,,1610612739,37,46,2022-01-08T03:54:33Z,2650000,,,0,,L. Markkanen STEAL (1 STL),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT04M05.00S,2022-01-08T03:54:42.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629636,36.21879106438896,25.0,1610612739,37,49,2022-01-08T03:54:46Z,2660000,125.0,288.0,1,left,D. Garland 31' 3PT pullup (16 PTS),[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,31.4,Made,,,,,,,16.0,,,,,,,,,,,,
270,PT03M52.00S,2022-01-08T03:55:07.8Z,2,REGULAR,foul,personal,['2freethrow'],1630205,,,1610612757,37,49,2022-01-08T03:55:14Z,2680000,,,0,,L. Stevens shooting personal FOUL (1 PF) (Powell 2 FT),"[1630205, 1626181]",1610612739.0,CLE,shooting,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,202056.0,1.0,0.0,Powell,1626181.0,,,,
272,PT03M52.00S,2022-01-08T03:55:25.7Z,2,REGULAR,freethrow,1 of 2,[],1626181,,,1610612757,38,49,2022-01-08T03:55:25Z,2700000,,,0,,N. Powell Free Throw 1 of 2 (7 PTS),[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,Made,,,,,,,7.0,,,,,,,,,,,,
273,PT03M52.00S,2022-01-08T03:55:26.4Z,2,REGULAR,substitution,out,[],1629685,,,1610612757,38,49,2022-01-08T03:55:39Z,2710000,,,0,,SUB out: D. Windler,[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT03M52.00S,2022-01-08T03:55:26.4Z,2,REGULAR,substitution,out,[],1628374,,,1610612757,38,49,2022-01-08T03:55:39Z,2720000,,,0,,SUB out: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT03M52.00S,2022-01-08T03:55:26.4Z,2,REGULAR,substitution,out,[],1630205,,,1610612757,38,49,2022-01-08T03:55:39Z,2730000,,,0,,SUB out: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT03M52.00S,2022-01-08T03:55:26.4Z,2,REGULAR,substitution,in,[],1630596,,,1610612757,38,49,2022-01-08T03:55:39Z,2740000,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT03M52.00S,2022-01-08T03:55:26.4Z,2,REGULAR,substitution,in,[],200765,,,1610612757,38,49,2022-01-08T03:55:39Z,2750000,,,0,,SUB in: R. Rondo,[200765],1610612739.0,CLE,,,,Rondo,R. Rondo,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT03M52.00S,2022-01-08T03:55:26.4Z,2,REGULAR,substitution,in,[],1626224,,,1610612757,38,49,2022-01-08T03:55:39Z,2760000,,,0,,SUB in: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT03M52.00S,2022-01-08T03:55:48.7Z,2,REGULAR,freethrow,2 of 2,[],1626181,,,1610612757,39,49,2022-01-08T03:55:48Z,2770000,,,0,,N. Powell Free Throw 2 of 2 (8 PTS),[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,Made,,,,,,,8.0,,,,,,,,,,,,
280,PT03M42.00S,2022-01-08T03:56:07.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626181,,,1610612739,39,49,2022-01-08T03:56:15Z,2780000,,,0,,N. Powell personal FOUL (1 PF) (Rondo 2 FT),"[1626181, 200765]",1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,202056.0,1.0,0.0,Rondo,200765.0,,,,
282,PT03M42.00S,2022-01-08T03:56:26.6Z,2,REGULAR,freethrow,1 of 2,[],200765,,,1610612739,39,50,2022-01-08T03:56:26Z,2800000,,,0,,R. Rondo Free Throw 1 of 2 (9 PTS),[200765],1610612739.0,CLE,,,,Rondo,R. Rondo,,,,,,Made,,,,,,,9.0,,,,,,,,,,,,
283,PT03M42.00S,2022-01-08T03:56:40.8Z,2,REGULAR,freethrow,2 of 2,[],200765,,,1610612739,39,51,2022-01-08T03:56:40Z,2810000,,,0,,R. Rondo Free Throw 2 of 2 (10 PTS),[200765],1610612739.0,CLE,,,,Rondo,R. Rondo,,,,,,Made,,,,,,,10.0,,,,,,,,,,,,
284,PT03M30.00S,2022-01-08T03:56:54.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629014,87.07293035479631,54.166666666666664,1610612757,41,51,2022-01-08T03:57:02Z,2820000,21.0,69.0,1,right,A. Simons 7' driving floating Jump Shot (4 PTS),[1629014],1610612757.0,POR,driving floating,,,Simons,A. Simons,,,,,7.21,Made,,,,,,,4.0,,,,,,,,,,,,
285,PT03M18.00S,2022-01-08T03:57:06.8Z,2,REGULAR,3pt,Jump Shot,[],200765,5.863994743758213,96.07843137254902,1610612739,41,51,2022-01-08T03:57:10Z,2830000,-230.0,3.0,1,left,MISS R. Rondo 3PT,[200765],1610612739.0,CLE,,,,Rondo,R. Rondo,,,,,23.04,Missed,,,,,,,,,,,,,,,,,,,
286,PT03M16.00S,2022-01-08T03:57:08.8Z,2,REGULAR,rebound,defensive,[],1626181,,,1610612757,41,51,2022-01-08T03:57:10Z,2840000,,,0,,N. Powell REBOUND (Off:2 Def:1),[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,285.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
287,PT03M12.00S,2022-01-08T03:57:13.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629642,94.03745072273325,51.9607843137255,1610612757,43,51,2022-01-08T03:57:19Z,2850000,10.0,4.0,1,right,N. Little running Layup (2 PTS) (N. Powell 2 AST),"[1629642, 1626181]",1610612757.0,POR,running,,,Little,N. Little,,,,,1.04,Made,,,,,,,2.0,N. Powell,1626181.0,2.0,,,,,,,,,
289,PT02M52.00S,2022-01-08T03:57:32.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628386,5.995400788436268,50.49019607843137,1610612739,43,53,2022-01-08T03:57:36Z,2870000,-2.0,4.0,1,left,J. Allen alley-oop DUNK (4 PTS) (D. Garland 3 AST),"[1628386, 1629636]",1610612739.0,CLE,alley-oop,,,Allen,J. Allen,,,,,0.46,Made,,,,,,,4.0,D. Garland,1629636.0,3.0,,,,,,,,,
291,PT02M41.00S,2022-01-08T03:57:46.9Z,2,REGULAR,foul,personal,[],1626224,,,1610612757,43,53,2022-01-08T03:57:55Z,2890000,,,0,,C. Osman personal FOUL (1 PF),"[1626224, 1629014]",1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,2530.0,1.0,0.0,Simons,1629014.0,,,,
293,PT02M41.00S,2022-01-08T03:57:57.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,43,53,2022-01-08T03:57:57Z,2910000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT02M34.00S,2022-01-08T04:00:55.0Z,2,REGULAR,3pt,Jump Shot,[],1626181,67.09921156373193,27.450980392156865,1610612757,43,53,2022-01-08T04:01:01Z,2920000,-113.0,257.0,1,right,MISS N. Powell 28' 3PT,[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,28.04,Missed,,,,,,,,,,,,,,,,,,,
295,PT02M32.00S,2022-01-08T04:00:57.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612739,43,53,2022-01-08T04:01:01Z,2930000,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,294.0,,,,,,,,,,,,,,,,,,
296,PT02M32.00S,2022-01-08T04:01:01.5Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612739,43,53,2022-01-08T04:01:01Z,2940000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT02M12.00S,2022-01-08T04:01:28.1Z,2,REGULAR,3pt,Jump Shot,[],200765,30.436925098554536,79.90196078431373,1610612739,43,53,2022-01-08T04:01:34Z,2950000,-150.0,234.0,1,left,MISS R. Rondo 27' pullup 3PT,[200765],1610612739.0,CLE,pullup,,,Rondo,R. Rondo,,,,,27.73,Missed,,,,,,,,,,,,,,,,,,,
298,PT02M06.00S,2022-01-08T04:01:34.1Z,2,REGULAR,rebound,offensive,[],1630596,,,1610612739,43,53,2022-01-08T04:01:34Z,2960000,,,0,,E. Mobley REBOUND (Off:2 Def:1),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,297.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
299,PT02M06.00S,2022-01-08T04:01:33.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630596,1.8396846254927726,38.11274509803921,1610612739,43,53,2022-01-08T04:05:42Z,2970000,59.0,-35.0,1,left,MISS E. Mobley 6' floating Shot,[1630596],1610612739.0,CLE,floating,,,Mobley,E. Mobley,,,,,6.9,Missed,,,,,,,,,,,,,,,,,,,
300,PT02M03.00S,2022-01-08T04:01:36.9Z,2,REGULAR,rebound,defensive,[],203994,,,1610612757,43,53,2022-01-08T04:01:41Z,2980000,,,0,,J. Nurkic REBOUND (Off:2 Def:4),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,299.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
301,PT01M58.00S,2022-01-08T04:01:41.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626181,94.95729303547962,51.71568627450981,1610612757,43,53,2022-01-08T04:01:49Z,2990000,9.0,-5.0,1,right,MISS N. Powell Jump Shot,[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,1.0,Missed,,,,,,,,,,,,,,,,,,,
302,PT01M56.00S,2022-01-08T04:01:43.8Z,2,REGULAR,rebound,defensive,[],1628386,,,1610612739,43,53,2022-01-08T04:01:43Z,3000000,,,0,,J. Allen REBOUND (Off:0 Def:4),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,301.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
303,PT01M46.00S,2022-01-08T04:01:56.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203496,,,1610612739,43,53,2022-01-08T04:05:32Z,3010000,,,0,,R. Covington flagrant-type-1 personal FOUL (2 PF) (Rondo 2 FT),"[203496, 200765]",1610612757.0,POR,flagrant-type-1,,,Covington,R. Covington,,,,,,,,,,,,,,,,,2530.0,2.0,0.0,Rondo,200765.0,,,,
305,PT01M46.00S,2022-01-08T04:02:46.5Z,2,REGULAR,instantreplay,request,[],0,,,1610612739,43,53,2022-01-08T04:05:27Z,3030000,,,0,,,[],,,overturned,,,,,,,,,,,,,,,,,,,,,2530.0,,,,,,,,Common Foul to Flagrant 1
306,PT01M46.00S,2022-01-08T04:05:51.0Z,2,REGULAR,freethrow,1 of 2,[],200765,,,1610612739,43,53,2022-01-08T04:06:10Z,3040000,,,0,,MISS R. Rondo flagrant Free Throw 1 of 2,[200765],1610612739.0,CLE,flagrant,,,Rondo,R. Rondo,,,,,,Missed,,,,,,,,,,,,,,,,,,,
307,PT01M46.00S,2022-01-08T04:05:51.0Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612739,43,53,2022-01-08T04:06:10Z,3050000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,306.0,,,,,,,,,,,,,,,,,,
308,PT01M46.00S,2022-01-08T04:05:51.0Z,2,REGULAR,freethrow,2 of 2,[],200765,,,1610612739,43,54,2022-01-08T04:06:10Z,3060000,,,0,,R. Rondo flagrant Free Throw 2 of 2 (11 PTS),[200765],1610612739.0,CLE,flagrant,,,Rondo,R. Rondo,,,,,,Made,,,,,,,11.0,,,,,,,,,,,,
309,PT01M35.00S,2022-01-08T04:06:30.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203994,,,1610612739,43,54,2022-01-08T04:06:38Z,3070000,,,0,,J. Nurkic shooting personal FOUL (1 PF) (Allen 2 FT),"[203994, 1628386]",1610612757.0,POR,shooting,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,202056.0,1.0,0.0,Allen,1628386.0,,,,
311,PT01M35.00S,2022-01-08T04:06:55.2Z,2,REGULAR,freethrow,1 of 2,[],1628386,,,1610612739,43,55,2022-01-08T04:07:14Z,3090000,,,0,,J. Allen Free Throw 1 of 2 (5 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,Made,,,,,,,5.0,,,,,,,,,,,,
312,PT01M35.00S,2022-01-08T04:06:55.2Z,2,REGULAR,freethrow,2 of 2,[],1628386,,,1610612739,43,55,2022-01-08T04:07:14Z,3100000,,,0,,MISS J. Allen Free Throw 2 of 2,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,Missed,,,,,,,,,,,,,,,,,,,
313,PT01M33.00S,2022-01-08T04:06:57.2Z,2,REGULAR,rebound,defensive,[],203994,,,1610612757,43,55,2022-01-08T04:07:14Z,3110000,,,0,,J. Nurkic REBOUND (Off:2 Def:5),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,312.0,7.0,5.0,2.0,,,,,,,,,,,,,,,
314,PT01M12.00S,2022-01-08T04:07:31.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629014,93.9060446780552,50.73529411764706,1610612757,45,55,2022-01-08T04:07:35Z,3120000,4.0,5.0,1,right,A. Simons driving reverse Layup (6 PTS),[1629014],1610612757.0,POR,driving reverse,,,Simons,A. Simons,,,,,0.61,Made,,,,,,,6.0,,,,,,,,,,,,
315,PT00M56.60S,2022-01-08T04:07:55.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203994,,,1610612739,45,55,2022-01-08T04:08:02Z,3130000,,,0,,J. Nurkic personal FOUL (2 PF) (Allen 2 FT),"[203994, 1628386]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,2530.0,2.0,0.0,Allen,1628386.0,,,,
317,PT00M56.60S,2022-01-08T04:08:16.5Z,2,REGULAR,freethrow,1 of 2,[],1628386,,,1610612739,45,56,2022-01-08T04:08:16Z,3150000,,,0,,J. Allen Free Throw 1 of 2 (6 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,Made,,,,,,,6.0,,,,,,,,,,,,
318,PT00M56.60S,2022-01-08T04:08:38.4Z,2,REGULAR,freethrow,2 of 2,[],1628386,,,1610612739,45,57,2022-01-08T04:08:38Z,3160000,,,0,,J. Allen Free Throw 2 of 2 (7 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,Made,,,,,,,7.0,,,,,,,,,,,,
319,PT00M37.50S,2022-01-08T04:09:00.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629014,94.43166885676742,45.588235294117645,1610612757,45,57,2022-01-08T04:09:03Z,3170000,-22.0,0.0,1,right,MISS A. Simons driving Layup,[1629014],1610612757.0,POR,driving,,,Simons,A. Simons,,,,,2.21,Missed,,,,,,,,,,,,,,,,,,,
320,PT00M37.50S,2022-01-08T04:09:00.6Z,2,REGULAR,rebound,offensive,[],203496,,,1610612757,45,57,2022-01-08T04:09:03Z,3180000,,,0,,R. Covington REBOUND (Off:1 Def:3),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,319.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
321,PT00M37.50S,2022-01-08T04:09:02.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203496,94.40999984741211,50.0,1610612757,47,57,2022-01-08T04:09:02Z,3190000,0.0,0.0,1,right,R. Covington tip Layup (5 PTS),[203496],1610612757.0,POR,tip,,,Covington,R. Covington,,,,,0.0,Made,,,,,,,5.0,,,,,,,,,,,,
322,PT00M22.50S,2022-01-08T04:09:18.4Z,2,REGULAR,3pt,Jump Shot,[],200765,30.56833114323259,68.38235294117648,1610612739,47,57,2022-01-08T04:10:22Z,3200000,-92.0,235.0,1,left,MISS R. Rondo 25' pullup 3PT,[200765],1610612739.0,CLE,pullup,,,Rondo,R. Rondo,,,,,25.21,Missed,,,,,,,,,,,,,,,,,,,
323,PT00M19.60S,2022-01-08T04:09:21.4Z,2,REGULAR,rebound,defensive,[],203994,,,1610612757,47,57,2022-01-08T04:09:21Z,3210000,,,0,,J. Nurkic REBOUND (Off:2 Def:6),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,322.0,8.0,6.0,2.0,,,,,,,,,,,,,,,
324,PT00M02.50S,2022-01-08T04:09:38.5Z,2,REGULAR,2pt,Jump Shot,[],1629014,72.09264126149803,44.36274509803921,1610612757,47,57,2022-01-08T04:09:44Z,3220000,-28.0,210.0,1,right,MISS A. Simons 21' step back Shot,[1629014],1610612757.0,POR,step back,,,Simons,A. Simons,,,,,21.17,Missed,,,,,,,,,,,,,,,,,,,
325,PT00M02.50S,2022-01-08T04:09:38.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612757,47,57,2022-01-08T04:09:44Z,3230000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,324.0,,,,,,,,,,,,,,,,,,
326,PT00M00.00S,2022-01-08T04:09:44.0Z,2,REGULAR,period,end,[],0,,,1610612757,47,57,2022-01-08T04:09:44Z,3240000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT12M00.00S,2022-01-08T04:23:55.2Z,3,REGULAR,substitution,out,['startperiod'],200765,,,1610612757,47,57,2022-01-08T04:24:41Z,3250000,,,0,,SUB out: R. Rondo,[200765],1610612739.0,CLE,,,,Rondo,R. Rondo,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT12M00.00S,2022-01-08T04:23:55.2Z,3,REGULAR,substitution,out,['startperiod'],1626224,,,1610612757,47,57,2022-01-08T04:24:41Z,3260000,,,0,,SUB out: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2022-01-08T04:23:55.2Z,3,REGULAR,substitution,in,['startperiod'],1628374,,,1610612757,47,57,2022-01-08T04:24:41Z,3270000,,,0,,SUB in: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT12M00.00S,2022-01-08T04:23:55.2Z,3,REGULAR,substitution,in,['startperiod'],1630205,,,1610612757,47,57,2022-01-08T04:24:41Z,3280000,,,0,,SUB in: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT12M00.00S,2022-01-08T04:24:56.9Z,3,REGULAR,period,start,[],0,,,1610612757,47,57,2022-01-08T04:24:56Z,3290000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT11M46.00S,2022-01-08T04:25:10.5Z,3,REGULAR,3pt,Jump Shot,[],1626181,30.56833114323259,70.83333333333334,1610612757,47,57,2022-01-08T04:25:15Z,3300000,-104.0,235.0,1,left,MISS N. Powell 25' 3PT,[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,25.69,Missed,,,,,,,,,,,,,,,,,,,
333,PT11M42.00S,2022-01-08T04:25:14.5Z,3,REGULAR,rebound,defensive,[],1630205,,,1610612739,47,57,2022-01-08T04:25:15Z,3310000,,,0,,L. Stevens REBOUND (Off:0 Def:3),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,332.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
334,PT11M37.00S,2022-01-08T04:25:18.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630205,76.82325886990802,87.99019607843137,1610612739,47,57,2022-01-08T04:25:25Z,3320000,190.0,165.0,1,right,MISS L. Stevens 25' running 3PT,[1630205],1610612739.0,CLE,running,,,Stevens,L. Stevens,,,,,25.19,Missed,,,,,,,,,,,,,,,,,,,
335,PT11M34.00S,2022-01-08T04:25:21.7Z,3,REGULAR,rebound,defensive,[],1629014,,,1610612757,47,57,2022-01-08T04:25:25Z,3330000,,,0,,A. Simons REBOUND (Off:0 Def:3),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,334.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
336,PT11M15.00S,2022-01-08T04:25:41.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203994,11.514454664914586,45.09803921568628,1610612757,47,57,2022-01-08T04:25:45Z,3340000,25.0,56.0,1,left,MISS J. Nurkic 6' driving Hook,[203994],1610612757.0,POR,driving,,,Nurkic,J. Nurkic,,,,,6.09,Missed,,,,,,,,,,,,,,,,,,,
337,PT11M12.00S,2022-01-08T04:25:44.3Z,3,REGULAR,rebound,offensive,[],203496,,,1610612757,47,57,2022-01-08T04:25:45Z,3350000,,,0,,R. Covington REBOUND (Off:2 Def:3),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,336.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
338,PT11M08.00S,2022-01-08T04:25:47.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629014,36.21879106438896,35.049019607843135,1610612757,47,57,2022-01-08T04:25:52Z,3360000,75.0,288.0,1,left,MISS A. Simons 29' 3PT,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,29.76,Missed,,,,,,,,,,,,,,,,,,,
339,PT11M05.00S,2022-01-08T04:25:50.7Z,3,REGULAR,rebound,offensive,[],203994,,,1610612757,47,57,2022-01-08T04:25:52Z,3370000,,,0,,J. Nurkic REBOUND (Off:3 Def:6),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,338.0,9.0,6.0,3.0,,,,,,,,,,,,,,,
