actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,officialId,turnoverTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,value
272,PT04M10.00S,2022-02-12T23:01:46.3Z,2,REGULAR,rebound,offensive,[],1629656,,,1610612752,37,35,2022-02-12T23:01:49Z,2670000,,,0,,Q. Grimes REBOUND (Off:2 Def:0),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,271.0,,,2.0,0.0,2.0,,,,,,,,,,,,,
273,PT04M10.00S,2022-02-12T23:01:48.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629656,5.206964520367937,49.01960784313725,1610612752,37,37,2022-02-12T23:01:51Z,2680000,5.0,-4.0,1,left,Q. Grimes driving Layup (2 PTS),[1629656],1610612752.0,NYK,driving,,,Grimes,Q. Grimes,,,,,0.61,Made,,,,,,,2.0,,,,,,,,,,,,
274,PT04M10.00S,2022-02-12T23:01:50.5Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1626159,,,1610612752,37,37,2022-02-12T23:02:00Z,2690000,,,0,,J. Winslow shooting personal FOUL (1 PF) (Grimes 1 FT),"[1626159, 1629656]",1610612757.0,POR,shooting,,,Winslow,J. Winslow,,,,,,,,1628159.0,,,,,,,,,,,1.0,0.0,Grimes,1629656.0,,,
276,PT04M10.00S,2022-02-12T23:02:01.1Z,2,REGULAR,substitution,out,[],1630570,,,1610612752,37,37,2022-02-12T23:03:22Z,2710000,,,0,,SUB out: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT04M10.00S,2022-02-12T23:02:01.1Z,2,REGULAR,substitution,in,[],203994,,,1610612752,37,37,2022-02-12T23:03:22Z,2720000,,,0,,SUB in: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT04M10.00S,2022-02-12T23:02:16.6Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1629656,,,1610612752,37,38,2022-02-12T23:02:16Z,2730000,,,0,,Q. Grimes Free Throw 1 of 1 (3 PTS),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,Made,,,,,,,3.0,,,,,,,,,,,,
279,PT03M54.00S,2022-02-12T23:02:35.6Z,2,REGULAR,3pt,Jump Shot,[],1629014,66.17936925098554,31.862745098039213,1610612757,40,38,2022-02-12T23:02:39Z,2740000,-91.0,265.0,1,right,A. Simons 28' 3PT pullup (5 PTS) (J. Nurkic 2 AST),"[1629014, 203994]",1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,28.05,Made,,,,,,,5.0,J. Nurkic,203994.0,2.0,,,,,,,,,
281,PT03M41.00S,2022-02-12T23:02:48.2Z,2,REGULAR,3pt,Jump Shot,[],202689,33.065045992115635,26.715686274509803,1610612752,40,41,2022-02-12T23:03:22Z,2760000,116.0,258.0,1,left,K. Walker 28' 3PT pullup (5 PTS),[202689],1610612752.0,NYK,pullup,,,Walker,K. Walker,,,,,28.33,Made,,,,,,,5.0,,,,,,,,,,,,
282,PT03M41.00S,2022-02-12T23:02:52.7Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628404,,,1610612752,40,41,2022-02-12T23:03:07Z,2770000,,,0,,J. Hart shooting personal FOUL (2 PF) (Walker 1 FT),"[1628404, 202689]",1610612757.0,POR,shooting,,,Hart,J. Hart,,,,,,,,1628159.0,,,,,,,,,,,2.0,0.0,Walker,202689.0,,,
284,PT03M41.00S,2022-02-12T23:03:14.3Z,2,REGULAR,freethrow,1 of 1,[],202689,,,1610612752,40,42,2022-02-12T23:03:14Z,2790000,,,0,,K. Walker Free Throw 1 of 1 (6 PTS),[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,,Made,,,,,,,6.0,,,,,,,,,,,,
285,PT03M29.00S,2022-02-12T23:03:30.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628404,92.32917214191852,53.92156862745098,1610612757,42,42,2022-02-12T23:03:33Z,2800000,20.0,20.0,1,right,J. Hart driving Layup (12 PTS),[1628404],1610612757.0,POR,driving,,,Hart,J. Hart,,,,,2.77,Made,,,,,,,12.0,,,,,,,,,,,,
287,PT03M29.00S,2022-02-12T23:03:37.3Z,2,REGULAR,foul,personal,['1freethrow'],1630579,,,1610612757,42,42,2022-02-12T23:03:42Z,2820000,,,0,,J. Sims shooting personal FOUL (1 PF) (Hart 1 FT),"[1630579, 1628404]",1610612752.0,NYK,shooting,,,Sims,J. Sims,,,,,,,,1628159.0,,,,,,,,,,,1.0,0.0,Hart,1628404.0,,,
289,PT03M29.00S,2022-02-12T23:03:56.6Z,2,REGULAR,freethrow,1 of 1,[],1628404,,,1610612757,43,42,2022-02-12T23:03:56Z,2840000,,,0,,J. Hart Free Throw 1 of 1 (13 PTS),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,Made,,,,,,,13.0,,,,,,,,,,,,
290,PT03M12.00S,2022-02-12T23:04:14.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203095,6.652431011826544,46.568627450980394,1610612752,43,42,2022-02-12T23:04:18Z,2850000,17.0,10.0,1,left,MISS E. Fournier driving floating bank Shot,[203095],1610612752.0,NYK,driving floating bank,,,Fournier,E. Fournier,,,,,1.99,Missed,,,,,,,,,,,,,,,,,,,
291,PT03M11.00S,2022-02-12T23:04:15.8Z,2,REGULAR,rebound,defensive,[],203994,,,1610612757,43,42,2022-02-12T23:04:18Z,2860000,,,0,,J. Nurkic REBOUND (Off:1 Def:9),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,290.0,,,10.0,9.0,1.0,,,,,,,,,,,,,
292,PT03M05.00S,2022-02-12T23:04:22.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629014,88.51839684625493,95.34313725490196,1610612757,43,42,2022-02-12T23:04:34Z,2870000,227.0,55.0,1,right,MISS A. Simons running pullup 3PT,[1629014],1610612757.0,POR,running pullup,,,Simons,A. Simons,,,,,23.34,Missed,,,,,,,,,,,,,,,,,,,
293,PT03M04.00S,2022-02-12T23:04:23.2Z,2,REGULAR,rebound,defensive,[],203944,,,1610612752,43,42,2022-02-12T23:04:29Z,2880000,,,0,,J. Randle REBOUND (Off:1 Def:6),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,292.0,,,7.0,6.0,1.0,,,,,,,,,,,,,
294,PT02M51.00S,2022-02-12T23:04:39.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626159,,,1610612752,43,42,2022-02-12T23:04:45Z,2890000,,,0,,J. Winslow personal FOUL (2 PF) (Fournier 2 FT),"[1626159, 203095]",1610612757.0,POR,,,,Winslow,J. Winslow,,,,,,,,1628159.0,,,,,,,,,,,2.0,0.0,Fournier,203095.0,,,
296,PT02M51.00S,2022-02-12T23:05:02.2Z,2,REGULAR,freethrow,1 of 2,[],203095,,,1610612752,43,42,2022-02-12T23:05:02Z,2910000,,,0,,MISS E. Fournier Free Throw 1 of 2,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,Missed,,,,,,,,,,,,,,,,,,,
297,PT02M51.00S,2022-02-12T23:05:02.2Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,43,42,2022-02-12T23:05:02Z,2920000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,296.0,,,,,,,,,,,,,,,,,,
298,PT02M51.00S,2022-02-12T23:05:02.8Z,2,REGULAR,substitution,out,[],1630579,,,1610612752,43,42,2022-02-12T23:05:09Z,2930000,,,0,,SUB out: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT02M51.00S,2022-02-12T23:05:02.8Z,2,REGULAR,substitution,in,[],201959,,,1610612752,43,42,2022-02-12T23:05:09Z,2940000,,,0,,SUB in: T. Gibson,[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT02M51.00S,2022-02-12T23:05:18.2Z,2,REGULAR,freethrow,2 of 2,[],203095,,,1610612752,43,43,2022-02-12T23:05:18Z,2950000,,,0,,E. Fournier Free Throw 2 of 2 (4 PTS),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,Made,,,,,,,4.0,,,,,,,,,,,,
301,PT02M32.00S,2022-02-12T23:05:39.7Z,2,REGULAR,3pt,Jump Shot,[],1629014,85.49605781865965,4.6568627450980395,1610612757,46,43,2022-02-12T23:05:43Z,2960000,-227.0,84.0,1,right,A. Simons 24' 3PT  (8 PTS) (J. Nurkic 3 AST),"[1629014, 203994]",1610612757.0,POR,,,,Simons,A. Simons,,,,,24.17,Made,,,,,,,8.0,J. Nurkic,203994.0,3.0,,,,,,,,,
303,PT02M13.00S,2022-02-12T23:05:58.5Z,2,REGULAR,3pt,Jump Shot,[],1629656,29.25427069645204,19.362745098039216,1610612752,46,46,2022-02-12T23:06:02Z,2980000,153.0,222.0,1,left,Q. Grimes 27' 3PT  (6 PTS) (J. Randle 2 AST),"[1629656, 203944]",1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,27.01,Made,,,,,,,6.0,J. Randle,203944.0,2.0,,,,,,,,,
305,PT01M53.00S,2022-02-12T23:06:17.9Z,2,REGULAR,3pt,Jump Shot,[],1629604,65.78515111695138,40.44117647058824,1610612757,46,46,2022-02-12T23:06:21Z,3000000,-48.0,269.0,1,right,MISS C. Elleby 27' 3PT,[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,27.33,Missed,,,,,,,,,,,,,,,,,,,
306,PT01M52.00S,2022-02-12T23:06:18.9Z,2,REGULAR,rebound,defensive,[],201959,,,1610612752,46,46,2022-02-12T23:06:21Z,3010000,,,0,,T. Gibson REBOUND (Off:2 Def:3),[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,305.0,,,5.0,3.0,2.0,,,,,,,,,,,,,
307,PT01M45.00S,2022-02-12T23:06:27.0Z,2,REGULAR,3pt,Jump Shot,[],202689,35.56176084099869,56.127450980392155,1610612752,46,49,2022-02-12T23:06:32Z,3020000,-31.0,282.0,1,left,K. Walker 28' 3PT  (9 PTS) (J. Randle 3 AST),"[202689, 203944]",1610612752.0,NYK,,,,Walker,K. Walker,,,,,28.35,Made,,,,,,,9.0,J. Randle,203944.0,3.0,,,,,,,,,
309,PT01M30.00S,2022-02-12T23:06:41.9Z,2,REGULAR,3pt,Jump Shot,[],1629014,70.25295663600527,75.73529411764706,1610612757,46,49,2022-02-12T23:06:45Z,3040000,129.0,227.0,1,right,MISS A. Simons 26' pullup 3PT,[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,26.1,Missed,,,,,,,,,,,,,,,,,,,
310,PT01M28.00S,2022-02-12T23:06:43.9Z,2,REGULAR,rebound,defensive,[],203944,,,1610612752,46,49,2022-02-12T23:06:45Z,3050000,,,0,,J. Randle REBOUND (Off:1 Def:7),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,309.0,,,8.0,7.0,1.0,,,,,,,,,,,,,
311,PT01M20.00S,2022-02-12T23:06:51.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203944,6.389618922470433,48.77450980392157,1610612752,46,49,2022-02-12T23:06:55Z,3060000,6.0,8.0,1,left,MISS J. Randle driving Layup,[203944],1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,0.97,Missed,,,,,,,,,,,,,,,,,,,
312,PT01M18.00S,2022-02-12T23:06:52.8Z,2,REGULAR,rebound,offensive,[],203944,,,1610612752,46,49,2022-02-12T23:06:52Z,3070000,,,0,,J. Randle REBOUND (Off:2 Def:7),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,311.0,,,9.0,7.0,2.0,,,,,,,,,,,,,
313,PT01M18.00S,2022-02-12T23:06:52.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203944,5.590000152587891,50.0,1610612752,46,49,2022-02-12T23:06:52Z,3080000,0.0,0.0,1,left,MISS J. Randle tip Layup,[203944],1610612752.0,NYK,tip,,,Randle,J. Randle,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
314,PT01M18.00S,2022-02-12T23:06:53.3Z,2,REGULAR,rebound,defensive,[],1629604,,,1610612757,46,49,2022-02-12T23:06:53Z,3090000,,,0,,C. Elleby REBOUND (Off:0 Def:4),[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,313.0,,,4.0,4.0,0.0,,,,,,,,,,,,,
315,PT01M11.00S,2022-02-12T23:07:00.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626159,94.56307490144546,51.225490196078425,1610612757,48,49,2022-02-12T23:07:04Z,3100000,6.0,-1.0,1,right,J. Winslow Layup (4 PTS) (A. Simons 5 AST),"[1626159, 1629014]",1610612757.0,POR,,,,Winslow,J. Winslow,,,,,0.63,Made,,,,,,,4.0,A. Simons,1629014.0,5.0,,,,,,,,,
317,PT00M55.50S,2022-02-12T23:07:20.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629014,,,1610612752,48,49,2022-02-12T23:07:29Z,3120000,,,0,,A. Simons personal FOUL (1 PF) (Randle 2 FT),"[1629014, 203944]",1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,2530.0,,,,,,,,,,,1.0,0.0,Randle,203944.0,,,
319,PT00M55.50S,2022-02-12T23:07:52.5Z,2,REGULAR,freethrow,1 of 2,[],203944,,,1610612752,48,50,2022-02-12T23:07:52Z,3140000,,,0,,J. Randle Free Throw 1 of 2 (13 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,Made,,,,,,,13.0,,,,,,,,,,,,
320,PT00M55.50S,2022-02-12T23:08:18.6Z,2,REGULAR,freethrow,2 of 2,[],203944,,,1610612752,48,51,2022-02-12T23:08:18Z,3150000,,,0,,J. Randle Free Throw 2 of 2 (14 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,Made,,,,,,,14.0,,,,,,,,,,,,
321,PT00M44.60S,2022-02-12T23:08:35.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626159,82.21090670170827,40.931372549019606,1610612757,48,51,2022-02-12T23:08:38Z,3160000,-45.0,115.0,1,right,MISS J. Winslow 12' driving floating Shot,[1626159],1610612757.0,POR,driving floating,,,Winslow,J. Winslow,,,,,12.33,Missed,,,,,,,,,,,,,,,,,,,
322,PT00M42.80S,2022-02-12T23:08:37.0Z,2,REGULAR,rebound,defensive,[],203944,,,1610612752,48,51,2022-02-12T23:08:38Z,3170000,,,0,,J. Randle REBOUND (Off:2 Def:8),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,321.0,,,10.0,8.0,2.0,,,,,,,,,,,,,
323,PT00M34.70S,2022-02-12T23:08:45.1Z,2,REGULAR,2pt,Jump Shot,[],202689,22.552562417871222,68.13725490196079,1610612752,48,53,2022-02-12T23:08:49Z,3180000,-91.0,159.0,1,left,K. Walker 18' pullup Jump Shot (11 PTS) (J. Randle 4 AST),"[202689, 203944]",1610612752.0,NYK,pullup,,,Walker,K. Walker,,,,,18.35,Made,,,,,,,11.0,J. Randle,203944.0,4.0,,,,,,,,,
325,PT00M27.40S,2022-02-12T23:08:58.3Z,2,REGULAR,3pt,Jump Shot,[],1626159,77.61169513797634,89.95098039215686,1610612757,48,53,2022-02-12T23:09:02Z,3200000,200.0,158.0,1,right,MISS J. Winslow 25' 3PT,[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,25.47,Missed,,,,,,,,,,,,,,,,,,,
326,PT00M24.70S,2022-02-12T23:09:01.0Z,2,REGULAR,rebound,defensive,[],203944,,,1610612752,48,53,2022-02-12T23:09:02Z,3210000,,,0,,J. Randle REBOUND (Off:2 Def:9),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,325.0,,,11.0,9.0,2.0,,,,,,,,,,,,,
327,PT00M01.00S,2022-02-12T23:09:24.6Z,2,REGULAR,3pt,Jump Shot,[],203944,32.14520367936925,41.66666666666667,1610612752,48,53,2022-02-12T23:09:30Z,3220000,42.0,250.0,1,left,MISS J. Randle 25' pullup 3PT,[203944],1610612752.0,NYK,pullup,,,Randle,J. Randle,,,,,25.32,Missed,,,,,,,,,,,,,,,,,,,
328,PT00M01.00S,2022-02-12T23:09:24.6Z,2,REGULAR,rebound,defensive,[],203994,,,1610612757,48,53,2022-02-12T23:09:30Z,3230000,,,0,,J. Nurkic REBOUND (Off:1 Def:10),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,327.0,,,11.0,10.0,1.0,,,,,,,,,,,,,
329,PT00M00.00S,2022-02-12T23:09:27.3Z,2,REGULAR,period,end,[],0,,,1610612757,48,53,2022-02-12T23:09:27Z,3240000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT12M00.00S,2022-02-12T23:23:35.6Z,3,REGULAR,substitution,out,['startperiod'],201959,,,1610612757,48,53,2022-02-12T23:24:34Z,3250000,,,0,,SUB out: T. Gibson,[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT12M00.00S,2022-02-12T23:23:35.6Z,3,REGULAR,substitution,in,['startperiod'],1629011,,,1610612757,48,53,2022-02-12T23:24:34Z,3260000,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT12M00.00S,2022-02-12T23:24:42.2Z,3,REGULAR,period,start,[],0,,,1610612752,48,53,2022-02-12T23:24:42Z,3270000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT11M36.00S,2022-02-12T23:25:05.3Z,3,REGULAR,3pt,Jump Shot,[],203095,69.07030223390277,28.186274509803923,1610612752,48,53,2022-02-12T23:25:12Z,3280000,-109.0,238.0,1,right,MISS E. Fournier 26' step back 3PT,[203095],1610612752.0,NYK,step back,,,Fournier,E. Fournier,,,,,26.2,Missed,,,,,,,,,,,,,,,,,,,
334,PT11M31.00S,2022-02-12T23:25:10.3Z,3,REGULAR,rebound,offensive,[],1629656,,,1610612752,48,53,2022-02-12T23:25:12Z,3290000,,,0,,Q. Grimes REBOUND (Off:3 Def:0),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,333.0,,,3.0,0.0,3.0,,,,,,,,,,,,,
335,PT11M28.00S,2022-02-12T23:25:13.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203095,74.98357424441524,12.5,1610612752,48,53,2022-02-12T23:25:18Z,3300000,-188.0,183.0,1,right,MISS E. Fournier 26' 3PT,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,26.18,Missed,,,,,,,,,,,,,,,,,,,
336,PT11M25.00S,2022-02-12T23:25:16.2Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612757,48,53,2022-02-12T23:25:18Z,3310000,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,335.0,,,,,,,,,,,,,,,,,,
337,PT11M25.00S,2022-02-12T23:25:19.1Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612757,48,53,2022-02-12T23:25:19Z,3320000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT11M09.00S,2022-02-12T23:25:40.7Z,3,REGULAR,3pt,Jump Shot,[],1629014,19.793035479632064,6.862745098039216,1610612757,51,53,2022-02-12T23:25:44Z,3330000,216.0,134.0,1,left,A. Simons 25' 3PT step back (11 PTS),[1629014],1610612757.0,POR,step back,,,Simons,A. Simons,,,,,25.37,Made,,,,,,,11.0,,,,,,,,,,,,
339,PT10M47.00S,2022-02-12T23:26:02.1Z,3,REGULAR,3pt,Jump Shot,[],202689,74.72076215505913,15.196078431372548,1610612752,51,56,2022-02-12T23:26:06Z,3340000,-174.0,185.0,1,right,K. Walker 25' 3PT  (14 PTS) (Q. Grimes 2 AST),"[202689, 1629656]",1610612752.0,NYK,,,,Walker,K. Walker,,,,,25.4,Made,,,,,,,14.0,Q. Grimes,1629656.0,2.0,,,,,,,,,
341,PT10M25.00S,2022-02-12T23:26:24.8Z,3,REGULAR,3pt,Jump Shot,[],1629014,27.94021024967148,19.607843137254903,1610612757,51,56,2022-02-12T23:26:29Z,3360000,152.0,210.0,1,left,MISS A. Simons 25' pullup 3PT,[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,25.93,Missed,,,,,,,,,,,,,,,,,,,
342,PT10M22.00S,2022-02-12T23:26:27.8Z,3,REGULAR,rebound,defensive,[],203944,,,1610612752,51,56,2022-02-12T23:26:29Z,3370000,,,0,,J. Randle REBOUND (Off:2 Def:10),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,341.0,,,12.0,10.0,2.0,,,,,,,,,,,,,
343,PT10M15.00S,2022-02-12T23:26:35.4Z,3,REGULAR,3pt,Jump Shot,[],1629656,68.01905387647832,63.725490196078425,1610612752,51,59,2022-02-12T23:27:05Z,3380000,69.0,248.0,1,right,Q. Grimes 25' 3PT step back (9 PTS) (K. Walker 2 AST),"[1629656, 202689]",1610612752.0,NYK,step back,,,Grimes,Q. Grimes,,,,,25.74,Made,,,,,,,9.0,K. Walker,202689.0,2.0,,,,,,,,,
345,PT10M15.00S,2022-02-12T23:26:38.9Z,3,REGULAR,foul,personal,['1freethrow'],1629604,,,1610612752,51,59,2022-02-12T23:26:49Z,3400000,,,0,,C. Elleby shooting personal FOUL (2 PF) (Grimes 1 FT),"[1629604, 1629656]",1610612757.0,POR,shooting,,,Elleby,C. Elleby,,,,,,,,1628159.0,,,,,,,,,,,2.0,0.0,Grimes,1629656.0,,,
347,PT10M15.00S,2022-02-12T23:26:56.9Z,3,REGULAR,freethrow,1 of 1,[],1629656,,,1610612752,51,59,2022-02-12T23:27:06Z,3420000,,,0,,MISS Q. Grimes Free Throw 1 of 1,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,Missed,,,,,,,,,,,,,,,,,,,
348,PT10M12.00S,2022-02-12T23:26:59.9Z,3,REGULAR,rebound,defensive,[],203994,,,1610612757,51,59,2022-02-12T23:27:06Z,3430000,,,0,,J. Nurkic REBOUND (Off:1 Def:11),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,347.0,,,12.0,11.0,1.0,,,,,,,,,,,,,
349,PT09M56.00S,2022-02-12T23:27:15.7Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1626159,7.966491458607096,50.245098039215684,1610612757,51,59,2022-02-12T23:27:19Z,3440000,-1.0,22.0,1,left,MISS J. Winslow Hook,[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,2.24,Missed,,,,,,,,,,,,,,,,,,,
350,PT09M54.00S,2022-02-12T23:27:17.7Z,3,REGULAR,rebound,defensive,[],203944,,,1610612752,51,59,2022-02-12T23:27:19Z,3450000,,,0,,J. Randle REBOUND (Off:2 Def:11),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,349.0,,,13.0,11.0,2.0,,,,,,,,,,,,,
351,PT09M48.00S,2022-02-12T23:27:23.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],202689,76.82325886990802,12.009803921568627,1610612752,51,62,2022-02-12T23:27:29Z,3460000,-190.0,165.0,1,right,K. Walker 25' 3PT running (17 PTS) (J. Randle 5 AST),"[202689, 203944]",1610612752.0,NYK,running,,,Walker,K. Walker,,,,,25.19,Made,,,,,,,17.0,J. Randle,203944.0,5.0,,,,,,,,,
353,PT09M28.00S,2022-02-12T23:27:42.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626159,11.908672798948752,49.26470588235294,1610612757,53,62,2022-02-12T23:27:52Z,3480000,4.0,59.0,1,left,J. Winslow driving floating Jump Shot (6 PTS) (A. Simons 6 AST),"[1626159, 1629014]",1610612757.0,POR,driving floating,,,Winslow,J. Winslow,,,,,5.95,Made,,,,,,,6.0,A. Simons,1629014.0,6.0,,,,,,,,,
355,PT09M17.00S,2022-02-12T23:27:56.3Z,3,REGULAR,turnover,out-of-bounds,[],203944,,,1610612752,53,62,2022-02-12T23:28:02Z,3500000,,,0,,J. Randle bad pass out-of-bounds TURNOVER (3 TO),[203944],1610612752.0,NYK,bad pass,,,Randle,J. Randle,,,,,,,,2530.0,3.0,,,,,,,,,,,,,,,,
356,PT09M04.00S,2022-02-12T23:28:21.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629014,6.389618922470433,50.245098039215684,1610612757,55,62,2022-02-12T23:28:24Z,3510000,-1.0,8.0,1,left,A. Simons driving Layup (13 PTS),[1629014],1610612757.0,POR,driving,,,Simons,A. Simons,,,,,0.77,Made,,,,,,,13.0,,,,,,,,,,,,
357,PT08M59.00S,2022-02-12T23:28:30.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,55,62,2022-02-12T23:28:30Z,3520000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT08M59.00S,2022-02-12T23:30:03.7Z,3,REGULAR,substitution,out,[],1629011,,,1610612752,55,62,2022-02-12T23:30:58Z,3530000,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT08M59.00S,2022-02-12T23:30:03.7Z,3,REGULAR,substitution,in,[],201959,,,1610612752,55,62,2022-02-12T23:30:58Z,3540000,,,0,,SUB in: T. Gibson,[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT08M45.00S,2022-02-12T23:31:36.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629656,82.21090670170827,37.745098039215684,1610612752,55,62,2022-02-12T23:31:40Z,3550000,-61.0,115.0,1,right,MISS Q. Grimes 13' turnaround fadeaway Shot,[1629656],1610612752.0,NYK,turnaround fadeaway,,,Grimes,Q. Grimes,,,,,13.01,Missed,,,,,,,,,,,,,,,,,,,
361,PT08M43.00S,2022-02-12T23:31:38.7Z,3,REGULAR,rebound,defensive,[],203994,,,1610612757,55,62,2022-02-12T23:31:40Z,3560000,,,0,,J. Nurkic REBOUND (Off:1 Def:12),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,360.0,,,13.0,12.0,1.0,,,,,,,,,,,,,
362,PT08M32.00S,2022-02-12T23:31:52.1Z,3,REGULAR,turnover,out-of-bounds,[],1629014,,,1610612757,55,62,2022-02-12T23:31:57Z,3570000,,,0,,A. Simons step out-of-bounds TURNOVER (1 TO),[1629014],1610612757.0,POR,step,,,Simons,A. Simons,,,,,,,,2002.0,1.0,,,,,,,,,,,,,,,,
