actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
374,PT06M41.00S,2021-11-06T03:30:44.0Z,3,REGULAR,substitution,out,[],203994,,,1610612754,74,72,2021-11-06T03:30:56Z,3600000,,,0,,SUB out: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT06M41.00S,2021-11-06T03:30:44.0Z,3,REGULAR,substitution,out,[],1627747,,,1610612754,74,72,2021-11-06T03:30:56Z,3610000,,,0,,SUB out: C. LeVert,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT06M41.00S,2021-11-06T03:30:44.0Z,3,REGULAR,substitution,in,[],203469,,,1610612754,74,72,2021-11-06T03:30:56Z,3620000,,,0,,SUB in: C. Zeller,[203469],1610612757.0,POR,,,,Zeller,C. Zeller,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT06M41.00S,2021-11-06T03:30:44.0Z,3,REGULAR,substitution,in,[],203200,,,1610612754,74,72,2021-11-06T03:30:56Z,3630000,,,0,,SUB in: J. Holiday,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT06M35.00S,2021-11-06T03:31:18.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1627734,69.33311432325887,24.264705882352942,1610612754,74,72,2021-11-06T03:31:22Z,3640000,-129.0,236.0,1,right,MISS D. Sabonis 26' 3PT,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,26.86,Missed,,,,,,,,,,,,,,,,,,,
379,PT06M31.00S,2021-11-06T03:31:22.4Z,3,REGULAR,rebound,defensive,[],203469,,,1610612757,74,72,2021-11-06T03:31:22Z,3650000,,,0,,C. Zeller REBOUND (Off:1 Def:2),[203469],1610612757.0,POR,,,,Zeller,C. Zeller,,,,,,,,,,,,,,378.0,3.0,2.0,1.0,,,,,,,,
380,PT06M19.00S,2021-11-06T03:31:33.6Z,3,REGULAR,3pt,Jump Shot,[],203496,32.013797634691194,30.88235294117647,1610612757,74,72,2021-11-06T03:31:38Z,3660000,96.0,248.0,1,left,MISS R. Covington 26' 3PT,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,26.62,Missed,,,,,,,,,,,,,,,,,,,
381,PT06M16.00S,2021-11-06T03:31:36.6Z,3,REGULAR,rebound,defensive,[],1626167,,,1610612754,74,72,2021-11-06T03:31:38Z,3670000,,,0,,M. Turner REBOUND (Off:0 Def:4),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,380.0,4.0,4.0,0.0,,,,,,,,
382,PT06M07.00S,2021-11-06T03:31:46.0Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1627734,88.12417871222075,45.83333333333333,1610612754,74,72,2021-11-06T03:31:51Z,3680000,-21.0,59.0,1,right,MISS D. Sabonis 6' driving Hook,[1627734],1610612754.0,IND,driving,,,Sabonis,D. Sabonis,,,,,6.27,Missed,,,,,,,,,,,,,,,,,,,
383,PT06M04.00S,2021-11-06T03:31:49.0Z,3,REGULAR,rebound,defensive,[],203468,,,1610612757,74,72,2021-11-06T03:31:51Z,3690000,,,0,,C. McCollum REBOUND (Off:0 Def:5),[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,382.0,5.0,5.0,0.0,,,,,,,,
384,PT06M00.00S,2021-11-06T03:31:56.1Z,3,REGULAR,foul,personal,[],203200,,,1610612757,74,72,2021-11-06T03:32:13Z,3700000,,,0,,J. Holiday personal FOUL (2 PF),"[203200, 1626181]",1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,1146.0,2.0,0.0,Powell,1626181.0,
386,PT06M00.00S,2021-11-06T03:32:12.3Z,3,REGULAR,substitution,out,[],1627734,,,1610612757,74,72,2021-11-06T03:32:22Z,3720000,,,0,,SUB out: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT06M00.00S,2021-11-06T03:32:12.3Z,3,REGULAR,substitution,in,[],1628470,,,1610612757,74,72,2021-11-06T03:32:22Z,3730000,,,0,,SUB in: T. Craig,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT05M48.00S,2021-11-06T03:32:48.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1626181,6.258212877792378,50.245098039215684,1610612757,76,72,2021-11-06T03:32:58Z,3740000,-1.0,6.0,1,left,N. Powell driving DUNK (23 PTS) (D. Lillard 8 AST),"[1626181, 203081]",1610612757.0,POR,driving,,,Powell,N. Powell,,,,,0.64,Made,23.0,D. Lillard,203081.0,8.0,,,,,,,,,,,,,,,
390,PT05M37.00S,2021-11-06T03:32:59.9Z,3,REGULAR,2pt,Jump Shot,[],204456,78.13731931668858,54.41176470588235,1610612754,76,72,2021-11-06T03:33:03Z,3760000,22.0,153.0,1,right,MISS T. McConnell 15' pullup Shot,[204456],1610612754.0,IND,pullup,,,McConnell,T. McConnell,,,,,15.46,Missed,,,,,,,,,,,,,,,,,,,
391,PT05M33.00S,2021-11-06T03:33:03.9Z,3,REGULAR,rebound,defensive,[],203496,,,1610612757,76,72,2021-11-06T03:33:03Z,3770000,,,0,,R. Covington REBOUND (Off:0 Def:3),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,390.0,3.0,3.0,0.0,,,,,,,,
392,PT05M25.00S,2021-11-06T03:33:12.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203081,7.440867279894875,49.754901960784316,1610612757,76,72,2021-11-06T03:33:16Z,3780000,1.0,17.0,1,left,MISS D. Lillard driving DUNK,[203081],1610612757.0,POR,driving,,,Lillard,D. Lillard,,,,,1.74,Missed,,,,,,,,,,,,,,,,,,,
393,PT05M23.00S,2021-11-06T03:33:14.1Z,3,REGULAR,rebound,defensive,[],1626167,,,1610612754,76,72,2021-11-06T03:33:16Z,3790000,,,0,,M. Turner REBOUND (Off:0 Def:5),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,392.0,5.0,5.0,0.0,,,,,,,,
394,PT05M16.00S,2021-11-06T03:33:20.2Z,3,REGULAR,3pt,Jump Shot,[],204456,78.66294349540078,87.99019607843137,1610612754,76,72,2021-11-06T03:33:26Z,3800000,190.0,148.0,1,right,MISS T. McConnell 24' 3PT,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,24.09,Missed,,,,,,,,,,,,,,,,,,,
395,PT05M11.00S,2021-11-06T03:33:25.2Z,3,REGULAR,rebound,offensive,[],1628470,,,1610612754,76,72,2021-11-06T03:33:26Z,3810000,,,0,,T. Craig REBOUND (Off:1 Def:1),[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,394.0,2.0,1.0,1.0,,,,,,,,
396,PT05M11.00S,2021-11-06T03:33:24.8Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628470,94.40999984741211,50.0,1610612754,76,74,2021-11-06T03:33:32Z,3820000,0.0,0.0,1,right,T. Craig tip Layup (4 PTS),[1628470],1610612754.0,IND,tip,,,Craig,T. Craig,,,,,0.0,Made,4.0,,,,,,,,,,,,,,,,,,
397,PT05M00.00S,2021-11-06T03:33:36.3Z,3,REGULAR,3pt,Jump Shot,[],203496,19.398817345597898,92.40196078431373,1610612757,76,74,2021-11-06T03:33:40Z,3830000,-212.0,130.0,1,left,MISS R. Covington 24' 3PT,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,24.86,Missed,,,,,,,,,,,,,,,,,,,
398,PT04M56.00S,2021-11-06T03:33:40.3Z,3,REGULAR,rebound,defensive,[],1630537,,,1610612754,76,74,2021-11-06T03:33:40Z,3840000,,,0,,C. Duarte REBOUND (Off:1 Def:2),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,397.0,3.0,2.0,1.0,,,,,,,,
399,PT04M46.00S,2021-11-06T03:33:49.8Z,3,REGULAR,3pt,Jump Shot,[],1626167,70.64717477003943,79.41176470588235,1610612754,76,77,2021-11-06T03:33:54Z,3850000,147.0,223.0,1,right,M. Turner 26' 3PT  (6 PTS) (C. Duarte 4 AST),"[1626167, 1630537]",1610612754.0,IND,,,,Turner,M. Turner,,,,,26.75,Made,6.0,C. Duarte,1630537.0,4.0,,,,,,,,,,,,,,,
401,PT04M20.00S,2021-11-06T03:34:16.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203081,6.389618922470433,46.32352941176471,1610612757,76,77,2021-11-06T03:34:21Z,3870000,18.0,8.0,1,left,MISS D. Lillard driving Layup,[203081],1610612757.0,POR,driving,,,Lillard,D. Lillard,,,,,1.99,Missed,,,,,,,,,,,,,,,,,,,
402,PT04M18.00S,2021-11-06T03:34:18.2Z,3,REGULAR,rebound,offensive,[],203469,,,1610612757,76,77,2021-11-06T03:34:18Z,3880000,,,0,,C. Zeller REBOUND (Off:2 Def:2),[203469],1610612757.0,POR,,,,Zeller,C. Zeller,,,,,,,,,,,,,,401.0,4.0,2.0,2.0,,,,,,,,
403,PT04M18.00S,2021-11-06T03:34:23.6Z,3,REGULAR,foul,offensive,[],203469,,,1610612757,76,77,2021-11-06T03:40:38Z,3890000,,,0,,C. Zeller off-the-ball offensive FOUL (1 PF),"[203469, 203200]",1610612757.0,POR,off-the-ball,,,Zeller,C. Zeller,,,,,,,,,,,,,,,,,,,,1151.0,1.0,0.0,Holiday,203200.0,
405,PT04M18.00S,2021-11-06T03:34:23.6Z,3,REGULAR,turnover,offensive foul,[],203469,,,1610612757,76,77,2021-11-06T03:34:23Z,3910000,,,0,,C. Zeller offensive foul TURNOVER (1 TO),[203469],1610612757.0,POR,,,,Zeller,C. Zeller,,,,,,,,,,,1.0,,,,,,,,,1151.0,,,,,
406,PT04M18.00S,2021-11-06T03:34:30.8Z,3,REGULAR,substitution,out,[],203468,,,1610612754,76,77,2021-11-06T03:34:34Z,3920000,,,0,,SUB out: C. McCollum,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT04M18.00S,2021-11-06T03:34:30.8Z,3,REGULAR,substitution,in,[],1629014,,,1610612754,76,77,2021-11-06T03:34:34Z,3930000,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT04M07.00S,2021-11-06T03:34:54.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203200,68.67608409986859,26.715686274509803,1610612754,76,77,2021-11-06T03:35:03Z,3940000,-116.0,242.0,1,right,MISS J. Holiday 26' 3PT,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,26.84,Missed,,,,,,,,,,,,,,,,,,,
409,PT04M05.00S,2021-11-06T03:34:56.1Z,3,REGULAR,rebound,defensive,[],203469,,,1610612757,76,77,2021-11-06T03:34:59Z,3950000,,,0,,C. Zeller REBOUND (Off:2 Def:3),[203469],1610612757.0,POR,,,,Zeller,C. Zeller,,,,,,,,,,,,,,408.0,5.0,3.0,2.0,,,,,,,,
410,PT03M57.00S,2021-11-06T03:35:04.2Z,3,REGULAR,3pt,Jump Shot,[],203496,25.443495400788436,16.911764705882355,1610612757,79,77,2021-11-06T03:35:12Z,3960000,165.0,187.0,1,left,R. Covington 24' 3PT  (10 PTS) (D. Lillard 9 AST),"[203496, 203081]",1610612757.0,POR,,,,Covington,R. Covington,,,,,24.94,Made,10.0,D. Lillard,203081.0,9.0,,,,,,,,,,,,,,,
412,PT03M47.00S,2021-11-06T03:35:17.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,79,77,2021-11-06T03:35:17Z,3980000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT03M47.00S,2021-11-06T03:37:33.6Z,3,REGULAR,substitution,out,[],1630537,,,1610612754,79,77,2021-11-06T03:38:14Z,3990000,,,0,,SUB out: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT03M47.00S,2021-11-06T03:37:33.6Z,3,REGULAR,substitution,out,[],204456,,,1610612754,79,77,2021-11-06T03:38:14Z,4000000,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT03M47.00S,2021-11-06T03:37:33.6Z,3,REGULAR,substitution,out,[],1626167,,,1610612754,79,77,2021-11-06T03:38:14Z,4010000,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT03M47.00S,2021-11-06T03:37:33.6Z,3,REGULAR,substitution,in,[],1627747,,,1610612754,79,77,2021-11-06T03:38:14Z,4020000,,,0,,SUB in: C. LeVert,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT03M47.00S,2021-11-06T03:37:33.6Z,3,REGULAR,substitution,in,[],202954,,,1610612754,79,77,2021-11-06T03:38:14Z,4030000,,,0,,SUB in: B. Wanamaker,[202954],1610612754.0,IND,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT03M47.00S,2021-11-06T03:37:33.6Z,3,REGULAR,substitution,in,[],1627734,,,1610612754,79,77,2021-11-06T03:38:14Z,4040000,,,0,,SUB in: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT03M40.00S,2021-11-06T03:38:49.2Z,3,REGULAR,foul,offensive,[],1627734,,,1610612754,79,77,2021-11-06T03:38:58Z,4060000,,,0,,D. Sabonis offensive FOUL (2 PF),"[1627734, 203081]",1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,1146.0,2.0,0.0,Lillard,203081.0,
423,PT03M40.00S,2021-11-06T03:38:49.2Z,3,REGULAR,turnover,offensive foul,[],1627734,,,1610612754,79,77,2021-11-06T03:38:49Z,4080000,,,0,,D. Sabonis offensive foul TURNOVER (2 TO),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,2.0,,,,,,,,,1146.0,,,,,
424,PT03M40.00S,2021-11-06T03:39:28.3Z,3,REGULAR,instantreplay,request,[],0,,,1610612757,79,77,2021-11-06T03:40:08Z,4090000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,,,,,,,1146.0,,,,,Common Foul Upheld
425,PT03M20.00S,2021-11-06T03:40:44.5Z,3,REGULAR,turnover,bad pass,[],1626181,,,1610612757,79,77,2021-11-06T03:40:50Z,4100000,,,0,,N. Powell bad pass TURNOVER (1 TO),"[1626181, 1628470]",1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,,1.0,Craig,1628470.0,,,,,,,,,,,,
426,PT03M20.00S,2021-11-06T03:40:44.5Z,3,REGULAR,steal,,[],1628470,,,1610612754,79,77,2021-11-06T03:40:47Z,4110000,,,0,,T. Craig STEAL (2 STL),[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT03M06.00S,2021-11-06T03:40:58.5Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1628470,92.59198423127464,57.84313725490197,1610612754,79,79,2021-11-06T03:41:03Z,4120000,39.0,17.0,1,right,T. Craig turnaround Hook (6 PTS) (D. Sabonis 4 AST),"[1628470, 1627734]",1610612754.0,IND,turnaround,,,Craig,T. Craig,,,,,4.28,Made,6.0,D. Sabonis,1627734.0,4.0,,,,,,,,,,,,,,,
429,PT02M45.00S,2021-11-06T03:41:19.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,5.995400788436268,52.450980392156865,1610612757,79,79,2021-11-06T03:41:24Z,4140000,-12.0,4.0,1,left,MISS N. Powell driving Layup,[1626181],1610612757.0,POR,driving,,,Powell,N. Powell,,,,,1.29,Missed,,,,,,,,,,,,,,,,,,,
430,PT02M42.00S,2021-11-06T03:41:22.5Z,3,REGULAR,rebound,defensive,[],203200,,,1610612754,79,79,2021-11-06T03:41:24Z,4150000,,,0,,J. Holiday REBOUND (Off:1 Def:1),[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,429.0,2.0,1.0,1.0,,,,,,,,
431,PT02M37.00S,2021-11-06T03:41:27.2Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1627734,92.72339027595268,49.01960784313725,1610612754,79,81,2021-11-06T03:41:35Z,4160000,-5.0,16.0,1,right,D. Sabonis running DUNK (10 PTS) (B. Wanamaker 5 AST),"[1627734, 202954]",1610612754.0,IND,running,,,Sabonis,D. Sabonis,,,,,1.66,Made,10.0,B. Wanamaker,202954.0,5.0,,,,,,,,,,,,,,,
433,PT02M22.00S,2021-11-06T03:41:42.1Z,3,REGULAR,3pt,Jump Shot,[],203081,38.05847568988173,33.088235294117645,1610612757,79,81,2021-11-06T03:41:47Z,4180000,85.0,305.0,1,left,MISS D. Lillard 31' 3PT,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,31.67,Missed,,,,,,,,,,,,,,,,,,,
434,PT02M20.00S,2021-11-06T03:41:44.1Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612754,79,81,2021-11-06T03:41:47Z,4190000,,,0,,D. Sabonis REBOUND (Off:1 Def:8),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,433.0,9.0,8.0,1.0,,,,,,,,
435,PT02M04.00S,2021-11-06T03:42:00.4Z,3,REGULAR,turnover,lost ball,[],1627734,,,1610612754,79,81,2021-11-06T03:56:26Z,4200000,,,0,,D. Sabonis lost ball TURNOVER (3 TO),"[1627734, 203081]",1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,3.0,Lillard,203081.0,,,,,,,,,,,,
436,PT02M04.00S,2021-11-06T03:42:00.4Z,3,REGULAR,steal,,[],203081,,,1610612757,79,81,2021-11-06T04:10:39Z,4210000,,,0,,D. Lillard STEAL (1 STL),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT02M03.00S,2021-11-06T03:42:07.3Z,3,REGULAR,foul,personal,[],202954,,,1610612757,79,81,2021-11-06T03:45:04Z,4220000,,,0,,B. Wanamaker take personal FOUL (2 PF),"[202954, 203081]",1610612754.0,IND,take,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,1146.0,2.0,0.0,Lillard,203081.0,
439,PT02M03.00S,2021-11-06T03:42:11.8Z,3,REGULAR,substitution,out,[],203081,,,1610612757,79,81,2021-11-06T03:42:16Z,4240000,,,0,,SUB out: D. Lillard,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT02M03.00S,2021-11-06T03:42:11.8Z,3,REGULAR,substitution,in,[],203468,,,1610612757,79,81,2021-11-06T03:42:16Z,4250000,,,0,,SUB in: C. McCollum,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT02M03.00S,2021-11-06T03:42:19.3Z,3,REGULAR,substitution,out,[],1626181,,,1610612757,79,81,2021-11-06T03:42:26Z,4260000,,,0,,SUB out: N. Powell,[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT02M03.00S,2021-11-06T03:42:19.3Z,3,REGULAR,substitution,in,[],1629642,,,1610612757,79,81,2021-11-06T03:42:26Z,4270000,,,0,,SUB in: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT01M51.00S,2021-11-06T03:42:46.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203496,23.209592641261498,88.72549019607843,1610612757,79,81,2021-11-06T03:42:51Z,4280000,-194.0,166.0,1,left,MISS R. Covington 25' 3PT,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,25.48,Missed,,,,,,,,,,,,,,,,,,,
444,PT01M49.00S,2021-11-06T03:42:48.2Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612754,79,81,2021-11-06T03:42:51Z,4290000,,,0,,D. Sabonis REBOUND (Off:1 Def:9),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,443.0,10.0,9.0,1.0,,,,,,,,
445,PT01M41.00S,2021-11-06T03:42:57.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,85.23324572930355,49.754901960784316,1610612754,79,81,2021-11-06T03:43:09Z,4300000,-1.0,86.0,1,right,MISS C. LeVert 8' pullup Shot,[1627747],1610612754.0,IND,pullup,,,LeVert,C. LeVert,,,,,8.63,Missed,,,,,,,,,,,,,,,,,,,
446,PT01M38.00S,2021-11-06T03:43:00.1Z,3,REGULAR,rebound,defensive,[],203496,,,1610612757,79,81,2021-11-06T03:43:09Z,4310000,,,0,,R. Covington REBOUND (Off:0 Def:4),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,445.0,4.0,4.0,0.0,,,,,,,,
447,PT01M16.00S,2021-11-06T03:43:22.0Z,3,REGULAR,3pt,Jump Shot,[],1629014,24.129434954007884,91.66666666666666,1610612757,79,81,2021-11-06T03:43:26Z,4320000,-208.0,174.0,1,left,MISS A. Simons 27' pullup 3PT,[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,27.16,Missed,,,,,,,,,,,,,,,,,,,
448,PT01M12.00S,2021-11-06T03:43:25.3Z,3,REGULAR,rebound,defensive,[],1627747,,,1610612754,79,81,2021-11-06T03:43:25Z,4330000,,,0,,C. LeVert REBOUND (Off:0 Def:2),[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,447.0,2.0,2.0,0.0,,,,,,,,
449,PT01M05.00S,2021-11-06T03:43:32.5Z,3,REGULAR,3pt,Jump Shot,[],1627747,70.64717477003943,23.03921568627451,1610612754,79,81,2021-11-06T03:43:37Z,4340000,-135.0,223.0,1,right,MISS C. LeVert 26' 3PT,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,26.09,Missed,,,,,,,,,,,,,,,,,,,
450,PT01M03.00S,2021-11-06T03:43:35.7Z,3,REGULAR,rebound,offensive,[],203200,,,1610612754,79,81,2021-11-06T03:43:35Z,4350000,,,0,,J. Holiday REBOUND (Off:2 Def:1),[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,449.0,3.0,1.0,2.0,,,,,,,,
451,PT01M00.00S,2021-11-06T03:43:37.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203200,91.5407358738502,96.07843137254902,1610612754,79,81,2021-11-06T03:43:40Z,4360000,230.0,27.0,1,right,MISS J. Holiday 3PT,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,23.2,Missed,,,,,,,,,,,,,,,,,,,
452,PT00M58.80S,2021-11-06T03:43:38.8Z,3,REGULAR,rebound,defensive,[],203469,,,1610612757,79,81,2021-11-06T03:43:40Z,4370000,,,0,,C. Zeller REBOUND (Off:2 Def:4),[203469],1610612757.0,POR,,,,Zeller,C. Zeller,,,,,,,,,,,,,,451.0,6.0,4.0,2.0,,,,,,,,
453,PT00M50.60S,2021-11-06T03:43:48.2Z,3,REGULAR,3pt,Jump Shot,[],203468,27.151773981603156,21.07843137254902,1610612757,82,81,2021-11-06T03:43:53Z,4380000,145.0,203.0,1,left,C. McCollum 24' 3PT pullup (22 PTS),[203468],1610612757.0,POR,pullup,,,McCollum,C. McCollum,,,,,24.9,Made,22.0,,,,,,,,,,,,,,,,,,
454,PT00M34.10S,2021-11-06T03:44:09.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,93.64323258869908,50.49019607843137,1610612754,82,83,2021-11-06T03:44:18Z,4390000,2.0,7.0,1,right,D. Sabonis reverse Layup (12 PTS) (B. Wanamaker 6 AST),"[1627734, 202954]",1610612754.0,IND,reverse,,,Sabonis,D. Sabonis,,,,,0.77,Made,12.0,B. Wanamaker,202954.0,6.0,,,,,,,,,,,,,,,
456,PT00M21.70S,2021-11-06T03:44:26.9Z,3,REGULAR,turnover,traveling,[],1629014,,,1610612757,82,83,2021-11-06T03:44:31Z,4410000,,,0,,A. Simons traveling TURNOVER (1 TO),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,1.0,,,,,,,,,1146.0,,,,,
457,PT00M21.70S,2021-11-06T03:44:40.2Z,3,REGULAR,substitution,out,[],1628470,,,1610612754,82,83,2021-11-06T03:44:49Z,4420000,,,0,,SUB out: T. Craig,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT00M21.70S,2021-11-06T03:44:40.2Z,3,REGULAR,substitution,in,[],1629103,,,1610612754,82,83,2021-11-06T03:44:49Z,4430000,,,0,,SUB in: K. Martin,[1629103],1610612754.0,IND,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT00M08.70S,2021-11-06T03:45:16.7Z,3,REGULAR,foul,personal,[],1629642,,,1610612754,82,83,2021-11-06T03:45:23Z,4440000,,,0,,N. Little take personal FOUL (2 PF),"[1629642, 1627747]",1610612757.0,POR,take,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,203593.0,2.0,0.0,LeVert,1627747.0,
461,PT00M08.70S,2021-11-06T03:45:22.8Z,3,REGULAR,substitution,out,[],202954,,,1610612754,82,83,2021-11-06T03:45:25Z,4460000,,,0,,SUB out: B. Wanamaker,[202954],1610612754.0,IND,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT00M08.70S,2021-11-06T03:45:22.8Z,3,REGULAR,substitution,in,[],1630537,,,1610612754,82,83,2021-11-06T03:45:25Z,4470000,,,0,,SUB in: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT00M08.70S,2021-11-06T03:45:27.8Z,3,REGULAR,substitution,out,[],203469,,,1610612754,82,83,2021-11-06T03:45:32Z,4480000,,,0,,SUB out: C. Zeller,[203469],1610612757.0,POR,,,,Zeller,C. Zeller,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT00M08.70S,2021-11-06T03:45:27.8Z,3,REGULAR,substitution,in,[],1626204,,,1610612754,82,83,2021-11-06T03:45:32Z,4490000,,,0,,SUB in: L. Nance Jr.,[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
