actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
364,PT09M01.00S,2021-12-15T04:25:43.0Z,3,REGULAR,steal,,[],1628969,,,1610612756,45,56,2021-12-15T04:25:45Z,3560000,,,0,,M. Bridges STEAL (1 STL),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT08M55.00S,2021-12-15T04:25:48.7Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1628969,17.0335085413929,94.6078431372549,1610612756,45,59,2021-12-15T04:27:19Z,3570000,-223.0,108.0,1,left,M. Bridges 24' 3PT running pullup (8 PTS),[1628969],1610612756.0,PHX,running pullup,,,Bridges,M. Bridges,,,,,,,,24.76,Made,,,,,8.0,,,,,,,,,,,
366,PT08M55.00S,2021-12-15T04:25:55.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,45,59,2021-12-15T04:25:55Z,3580000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT08M38.00S,2021-12-15T04:29:33.9Z,3,REGULAR,3pt,Jump Shot,[],203081,66.3107752956636,18.137254901960784,1610612757,48,59,2021-12-15T04:29:40Z,3590000,-159.0,264.0,1,right,D. Lillard 30' 3PT  (17 PTS) (J. Nurkic 4 AST),"[203081, 203994]",1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,30.85,Made,,,,,17.0,J. Nurkic,203994.0,4.0,,,,,,,,
369,PT08M22.00S,2021-12-15T04:29:49.7Z,3,REGULAR,3pt,Jump Shot,[],1628969,32.53942181340342,50.73529411764706,1610612756,48,59,2021-12-15T04:29:53Z,3610000,-4.0,253.0,1,left,MISS M. Bridges 25' 3PT,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,25.34,Missed,,,,,,,,,,,,,,,,
370,PT08M19.00S,2021-12-15T04:29:52.7Z,3,REGULAR,rebound,defensive,[],1629642,,,1610612757,48,59,2021-12-15T04:29:53Z,3620000,,,0,,N. Little REBOUND (Off:1 Def:4),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,369.0,5.0,4.0,1.0,,,,,,,,,,,,
371,PT08M09.00S,2021-12-15T04:30:02.9Z,3,REGULAR,3pt,Jump Shot,[],1626181,67.88764783180025,28.676470588235293,1610612757,51,59,2021-12-15T04:30:09Z,3630000,-107.0,249.0,1,right,N. Powell 27' 3PT  (15 PTS) (J. Nurkic 5 AST),"[1626181, 203994]",1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,27.12,Made,,,,,15.0,J. Nurkic,203994.0,5.0,,,,,,,,
373,PT07M48.00S,2021-12-15T04:30:23.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629028,6.783837056504599,46.81372549019608,1610612756,51,61,2021-12-15T04:30:28Z,3650000,16.0,11.0,1,left,D. Ayton alley-oop Layup (17 PTS) (C. Paul 9 AST),"[1629028, 101108]",1610612756.0,PHX,alley-oop,,,Ayton,D. Ayton,,,,,,,,1.95,Made,,,,,17.0,C. Paul,101108.0,9.0,,,,,,,,
375,PT07M36.00S,2021-12-15T04:30:35.8Z,3,REGULAR,3pt,Jump Shot,[],203994,71.82982917214193,21.813725490196077,1610612757,51,61,2021-12-15T04:30:40Z,3670000,-141.0,212.0,1,right,MISS J. Nurkic 25' 3PT,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,25.48,Missed,,,,,,,,,,,,,,,,
376,PT07M34.00S,2021-12-15T04:30:37.8Z,3,REGULAR,rebound,offensive,[],1626204,,,1610612757,51,61,2021-12-15T04:30:40Z,3680000,,,0,,L. Nance Jr. REBOUND (Off:3 Def:5),[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,375.0,8.0,5.0,3.0,,,,,,,,,,,,
377,PT07M33.00S,2021-12-15T04:30:39.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626204,92.46057818659659,48.28431372549019,1610612757,53,61,2021-12-15T04:30:44Z,3690000,-9.0,18.0,1,right,L. Nance Jr. putback Layup (9 PTS),[1626204],1610612757.0,POR,putback,,,Nance Jr.,L. Nance Jr.,,,,,,,,2.03,Made,,,,,9.0,,,,,,,,,,,
378,PT07M18.00S,2021-12-15T04:30:54.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],101108,6.521024967148489,47.794117647058826,1610612756,53,63,2021-12-15T04:31:03Z,3700000,11.0,9.0,1,left,C. Paul driving finger roll Layup (8 PTS),[101108],1610612756.0,PHX,driving finger roll,,,Paul,C. Paul,,,,,,,,1.41,Made,,,,,8.0,,,,,,,,,,,
379,PT07M03.00S,2021-12-15T04:31:12.5Z,3,REGULAR,turnover,traveling,[],1626204,,,1610612757,53,63,2021-12-15T04:31:22Z,3710000,,,0,,L. Nance Jr. traveling TURNOVER (2 TO),[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,2.0,,,,,,,,,,,,,2005.0,,,,,,,
380,PT06M53.00S,2021-12-15T04:31:33.4Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],101108,21.76412614980289,33.088235294117645,1610612756,53,63,2021-12-15T04:31:39Z,3720000,85.0,152.0,1,left,MISS C. Paul 17' pullup Shot,[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,,,,17.4,Missed,,,,,,,,,,,,,,,,
381,PT06M51.00S,2021-12-15T04:31:35.4Z,3,REGULAR,rebound,defensive,[],203081,,,1610612757,53,63,2021-12-15T04:31:39Z,3730000,,,0,,D. Lillard REBOUND (Off:0 Def:1),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,380.0,1.0,1.0,0.0,,,,,,,,,,,,
382,PT06M31.00S,2021-12-15T04:31:55.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203081,95.74572930354796,53.92156862745098,1610612757,53,63,2021-12-15T04:32:00Z,3740000,20.0,-13.0,1,right,MISS D. Lillard driving Layup,[203081],1610612757.0,POR,driving,,,Lillard,D. Lillard,,,,,,,,2.32,Missed,,,,,,,,,,,,,,,,
383,PT06M29.00S,2021-12-15T04:31:57.4Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612756,53,63,2021-12-15T04:32:00Z,3750000,,,0,,D. Ayton REBOUND (Off:2 Def:4),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,382.0,6.0,4.0,2.0,,,,,,,,,,,,
384,PT06M23.00S,2021-12-15T04:32:02.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203109,5.995400788436268,51.9607843137255,1610612756,53,65,2021-12-15T04:32:18Z,3760000,-10.0,4.0,1,left,J. Crowder running reverse Layup (11 PTS) (L. Shamet 3 AST),"[203109, 1629013]",1610612756.0,PHX,running reverse,,,Crowder,J. Crowder,,,,,,,,1.05,Made,,,,,11.0,L. Shamet,1629013.0,3.0,,,,,,,,
386,PT05M56.00S,2021-12-15T04:32:30.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,94.69448094612353,46.32352941176471,1610612757,55,65,2021-12-15T04:32:36Z,3780000,-18.0,-3.0,1,right,N. Powell driving Layup (17 PTS),[1626181],1610612757.0,POR,driving,,,Powell,N. Powell,,,,,,,,1.86,Made,,,,,17.0,,,,,,,,,,,
387,PT05M43.00S,2021-12-15T04:32:42.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],101108,12.434296977660972,60.5392156862745,1610612756,55,65,2021-12-15T04:32:46Z,3790000,-53.0,64.0,1,left,MISS C. Paul 8' driving floating Shot,[101108],1610612756.0,PHX,driving floating,,,Paul,C. Paul,,,,,,,,8.32,Missed,,,,,,,,,,,,,,,,
388,PT05M41.00S,2021-12-15T04:32:44.7Z,3,REGULAR,rebound,defensive,[],1626181,,,1610612757,55,65,2021-12-15T04:32:46Z,3800000,,,0,,N. Powell REBOUND (Off:0 Def:5),[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,387.0,5.0,5.0,0.0,,,,,,,,,,,,
389,PT05M38.00S,2021-12-15T04:32:47.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629642,92.85479632063075,49.754901960784316,1610612757,57,65,2021-12-15T04:32:54Z,3810000,-1.0,15.0,1,right,N. Little running DUNK (3 PTS) (L. Nance Jr. 3 AST),"[1629642, 1626204]",1610612757.0,POR,running,,,Little,N. Little,,,,,,,,1.47,Made,,,,,3.0,L. Nance Jr.,1626204.0,3.0,,,,,,,,
391,PT05M22.00S,2021-12-15T04:33:08.6Z,3,REGULAR,foul,personal,[],1626181,,,1610612756,57,65,2021-12-15T04:33:26Z,3830000,,,0,,N. Powell personal FOUL (4 PF),"[1626181, 101108]",1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,2005.0,4.0,0.0,Paul,101108.0,,,
393,PT05M22.00S,2021-12-15T04:33:13.1Z,3,REGULAR,substitution,out,[],1626204,,,1610612756,57,65,2021-12-15T04:33:16Z,3850000,,,0,,SUB out: L. Nance Jr.,[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT05M22.00S,2021-12-15T04:33:13.1Z,3,REGULAR,substitution,in,[],203496,,,1610612756,57,65,2021-12-15T04:33:16Z,3860000,,,0,,SUB in: R. Covington,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT05M22.00S,2021-12-15T04:33:20.5Z,3,REGULAR,substitution,out,[],1626181,,,1610612756,57,65,2021-12-15T04:33:27Z,3870000,,,0,,SUB out: N. Powell,[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT05M22.00S,2021-12-15T04:33:20.5Z,3,REGULAR,substitution,in,[],1629014,,,1610612756,57,65,2021-12-15T04:33:27Z,3880000,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT05M14.00S,2021-12-15T04:33:44.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629028,6.1268068331143235,49.50980392156863,1610612756,57,67,2021-12-15T04:33:48Z,3890000,2.0,5.0,1,left,D. Ayton cutting finger roll Layup (19 PTS) (C. Paul 10 AST),"[1629028, 101108]",1610612756.0,PHX,cutting finger roll,,,Ayton,D. Ayton,,,,,,,,0.57,Made,,,,,19.0,C. Paul,101108.0,10.0,,,,,,,,
399,PT05M00.00S,2021-12-15T04:33:57.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203994,92.19776609724047,51.71568627450981,1610612757,59,67,2021-12-15T04:34:06Z,3910000,9.0,21.0,1,right,J. Nurkic driving Layup (8 PTS) (A. Simons 2 AST),"[203994, 1629014]",1610612757.0,POR,driving,,,Nurkic,J. Nurkic,,,,,,,,2.25,Made,,,,,8.0,A. Simons,1629014.0,2.0,,,,,,,,
402,PT04M47.00S,2021-12-15T04:34:11.3Z,3,REGULAR,foul,personal,['2freethrow'],1629642,,,1610612756,59,67,2021-12-15T04:34:30Z,3940000,,,0,,N. Little shooting personal FOUL (1 PF) (Shamet 2 FT),"[1629642, 1629013]",1610612757.0,POR,shooting,,,Little,N. Little,,,,,,,,,,,,,,,,,,2882.0,1.0,0.0,Shamet,1629013.0,,,
404,PT04M47.00S,2021-12-15T04:34:45.1Z,3,REGULAR,freethrow,1 of 2,[],1629013,,,1610612756,59,68,2021-12-15T04:34:45Z,3960000,,,0,,L. Shamet Free Throw 1 of 2 (6 PTS),[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,Made,,,,,6.0,,,,,,,,,,,
405,PT04M47.00S,2021-12-15T04:34:45.7Z,3,REGULAR,substitution,out,[],1629028,,,1610612756,59,68,2021-12-15T04:34:49Z,3970000,,,0,,SUB out: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT04M47.00S,2021-12-15T04:34:45.7Z,3,REGULAR,substitution,in,[],201580,,,1610612756,59,68,2021-12-15T04:34:49Z,3980000,,,0,,SUB in: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT04M47.00S,2021-12-15T04:35:01.2Z,3,REGULAR,freethrow,2 of 2,[],1629013,,,1610612756,59,69,2021-12-15T04:35:01Z,3990000,,,0,,L. Shamet Free Throw 2 of 2 (7 PTS),[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,Made,,,,,7.0,,,,,,,,,,,
408,PT04M32.00S,2021-12-15T04:35:18.6Z,3,REGULAR,2pt,Jump Shot,[],203081,78.13731931668858,33.57843137254902,1610612757,59,69,2021-12-15T04:35:24Z,4000000,-82.0,153.0,1,right,MISS D. Lillard 17' pullup Shot,[203081],1610612757.0,POR,pullup,,,Lillard,D. Lillard,,,,,,,,17.36,Missed,,,,,,,,,,,,,,,,
409,PT04M27.00S,2021-12-15T04:35:23.6Z,3,REGULAR,rebound,offensive,[],203994,,,1610612757,59,69,2021-12-15T04:35:24Z,4010000,,,0,,J. Nurkic REBOUND (Off:3 Def:4),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,408.0,7.0,4.0,3.0,,,,,,,,,,,,
410,PT04M27.00S,2021-12-15T04:35:22.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203994,94.40999984741211,50.0,1610612757,61,69,2021-12-15T04:35:22Z,4020000,0.0,0.0,1,right,J. Nurkic tip Layup (10 PTS),[203994],1610612757.0,POR,tip,,,Nurkic,J. Nurkic,,,,,,,,0.0,Made,,,,,10.0,,,,,,,,,,,
411,PT04M16.00S,2021-12-15T04:35:34.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],101108,12.434296977660972,51.225490196078425,1610612756,61,71,2021-12-15T04:35:37Z,4030000,-6.0,64.0,1,left,C. Paul 6' driving floating Jump Shot (10 PTS),[101108],1610612756.0,PHX,driving floating,,,Paul,C. Paul,,,,,,,,6.47,Made,,,,,10.0,,,,,,,,,,,
412,PT04M03.00S,2021-12-15T04:35:49.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203994,93.64323258869908,53.92156862745098,1610612757,63,71,2021-12-15T04:35:54Z,4040000,20.0,7.0,1,right,J. Nurkic driving Layup (12 PTS) (D. Lillard 4 AST),"[203994, 203081]",1610612757.0,POR,driving,,,Nurkic,J. Nurkic,,,,,,,,2.09,Made,,,,,12.0,D. Lillard,203081.0,4.0,,,,,,,,
414,PT04M03.00S,2021-12-15T04:35:52.1Z,3,REGULAR,foul,personal,['1freethrow'],201580,,,1610612757,63,71,2021-12-15T04:35:56Z,4060000,,,0,,J. McGee shooting personal FOUL (4 PF) (Nurkic 1 FT),"[201580, 203994]",1610612756.0,PHX,shooting,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,2882.0,4.0,0.0,Nurkic,203994.0,,,
416,PT04M03.00S,2021-12-15T04:35:57.5Z,3,REGULAR,substitution,out,[],1629013,,,1610612757,63,71,2021-12-15T04:37:23Z,4080000,,,0,,SUB out: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT04M03.00S,2021-12-15T04:35:57.5Z,3,REGULAR,substitution,out,[],203109,,,1610612757,63,71,2021-12-15T04:37:23Z,4090000,,,0,,SUB out: J. Crowder,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT04M03.00S,2021-12-15T04:35:57.5Z,3,REGULAR,substitution,in,[],1626166,,,1610612757,63,71,2021-12-15T04:37:23Z,4100000,,,0,,SUB in: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT04M03.00S,2021-12-15T04:35:57.5Z,3,REGULAR,substitution,in,[],1629661,,,1610612757,63,71,2021-12-15T04:37:23Z,4110000,,,0,,SUB in: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT04M03.00S,2021-12-15T04:36:27.1Z,3,REGULAR,substitution,out,[],1629642,,,1610612757,63,71,2021-12-15T04:37:23Z,4120000,,,0,,SUB out: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT04M03.00S,2021-12-15T04:36:27.1Z,3,REGULAR,substitution,in,[],203503,,,1610612757,63,71,2021-12-15T04:37:23Z,4130000,,,0,,SUB in: T. Snell,[203503],1610612757.0,POR,,,,Snell,T. Snell,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT04M03.00S,2021-12-15T04:36:44.6Z,3,REGULAR,freethrow,1 of 1,[],203994,,,1610612757,64,71,2021-12-15T04:36:44Z,4140000,,,0,,J. Nurkic Free Throw 1 of 1 (13 PTS),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,Made,,,,,13.0,,,,,,,,,,,
423,PT03M53.00S,2021-12-15T04:36:55.6Z,3,REGULAR,2pt,Jump Shot,[],101108,19.004599211563733,32.35294117647059,1610612756,64,73,2021-12-15T04:37:01Z,4150000,88.0,126.0,1,left,C. Paul 15' pullup Jump Shot (12 PTS) (C. Payne 2 AST),"[101108, 1626166]",1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,,,,15.39,Made,,,,,12.0,C. Payne,1626166.0,2.0,,,,,,,,
424,PT03M36.00S,2021-12-15T04:37:17.3Z,3,REGULAR,foul,personal,[],201580,,,1610612757,64,73,2021-12-15T04:37:23Z,4160000,,,0,,J. McGee personal FOUL (5 PF),"[201580, 203994]",1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,2882.0,5.0,0.0,Nurkic,203994.0,,,
427,PT03M36.00S,2021-12-15T04:37:25.6Z,3,REGULAR,substitution,out,[],201580,,,1610612757,64,73,2021-12-15T04:37:32Z,4180000,,,0,,SUB out: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT03M36.00S,2021-12-15T04:37:25.6Z,3,REGULAR,substitution,in,[],1629028,,,1610612757,64,73,2021-12-15T04:37:32Z,4190000,,,0,,SUB in: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT03M32.00S,2021-12-15T04:37:59.1Z,3,REGULAR,foul,personal,[],1628969,,,1610612757,64,73,2021-12-15T04:38:05Z,4200000,,,0,,M. Bridges personal FOUL (1 PF),"[1628969, 203081]",1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,2005.0,1.0,0.0,Lillard,203081.0,,,
431,PT03M26.00S,2021-12-15T04:38:22.9Z,3,REGULAR,3pt,Jump Shot,[],203081,64.73390275952694,69.36274509803921,1610612757,64,73,2021-12-15T04:38:44Z,4220000,97.0,279.0,1,right,MISS D. Lillard 29' 3PT,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,29.53,Missed,,,,,,,,,,,,,,,,
432,PT03M23.00S,2021-12-15T04:38:25.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612756,64,73,2021-12-15T04:38:44Z,4230000,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,431.0,,,,,,,,,,,,,,,
433,PT03M23.00S,2021-12-15T04:38:41.2Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,64,73,2021-12-15T04:38:41Z,4240000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT03M11.00S,2021-12-15T04:39:07.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626166,6.652431011826544,57.84313725490197,1610612756,64,73,2021-12-15T04:39:11Z,4250000,-39.0,10.0,1,left,MISS C. Payne driving floating bank Shot,[1626166],1610612756.0,PHX,driving floating bank,,,Payne,C. Payne,,,,,,,,4.05,Missed,,,,,,,,,,,,,,,,
435,PT03M10.00S,2021-12-15T04:39:08.7Z,3,REGULAR,rebound,defensive,[],203994,,,1610612757,64,73,2021-12-15T04:39:11Z,4260000,,,0,,J. Nurkic REBOUND (Off:3 Def:5),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,434.0,8.0,5.0,3.0,,,,,,,,,,,,
436,PT02M57.00S,2021-12-15T04:39:21.7Z,3,REGULAR,3pt,Jump Shot,[],1629014,74.32654402102497,13.725490196078432,1610612757,67,73,2021-12-15T04:40:45Z,4270000,-181.0,189.0,1,right,A. Simons 26' 3PT  (6 PTS) (T. Snell 1 AST),"[1629014, 203503]",1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,26.18,Made,,,,,6.0,T. Snell,203503.0,1.0,,,,,,,,
438,PT02M35.00S,2021-12-15T04:39:44.2Z,3,REGULAR,2pt,Jump Shot,[],101108,20.97568988173456,68.87254901960785,1610612756,67,73,2021-12-15T04:39:48Z,4290000,-94.0,145.0,1,left,MISS C. Paul 17' pullup Shot,[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,,,,17.28,Missed,,,,,,,,,,,,,,,,
439,PT02M33.00S,2021-12-15T04:39:46.2Z,3,REGULAR,rebound,defensive,[],203496,,,1610612757,67,73,2021-12-15T04:39:48Z,4300000,,,0,,R. Covington REBOUND (Off:1 Def:2),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,438.0,3.0,2.0,1.0,,,,,,,,,,,,
440,PT02M22.00S,2021-12-15T04:39:56.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203496,94.03745072273325,58.333333333333336,1610612757,69,73,2021-12-15T04:40:00Z,4310000,42.0,4.0,1,right,R. Covington driving floating bank Jump Shot (2 PTS) (D. Lillard 5 AST),"[203496, 203081]",1610612757.0,POR,driving floating bank,,,Covington,R. Covington,,,,,,,,4.18,Made,,,,,2.0,D. Lillard,203081.0,5.0,,,,,,,,
442,PT02M22.00S,2021-12-15T04:40:02.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,69,73,2021-12-15T04:40:02Z,4330000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT02M22.00S,2021-12-15T04:41:42.6Z,3,REGULAR,substitution,out,[],203994,,,1610612756,69,73,2021-12-15T04:43:27Z,4340000,,,0,,SUB out: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT02M22.00S,2021-12-15T04:41:42.6Z,3,REGULAR,substitution,out,[],101108,,,1610612756,69,73,2021-12-15T04:43:27Z,4350000,,,0,,SUB out: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT02M22.00S,2021-12-15T04:41:42.6Z,3,REGULAR,substitution,in,[],1626204,,,1610612756,69,73,2021-12-15T04:43:27Z,4360000,,,0,,SUB in: L. Nance Jr.,[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT02M22.00S,2021-12-15T04:41:42.6Z,3,REGULAR,substitution,in,[],1629013,,,1610612756,69,73,2021-12-15T04:43:27Z,4370000,,,0,,SUB in: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT02M05.00S,2021-12-15T04:43:59.1Z,3,REGULAR,3pt,Jump Shot,[],1629013,8.492115637319317,4.166666666666666,1610612756,69,73,2021-12-15T04:44:05Z,4380000,229.0,27.0,1,left,MISS L. Shamet 3PT,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,23.08,Missed,,,,,,,,,,,,,,,,
448,PT02M01.00S,2021-12-15T04:44:03.1Z,3,REGULAR,rebound,offensive,[],1626166,,,1610612756,69,73,2021-12-15T04:44:05Z,4390000,,,0,,C. Payne REBOUND (Off:1 Def:0),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,447.0,1.0,0.0,1.0,,,,,,,,,,,,
449,PT01M50.00S,2021-12-15T04:44:14.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629661,30.305519053876477,85.29411764705883,1610612756,69,73,2021-12-15T04:44:19Z,4400000,-176.0,232.0,1,left,MISS C. Johnson 29' 3PT,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,29.18,Missed,,,,,,,,,,,,,,,,
450,PT01M47.00S,2021-12-15T04:44:17.6Z,3,REGULAR,rebound,defensive,[],203496,,,1610612757,69,73,2021-12-15T04:44:19Z,4410000,,,0,,R. Covington REBOUND (Off:1 Def:3),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,449.0,4.0,3.0,1.0,,,,,,,,,,,,
451,PT01M30.00S,2021-12-15T04:44:34.8Z,3,REGULAR,turnover,bad pass,[],203503,,,1610612757,69,73,2021-12-15T04:44:41Z,4420000,,,0,,T. Snell bad pass TURNOVER (1 TO),"[203503, 1626166]",1610612757.0,POR,,,,Snell,T. Snell,,,,,1.0,Payne,1626166.0,,,,,,,,,,,,,,,,,,
452,PT01M30.00S,2021-12-15T04:44:34.8Z,3,REGULAR,steal,,[],1626166,,,1610612756,69,73,2021-12-15T04:44:36Z,4430000,,,0,,C. Payne STEAL (1 STL),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT01M27.00S,2021-12-15T04:44:37.7Z,3,REGULAR,turnover,lost ball,[],1626166,,,1610612756,69,73,2021-12-15T04:46:14Z,4440000,,,0,,C. Payne lost ball TURNOVER (1 TO),"[1626166, 1626204]",1610612756.0,PHX,,,,Payne,C. Payne,,,,,1.0,Nance Jr.,1626204.0,,,,,,,,,,,,,,,,,,
454,PT01M27.00S,2021-12-15T04:44:37.7Z,3,REGULAR,steal,,[],1626204,,,1610612757,69,73,2021-12-15T04:44:43Z,4450000,,,0,,L. Nance Jr. STEAL (2 STL),[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT01M20.00S,2021-12-15T04:44:46.3Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],203081,82.57227332457293,83.82352941176471,1610612757,69,73,2021-12-15T04:47:59Z,4460000,169.0,111.0,1,right,MISS D. Lillard 20' pullup Shot,[203081],1610612757.0,POR,pullup,,,Lillard,D. Lillard,,,,,,,,20.24,Missed,,,,,,,,,,,,,,,,
