actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
358,PT10M50.00S,2021-10-30T03:26:27.0Z,3,REGULAR,rebound,defensive,[],203496,,,1610612757,50,41,2021-10-30T03:26:33Z,3470000,,,0,,R. Covington REBOUND (Off:0 Def:5),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,357.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
359,PT10M42.00S,2021-10-30T03:26:35.6Z,3,REGULAR,foul,personal,['2freethrow'],202331,,,1610612757,50,41,2021-10-30T03:26:51Z,3480000,,,0,,P. George shooting personal FOUL (2 PF) (Nurkic 2 FT),"[202331, 203994]",1610612746.0,LAC,shooting,,,George,P. George,,,,,,,,,,,,,,,,,,,,200833.0,2.0,0.0,Nurkic,203994.0,
361,PT10M42.00S,2021-10-30T03:27:00.9Z,3,REGULAR,freethrow,1 of 2,[],203994,,,1610612757,50,41,2021-10-30T03:27:00Z,3500000,,,0,,MISS J. Nurkic Free Throw 1 of 2,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,Missed,,,,,,,,,,,,,,,,,,,
362,PT10M42.00S,2021-10-30T03:27:00.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,50,41,2021-10-30T03:27:00Z,3510000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,361.0,,,,,,,,,,,,,,,,,,
363,PT10M42.00S,2021-10-30T03:27:12.2Z,3,REGULAR,freethrow,2 of 2,[],203994,,,1610612757,51,41,2021-10-30T03:27:12Z,3520000,,,0,,J. Nurkic Free Throw 2 of 2 (8 PTS),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,Made,,,,,8.0,,,,,,,,,,,,,,
364,PT10M24.00S,2021-10-30T03:27:35.4Z,3,REGULAR,2pt,Jump Shot,[],202704,5.995400788436268,28.431372549019606,1610612746,51,41,2021-10-30T03:27:39Z,3530000,108.0,4.0,1,left,MISS R. Jackson 10' pullup Shot,[202704],1610612746.0,LAC,pullup,,,Jackson,R. Jackson,,,,,10.79,Missed,,,,,,,,,,,,,,,,,,,
365,PT10M21.00S,2021-10-30T03:27:38.4Z,3,REGULAR,rebound,defensive,[],203994,,,1610612757,51,41,2021-10-30T03:27:39Z,3540000,,,0,,J. Nurkic REBOUND (Off:4 Def:7),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,364.0,11.0,7.0,4.0,,,,,,,,,,,,,,,
366,PT10M08.00S,2021-10-30T03:27:51.1Z,3,REGULAR,2pt,Jump Shot,[],203081,87.59855453350855,67.40196078431373,1610612757,53,41,2021-10-30T03:27:58Z,3550000,87.0,64.0,1,right,D. Lillard 10' step back Jump Shot (12 PTS),[203081],1610612757.0,POR,step back,,,Lillard,D. Lillard,,,,,10.81,Made,,,,,12.0,,,,,,,,,,,,,,
367,PT09M49.00S,2021-10-30T03:28:10.6Z,3,REGULAR,turnover,bad pass,[],202331,,,1610612746,53,41,2021-10-30T03:28:14Z,3560000,,,0,,P. George bad pass TURNOVER (1 TO),"[202331, 203496]",1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,1.0,Covington,203496.0,,,,,,
368,PT09M49.00S,2021-10-30T03:28:10.6Z,3,REGULAR,steal,,[],203496,,,1610612757,53,41,2021-10-30T03:28:12Z,3570000,,,0,,R. Covington STEAL (2 STL),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT09M40.00S,2021-10-30T03:28:18.4Z,3,REGULAR,turnover,bad pass,[],203081,,,1610612757,53,41,2021-10-30T03:28:21Z,3580000,,,0,,D. Lillard bad pass TURNOVER (5 TO),"[203081, 202704]",1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,5.0,Jackson,202704.0,,,,,,
370,PT09M40.00S,2021-10-30T03:28:18.4Z,3,REGULAR,steal,,[],202704,,,1610612746,53,41,2021-10-30T03:28:19Z,3590000,,,0,,R. Jackson STEAL (1 STL),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT09M21.00S,2021-10-30T03:28:37.4Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],202704,13.748357424441524,32.1078431372549,1610612746,53,41,2021-10-30T03:29:15Z,3600000,89.0,77.0,1,left,MISS R. Jackson 11' driving floating bank Shot,[202704],1610612746.0,LAC,driving floating bank,,,Jackson,R. Jackson,,,,,11.79,Missed,,,,,,,,,,,,,,,,,,,
372,PT09M21.00S,2021-10-30T03:28:37.4Z,3,REGULAR,rebound,defensive,[],203994,,,1610612757,53,41,2021-10-30T03:28:40Z,3610000,,,0,,J. Nurkic REBOUND (Off:4 Def:8),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,371.0,12.0,8.0,4.0,,,,,,,,,,,,,,,
373,PT09M11.00S,2021-10-30T03:28:48.2Z,3,REGULAR,3pt,Jump Shot,[],203468,66.83639947437582,49.50980392156863,1610612757,53,41,2021-10-30T03:28:52Z,3620000,-2.0,259.0,1,right,MISS C. McCollum 25' pullup 3PT,[203468],1610612757.0,POR,pullup,,,McCollum,C. McCollum,,,,,25.92,Missed,,,,,,,,,,,,,,,,,,,
374,PT09M07.00S,2021-10-30T03:28:52.2Z,3,REGULAR,rebound,defensive,[],202331,,,1610612746,53,41,2021-10-30T03:28:52Z,3630000,,,0,,P. George REBOUND (Off:0 Def:4),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,373.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
375,PT09M06.00S,2021-10-30T03:28:56.1Z,3,REGULAR,turnover,out-of-bounds,[],202331,,,1610612746,53,41,2021-10-30T03:29:02Z,3640000,,,0,,P. George bad pass out-of-bounds TURNOVER (2 TO),[202331],1610612746.0,LAC,bad pass,,,George,P. George,,,,,,,,,,,,,,,,,2.0,,,200833.0,,,,,
376,PT09M06.00S,2021-10-30T03:29:03.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,53,41,2021-10-30T03:29:03Z,3650000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT09M06.00S,2021-10-30T03:31:06.8Z,3,REGULAR,substitution,out,[],202704,,,1610612757,53,41,2021-10-30T03:31:35Z,3660000,,,0,,SUB out: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT09M06.00S,2021-10-30T03:31:06.8Z,3,REGULAR,substitution,in,[],1628379,,,1610612757,53,41,2021-10-30T03:31:35Z,3670000,,,0,,SUB in: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT08M50.00S,2021-10-30T03:32:09.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203994,93.77463863337714,48.529411764705884,1610612757,55,41,2021-10-30T03:32:13Z,3680000,-7.0,6.0,1,right,J. Nurkic cutting Layup (10 PTS) (D. Lillard 3 AST),"[203994, 203081]",1610612757.0,POR,cutting,,,Nurkic,J. Nurkic,,,,,0.95,Made,,,,,10.0,,,D. Lillard,203081.0,3.0,,,,,,,,,
381,PT08M37.00S,2021-10-30T03:32:21.4Z,3,REGULAR,3pt,Jump Shot,[],201587,32.14520367936925,35.294117647058826,1610612746,55,41,2021-10-30T03:32:24Z,3700000,74.0,250.0,1,left,MISS N. Batum 26' 3PT,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,26.03,Missed,,,,,,,,,,,,,,,,,,,
382,PT08M36.00S,2021-10-30T03:32:23.1Z,3,REGULAR,rebound,defensive,[],203496,,,1610612757,55,41,2021-10-30T03:32:23Z,3710000,,,0,,R. Covington REBOUND (Off:0 Def:6),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,381.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
383,PT08M28.00S,2021-10-30T03:32:31.5Z,3,REGULAR,3pt,Jump Shot,[],1626181,92.19776609724047,94.85294117647058,1610612757,55,41,2021-10-30T03:32:35Z,3720000,224.0,21.0,1,right,MISS N. Powell 3PT,[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,22.53,Missed,,,,,,,,,,,,,,,,,,,
384,PT08M25.00S,2021-10-30T03:32:34.0Z,3,REGULAR,rebound,defensive,[],201587,,,1610612746,55,41,2021-10-30T03:32:34Z,3730000,,,0,,N. Batum REBOUND (Off:0 Def:6),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,383.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
385,PT08M18.00S,2021-10-30T03:32:40.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202331,9.280551905387648,39.705882352941174,1610612746,55,41,2021-10-30T03:33:09Z,3740000,51.0,35.0,1,left,MISS P. George 6' driving Layup,[202331],1610612746.0,LAC,driving,,,George,P. George,,,,,6.21,Missed,,,,,,,,,,,,,,,,,,,
389,PT08M17.00S,2021-10-30T03:32:41.5Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612757,55,41,2021-10-30T03:33:09Z,3750000,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,385.0,,,,,,,,,,,,,,,,,,
386,PT08M17.00S,2021-10-30T03:33:07.5Z,3,REGULAR,jumpball,recovered,[],203081,,,1610612757,55,41,2021-10-30T03:33:07Z,3760000,,,0,,Jump Ball J. Nurkic vs. I. Zubac: Tip to D. Lillard,"[203081, 203994, 1627826]",1610612757.0,POR,lodgedball,D. Lillard,203081.0,Lillard,D. Lillard,Nurkic,203994.0,Zubac,1627826.0,,,,,,,,,,,,,,,,,,,,,
390,PT08M02.00S,2021-10-30T03:33:24.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203081,88.12417871222075,46.81372549019608,1610612757,55,41,2021-10-30T03:33:32Z,3790000,-16.0,59.0,1,right,MISS D. Lillard 6' driving Layup,[203081],1610612757.0,POR,driving,,,Lillard,D. Lillard,,,,,6.12,Missed,,,,,,,,,,,,,,,,,,,
392,PT08M02.00S,2021-10-30T03:33:24.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612757,55,41,2021-10-30T03:33:32Z,3810000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,390.0,,,,,,,,,,,,,,,,,,
393,PT08M02.00S,2021-10-30T03:33:30.6Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612757,55,41,2021-10-30T03:33:30Z,3820000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT07M59.00S,2021-10-30T03:33:44.3Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],203994,78.66294349540078,20.34313725490196,1610612757,55,41,2021-10-30T03:33:48Z,3830000,-148.0,148.0,1,right,MISS J. Nurkic 20' pullup Shot,[203994],1610612757.0,POR,pullup,,,Nurkic,J. Nurkic,,,,,20.96,Missed,,,,,,,,,,,,,,,,,,,
395,PT07M56.00S,2021-10-30T03:33:47.3Z,3,REGULAR,rebound,defensive,[],202331,,,1610612746,55,41,2021-10-30T03:33:48Z,3840000,,,0,,P. George REBOUND (Off:0 Def:5),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,394.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
396,PT07M54.00S,2021-10-30T03:33:51.1Z,3,REGULAR,turnover,out-of-bounds,[],202331,,,1610612746,55,41,2021-10-30T03:33:55Z,3850000,,,0,,P. George bad pass out-of-bounds TURNOVER (3 TO),[202331],1610612746.0,LAC,bad pass,,,George,P. George,,,,,,,,,,,,,,,,,3.0,,,2004.0,,,,,
397,PT07M39.00S,2021-10-30T03:34:16.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203081,85.10183968462549,95.58823529411765,1610612757,58,41,2021-10-30T03:34:20Z,3860000,228.0,88.0,1,right,D. Lillard 24' 3PT  (15 PTS) (J. Nurkic 2 AST),"[203081, 203994]",1610612757.0,POR,,,,Lillard,D. Lillard,,,,,24.41,Made,,,,,15.0,,,J. Nurkic,203994.0,2.0,,,,,,,,,
399,PT07M17.00S,2021-10-30T03:34:37.8Z,3,REGULAR,3pt,Jump Shot,[],1628379,8.229303547963205,96.32352941176471,1610612746,58,41,2021-10-30T03:34:41Z,3880000,-232.0,25.0,1,left,MISS L. Kennard 3PT,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,23.29,Missed,,,,,,,,,,,,,,,,,,,
400,PT07M14.00S,2021-10-30T03:34:40.8Z,3,REGULAR,rebound,offensive,[],201587,,,1610612746,58,41,2021-10-30T03:34:41Z,3890000,,,0,,N. Batum REBOUND (Off:1 Def:6),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,399.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
401,PT07M10.00S,2021-10-30T03:34:45.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627826,5.863994743758213,52.94117647058824,1610612746,58,41,2021-10-30T03:34:56Z,3900000,-15.0,3.0,1,left,MISS I. Zubac reverse Layup,[1627826],1610612746.0,LAC,reverse,,,Zubac,I. Zubac,,,,,1.49,Missed,,,,,,,,,,,,,,,,,,,
402,PT07M08.00S,2021-10-30T03:34:47.8Z,3,REGULAR,rebound,defensive,[],203994,,,1610612757,58,41,2021-10-30T03:34:56Z,3910000,,,0,,J. Nurkic REBOUND (Off:4 Def:9),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,401.0,13.0,9.0,4.0,,,,,,,,,,,,,,,
403,PT06M50.00S,2021-10-30T03:35:04.3Z,3,REGULAR,3pt,Jump Shot,[],203468,91.67214191852825,3.6764705882352944,1610612757,61,41,2021-10-30T03:35:07Z,3920000,-232.0,26.0,1,right,C. McCollum 3PT  (7 PTS) (D. Lillard 4 AST),"[203468, 203081]",1610612757.0,POR,,,,McCollum,C. McCollum,,,,,23.3,Made,,,,,7.0,,,D. Lillard,203081.0,4.0,,,,,,,,,
405,PT06M50.00S,2021-10-30T03:35:13.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,61,41,2021-10-30T03:35:13Z,3940000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT06M50.00S,2021-10-30T03:37:09.8Z,3,REGULAR,substitution,out,[],1626181,,,1610612746,61,41,2021-10-30T03:37:39Z,3950000,,,0,,SUB out: N. Powell,[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT06M50.00S,2021-10-30T03:37:09.8Z,3,REGULAR,substitution,out,[],203994,,,1610612746,61,41,2021-10-30T03:37:39Z,3960000,,,0,,SUB out: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT06M50.00S,2021-10-30T03:37:09.8Z,3,REGULAR,substitution,out,[],1627826,,,1610612746,61,41,2021-10-30T03:37:39Z,3970000,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT06M50.00S,2021-10-30T03:37:09.8Z,3,REGULAR,substitution,in,[],203469,,,1610612746,61,41,2021-10-30T03:37:39Z,3980000,,,0,,SUB in: C. Zeller,[203469],1610612757.0,POR,,,,Zeller,C. Zeller,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT06M50.00S,2021-10-30T03:37:09.8Z,3,REGULAR,substitution,in,[],1629642,,,1610612746,61,41,2021-10-30T03:37:39Z,3990000,,,0,,SUB in: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT06M50.00S,2021-10-30T03:37:09.8Z,3,REGULAR,substitution,in,[],1628392,,,1610612746,61,41,2021-10-30T03:37:39Z,4000000,,,0,,SUB in: I. Hartenstein,[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT06M41.00S,2021-10-30T03:38:11.5Z,3,REGULAR,3pt,Jump Shot,[],202331,28.203022339027594,77.94117647058823,1610612746,61,41,2021-10-30T03:38:15Z,4010000,-140.0,213.0,1,left,MISS P. George 25' 3PT,[202331],1610612746.0,LAC,,,,George,P. George,,,,,25.44,Missed,,,,,,,,,,,,,,,,,,,
413,PT06M37.00S,2021-10-30T03:38:15.5Z,3,REGULAR,rebound,offensive,[],202331,,,1610612746,61,41,2021-10-30T03:43:01Z,4020000,,,0,,P. George REBOUND (Off:1 Def:5),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,412.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
414,PT06M36.00S,2021-10-30T03:38:16.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],202331,26.363337713534822,81.86274509803921,1610612746,61,44,2021-10-30T03:38:20Z,4030000,-159.0,195.0,1,left,P. George 25' 3PT  (26 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,25.2,Made,,,,,26.0,,,,,,,,,,,,,,
416,PT06M17.00S,2021-10-30T03:38:34.6Z,3,REGULAR,turnover,bad pass,[],203081,,,1610612757,61,44,2021-10-30T03:38:38Z,4050000,,,0,,D. Lillard bad pass TURNOVER (6 TO),"[203081, 202331]",1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,6.0,George,202331.0,,,,,,
417,PT06M17.00S,2021-10-30T03:38:34.6Z,3,REGULAR,steal,,[],202331,,,1610612746,61,44,2021-10-30T03:38:36Z,4060000,,,0,,P. George STEAL (1 STL),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT06M15.00S,2021-10-30T03:38:39.7Z,3,REGULAR,foul,personal,['2freethrow'],203081,,,1610612746,61,44,2021-10-30T03:38:52Z,4070000,,,0,,D. Lillard shooting personal FOUL (3 PF) (George 2 FT),"[203081, 202331]",1610612757.0,POR,shooting,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,1627529.0,3.0,0.0,George,202331.0,
420,PT06M15.00S,2021-10-30T03:39:14.0Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",202331,,,1610612746,61,45,2021-10-30T03:39:14Z,4090000,,,0,,P. George Free Throw 1 of 2 (27 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,Made,,,,,27.0,,,,,,,,,,,,,,
421,PT06M15.00S,2021-10-30T03:39:31.4Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",202331,,,1610612746,61,46,2021-10-30T03:39:31Z,4100000,,,0,,P. George Free Throw 2 of 2 (28 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,Made,,,,,28.0,,,,,,,,,,,,,,
422,PT06M02.00S,2021-10-30T03:39:48.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629642,93.51182654402102,47.549019607843135,1610612757,61,46,2021-10-30T03:40:16Z,4110000,-12.0,8.0,1,right,MISS N. Little cutting Layup,[1629642],1610612757.0,POR,cutting,,,Little,N. Little,,,,,1.5,Missed,,,,,,,,,,,,,,,,,,,
424,PT06M00.00S,2021-10-30T03:39:50.8Z,3,REGULAR,rebound,offensive,[],1629642,,,1610612757,61,46,2021-10-30T03:39:51Z,4130000,,,0,,N. Little REBOUND (Off:1 Def:3),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,422.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
425,PT05M58.00S,2021-10-30T03:39:53.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203496,76.69185282522996,88.48039215686273,1610612757,61,46,2021-10-30T03:39:59Z,4140000,192.0,167.0,1,right,MISS R. Covington 25' 3PT - blocked,"[203496, 201587]",1610612757.0,POR,,,,Covington,R. Covington,,,,,25.45,Missed,,,,,,Batum,201587.0,,,,,,,,,,,,
426,PT05M58.00S,2021-10-30T03:39:53.0Z,3,REGULAR,block,,[],201587,,,1610612757,61,46,2021-10-30T03:39:55Z,4150000,,,0,,N. Batum BLOCK (1 BLK),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT05M55.00S,2021-10-30T03:39:56.0Z,3,REGULAR,rebound,offensive,[],203496,,,1610612757,61,46,2021-10-30T03:39:59Z,4160000,,,0,,R. Covington REBOUND (Off:1 Def:6),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,425.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
428,PT05M55.00S,2021-10-30T03:40:01.5Z,3,REGULAR,foul,personal,['2freethrow'],1628392,,,1610612757,61,46,2021-10-30T03:40:08Z,4170000,,,0,,I. Hartenstein shooting personal FOUL (3 PF) (Zeller 2 FT),"[1628392, 203469]",1610612746.0,LAC,shooting,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,1627529.0,3.0,0.0,Zeller,203469.0,
430,PT05M55.00S,2021-10-30T03:40:28.2Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],203469,,,1610612757,62,46,2021-10-30T03:40:28Z,4190000,,,0,,C. Zeller Free Throw 1 of 2 (6 PTS),[203469],1610612757.0,POR,,,,Zeller,C. Zeller,,,,,,Made,,,,,6.0,,,,,,,,,,,,,,
431,PT05M55.00S,2021-10-30T03:40:43.6Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],203469,,,1610612757,63,46,2021-10-30T03:40:43Z,4200000,,,0,,C. Zeller Free Throw 2 of 2 (7 PTS),[203469],1610612757.0,POR,,,,Zeller,C. Zeller,,,,,,Made,,,,,7.0,,,,,,,,,,,,,,
432,PT05M43.00S,2021-10-30T03:40:57.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201587,5.601182654402102,49.01960784313725,1610612746,63,48,2021-10-30T03:41:00Z,4210000,5.0,0.0,1,left,N. Batum Layup (2 PTS) (E. Bledsoe 1 AST),"[201587, 202339]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,0.49,Made,,,,,2.0,,,E. Bledsoe,202339.0,1.0,,,,,,,,,
434,PT05M27.00S,2021-10-30T03:41:13.6Z,3,REGULAR,3pt,Jump Shot,[],203468,72.48685939553219,13.970588235294118,1610612757,63,48,2021-10-30T03:41:19Z,4230000,-180.0,206.0,1,right,MISS C. McCollum 27' 3PT,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,27.37,Missed,,,,,,,,,,,,,,,,,,,
435,PT05M24.00S,2021-10-30T03:41:16.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612757,63,48,2021-10-30T03:41:19Z,4240000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,434.0,,,,,,,,,,,,,,,,,,
436,PT05M24.00S,2021-10-30T03:41:19.4Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612757,63,48,2021-10-30T03:41:19Z,4250000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT05M24.00S,2021-10-30T03:41:19.9Z,3,REGULAR,substitution,out,[],202339,,,1610612757,63,48,2021-10-30T03:41:25Z,4260000,,,0,,SUB out: E. Bledsoe,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT05M24.00S,2021-10-30T03:41:19.9Z,3,REGULAR,substitution,in,[],1629611,,,1610612757,63,48,2021-10-30T03:41:25Z,4270000,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT05M24.00S,2021-10-30T03:41:52.8Z,3,REGULAR,foul,offensive,[],203468,,,1610612757,63,48,2021-10-30T03:41:59Z,4280000,,,0,,C. McCollum offensive FOUL (2 PF),"[203468, 1629611]",1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,200833.0,2.0,0.0,Mann,1629611.0,
441,PT05M24.00S,2021-10-30T03:41:52.8Z,3,REGULAR,turnover,offensive foul,[],203468,,,1610612757,63,48,2021-10-30T03:41:52Z,4300000,,,0,,C. McCollum offensive foul TURNOVER (3 TO),[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,3.0,,,200833.0,,,,,
442,PT05M11.00S,2021-10-30T03:42:23.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628379,5.732588699080158,52.94117647058824,1610612746,63,50,2021-10-30T03:42:27Z,4310000,-15.0,1.0,1,left,L. Kennard cutting Layup (5 PTS) (I. Hartenstein 1 AST),"[1628379, 1628392]",1610612746.0,LAC,cutting,,,Kennard,L. Kennard,,,,,1.48,Made,,,,,5.0,,,I. Hartenstein,1628392.0,1.0,,,,,,,,,
444,PT04M42.00S,2021-10-30T03:42:51.4Z,3,REGULAR,2pt,Jump Shot,[],203468,87.99277266754271,88.23529411764706,1610612757,63,50,2021-10-30T03:42:59Z,4330000,191.0,60.0,1,right,MISS C. McCollum 20' Jump Shot,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,20.05,Missed,,,,,,,,,,,,,,,,,,,
445,PT04M40.00S,2021-10-30T03:42:53.0Z,3,REGULAR,rebound,defensive,[],201587,,,1610612746,63,50,2021-10-30T03:42:53Z,4340000,,,0,,N. Batum REBOUND (Off:1 Def:7),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,444.0,8.0,7.0,1.0,,,,,,,,,,,,,,,
446,PT04M34.00S,2021-10-30T03:43:04.5Z,3,REGULAR,foul,personal,['2freethrow'],203468,,,1610612746,63,50,2021-10-30T03:43:12Z,4350000,,,0,,C. McCollum shooting personal FOUL (3 PF) (George 2 FT),"[203468, 202331]",1610612757.0,POR,shooting,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,200833.0,3.0,0.0,George,202331.0,
448,PT04M34.00S,2021-10-30T03:43:32.9Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],202331,,,1610612746,63,51,2021-10-30T03:43:32Z,4370000,,,0,,P. George Free Throw 1 of 2 (29 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,Made,,,,,29.0,,,,,,,,,,,,,,
449,PT04M34.00S,2021-10-30T03:43:33.5Z,3,REGULAR,substitution,out,[],203468,,,1610612746,63,51,2021-10-30T03:43:38Z,4380000,,,0,,SUB out: C. McCollum,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT04M34.00S,2021-10-30T03:43:33.5Z,3,REGULAR,substitution,in,[],1629014,,,1610612746,63,51,2021-10-30T03:43:38Z,4390000,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,
