actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
347,PT10M10.00S,2023-03-15T00:26:57.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629023,13.748357424441524,48.529411764705884,1610612766,52,69,2023-03-15T00:53:05Z,3330000,False,7.0,77.0,1,left,P. Washington 7' driving floating Jump Shot (7 PTS) (T. Rozier 7 AST),"[1629023, 1626179]",1610612766.0,CHA,driving floating,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,7.71,Made,,7.0,T. Rozier,1626179.0,7.0,,,,,,,,,,,,,
349,PT09M55.00S,2023-03-15T00:27:12.0Z,3,REGULAR,2pt,Jump Shot,[],1629636,76.95466491458606,30.392156862745097,1610612739,52,69,2023-03-15T00:27:17Z,3350000,False,-98.0,164.0,1,right,MISS D. Garland 19' pullup Shot,[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,Mid-Range,16-24 Left Center,19.11,Missed,,,,,,,,,,,,,,,,,,
350,PT09M52.00S,2023-03-15T00:27:15.0Z,3,REGULAR,rebound,defensive,[],1626162,,,1610612766,52,69,2023-03-15T00:27:17Z,3360000,False,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:3),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,16-24 Left Center,,,349.0,,,,,,,4.0,3.0,1.0,,,,,,,,
351,PT09M33.00S,2023-03-15T00:27:35.1Z,3,REGULAR,3pt,Jump Shot,[],1626179,7.30946123521682,97.79411764705883,1610612766,52,69,2023-03-15T00:53:38Z,3370000,False,-239.0,16.0,1,left,MISS T. Rozier 3PT,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Left Corner 3,24+ Left,23.95,Missed,,,,,,,,,,,,,,,,,,
352,PT09M30.00S,2023-03-15T00:27:38.1Z,3,REGULAR,rebound,defensive,[],1630596,,,1610612739,52,69,2023-03-15T00:27:40Z,3380000,False,,,0,,E. Mobley REBOUND (Off:1 Def:4),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Left Corner 3,24+ Left,,,351.0,,,,,,,5.0,4.0,1.0,,,,,,,,
353,PT09M12.00S,2023-03-15T00:27:55.4Z,3,REGULAR,2pt,Jump Shot,[],1630596,89.17542706964521,70.09803921568627,1610612739,52,71,2023-03-15T00:27:59Z,3390000,False,100.0,49.0,1,right,E. Mobley 11' turnaround fadeaway Jump Shot (20 PTS) (D. Garland 5 AST),"[1630596, 1629636]",1610612739.0,CLE,turnaround fadeaway,,,Mobley,E. Mobley,,,,,Mid-Range,8-16 Right,11.19,Made,,20.0,D. Garland,1629636.0,5.0,,,,,,,,,,,,,
354,PT08M57.00S,2023-03-15T00:28:10.2Z,3,REGULAR,turnover,lost ball,[],1630208,,,1610612766,52,71,2023-03-15T00:28:15Z,3400000,False,,,0,,N. Richards lost ball TURNOVER (2 TO),"[1630208, 1627747]",1610612766.0,CHA,,,,Richards,N. Richards,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,2.0,LeVert,1627747.0
355,PT08M57.00S,2023-03-15T00:28:10.2Z,3,REGULAR,steal,,[],1627747,,,1610612739,52,71,2023-03-15T00:28:13Z,3410000,False,,,0,,C. LeVert STEAL (3 STL),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
356,PT08M55.00S,2023-03-15T00:28:14.2Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627747,93.24901445466492,49.50980392156863,1610612739,52,73,2023-03-15T00:28:19Z,3420000,False,-2.0,11.0,1,right,C. LeVert running DUNK (18 PTS),[1627747],1610612739.0,CLE,running,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,1.13,Made,,18.0,,,,,,,,,,,,,,,,
357,PT08M55.00S,2023-03-15T00:28:27.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,52,73,2023-03-15T00:28:27Z,3430000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT08M35.00S,2023-03-15T00:31:30.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,8.229303547963205,45.588235294117645,1610612766,52,73,2023-03-15T00:31:35Z,3440000,False,22.0,25.0,1,left,MISS K. Oubre Jr. driving Layup - blocked,"[1626162, 1630171]",1610612766.0,CHA,driving,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,3.33,Missed,,,,,,Okoro,1630171.0,,,,,,,,,,,
359,PT08M35.00S,2023-03-15T00:31:30.8Z,3,REGULAR,block,,[],1630171,,,1610612766,52,73,2023-03-15T00:31:33Z,3450000,False,,,0,,I. Okoro BLOCK (1 BLK),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
360,PT08M35.00S,2023-03-15T00:31:30.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612766,52,73,2023-03-15T00:31:35Z,3460000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Restricted Area,0-8 Center,,,358.0,,,,,,,,,,,,,,,,,
362,PT08M32.00S,2023-03-15T00:31:45.4Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1626179,15.456636005256241,20.34313725490196,1610612766,54,73,2023-03-15T00:31:54Z,3480000,False,148.0,93.0,1,left,T. Rozier 17' fadeaway Jump Shot (17 PTS) (G. Hayward 3 AST),"[1626179, 202330]",1610612766.0,CHA,fadeaway,,,Rozier,T. Rozier,,,,,Mid-Range,16-24 Right,17.49,Made,,17.0,G. Hayward,202330.0,3.0,,,,,,,,,,,,,
364,PT08M11.00S,2023-03-15T00:32:06.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630596,93.38042049934296,50.245098039215684,1610612739,54,75,2023-03-15T00:32:10Z,3500000,False,1.0,10.0,1,right,E. Mobley cutting DUNK (22 PTS) (D. Garland 6 AST),"[1630596, 1629636]",1610612739.0,CLE,cutting,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,0.98,Made,,22.0,D. Garland,1629636.0,6.0,,,,,,,,,,,,,
366,PT07M55.00S,2023-03-15T00:32:22.0Z,3,REGULAR,3pt,Jump Shot,[],202330,31.35676741130092,32.59803921568628,1610612766,57,75,2023-03-15T00:32:26Z,3520000,False,87.0,242.0,1,left,G. Hayward 25' 3PT  (5 PTS) (P. Washington 1 AST),"[202330, 1629023]",1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,Above the Break 3,24+ Right Center,25.74,Made,,5.0,P. Washington,1629023.0,1.0,,,,,,,,,,,,,
368,PT07M33.00S,2023-03-15T00:32:44.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630205,92.19776609724047,54.65686274509803,1610612739,57,75,2023-03-15T00:32:50Z,3540000,False,23.0,21.0,1,right,MISS L. Stevens driving Layup,[1630205],1610612739.0,CLE,driving,,,Stevens,L. Stevens,,,,,Restricted Area,0-8 Center,3.12,Missed,,,,,,,,,,,,,,,,,,
369,PT07M33.00S,2023-03-15T00:32:44.1Z,3,REGULAR,rebound,offensive,[],1630205,,,1610612739,57,75,2023-03-15T00:32:50Z,3550000,False,,,0,,L. Stevens REBOUND (Off:2 Def:2),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,Restricted Area,0-8 Center,,,368.0,,,,,,,4.0,2.0,2.0,,,,,,,,
370,PT07M33.00S,2023-03-15T00:32:48.8Z,3,REGULAR,foul,personal,['2freethrow'],1630208,,,1610612739,57,75,2023-03-15T00:33:04Z,3560000,False,,,0,,N. Richards shooting personal FOUL (2 PF) (Stevens 2 FT),"[1630208, 1630205]",1610612766.0,CHA,shooting,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1628484.0,2.0,0.0,Stevens,1630205.0,,,
372,PT07M33.00S,2023-03-15T00:33:14.6Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1630205,,,1610612739,57,76,2023-03-15T00:33:14Z,3580000,False,,,0,,L. Stevens Free Throw 1 of 2 (8 PTS),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,Made,,8.0,,,,,,,,,,,,,,,,
373,PT07M33.00S,2023-03-15T00:33:28.3Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1630205,,,1610612739,57,77,2023-03-15T00:33:28Z,3590000,False,,,0,,L. Stevens Free Throw 2 of 2 (9 PTS),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,Made,,9.0,,,,,,,,,,,,,,,,
375,PT07M28.00S,2023-03-15T00:33:54.4Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612766,57,77,2023-03-15T00:34:00Z,3610000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,200832.0,,,,,,,
376,PT07M13.00S,2023-03-15T00:34:11.7Z,3,REGULAR,3pt,Jump Shot,[],1626179,26.10052562417871,84.06862745098039,1610612766,60,77,2023-03-15T00:34:15Z,3620000,False,-170.0,193.0,1,left,T. Rozier 25' 3PT step back (20 PTS) (G. Hayward 4 AST),"[1626179, 202330]",1610612766.0,CHA,step back,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Left Center,25.72,Made,,20.0,G. Hayward,202330.0,4.0,,,,,,,,,,,,,
378,PT06M57.00S,2023-03-15T00:34:27.7Z,3,REGULAR,2pt,Jump Shot,[],1630596,77.7431011826544,51.470588235294116,1610612739,60,77,2023-03-15T00:34:35Z,3640000,False,7.0,157.0,1,right,MISS E. Mobley 15' Jump Shot,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Mid-Range,8-16 Center,15.69,Missed,,,,,,,,,,,,,,,,,,
379,PT06M53.00S,2023-03-15T00:34:31.7Z,3,REGULAR,rebound,offensive,[],1630171,,,1610612739,60,77,2023-03-15T00:34:35Z,3650000,False,,,0,,I. Okoro REBOUND (Off:2 Def:1),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Mid-Range,8-16 Center,,,378.0,,,,,,,3.0,1.0,2.0,,,,,,,,
380,PT06M49.00S,2023-03-15T00:34:35.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629636,71.69842312746385,13.970588235294118,1610612739,60,80,2023-03-15T00:34:39Z,3660000,False,-180.0,214.0,1,right,D. Garland 27' 3PT  (17 PTS) (I. Okoro 1 AST),"[1629636, 1630171]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Left Center,27.93,Made,,17.0,I. Okoro,1630171.0,1.0,,,,,,,,,,,,,
382,PT06M39.00S,2023-03-15T00:34:52.1Z,3,REGULAR,foul,personal,[],1630171,,,1610612766,60,80,2023-03-15T00:35:00Z,3680000,False,,,0,,I. Okoro personal FOUL (2 PF),"[1630171, 1629023]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,200832.0,2.0,0.0,Washington,1629023.0,,,
384,PT06M26.00S,2023-03-15T00:35:19.3Z,3,REGULAR,2pt,Jump Shot,[],202330,8.754927726675426,26.47058823529412,1610612766,62,80,2023-03-15T00:35:23Z,3700000,False,118.0,30.0,1,left,G. Hayward 12' driving floating Jump Shot (7 PTS) (K. Oubre Jr. 1 AST),"[202330, 1626162]",1610612766.0,CHA,driving floating,,,Hayward,G. Hayward,,,,,Mid-Range,8-16 Right,12.13,Made,,7.0,K. Oubre Jr.,1626162.0,1.0,,,,,,,,,,,,,
386,PT06M21.00S,2023-03-15T00:35:28.2Z,3,REGULAR,turnover,out-of-bounds,[],1629636,,,1610612739,62,80,2023-03-15T00:35:33Z,3720000,False,,,0,,D. Garland bad pass out-of-bounds TURNOVER (2 TO),[1629636],1610612739.0,CLE,bad pass,,,Garland,D. Garland,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,200832.0,,,,,2.0,,
387,PT06M21.00S,2023-03-15T00:35:31.6Z,3,REGULAR,substitution,out,[],1629023,,,1610612766,62,80,2023-03-15T00:35:45Z,3730000,False,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT06M21.00S,2023-03-15T00:35:31.6Z,3,REGULAR,substitution,out,[],1626162,,,1610612766,62,80,2023-03-15T00:35:45Z,3740000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT06M21.00S,2023-03-15T00:35:31.6Z,3,REGULAR,substitution,in,[],1630550,,,1610612766,62,80,2023-03-15T00:35:45Z,3750000,False,,,0,,SUB in: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT06M21.00S,2023-03-15T00:35:31.6Z,3,REGULAR,substitution,in,[],1628372,,,1610612766,62,80,2023-03-15T00:35:45Z,3760000,False,,,0,,SUB in: D. Smith Jr.,[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT06M12.00S,2023-03-15T00:35:54.0Z,3,REGULAR,foul,offensive,[],1630208,,,1610612766,62,80,2023-03-15T00:36:07Z,3770000,False,,,0,,N. Richards offensive FOUL (3 PF),"[1630208, 1629636]",1610612766.0,CHA,,,,Richards,N. Richards,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,1628484.0,3.0,0.0,Garland,1629636.0,,,
393,PT06M12.00S,2023-03-15T00:35:54.0Z,3,REGULAR,turnover,offensive foul,[],1630208,,,1610612766,62,80,2023-03-15T00:35:54Z,3790000,False,,,0,,N. Richards offensive foul TURNOVER (3 TO),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,1628484.0,,,,,3.0,,
394,PT05M51.00S,2023-03-15T00:36:25.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630596,93.24901445466492,50.245098039215684,1610612739,62,82,2023-03-15T00:36:29Z,3800000,False,1.0,11.0,1,right,E. Mobley DUNK (24 PTS) (C. LeVert 6 AST),"[1630596, 1627747]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,1.11,Made,,24.0,C. LeVert,1627747.0,6.0,,,,,,,,,,,,,
396,PT05M44.00S,2023-03-15T00:36:37.1Z,3,REGULAR,foul,personal,[],1630171,,,1610612766,62,82,2023-03-15T00:36:43Z,3820000,False,,,0,,I. Okoro personal FOUL (3 PF),"[1630171, 1626179]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,1628484.0,3.0,0.0,Rozier,1626179.0,,,
398,PT05M44.00S,2023-03-15T00:36:45.6Z,3,REGULAR,substitution,out,[],1627747,,,1610612766,62,82,2023-03-15T00:36:53Z,3840000,False,,,0,,SUB out: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT05M44.00S,2023-03-15T00:36:45.6Z,3,REGULAR,substitution,in,[],1626224,,,1610612766,62,82,2023-03-15T00:36:53Z,3850000,False,,,0,,SUB in: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT05M30.00S,2023-03-15T00:37:12.0Z,3,REGULAR,3pt,Jump Shot,[],202330,6.389618922470433,96.32352941176471,1610612766,62,82,2023-03-15T00:37:19Z,3860000,False,-232.0,8.0,1,left,MISS G. Hayward 3PT,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,Left Corner 3,24+ Left,23.17,Missed,,,,,,,,,,,,,,,,,,
401,PT05M24.00S,2023-03-15T00:37:18.0Z,3,REGULAR,rebound,defensive,[],1630596,,,1610612739,62,82,2023-03-15T00:37:18Z,3870000,False,,,0,,E. Mobley REBOUND (Off:1 Def:5),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Left Corner 3,24+ Left,,,400.0,,,,,,,6.0,5.0,1.0,,,,,,,,
402,PT05M07.00S,2023-03-15T00:37:35.6Z,3,REGULAR,2pt,Jump Shot,[],1626224,88.25558475689881,9.803921568627452,1610612739,62,82,2023-03-15T00:37:41Z,3880000,False,-201.0,58.0,1,right,MISS C. Osman 20' step back Shot,[1626224],1610612739.0,CLE,step back,,,Osman,C. Osman,,,,,Mid-Range,16-24 Left,20.92,Missed,,,,,,,,,,,,,,,,,,
403,PT05M03.00S,2023-03-15T00:37:39.6Z,3,REGULAR,rebound,defensive,[],1630550,,,1610612766,62,82,2023-03-15T00:37:41Z,3890000,False,,,0,,J. Thor REBOUND (Off:1 Def:3),[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,Mid-Range,16-24 Left,,,402.0,,,,,,,4.0,3.0,1.0,,,,,,,,
404,PT04M59.00S,2023-03-15T00:37:43.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630208,5.732588699080158,49.26470588235294,1610612766,64,82,2023-03-15T01:02:46Z,3900000,False,4.0,1.0,1,left,N. Richards DUNK (7 PTS) (G. Hayward 5 AST),"[1630208, 202330]",1610612766.0,CHA,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,0.4,Made,,7.0,G. Hayward,202330.0,5.0,,,,,,,,,,,,,
406,PT04M35.00S,2023-03-15T00:38:08.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629636,92.59198423127464,52.20588235294118,1610612739,64,84,2023-03-15T00:38:12Z,3920000,False,11.0,17.0,1,right,D. Garland driving Layup (19 PTS) (L. Stevens 1 AST),"[1629636, 1630205]",1610612739.0,CLE,driving,,,Garland,D. Garland,,,,,Restricted Area,0-8 Center,2.03,Made,,19.0,L. Stevens,1630205.0,1.0,,,,,,,,,,,,,
407,PT04M20.00S,2023-03-15T00:38:23.8Z,3,REGULAR,3pt,Jump Shot,[],1630550,5.206964520367937,95.83333333333334,1610612766,64,84,2023-03-15T00:38:30Z,3930000,False,-229.0,-4.0,1,left,MISS J. Thor 3PT,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,Left Corner 3,24+ Left,22.92,Missed,,,,,,,,,,,,,,,,,,
408,PT04M17.00S,2023-03-15T00:38:26.8Z,3,REGULAR,rebound,offensive,[],1630208,,,1610612766,64,84,2023-03-15T00:38:48Z,3940000,False,,,0,,N. Richards REBOUND (Off:2 Def:6),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Left Corner 3,24+ Left,,,407.0,,,,,,,8.0,6.0,2.0,,,,,,,,
409,PT04M17.00S,2023-03-15T00:38:29.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630550,5.601182654402102,51.225490196078425,1610612766,66,84,2023-03-15T01:03:59Z,3950000,False,-6.0,0.0,1,left,J. Thor cutting DUNK (4 PTS) (N. Richards 1 AST),"[1630550, 1630208]",1610612766.0,CHA,cutting,,,Thor,J. Thor,,,,,Restricted Area,0-8 Center,0.61,Made,,4.0,N. Richards,1630208.0,1.0,,,,,,,,,,,,,
411,PT04M17.00S,2023-03-15T00:38:38.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,66,84,2023-03-15T00:38:38Z,3970000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT04M17.00S,2023-03-15T00:39:26.5Z,3,REGULAR,substitution,out,[],1630596,,,1610612739,66,84,2023-03-15T00:40:57Z,3980000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT04M17.00S,2023-03-15T00:39:26.5Z,3,REGULAR,substitution,out,[],1629636,,,1610612739,66,84,2023-03-15T00:40:57Z,3990000,False,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT04M17.00S,2023-03-15T00:39:26.5Z,3,REGULAR,substitution,in,[],1627747,,,1610612739,66,84,2023-03-15T00:40:57Z,4000000,False,,,0,,SUB in: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT04M17.00S,2023-03-15T00:39:26.5Z,3,REGULAR,substitution,in,[],201937,,,1610612739,66,84,2023-03-15T00:40:57Z,4010000,False,,,0,,SUB in: R. Rubio,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT04M17.00S,2023-03-15T00:39:26.5Z,3,REGULAR,substitution,out,[],1630171,,,1610612739,66,84,2023-03-15T00:42:38Z,4015000,False,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT04M17.00S,2023-03-15T00:39:26.5Z,3,REGULAR,substitution,in,[],1629731,,,1610612739,66,84,2023-03-15T00:42:38Z,4017500,False,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT03M59.00S,2023-03-15T00:41:40.6Z,3,REGULAR,3pt,Jump Shot,[],1627747,67.7562417871222,35.049019607843135,1610612739,66,87,2023-03-15T00:41:53Z,4020000,False,-75.0,251.0,1,right,C. LeVert 26' 3PT  (21 PTS) (C. Osman 3 AST),"[1627747, 1626224]",1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Center,26.15,Made,,21.0,C. Osman,1626224.0,3.0,,,,,,,,,,,,,
418,PT03M39.00S,2023-03-15T00:42:04.3Z,3,REGULAR,foul,personal,['2freethrow'],1629731,,,1610612766,66,87,2023-03-15T00:42:32Z,4040000,False,,,0,,D. Wade shooting personal FOUL (2 PF) (Hayward 2 FT),"[1629731, 202330]",1610612739.0,CLE,shooting,,,Wade,D. Wade,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,200832.0,2.0,0.0,Hayward,202330.0,,,
426,PT03M39.00S,2023-03-15T00:42:53.7Z,3,REGULAR,freethrow,1 of 2,[],202330,,,1610612766,66,87,2023-03-15T00:42:53Z,4100000,False,,,0,,MISS G. Hayward Free Throw 1 of 2,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
427,PT03M39.00S,2023-03-15T00:42:53.7Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,66,87,2023-03-15T00:42:53Z,4110000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,426.0,,,,,,,,,,,,,,,,,
432,PT03M39.00S,2023-03-15T00:43:02.6Z,3,REGULAR,substitution,out,[],1630208,,,1610612766,66,87,2023-03-15T00:43:36Z,4115000,False,,,0,,SUB out: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT03M39.00S,2023-03-15T00:43:02.6Z,3,REGULAR,substitution,in,[],1629023,,,1610612766,66,87,2023-03-15T00:43:36Z,4117500,False,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT03M39.00S,2023-03-15T00:42:54.6Z,3,REGULAR,freethrow,2 of 2,[],202330,,,1610612766,67,87,2023-03-15T00:42:54Z,4120000,False,,,0,,G. Hayward Free Throw 2 of 2 (8 PTS),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,Made,,8.0,,,,,,,,,,,,,,,,
429,PT03M15.00S,2023-03-15T00:43:11.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630205,88.78120893561103,37.254901960784316,1610612739,67,89,2023-03-15T01:05:50Z,4130000,False,-64.0,53.0,1,right,L. Stevens 8' turnaround fadeaway bank Jump Shot (11 PTS),[1630205],1610612739.0,CLE,turnaround fadeaway bank,,,Stevens,L. Stevens,,,,,In The Paint (Non-RA),8-16 Left,8.29,Made,,11.0,,,,,,,,,,,,,,,,
430,PT03M04.00S,2023-03-15T00:43:23.5Z,3,REGULAR,3pt,Jump Shot,[],202330,27.283180026281208,19.11764705882353,1610612766,67,89,2023-03-15T00:43:46Z,4140000,False,154.0,204.0,1,left,MISS G. Hayward 25' 3PT,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,Above the Break 3,24+ Right Center,25.58,Missed,,,,,,,,,,,,,,,,,,
431,PT03M04.00S,2023-03-15T00:43:23.5Z,3,REGULAR,rebound,defensive,[],1627747,,,1610612739,67,89,2023-03-15T00:43:46Z,4150000,False,,,0,,C. LeVert REBOUND (Off:2 Def:1),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Right Center,,,430.0,,,,,,,3.0,1.0,2.0,,,,,,,,
434,PT02M57.00S,2023-03-15T00:43:38.8Z,3,REGULAR,turnover,out-of-bounds,[],201937,,,1610612739,67,89,2023-03-15T00:43:53Z,4160000,False,,,0,,R. Rubio step out-of-bounds TURNOVER (1 TO),[201937],1610612739.0,CLE,step,,,Rubio,R. Rubio,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1155.0,,,,,1.0,,
435,PT02M57.00S,2023-03-15T00:43:43.5Z,3,REGULAR,substitution,out,[],202330,,,1610612766,67,89,2023-03-15T00:43:49Z,4170000,False,,,0,,SUB out: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT02M57.00S,2023-03-15T00:43:43.5Z,3,REGULAR,substitution,in,[],1626162,,,1610612766,67,89,2023-03-15T00:43:49Z,4180000,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT02M34.00S,2023-03-15T00:44:12.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626162,6.1268068331143235,48.03921568627451,1610612766,69,89,2023-03-15T01:06:50Z,4190000,False,10.0,5.0,1,left,K. Oubre Jr. driving Layup (17 PTS) (J. Thor 1 AST),"[1626162, 1630550]",1610612766.0,CHA,driving,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,1.1,Made,,17.0,J. Thor,1630550.0,1.0,,,,,,,,,,,,,
