actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
262,PT04M34.00S,2022-10-29T23:52:44.1Z,2,REGULAR,rebound,offensive,[],1630228,,,1610612744,48,40,2022-10-29T23:52:44Z,2520000,,,0,,J. Kuminga REBOUND (Off:1 Def:0),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,,,,,,,261.0,1.0,0.0,1.0,,,,,,,,,,
263,PT04M33.00S,2022-10-29T23:52:45.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],202691,5.206964520367937,94.85294117647058,1610612744,48,40,2022-10-29T23:52:50Z,2530000,-224.0,-4.0,1,left,MISS K. Thompson 3PT,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Left Corner 3,24+ Left,22.43,Missed,,,,,,,,,,,,,,,,,,
264,PT04M33.00S,2022-10-29T23:52:45.4Z,2,REGULAR,rebound,defensive,[],1630550,,,1610612766,48,40,2022-10-29T23:52:50Z,2540000,,,0,,J. Thor REBOUND (Off:0 Def:3),[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,Left Corner 3,24+ Left,,,,,,,263.0,3.0,3.0,0.0,,,,,,,,,,
265,PT04M26.00S,2022-10-29T23:52:55.5Z,2,REGULAR,2pt,Jump Shot,[],1626162,91.14651773981603,65.93137254901961,1610612766,48,40,2022-10-30T00:07:11Z,2550000,80.0,31.0,1,right,MISS K. Oubre Jr. 8' driving floating Shot,[1626162],1610612766.0,CHA,driving floating,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,8-16 Right,8.54,Missed,,,,,,,,,,,,,,,,,,
266,PT04M25.00S,2022-10-29T23:52:56.5Z,2,REGULAR,rebound,offensive,[],203486,,,1610612766,48,40,2022-10-30T00:07:11Z,2560000,,,0,,M. Plumlee REBOUND (Off:3 Def:3),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Mid-Range,8-16 Right,,,,,,,265.0,6.0,3.0,3.0,,,,,,,,,,
267,PT04M24.00S,2022-10-29T23:53:00.7Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203486,94.40999984741211,50.0,1610612766,50,40,2022-10-30T00:07:19Z,2570000,0.0,0.0,1,right,M. Plumlee tip Layup (4 PTS),[203486],1610612766.0,CHA,tip,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,0.0,Made,4.0,,,,,,,,,,,,,,,,,
268,PT04M13.00S,2022-10-29T23:53:05.6Z,2,REGULAR,3pt,Jump Shot,[],203110,32.802233902759525,52.69607843137255,1610612744,50,40,2022-10-30T00:07:43Z,2580000,-13.0,256.0,1,left,MISS D. Green 25' 3PT,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Center,25.62,Missed,,,,,,,,,,,,,,,,,,
269,PT04M10.00S,2022-10-29T23:53:08.6Z,2,REGULAR,rebound,defensive,[],203486,,,1610612766,50,40,2022-10-29T23:53:13Z,2590000,,,0,,M. Plumlee REBOUND (Off:3 Def:4),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Above the Break 3,24+ Center,,,,,,,268.0,7.0,4.0,3.0,,,,,,,,,,
270,PT04M00.00S,2022-10-29T23:53:22.5Z,2,REGULAR,foul,offensive,[],203486,,,1610612766,50,40,2022-10-29T23:53:35Z,2600000,,,0,,M. Plumlee charge offensive FOUL (1 PF),"[203486, 203110]",1610612766.0,CHA,charge,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1198.0,1.0,0.0,Green,203110.0,,,
272,PT04M00.00S,2022-10-29T23:53:22.5Z,2,REGULAR,turnover,offensive foul,[],203486,,,1610612766,50,40,2022-10-29T23:53:22Z,2620000,,,0,,M. Plumlee offensive foul TURNOVER (1 TO),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1198.0,,,,,1.0,,
273,PT04M00.00S,2022-10-29T23:53:33.5Z,2,REGULAR,substitution,out,[],1626162,,,1610612744,50,40,2022-10-29T23:53:43Z,2630000,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT04M00.00S,2022-10-29T23:53:33.5Z,2,REGULAR,substitution,out,[],1630550,,,1610612744,50,40,2022-10-29T23:53:43Z,2640000,,,0,,SUB out: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT04M00.00S,2022-10-29T23:53:33.5Z,2,REGULAR,substitution,in,[],1629023,,,1610612744,50,40,2022-10-29T23:53:43Z,2650000,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT04M00.00S,2022-10-29T23:53:33.5Z,2,REGULAR,substitution,in,[],1630547,,,1610612744,50,40,2022-10-29T23:53:43Z,2660000,,,0,,SUB in: J. Bouknight,[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT03M37.00S,2022-10-29T23:54:05.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629660,7.046649145860711,57.107843137254896,1610612744,50,40,2022-10-30T00:08:37Z,2670000,-36.0,14.0,1,left,MISS T. Jerome driving floating Shot,[1629660],1610612744.0,GSW,driving floating,,,Jerome,T. Jerome,,,,,Restricted Area,0-8 Center,3.81,Missed,,,,,,,,,,,,,,,,,,
278,PT03M35.00S,2022-10-29T23:54:07.9Z,2,REGULAR,rebound,defensive,[],1630547,,,1610612766,50,40,2022-10-30T00:08:37Z,2680000,,,0,,J. Bouknight REBOUND (Off:0 Def:1),[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,Restricted Area,0-8 Center,,,,,,,277.0,1.0,1.0,0.0,,,,,,,,,,
279,PT03M19.00S,2022-10-29T23:54:24.5Z,2,REGULAR,turnover,bad pass,[],202330,,,1610612766,50,40,2022-10-29T23:54:37Z,2690000,,,0,,G. Hayward bad pass TURNOVER (1 TO),"[202330, 1630228]",1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Kuminga,1630228.0
280,PT03M19.00S,2022-10-29T23:54:24.5Z,2,REGULAR,steal,,[],1630228,,,1610612744,50,40,2022-10-29T23:54:26Z,2700000,,,0,,J. Kuminga STEAL (1 STL),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
281,PT03M13.00S,2022-10-29T23:54:30.7Z,2,REGULAR,foul,personal,['3freethrow'],1628372,,,1610612744,50,40,2022-10-29T23:54:45Z,2710000,,,0,,D. Smith Jr. shooting personal FOUL (1 PF) (Curry 3 FT),"[1628372, 201939]",1610612766.0,CHA,shooting,,,Smith Jr.,D. Smith Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,203592.0,1.0,0.0,Curry,201939.0,,,
283,PT03M13.00S,2022-10-29T23:55:02.0Z,2,REGULAR,freethrow,1 of 3,['fromturnover'],201939,,,1610612744,50,41,2022-10-29T23:55:02Z,2730000,,,0,,S. Curry Free Throw 1 of 3 (9 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
284,PT03M13.00S,2022-10-29T23:55:14.1Z,2,REGULAR,freethrow,2 of 3,['fromturnover'],201939,,,1610612744,50,42,2022-10-29T23:55:14Z,2740000,,,0,,S. Curry Free Throw 2 of 3 (10 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
285,PT03M13.00S,2022-10-29T23:55:16.4Z,2,REGULAR,substitution,out,[],1630228,,,1610612744,50,42,2022-10-29T23:55:27Z,2750000,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT03M13.00S,2022-10-29T23:55:16.4Z,2,REGULAR,substitution,out,[],1629660,,,1610612744,50,42,2022-10-29T23:55:27Z,2760000,,,0,,SUB out: T. Jerome,[1629660],1610612744.0,GSW,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT03M13.00S,2022-10-29T23:55:16.4Z,2,REGULAR,substitution,in,[],1629673,,,1610612744,50,42,2022-10-29T23:55:27Z,2770000,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT03M13.00S,2022-10-29T23:55:16.4Z,2,REGULAR,substitution,in,[],203952,,,1610612744,50,42,2022-10-29T23:55:27Z,2780000,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT03M13.00S,2022-10-29T23:55:37.8Z,2,REGULAR,freethrow,3 of 3,['fromturnover'],201939,,,1610612744,50,43,2022-10-29T23:55:37Z,2790000,,,0,,S. Curry Free Throw 3 of 3 (11 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
290,PT02M58.00S,2022-10-29T23:55:54.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202330,93.51182654402102,52.69607843137255,1610612766,52,43,2022-10-29T23:55:59Z,2800000,13.0,8.0,1,right,G. Hayward driving Layup (10 PTS),[202330],1610612766.0,CHA,driving,,,Hayward,G. Hayward,,,,,Restricted Area,0-8 Center,1.6,Made,10.0,,,,,,,,,,,,,,,,,
291,PT02M41.00S,2022-10-29T23:56:10.3Z,2,REGULAR,3pt,Jump Shot,[],1629673,27.283180026281208,17.401960784313726,1610612744,52,43,2022-10-29T23:56:18Z,2810000,163.0,204.0,1,left,MISS J. Poole 26' step back 3PT,[1629673],1610612744.0,GSW,step back,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,26.11,Missed,,,,,,,,,,,,,,,,,,
292,PT02M38.00S,2022-10-29T23:56:13.3Z,2,REGULAR,rebound,defensive,[],1628372,,,1610612766,52,43,2022-10-29T23:56:18Z,2820000,,,0,,D. Smith Jr. REBOUND (Off:1 Def:2),[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,291.0,3.0,2.0,1.0,,,,,,,,,,
293,PT02M31.00S,2022-10-29T23:56:23.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202330,93.9060446780552,51.9607843137255,1610612766,54,43,2022-10-30T00:11:06Z,2830000,10.0,5.0,1,right,G. Hayward cutting Layup (12 PTS) (D. Smith Jr. 3 AST),"[202330, 1628372]",1610612766.0,CHA,cutting,,,Hayward,G. Hayward,,,,,Restricted Area,0-8 Center,1.09,Made,12.0,D. Smith Jr.,1628372.0,3.0,,,,,,,,,,,,,,
295,PT02M31.00S,2022-10-29T23:56:26.5Z,2,REGULAR,foul,personal,['1freethrow'],203110,,,1610612766,54,43,2022-10-29T23:56:43Z,2850000,,,0,,D. Green shooting personal FOUL (1 PF) (Hayward 1 FT),"[203110, 202330]",1610612744.0,GSW,shooting,,,Green,D. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,203592.0,1.0,0.0,Hayward,202330.0,,,
297,PT02M31.00S,2022-10-29T23:56:48.9Z,2,REGULAR,freethrow,1 of 1,[],202330,,,1610612766,55,43,2022-10-29T23:56:48Z,2870000,,,0,,G. Hayward Free Throw 1 of 1 (13 PTS),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
298,PT02M17.00S,2022-10-29T23:57:05.3Z,2,REGULAR,turnover,lost ball,[],203110,,,1610612744,55,43,2022-10-29T23:57:10Z,2880000,,,0,,D. Green lost ball TURNOVER (1 TO),"[203110, 203486]",1610612744.0,GSW,,,,Green,D. Green,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,1.0,Plumlee,203486.0
299,PT02M17.00S,2022-10-29T23:57:05.3Z,2,REGULAR,steal,,[],203486,,,1610612766,55,43,2022-10-29T23:57:08Z,2890000,,,0,,M. Plumlee STEAL (1 STL),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
386,PT02M15.00S,2022-10-29T23:57:15.0Z,2,REGULAR,turnover,lost ball,[],203486,,,1610612766,55,43,2022-10-30T00:26:39Z,2895000,,,0,,M. Plumlee lost ball TURNOVER (2 TO),"[203486, 1629673]",1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,2.0,Poole,1629673.0
387,PT02M15.00S,2022-10-29T23:57:15.0Z,2,REGULAR,steal,,[],1629673,,,1610612744,55,43,2022-10-30T00:26:10Z,2897500,,,0,,J. Poole STEAL (1 STL),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
391,PT02M15.00S,2022-10-29T23:57:19.8Z,2,REGULAR,turnover,out-of-bounds,[],1629673,,,1610612744,55,43,2022-10-30T00:27:20Z,2898750,,,0,,J. Poole lost ball out-of-bounds TURNOVER (1 TO),[1629673],1610612744.0,GSW,lost ball,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,1179.0,,,,,1.0,,
302,PT02M08.00S,2022-10-29T23:57:55.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629673,,,1610612766,55,43,2022-10-30T00:27:20Z,2920000,,,0,,J. Poole personal FOUL (3 PF) (Hayward 2 FT),"[1629673, 202330]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1179.0,3.0,0.0,Hayward,202330.0,,,
304,PT02M08.00S,2022-10-29T23:58:18.0Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],202330,,,1610612766,56,43,2022-10-30T00:27:20Z,2940000,,,0,,G. Hayward Free Throw 1 of 2 (14 PTS),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
305,PT02M08.00S,2022-10-29T23:58:20.0Z,2,REGULAR,substitution,out,[],1629673,,,1610612766,56,43,2022-10-29T23:58:31Z,2950000,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT02M08.00S,2022-10-29T23:58:20.0Z,2,REGULAR,substitution,in,[],1626172,,,1610612766,56,43,2022-10-29T23:58:31Z,2960000,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT02M08.00S,2022-10-29T23:58:42.6Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],202330,,,1610612766,57,43,2022-10-30T00:27:20Z,2970000,,,0,,G. Hayward Free Throw 2 of 2 (15 PTS),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
308,PT01M50.00S,2022-10-29T23:59:04.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202691,16.245072273324574,49.754901960784316,1610612744,57,43,2022-10-29T23:59:12Z,2980000,1.0,100.0,1,left,MISS K. Thompson 10' turnaround fadeaway Shot,[202691],1610612744.0,GSW,turnaround fadeaway,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),8-16 Center,10.02,Missed,,,,,,,,,,,,,,,,,,
309,PT01M48.00S,2022-10-29T23:59:06.7Z,2,REGULAR,rebound,defensive,[],203486,,,1610612766,57,43,2022-10-29T23:59:12Z,2990000,,,0,,M. Plumlee REBOUND (Off:3 Def:5),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,308.0,8.0,5.0,3.0,,,,,,,,,,
310,PT01M43.00S,2022-10-29T23:59:12.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630547,90.62089356110381,95.58823529411765,1610612766,57,43,2022-10-29T23:59:18Z,3000000,228.0,36.0,1,right,MISS J. Bouknight 3PT,[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,Right Corner 3,24+ Right,23.07,Missed,,,,,,,,,,,,,,,,,,
311,PT01M40.00S,2022-10-29T23:59:15.1Z,2,REGULAR,rebound,offensive,[],1629023,,,1610612766,57,43,2022-10-29T23:59:15Z,3010000,,,0,,P. Washington REBOUND (Off:1 Def:3),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Right Corner 3,24+ Right,,,,,,,310.0,4.0,3.0,1.0,,,,,,,,,,
312,PT01M36.00S,2022-10-29T23:59:18.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],202330,71.43561103810775,20.34313725490196,1610612766,57,43,2022-10-29T23:59:22Z,3020000,-148.0,216.0,1,right,MISS G. Hayward 26' 3PT,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,Above the Break 3,24+ Left Center,26.2,Missed,,,,,,,,,,,,,,,,,,
313,PT01M33.00S,2022-10-29T23:59:21.7Z,2,REGULAR,rebound,defensive,[],203110,,,1610612744,57,43,2022-10-29T23:59:22Z,3030000,,,0,,D. Green REBOUND (Off:0 Def:4),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Left Center,,,,,,,312.0,4.0,4.0,0.0,,,,,,,,,,
314,PT01M30.00S,2022-10-29T23:59:24.3Z,2,REGULAR,2pt,Jump Shot,[],202691,5.732588699080158,78.18627450980392,1610612744,57,45,2022-10-29T23:59:30Z,3040000,-141.0,1.0,1,left,K. Thompson 14' fadeaway Jump Shot (4 PTS) (D. Green 2 AST),"[202691, 203110]",1610612744.0,GSW,fadeaway,,,Thompson,K. Thompson,,,,,Mid-Range,8-16 Left,14.09,Made,4.0,D. Green,203110.0,2.0,,,,,,,,,,,,,,
316,PT01M30.00S,2022-10-29T23:59:36.9Z,2,REGULAR,foul,technical,['1freethrow'],1626162,,,1610612766,57,45,2022-10-29T23:59:47Z,3060000,,,0,,K. Oubre Jr. technical FOUL (1 Tech),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,203592.0,0.0,1.0,,,,,
317,PT01M30.00S,2022-10-29T23:59:51.7Z,2,REGULAR,freethrow,1 of 1,[],201939,,,1610612766,57,46,2022-10-29T23:59:51Z,3070000,,,0,,S. Curry technical Free Throw 1 of 1 (12 PTS),[201939],1610612744.0,GSW,technical,,,Curry,S. Curry,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
318,PT01M14.00S,2022-10-30T00:00:22.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628372,93.11760840998686,47.549019607843135,1610612766,57,46,2022-10-30T00:00:29Z,3080000,-12.0,12.0,1,right,MISS D. Smith Jr. reverse Layup - blocked,"[1628372, 1626172]",1610612766.0,CHA,reverse,,,Smith Jr.,D. Smith Jr.,,,,,Restricted Area,0-8 Center,1.73,Missed,,,,,,,,,Looney,1626172.0,,,,,,,,
319,PT01M14.00S,2022-10-30T00:00:22.7Z,2,REGULAR,block,,[],1626172,,,1610612766,57,46,2022-10-30T00:00:25Z,3090000,,,0,,K. Looney BLOCK (1 BLK),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
320,PT01M10.00S,2022-10-30T00:00:26.7Z,2,REGULAR,rebound,defensive,[],202691,,,1610612744,57,46,2022-10-30T00:00:29Z,3100000,,,0,,K. Thompson REBOUND (Off:0 Def:2),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Restricted Area,0-8 Center,,,,,,,318.0,2.0,2.0,0.0,,,,,,,,,,
321,PT01M06.00S,2022-10-30T00:00:29.9Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1626172,5.995400788436268,48.77450980392157,1610612744,57,48,2022-10-30T00:00:38Z,3110000,6.0,4.0,1,left,K. Looney cutting DUNK (7 PTS) (K. Thompson 3 AST),"[1626172, 202691]",1610612744.0,GSW,cutting,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,0.72,Made,7.0,K. Thompson,202691.0,3.0,,,,,,,,,,,,,,
323,PT00M52.80S,2022-10-30T00:00:43.7Z,2,REGULAR,3pt,Jump Shot,[],1630547,66.04796320630749,25.245098039215684,1610612766,57,48,2022-10-30T00:00:49Z,3130000,-124.0,267.0,1,right,MISS J. Bouknight 29' pullup 3PT,[1630547],1610612766.0,CHA,pullup,,,Bouknight,J. Bouknight,,,,,Above the Break 3,24+ Left Center,29.39,Missed,,,,,,,,,,,,,,,,,,
324,PT00M49.90S,2022-10-30T00:00:46.6Z,2,REGULAR,rebound,defensive,[],203110,,,1610612744,57,48,2022-10-30T00:00:49Z,3140000,,,0,,D. Green REBOUND (Off:0 Def:5),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Left Center,,,,,,,323.0,5.0,5.0,0.0,,,,,,,,,,
325,PT00M47.40S,2022-10-30T00:00:56.2Z,2,REGULAR,foul,offensive,['inpenalty'],201939,,,1610612744,57,48,2022-10-30T00:01:09Z,3150000,,,0,,S. Curry offensive FOUL (1 PF),"[201939, 1629023]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,1198.0,1.0,0.0,Washington,1629023.0,,,
327,PT00M47.40S,2022-10-30T00:00:56.2Z,2,REGULAR,turnover,offensive foul,[],201939,,,1610612744,57,48,2022-10-30T00:00:56Z,3170000,,,0,,S. Curry offensive foul TURNOVER (1 TO),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,1198.0,,,,,1.0,,
328,PT00M31.80S,2022-10-30T00:01:23.9Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",203486,91.40932982917214,55.392156862745104,1610612766,57,48,2022-10-30T00:19:04Z,3180000,27.0,28.0,1,right,MISS M. Plumlee bank Hook,[203486],1610612766.0,CHA,bank,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,3.91,Missed,,,,,,,,,,,,,,,,,,
329,PT00M29.70S,2022-10-30T00:01:26.0Z,2,REGULAR,rebound,offensive,[],203486,,,1610612766,57,48,2022-10-30T00:19:04Z,3190000,,,0,,M. Plumlee REBOUND (Off:4 Def:5),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,,,,,,,328.0,9.0,5.0,4.0,,,,,,,,,,
330,PT00M28.80S,2022-10-30T00:01:31.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629023,92.59198423127464,56.61764705882353,1610612766,59,48,2022-10-30T00:01:37Z,3200000,33.0,17.0,1,right,P. Washington cutting Layup (14 PTS) (M. Plumlee 6 AST),"[1629023, 203486]",1610612766.0,CHA,cutting,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,3.73,Made,14.0,M. Plumlee,203486.0,6.0,,,,,,,,,,,,,,
332,PT00M28.80S,2022-10-30T00:01:36.6Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",201939,,,1610612766,59,48,2022-10-30T00:01:47Z,3220000,,,0,,S. Curry shooting personal FOUL (2 PF) (Washington 1 FT),"[201939, 1629023]",1610612744.0,GSW,shooting,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1198.0,2.0,0.0,Washington,1629023.0,,,
334,PT00M28.80S,2022-10-30T00:02:06.0Z,2,REGULAR,freethrow,1 of 1,"['fromturnover', '2ndchance']",1629023,,,1610612766,60,48,2022-10-30T00:02:06Z,3240000,,,0,,P. Washington Free Throw 1 of 1 (15 PTS),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
337,PT00M08.50S,2022-10-30T00:02:31.4Z,2,REGULAR,foul,personal,['2freethrow'],203486,,,1610612744,60,48,2022-10-30T00:02:44Z,3250000,,,0,,M. Plumlee shooting personal FOUL (2 PF) (Looney 2 FT),"[203486, 1626172]",1610612766.0,CHA,shooting,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1198.0,2.0,0.0,Looney,1626172.0,,,
339,PT00M08.50S,2022-10-30T00:02:58.2Z,2,REGULAR,freethrow,1 of 2,[],1626172,,,1610612744,60,49,2022-10-30T00:02:58Z,3270000,,,0,,K. Looney Free Throw 1 of 2 (8 PTS),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
340,PT00M08.50S,2022-10-30T00:03:00.9Z,2,REGULAR,substitution,out,[],201939,,,1610612744,60,49,2022-10-30T00:03:05Z,3280000,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT00M08.50S,2022-10-30T00:03:00.9Z,2,REGULAR,substitution,in,[],1630541,,,1610612744,60,49,2022-10-30T00:03:05Z,3290000,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT00M08.50S,2022-10-30T00:03:16.0Z,2,REGULAR,freethrow,2 of 2,[],1626172,,,1610612744,60,50,2022-10-30T00:03:16Z,3300000,,,0,,K. Looney Free Throw 2 of 2 (9 PTS),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
343,PT00M00.50S,2022-10-30T00:03:29.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626172,,,1610612766,60,50,2022-10-30T00:03:46Z,3310000,,,0,,K. Looney shooting personal FOUL (1 PF) (Smith Jr. 2 FT),"[1626172, 1628372]",1610612744.0,GSW,shooting,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,203592.0,1.0,0.0,Smith Jr.,1628372.0,,,
345,PT00M00.50S,2022-10-30T00:03:52.7Z,2,REGULAR,freethrow,1 of 2,[],1628372,,,1610612766,61,50,2022-10-30T00:03:52Z,3330000,,,0,,D. Smith Jr. Free Throw 1 of 2 (1 PTS),[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
