actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
253,PT05M23.00S,2023-01-27T01:22:47.7Z,2,REGULAR,rebound,defensive,[],1630245,,,1610612741,40,46,2023-01-27T01:22:48Z,2490000,False,,,0,,A. Dosunmu REBOUND (Off:1 Def:3),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Left Center,,,,,,252.0,4.0,3.0,1.0,,,,,,,,,,,
254,PT05M08.00S,2023-01-27T01:23:02.0Z,2,REGULAR,3pt,Jump Shot,[],1630172,71.96123521681997,79.90196078431373,1610612741,40,46,2023-01-27T01:23:07Z,2500000,False,150.0,211.0,1,right,MISS P. Williams 25' 3PT,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Right Center,25.87,Missed,,,,,,,,,,,,,,,,,,
255,PT05M05.00S,2023-01-27T01:23:05.0Z,2,REGULAR,rebound,defensive,[],1629023,,,1610612766,40,46,2023-01-27T01:23:07Z,2510000,False,,,0,,P. Washington REBOUND (Off:0 Def:1),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Right Center,,,,,,254.0,1.0,1.0,0.0,,,,,,,,,,,
256,PT04M51.00S,2023-01-27T01:23:19.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629023,6.783837056504599,48.03921568627451,1610612766,42,46,2023-01-27T01:23:31Z,2520000,False,10.0,11.0,1,left,P. Washington driving Layup (7 PTS) (J. McDaniels 2 AST),"[1629023, 1629667]",1610612766.0,CHA,driving,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,1.5,Made,7.0,,,,,,,J. McDaniels,1629667.0,2.0,,,,,,,,
258,PT04M36.00S,2023-01-27T01:23:34.2Z,2,REGULAR,turnover,lost ball,[],202696,,,1610612741,42,46,2023-01-27T01:23:46Z,2540000,False,,,0,,N. Vucevic lost ball TURNOVER (1 TO),"[202696, 202330]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Hayward,202330.0
259,PT04M36.00S,2023-01-27T01:23:34.2Z,2,REGULAR,steal,,[],202330,,,1610612766,42,46,2023-01-27T01:23:38Z,2550000,False,,,0,,G. Hayward STEAL (2 STL),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
260,PT04M29.00S,2023-01-27T01:23:41.7Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1626179,8.754927726675426,96.56862745098039,1610612766,42,46,2023-01-27T01:25:10Z,2560000,False,-233.0,30.0,1,left,MISS T. Rozier 3PT,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Left Corner 3,24+ Left,23.47,Missed,,,,,,,,,,,,,,,,,,
261,PT04M25.00S,2023-01-27T01:23:45.7Z,2,REGULAR,rebound,defensive,[],203897,,,1610612741,42,46,2023-01-27T01:33:57Z,2570000,False,,,0,,Z. LaVine REBOUND (Off:0 Def:4),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Left Corner 3,24+ Left,,,,,,260.0,4.0,4.0,0.0,,,,,,,,,,,
262,PT04M20.00S,2023-01-27T01:23:50.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1627936,90.88370565045992,97.30392156862744,1610612741,42,46,2023-01-27T01:26:19Z,2580000,False,237.0,33.0,1,right,MISS A. Caruso running 3PT,[1627936],1610612741.0,CHI,running,,,Caruso,A. Caruso,,,,,Right Corner 3,24+ Right,23.88,Missed,,,,,,,,,,,,,,,,,,
263,PT04M15.00S,2023-01-27T01:23:55.5Z,2,REGULAR,rebound,defensive,[],203486,,,1610612766,42,46,2023-01-27T01:24:00Z,2590000,False,,,0,,M. Plumlee REBOUND (Off:0 Def:4),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Right Corner 3,24+ Right,,,,,,262.0,4.0,4.0,0.0,,,,,,,,,,,
264,PT04M13.00S,2023-01-27T01:23:57.6Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",202330,5.863994743758213,51.71568627450981,1610612766,44,46,2023-01-27T01:26:41Z,2600000,False,-9.0,3.0,1,left,G. Hayward running alley-oop Layup (9 PTS) (M. Plumlee 2 AST),"[202330, 203486]",1610612766.0,CHA,running alley-oop,,,Hayward,G. Hayward,,,,,Restricted Area,0-8 Center,0.9,Made,9.0,,,,,,,M. Plumlee,203486.0,2.0,,,,,,,,
266,PT04M13.00S,2023-01-27T01:24:07.3Z,2,REGULAR,timeout,full,['team'],0,,,1610612741,44,46,2023-01-27T01:24:07Z,2620000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT04M13.00S,2023-01-27T01:25:06.7Z,2,REGULAR,substitution,out,[],1630245,,,1610612741,44,46,2023-01-27T01:25:30Z,2630000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT04M13.00S,2023-01-27T01:25:06.7Z,2,REGULAR,substitution,out,[],1630172,,,1610612741,44,46,2023-01-27T01:25:30Z,2640000,False,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT04M13.00S,2023-01-27T01:25:06.7Z,2,REGULAR,substitution,in,[],201942,,,1610612741,44,46,2023-01-27T01:25:30Z,2650000,False,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT04M13.00S,2023-01-27T01:25:06.7Z,2,REGULAR,substitution,in,[],1629632,,,1610612741,44,46,2023-01-27T01:25:30Z,2660000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT03M57.00S,2023-01-27T01:25:48.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203897,93.77463863337714,50.73529411764706,1610612741,44,48,2023-01-27T01:27:20Z,2670000,False,4.0,6.0,1,right,Z. LaVine driving Layup (11 PTS) (D. DeRozan 3 AST),"[203897, 201942]",1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,0.7,Made,11.0,,,,,,,D. DeRozan,201942.0,3.0,,,,,,,,
273,PT03M42.00S,2023-01-27T01:26:04.8Z,2,REGULAR,turnover,out-of-bounds,[],202330,,,1610612766,44,48,2023-01-27T01:26:13Z,2690000,False,,,0,,G. Hayward lost ball out-of-bounds TURNOVER (2 TO),[202330],1610612766.0,CHA,lost ball,,,Hayward,G. Hayward,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,202035.0,,,,,2.0,,
274,PT03M30.00S,2023-01-27T01:26:22.7Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],201942,78.0059132720105,64.70588235294117,1610612741,44,50,2023-01-27T01:26:29Z,2700000,False,74.0,154.0,1,right,D. DeRozan 17' pullup Jump Shot (9 PTS),[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Right Center,17.08,Made,9.0,,,,,,,,,,,,,,,,,
275,PT03M21.00S,2023-01-27T01:26:32.9Z,2,REGULAR,3pt,Jump Shot,[],1629023,27.808804204993432,78.43137254901961,1610612766,44,50,2023-01-27T01:26:38Z,2710000,False,-142.0,209.0,1,left,MISS P. Washington 25' 3PT,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Left Center,25.27,Missed,,,,,,,,,,,,,,,,,,
276,PT03M17.00S,2023-01-27T01:26:36.1Z,2,REGULAR,rebound,defensive,[],203897,,,1610612741,44,50,2023-01-27T01:26:36Z,2720000,False,,,0,,Z. LaVine REBOUND (Off:0 Def:5),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Left Center,,,,,,275.0,5.0,5.0,0.0,,,,,,,,,,,
277,PT03M04.00S,2023-01-27T01:26:48.8Z,2,REGULAR,2pt,Jump Shot,[],203897,88.91261498028909,23.284313725490197,1610612741,44,50,2023-01-27T01:26:54Z,2730000,False,-134.0,52.0,1,right,MISS Z. LaVine 14' step back Shot,[203897],1610612741.0,CHI,step back,,,LaVine,Z. LaVine,,,,,Mid-Range,8-16 Left,14.33,Missed,,,,,,,,,,,,,,,,,,
278,PT03M02.00S,2023-01-27T01:26:50.8Z,2,REGULAR,rebound,defensive,[],203486,,,1610612766,44,50,2023-01-27T01:26:54Z,2740000,False,,,0,,M. Plumlee REBOUND (Off:0 Def:5),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Mid-Range,8-16 Left,,,,,,277.0,5.0,5.0,0.0,,,,,,,,,,,
279,PT02M52.00S,2023-01-27T01:27:00.7Z,2,REGULAR,turnover,bad pass,[],203486,,,1610612766,44,50,2023-01-27T01:27:05Z,2750000,False,,,0,,M. Plumlee bad pass TURNOVER (1 TO),"[203486, 1627936]",1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,1.0,Caruso,1627936.0
280,PT02M52.00S,2023-01-27T01:27:00.7Z,2,REGULAR,steal,,[],1627936,,,1610612741,44,50,2023-01-27T01:27:03Z,2760000,False,,,0,,A. Caruso STEAL (2 STL),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
281,PT02M48.00S,2023-01-27T01:27:05.7Z,2,REGULAR,turnover,out-of-bounds,[],1627936,,,1610612741,44,50,2023-01-27T01:27:24Z,2770000,False,,,0,,A. Caruso bad pass out-of-bounds TURNOVER (1 TO),[1627936],1610612741.0,CHI,bad pass,,,Caruso,A. Caruso,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,1627962.0,,,,,1.0,,
282,PT02M48.00S,2023-01-27T01:27:11.8Z,2,REGULAR,substitution,out,[],202330,,,1610612766,44,50,2023-01-27T01:27:15Z,2780000,False,,,0,,SUB out: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT02M48.00S,2023-01-27T01:27:11.8Z,2,REGULAR,substitution,in,[],1628372,,,1610612766,44,50,2023-01-27T01:27:15Z,2790000,False,,,0,,SUB in: D. Smith Jr.,[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT02M32.00S,2023-01-27T01:27:37.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626179,4.812746386333772,2.2058823529411766,1610612766,44,50,2023-01-27T01:27:42Z,2800000,False,239.0,-7.0,1,left,MISS T. Rozier 3PT,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Right Corner 3,24+ Right,23.91,Missed,,,,,,,,,,,,,,,,,,
285,PT02M30.00S,2023-01-27T01:27:39.5Z,2,REGULAR,rebound,defensive,[],203897,,,1610612741,44,50,2023-01-27T01:27:42Z,2810000,False,,,0,,Z. LaVine REBOUND (Off:0 Def:6),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Right Corner 3,24+ Right,,,,,,284.0,6.0,6.0,0.0,,,,,,,,,,,
286,PT02M23.00S,2023-01-27T01:27:50.6Z,2,REGULAR,turnover,traveling,[],203897,,,1610612741,44,50,2023-01-27T01:28:06Z,2820000,False,,,0,,Z. LaVine traveling TURNOVER (1 TO),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,1146.0,,,,,1.0,,
287,PT02M06.00S,2023-01-27T01:28:13.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629667,10.200394218134035,50.73529411764706,1610612766,46,50,2023-01-27T01:29:31Z,2830000,False,-4.0,43.0,1,left,J. McDaniels driving floating Jump Shot (3 PTS),[1629667],1610612766.0,CHA,driving floating,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,4.36,Made,3.0,,,,,,,,,,,,,,,,,
288,PT01M46.00S,2023-01-27T01:28:32.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201942,96.00854139290408,49.26470588235294,1610612741,46,52,2023-01-27T01:28:37Z,2840000,False,-4.0,-15.0,1,right,D. DeRozan driving Layup (11 PTS),[201942],1610612741.0,CHI,driving,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,1.54,Made,11.0,,,,,,,,,,,,,,,,,
289,PT01M35.00S,2023-01-27T01:28:44.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626179,12.171484888304862,48.77450980392157,1610612766,46,52,2023-01-27T01:28:51Z,2850000,False,6.0,62.0,1,left,MISS T. Rozier 6' floating Shot,[1626179],1610612766.0,CHA,floating,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),0-8 Center,6.22,Missed,,,,,,,,,,,,,,,,,,
290,PT01M32.00S,2023-01-27T01:28:47.9Z,2,REGULAR,rebound,defensive,[],1627936,,,1610612741,46,52,2023-01-27T01:28:51Z,2860000,False,,,0,,A. Caruso REBOUND (Off:1 Def:1),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,In The Paint (Non-RA),0-8 Center,,,,,,289.0,2.0,1.0,1.0,,,,,,,,,,,
291,PT01M27.00S,2023-01-27T01:28:52.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203897,96.40275952693824,3.431372549019608,1610612741,46,52,2023-01-27T01:30:16Z,2870000,False,-233.0,-19.0,1,right,MISS Z. LaVine running 3PT,[203897],1610612741.0,CHI,running,,,LaVine,Z. LaVine,,,,,Left Corner 3,24+ Left,23.35,Missed,,,,,,,,,,,,,,,,,,
292,PT01M22.00S,2023-01-27T01:28:57.7Z,2,REGULAR,rebound,defensive,[],203486,,,1610612766,46,52,2023-01-27T01:29:03Z,2880000,False,,,0,,M. Plumlee REBOUND (Off:0 Def:6),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Left Corner 3,24+ Left,,,,,,291.0,6.0,6.0,0.0,,,,,,,,,,,
293,PT01M20.00S,2023-01-27T01:29:03.7Z,2,REGULAR,foul,offensive,[],1626179,,,1610612766,46,52,2023-01-27T01:30:58Z,2890000,False,,,0,,T. Rozier charge offensive FOUL (1 PF),"[1626179, 1627936]",1610612766.0,CHA,charge,,,Rozier,T. Rozier,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,202035.0,1.0,0.0,Caruso,1627936.0,,,
295,PT01M20.00S,2023-01-27T01:29:03.7Z,2,REGULAR,turnover,offensive foul,[],1626179,,,1610612766,46,52,2023-01-27T01:29:15Z,2910000,False,,,0,,T. Rozier offensive foul TURNOVER (1 TO),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,1627962.0,,,,,1.0,,
296,PT01M20.00S,2023-01-27T01:29:12.0Z,2,REGULAR,substitution,out,[],1629023,,,1610612741,46,52,2023-01-27T01:29:15Z,2920000,False,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT01M20.00S,2023-01-27T01:29:12.0Z,2,REGULAR,substitution,in,[],1630550,,,1610612741,46,52,2023-01-27T01:29:15Z,2930000,False,,,0,,SUB in: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT01M03.00S,2023-01-27T01:29:39.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],202696,93.9060446780552,3.6764705882352944,1610612741,46,52,2023-01-27T01:29:44Z,2940000,False,-232.0,5.0,1,right,MISS N. Vucevic 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Left Corner 3,24+ Left,23.16,Missed,,,,,,,,,,,,,,,,,,
299,PT01M03.00S,2023-01-27T01:29:39.5Z,2,REGULAR,rebound,defensive,[],1628372,,,1610612766,46,52,2023-01-27T01:29:44Z,2950000,False,,,0,,D. Smith Jr. REBOUND (Off:0 Def:3),[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,Left Corner 3,24+ Left,,,,,,298.0,3.0,3.0,0.0,,,,,,,,,,,
300,PT01M03.00S,2023-01-27T01:29:44.4Z,2,REGULAR,foul,personal,[],1627936,,,1610612766,46,52,2023-01-27T01:29:56Z,2960000,False,,,0,,A. Caruso personal FOUL (2 PF),"[1627936, 1628372]",1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,1146.0,2.0,0.0,Smith Jr.,1628372.0,,,
302,PT00M49.90S,2023-01-27T01:30:09.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202696,,,1610612766,46,52,2023-01-27T01:30:18Z,2980000,False,,,0,,N. Vucevic shooting personal FOUL (2 PF) (Plumlee 2 FT),"[202696, 203486]",1610612741.0,CHI,shooting,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1146.0,2.0,0.0,Plumlee,203486.0,,,
304,PT00M49.90S,2023-01-27T01:30:35.4Z,2,REGULAR,freethrow,1 of 2,[],203486,,,1610612766,46,52,2023-01-27T01:30:35Z,3000000,False,,,0,,MISS M. Plumlee Free Throw 1 of 2,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
305,PT00M49.90S,2023-01-27T01:30:35.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,46,52,2023-01-27T01:30:35Z,3010000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,304.0,,,,,,,,,,,,,,
306,PT00M49.90S,2023-01-27T01:30:50.9Z,2,REGULAR,freethrow,2 of 2,[],203486,,,1610612766,47,52,2023-01-27T01:30:50Z,3020000,False,,,0,,M. Plumlee Free Throw 2 of 2 (5 PTS),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
307,PT00M38.00S,2023-01-27T01:31:09.9Z,2,REGULAR,2pt,Jump Shot,[],201942,84.57621550591328,32.59803921568628,1610612741,47,52,2023-01-27T01:32:30Z,3030000,False,-87.0,92.0,1,right,MISS D. DeRozan 12' pullup Shot,[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Left,12.7,Missed,,,,,,,,,,,,,,,,,,
308,PT00M34.80S,2023-01-27T01:31:13.0Z,2,REGULAR,rebound,defensive,[],1628372,,,1610612766,47,52,2023-01-27T01:31:13Z,3040000,False,,,0,,D. Smith Jr. REBOUND (Off:0 Def:4),[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,Mid-Range,8-16 Left,,,,,,307.0,4.0,4.0,0.0,,,,,,,,,,,
309,PT00M29.20S,2023-01-27T01:31:18.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628372,7.046649145860711,50.98039215686274,1610612766,47,52,2023-01-27T01:33:09Z,3050000,False,-5.0,14.0,1,left,MISS D. Smith Jr. running Layup,[1628372],1610612766.0,CHA,running,,,Smith Jr.,D. Smith Jr.,,,,,Restricted Area,0-8 Center,1.45,Missed,,,,,,,,,,,,,,,,,,
310,PT00M27.00S,2023-01-27T01:31:20.8Z,2,REGULAR,rebound,offensive,[],1628372,,,1610612766,47,52,2023-01-27T01:31:20Z,3060000,False,,,0,,D. Smith Jr. REBOUND (Off:1 Def:4),[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,309.0,5.0,4.0,1.0,,,,,,,,,,,
311,PT00M25.10S,2023-01-27T01:31:22.9Z,2,REGULAR,turnover,lost ball,[],1628372,,,1610612766,47,52,2023-01-27T01:31:27Z,3070000,False,,,0,,D. Smith Jr. lost ball TURNOVER (1 TO),"[1628372, 1627936]",1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Caruso,1627936.0
312,PT00M25.10S,2023-01-27T01:31:22.9Z,2,REGULAR,steal,,[],1627936,,,1610612741,47,52,2023-01-27T01:31:24Z,3080000,False,,,0,,A. Caruso STEAL (3 STL),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
313,PT00M04.70S,2023-01-27T01:31:44.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203897,92.46057818659659,49.754901960784316,1610612741,47,54,2023-01-27T01:32:03Z,3090000,False,-1.0,18.0,1,right,Z. LaVine driving Layup (13 PTS),[203897],1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,1.84,Made,13.0,,,,,,,,,,,,,,,,,
314,PT00M04.70S,2023-01-27T01:31:49.2Z,2,REGULAR,foul,personal,['1freethrow'],1628372,,,1610612741,47,54,2023-01-27T01:32:00Z,3100000,False,,,0,,D. Smith Jr. shooting personal FOUL (1 PF) (LaVine 1 FT),"[1628372, 203897]",1610612766.0,CHA,shooting,,,Smith Jr.,D. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1146.0,1.0,0.0,LaVine,203897.0,,,
316,PT00M04.70S,2023-01-27T01:32:13.0Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],203897,,,1610612741,47,55,2023-01-27T01:32:13Z,3120000,False,,,0,,Z. LaVine Free Throw 1 of 1 (14 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
317,PT00M00.00S,2023-01-27T01:32:23.5Z,2,REGULAR,3pt,Jump Shot,[],1626179,38.05847568988173,50.0,1610612766,47,55,2023-01-27T01:35:09Z,3130000,False,0.0,305.0,1,left,MISS T. Rozier 30' pullup 3PT,[1626179],1610612766.0,CHA,pullup,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Center,30.52,Missed,,,,,,,,,,,,,,,,,,
318,PT00M00.00S,2023-01-27T01:32:23.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612766,47,55,2023-01-27T01:32:28Z,3140000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Center,,,,,,317.0,,,,,,,,,,,,,,
319,PT00M00.00S,2023-01-27T01:32:28.2Z,2,REGULAR,period,end,[],0,,,1610612766,47,55,2023-01-27T01:32:28Z,3150000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT12M00.00S,2023-01-27T01:46:34.5Z,3,REGULAR,substitution,out,['startperiod'],1629667,,,1610612766,47,55,2023-01-27T01:47:37Z,3160000,False,,,0,,SUB out: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT12M00.00S,2023-01-27T01:46:34.5Z,3,REGULAR,substitution,out,['startperiod'],1628372,,,1610612766,47,55,2023-01-27T01:47:37Z,3170000,False,,,0,,SUB out: D. Smith Jr.,[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT12M00.00S,2023-01-27T01:46:34.5Z,3,REGULAR,substitution,out,['startperiod'],1630550,,,1610612766,47,55,2023-01-27T01:47:37Z,3180000,False,,,0,,SUB out: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT12M00.00S,2023-01-27T01:46:34.5Z,3,REGULAR,substitution,out,['startperiod'],1629632,,,1610612766,47,55,2023-01-27T01:47:37Z,3190000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT12M00.00S,2023-01-27T01:46:34.5Z,3,REGULAR,substitution,out,['startperiod'],1627936,,,1610612766,47,55,2023-01-27T01:47:37Z,3200000,False,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT12M00.00S,2023-01-27T01:46:34.5Z,3,REGULAR,substitution,in,['startperiod'],1630163,,,1610612766,47,55,2023-01-27T01:47:37Z,3210000,False,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT12M00.00S,2023-01-27T01:46:34.5Z,3,REGULAR,substitution,in,['startperiod'],1629023,,,1610612766,47,55,2023-01-27T01:47:37Z,3220000,False,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT12M00.00S,2023-01-27T01:46:34.5Z,3,REGULAR,substitution,in,['startperiod'],202330,,,1610612766,47,55,2023-01-27T01:47:37Z,3230000,False,,,0,,SUB in: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT12M00.00S,2023-01-27T01:46:34.5Z,3,REGULAR,substitution,in,['startperiod'],1630172,,,1610612766,47,55,2023-01-27T01:47:37Z,3240000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2023-01-27T01:46:34.5Z,3,REGULAR,substitution,in,['startperiod'],1630245,,,1610612766,47,55,2023-01-27T01:47:37Z,3250000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT12M00.00S,2023-01-27T01:47:42.7Z,3,REGULAR,period,start,[],0,,,1610612766,47,55,2023-01-27T01:47:42Z,3260000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT11M48.00S,2023-01-27T01:47:54.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203486,94.43166885676742,51.71568627450981,1610612766,49,55,2023-01-27T01:48:00Z,3270000,False,9.0,0.0,1,right,M. Plumlee cutting DUNK (7 PTS),[203486],1610612766.0,CHA,cutting,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,0.86,Made,7.0,,,,,,,,,,,,,,,,,
