actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
257,PT07M04.00S,2022-11-17T00:52:10.0Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1630208,,,1610612766,47,39,2022-11-17T00:52:10Z,2460000,False,,,0,,N. Richards Free Throw 1 of 1 (5 PTS),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
258,PT06M52.00S,2022-11-17T00:52:23.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630169,18.873193166885677,59.068627450980394,1610612754,47,41,2022-11-17T01:10:44Z,2470000,False,-45.0,125.0,1,left,T. Haliburton 13' pullup Jump Shot (9 PTS),[1630169],1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),8-16 Center,13.29,Made,,,,,9.0,,,,,,,,,,,,,
259,PT06M41.00S,2022-11-17T00:52:34.5Z,2,REGULAR,3pt,Jump Shot,[],1630163,64.07687253613666,54.90196078431373,1610612766,50,41,2022-11-17T00:52:44Z,2480000,False,25.0,285.0,1,right,L. Ball 28' 3PT  (10 PTS) (T. Rozier 5 AST),"[1630163, 1626179]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,28.63,Made,,,,,10.0,,,T. Rozier,1626179.0,5.0,,,,,,,,
261,PT06M33.00S,2022-11-17T00:52:42.0Z,2,REGULAR,3pt,Jump Shot,[],1627741,28.86005256241787,77.69607843137256,1610612754,50,41,2022-11-17T01:11:12Z,2500000,False,-138.0,219.0,1,left,MISS B. Hield 25' turnaround 3PT,[1627741],1610612754.0,IND,turnaround,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,25.9,Missed,,,,,,,,,,,,,,,,,,
262,PT06M33.00S,2022-11-17T00:52:42.0Z,2,REGULAR,rebound,defensive,[],1630550,,,1610612766,50,41,2022-11-17T00:52:46Z,2510000,False,,,0,,J. Thor REBOUND (Off:0 Def:1),[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,Above the Break 3,24+ Left Center,,,261.0,1.0,1.0,0.0,,,,,,,,,,,,,,
264,PT06M24.00S,2022-11-17T00:52:56.3Z,2,REGULAR,substitution,out,[],1630208,,,1610612766,50,41,2022-11-17T00:53:00Z,2530000,False,,,0,,SUB out: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT06M24.00S,2022-11-17T00:52:56.3Z,2,REGULAR,substitution,in,[],203486,,,1610612766,50,41,2022-11-17T00:53:00Z,2540000,False,,,0,,SUB in: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT06M24.00S,2022-11-17T00:53:18.3Z,2,REGULAR,substitution,out,[],1630163,,,1610612766,50,41,2022-11-17T00:53:29Z,2550000,False,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT06M24.00S,2022-11-17T00:53:18.3Z,2,REGULAR,substitution,in,[],1630177,,,1610612766,50,41,2022-11-17T00:53:29Z,2580000,False,,,0,,SUB in: T. Maledon,[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT06M22.00S,2022-11-17T00:53:40.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629614,,,1610612766,50,41,2022-11-17T00:54:14Z,2610000,False,,,0,,A. Nembhard personal FOUL (2 PF) (Rozier 2 FT),"[1629614, 1626179]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Left Center,,,,,,,,1151.0,,,,,,,2.0,0.0,Rozier,1626179.0,,
275,PT06M22.00S,2022-11-17T00:54:04.2Z,2,REGULAR,freethrow,1 of 2,[],1626179,,,1610612766,51,41,2022-11-17T00:54:04Z,2630000,False,,,0,,T. Rozier Free Throw 1 of 2 (3 PTS),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
276,PT06M22.00S,2022-11-17T00:54:16.5Z,2,REGULAR,freethrow,2 of 2,[],1626179,,,1610612766,52,41,2022-11-17T00:54:16Z,2640000,False,,,0,,T. Rozier Free Throw 2 of 2 (4 PTS),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
277,PT06M11.00S,2022-11-17T00:54:33.0Z,2,REGULAR,foul,personal,[],1630177,,,1610612754,52,41,2022-11-17T00:54:53Z,2650000,False,,,0,,T. Maledon personal FOUL (1 PF),"[1630177, 1629614]",1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1626300.0,,,,,,,1.0,0.0,Nembhard,1629614.0,,
279,PT06M05.00S,2022-11-17T00:54:48.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630169,5.995400788436268,54.90196078431373,1610612754,52,41,2022-11-17T01:12:06Z,2670000,False,-25.0,4.0,1,left,MISS T. Haliburton driving finger roll Layup,[1630169],1610612754.0,IND,driving finger roll,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,2.48,Missed,,,,,,,,,,,,,,,,,,
280,PT06M02.00S,2022-11-17T00:54:50.8Z,2,REGULAR,rebound,defensive,[],203486,,,1610612766,52,41,2022-11-17T00:54:50Z,2680000,False,,,0,,M. Plumlee REBOUND (Off:1 Def:3),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,,,279.0,4.0,3.0,1.0,,,,,,,,,,,,,,
281,PT05M53.00S,2022-11-17T00:55:00.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626179,90.09526938239159,55.392156862745104,1610612766,52,41,2022-11-17T01:12:28Z,2690000,False,27.0,41.0,1,right,MISS T. Rozier driving floating bank Shot,[1626179],1610612766.0,CHA,driving floating bank,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),0-8 Center,4.88,Missed,,,,,,,,,,,,,,,,,,
282,PT05M51.00S,2022-11-17T00:55:02.9Z,2,REGULAR,rebound,defensive,[],1630188,,,1610612754,52,41,2022-11-17T00:55:06Z,2700000,False,,,0,,J. Smith REBOUND (Off:0 Def:4),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,In The Paint (Non-RA),0-8 Center,,,281.0,4.0,4.0,0.0,,,,,,,,,,,,,,
283,PT05M39.00S,2022-11-17T00:55:17.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1630188,7.178055190538765,52.69607843137255,1610612754,52,43,2022-11-17T00:55:29Z,2710000,False,-13.0,15.0,1,left,J. Smith Layup (2 PTS),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,2.02,Made,,,,,2.0,,,,,,,,,,,,,
284,PT05M39.00S,2022-11-17T00:55:22.5Z,2,REGULAR,violation,defensive goaltending,[],1626162,,,1610612754,52,43,2022-11-17T00:55:29Z,2720000,False,,,0,,K. Oubre Jr. defensive goaltending VIOLATION,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,1151.0,,,,,,,,,,,,
286,PT05M24.00S,2022-11-17T00:55:51.2Z,2,REGULAR,turnover,backcourt,[],1626179,,,1610612766,52,43,2022-11-17T00:56:01Z,2740000,False,,,0,,T. Rozier backcourt TURNOVER (1 TO),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Center,,,,,,,,1151.0,1.0,,,,,,,,,,,
287,PT05M19.00S,2022-11-17T00:55:58.0Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1627741,25.04927726675427,49.754901960784316,1610612754,52,43,2022-11-17T01:15:18Z,2750000,False,1.0,183.0,1,left,MISS B. Hield 18' pullup Shot,[1627741],1610612754.0,IND,pullup,,,Hield,B. Hield,,,,,Mid-Range,16-24 Center,18.3,Missed,,,,,,,,,,,,,,,,,,
288,PT05M15.00S,2022-11-17T00:56:02.0Z,2,REGULAR,rebound,defensive,[],1630177,,,1610612766,52,43,2022-11-17T00:56:03Z,2760000,False,,,0,,T. Maledon REBOUND (Off:0 Def:1),[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,Mid-Range,16-24 Center,,,287.0,1.0,1.0,0.0,,,,,,,,,,,,,,
289,PT05M02.00S,2022-11-17T00:56:14.0Z,2,REGULAR,3pt,Jump Shot,[],1630177,67.62483574244416,66.91176470588235,1610612766,55,43,2022-11-17T00:56:29Z,2770000,False,85.0,252.0,1,right,T. Maledon 26' 3PT  (5 PTS) (M. Plumlee 1 AST),"[1630177, 203486]",1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,Above the Break 3,24+ Right Center,26.56,Made,,,,,5.0,,,M. Plumlee,203486.0,1.0,,,,,,,,
291,PT04M47.00S,2022-11-17T00:56:33.8Z,2,REGULAR,foul,personal,['2freethrow'],1630550,,,1610612754,55,43,2022-11-17T00:56:43Z,2790000,False,,,0,,J. Thor shooting personal FOUL (1 PF) (Smith 2 FT),"[1630550, 1630188]",1610612766.0,CHA,shooting,,,Thor,J. Thor,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,2882.0,,,,,,,1.0,0.0,Smith,1630188.0,,
293,PT04M47.00S,2022-11-17T00:57:00.0Z,2,REGULAR,freethrow,1 of 2,[],1630188,,,1610612754,55,44,2022-11-17T00:57:00Z,2810000,False,,,0,,J. Smith Free Throw 1 of 2 (3 PTS),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
294,PT04M47.00S,2022-11-17T00:57:04.7Z,2,REGULAR,substitution,out,[],1630550,,,1610612754,55,44,2022-11-17T00:57:07Z,2820000,False,,,0,,SUB out: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT04M47.00S,2022-11-17T00:57:04.7Z,2,REGULAR,substitution,in,[],1629023,,,1610612754,55,44,2022-11-17T00:57:07Z,2830000,False,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT04M47.00S,2022-11-17T00:57:00.0Z,2,REGULAR,freethrow,2 of 2,[],1630188,,,1610612754,55,44,2022-11-17T00:57:24Z,2840000,False,,,0,,MISS J. Smith Free Throw 2 of 2,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
297,PT04M44.00S,2022-11-17T00:57:03.0Z,2,REGULAR,rebound,defensive,[],1626162,,,1610612766,55,44,2022-11-17T00:57:24Z,2850000,False,,,0,,K. Oubre Jr. REBOUND (Off:4 Def:3),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,296.0,7.0,3.0,4.0,,,,,,,,,,,,,,
298,PT04M29.00S,2022-11-17T00:57:35.8Z,2,REGULAR,turnover,bad pass,[],1626179,,,1610612766,55,44,2022-11-17T00:57:39Z,2860000,False,,,0,,T. Rozier bad pass TURNOVER (2 TO),"[1626179, 1629614]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,2.0,,,,Nembhard,1629614.0,,,,,,
299,PT04M29.00S,2022-11-17T00:57:35.8Z,2,REGULAR,steal,,[],1629614,,,1610612754,55,44,2022-11-17T00:57:38Z,2870000,False,,,0,,A. Nembhard STEAL (1 STL),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
300,PT04M22.00S,2022-11-17T00:57:47.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626179,,,1610612754,55,44,2022-11-17T00:57:57Z,2880000,False,,,0,,T. Rozier shooting personal FOUL (1 PF) (Turner 2 FT),"[1626179, 1626167]",1610612766.0,CHA,shooting,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1151.0,,,,,,,1.0,0.0,Turner,1626167.0,,
302,PT04M22.00S,2022-11-17T00:58:11.3Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1626167,,,1610612754,55,45,2022-11-17T00:58:11Z,2900000,False,,,0,,M. Turner Free Throw 1 of 2 (7 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
303,PT04M22.00S,2022-11-17T00:58:23.1Z,2,REGULAR,substitution,out,[],1630177,,,1610612754,55,45,2022-11-17T00:58:25Z,2910000,False,,,0,,SUB out: T. Maledon,[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT04M22.00S,2022-11-17T00:58:23.1Z,2,REGULAR,substitution,in,[],1630163,,,1610612754,55,45,2022-11-17T00:58:25Z,2920000,False,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT04M22.00S,2022-11-17T00:58:30.8Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1626167,,,1610612754,55,46,2022-11-17T00:58:30Z,2930000,False,,,0,,M. Turner Free Throw 2 of 2 (8 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
306,PT04M03.00S,2022-11-17T00:58:45.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629023,85.89027595269383,58.82352941176471,1610612766,55,46,2022-11-17T00:58:51Z,2940000,False,44.0,80.0,1,right,MISS P. Washington 9' driving floating Shot,[1629023],1610612766.0,CHA,driving floating,,,Washington,P. Washington,,,,,In The Paint (Non-RA),8-16 Center,9.14,Missed,,,,,,,,,,,,,,,,,,
307,PT03M59.00S,2022-11-17T00:58:49.7Z,2,REGULAR,rebound,offensive,[],1626162,,,1610612766,55,46,2022-11-17T00:58:51Z,2950000,False,,,0,,K. Oubre Jr. REBOUND (Off:5 Def:3),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,306.0,8.0,3.0,5.0,,,,,,,,,,,,,,
308,PT03M59.00S,2022-11-17T00:58:50.2Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1626162,94.40999984741211,50.0,1610612766,57,46,2022-11-17T01:16:46Z,2960000,False,0.0,0.0,1,right,K. Oubre Jr. tip DUNK (10 PTS),[1626162],1610612766.0,CHA,tip,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,10.0,,,,,,,,,,,,,
309,PT03M51.00S,2022-11-17T00:58:59.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630188,6.521024967148489,51.71568627450981,1610612754,57,46,2022-11-17T00:59:06Z,2970000,False,-9.0,9.0,1,left,MISS J. Smith driving Layup - blocked,"[1630188, 203486]",1610612754.0,IND,driving,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,1.23,Missed,,,,,,,,,,,,,,,,,Plumlee,203486.0
310,PT03M51.00S,2022-11-17T00:58:59.8Z,2,REGULAR,block,,[],203486,,,1610612754,57,46,2022-11-17T00:59:02Z,2980000,False,,,0,,M. Plumlee BLOCK (2 BLK),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
311,PT03M51.00S,2022-11-17T00:58:59.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612754,57,46,2022-11-17T00:59:06Z,2990000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Restricted Area,0-8 Center,,,309.0,,,,,,,,,,,,,,,,,
313,PT03M51.00S,2022-11-17T00:59:05.9Z,2,REGULAR,substitution,out,[],1627741,,,1610612754,57,46,2022-11-17T00:59:10Z,3010000,False,,,0,,SUB out: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT03M51.00S,2022-11-17T00:59:05.9Z,2,REGULAR,substitution,in,[],1631097,,,1610612754,57,46,2022-11-17T00:59:10Z,3020000,False,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT03M51.00S,2022-11-17T00:59:25.1Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1626162,,,1610612754,57,46,2022-11-17T01:22:43Z,3030000,False,,,0,,K. Oubre Jr. away-from-play personal FOUL (1 PF) (Mathurin 1 FT),"[1626162, 1631097]",1610612766.0,CHA,away-from-play,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,16-24 Center,,,,,,,,2882.0,,,,,,,1.0,0.0,Mathurin,1631097.0,,
325,PT03M51.00S,2022-11-17T00:59:34.4Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1630169,,,1610612754,57,47,2022-11-17T01:01:45Z,3045000,False,,,0,,T. Haliburton away-from-play Free Throw 1 of 1 (10 PTS),[1630169],1610612754.0,IND,away-from-play,,,Haliburton,T. Haliburton,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
319,PT03M47.00S,2022-11-17T01:01:02.2Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1631097,7.835085413929041,66.42156862745098,1610612754,57,47,2022-11-17T01:18:34Z,3070000,False,-82.0,21.0,1,left,MISS B. Mathurin 8' driving floating Shot,[1631097],1610612754.0,IND,driving floating,,,Mathurin,B. Mathurin,,,,,Mid-Range,8-16 Left,8.48,Missed,,,,,,,,,,,,,,,,,,
320,PT03M45.00S,2022-11-17T01:01:04.5Z,2,REGULAR,rebound,defensive,[],1626179,,,1610612766,57,47,2022-11-17T01:01:04Z,3080000,False,,,0,,T. Rozier REBOUND (Off:0 Def:2),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Mid-Range,8-16 Left,,,319.0,2.0,2.0,0.0,,,,,,,,,,,,,,
321,PT03M37.00S,2022-11-17T01:01:12.3Z,2,REGULAR,3pt,Jump Shot,[],1626162,91.93495400788436,96.07843137254902,1610612766,60,47,2022-11-17T01:02:11Z,3090000,False,230.0,23.0,1,right,K. Oubre Jr. 3PT  (13 PTS) (L. Ball 4 AST),"[1626162, 1630163]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Right Corner 3,24+ Right,23.16,Made,,,,,13.0,,,L. Ball,1630163.0,4.0,,,,,,,,
323,PT03M21.00S,2022-11-17T01:01:28.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1626167,7.5722733245729295,51.470588235294116,1610612754,60,49,2022-11-17T01:19:54Z,3110000,False,-7.0,19.0,1,left,M. Turner cutting DUNK (10 PTS) (T. Haliburton 2 AST),"[1626167, 1630169]",1610612754.0,IND,cutting,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,2.01,Made,,,,,10.0,,,T. Haliburton,1630169.0,2.0,,,,,,,,
326,PT03M04.00S,2022-11-17T01:01:44.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203486,92.85479632063075,50.98039215686274,1610612766,62,49,2022-11-17T01:20:11Z,3130000,False,5.0,15.0,1,right,M. Plumlee DUNK (8 PTS) (K. Oubre Jr. 2 AST),"[203486, 1626162]",1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,1.55,Made,,,,,8.0,,,K. Oubre Jr.,1626162.0,2.0,,,,,,,,
327,PT02M56.00S,2022-11-17T01:01:53.0Z,2,REGULAR,3pt,Jump Shot,[],1630188,30.699737187910642,66.66666666666666,1610612754,62,49,2022-11-17T01:02:19Z,3140000,False,-83.0,236.0,1,left,MISS J. Smith 25' 3PT,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Left Center,25.04,Missed,,,,,,,,,,,,,,,,,,
328,PT02M56.00S,2022-11-17T01:01:53.0Z,2,REGULAR,rebound,defensive,[],203486,,,1610612766,62,49,2022-11-17T01:02:19Z,3150000,False,,,0,,M. Plumlee REBOUND (Off:1 Def:4),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Above the Break 3,24+ Left Center,,,327.0,5.0,4.0,1.0,,,,,,,,,,,,,,
329,PT02M46.00S,2022-11-17T01:02:03.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629023,92.9862023653088,54.65686274509803,1610612766,62,49,2022-11-17T01:02:22Z,3160000,False,23.0,13.0,1,right,MISS P. Washington Layup,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,2.69,Missed,,,,,,,,,,,,,,,,,,
330,PT02M46.00S,2022-11-17T01:02:03.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612754,62,49,2022-11-17T01:02:22Z,3170000,False,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Restricted Area,0-8 Center,,,329.0,,,,,,,,,,,,,,,,,
332,PT02M46.00S,2022-11-17T01:02:21.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,62,49,2022-11-17T01:02:21Z,3190000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT02M46.00S,2022-11-17T01:03:11.6Z,2,REGULAR,substitution,out,[],1631097,,,1610612754,62,49,2022-11-17T01:04:53Z,3200000,False,,,0,,SUB out: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT02M46.00S,2022-11-17T01:03:11.6Z,2,REGULAR,substitution,in,[],1627741,,,1610612754,62,49,2022-11-17T01:04:53Z,3210000,False,,,0,,SUB in: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT02M33.00S,2022-11-17T01:05:13.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1626167,6.1268068331143235,50.49019607843137,1610612754,62,51,2022-11-17T01:05:17Z,3220000,False,-2.0,5.0,1,left,M. Turner cutting DUNK (12 PTS) (T. Haliburton 3 AST),"[1626167, 1630169]",1610612754.0,IND,cutting,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,0.57,Made,,,,,12.0,,,T. Haliburton,1630169.0,3.0,,,,,,,,
338,PT02M18.00S,2022-11-17T01:05:30.9Z,2,REGULAR,turnover,out-of-bounds,[],1626179,,,1610612766,62,51,2022-11-17T01:05:48Z,3240000,False,,,0,,T. Rozier lost ball out-of-bounds TURNOVER (3 TO),[1626179],1610612766.0,CHA,lost ball,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,,,,,,,,2882.0,3.0,,,,,,,,,,,
339,PT02M11.00S,2022-11-17T01:05:39.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626167,28.597240473061763,24.754901960784316,1610612754,62,54,2022-11-17T01:05:53Z,3250000,False,126.0,216.0,1,left,M. Turner 25' 3PT  (15 PTS) (B. Hield 3 AST),"[1626167, 1627741]",1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Right Center,25.04,Made,,,,,15.0,,,B. Hield,1627741.0,3.0,,,,,,,,
343,PT01M58.00S,2022-11-17T01:06:01.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627741,,,1610612766,62,54,2022-11-17T01:06:18Z,3270000,False,,,0,,B. Hield personal FOUL (1 PF) (Washington 2 FT),"[1627741, 1629023]",1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Right Center,,,,,,,,1626300.0,,,,,,,1.0,0.0,Washington,1629023.0,,
345,PT01M58.00S,2022-11-17T01:06:26.3Z,2,REGULAR,freethrow,1 of 2,[],1629023,,,1610612766,62,54,2022-11-17T01:06:26Z,3290000,False,,,0,,MISS P. Washington Free Throw 1 of 2,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
346,PT01M58.00S,2022-11-17T01:06:26.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,62,54,2022-11-17T01:06:26Z,3300000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,345.0,,,,,,,,,,,,,,,,,
347,PT01M58.00S,2022-11-17T01:06:43.2Z,2,REGULAR,freethrow,2 of 2,[],1629023,,,1610612766,63,54,2022-11-17T01:06:43Z,3310000,False,,,0,,P. Washington Free Throw 2 of 2 (14 PTS),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,Made,,,,,14.0,,,,,,,,,,,,,
348,PT01M43.00S,2022-11-17T01:07:01.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203486,,,1610612754,63,54,2022-11-17T01:07:18Z,3320000,False,,,0,,M. Plumlee shooting personal FOUL (1 PF) (Turner 2 FT),"[203486, 1626167]",1610612766.0,CHA,shooting,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,2882.0,,,,,,,1.0,0.0,Turner,1626167.0,,
350,PT01M43.00S,2022-11-17T01:07:26.8Z,2,REGULAR,freethrow,1 of 2,[],1626167,,,1610612754,63,54,2022-11-17T01:07:26Z,3340000,False,,,0,,MISS M. Turner Free Throw 1 of 2,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
351,PT01M43.00S,2022-11-17T01:07:26.8Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,63,54,2022-11-17T01:07:26Z,3350000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,350.0,,,,,,,,,,,,,,,,,
352,PT01M43.00S,2022-11-17T01:07:41.4Z,2,REGULAR,freethrow,2 of 2,[],1626167,,,1610612754,63,55,2022-11-17T01:07:41Z,3360000,False,,,0,,M. Turner Free Throw 2 of 2 (16 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,Made,,,,,16.0,,,,,,,,,,,,,
353,PT01M24.00S,2022-11-17T01:08:08.3Z,2,REGULAR,foul,offensive,['inpenalty'],1626162,,,1610612766,63,55,2022-11-17T01:09:06Z,3370000,False,,,0,,K. Oubre Jr. offensive FOUL (2 PF),"[1626162, 1629614]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1626300.0,,,,,,,2.0,0.0,Nembhard,1629614.0,,
