actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
261,PT05M44.00S,2023-03-12T21:53:18.9Z,2,REGULAR,turnover,out-of-bounds,[],1626179,,,1610612766,45,43,2023-03-12T21:53:24Z,2570000,False,,,0,,T. Rozier bad pass out-of-bounds TURNOVER (3 TO),[1626179],1610612766.0,CHA,bad pass,,,Rozier,T. Rozier,,,,,Mid-Range,8-16 Right,,,,,,,,2003.0,,,,,,,,,,3.0,,
262,PT05M35.00S,2023-03-12T21:53:40.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630208,,,1610612739,45,43,2023-03-12T21:53:49Z,2580000,False,,,0,,N. Richards shooting personal FOUL (1 PF) (Mobley 2 FT),"[1630208, 1630596]",1610612766.0,CHA,shooting,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,,,2005.0,1.0,0.0,Mobley,1630596.0,,,,,,,,
264,PT05M35.00S,2023-03-12T21:54:00.3Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1630596,,,1610612739,45,43,2023-03-12T21:54:00Z,2600000,False,,,0,,MISS E. Mobley Free Throw 1 of 2,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
265,PT05M35.00S,2023-03-12T21:54:00.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,45,43,2023-03-12T21:54:00Z,2610000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,264.0,,,,,,,,,,,,,,,,
266,PT05M35.00S,2023-03-12T21:54:13.5Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1630596,,,1610612739,45,44,2023-03-12T21:54:13Z,2620000,False,,,0,,E. Mobley Free Throw 2 of 2 (4 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
267,PT05M21.00S,2023-03-12T21:54:33.6Z,2,REGULAR,foul,personal,[],1630171,,,1610612766,45,44,2023-03-12T21:54:43Z,2630000,False,,,0,,I. Okoro personal FOUL (2 PF),"[1630171, 1626179]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,1627964.0,2.0,0.0,Rozier,1626179.0,,,,,,,,
269,PT05M14.00S,2023-03-12T21:54:58.4Z,2,REGULAR,3pt,Jump Shot,[],1629004,74.19513797634691,14.215686274509803,1610612766,48,44,2023-03-12T21:55:02Z,2650000,False,-179.0,190.0,1,right,S. Mykhailiuk 26' 3PT  (7 PTS) (G. Hayward 4 AST),"[1629004, 202330]",1610612766.0,CHA,,,,Mykhailiuk,S. Mykhailiuk,,,,,Above the Break 3,24+ Left Center,26.1,Made,7.0,,,,,,,,,,G. Hayward,202330.0,4.0,,,,,
271,PT05M04.00S,2023-03-12T21:55:08.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,6.652431011826544,37.254901960784316,1610612739,48,44,2023-03-12T21:56:17Z,2670000,False,64.0,10.0,1,left,MISS C. LeVert 6' floating Shot,[1627747],1610612739.0,CLE,floating,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),0-8 Center,6.45,Missed,,,,,,,,,,,,,,,,,,
272,PT04M59.00S,2023-03-12T21:55:13.6Z,2,REGULAR,rebound,offensive,[],1630596,,,1610612739,48,44,2023-03-12T21:56:17Z,2680000,False,,,0,,E. Mobley REBOUND (Off:1 Def:0),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,,,,271.0,1.0,0.0,1.0,,,,,,,,,,,,,
273,PT04M59.00S,2023-03-12T21:55:12.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630596,5.590000152587891,50.0,1610612739,48,46,2023-03-12T21:55:12Z,2690000,False,0.0,0.0,1,left,E. Mobley putback Layup (6 PTS),[1630596],1610612739.0,CLE,putback,,,Mobley,E. Mobley,,,,,Mid-Range,8-16 Left,0.0,Made,6.0,,,,,,,,,,,,,,,,,
274,PT04M39.00S,2023-03-12T21:55:32.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202330,88.12417871222075,63.48039215686274,1610612766,48,46,2023-03-12T21:55:37Z,2700000,False,67.0,59.0,1,right,MISS G. Hayward 8' turnaround Shot,[202330],1610612766.0,CHA,turnaround,,,Hayward,G. Hayward,,,,,In The Paint (Non-RA),8-16 Right,8.96,Missed,,,,,,,,,,,,,,,,,,
275,PT04M38.00S,2023-03-12T21:55:33.5Z,2,REGULAR,rebound,offensive,[],202330,,,1610612766,48,46,2023-03-12T21:55:37Z,2710000,False,,,0,,G. Hayward REBOUND (Off:1 Def:1),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,In The Paint (Non-RA),8-16 Right,,,,274.0,2.0,1.0,1.0,,,,,,,,,,,,,
276,PT04M36.00S,2023-03-12T21:55:36.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",202330,83.26215505913272,50.0,1610612766,48,46,2023-03-12T21:55:40Z,2720000,False,0.0,105.0,1,right,MISS G. Hayward 10' Jump Shot,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,In The Paint (Non-RA),8-16 Center,10.48,Missed,,,,,,,,,,,,,,,,,,
277,PT04M34.00S,2023-03-12T21:55:38.7Z,2,REGULAR,rebound,defensive,[],1629636,,,1610612739,48,46,2023-03-12T21:55:40Z,2730000,False,,,0,,D. Garland REBOUND (Off:0 Def:3),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,In The Paint (Non-RA),8-16 Center,,,,276.0,3.0,3.0,0.0,,,,,,,,,,,,,
278,PT04M26.00S,2023-03-12T21:55:45.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,6.521024967148489,45.09803921568628,1610612739,48,46,2023-03-12T21:55:52Z,2740000,False,25.0,9.0,1,left,MISS E. Mobley Layup,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,2.6,Missed,,,,,,,,,,,,,,,,,,
279,PT04M24.00S,2023-03-12T21:55:48.0Z,2,REGULAR,rebound,offensive,[],1630171,,,1610612739,48,46,2023-03-12T21:55:48Z,2750000,False,,,0,,I. Okoro REBOUND (Off:1 Def:0),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,,,,278.0,1.0,0.0,1.0,,,,,,,,,,,,,
280,PT04M21.00S,2023-03-12T21:55:50.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630596,8.360709592641262,47.05882352941176,1610612739,48,46,2023-03-12T21:55:55Z,2760000,False,15.0,26.0,1,left,MISS E. Mobley DUNK - blocked,"[1630596, 1630208]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,3.0,Missed,,,,,,,,,,,,,,Richards,1630208.0,,,
281,PT04M21.00S,2023-03-12T21:55:50.6Z,2,REGULAR,block,,[],1630208,,,1610612739,48,46,2023-03-12T21:55:53Z,2770000,False,,,0,,N. Richards BLOCK (3 BLK),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
282,PT04M21.00S,2023-03-12T21:55:50.6Z,2,REGULAR,rebound,defensive,[],1626179,,,1610612766,48,46,2023-03-12T21:55:55Z,2780000,False,,,0,,T. Rozier REBOUND (Off:0 Def:2),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,,,,280.0,2.0,2.0,0.0,,,,,,,,,,,,,
283,PT04M16.00S,2023-03-12T21:55:58.8Z,2,REGULAR,turnover,out-of-bounds,[],1626179,,,1610612766,48,46,2023-03-12T21:56:04Z,2790000,False,,,0,,T. Rozier lost ball out-of-bounds TURNOVER (4 TO),[1626179],1610612766.0,CHA,lost ball,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,2003.0,,,,,,,,,,4.0,,
284,PT04M16.00S,2023-03-12T21:56:01.9Z,2,REGULAR,substitution,out,[],1629004,,,1610612739,48,46,2023-03-12T21:56:18Z,2800000,False,,,0,,SUB out: S. Mykhailiuk,[1629004],1610612766.0,CHA,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT04M16.00S,2023-03-12T21:56:01.9Z,2,REGULAR,substitution,out,[],1630550,,,1610612739,48,46,2023-03-12T21:56:18Z,2810000,False,,,0,,SUB out: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT04M16.00S,2023-03-12T21:56:01.9Z,2,REGULAR,substitution,in,[],1629023,,,1610612739,48,46,2023-03-12T21:56:18Z,2820000,False,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT04M16.00S,2023-03-12T21:56:01.9Z,2,REGULAR,substitution,in,[],1628372,,,1610612739,48,46,2023-03-12T21:56:18Z,2830000,False,,,0,,SUB in: D. Smith Jr.,[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT04M07.00S,2023-03-12T21:56:29.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629636,33.196452036793694,54.65686274509803,1610612739,48,49,2023-03-12T21:56:35Z,2840000,False,-23.0,260.0,1,left,D. Garland 26' 3PT pullup (16 PTS),[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,Above the Break 3,24+ Center,26.05,Made,16.0,,,,,,,,,,,,,,,,,
289,PT03M54.00S,2023-03-12T21:56:48.4Z,2,REGULAR,foul,personal,['2freethrow'],1628378,,,1610612766,48,49,2023-03-12T21:57:08Z,2850000,False,,,0,,D. Mitchell shooting personal FOUL (2 PF) (Richards 2 FT),"[1628378, 1630208]",1610612739.0,CLE,shooting,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,,,2003.0,2.0,0.0,Richards,1630208.0,,,,,,,,
291,PT03M54.00S,2023-03-12T21:57:16.1Z,2,REGULAR,freethrow,1 of 2,[],1630208,,,1610612766,49,49,2023-03-12T21:57:16Z,2870000,False,,,0,,N. Richards Free Throw 1 of 2 (5 PTS),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
292,PT03M54.00S,2023-03-12T21:57:37.3Z,2,REGULAR,freethrow,2 of 2,[],1630208,,,1610612766,50,49,2023-03-12T21:57:37Z,2880000,False,,,0,,N. Richards Free Throw 2 of 2 (6 PTS),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
293,PT03M43.00S,2023-03-12T21:57:50.2Z,2,REGULAR,3pt,Jump Shot,[],1629636,34.247700394218136,47.549019607843135,1610612739,50,49,2023-03-12T21:57:54Z,2890000,False,12.0,269.0,1,left,MISS D. Garland 26' 3PT,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Center,26.97,Missed,,,,,,,,,,,,,,,,,,
294,PT03M39.00S,2023-03-12T21:57:54.2Z,2,REGULAR,rebound,defensive,[],1630208,,,1610612766,50,49,2023-03-12T21:57:54Z,2900000,False,,,0,,N. Richards REBOUND (Off:1 Def:4),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Above the Break 3,24+ Center,,,,293.0,5.0,4.0,1.0,,,,,,,,,,,,,
295,PT03M24.00S,2023-03-12T21:58:11.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630208,92.59198423127464,45.588235294117645,1610612766,52,49,2023-03-12T21:58:15Z,2910000,False,-22.0,17.0,1,right,N. Richards Layup (8 PTS) (D. Smith Jr. 5 AST),"[1630208, 1628372]",1610612766.0,CHA,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,2.79,Made,8.0,,,,,,,,,,D. Smith Jr.,1628372.0,5.0,,,,,
297,PT03M24.00S,2023-03-12T21:58:18.7Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630596,,,1610612766,52,49,2023-03-12T21:58:29Z,2930000,False,,,0,,E. Mobley shooting personal FOUL (3 PF) (Richards 1 FT),"[1630596, 1630208]",1610612739.0,CLE,shooting,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,1627964.0,3.0,0.0,Richards,1630208.0,,,,,,,,
299,PT03M24.00S,2023-03-12T21:58:30.7Z,2,REGULAR,substitution,out,[],1630596,,,1610612766,52,49,2023-03-12T21:59:12Z,2950000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT03M24.00S,2023-03-12T21:58:30.7Z,2,REGULAR,substitution,in,[],201577,,,1610612766,52,49,2023-03-12T21:59:12Z,2960000,False,,,0,,SUB in: R. Lopez,[201577],1610612739.0,CLE,,,,Lopez,R. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT03M24.00S,2023-03-12T21:58:38.8Z,2,REGULAR,substitution,out,[],1629023,,,1610612766,52,49,2023-03-12T21:59:12Z,2970000,False,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT03M24.00S,2023-03-12T21:58:38.8Z,2,REGULAR,substitution,in,[],1630550,,,1610612766,52,49,2023-03-12T21:59:12Z,2980000,False,,,0,,SUB in: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT03M24.00S,2023-03-12T21:58:53.1Z,2,REGULAR,freethrow,1 of 1,[],1630208,,,1610612766,53,49,2023-03-12T21:58:53Z,2990000,False,,,0,,N. Richards Free Throw 1 of 1 (9 PTS),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
304,PT03M21.00S,2023-03-12T21:59:12.1Z,2,REGULAR,foul,offensive,['inpenalty'],1628378,,,1610612739,53,49,2023-03-12T21:59:23Z,3000000,False,,,0,,D. Mitchell offensive FOUL (3 PF),"[1628378, 1626179]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,,,,,,,,2003.0,3.0,0.0,Rozier,1626179.0,,,,,,,,
306,PT03M21.00S,2023-03-12T21:59:12.1Z,2,REGULAR,turnover,offensive foul,[],1628378,,,1610612739,53,49,2023-03-12T21:59:12Z,3020000,False,,,0,,D. Mitchell offensive foul TURNOVER (2 TO),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,,,,,,,,2003.0,,,,,,,,,,2.0,,
307,PT03M05.00S,2023-03-12T21:59:41.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626179,92.59198423127464,46.81372549019608,1610612766,55,49,2023-03-12T21:59:45Z,3030000,False,-16.0,17.0,1,right,T. Rozier driving finger roll Layup (8 PTS) (G. Hayward 5 AST),"[1626179, 202330]",1610612766.0,CHA,driving finger roll,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,2.33,Made,8.0,,,,,,,,,,G. Hayward,202330.0,5.0,,,,,
309,PT02M54.00S,2023-03-12T21:59:52.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,13.222733245729303,42.64705882352941,1610612739,55,49,2023-03-12T22:00:00Z,3050000,False,37.0,72.0,1,left,MISS C. LeVert 8' driving floating Shot,[1627747],1610612739.0,CLE,driving floating,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),8-16 Center,8.07,Missed,,,,,,,,,,,,,,,,,,
310,PT02M52.00S,2023-03-12T21:59:55.0Z,2,REGULAR,rebound,offensive,[],201577,,,1610612739,55,49,2023-03-12T21:59:55Z,3060000,False,,,0,,R. Lopez REBOUND (Off:2 Def:1),[201577],1610612739.0,CLE,,,,Lopez,R. Lopez,,,,,In The Paint (Non-RA),8-16 Center,,,,309.0,3.0,1.0,2.0,,,,,,,,,,,,,
311,PT02M49.00S,2023-03-12T21:59:56.6Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",201577,7.835085413929041,51.9607843137255,1610612739,55,49,2023-03-12T22:00:06Z,3070000,False,-10.0,21.0,1,left,MISS R. Lopez Hook,[201577],1610612739.0,CLE,,,,Lopez,R. Lopez,,,,,Restricted Area,0-8 Center,2.33,Missed,,,,,,,,,,,,,,,,,,
312,PT02M47.00S,2023-03-12T21:59:58.6Z,2,REGULAR,rebound,defensive,[],1630208,,,1610612766,55,49,2023-03-12T22:00:06Z,3080000,False,,,0,,N. Richards REBOUND (Off:1 Def:5),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,311.0,6.0,5.0,1.0,,,,,,,,,,,,,
313,PT02M44.00S,2023-03-12T22:00:02.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628372,91.14651773981603,54.65686274509803,1610612766,55,49,2023-03-12T22:00:11Z,3090000,False,23.0,31.0,1,right,MISS D. Smith Jr. running Layup,[1628372],1610612766.0,CHA,running,,,Smith Jr.,D. Smith Jr.,,,,,Restricted Area,0-8 Center,3.85,Missed,,,,,,,,,,,,,,,,,,
314,PT02M42.00S,2023-03-12T22:00:04.5Z,2,REGULAR,rebound,defensive,[],1629636,,,1610612739,55,49,2023-03-12T22:00:11Z,3100000,False,,,0,,D. Garland REBOUND (Off:0 Def:4),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Restricted Area,0-8 Center,,,,313.0,4.0,4.0,0.0,,,,,,,,,,,,,
315,PT02M35.00S,2023-03-12T22:00:10.6Z,2,REGULAR,3pt,Jump Shot,[],1628378,23.078186596583443,91.66666666666666,1610612739,55,49,2023-03-12T22:00:19Z,3110000,False,-208.0,164.0,1,left,MISS D. Mitchell 26' pullup 3PT,[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,26.54,Missed,,,,,,,,,,,,,,,,,,
316,PT02M33.00S,2023-03-12T22:00:12.6Z,2,REGULAR,rebound,defensive,[],1630208,,,1610612766,55,49,2023-03-12T22:03:13Z,3120000,False,,,0,,N. Richards REBOUND (Off:1 Def:6),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Above the Break 3,24+ Left Center,,,,315.0,7.0,6.0,1.0,,,,,,,,,,,,,
317,PT02M29.00S,2023-03-12T22:00:17.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626179,92.19776609724047,53.18627450980392,1610612766,55,49,2023-03-12T22:00:25Z,3130000,False,16.0,21.0,1,right,MISS T. Rozier running Layup,[1626179],1610612766.0,CHA,running,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,2.62,Missed,,,,,,,,,,,,,,,,,,
318,PT02M29.00S,2023-03-12T22:00:17.2Z,2,REGULAR,rebound,offensive,[],1628372,,,1610612766,55,49,2023-03-12T22:00:25Z,3140000,False,,,0,,D. Smith Jr. REBOUND (Off:1 Def:4),[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,317.0,5.0,4.0,1.0,,,,,,,,,,,,,
319,PT02M26.00S,2023-03-12T22:00:20.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628372,93.38042049934296,50.49019607843137,1610612766,55,49,2023-03-12T22:00:28Z,3150000,False,2.0,10.0,1,right,MISS D. Smith Jr. putback Layup - blocked,"[1628372, 201577]",1610612766.0,CHA,putback,,,Smith Jr.,D. Smith Jr.,,,,,Restricted Area,0-8 Center,1.0,Missed,,,,,,,,,,,,,,Lopez,201577.0,,,
320,PT02M26.00S,2023-03-12T22:00:20.0Z,2,REGULAR,block,,[],201577,,,1610612766,55,49,2023-03-12T22:00:22Z,3160000,False,,,0,,R. Lopez BLOCK (1 BLK),[201577],1610612739.0,CLE,,,,Lopez,R. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
321,PT02M23.00S,2023-03-12T22:00:23.0Z,2,REGULAR,rebound,defensive,[],201577,,,1610612739,55,49,2023-03-12T22:00:28Z,3170000,False,,,0,,R. Lopez REBOUND (Off:2 Def:2),[201577],1610612739.0,CLE,,,,Lopez,R. Lopez,,,,,Restricted Area,0-8 Center,,,,319.0,4.0,2.0,2.0,,,,,,,,,,,,,
322,PT02M19.00S,2023-03-12T22:00:27.6Z,2,REGULAR,turnover,bad pass,[],1629636,,,1610612739,55,49,2023-03-12T22:00:32Z,3180000,False,,,0,,D. Garland bad pass TURNOVER (2 TO),"[1629636, 1626179]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,2.0,Rozier,1626179.0
323,PT02M19.00S,2023-03-12T22:00:27.6Z,2,REGULAR,steal,,[],1626179,,,1610612766,55,49,2023-03-12T22:00:29Z,3190000,False,,,0,,T. Rozier STEAL (3 STL),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
324,PT02M16.00S,2023-03-12T22:00:33.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626179,93.51182654402102,52.20588235294118,1610612766,57,49,2023-03-12T22:00:40Z,3200000,False,11.0,8.0,1,right,T. Rozier running Layup (10 PTS),[1626179],1610612766.0,CHA,running,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,1.39,Made,10.0,,,,,,,,,,,,,,,,,
325,PT02M16.00S,2023-03-12T22:00:45.3Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630171,,,1610612766,57,49,2023-03-12T22:01:00Z,3210000,False,,,0,,I. Okoro shooting personal FOUL (3 PF) (Rozier 1 FT),"[1630171, 1626179]",1610612739.0,CLE,shooting,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,,,,,,,,2003.0,3.0,0.0,Rozier,1626179.0,,,,,,,,
327,PT02M16.00S,2023-03-12T22:01:06.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,57,49,2023-03-12T22:01:06Z,3230000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT02M16.00S,2023-03-12T22:01:14.6Z,2,REGULAR,substitution,out,[],1630171,,,1610612766,57,49,2023-03-12T22:03:36Z,3240000,False,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT02M16.00S,2023-03-12T22:01:14.6Z,2,REGULAR,substitution,out,[],1628378,,,1610612766,57,49,2023-03-12T22:03:36Z,3250000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT02M16.00S,2023-03-12T22:01:14.6Z,2,REGULAR,substitution,in,[],1626224,,,1610612766,57,49,2023-03-12T22:03:36Z,3260000,False,,,0,,SUB in: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT02M16.00S,2023-03-12T22:01:14.6Z,2,REGULAR,substitution,in,[],1630205,,,1610612766,57,49,2023-03-12T22:03:36Z,3270000,False,,,0,,SUB in: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT02M16.00S,2023-03-12T22:03:55.2Z,2,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1626179,,,1610612766,57,49,2023-03-12T22:03:57Z,3280000,False,,,0,,MISS T. Rozier Free Throw 1 of 1,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
333,PT02M13.00S,2023-03-12T22:03:58.2Z,2,REGULAR,rebound,defensive,[],1630205,,,1610612739,57,49,2023-03-12T22:03:57Z,3290000,False,,,0,,L. Stevens REBOUND (Off:0 Def:3),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,332.0,3.0,3.0,0.0,,,,,,,,,,,,,
334,PT01M52.00S,2023-03-12T22:04:17.9Z,2,REGULAR,3pt,Jump Shot,[],1629636,32.802233902759525,62.254901960784316,1610612739,57,49,2023-03-12T22:04:23Z,3300000,False,-61.0,256.0,1,left,MISS D. Garland 26' step back 3PT,[1629636],1610612739.0,CLE,step back,,,Garland,D. Garland,,,,,Above the Break 3,24+ Center,26.3,Missed,,,,,,,,,,,,,,,,,,
335,PT01M48.00S,2023-03-12T22:04:21.9Z,2,REGULAR,rebound,defensive,[],1626179,,,1610612766,57,49,2023-03-12T22:04:23Z,3310000,False,,,0,,T. Rozier REBOUND (Off:0 Def:3),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Center,,,,334.0,3.0,3.0,0.0,,,,,,,,,,,,,
336,PT01M26.00S,2023-03-12T22:04:42.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626179,86.15308804204993,52.450980392156865,1610612766,59,49,2023-03-12T22:05:02Z,3320000,False,12.0,78.0,1,right,T. Rozier 7' driving floating Jump Shot (12 PTS) (N. Richards 2 AST),"[1626179, 1630208]",1610612766.0,CHA,driving floating,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),0-8 Center,7.87,Made,12.0,,,,,,,,,,N. Richards,1630208.0,2.0,,,,,
338,PT01M16.00S,2023-03-12T22:04:57.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628372,,,1610612739,59,49,2023-03-12T22:05:23Z,3340000,False,,,0,,D. Smith Jr. personal FOUL (1 PF) (Garland 2 FT),"[1628372, 1629636]",1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,2005.0,1.0,0.0,Garland,1629636.0,,,,,,,,
340,PT01M16.00S,2023-03-12T22:05:27.4Z,2,REGULAR,freethrow,1 of 2,[],1629636,,,1610612739,59,49,2023-03-12T22:05:27Z,3360000,False,,,0,,MISS D. Garland Free Throw 1 of 2,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
341,PT01M16.00S,2023-03-12T22:05:27.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,59,49,2023-03-12T22:05:27Z,3370000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,340.0,,,,,,,,,,,,,,,,
