actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
338,PT00M35.90S,2022-11-25T23:05:51.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630177,83.65637319316689,52.20588235294118,1610612766,52,59,2022-11-25T23:21:20Z,3310000,False,11.0,101.0,1,right,T. Maledon 10' driving floating Jump Shot (7 PTS),[1630177],1610612766.0,CHA,driving floating,,,Maledon,T. Maledon,,,,,In The Paint (Non-RA),8-16 Center,10.17,Made,,,,7.0,,,,,,,,,,,,,,
339,PT00M23.10S,2022-11-25T23:06:05.8Z,2,REGULAR,2pt,Jump Shot,[],203497,15.588042049934298,32.84313725490196,1610612750,52,59,2022-11-25T23:06:10Z,3320000,False,86.0,94.0,1,left,MISS R. Gobert 12' Jump Shot,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Mid-Range,8-16 Right,12.73,Missed,,,,,,,,,,,,,,,,,,
340,PT00M21.00S,2022-11-25T23:06:07.9Z,2,REGULAR,rebound,offensive,[],1626157,,,1610612750,52,59,2022-11-25T23:06:10Z,3330000,False,,,0,,K. Towns REBOUND (Off:1 Def:1),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Mid-Range,8-16 Right,,,,,339.0,,,,,2.0,1.0,1.0,,,,,,,,
341,PT00M19.40S,2022-11-25T23:06:09.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1626156,32.14520367936925,66.17647058823529,1610612750,52,62,2022-11-25T23:06:14Z,3340000,False,-81.0,250.0,1,left,D. Russell 26' 3PT  (10 PTS) (K. Towns 3 AST),"[1626156, 1626157]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Center,26.25,Made,,,,10.0,K. Towns,1626157.0,3.0,,,,,,,,,,,
343,PT00M00.20S,2022-11-25T23:06:31.4Z,2,REGULAR,3pt,Jump Shot,[],1626179,69.46452036793693,75.49019607843137,1610612766,52,62,2022-11-25T23:22:55Z,3360000,False,127.0,235.0,1,right,MISS T. Rozier 26' pullup 3PT,[1626179],1610612766.0,CHA,pullup,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Right Center,26.69,Missed,,,,,,,,,,,,,,,,,,
344,PT00M00.20S,2022-11-25T23:06:31.4Z,2,REGULAR,rebound,defensive,[],203497,,,1610612750,52,62,2022-11-25T23:06:36Z,3370000,False,,,0,,R. Gobert REBOUND (Off:1 Def:10),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Right Center,,,,,343.0,,,,,11.0,10.0,1.0,,,,,,,,
345,PT00M00.00S,2022-11-25T23:06:37.7Z,2,REGULAR,period,end,[],0,,,1610612750,52,62,2022-11-25T23:06:37Z,3380000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT12M00.00S,2022-11-25T23:20:44.7Z,3,REGULAR,substitution,out,['startperiod'],1630177,,,1610612750,52,62,2022-11-25T23:22:00Z,3390000,False,,,0,,SUB out: T. Maledon,[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT12M00.00S,2022-11-25T23:20:44.7Z,3,REGULAR,substitution,out,['startperiod'],1630539,,,1610612750,52,62,2022-11-25T23:22:00Z,3400000,False,,,0,,SUB out: K. Jones,[1630539],1610612766.0,CHA,,,,Jones,K. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT12M00.00S,2022-11-25T23:20:44.7Z,3,REGULAR,substitution,out,['startperiod'],203937,,,1610612750,52,62,2022-11-25T23:22:00Z,3410000,False,,,0,,SUB out: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT12M00.00S,2022-11-25T23:20:44.7Z,3,REGULAR,substitution,in,['startperiod'],1629667,,,1610612750,52,62,2022-11-25T23:22:00Z,3420000,False,,,0,,SUB in: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT12M00.00S,2022-11-25T23:20:44.7Z,3,REGULAR,substitution,in,['startperiod'],1629023,,,1610612750,52,62,2022-11-25T23:22:00Z,3430000,False,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT12M00.00S,2022-11-25T23:20:44.7Z,3,REGULAR,substitution,in,['startperiod'],1630183,,,1610612750,52,62,2022-11-25T23:22:00Z,3440000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT12M00.00S,2022-11-25T23:21:56.2Z,3,REGULAR,period,start,[],0,,,1610612766,52,62,2022-11-25T23:22:01Z,3450000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT11M38.00S,2022-11-25T23:22:17.3Z,3,REGULAR,3pt,Jump Shot,[],1626162,29.6484888304862,24.509803921568626,1610612766,55,62,2022-11-25T23:24:32Z,3460000,False,127.0,226.0,1,left,K. Oubre Jr. 25' 3PT pullup (20 PTS) (T. Rozier 3 AST),"[1626162, 1626179]",1610612766.0,CHA,pullup,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Right Center,25.97,Made,,,,20.0,T. Rozier,1626179.0,3.0,,,,,,,,,,,
356,PT11M20.00S,2022-11-25T23:22:35.3Z,3,REGULAR,turnover,bad pass,[],1626157,,,1610612750,55,62,2022-11-25T23:22:39Z,3480000,False,,,0,,K. Towns bad pass TURNOVER (2 TO),"[1626157, 203486]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,2.0,Plumlee,203486.0
357,PT11M20.00S,2022-11-25T23:22:35.3Z,3,REGULAR,steal,,[],203486,,,1610612766,55,62,2022-11-25T23:22:37Z,3490000,False,,,0,,M. Plumlee STEAL (1 STL),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
358,PT11M11.00S,2022-11-25T23:22:44.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626179,7.046649145860711,48.77450980392157,1610612766,57,62,2022-11-25T23:24:57Z,3500000,False,6.0,14.0,1,left,T. Rozier driving Layup (9 PTS) (M. Plumlee 4 AST),"[1626179, 203486]",1610612766.0,CHA,driving,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,1.5,Made,,,,9.0,M. Plumlee,203486.0,4.0,,,,,,,,,,,
360,PT11M06.00S,2022-11-25T23:22:52.1Z,3,REGULAR,foul,offensive,[],1626156,,,1610612750,57,62,2022-11-25T23:23:02Z,3520000,False,,,0,,D. Russell offensive FOUL (2 PF),"[1626156, 1626179]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,1630886.0,2.0,0.0,Rozier,1626179.0,,,
362,PT11M06.00S,2022-11-25T23:22:52.1Z,3,REGULAR,turnover,offensive foul,[],1626156,,,1610612750,57,62,2022-11-25T23:22:52Z,3540000,False,,,0,,D. Russell offensive foul TURNOVER (3 TO),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,1630886.0,,,,,3.0,,
363,PT10M45.00S,2022-11-25T23:23:20.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629023,32.276609724047304,34.068627450980394,1610612766,57,62,2022-11-25T23:23:26Z,3550000,False,80.0,251.0,1,left,MISS P. Washington 26' 3PT,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Center,26.33,Missed,,,,,,,,,,,,,,,,,,
364,PT10M42.00S,2022-11-25T23:23:23.9Z,3,REGULAR,rebound,defensive,[],1630183,,,1610612750,57,62,2022-11-25T23:23:26Z,3560000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:2),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Center,,,,,363.0,,,,,2.0,2.0,0.0,,,,,,,,
365,PT10M27.00S,2022-11-25T23:23:38.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,90.75229960578186,42.15686274509804,1610612750,57,62,2022-11-25T23:23:43Z,3570000,False,-39.0,34.0,1,right,MISS A. Edwards Layup,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,5.22,Missed,,,,,,,,,,,,,,,,,,
366,PT10M25.00S,2022-11-25T23:23:40.7Z,3,REGULAR,rebound,defensive,[],1629667,,,1610612766,57,62,2022-11-25T23:23:43Z,3580000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:2),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,365.0,,,,,2.0,2.0,0.0,,,,,,,,
367,PT10M19.00S,2022-11-25T23:23:47.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629667,6.258212877792378,46.32352941176471,1610612766,57,62,2022-11-25T23:26:37Z,3590000,False,18.0,6.0,1,left,MISS J. McDaniels driving Layup,[1629667],1610612766.0,CHA,driving,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,1.94,Missed,,,,,,,,,,,,,,,,,,
368,PT10M18.00S,2022-11-25T23:23:48.9Z,3,REGULAR,rebound,defensive,[],203497,,,1610612750,57,62,2022-11-25T23:34:29Z,3600000,False,,,0,,R. Gobert REBOUND (Off:1 Def:11),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,367.0,,,,,12.0,11.0,1.0,,,,,,,,
430,PT10M18.00S,2022-11-25T23:23:50.7Z,3,REGULAR,turnover,out-of-bounds,[],203497,,,1610612750,57,62,2022-11-26T00:41:36Z,3605000,False,,,0,,R. Gobert lost ball out-of-bounds TURNOVER (2 TO),[203497],1610612750.0,MIN,lost ball,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1630886.0,,,,,2.0,,
370,PT10M15.00S,2022-11-25T23:24:19.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626179,6.389618922470433,47.30392156862745,1610612766,57,62,2022-11-25T23:35:36Z,3620000,False,13.0,8.0,1,left,MISS T. Rozier cutting Layup,[1626179],1610612766.0,CHA,cutting,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,1.55,Missed,,,,,,,,,,,,,,,,,,
371,PT10M13.00S,2022-11-25T23:24:21.7Z,3,REGULAR,rebound,defensive,[],203497,,,1610612750,57,62,2022-11-25T23:24:24Z,3630000,False,,,0,,R. Gobert REBOUND (Off:1 Def:12),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,370.0,,,,,13.0,12.0,1.0,,,,,,,,
372,PT10M09.00S,2022-11-25T23:24:26.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1626156,66.96780551905388,47.05882352941176,1610612750,57,62,2022-11-25T23:29:01Z,3640000,False,-15.0,258.0,1,right,MISS D. Russell 25' running 3PT,[1626156],1610612750.0,MIN,running,,,Russell,D. Russell,,,,,Above the Break 3,24+ Center,25.84,Missed,,,,,,,,,,,,,,,,,,
373,PT10M07.00S,2022-11-25T23:24:28.1Z,3,REGULAR,rebound,defensive,[],1626162,,,1610612766,57,62,2022-11-25T23:24:31Z,3650000,False,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:3),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Center,,,,,372.0,,,,,3.0,3.0,0.0,,,,,,,,
374,PT09M59.00S,2022-11-25T23:24:37.6Z,3,REGULAR,foul,personal,['2freethrow'],1630183,,,1610612766,57,62,2022-11-25T23:24:45Z,3660000,False,,,0,,J. McDaniels shooting personal FOUL (4 PF) (Washington 2 FT),"[1630183, 1629023]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1162.0,4.0,0.0,Washington,1629023.0,,,
376,PT09M59.00S,2022-11-25T23:25:01.1Z,3,REGULAR,freethrow,1 of 2,[],1629023,,,1610612766,58,62,2022-11-25T23:25:01Z,3680000,False,,,0,,P. Washington Free Throw 1 of 2 (8 PTS),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,Made,,,,8.0,,,,,,,,,,,,,,
377,PT09M59.00S,2022-11-25T23:25:02.0Z,3,REGULAR,substitution,out,[],1630183,,,1610612766,58,62,2022-11-25T23:25:06Z,3690000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT09M59.00S,2022-11-25T23:25:02.0Z,3,REGULAR,substitution,in,[],203937,,,1610612766,58,62,2022-11-25T23:25:06Z,3700000,False,,,0,,SUB in: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT09M59.00S,2022-11-25T23:25:18.2Z,3,REGULAR,freethrow,2 of 2,[],1629023,,,1610612766,59,62,2022-11-25T23:25:18Z,3710000,False,,,0,,P. Washington Free Throw 2 of 2 (9 PTS),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,Made,,,,9.0,,,,,,,,,,,,,,
380,PT09M53.00S,2022-11-25T23:25:33.5Z,3,REGULAR,3pt,Jump Shot,[],1626157,71.30420499342969,15.931372549019606,1610612750,59,62,2022-11-25T23:25:37Z,3720000,False,-170.0,217.0,1,right,MISS K. Towns 27' 3PT,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,27.6,Missed,,,,,,,,,,,,,,,,,,
381,PT09M50.00S,2022-11-25T23:25:36.5Z,3,REGULAR,rebound,defensive,[],1626179,,,1610612766,59,62,2022-11-25T23:25:37Z,3730000,False,,,0,,T. Rozier REBOUND (Off:1 Def:3),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Left Center,,,,,380.0,,,,,4.0,3.0,1.0,,,,,,,,
382,PT09M47.00S,2022-11-25T23:25:39.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1626162,26.231931668856767,15.931372549019606,1610612766,59,62,2022-11-25T23:30:11Z,3740000,False,170.0,194.0,1,left,MISS K. Oubre Jr. 25' running pullup 3PT,[1626162],1610612766.0,CHA,running pullup,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Right Center,25.82,Missed,,,,,,,,,,,,,,,,,,
383,PT09M43.00S,2022-11-25T23:25:43.3Z,3,REGULAR,rebound,defensive,[],203937,,,1610612750,59,62,2022-11-25T23:25:45Z,3750000,False,,,0,,K. Anderson REBOUND (Off:0 Def:3),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Above the Break 3,24+ Right Center,,,,,382.0,,,,,3.0,3.0,0.0,,,,,,,,
384,PT09M35.00S,2022-11-25T23:25:50.2Z,3,REGULAR,turnover,bad pass,[],203937,,,1610612750,59,62,2022-11-25T23:26:00Z,3760000,False,,,0,,K. Anderson bad pass TURNOVER (1 TO),"[203937, 1626162]",1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,1.0,Oubre Jr.,1626162.0
385,PT09M35.00S,2022-11-25T23:25:50.2Z,3,REGULAR,steal,,[],1626162,,,1610612766,59,62,2022-11-25T23:25:53Z,3770000,False,,,0,,K. Oubre Jr. STEAL (2 STL),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
386,PT09M35.00S,2022-11-25T23:26:00.4Z,3,REGULAR,turnover,out-of-bounds,[],1629023,,,1610612766,59,62,2022-11-25T23:26:10Z,3780000,False,,,0,,P. Washington lost ball out-of-bounds TURNOVER (2 TO),[1629023],1610612766.0,CHA,lost ball,,,Washington,P. Washington,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,2.0,,
387,PT09M25.00S,2022-11-25T23:26:18.7Z,3,REGULAR,foul,personal,[],1629023,,,1610612750,59,62,2022-11-25T23:26:30Z,3790000,False,,,0,,P. Washington personal FOUL (3 PF),"[1629023, 1626157]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,1162.0,3.0,0.0,Towns,1626157.0,,,
389,PT09M23.00S,2022-11-25T23:26:43.4Z,3,REGULAR,foul,personal,[],1629023,,,1610612750,59,62,2022-11-25T23:28:36Z,3810000,False,,,0,,P. Washington personal FOUL (4 PF),"[1629023, 1626157]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,2005.0,4.0,0.0,Towns,1626157.0,,,
391,PT09M23.00S,2022-11-25T23:26:56.9Z,3,REGULAR,substitution,out,[],1629023,,,1610612750,59,62,2022-11-25T23:27:00Z,3830000,False,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT09M23.00S,2022-11-25T23:26:56.9Z,3,REGULAR,substitution,in,[],1630539,,,1610612750,59,62,2022-11-25T23:27:00Z,3840000,False,,,0,,SUB in: K. Jones,[1630539],1610612766.0,CHA,,,,Jones,K. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT09M14.00S,2022-11-25T23:27:04.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1626156,69.46452036793693,24.019607843137255,1610612750,59,65,2022-11-25T23:27:09Z,3850000,False,-130.0,235.0,1,right,D. Russell 26' 3PT  (13 PTS) (K. Towns 4 AST),"[1626156, 1626157]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,26.81,Made,,,,13.0,K. Towns,1626157.0,4.0,,,,,,,,,,,
395,PT08M57.00S,2022-11-25T23:27:20.4Z,3,REGULAR,3pt,Jump Shot,[],1629667,25.837713534822605,83.33333333333334,1610612766,59,65,2022-11-25T23:27:26Z,3870000,False,-167.0,190.0,1,left,MISS J. McDaniels 25' 3PT,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Left Center,25.31,Missed,,,,,,,,,,,,,,,,,,
396,PT08M53.00S,2022-11-25T23:27:24.4Z,3,REGULAR,rebound,offensive,[],1630539,,,1610612766,59,65,2022-11-25T23:28:20Z,3880000,False,,,0,,K. Jones REBOUND (Off:2 Def:4),[1630539],1610612766.0,CHA,,,,Jones,K. Jones,,,,,Above the Break 3,24+ Left Center,,,,,395.0,,,,,6.0,4.0,2.0,,,,,,,,
397,PT08M49.00S,2022-11-25T23:27:28.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629667,4.681340341655716,49.50980392156863,1610612766,61,65,2022-11-25T23:27:33Z,3890000,False,2.0,-8.0,1,left,J. McDaniels Layup (8 PTS) (T. Rozier 4 AST),"[1629667, 1626179]",1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,0.89,Made,,,,8.0,T. Rozier,1626179.0,4.0,,,,,,,,,,,
399,PT08M35.00S,2022-11-25T23:27:45.9Z,3,REGULAR,foul,personal,['2freethrow'],1630539,,,1610612750,61,65,2022-11-25T23:28:02Z,3910000,False,,,0,,K. Jones shooting personal FOUL (2 PF) (Towns 2 FT),"[1630539, 1626157]",1610612766.0,CHA,shooting,,,Jones,K. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1630886.0,2.0,0.0,Towns,1626157.0,,,
401,PT08M35.00S,2022-11-25T23:28:18.6Z,3,REGULAR,freethrow,1 of 2,[],1626157,,,1610612750,61,66,2022-11-25T23:28:42Z,3930000,False,,,0,,K. Towns Free Throw 1 of 2 (15 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,Made,,,,15.0,,,,,,,,,,,,,,
402,PT08M35.00S,2022-11-25T23:28:18.6Z,3,REGULAR,freethrow,2 of 2,[],1626157,,,1610612750,61,66,2022-11-25T23:28:42Z,3940000,False,,,0,,MISS K. Towns Free Throw 2 of 2,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
403,PT08M32.00S,2022-11-25T23:28:21.6Z,3,REGULAR,rebound,defensive,[],1629667,,,1610612766,61,66,2022-11-25T23:28:42Z,3950000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:3),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,402.0,,,,,3.0,3.0,0.0,,,,,,,,
404,PT08M13.00S,2022-11-25T23:28:58.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626179,6.652431011826544,48.28431372549019,1610612766,63,66,2022-11-25T23:29:09Z,3960000,False,9.0,10.0,1,left,T. Rozier driving finger roll Layup (11 PTS),[1626179],1610612766.0,CHA,driving finger roll,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,1.32,Made,,,,11.0,,,,,,,,,,,,,,
405,PT08M05.00S,2022-11-25T23:29:09.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203497,91.27792378449409,50.98039215686274,1610612750,63,68,2022-11-25T23:35:03Z,3970000,False,5.0,29.0,1,right,R. Gobert cutting Layup (6 PTS) (D. Russell 6 AST),"[203497, 1626156]",1610612750.0,MIN,cutting,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,2.99,Made,,,,6.0,D. Russell,1626156.0,6.0,,,,,,,,,,,
407,PT08M05.00S,2022-11-25T23:29:13.6Z,3,REGULAR,foul,personal,['1freethrow'],203486,,,1610612750,63,68,2022-11-25T23:29:23Z,3990000,False,,,0,,M. Plumlee shooting personal FOUL (1 PF) (Gobert 1 FT),"[203486, 203497]",1610612766.0,CHA,shooting,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2005.0,1.0,0.0,Gobert,203497.0,,,
409,PT08M05.00S,2022-11-25T23:29:32.5Z,3,REGULAR,freethrow,1 of 1,[],203497,,,1610612750,63,69,2022-11-25T23:29:32Z,4010000,False,,,0,,R. Gobert Free Throw 1 of 1 (7 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Made,,,,7.0,,,,,,,,,,,,,,
410,PT07M51.00S,2022-11-25T23:29:50.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,5.732588699080158,50.49019607843137,1610612766,65,69,2022-11-25T23:30:02Z,4020000,False,-2.0,1.0,1,left,K. Oubre Jr. driving Layup (22 PTS) (M. Plumlee 5 AST),"[1626162, 203486]",1610612766.0,CHA,driving,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,0.29,Made,,,,22.0,M. Plumlee,203486.0,5.0,,,,,,,,,,,
412,PT07M51.00S,2022-11-25T23:29:52.6Z,3,REGULAR,foul,personal,['1freethrow'],203497,,,1610612766,65,69,2022-11-25T23:30:08Z,4040000,False,,,0,,R. Gobert shooting personal FOUL (1 PF) (Oubre Jr. 1 FT),"[203497, 1626162]",1610612750.0,MIN,shooting,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2005.0,1.0,0.0,Oubre Jr.,1626162.0,,,
414,PT07M51.00S,2022-11-25T23:30:17.9Z,3,REGULAR,freethrow,1 of 1,[],1626162,,,1610612766,66,69,2022-11-25T23:30:17Z,4060000,False,,,0,,K. Oubre Jr. Free Throw 1 of 1 (23 PTS),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,Made,,,,23.0,,,,,,,,,,,,,,
415,PT07M33.00S,2022-11-25T23:30:38.2Z,3,REGULAR,3pt,Jump Shot,[],1630162,72.22404730617609,15.196078431372548,1610612750,66,72,2022-11-25T23:35:51Z,4070000,False,-174.0,209.0,1,right,A. Edwards 27' 3PT pullup (19 PTS),[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,27.16,Made,,,,19.0,,,,,,,,,,,,,,
416,PT07M20.00S,2022-11-25T23:30:52.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626179,7.835085413929041,49.50980392156863,1610612766,68,72,2022-11-25T23:30:57Z,4080000,False,2.0,21.0,1,left,T. Rozier driving Layup (13 PTS),[1626179],1610612766.0,CHA,driving,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,2.12,Made,,,,13.0,,,,,,,,,,,,,,
417,PT07M04.00S,2022-11-25T23:31:07.2Z,3,REGULAR,3pt,Jump Shot,[],1626157,85.23324572930355,3.9215686274509802,1610612750,68,72,2022-11-25T23:31:12Z,4090000,False,-230.0,86.0,1,right,MISS K. Towns 24' 3PT,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Left Corner 3,24+ Left,24.6,Missed,,,,,,,,,,,,,,,,,,
418,PT07M01.00S,2022-11-25T23:31:10.2Z,3,REGULAR,rebound,defensive,[],1630539,,,1610612766,68,72,2022-11-25T23:31:12Z,4100000,False,,,0,,K. Jones REBOUND (Off:2 Def:5),[1630539],1610612766.0,CHA,,,,Jones,K. Jones,,,,,Left Corner 3,24+ Left,,,,,417.0,,,,,7.0,5.0,2.0,,,,,,,,
419,PT06M55.00S,2022-11-25T23:31:19.0Z,3,REGULAR,foul,personal,[],203497,,,1610612766,68,72,2022-11-25T23:31:25Z,4110000,False,,,0,,R. Gobert personal FOUL (2 PF),"[203497, 203486]",1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1162.0,2.0,0.0,Plumlee,203486.0,,,
421,PT06M55.00S,2022-11-25T23:31:30.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,68,72,2022-11-25T23:31:30Z,4130000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT06M43.00S,2022-11-25T23:34:36.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626162,12.171484888304862,57.59803921568627,1610612766,70,72,2022-11-25T23:36:54Z,4140000,False,-38.0,62.0,1,left,K. Oubre Jr. 7' pullup Jump Shot (25 PTS),[1626162],1610612766.0,CHA,pullup,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),0-8 Center,7.26,Made,,,,25.0,,,,,,,,,,,,,,
