actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal
261,PT07M18.00S,2022-10-31T23:57:28.2Z,2,REGULAR,substitution,in,[],203486,,,1610612766,41,34,2022-10-31T23:57:44Z,2570000,,,0,,SUB in: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT07M18.00S,2022-10-31T23:57:28.2Z,2,REGULAR,substitution,in,[],1628989,,,1610612766,41,34,2022-10-31T23:57:44Z,2580000,,,0,,SUB in: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT07M06.00S,2022-10-31T23:57:54.6Z,2,REGULAR,3pt,Jump Shot,[],1628372,68.80749014454665,19.11764705882353,1610612766,44,34,2022-10-31T23:58:00Z,2590000,-154.0,241.0,1,right,D. Smith Jr. 28' 3PT  (9 PTS) (K. Oubre Jr. 1 AST),"[1628372, 1626162]",1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,Above the Break 3,24+ Left Center,28.6,Made,,,,,,,,,,,,,,,9.0,K. Oubre Jr.,1626162.0,1.0
265,PT06M50.00S,2022-10-31T23:58:11.0Z,2,REGULAR,3pt,Jump Shot,[],1628368,29.911300919842315,73.52941176470588,1610612758,44,34,2022-10-31T23:58:16Z,2610000,-118.0,229.0,1,left,MISS D. Fox 25' 3PT,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,25.72,Missed,,,,,,,,,,,,,,,,,,
266,PT06M46.00S,2022-10-31T23:58:13.8Z,2,REGULAR,rebound,defensive,[],203486,,,1610612766,44,34,2022-10-31T23:58:13Z,2620000,,,0,,M. Plumlee REBOUND (Off:0 Def:4),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Above the Break 3,24+ Left Center,,,265.0,4.0,4.0,0.0,,,,,,,,,,,,,,
267,PT06M29.00S,2022-10-31T23:58:31.4Z,2,REGULAR,3pt,Jump Shot,[],1626162,70.12155059132719,22.54901960784314,1610612766,44,34,2022-10-31T23:58:36Z,2630000,-137.0,228.0,1,right,MISS K. Oubre Jr. 26' 3PT,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Left Center,26.65,Missed,,,,,,,,,,,,,,,,,,
268,PT06M26.00S,2022-10-31T23:58:34.4Z,2,REGULAR,rebound,defensive,[],1628370,,,1610612758,44,34,2022-10-31T23:58:36Z,2640000,,,0,,M. Monk REBOUND (Off:0 Def:1),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Left Center,,,267.0,1.0,1.0,0.0,,,,,,,,,,,,,,
269,PT06M19.00S,2022-10-31T23:58:45.0Z,2,REGULAR,turnover,out-of-bounds,[],1629056,,,1610612758,44,34,2022-10-31T23:58:51Z,2650000,,,0,,T. Davis step out-of-bounds TURNOVER (1 TO),[1629056],1610612758.0,SAC,step,,,Davis,T. Davis,,,,,Right Corner 3,24+ Right,,,,,,,,,1.0,,,1151.0,,,,,,,,
270,PT06M19.00S,2022-10-31T23:58:48.8Z,2,REGULAR,substitution,out,[],1628370,,,1610612766,44,34,2022-10-31T23:58:59Z,2660000,,,0,,SUB out: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT06M19.00S,2022-10-31T23:58:48.8Z,2,REGULAR,substitution,out,[],1628368,,,1610612766,44,34,2022-10-31T23:58:59Z,2670000,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT06M19.00S,2022-10-31T23:58:48.8Z,2,REGULAR,substitution,in,[],1630558,,,1610612766,44,34,2022-10-31T23:58:59Z,2680000,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT06M19.00S,2022-10-31T23:58:48.8Z,2,REGULAR,substitution,in,[],1631099,,,1610612766,44,34,2022-10-31T23:58:59Z,2690000,,,0,,SUB in: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT06M13.00S,2022-10-31T23:59:13.4Z,2,REGULAR,turnover,bad pass,[],1630550,,,1610612766,44,34,2022-10-31T23:59:20Z,2700000,,,0,,J. Thor bad pass TURNOVER (1 TO),"[1630550, 1630558]",1610612766.0,CHA,,,,Thor,J. Thor,,,,,Above the Break 3,24+ Left Center,,,,,,,,,1.0,Mitchell,1630558.0,,,,,,,,,
275,PT06M13.00S,2022-10-31T23:59:13.4Z,2,REGULAR,steal,,[],1630558,,,1610612758,44,34,2022-10-31T23:59:16Z,2710000,,,0,,D. Mitchell STEAL (1 STL),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
276,PT06M08.00S,2022-10-31T23:59:18.9Z,2,REGULAR,turnover,bad pass,[],1628989,,,1610612758,44,34,2022-10-31T23:59:26Z,2720000,,,0,,K. Huerter bad pass TURNOVER (1 TO),"[1628989, 1628372]",1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Mid-Range,8-16 Right,,,,,,,,,1.0,Smith Jr.,1628372.0,,,,,,,,,
277,PT06M08.00S,2022-10-31T23:59:18.9Z,2,REGULAR,steal,,[],1628372,,,1610612766,44,34,2022-10-31T23:59:23Z,2730000,,,0,,D. Smith Jr. STEAL (2 STL),[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
278,PT06M01.00S,2022-10-31T23:59:25.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202330,93.24901445466492,51.225490196078425,1610612766,46,34,2022-10-31T23:59:35Z,2740000,6.0,11.0,1,right,G. Hayward cutting Layup (10 PTS) (D. Smith Jr. 5 AST),"[202330, 1628372]",1610612766.0,CHA,cutting,,,Hayward,G. Hayward,,,,,Restricted Area,0-8 Center,1.26,Made,,,,,,,,,,,,,,,10.0,D. Smith Jr.,1628372.0,5.0
280,PT05M50.00S,2022-10-31T23:59:36.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631099,6.521024967148489,56.372549019607845,1610612758,46,36,2022-10-31T23:59:42Z,2760000,-32.0,9.0,1,left,K. Murray driving Layup (4 PTS),[1631099],1610612758.0,SAC,driving,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,3.31,Made,,,,,,,,,,,,,,,4.0,,,
281,PT05M34.00S,2022-10-31T23:59:51.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626162,81.553876478318,46.32352941176471,1610612766,46,36,2022-10-31T23:59:55Z,2770000,-18.0,121.0,1,right,MISS K. Oubre Jr. 12' pullup Shot,[1626162],1610612766.0,CHA,pullup,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),8-16 Center,12.23,Missed,,,,,,,,,,,,,,,,,,
282,PT05M32.00S,2022-10-31T23:59:54.5Z,2,REGULAR,rebound,defensive,[],1629056,,,1610612758,46,36,2022-10-31T23:59:54Z,2780000,,,0,,T. Davis REBOUND (Off:1 Def:1),[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,In The Paint (Non-RA),8-16 Center,,,281.0,2.0,1.0,1.0,,,,,,,,,,,,,,
283,PT05M31.00S,2022-11-01T00:00:00.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak', 'defensivegoaltending']",1629056,7.178055190538765,46.32352941176471,1610612758,46,38,2022-11-01T00:00:11Z,2790000,18.0,15.0,1,left,T. Davis running Layup (3 PTS),[1629056],1610612758.0,SAC,running,,,Davis,T. Davis,,,,,Restricted Area,0-8 Center,2.37,Made,,,,,,,,,,,,,,,3.0,,,
284,PT05M31.00S,2022-11-01T00:00:05.9Z,2,REGULAR,violation,defensive goaltending,[],1630550,,,1610612758,46,38,2022-11-01T00:00:11Z,2800000,,,0,,J. Thor defensive goaltending VIOLATION,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,1151.0,,,,,,,,
285,PT05M23.00S,2022-11-01T00:00:31.5Z,2,REGULAR,foul,personal,['2freethrow'],1629056,,,1610612766,46,38,2022-11-01T00:01:37Z,2810000,,,0,,T. Davis shooting personal FOUL (1 PF) (Hayward 2 FT),"[1629056, 202330]",1610612758.0,SAC,shooting,,,Davis,T. Davis,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,1629178.0,1.0,0.0,Hayward,202330.0,,,,
287,PT05M23.00S,2022-11-01T00:00:57.9Z,2,REGULAR,freethrow,1 of 2,[],202330,,,1610612766,47,38,2022-11-01T00:01:43Z,2830000,,,0,,G. Hayward Free Throw 1 of 2 (11 PTS),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,Made,,,,,,,,,,,,,,,11.0,,,
288,PT05M23.00S,2022-11-01T00:01:01.3Z,2,REGULAR,substitution,out,[],1628372,,,1610612766,47,38,2022-11-01T00:01:08Z,2840000,,,0,,SUB out: D. Smith Jr.,[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT05M23.00S,2022-11-01T00:01:01.3Z,2,REGULAR,substitution,out,[],1629056,,,1610612766,47,38,2022-11-01T00:01:08Z,2850000,,,0,,SUB out: T. Davis,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT05M23.00S,2022-11-01T00:01:01.3Z,2,REGULAR,substitution,in,[],1630177,,,1610612766,47,38,2022-11-01T00:01:08Z,2860000,,,0,,SUB in: T. Maledon,[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT05M23.00S,2022-11-01T00:01:01.3Z,2,REGULAR,substitution,in,[],203084,,,1610612766,47,38,2022-11-01T00:01:08Z,2870000,,,0,,SUB in: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT05M23.00S,2022-11-01T00:00:57.9Z,2,REGULAR,freethrow,2 of 2,[],202330,,,1610612766,48,38,2022-11-01T00:01:43Z,2880000,,,0,,G. Hayward Free Throw 2 of 2 (12 PTS),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,Made,,,,,,,,,,,,,,,12.0,,,
293,PT05M07.00S,2022-11-01T00:01:44.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628989,5.995400788436268,55.392156862745104,1610612758,48,40,2022-11-01T00:13:56Z,2890000,-27.0,4.0,1,left,K. Huerter driving finger roll Layup (2 PTS),[1628989],1610612758.0,SAC,driving finger roll,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,2.73,Made,,,,,,,,,,,,,,,2.0,,,
294,PT04M46.00S,2022-11-01T00:02:08.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627734,,,1610612766,48,40,2022-11-01T00:02:26Z,2900000,,,0,,D. Sabonis personal FOUL (3 PF) (Plumlee 2 FT),"[1627734, 203486]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1151.0,3.0,0.0,Plumlee,203486.0,,,,
296,PT04M46.00S,2022-11-01T00:02:41.5Z,2,REGULAR,freethrow,1 of 2,[],203486,,,1610612766,48,40,2022-11-01T00:03:02Z,2920000,,,0,,MISS M. Plumlee Free Throw 1 of 2,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
301,PT04M46.00S,2022-11-01T00:02:41.5Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,48,40,2022-11-01T00:03:02Z,2925000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,296.0,,,,,,,,,,,,,,,,,
297,PT04M46.00S,2022-11-01T00:02:44.0Z,2,REGULAR,substitution,out,[],1630550,,,1610612766,48,40,2022-11-01T00:02:54Z,2930000,,,0,,SUB out: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT04M46.00S,2022-11-01T00:02:44.0Z,2,REGULAR,substitution,out,[],1627734,,,1610612766,48,40,2022-11-01T00:02:54Z,2940000,,,0,,SUB out: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT04M46.00S,2022-11-01T00:02:44.0Z,2,REGULAR,substitution,in,[],1629023,,,1610612766,48,40,2022-11-01T00:02:54Z,2950000,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT04M46.00S,2022-11-01T00:02:44.0Z,2,REGULAR,substitution,in,[],1626158,,,1610612766,48,40,2022-11-01T00:02:54Z,2960000,,,0,,SUB in: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT04M46.00S,2022-11-01T00:03:05.3Z,2,REGULAR,freethrow,2 of 2,[],203486,,,1610612766,48,40,2022-11-01T00:03:05Z,2970000,,,0,,MISS M. Plumlee Free Throw 2 of 2,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
303,PT04M41.00S,2022-11-01T00:03:08.8Z,2,REGULAR,rebound,defensive,[],203084,,,1610612758,48,40,2022-11-01T00:03:08Z,2980000,,,0,,H. Barnes REBOUND (Off:0 Def:4),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,302.0,4.0,4.0,0.0,,,,,,,,,,,,,,
304,PT04M24.00S,2022-11-01T00:03:25.3Z,2,REGULAR,3pt,Jump Shot,[],1630558,29.122864651773984,74.75490196078431,1610612758,48,43,2022-11-01T00:03:29Z,2990000,-124.0,221.0,1,left,D. Mitchell 25' 3PT  (13 PTS) (K. Huerter 2 AST),"[1630558, 1628989]",1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,25.36,Made,,,,,,,,,,,,,,,13.0,K. Huerter,1628989.0,2.0
306,PT04M05.00S,2022-11-01T00:03:44.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629023,86.41590013140605,43.627450980392155,1610612766,50,43,2022-11-01T00:14:59Z,3010000,-32.0,75.0,1,right,P. Washington 8' driving floating Jump Shot (10 PTS) (K. Oubre Jr. 2 AST),"[1629023, 1626162]",1610612766.0,CHA,driving floating,,,Washington,P. Washington,,,,,In The Paint (Non-RA),8-16 Center,8.17,Made,,,,,,,,,,,,,,,10.0,K. Oubre Jr.,1626162.0,2.0
308,PT03M51.00S,2022-11-01T00:04:05.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203084,6.521024967148489,49.50980392156863,1610612758,50,45,2022-11-01T00:04:10Z,3030000,2.0,9.0,1,left,H. Barnes driving DUNK (4 PTS),[203084],1610612758.0,SAC,driving,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,0.91,Made,,,,,,,,,,,,,,,4.0,,,
309,PT03M37.00S,2022-11-01T00:04:19.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203486,92.9862023653088,48.77450980392157,1610612766,52,45,2022-11-01T00:04:24Z,3040000,-6.0,13.0,1,right,M. Plumlee driving DUNK (4 PTS) (T. Maledon 2 AST),"[203486, 1630177]",1610612766.0,CHA,driving,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,1.47,Made,,,,,,,,,,,,,,,4.0,T. Maledon,1630177.0,2.0
310,PT03M17.00S,2022-11-01T00:04:39.4Z,2,REGULAR,3pt,Jump Shot,[],1628989,6.389618922470433,2.696078431372549,1610612758,52,48,2022-11-01T00:04:45Z,3050000,237.0,8.0,1,left,K. Huerter 3PT  (5 PTS) (K. Murray 1 AST),"[1628989, 1631099]",1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Right Corner 3,24+ Right,23.66,Made,,,,,,,,,,,,,,,5.0,K. Murray,1631099.0,1.0
312,PT02M59.00S,2022-11-01T00:04:57.9Z,2,REGULAR,3pt,Jump Shot,[],1626162,89.83245729303549,4.166666666666666,1610612766,55,48,2022-11-01T00:05:02Z,3070000,-229.0,43.0,1,right,K. Oubre Jr. 3PT  (10 PTS) (T. Maledon 3 AST),"[1626162, 1630177]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Left Corner 3,24+ Left,23.32,Made,,,,,,,,,,,,,,,10.0,T. Maledon,1630177.0,3.0
314,PT02M43.00S,2022-11-01T00:05:14.1Z,2,REGULAR,2pt,Jump Shot,[],1631099,11.514454664914586,70.09803921568627,1610612758,55,48,2022-11-01T00:05:18Z,3090000,-100.0,56.0,1,left,MISS K. Murray 11' fadeaway Shot,[1631099],1610612758.0,SAC,fadeaway,,,Murray,K. Murray,,,,,Mid-Range,8-16 Left,11.49,Missed,,,,,,,,,,,,,,,,,,
315,PT02M40.00S,2022-11-01T00:05:17.1Z,2,REGULAR,rebound,defensive,[],203486,,,1610612766,55,48,2022-11-01T00:05:18Z,3100000,,,0,,M. Plumlee REBOUND (Off:0 Def:5),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Mid-Range,8-16 Left,,,314.0,5.0,5.0,0.0,,,,,,,,,,,,,,
316,PT02M35.00S,2022-11-01T00:05:23.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203486,93.64323258869908,49.26470588235294,1610612766,57,48,2022-11-01T00:05:27Z,3110000,-4.0,7.0,1,right,M. Plumlee driving DUNK (6 PTS),[203486],1610612766.0,CHA,driving,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,0.82,Made,,,,,,,,,,,,,,,6.0,,,
317,PT02M35.00S,2022-11-01T00:05:30.4Z,2,REGULAR,timeout,full,['team'],0,,,1610612758,57,48,2022-11-01T00:05:30Z,3120000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT02M35.00S,2022-11-01T00:05:31.5Z,2,REGULAR,substitution,out,[],1630177,,,1610612758,57,48,2022-11-01T00:06:59Z,3130000,,,0,,SUB out: T. Maledon,[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT02M35.00S,2022-11-01T00:05:31.5Z,2,REGULAR,substitution,out,[],1626162,,,1610612758,57,48,2022-11-01T00:06:59Z,3140000,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT02M35.00S,2022-11-01T00:05:31.5Z,2,REGULAR,substitution,in,[],1630547,,,1610612758,57,48,2022-11-01T00:06:59Z,3150000,,,0,,SUB in: J. Bouknight,[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT02M35.00S,2022-11-01T00:05:31.5Z,2,REGULAR,substitution,in,[],1628372,,,1610612758,57,48,2022-11-01T00:06:59Z,3160000,,,0,,SUB in: D. Smith Jr.,[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT02M25.00S,2022-11-01T00:07:11.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630558,7.440867279894875,50.98039215686274,1610612758,57,48,2022-11-01T00:07:16Z,3170000,-5.0,17.0,1,left,MISS D. Mitchell driving DUNK,[1630558],1610612758.0,SAC,driving,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,1.81,Missed,,,,,,,,,,,,,,,,,,
323,PT02M22.00S,2022-11-01T00:07:14.5Z,2,REGULAR,rebound,defensive,[],202330,,,1610612766,57,48,2022-11-01T00:07:14Z,3180000,,,0,,G. Hayward REBOUND (Off:0 Def:2),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,Restricted Area,0-8 Center,,,322.0,2.0,2.0,0.0,,,,,,,,,,,,,,
324,PT02M18.00S,2022-11-01T00:07:17.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629023,94.1688567674113,51.225490196078425,1610612766,59,48,2022-11-01T00:18:01Z,3190000,6.0,2.0,1,right,P. Washington running DUNK (12 PTS) (G. Hayward 2 AST),"[1629023, 202330]",1610612766.0,CHA,running,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,0.65,Made,,,,,,,,,,,,,,,12.0,G. Hayward,202330.0,2.0
327,PT01M57.00S,2022-11-01T00:07:52.5Z,2,REGULAR,substitution,out,[],1626158,,,1610612758,59,48,2022-11-01T00:07:58Z,3220000,,,0,,SUB out: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT01M57.00S,2022-11-01T00:07:52.5Z,2,REGULAR,substitution,in,[],203458,,,1610612758,59,48,2022-11-01T00:07:58Z,3230000,,,0,,SUB in: A. Len,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT01M53.00S,2022-11-01T00:08:14.3Z,2,REGULAR,3pt,Jump Shot,[],1628989,32.53942181340342,37.99019607843137,1610612758,59,48,2022-11-01T00:08:21Z,3240000,60.0,253.0,1,left,MISS K. Huerter 26' step back 3PT,[1628989],1610612758.0,SAC,step back,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Center,26.04,Missed,,,,,,,,,,,,,,,,,,
330,PT01M48.00S,2022-11-01T00:08:19.3Z,2,REGULAR,rebound,defensive,[],1628372,,,1610612766,59,48,2022-11-01T00:08:21Z,3250000,,,0,,D. Smith Jr. REBOUND (Off:1 Def:2),[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,Above the Break 3,24+ Center,,,329.0,3.0,2.0,1.0,,,,,,,,,,,,,,
331,PT01M41.00S,2022-11-01T00:08:26.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628372,92.9862023653088,52.20588235294118,1610612766,61,48,2022-11-01T00:08:34Z,3260000,11.0,13.0,1,right,D. Smith Jr. driving Layup (11 PTS) (G. Hayward 3 AST),"[1628372, 202330]",1610612766.0,CHA,driving,,,Smith Jr.,D. Smith Jr.,,,,,Restricted Area,0-8 Center,1.73,Made,,,,,,,,,,,,,,,11.0,G. Hayward,202330.0,3.0
333,PT01M32.00S,2022-11-01T00:08:39.2Z,2,REGULAR,foul,personal,[],1629023,,,1610612758,61,48,2022-11-01T00:09:02Z,3280000,,,0,,P. Washington personal FOUL (2 PF),"[1629023, 203084]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,1151.0,2.0,0.0,Barnes,203084.0,,,,
336,PT01M32.00S,2022-11-01T00:08:56.4Z,2,REGULAR,substitution,out,[],1629023,,,1610612758,61,48,2022-11-01T00:08:59Z,3300000,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT01M32.00S,2022-11-01T00:08:56.4Z,2,REGULAR,substitution,in,[],1629667,,,1610612758,61,48,2022-11-01T00:08:59Z,3310000,,,0,,SUB in: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT01M20.00S,2022-11-01T00:09:21.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630547,,,1610612758,61,48,2022-11-01T00:09:33Z,3320000,,,0,,J. Bouknight shooting personal FOUL (2 PF) (Huerter 2 FT),"[1630547, 1628989]",1610612766.0,CHA,shooting,,,Bouknight,J. Bouknight,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1151.0,2.0,0.0,Huerter,1628989.0,,,,
340,PT01M20.00S,2022-11-01T00:09:51.5Z,2,REGULAR,freethrow,1 of 2,[],1628989,,,1610612758,61,49,2022-11-01T00:09:51Z,3340000,,,0,,K. Huerter Free Throw 1 of 2 (6 PTS),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,Made,,,,,,,,,,,,,,,6.0,,,
341,PT01M20.00S,2022-11-01T00:10:08.3Z,2,REGULAR,freethrow,2 of 2,[],1628989,,,1610612758,61,50,2022-11-01T00:10:08Z,3350000,,,0,,K. Huerter Free Throw 2 of 2 (7 PTS),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,Made,,,,,,,,,,,,,,,7.0,,,
342,PT01M08.00S,2022-11-01T00:10:20.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628372,92.72339027595268,52.69607843137255,1610612766,63,50,2022-11-01T00:10:26Z,3360000,13.0,16.0,1,right,D. Smith Jr. driving reverse Layup (13 PTS) (G. Hayward 4 AST),"[1628372, 202330]",1610612766.0,CHA,driving reverse,,,Smith Jr.,D. Smith Jr.,,,,,Restricted Area,0-8 Center,2.09,Made,,,,,,,,,,,,,,,13.0,G. Hayward,202330.0,4.0
344,PT00M57.90S,2022-11-01T00:10:31.1Z,2,REGULAR,3pt,Jump Shot,[],1628989,33.722076215505915,46.32352941176471,1610612758,63,50,2022-11-01T00:10:37Z,3380000,18.0,264.0,1,left,MISS K. Huerter 26' 3PT,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Center,26.51,Missed,,,,,,,,,,,,,,,,,,
345,PT00M54.90S,2022-11-01T00:10:34.1Z,2,REGULAR,rebound,defensive,[],202330,,,1610612766,63,50,2022-11-01T00:10:37Z,3390000,,,0,,G. Hayward REBOUND (Off:0 Def:3),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,Above the Break 3,24+ Center,,,344.0,3.0,3.0,0.0,,,,,,,,,,,,,,
346,PT00M49.70S,2022-11-01T00:10:43.7Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203486,92.85479632063075,50.98039215686274,1610612766,65,50,2022-11-01T00:20:16Z,3400000,5.0,15.0,1,right,M. Plumlee driving bank Hook (8 PTS) (G. Hayward 5 AST),"[203486, 202330]",1610612766.0,CHA,driving bank,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,1.55,Made,,,,,,,,,,,,,,,8.0,G. Hayward,202330.0,5.0
