actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
590,PT07M55.00S,2023-01-03T01:59:27.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,93.11760840998686,49.26470588235294,1610612766,88,99,2023-01-03T01:59:34Z,5730000,False,-4.0,12.0,1,right,MISS L. Ball driving reverse Layup,[1630163],1610612766.0,CHA,driving reverse,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,,,,,1.27,Missed,,,,,,,,,,,,,,
591,PT07M53.00S,2023-01-03T01:59:29.6Z,4,REGULAR,rebound,defensive,[],1628418,,,1610612747,88,99,2023-01-03T01:59:34Z,5740000,False,,,0,,T. Bryant REBOUND (Off:2 Def:10),[1628418],1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,Restricted Area,0-8 Center,,,,,,,,590.0,12.0,10.0,2.0,,,,,,,,,
592,PT07M48.00S,2023-01-03T01:59:36.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],2544,6.1268068331143235,52.69607843137255,1610612747,88,101,2023-01-03T02:00:10Z,5750000,False,-13.0,5.0,1,left,L. James driving Layup (35 PTS),[2544],1610612747.0,LAL,driving,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,1.44,Made,35.0,,,,,,,,,,,,,
593,PT07M48.00S,2023-01-03T01:59:51.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,88,101,2023-01-03T01:59:51Z,5760000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT07M48.00S,2023-01-03T01:59:59.9Z,4,REGULAR,substitution,out,[],1631109,,,1610612766,88,101,2023-01-03T02:02:32Z,5770000,False,,,0,,SUB out: M. Williams,[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT07M48.00S,2023-01-03T01:59:59.9Z,4,REGULAR,substitution,out,[],1628372,,,1610612766,88,101,2023-01-03T02:02:32Z,5780000,False,,,0,,SUB out: D. Smith Jr.,[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT07M48.00S,2023-01-03T01:59:59.9Z,4,REGULAR,substitution,in,[],1626179,,,1610612766,88,101,2023-01-03T02:02:32Z,5790000,False,,,0,,SUB in: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT07M48.00S,2023-01-03T01:59:59.9Z,4,REGULAR,substitution,in,[],203486,,,1610612766,88,101,2023-01-03T02:02:32Z,5800000,False,,,0,,SUB in: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT07M35.00S,2023-01-03T02:02:49.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,88.64980289093299,48.529411764705884,1610612766,88,101,2023-01-03T02:02:54Z,5810000,False,-7.0,54.0,1,right,MISS L. Ball driving Layup - blocked,"[1630163, 203471]",1610612766.0,CHA,driving,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,,,,,5.47,Missed,,,,,,,,,Schroder,203471.0,,,,
599,PT07M35.00S,2023-01-03T02:02:49.3Z,4,REGULAR,block,,[],203471,,,1610612766,88,101,2023-01-03T02:02:52Z,5820000,False,,,0,,D. Schroder BLOCK (1 BLK),[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
600,PT07M32.00S,2023-01-03T02:02:52.3Z,4,REGULAR,rebound,offensive,[],1629023,,,1610612766,88,101,2023-01-03T02:02:54Z,5830000,False,,,0,,P. Washington REBOUND (Off:3 Def:1),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,598.0,4.0,1.0,3.0,,,,,,,,,
601,PT07M31.00S,2023-01-03T02:02:53.7Z,4,REGULAR,turnover,bad pass,[],1629023,,,1610612766,88,101,2023-01-03T02:02:58Z,5840000,False,,,0,,P. Washington bad pass TURNOVER (2 TO),"[1629023, 1628972]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,In The Paint (Non-RA),8-16 Center,,2.0,Brown Jr.,1628972.0,,,,,,,,,,,,,,,,
602,PT07M31.00S,2023-01-03T02:02:53.7Z,4,REGULAR,steal,,[],1628972,,,1610612747,88,101,2023-01-03T02:03:29Z,5850000,False,,,0,,T. Brown Jr. STEAL (3 STL),[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
603,PT07M29.00S,2023-01-03T02:02:57.9Z,4,REGULAR,turnover,out-of-bounds,[],2544,,,1610612747,88,101,2023-01-03T02:03:03Z,5860000,False,,,0,,L. James lost ball out-of-bounds TURNOVER (3 TO),[2544],1610612747.0,LAL,lost ball,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,1626302.0,3.0,,,,,,,,,,,,,,,,,,
604,PT07M14.00S,2023-01-03T02:03:14.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1626179,92.06636005256242,97.79411764705883,1610612766,91,101,2023-01-03T02:04:55Z,5870000,False,239.0,22.0,1,right,T. Rozier 24' 3PT  (13 PTS) (L. Ball 5 AST),"[1626179, 1630163]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Right Corner 3,24+ Right,,,,,24.0,Made,13.0,,,,,L. Ball,1630163.0,5.0,,,,,,
606,PT06M49.00S,2023-01-03T02:03:40.4Z,4,REGULAR,3pt,Jump Shot,[],2544,32.013797634691194,54.65686274509803,1610612747,91,101,2023-01-03T02:03:44Z,5890000,False,-23.0,248.0,1,left,MISS L. James 24' 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Center,,,,,24.95,Missed,,,,,,,,,,,,,,
607,PT06M46.00S,2023-01-03T02:03:42.8Z,4,REGULAR,rebound,defensive,[],1630163,,,1610612766,91,101,2023-01-03T02:03:42Z,5900000,False,,,0,,L. Ball REBOUND (Off:0 Def:6),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,,,,,,,,606.0,6.0,6.0,0.0,,,,,,,,,
608,PT06M41.00S,2023-01-03T02:03:47.1Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629023,74.32654402102497,86.02941176470588,1610612766,91,101,2023-01-03T02:05:23Z,5910000,False,180.0,189.0,1,right,MISS P. Washington 26' running 3PT,[1629023],1610612766.0,CHA,running,,,Washington,P. Washington,,,,,Above the Break 3,24+ Right Center,,,,,26.09,Missed,,,,,,,,,,,,,,
609,PT06M38.00S,2023-01-03T02:03:50.1Z,4,REGULAR,rebound,defensive,[],201976,,,1610612747,91,101,2023-01-03T02:03:52Z,5920000,False,,,0,,P. Beverley REBOUND (Off:2 Def:3),[201976],1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,Above the Break 3,24+ Right Center,,,,,,,,608.0,5.0,3.0,2.0,,,,,,,,,
610,PT06M27.00S,2023-01-03T02:04:01.4Z,4,REGULAR,3pt,Jump Shot,[],203471,29.517082785808146,73.52941176470588,1610612747,91,104,2023-01-03T02:04:06Z,5930000,False,-118.0,225.0,1,left,D. Schroder 25' 3PT  (13 PTS) (T. Brown Jr. 2 AST),"[203471, 1628972]",1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,Above the Break 3,24+ Left Center,,,,,25.39,Made,13.0,,,,,T. Brown Jr.,1628972.0,2.0,,,,,,
612,PT06M09.00S,2023-01-03T02:04:20.8Z,4,REGULAR,turnover,bad pass,[],1629667,,,1610612766,91,104,2023-01-03T02:04:28Z,5950000,False,,,0,,J. McDaniels bad pass TURNOVER (2 TO),"[1629667, 1628418]",1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,2.0,Bryant,1628418.0,,,,,,,,,,,,,,,,
613,PT06M09.00S,2023-01-03T02:04:20.8Z,4,REGULAR,steal,,[],1628418,,,1610612747,91,104,2023-01-03T02:04:25Z,5960000,False,,,0,,T. Bryant STEAL (1 STL),[1628418],1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
614,PT05M55.00S,2023-01-03T02:04:34.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203471,32.40801576872536,44.11764705882353,1610612747,91,104,2023-01-03T02:04:39Z,5970000,False,29.0,252.0,1,left,MISS D. Schroder 25' 3PT,[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,Above the Break 3,24+ Center,,,,,25.38,Missed,,,,,,,,,,,,,,
615,PT05M51.00S,2023-01-03T02:04:38.5Z,4,REGULAR,rebound,defensive,[],1629023,,,1610612766,91,104,2023-01-03T02:04:39Z,5980000,False,,,0,,P. Washington REBOUND (Off:3 Def:2),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Center,,,,,,,,614.0,5.0,2.0,3.0,,,,,,,,,
616,PT05M41.00S,2023-01-03T02:04:47.6Z,4,REGULAR,3pt,Jump Shot,[],1629667,70.64717477003943,77.45098039215686,1610612766,91,104,2023-01-03T02:04:52Z,5990000,False,137.0,223.0,1,right,MISS J. McDaniels 26' 3PT,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Right Center,,,,,26.22,Missed,,,,,,,,,,,,,,
617,PT05M38.00S,2023-01-03T02:04:50.6Z,4,REGULAR,rebound,defensive,[],201976,,,1610612747,91,104,2023-01-03T02:04:52Z,6000000,False,,,0,,P. Beverley REBOUND (Off:2 Def:4),[201976],1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,Above the Break 3,24+ Right Center,,,,,,,,616.0,6.0,4.0,2.0,,,,,,,,,
618,PT05M33.00S,2023-01-03T02:05:01.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,91,104,2023-01-03T02:05:01Z,6010000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT05M24.00S,2023-01-03T02:08:15.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628418,6.521024967148489,49.754901960784316,1610612747,91,106,2023-01-03T02:09:06Z,6020000,False,1.0,9.0,1,left,T. Bryant cutting DUNK (16 PTS) (L. James 6 AST),"[1628418, 2544]",1610612747.0,LAL,cutting,,,Bryant,T. Bryant,,,,,Restricted Area,0-8 Center,,,,,0.89,Made,16.0,,,,,L. James,2544.0,6.0,,,,,,
621,PT05M05.00S,2023-01-03T02:08:38.4Z,4,REGULAR,foul,personal,['2freethrow'],201976,,,1610612766,91,106,2023-01-03T02:08:47Z,6040000,False,,,0,,P. Beverley shooting personal FOUL (3 PF) (Rozier 2 FT),"[201976, 1626179]",1610612747.0,LAL,shooting,,,Beverley,P. Beverley,,,,,In The Paint (Non-RA),8-16 Center,1626302.0,,,,,,,,,,,,,,,,3.0,0.0,Rozier,1626179.0
623,PT05M05.00S,2023-01-03T02:08:57.8Z,4,REGULAR,freethrow,1 of 2,[],1626179,,,1610612766,92,106,2023-01-03T02:09:20Z,6060000,False,,,0,,T. Rozier Free Throw 1 of 2 (14 PTS),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,Made,14.0,,,,,,,,,,,,,
624,PT05M05.00S,2023-01-03T02:08:57.8Z,4,REGULAR,freethrow,2 of 2,[],1626179,,,1610612766,92,106,2023-01-03T02:09:20Z,6070000,False,,,0,,MISS T. Rozier Free Throw 2 of 2,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
625,PT05M02.00S,2023-01-03T02:09:00.8Z,4,REGULAR,rebound,defensive,[],2544,,,1610612747,92,106,2023-01-03T02:09:20Z,6080000,False,,,0,,L. James REBOUND (Off:0 Def:11),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,624.0,11.0,11.0,0.0,,,,,,,,,
626,PT04M43.00S,2023-01-03T02:09:36.1Z,4,REGULAR,3pt,Jump Shot,[],1628972,7.835085413929041,3.6764705882352944,1610612747,92,106,2023-01-03T02:09:41Z,6090000,False,232.0,21.0,1,left,MISS T. Brown Jr. 3PT - blocked,"[1628972, 203486]",1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,Right Corner 3,24+ Right,,,,,23.26,Missed,,,,,,,,,Plumlee,203486.0,,,,
627,PT04M43.00S,2023-01-03T02:09:36.1Z,4,REGULAR,block,,[],203486,,,1610612747,92,106,2023-01-03T02:09:39Z,6100000,False,,,0,,M. Plumlee BLOCK (2 BLK),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,,,,,,
628,PT04M42.00S,2023-01-03T02:09:37.1Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612766,92,106,2023-01-03T02:09:41Z,6110000,False,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,626.0,,,,,,,,,,,,
630,PT04M33.00S,2023-01-03T02:09:56.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,92.72339027595268,50.245098039215684,1610612766,94,106,2023-01-03T02:10:03Z,6130000,False,1.0,16.0,1,right,L. Ball driving reverse Layup (20 PTS) (M. Plumlee 3 AST),"[1630163, 203486]",1610612766.0,CHA,driving reverse,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,,,,,1.59,Made,20.0,,,,,M. Plumlee,203486.0,3.0,,,,,,
632,PT04M11.00S,2023-01-03T02:10:18.5Z,4,REGULAR,2pt,Jump Shot,[],203471,22.158344283837057,28.186274509803923,1610612747,94,106,2023-01-03T02:10:22Z,6150000,False,109.0,156.0,1,left,MISS D. Schroder 19' pullup Shot,[203471],1610612747.0,LAL,pullup,,,Schroder,D. Schroder,,,,,Mid-Range,16-24 Right Center,,,,,19.02,Missed,,,,,,,,,,,,,,
633,PT04M08.00S,2023-01-03T02:10:21.5Z,4,REGULAR,rebound,defensive,[],203486,,,1610612766,94,106,2023-01-03T02:10:22Z,6160000,False,,,0,,M. Plumlee REBOUND (Off:2 Def:10),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Mid-Range,16-24 Right Center,,,,,,,,632.0,12.0,10.0,2.0,,,,,,,,,
634,PT04M02.00S,2023-01-03T02:10:26.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,94.56307490144546,50.245098039215684,1610612766,96,106,2023-01-03T02:11:09Z,6170000,False,1.0,-1.0,1,right,L. Ball driving finger roll Layup (22 PTS),[1630163],1610612766.0,CHA,driving finger roll,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,,,,,0.18,Made,22.0,,,,,,,,,,,,,
635,PT03M43.00S,2023-01-03T02:10:50.7Z,4,REGULAR,foul,personal,['2freethrow'],1630163,,,1610612747,96,106,2023-01-03T02:11:03Z,6180000,False,,,0,,L. Ball shooting personal FOUL (5 PF) (James 2 FT),"[1630163, 2544]",1610612766.0,CHA,shooting,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,2004.0,,,,,,,,,,,,,,,,5.0,1.0,James,2544.0
637,PT03M43.00S,2023-01-03T02:11:16.2Z,4,REGULAR,freethrow,1 of 2,[],2544,,,1610612747,96,106,2023-01-03T02:11:16Z,6200000,False,,,0,,MISS L. James Free Throw 1 of 2,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
638,PT03M43.00S,2023-01-03T02:11:16.2Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,96,106,2023-01-03T02:11:16Z,6210000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,637.0,,,,,,,,,,,,
639,PT03M43.00S,2023-01-03T02:11:28.3Z,4,REGULAR,freethrow,2 of 2,[],2544,,,1610612747,96,107,2023-01-03T02:11:28Z,6220000,False,,,0,,L. James Free Throw 2 of 2 (36 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,Made,36.0,,,,,,,,,,,,,
640,PT03M32.00S,2023-01-03T02:11:40.2Z,4,REGULAR,3pt,Jump Shot,[],1626179,80.6340341655716,92.64705882352942,1610612766,96,107,2023-01-03T02:11:46Z,6230000,False,213.0,130.0,1,right,MISS T. Rozier 24' pullup 3PT,[1626179],1610612766.0,CHA,pullup,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Right Center,,,,,24.94,Missed,,,,,,,,,,,,,,
641,PT03M27.00S,2023-01-03T02:11:45.2Z,4,REGULAR,rebound,defensive,[],201976,,,1610612747,96,107,2023-01-03T02:11:46Z,6240000,False,,,0,,P. Beverley REBOUND (Off:2 Def:5),[201976],1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,Above the Break 3,24+ Right Center,,,,,,,,640.0,7.0,5.0,2.0,,,,,,,,,
642,PT03M21.00S,2023-01-03T02:11:58.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612747,96,107,2023-01-03T02:11:58Z,6250000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT03M14.00S,2023-01-03T02:13:44.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628418,6.521024967148489,53.431372549019606,1610612747,96,107,2023-01-03T02:14:10Z,6260000,False,-17.0,9.0,1,left,MISS T. Bryant cutting Layup,[1628418],1610612747.0,LAL,cutting,,,Bryant,T. Bryant,,,,,Restricted Area,0-8 Center,,,,,1.93,Missed,,,,,,,,,,,,,,
644,PT03M13.00S,2023-01-03T02:13:45.7Z,4,REGULAR,rebound,offensive,[],1628418,,,1610612747,96,107,2023-01-03T02:13:51Z,6270000,False,,,0,,T. Bryant REBOUND (Off:3 Def:10),[1628418],1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,Restricted Area,0-8 Center,,,,,,,,643.0,13.0,10.0,3.0,,,,,,,,,
645,PT03M13.00S,2023-01-03T02:13:48.7Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628418,5.590000152587891,50.0,1610612747,96,107,2023-01-03T02:13:57Z,6280000,False,0.0,0.0,1,left,MISS T. Bryant tip Layup,[1628418],1610612747.0,LAL,tip,,,Bryant,T. Bryant,,,,,Restricted Area,0-8 Center,,,,,0.0,Missed,,,,,,,,,,,,,,
646,PT03M13.00S,2023-01-03T02:13:48.7Z,4,REGULAR,rebound,offensive,[],1628418,,,1610612747,96,107,2023-01-03T02:13:57Z,6290000,False,,,0,,T. Bryant REBOUND (Off:4 Def:10),[1628418],1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,Restricted Area,0-8 Center,,,,,,,,645.0,14.0,10.0,4.0,,,,,,,,,
647,PT03M13.00S,2023-01-03T02:13:53.5Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628418,5.590000152587891,50.0,1610612747,96,107,2023-01-03T02:14:29Z,6300000,False,0.0,0.0,1,left,MISS T. Bryant putback Layup - blocked,"[1628418, 1630163]",1610612747.0,LAL,putback,,,Bryant,T. Bryant,,,,,Restricted Area,0-8 Center,,,,,0.0,Missed,,,,,,,,,Ball,1630163.0,,,,
648,PT03M13.00S,2023-01-03T02:13:53.5Z,4,REGULAR,block,,[],1630163,,,1610612747,96,107,2023-01-03T02:14:29Z,6310000,False,,,0,,L. Ball BLOCK (2 BLK),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
649,PT03M13.00S,2023-01-03T02:13:53.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612747,96,107,2023-01-03T02:14:29Z,6320000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,647.0,,,,,,,,,,,,
651,PT03M03.00S,2023-01-03T02:14:10.9Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],2544,13.485545335085414,75.49019607843137,1610612747,96,107,2023-01-03T02:14:16Z,6340000,False,-127.0,74.0,1,left,MISS L. James 14' fadeaway Shot,[2544],1610612747.0,LAL,fadeaway,,,James,L. James,,,,,Mid-Range,8-16 Left,,,,,14.76,Missed,,,,,,,,,,,,,,
652,PT03M00.00S,2023-01-03T02:14:13.9Z,4,REGULAR,rebound,defensive,[],203486,,,1610612766,96,107,2023-01-03T02:14:16Z,6350000,False,,,0,,M. Plumlee REBOUND (Off:2 Def:11),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Mid-Range,8-16 Left,,,,,,,,651.0,13.0,11.0,2.0,,,,,,,,,
653,PT02M56.00S,2023-01-03T02:14:17.4Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629023,94.56307490144546,46.81372549019608,1610612766,98,107,2023-01-03T02:15:30Z,6360000,False,-16.0,-1.0,1,right,P. Washington running reverse Layup (10 PTS) (T. Rozier 4 AST),"[1629023, 1626179]",1610612766.0,CHA,running reverse,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,,1.6,Made,10.0,,,,,T. Rozier,1626179.0,4.0,,,,,,
655,PT02M40.00S,2023-01-03T02:14:32.8Z,4,REGULAR,3pt,Jump Shot,[],1628972,10.33180026281209,4.901960784313726,1610612747,98,110,2023-01-03T02:14:38Z,6380000,False,225.0,45.0,1,left,T. Brown Jr. 3PT  (12 PTS) (D. Schroder 5 AST),"[1628972, 203471]",1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,Right Corner 3,24+ Right,,,,,22.99,Made,12.0,,,,,D. Schroder,203471.0,5.0,,,,,,
657,PT02M28.00S,2023-01-03T02:14:44.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630163,88.12417871222075,50.98039215686274,1610612766,98,110,2023-01-03T02:14:49Z,6400000,False,5.0,59.0,1,right,MISS L. Ball driving floating Shot,[1630163],1610612766.0,CHA,driving floating,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,,,,,5.93,Missed,,,,,,,,,,,,,,
658,PT02M26.00S,2023-01-03T02:14:47.0Z,4,REGULAR,rebound,offensive,[],1630163,,,1610612766,98,110,2023-01-03T02:14:46Z,6410000,False,,,0,,L. Ball REBOUND (Off:1 Def:6),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,657.0,7.0,6.0,1.0,,,,,,,,,
659,PT02M23.00S,2023-01-03T02:14:50.1Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1626179,87.20433639947439,47.794117647058826,1610612766,100,110,2023-01-03T02:16:20Z,6420000,False,-11.0,68.0,1,right,T. Rozier 6' driving floating Jump Shot (16 PTS) (L. Ball 6 AST),"[1626179, 1630163]",1610612766.0,CHA,driving floating,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),0-8 Center,,,,,6.87,Made,16.0,,,,,L. Ball,1630163.0,6.0,,,,,,
661,PT02M01.00S,2023-01-03T02:15:12.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],2544,7.178055190538765,47.05882352941176,1610612747,100,112,2023-01-03T02:17:02Z,6440000,False,15.0,15.0,1,left,L. James driving finger roll Layup (38 PTS),[2544],1610612747.0,LAL,driving finger roll,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,2.1,Made,38.0,,,,,,,,,,,,,
662,PT01M50.00S,2023-01-03T02:15:30.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626179,92.32917214191852,52.450980392156865,1610612766,102,112,2023-01-03T02:17:43Z,6450000,False,12.0,20.0,1,right,T. Rozier driving finger roll Layup (18 PTS),[1626179],1610612766.0,CHA,driving finger roll,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,,,,,2.31,Made,18.0,,,,,,,,,,,,,
663,PT01M50.00S,2023-01-03T02:15:33.6Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628418,,,1610612766,102,112,2023-01-03T02:15:57Z,6460000,False,,,0,,T. Bryant shooting personal FOUL (4 PF) (Rozier 1 FT),"[1628418, 1626179]",1610612747.0,LAL,shooting,,,Bryant,T. Bryant,,,,,Restricted Area,0-8 Center,2004.0,,,,,,,,,,,,,,,,4.0,0.0,Rozier,1626179.0
665,PT01M50.00S,2023-01-03T02:16:09.4Z,4,REGULAR,freethrow,1 of 1,[],1626179,,,1610612766,103,112,2023-01-03T02:16:09Z,6480000,False,,,0,,T. Rozier Free Throw 1 of 1 (19 PTS),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,Made,19.0,,,,,,,,,,,,,
666,PT01M31.00S,2023-01-03T02:16:31.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203471,7.5722733245729295,54.41176470588235,1610612747,103,112,2023-01-03T02:16:35Z,6490000,False,-22.0,19.0,1,left,MISS D. Schroder driving Layup - blocked,"[203471, 1629023]",1610612747.0,LAL,driving,,,Schroder,D. Schroder,,,,,Restricted Area,0-8 Center,,,,,2.89,Missed,,,,,,,,,Washington,1629023.0,,,,
667,PT01M31.00S,2023-01-03T02:16:31.2Z,4,REGULAR,block,,[],1629023,,,1610612747,103,112,2023-01-03T02:16:33Z,6500000,False,,,0,,P. Washington BLOCK (1 BLK),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
668,PT01M27.00S,2023-01-03T02:16:35.2Z,4,REGULAR,rebound,defensive,[],203486,,,1610612766,103,112,2023-01-03T02:16:35Z,6510000,False,,,0,,M. Plumlee REBOUND (Off:2 Def:12),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,,,,,,,,666.0,14.0,12.0,2.0,,,,,,,,,
669,PT01M20.00S,2023-01-03T02:16:41.6Z,4,REGULAR,3pt,Jump Shot,[],1626179,74.06373193166885,12.745098039215685,1610612766,106,112,2023-01-03T02:19:32Z,6520000,False,-186.0,191.0,1,right,T. Rozier 26' 3PT step back (22 PTS),[1626179],1610612766.0,CHA,step back,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Left Center,,,,,26.7,Made,22.0,,,,,,,,,,,,,
670,PT00M54.30S,2023-01-03T02:17:11.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201976,13.222733245729303,50.49019607843137,1610612747,106,112,2023-01-03T02:17:18Z,6530000,False,-2.0,72.0,1,left,MISS P. Beverley 7' fadeaway Shot,[201976],1610612747.0,LAL,fadeaway,,,Beverley,P. Beverley,,,,,In The Paint (Non-RA),0-8 Center,,,,,7.18,Missed,,,,,,,,,,,,,,
