shortFormattedClock,actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,jerseyNumber,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
10:03,398,PT10M03.00S,2022-12-15T01:30:58.0Z,3,REGULAR,3pt,Jump Shot,[],1630165,73.66951379763469,84.55882352941177,1610612765,76,81,2022-12-15T01:31:01Z,3950000,False,173.0,195.0,1,right,K. Hayes 26' 3PT  (15 PTS) (B. Bogdanovic 2 AST),"[1630165, 202711]",7,1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Above the Break 3,24+ Right Center,,,,,,Made,15.0,,,,,26.05,,B. Bogdanovic,202711.0,2.0,,,,
09:49,400,PT09M49.00S,2022-12-15T01:31:11.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629023,18.74178712220762,53.67647058823529,1610612766,76,81,2022-12-15T01:31:15Z,3970000,False,-18.0,124.0,1,left,MISS P. Washington 12' pullup Shot,[1629023],25,1610612766.0,CHA,pullup,,,Washington,P. Washington,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,,,,12.51,,,,,,,,
09:46,401,PT09M46.00S,2022-12-15T01:31:14.2Z,3,REGULAR,rebound,defensive,[],1630165,,,1610612765,76,81,2022-12-15T01:31:15Z,3980000,False,,,0,,K. Hayes REBOUND (Off:1 Def:2),[1630165],7,1610612765.0,DET,,,,Hayes,K. Hayes,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,400.0,3.0,2.0,1.0,,,,,,,,,
09:39,402,PT09M39.00S,2022-12-15T01:31:21.3Z,3,REGULAR,3pt,Jump Shot,[],202711,91.67214191852825,3.9215686274509802,1610612765,76,84,2022-12-15T01:31:25Z,3990000,False,-230.0,26.0,1,right,B. Bogdanovic 3PT  (14 PTS) (K. Hayes 4 AST),"[202711, 1630165]",44,1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Left Corner 3,24+ Left,,,,,,Made,14.0,,,,,23.18,,K. Hayes,1630165.0,4.0,,,,
09:38,404,PT09M38.00S,2022-12-15T01:31:31.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,76,84,2022-12-15T01:31:31Z,4010000,False,,,0,,CHA Timeout,[],,1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:27,405,PT09M27.00S,2022-12-15T01:34:29.3Z,3,REGULAR,3pt,Jump Shot,[],1626162,8.229303547963205,3.1862745098039214,1610612766,76,84,2022-12-15T01:34:37Z,4020000,False,234.0,25.0,1,left,MISS K. Oubre Jr. 3PT,[1626162],12,1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,,,,23.54,,,,,,,,
09:20,406,PT09M20.00S,2022-12-15T01:34:36.3Z,3,REGULAR,rebound,defensive,[],1630165,,,1610612765,76,84,2022-12-15T01:34:37Z,4030000,False,,,0,,K. Hayes REBOUND (Off:1 Def:3),[1630165],7,1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Right Corner 3,24+ Right,,,,,,,,405.0,4.0,3.0,1.0,,,,,,,,,
09:19,407,PT09M19.00S,2022-12-15T01:34:36.8Z,3,REGULAR,turnover,lost ball,[],1630165,,,1610612765,76,84,2022-12-15T01:34:42Z,4040000,False,,,0,,K. Hayes lost ball TURNOVER (1 TO),"[1630165, 1626162]",7,1610612765.0,DET,,,,Hayes,K. Hayes,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1.0,,,,,,Oubre Jr.,1626162.0
09:19,408,PT09M19.00S,2022-12-15T01:34:36.8Z,3,REGULAR,steal,,[],1626162,,,1610612766,76,84,2022-12-15T01:34:39Z,4050000,False,,,0,,K. Oubre Jr. STEAL (3 STL),[1626162],12,1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
09:16,409,PT09M16.00S,2022-12-15T01:34:40.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203486,6.258212877792378,48.28431372549019,1610612766,78,84,2022-12-15T01:34:44Z,4060000,False,9.0,6.0,1,left,M. Plumlee Layup (10 PTS),[203486],24,1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,,,,,,Made,10.0,,,,,1.07,,,,,,,,
09:04,410,PT09M04.00S,2022-12-15T01:34:59.0Z,3,REGULAR,foul,personal,[],1630163,,,1610612765,78,84,2022-12-15T01:35:07Z,4070000,False,,,0,,L. Ball personal FOUL (3 PF),"[1630163, 1630165]",1,1610612766.0,CHA,,,,Ball,L. Ball,,,,,Mid-Range,16-24 Center,2714.0,3.0,0.0,Hayes,1630165.0,,,,,,,,,,,,,,,
09:00,412,PT09M00.00S,2022-12-15T01:35:15.6Z,3,REGULAR,3pt,Jump Shot,[],1630165,72.61826544021025,83.82352941176471,1610612765,78,84,2022-12-15T01:35:21Z,4090000,False,169.0,205.0,1,right,MISS K. Hayes 26' 3PT,[1630165],7,1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,,26.57,,,,,,,,
08:55,413,PT08M55.00S,2022-12-15T01:35:20.6Z,3,REGULAR,rebound,defensive,[],1626162,,,1610612766,78,84,2022-12-15T01:35:21Z,4100000,False,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:5),[1626162],12,1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,412.0,6.0,5.0,1.0,,,,,,,,,
08:50,414,PT08M50.00S,2022-12-15T01:35:24.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1626179,25.706307490144546,18.38235294117647,1610612766,78,84,2022-12-15T01:35:47Z,4110000,False,158.0,189.0,1,left,MISS T. Rozier 24' pullup 3PT,[1626179],3,1610612766.0,CHA,pullup,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,,24.65,,,,,,,,
08:46,415,PT08M46.00S,2022-12-15T01:35:28.7Z,3,REGULAR,rebound,defensive,[],202711,,,1610612765,78,84,2022-12-15T01:35:30Z,4120000,False,,,0,,B. Bogdanovic REBOUND (Off:0 Def:4),[202711],44,1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Right Center,,,,,,,,414.0,4.0,4.0,0.0,,,,,,,,,
08:37,416,PT08M37.00S,2022-12-15T01:35:37.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1631105,93.24901445466492,49.50980392156863,1610612765,78,86,2022-12-15T01:35:44Z,4130000,False,-2.0,11.0,1,right,J. Duren driving DUNK (6 PTS) (B. Bogdanovic 3 AST),"[1631105, 202711]",0,1610612765.0,DET,driving,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,,Made,6.0,,,,,1.13,,B. Bogdanovic,202711.0,3.0,,,,
08:23,418,PT08M23.00S,2022-12-15T01:35:51.8Z,3,REGULAR,3pt,Jump Shot,[],1629023,28.203022339027594,22.54901960784314,1610612766,78,86,2022-12-15T01:35:57Z,4150000,False,137.0,213.0,1,left,MISS P. Washington 25' 3PT,[1629023],25,1610612766.0,CHA,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,,25.31,,,,,,,,
08:19,419,PT08M19.00S,2022-12-15T01:35:55.8Z,3,REGULAR,rebound,defensive,[],1631105,,,1610612765,78,86,2022-12-15T01:35:57Z,4160000,False,,,0,,J. Duren REBOUND (Off:4 Def:7),[1631105],0,1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Right Center,,,,,,,,418.0,11.0,7.0,4.0,,,,,,,,,
08:12,420,PT08M12.00S,2022-12-15T01:36:02.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630191,90.62089356110381,50.245098039215684,1610612765,78,88,2022-12-15T01:36:07Z,4170000,False,1.0,36.0,1,right,I. Stewart driving finger roll Layup (11 PTS) (J. Ivey 4 AST),"[1630191, 1631093]",28,1610612765.0,DET,driving finger roll,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,,,,,Made,11.0,,,,,3.57,,J. Ivey,1631093.0,4.0,,,,
07:52,422,PT07M52.00S,2022-12-15T01:36:22.6Z,3,REGULAR,3pt,Jump Shot,[],1626162,9.017739816031538,96.56862745098039,1610612766,78,88,2022-12-15T01:36:28Z,4190000,False,-233.0,32.0,1,left,MISS K. Oubre Jr. 3PT,[1626162],12,1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,,,,23.5,,,,,,,,
07:50,423,PT07M50.00S,2022-12-15T01:36:24.8Z,3,REGULAR,rebound,offensive,[],203486,,,1610612766,78,88,2022-12-15T01:36:24Z,4200000,False,,,0,,M. Plumlee REBOUND (Off:5 Def:2),[203486],24,1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Left Corner 3,24+ Left,,,,,,,,422.0,7.0,2.0,5.0,,,,,,,,,
07:49,424,PT07M49.00S,2022-12-15T01:36:26.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1626179,32.40801576872536,33.33333333333333,1610612766,78,88,2022-12-15T01:36:30Z,4210000,False,83.0,252.0,1,left,MISS T. Rozier 26' 3PT,[1626179],3,1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,,26.55,,,,,,,,
07:45,425,PT07M45.00S,2022-12-15T01:36:30.2Z,3,REGULAR,rebound,defensive,[],1631105,,,1610612765,78,88,2022-12-15T01:36:30Z,4220000,False,,,0,,J. Duren REBOUND (Off:4 Def:8),[1631105],0,1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Right Center,,,,,,,,424.0,12.0,8.0,4.0,,,,,,,,,
07:42,426,PT07M42.00S,2022-12-15T01:36:36.5Z,3,REGULAR,turnover,out-of-bounds,[],1630191,,,1610612765,78,88,2022-12-15T01:36:42Z,4230000,False,,,0,,I. Stewart step out-of-bounds TURNOVER (2 TO),[1630191],28,1610612765.0,DET,step,,,Stewart,I. Stewart,,,,,Left Corner 3,24+ Left,1628485.0,,,,,,,,,,,,2.0,,,,,,,
07:31,427,PT07M31.00S,2022-12-15T01:37:06.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626162,6.1268068331143235,51.71568627450981,1610612766,80,88,2022-12-15T01:37:17Z,4240000,False,-9.0,5.0,1,left,K. Oubre Jr. reverse Layup (19 PTS) (M. Plumlee 3 AST),"[1626162, 203486]",12,1610612766.0,CHA,reverse,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,,,Made,19.0,,,,,1.0,,M. Plumlee,203486.0,3.0,,,,
07:31,429,PT07M31.00S,2022-12-15T01:37:10.3Z,3,REGULAR,foul,personal,['1freethrow'],1630191,,,1610612766,80,88,2022-12-15T01:37:28Z,4260000,False,,,0,,I. Stewart shooting personal FOUL (1 PF) (Oubre Jr. 1 FT),"[1630191, 1626162]",28,1610612765.0,DET,shooting,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,2714.0,1.0,0.0,Oubre Jr.,1626162.0,,,,,,,,,,,,,,,
07:31,431,PT07M31.00S,2022-12-15T01:37:32.5Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1626162,,,1610612766,81,88,2022-12-15T01:37:32Z,4280000,False,,,0,,K. Oubre Jr. Free Throw 1 of 1 (20 PTS),[1626162],12,1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,Made,20.0,,,,,,,,,,,,,
07:12,432,PT07M12.00S,2022-12-15T01:37:53.3Z,3,REGULAR,2pt,Jump Shot,[],202711,84.83902759526939,70.34313725490196,1610612765,81,88,2022-12-15T01:37:58Z,4290000,False,102.0,90.0,1,right,MISS B. Bogdanovic 13' pullup Shot - blocked,"[202711, 1626162]",44,1610612765.0,DET,pullup,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,8-16 Right,,,,,,Missed,,,,,,13.58,,,,,Oubre Jr.,1626162.0,,
07:12,433,PT07M12.00S,2022-12-15T01:37:53.3Z,3,REGULAR,block,,[],1626162,,,1610612765,81,88,2022-12-15T01:37:56Z,4300000,False,,,0,,K. Oubre Jr. BLOCK (1 BLK),[1626162],12,1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
07:08,434,PT07M08.00S,2022-12-15T01:37:57.3Z,3,REGULAR,rebound,defensive,[],1626179,,,1610612766,81,88,2022-12-15T01:37:58Z,4310000,False,,,0,,T. Rozier REBOUND (Off:0 Def:4),[1626179],3,1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Mid-Range,8-16 Right,,,,,,,,432.0,4.0,4.0,0.0,,,,,,,,,
07:01,435,PT07M01.00S,2022-12-15T01:38:03.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626179,7.966491458607096,53.67647058823529,1610612766,81,88,2022-12-15T01:38:07Z,4320000,False,-18.0,22.0,1,left,MISS T. Rozier driving Layup - blocked,"[1626179, 1630191]",3,1610612766.0,CHA,driving,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,2.9,,,,,Stewart,1630191.0,,
07:01,436,PT07M01.00S,2022-12-15T01:38:03.9Z,3,REGULAR,block,,[],1630191,,,1610612766,81,88,2022-12-15T01:38:06Z,4330000,False,,,0,,I. Stewart BLOCK (1 BLK),[1630191],28,1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
06:58,437,PT06M58.00S,2022-12-15T01:38:06.9Z,3,REGULAR,rebound,defensive,[],1630191,,,1610612765,81,88,2022-12-15T01:38:07Z,4340000,False,,,0,,I. Stewart REBOUND (Off:0 Def:4),[1630191],28,1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,,,,,,,435.0,4.0,4.0,0.0,,,,,,,,,
06:53,438,PT06M53.00S,2022-12-15T01:38:12.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],202711,88.51839684625493,96.56862745098039,1610612765,81,88,2022-12-15T01:38:18Z,4350000,False,233.0,55.0,1,right,MISS B. Bogdanovic step back 3PT,[202711],44,1610612765.0,DET,step back,,,Bogdanovic,B. Bogdanovic,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,,,,23.93,,,,,,,,
06:50,439,PT06M50.00S,2022-12-15T01:38:15.9Z,3,REGULAR,rebound,defensive,[],1626179,,,1610612766,81,88,2022-12-15T01:38:18Z,4360000,False,,,0,,T. Rozier REBOUND (Off:0 Def:5),[1626179],3,1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Right Corner 3,24+ Right,,,,,,,,438.0,5.0,5.0,0.0,,,,,,,,,
06:45,440,PT06M45.00S,2022-12-15T01:38:20.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629023,5.338370565045992,47.05882352941176,1610612766,83,88,2022-12-15T01:38:25Z,4370000,False,15.0,-2.0,1,left,P. Washington running Layup (11 PTS) (L. Ball 8 AST),"[1629023, 1630163]",25,1610612766.0,CHA,running,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,,,Made,11.0,,,,,1.49,,L. Ball,1630163.0,8.0,,,,
06:31,442,PT06M31.00S,2022-12-15T01:38:34.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631093,93.24901445466492,53.431372549019606,1610612765,83,90,2022-12-15T01:38:40Z,4390000,False,17.0,11.0,1,right,J. Ivey driving Layup (11 PTS),[1631093],23,1610612765.0,DET,driving,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,,,,,,Made,11.0,,,,,2.04,,,,,,,,
06:16,443,PT06M16.00S,2022-12-15T01:38:48.8Z,3,REGULAR,3pt,Jump Shot,[],1630163,28.33442838370565,13.970588235294118,1610612766,83,90,2022-12-15T01:38:53Z,4400000,False,180.0,214.0,1,left,MISS L. Ball 27' 3PT,[1630163],1,1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,,27.95,,,,,,,,
06:14,444,PT06M14.00S,2022-12-15T01:38:50.8Z,3,REGULAR,rebound,defensive,[],1630165,,,1610612765,83,90,2022-12-15T01:38:53Z,4410000,False,,,0,,K. Hayes REBOUND (Off:1 Def:4),[1630165],7,1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Above the Break 3,24+ Right Center,,,,,,,,443.0,5.0,4.0,1.0,,,,,,,,,
06:08,445,PT06M08.00S,2022-12-15T01:38:57.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630165,93.11760840998686,46.32352941176471,1610612765,83,90,2022-12-15T01:39:02Z,4420000,False,-18.0,12.0,1,right,MISS K. Hayes driving Layup,[1630165],7,1610612765.0,DET,driving,,,Hayes,K. Hayes,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,2.21,,,,,,,,
06:06,446,PT06M06.00S,2022-12-15T01:38:59.3Z,3,REGULAR,rebound,defensive,[],203486,,,1610612766,83,90,2022-12-15T01:38:59Z,4430000,False,,,0,,M. Plumlee REBOUND (Off:5 Def:3),[203486],24,1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,,,,,,,,445.0,8.0,3.0,5.0,,,,,,,,,
05:47,447,PT05M47.00S,2022-12-15T01:39:21.5Z,3,REGULAR,turnover,traveling,[],1630163,,,1610612766,83,90,2022-12-15T01:39:26Z,4440000,False,,,0,,L. Ball traveling TURNOVER (1 TO),[1630163],1,1610612766.0,CHA,,,,Ball,L. Ball,,,,,Mid-Range,16-24 Left Center,2714.0,,,,,,,,,,,,1.0,,,,,,,
05:47,448,PT05M47.00S,2022-12-15T01:39:32.6Z,3,REGULAR,substitution,out,[],1626162,,,1610612765,83,90,2022-12-15T01:39:37Z,4450000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],12,1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
05:47,449,PT05M47.00S,2022-12-15T01:39:32.6Z,3,REGULAR,substitution,in,[],1629667,,,1610612765,83,90,2022-12-15T01:39:37Z,4460000,False,,,0,,SUB in: J. McDaniels,[1629667],6,1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
05:32,450,PT05M32.00S,2022-12-15T01:39:55.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630165,80.89684625492772,49.754901960784316,1610612765,83,90,2022-12-15T01:40:04Z,4470000,False,-1.0,127.0,1,right,MISS K. Hayes 12' pullup Shot,[1630165],7,1610612765.0,DET,pullup,,,Hayes,K. Hayes,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,,,,12.71,,,,,,,,
05:32,451,PT05M32.00S,2022-12-15T01:39:55.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612765,83,90,2022-12-15T01:40:04Z,4480000,False,,,0,,TEAM offensive REBOUND,[],,1610612765.0,DET,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,450.0,,,,,,,,,,,,
05:32,452,PT05M32.00S,2022-12-15T01:40:03.7Z,3,REGULAR,foul,personal,[],203486,,,1610612765,83,90,2022-12-15T01:40:13Z,4490000,False,,,0,,M. Plumlee loose ball personal FOUL (2 PF),"[203486, 1631105]",24,1610612766.0,CHA,loose ball,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,200832.0,2.0,0.0,Duren,1631105.0,,,,,,,,,,,,,,,
05:30,454,PT05M30.00S,2022-12-15T01:40:24.3Z,3,REGULAR,foul,offensive,[],1631105,,,1610612765,83,90,2022-12-15T01:40:33Z,4510000,False,,,0,,J. Duren offensive FOUL (3 PF),"[1631105, 203486]",0,1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Center,200832.0,3.0,0.0,Plumlee,203486.0,,,,,,,,,,,,,,,
05:30,456,PT05M30.00S,2022-12-15T01:40:24.3Z,3,REGULAR,turnover,offensive foul,[],1631105,,,1610612765,83,90,2022-12-15T01:40:24Z,4530000,False,,,0,,J. Duren offensive foul TURNOVER (2 TO),[1631105],0,1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Center,200832.0,,,,,,,,,,,,2.0,,,,,,,
05:30,457,PT05M30.00S,2022-12-15T01:40:35.7Z,3,REGULAR,substitution,out,[],1630191,,,1610612766,83,90,2022-12-15T01:40:51Z,4540000,False,,,0,,SUB out: I. Stewart,[1630191],28,1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
05:30,458,PT05M30.00S,2022-12-15T01:40:35.7Z,3,REGULAR,substitution,in,[],202692,,,1610612766,83,90,2022-12-15T01:40:51Z,4550000,False,,,0,,SUB in: A. Burks,[202692],5,1610612765.0,DET,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,
05:15,460,PT05M15.00S,2022-12-15T01:41:56.6Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1630163,28.597240473061763,51.470588235294116,1610612766,85,90,2022-12-15T01:43:03Z,4570000,False,-7.0,216.0,1,left,L. Ball 21' pullup Jump Shot (17 PTS),[1630163],1,1610612766.0,CHA,pullup,,,Ball,L. Ball,,,,,Mid-Range,16-24 Center,,,,,,Made,17.0,,,,,21.64,,,,,,,,
05:00,461,PT05M00.00S,2022-12-15T01:42:12.9Z,3,REGULAR,3pt,Jump Shot,[],202711,77.4802890932983,90.93137254901961,1610612765,85,90,2022-12-15T01:42:16Z,4580000,False,205.0,159.0,1,right,MISS B. Bogdanovic 25' 3PT,[202711],44,1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,,25.93,,,,,,,,
04:56,462,PT04M56.00S,2022-12-15T01:42:15.3Z,3,REGULAR,rebound,defensive,[],203486,,,1610612766,85,90,2022-12-15T01:42:15Z,4590000,False,,,0,,M. Plumlee REBOUND (Off:5 Def:4),[203486],24,1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Above the Break 3,24+ Right Center,,,,,,,,461.0,9.0,4.0,5.0,,,,,,,,,
04:53,463,PT04M53.00S,2022-12-15T01:42:20.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626179,6.652431011826544,50.49019607843137,1610612766,87,90,2022-12-15T01:42:25Z,4600000,False,-2.0,10.0,1,left,T. Rozier running Layup (9 PTS),[1626179],3,1610612766.0,CHA,running,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,,,,,,Made,9.0,,,,,1.03,,,,,,,,
04:37,464,PT04M37.00S,2022-12-15T01:42:35.0Z,3,REGULAR,turnover,bad pass,[],1630165,,,1610612765,87,90,2022-12-15T01:42:39Z,4610000,False,,,0,,K. Hayes bad pass TURNOVER (2 TO),"[1630165, 1629023]",7,1610612765.0,DET,,,,Hayes,K. Hayes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2.0,,,,,,Washington,1629023.0
04:37,465,PT04M37.00S,2022-12-15T01:42:35.0Z,3,REGULAR,steal,,[],1629023,,,1610612766,87,90,2022-12-15T01:42:37Z,4620000,False,,,0,,P. Washington STEAL (2 STL),[1629023],25,1610612766.0,CHA,,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
04:32,466,PT04M32.00S,2022-12-15T01:42:39.7Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630163,31.488173455978973,85.7843137254902,1610612766,87,90,2022-12-15T01:42:45Z,4630000,False,-179.0,243.0,1,left,MISS L. Ball 30' 3PT,[1630163],1,1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,30.22,,,,,,,,
04:28,467,PT04M28.00S,2022-12-15T01:42:43.7Z,3,REGULAR,rebound,defensive,[],1631105,,,1610612765,87,90,2022-12-15T01:42:45Z,4640000,False,,,0,,J. Duren REBOUND (Off:4 Def:9),[1631105],0,1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Left Center,,,,,,,,466.0,13.0,9.0,4.0,,,,,,,,,
04:14,468,PT04M14.00S,2022-12-15T01:42:57.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631093,89.43823915900131,49.01960784313725,1610612765,87,92,2022-12-15T01:43:27Z,4650000,False,-5.0,47.0,1,right,J. Ivey driving floating Jump Shot (13 PTS),[1631093],23,1610612765.0,DET,driving floating,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,13.0,,,,,4.71,,,,,,,,
03:54,469,PT03M54.00S,2022-12-15T01:43:18.1Z,3,REGULAR,3pt,Jump Shot,[],1629023,29.517082785808146,28.676470588235293,1610612766,87,92,2022-12-15T01:43:23Z,4660000,False,107.0,225.0,1,left,MISS P. Washington 24' 3PT,[1629023],25,1610612766.0,CHA,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,,24.9,,,,,,,,
03:52,470,PT03M52.00S,2022-12-15T01:43:20.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612765,87,92,2022-12-15T01:43:23Z,4670000,False,,,0,,TEAM defensive REBOUND,[],,1610612765.0,DET,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,469.0,,,,,,,,,,,,
03:52,472,PT03M52.00S,2022-12-15T01:43:24.1Z,3,REGULAR,substitution,out,[],1630163,,,1610612765,87,92,2022-12-15T01:44:02Z,4690000,False,,,0,,SUB out: L. Ball,[1630163],1,1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
03:52,474,PT03M52.00S,2022-12-15T01:43:24.1Z,3,REGULAR,substitution,out,[],1630165,,,1610612765,87,92,2022-12-15T01:44:02Z,4710000,False,,,0,,SUB out: K. Hayes,[1630165],7,1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
03:52,475,PT03M52.00S,2022-12-15T01:43:24.1Z,3,REGULAR,substitution,in,[],1630177,,,1610612765,87,92,2022-12-15T01:44:02Z,4720000,False,,,0,,SUB in: T. Maledon,[1630177],9,1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,,
03:52,477,PT03M52.00S,2022-12-15T01:43:24.1Z,3,REGULAR,substitution,in,[],1630180,,,1610612765,87,92,2022-12-15T01:44:02Z,4740000,False,,,0,,SUB in: S. Bey,[1630180],41,1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
