actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
242,PT06M23.00S,2023-03-12T00:48:40.0Z,2,REGULAR,substitution,in,[],203482,,,1610612766,38,43,2023-03-12T00:48:43Z,2410000,False,,,0,,SUB in: K. Olynyk,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M11.00S,2023-03-12T00:49:00.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630539,8.492115637319317,54.65686274509803,1610612766,38,43,2023-03-12T00:49:08Z,2420000,False,-23.0,27.0,1,left,MISS K. Jones Layup - blocked,"[1630539, 1631117]",1610612766.0,CHA,,,,Jones,K. Jones,,,,,Restricted Area,0-8 Center,3.59,Missed,,,,,,,,,,,,Kessler,1631117.0,,,,,
244,PT06M11.00S,2023-03-12T00:49:00.6Z,2,REGULAR,block,,[],1631117,,,1610612766,38,43,2023-03-12T00:49:03Z,2430000,False,,,0,,W. Kessler BLOCK (1 BLK),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
245,PT06M07.00S,2023-03-12T00:49:04.6Z,2,REGULAR,rebound,defensive,[],1629659,,,1610612762,38,43,2023-03-12T00:49:08Z,2440000,False,,,0,,T. Horton-Tucker REBOUND (Off:1 Def:3),[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Restricted Area,0-8 Center,,,,243.0,4.0,3.0,1.0,,,,,,,,,,,,,
246,PT06M05.00S,2023-03-12T00:49:06.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629659,89.04402102496715,47.794117647058826,1610612762,38,43,2023-03-12T00:49:12Z,2450000,False,-11.0,50.0,1,right,MISS T. Horton-Tucker Layup - blocked,"[1629659, 1628372]",1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,In The Paint (Non-RA),0-8 Center,5.17,Missed,,,,,,,,,,,,Smith Jr.,1628372.0,,,,,
247,PT06M05.00S,2023-03-12T00:49:06.3Z,2,REGULAR,block,,[],1628372,,,1610612762,38,43,2023-03-12T00:49:08Z,2460000,False,,,0,,D. Smith Jr. BLOCK (1 BLK),[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
248,PT06M05.00S,2023-03-12T00:49:06.3Z,2,REGULAR,rebound,defensive,[],1630539,,,1610612766,38,43,2023-03-12T00:49:12Z,2470000,False,,,0,,K. Jones REBOUND (Off:2 Def:2),[1630539],1610612766.0,CHA,,,,Jones,K. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,246.0,4.0,2.0,2.0,,,,,,,,,,,,,
249,PT06M00.00S,2023-03-12T00:49:13.6Z,2,REGULAR,foul,personal,['2freethrow'],1629308,,,1610612766,38,43,2023-03-12T00:49:22Z,2480000,False,,,0,,J. Toscano-Anderson shooting personal FOUL (1 PF) (Jones 2 FT),"[1629308, 1630539]",1610612762.0,UTA,shooting,,,Toscano-Anderson,J. Toscano-Anderson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,201638.0,1.0,0.0,Jones,1630539.0
251,PT06M00.00S,2023-03-12T00:49:47.0Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1630539,,,1610612766,39,43,2023-03-12T00:49:47Z,2500000,False,,,0,,K. Jones Free Throw 1 of 2 (3 PTS),[1630539],1610612766.0,CHA,,,,Jones,K. Jones,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
252,PT06M00.00S,2023-03-12T00:50:02.1Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1630539,,,1610612766,40,43,2023-03-12T00:50:02Z,2510000,False,,,0,,K. Jones Free Throw 2 of 2 (4 PTS),[1630539],1610612766.0,CHA,,,,Jones,K. Jones,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
253,PT05M43.00S,2023-03-12T00:50:21.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629659,95.0886990801577,51.470588235294116,1610612762,40,45,2023-03-12T00:57:04Z,2520000,False,7.0,-6.0,1,right,T. Horton-Tucker driving Layup (6 PTS),[1629659],1610612762.0,UTA,driving,,,Horton-Tucker,T. Horton-Tucker,,,,,Restricted Area,0-8 Center,0.97,Made,6.0,,,,,,,,,,,,,,,,,
254,PT05M27.00S,2023-03-12T00:50:36.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631121,7.966491458607096,46.568627450980394,1610612766,40,45,2023-03-12T00:50:41Z,2530000,False,17.0,22.0,1,left,MISS B. McGowens driving Layup - blocked,"[1631121, 1631117]",1610612766.0,CHA,driving,,,McGowens,B. McGowens,,,,,Restricted Area,0-8 Center,2.82,Missed,,,,,,,,,,,,Kessler,1631117.0,,,,,
255,PT05M27.00S,2023-03-12T00:50:36.8Z,2,REGULAR,block,,[],1631117,,,1610612766,40,45,2023-03-12T00:50:39Z,2540000,False,,,0,,W. Kessler BLOCK (2 BLK),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
256,PT05M24.00S,2023-03-12T00:50:39.8Z,2,REGULAR,rebound,defensive,[],1629308,,,1610612762,40,45,2023-03-12T00:50:41Z,2550000,False,,,0,,J. Toscano-Anderson REBOUND (Off:1 Def:3),[1629308],1610612762.0,UTA,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,Restricted Area,0-8 Center,,,,254.0,4.0,3.0,1.0,,,,,,,,,,,,,
257,PT05M21.00S,2023-03-12T00:50:42.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629659,69.85873850197109,18.38235294117647,1610612762,40,48,2023-03-12T00:59:05Z,2560000,False,-158.0,231.0,1,right,T. Horton-Tucker 27' 3PT pullup (9 PTS) (J. Toscano-Anderson 1 AST),"[1629659, 1629308]",1610612762.0,UTA,pullup,,,Horton-Tucker,T. Horton-Tucker,,,,,Above the Break 3,24+ Left Center,27.98,Made,9.0,,,,,J. Toscano-Anderson,1629308.0,1.0,,,,,,,,,,
258,PT05M02.00S,2023-03-12T00:51:01.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630539,11.383048620236531,49.754901960784316,1610612766,40,48,2023-03-12T00:51:07Z,2570000,False,1.0,55.0,1,left,MISS K. Jones fadeaway Shot,[1630539],1610612766.0,CHA,fadeaway,,,Jones,K. Jones,,,,,In The Paint (Non-RA),0-8 Center,5.45,Missed,,,,,,,,,,,,,,,,,,
259,PT05M00.00S,2023-03-12T00:51:03.5Z,2,REGULAR,rebound,defensive,[],1631117,,,1610612762,40,48,2023-03-12T00:51:03Z,2580000,False,,,0,,W. Kessler REBOUND (Off:3 Def:3),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),0-8 Center,,,,258.0,6.0,3.0,3.0,,,,,,,,,,,,,
260,PT04M54.00S,2023-03-12T00:51:10.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629659,91.14651773981603,48.529411764705884,1610612762,40,50,2023-03-12T00:51:13Z,2590000,False,-7.0,31.0,1,right,T. Horton-Tucker driving Layup (11 PTS),[1629659],1610612762.0,UTA,driving,,,Horton-Tucker,T. Horton-Tucker,,,,,Restricted Area,0-8 Center,3.16,Made,11.0,,,,,,,,,,,,,,,,,
261,PT04M31.00S,2023-03-12T00:51:33.8Z,2,REGULAR,3pt,Jump Shot,[],1628372,32.670827858081466,58.333333333333336,1610612766,40,50,2023-03-12T00:51:37Z,2600000,False,-42.0,255.0,1,left,MISS D. Smith Jr. 25' 3PT,[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,Above the Break 3,24+ Center,25.8,Missed,,,,,,,,,,,,,,,,,,
262,PT04M31.00S,2023-03-12T00:51:33.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612762,40,50,2023-03-12T00:51:37Z,2610000,False,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Above the Break 3,24+ Center,,,,261.0,,,,,,,,,,,,,,,,
265,PT04M31.00S,2023-03-12T00:51:38.1Z,2,REGULAR,substitution,out,[],1631121,,,1610612762,40,50,2023-03-12T00:51:57Z,2630000,False,,,0,,SUB out: B. McGowens,[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT04M31.00S,2023-03-12T00:51:38.1Z,2,REGULAR,substitution,out,[],1628372,,,1610612762,40,50,2023-03-12T00:51:57Z,2640000,False,,,0,,SUB out: D. Smith Jr.,[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT04M31.00S,2023-03-12T00:51:38.1Z,2,REGULAR,substitution,out,[],1630539,,,1610612762,40,50,2023-03-12T00:51:57Z,2650000,False,,,0,,SUB out: K. Jones,[1630539],1610612766.0,CHA,,,,Jones,K. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT04M31.00S,2023-03-12T00:51:38.1Z,2,REGULAR,substitution,out,[],1629308,,,1610612762,40,50,2023-03-12T00:51:57Z,2670000,False,,,0,,SUB out: J. Toscano-Anderson,[1629308],1610612762.0,UTA,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT04M31.00S,2023-03-12T00:51:38.1Z,2,REGULAR,substitution,in,[],1626162,,,1610612762,40,50,2023-03-12T00:51:57Z,2680000,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT04M31.00S,2023-03-12T00:51:38.1Z,2,REGULAR,substitution,in,[],1629023,,,1610612762,40,50,2023-03-12T00:51:57Z,2690000,False,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT04M31.00S,2023-03-12T00:51:38.1Z,2,REGULAR,substitution,in,[],1630208,,,1610612762,40,50,2023-03-12T00:51:57Z,2700000,False,,,0,,SUB in: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT04M31.00S,2023-03-12T00:51:38.1Z,2,REGULAR,substitution,in,[],1628374,,,1610612762,40,50,2023-03-12T00:51:57Z,2720000,False,,,0,,SUB in: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT04M14.00S,2023-03-12T00:52:07.9Z,2,REGULAR,3pt,Jump Shot,[],1630534,80.23981603153744,4.411764705882353,1610612762,40,50,2023-03-12T00:52:11Z,2730000,False,-228.0,133.0,1,right,MISS O. Agbaji 26' 3PT,[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,Above the Break 3,24+ Left Center,26.4,Missed,,,,,,,,,,,,,,,,,,
276,PT04M12.00S,2023-03-12T00:52:09.9Z,2,REGULAR,rebound,defensive,[],1630208,,,1610612766,40,50,2023-03-12T00:52:11Z,2740000,False,,,0,,N. Richards REBOUND (Off:0 Def:4),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Above the Break 3,24+ Left Center,,,,275.0,4.0,4.0,0.0,,,,,,,,,,,,,
277,PT04M03.00S,2023-03-12T00:52:18.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626179,11.12023653088042,50.245098039215684,1610612766,42,50,2023-03-12T00:52:26Z,2750000,False,-1.0,52.0,1,left,T. Rozier floating Jump Shot (8 PTS),[1626179],1610612766.0,CHA,floating,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),0-8 Center,5.2,Made,8.0,,,,,,,,,,,,,,,,,
278,PT03M41.00S,2023-03-12T00:52:41.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629659,93.77463863337714,51.9607843137255,1610612762,42,52,2023-03-12T00:52:45Z,2760000,False,10.0,6.0,1,right,T. Horton-Tucker driving DUNK (13 PTS),[1629659],1610612762.0,UTA,driving,,,Horton-Tucker,T. Horton-Tucker,,,,,Restricted Area,0-8 Center,1.15,Made,13.0,,,,,,,,,,,,,,,,,
279,PT03M30.00S,2023-03-12T00:52:52.5Z,2,REGULAR,3pt,Jump Shot,[],1626179,5.469776609724048,96.07843137254902,1610612766,42,52,2023-03-12T00:52:59Z,2770000,False,-230.0,-1.0,1,left,MISS T. Rozier step back 3PT,[1626179],1610612766.0,CHA,step back,,,Rozier,T. Rozier,,,,,Left Corner 3,24+ Left,23.04,Missed,,,,,,,,,,,,,,,,,,
280,PT03M28.00S,2023-03-12T00:52:54.9Z,2,REGULAR,rebound,offensive,[],1626162,,,1610612766,42,52,2023-03-12T00:52:54Z,2780000,False,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:3),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Left Corner 3,24+ Left,,,,279.0,4.0,3.0,1.0,,,,,,,,,,,,,
281,PT03M25.00S,2023-03-12T00:52:57.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],202330,29.25427069645204,23.774509803921568,1610612766,42,52,2023-03-12T00:53:03Z,2790000,False,131.0,222.0,1,left,MISS G. Hayward 25' 3PT,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,Above the Break 3,24+ Right Center,25.83,Missed,,,,,,,,,,,,,,,,,,
282,PT03M25.00S,2023-03-12T00:52:57.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612762,42,52,2023-03-12T00:53:03Z,2800000,False,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Above the Break 3,24+ Right Center,,,,281.0,,,,,,,,,,,,,,,,
283,PT03M24.00S,2023-03-12T00:53:02.2Z,2,REGULAR,foul,personal,[],1630208,,,1610612762,42,52,2023-03-12T00:53:16Z,2810000,False,,,0,,N. Richards loose ball personal FOUL (1 PF),"[1630208, 1631117]",1610612766.0,CHA,loose ball,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202026.0,1.0,0.0,Kessler,1631117.0
285,PT03M15.00S,2023-03-12T00:53:25.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630534,91.40932982917214,50.245098039215684,1610612762,42,52,2023-03-12T00:53:30Z,2830000,False,1.0,28.0,1,right,MISS O. Agbaji cutting finger roll Layup - blocked,"[1630534, 1630208]",1610612762.0,UTA,cutting finger roll,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,2.83,Missed,,,,,,,,,,,,Richards,1630208.0,,,,,
286,PT03M15.00S,2023-03-12T00:53:25.6Z,2,REGULAR,block,,[],1630208,,,1610612762,42,52,2023-03-12T00:53:27Z,2840000,False,,,0,,N. Richards BLOCK (2 BLK),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
287,PT03M13.00S,2023-03-12T00:53:27.6Z,2,REGULAR,rebound,defensive,[],1629023,,,1610612766,42,52,2023-03-12T00:53:30Z,2850000,False,,,0,,P. Washington REBOUND (Off:0 Def:2),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,285.0,2.0,2.0,0.0,,,,,,,,,,,,,
288,PT03M07.00S,2023-03-12T00:53:34.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626179,11.383048620236531,49.50980392156863,1610612766,42,52,2023-03-12T00:53:42Z,2860000,False,2.0,55.0,1,left,MISS T. Rozier driving finger roll Layup,[1626179],1610612766.0,CHA,driving finger roll,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),0-8 Center,5.46,Missed,,,,,,,,,,,,,,,,,,
289,PT03M04.00S,2023-03-12T00:53:37.2Z,2,REGULAR,rebound,defensive,[],1629659,,,1610612762,42,52,2023-03-12T00:53:42Z,2870000,False,,,0,,T. Horton-Tucker REBOUND (Off:1 Def:4),[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,In The Paint (Non-RA),0-8 Center,,,,288.0,5.0,4.0,1.0,,,,,,,,,,,,,
290,PT03M01.00S,2023-03-12T00:53:39.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203482,93.51182654402102,49.50980392156863,1610612762,42,54,2023-03-12T00:53:46Z,2880000,False,-2.0,8.0,1,right,K. Olynyk cutting DUNK (7 PTS) (O. Agbaji 1 AST),"[203482, 1630534]",1610612762.0,UTA,cutting,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,0.89,Made,7.0,,,,,O. Agbaji,1630534.0,1.0,,,,,,,,,,
292,PT02M41.00S,2023-03-12T00:54:00.3Z,2,REGULAR,3pt,Jump Shot,[],202330,31.35676741130092,30.392156862745097,1610612766,42,54,2023-03-12T00:54:03Z,2900000,False,98.0,242.0,1,left,MISS G. Hayward 26' 3PT,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,Above the Break 3,24+ Right Center,26.14,Missed,,,,,,,,,,,,,,,,,,
293,PT02M38.00S,2023-03-12T00:54:03.3Z,2,REGULAR,rebound,defensive,[],1631117,,,1610612762,42,54,2023-03-12T00:54:03Z,2910000,False,,,0,,W. Kessler REBOUND (Off:3 Def:4),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Right Center,,,,292.0,7.0,4.0,3.0,,,,,,,,,,,,,
295,PT02M24.00S,2023-03-12T00:54:17.0Z,2,REGULAR,3pt,Jump Shot,[],1629659,66.83639947437582,52.94117647058824,1610612762,42,54,2023-03-12T00:54:22Z,2920000,False,15.0,259.0,1,right,MISS T. Horton-Tucker 25' step back 3PT,[1629659],1610612762.0,UTA,step back,,,Horton-Tucker,T. Horton-Tucker,,,,,Above the Break 3,24+ Center,25.96,Missed,,,,,,,,,,,,,,,,,,
296,PT02M23.00S,2023-03-12T00:54:18.0Z,2,REGULAR,rebound,offensive,[],1630534,,,1610612762,42,54,2023-03-12T00:54:22Z,2930000,False,,,0,,O. Agbaji REBOUND (Off:2 Def:0),[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,Above the Break 3,24+ Center,,,,295.0,2.0,0.0,2.0,,,,,,,,,,,,,
297,PT02M11.00S,2023-03-12T00:54:30.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628374,93.24901445466492,3.6764705882352944,1610612762,42,54,2023-03-12T00:54:33Z,2940000,False,-232.0,11.0,1,right,MISS L. Markkanen 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Left Corner 3,24+ Left,23.19,Missed,,,,,,,,,,,,,,,,,,
298,PT02M08.00S,2023-03-12T00:54:33.1Z,2,REGULAR,rebound,defensive,[],1630208,,,1610612766,42,54,2023-03-12T00:54:33Z,2950000,False,,,0,,N. Richards REBOUND (Off:0 Def:5),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Left Corner 3,24+ Left,,,,297.0,5.0,5.0,0.0,,,,,,,,,,,,,
299,PT02M05.00S,2023-03-12T00:54:38.7Z,2,REGULAR,foul,personal,[],203482,,,1610612766,42,54,2023-03-12T00:55:12Z,2960000,False,,,0,,K. Olynyk personal FOUL (1 PF),"[203482, 1626179]",1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202026.0,1.0,0.0,Rozier,1626179.0
301,PT02M05.00S,2023-03-12T00:54:53.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,42,54,2023-03-12T00:54:53Z,2980000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT01M58.00S,2023-03-12T00:57:52.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626179,11.383048620236531,44.36274509803921,1610612766,44,54,2023-03-12T00:57:59Z,2990000,False,28.0,55.0,1,left,T. Rozier 6' floating Jump Shot (10 PTS),[1626179],1610612766.0,CHA,floating,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),0-8 Center,6.14,Made,10.0,,,,,,,,,,,,,,,,,
303,PT01M28.00S,2023-03-12T00:58:22.3Z,2,REGULAR,3pt,Jump Shot,[],1628374,71.30420499342969,76.7156862745098,1610612762,44,54,2023-03-12T00:58:26Z,3000000,False,134.0,217.0,1,right,MISS L. Markkanen 25' 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Right Center,25.5,Missed,,,,,,,,,,,,,,,,,,
304,PT01M24.00S,2023-03-12T00:58:25.2Z,2,REGULAR,rebound,defensive,[],202330,,,1610612766,44,54,2023-03-12T00:58:25Z,3010000,False,,,0,,G. Hayward REBOUND (Off:0 Def:1),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,Above the Break 3,24+ Right Center,,,,303.0,1.0,1.0,0.0,,,,,,,,,,,,,
305,PT01M19.00S,2023-03-12T00:58:30.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1626162,6.521024967148489,97.05882352941177,1610612766,47,54,2023-03-12T00:58:35Z,3020000,False,-235.0,9.0,1,left,K. Oubre Jr. 3PT  (5 PTS) (G. Hayward 1 AST),"[1626162, 202330]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Left Corner 3,24+ Left,23.55,Made,5.0,,,,,G. Hayward,202330.0,1.0,,,,,,,,,,
307,PT01M03.00S,2023-03-12T00:58:46.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628374,93.24901445466492,47.794117647058826,1610612762,47,56,2023-03-12T01:04:02Z,3040000,False,-11.0,11.0,1,right,L. Markkanen cutting DUNK (9 PTS) (T. Horton-Tucker 4 AST),"[1628374, 1629659]",1610612762.0,UTA,cutting,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,1.56,Made,9.0,,,,,T. Horton-Tucker,1629659.0,4.0,,,,,,,,,,
309,PT00M53.80S,2023-03-12T00:58:57.4Z,2,REGULAR,3pt,Jump Shot,[],1626162,32.013797634691194,54.65686274509803,1610612766,47,56,2023-03-12T00:59:01Z,3060000,False,-23.0,248.0,1,left,MISS K. Oubre Jr. 24' 3PT,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Center,24.95,Missed,,,,,,,,,,,,,,,,,,
310,PT00M51.00S,2023-03-12T00:59:00.0Z,2,REGULAR,rebound,defensive,[],1629659,,,1610612762,47,56,2023-03-12T00:59:00Z,3070000,False,,,0,,T. Horton-Tucker REBOUND (Off:1 Def:5),[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Above the Break 3,24+ Center,,,,309.0,6.0,5.0,1.0,,,,,,,,,,,,,
311,PT00M45.90S,2023-03-12T00:59:05.2Z,2,REGULAR,turnover,bad pass,[],1629659,,,1610612762,47,56,2023-03-12T00:59:11Z,3080000,False,,,0,,T. Horton-Tucker bad pass TURNOVER (2 TO),"[1629659, 202330]",1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2.0,Hayward,202330.0,,,,,,,
312,PT00M45.90S,2023-03-12T00:59:05.2Z,2,REGULAR,steal,,[],202330,,,1610612766,47,56,2023-03-12T00:59:06Z,3090000,False,,,0,,G. Hayward STEAL (1 STL),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
313,PT00M40.70S,2023-03-12T00:59:10.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629023,6.1268068331143235,50.245098039215684,1610612766,49,56,2023-03-12T00:59:18Z,3100000,False,-1.0,5.0,1,left,P. Washington cutting Layup (7 PTS) (G. Hayward 2 AST),"[1629023, 202330]",1610612766.0,CHA,cutting,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,0.52,Made,7.0,,,,,G. Hayward,202330.0,2.0,,,,,,,,,,
315,PT00M33.10S,2023-03-12T00:59:20.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629659,93.64323258869908,49.26470588235294,1610612762,49,56,2023-03-12T00:59:25Z,3120000,False,-4.0,7.0,1,right,MISS T. Horton-Tucker driving reverse Layup - blocked,"[1629659, 1630208]",1610612762.0,UTA,driving reverse,,,Horton-Tucker,T. Horton-Tucker,,,,,Restricted Area,0-8 Center,0.82,Missed,,,,,,,,,,,,Richards,1630208.0,,,,,
316,PT00M33.10S,2023-03-12T00:59:20.9Z,2,REGULAR,block,,[],1630208,,,1610612762,49,56,2023-03-12T00:59:22Z,3130000,False,,,0,,N. Richards BLOCK (3 BLK),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
317,PT00M30.60S,2023-03-12T00:59:23.4Z,2,REGULAR,rebound,defensive,[],1626179,,,1610612766,49,56,2023-03-12T00:59:25Z,3140000,False,,,0,,T. Rozier REBOUND (Off:1 Def:4),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,,,,315.0,5.0,4.0,1.0,,,,,,,,,,,,,
318,PT00M24.50S,2023-03-12T00:59:29.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1626162,5.469776609724048,5.88235294117647,1610612766,49,56,2023-03-12T00:59:36Z,3150000,False,221.0,-1.0,1,left,MISS K. Oubre Jr. 3PT,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Right Corner 3,24+ Right,22.06,Missed,,,,,,,,,,,,,,,,,,
319,PT00M21.40S,2023-03-12T00:59:32.6Z,2,REGULAR,rebound,defensive,[],203482,,,1610612762,49,56,2023-03-12T00:59:32Z,3160000,False,,,0,,K. Olynyk REBOUND (Off:0 Def:2),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Right Corner 3,24+ Right,,,,318.0,2.0,2.0,0.0,,,,,,,,,,,,,
320,PT00M01.60S,2023-03-12T00:59:52.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629659,92.59198423127464,50.73529411764706,1610612762,49,58,2023-03-12T00:59:58Z,3170000,False,4.0,17.0,1,right,T. Horton-Tucker driving finger roll Layup (15 PTS),[1629659],1610612762.0,UTA,driving finger roll,,,Horton-Tucker,T. Horton-Tucker,,,,,Restricted Area,0-8 Center,1.75,Made,15.0,,,,,,,,,,,,,,,,,
