actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
505,PT00M04.50S,2023-03-26T18:51:41.8Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1630177,,,1610612766,81,72,2023-03-26T18:51:41Z,5000000,False,,,0,,T. Maledon Free Throw 2 of 2 (6 PTS),[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
506,PT00M00.00S,2023-03-26T18:51:50.1Z,3,REGULAR,3pt,Jump Shot,[],1629029,51.593298291721425,66.17647058823529,1610612742,81,72,2023-03-26T18:52:27Z,5010000,False,81.0,403.0,1,right,MISS L. Doncic 41' pullup 3PT,[1629029],1610612742.0,DAL,pullup,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Center,41.05,Missed,,,,,,,,,,,,,,,,,,
507,PT00M00.00S,2023-03-26T18:51:52.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612742,81,72,2023-03-26T18:51:52Z,5020000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,506.0,,,,,,,,,,,,
508,PT00M00.00S,2023-03-26T18:51:56.5Z,3,REGULAR,period,end,[],0,,,1610612742,81,72,2023-03-26T18:51:56Z,5030000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT12M00.00S,2023-03-26T18:52:02.6Z,4,REGULAR,substitution,out,['startperiod'],203200,,,1610612742,81,72,2023-03-26T18:54:24Z,5040000,False,,,0,,SUB out: J. Holiday,[203200],1610612742.0,DAL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT12M00.00S,2023-03-26T18:52:02.6Z,4,REGULAR,substitution,out,['startperiod'],1630182,,,1610612742,81,72,2023-03-26T18:54:24Z,5050000,False,,,0,,SUB out: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT12M00.00S,2023-03-26T18:52:02.6Z,4,REGULAR,substitution,out,['startperiod'],1629029,,,1610612742,81,72,2023-03-26T18:54:24Z,5060000,False,,,0,,SUB out: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT12M00.00S,2023-03-26T18:52:02.6Z,4,REGULAR,substitution,in,['startperiod'],1630702,,,1610612742,81,72,2023-03-26T18:54:24Z,5070000,False,,,0,,SUB in: J. Hardy,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT12M00.00S,2023-03-26T18:52:02.6Z,4,REGULAR,substitution,in,['startperiod'],203493,,,1610612742,81,72,2023-03-26T18:54:24Z,5080000,False,,,0,,SUB in: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT12M00.00S,2023-03-26T18:52:02.6Z,4,REGULAR,substitution,in,['startperiod'],203501,,,1610612742,81,72,2023-03-26T18:54:24Z,5090000,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT12M00.00S,2023-03-26T18:54:26.1Z,4,REGULAR,period,start,[],0,,,1610612766,81,72,2023-03-26T18:54:26Z,5100000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT11M48.00S,2023-03-26T18:54:37.1Z,4,REGULAR,3pt,Jump Shot,[],1629023,31.61957950065703,61.274509803921575,1610612766,81,72,2023-03-26T18:54:42Z,5110000,False,-56.0,245.0,1,left,MISS P. Washington 25' 3PT,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Center,25.11,Missed,,,,,,,,,,,,,,,,,,
517,PT11M45.00S,2023-03-26T18:54:40.1Z,4,REGULAR,rebound,defensive,[],1626174,,,1610612742,81,72,2023-03-26T18:54:42Z,5120000,False,,,0,,C. Wood REBOUND (Off:0 Def:3),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,Above the Break 3,24+ Center,,,,,,,,516.0,3.0,3.0,0.0,,,,,,,,,
518,PT11M36.00S,2023-03-26T18:54:49.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202681,93.64323258869908,51.225490196078425,1610612742,81,74,2023-03-26T18:54:59Z,5130000,False,6.0,7.0,1,right,K. Irving driving Layup (12 PTS),[202681],1610612742.0,DAL,driving,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,0.95,Made,12.0,,,,,,,,,,,,,,,,,
519,PT11M14.00S,2023-03-26T18:55:10.7Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1629023,5.732588699080158,38.970588235294116,1610612766,83,74,2023-03-26T18:55:17Z,5140000,False,55.0,1.0,1,left,P. Washington driving Hook (16 PTS) (S. Mykhailiuk 1 AST),"[1629023, 1629004]",1610612766.0,CHA,driving,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,5.51,Made,16.0,S. Mykhailiuk,1629004.0,1.0,,,,,,,,,,,,,,
521,PT10M55.00S,2023-03-26T18:55:30.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626174,93.51182654402102,50.0,1610612742,83,76,2023-03-26T18:55:36Z,5160000,False,0.0,8.0,1,right,C. Wood Layup (6 PTS) (J. Hardy 3 AST),"[1626174, 1630702]",1610612742.0,DAL,,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,0.85,Made,6.0,J. Hardy,1630702.0,3.0,,,,,,,,,,,,,,
523,PT10M33.00S,2023-03-26T18:55:52.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630539,6.389618922470433,47.549019607843135,1610612766,85,76,2023-03-26T18:55:58Z,5180000,False,12.0,8.0,1,left,K. Jones cutting DUNK (2 PTS) (B. McGowens 4 AST),"[1630539, 1631121]",1610612766.0,CHA,cutting,,,Jones,K. Jones,,,,,Restricted Area,0-8 Center,1.45,Made,2.0,B. McGowens,1631121.0,4.0,,,,,,,,,,,,,,
525,PT10M18.00S,2023-03-26T18:56:07.7Z,4,REGULAR,3pt,Jump Shot,[],1626174,70.12155059132719,75.49019607843137,1610612742,85,79,2023-03-26T18:56:11Z,5200000,False,127.0,228.0,1,right,C. Wood 26' 3PT  (9 PTS),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,Above the Break 3,24+ Right Center,26.16,Made,9.0,,,,,,,,,,,,,,,,,
526,PT09M58.00S,2023-03-26T18:56:27.4Z,4,REGULAR,2pt,Jump Shot,[],1631121,20.45006570302234,23.284313725490197,1610612766,85,79,2023-03-26T18:57:29Z,5210000,False,134.0,140.0,1,left,MISS B. McGowens 19' pullup Shot,[1631121],1610612766.0,CHA,pullup,,,McGowens,B. McGowens,,,,,Mid-Range,16-24 Right Center,19.33,Missed,,,,,,,,,,,,,,,,,,
527,PT09M55.00S,2023-03-26T18:56:30.4Z,4,REGULAR,rebound,defensive,[],203493,,,1610612742,85,79,2023-03-26T18:56:34Z,5220000,False,,,0,,R. Bullock REBOUND (Off:0 Def:4),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,Mid-Range,16-24 Right Center,,,,,,,,526.0,4.0,4.0,0.0,,,,,,,,,
528,PT09M48.00S,2023-03-26T18:56:37.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202681,93.11760840998686,50.245098039215684,1610612742,85,79,2023-03-26T18:56:41Z,5230000,False,1.0,12.0,1,right,MISS K. Irving driving Layup,[202681],1610612742.0,DAL,driving,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,1.23,Missed,,,,,,,,,,,,,,,,,,
529,PT09M46.00S,2023-03-26T18:56:39.0Z,4,REGULAR,rebound,defensive,[],1630177,,,1610612766,85,79,2023-03-26T18:56:41Z,5240000,False,,,0,,T. Maledon REBOUND (Off:1 Def:4),[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,Restricted Area,0-8 Center,,,,,,,,528.0,5.0,4.0,1.0,,,,,,,,,
530,PT09M41.00S,2023-03-26T18:56:44.1Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631121,7.966491458607096,51.9607843137255,1610612766,85,79,2023-03-26T18:57:43Z,5250000,False,-10.0,22.0,1,left,MISS B. McGowens cutting Layup - blocked,"[1631121, 1626174]",1610612766.0,CHA,cutting,,,McGowens,B. McGowens,,,,,Restricted Area,0-8 Center,2.44,Missed,,,,,,,,,,,,,,,,,Wood,1626174.0
531,PT09M41.00S,2023-03-26T18:56:44.1Z,4,REGULAR,block,,[],1626174,,,1610612766,85,79,2023-03-26T18:56:46Z,5260000,False,,,0,,C. Wood BLOCK (1 BLK),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
532,PT09M38.00S,2023-03-26T18:56:47.1Z,4,REGULAR,rebound,defensive,[],202681,,,1610612742,85,79,2023-03-26T19:05:04Z,5270000,False,,,0,,K. Irving REBOUND (Off:0 Def:3),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,,,,,,,,530.0,3.0,3.0,0.0,,,,,,,,,
533,PT09M34.00S,2023-03-26T18:56:50.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203501,93.64323258869908,52.94117647058824,1610612742,85,79,2023-03-26T18:56:59Z,5280000,False,15.0,7.0,1,right,MISS T. Hardaway Jr. running Layup,[203501],1610612742.0,DAL,running,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Restricted Area,0-8 Center,1.64,Missed,,,,,,,,,,,,,,,,,,
534,PT09M32.00S,2023-03-26T18:56:52.8Z,4,REGULAR,rebound,defensive,[],1629004,,,1610612766,85,79,2023-03-26T18:56:59Z,5290000,False,,,0,,S. Mykhailiuk REBOUND (Off:1 Def:2),[1629004],1610612766.0,CHA,,,,Mykhailiuk,S. Mykhailiuk,,,,,Restricted Area,0-8 Center,,,,,,,,533.0,3.0,2.0,1.0,,,,,,,,,
535,PT09M20.00S,2023-03-26T18:57:04.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629023,5.469776609724048,50.245098039215684,1610612766,87,79,2023-03-26T18:57:08Z,5300000,False,-1.0,-1.0,1,left,P. Washington Layup (18 PTS) (T. Maledon 5 AST),"[1629023, 1630177]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,0.16,Made,18.0,T. Maledon,1630177.0,5.0,,,,,,,,,,,,,,
537,PT09M03.00S,2023-03-26T18:57:21.9Z,4,REGULAR,3pt,Jump Shot,[],203501,72.48685939553219,84.06862745098039,1610612742,87,79,2023-03-26T18:57:26Z,5320000,False,170.0,206.0,1,right,MISS T. Hardaway Jr. 26' 3PT,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Right Center,26.74,Missed,,,,,,,,,,,,,,,,,,
538,PT09M00.00S,2023-03-26T18:57:24.9Z,4,REGULAR,rebound,defensive,[],1629023,,,1610612766,87,79,2023-03-26T18:57:26Z,5330000,False,,,0,,P. Washington REBOUND (Off:2 Def:8),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Right Center,,,,,,,,537.0,10.0,8.0,2.0,,,,,,,,,
539,PT08M53.00S,2023-03-26T18:57:34.9Z,4,REGULAR,foul,personal,[],1630702,,,1610612766,87,79,2023-03-26T18:57:44Z,5340000,False,,,0,,J. Hardy personal FOUL (2 PF),"[1630702, 1630539]",1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,Restricted Area,0-8 Center,,,,,,,202007.0,,,,,2.0,0.0,Jones,1630539.0,,,,,
541,PT08M53.00S,2023-03-26T18:57:43.7Z,4,REGULAR,substitution,out,[],1631121,,,1610612766,87,79,2023-03-26T18:57:49Z,5360000,False,,,0,,SUB out: B. McGowens,[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT08M53.00S,2023-03-26T18:57:43.7Z,4,REGULAR,substitution,out,[],1630702,,,1610612766,87,79,2023-03-26T18:57:49Z,5370000,False,,,0,,SUB out: J. Hardy,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT08M53.00S,2023-03-26T18:57:43.7Z,4,REGULAR,substitution,in,[],1630547,,,1610612766,87,79,2023-03-26T18:57:49Z,5380000,False,,,0,,SUB in: J. Bouknight,[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT08M53.00S,2023-03-26T18:57:43.7Z,4,REGULAR,substitution,in,[],1629029,,,1610612766,87,79,2023-03-26T18:57:49Z,5390000,False,,,0,,SUB in: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT08M44.00S,2023-03-26T18:58:12.7Z,4,REGULAR,3pt,Jump Shot,[],1629004,30.305519053876477,32.1078431372549,1610612766,87,79,2023-03-26T18:59:52Z,5400000,False,89.0,232.0,1,left,MISS S. Mykhailiuk 24' pullup 3PT,[1629004],1610612766.0,CHA,pullup,,,Mykhailiuk,S. Mykhailiuk,,,,,Above the Break 3,24+ Right Center,24.9,Missed,,,,,,,,,,,,,,,,,,
546,PT08M40.00S,2023-03-26T18:58:16.7Z,4,REGULAR,rebound,defensive,[],202681,,,1610612742,87,79,2023-03-26T18:58:18Z,5410000,False,,,0,,K. Irving REBOUND (Off:0 Def:4),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Right Center,,,,,,,,545.0,4.0,4.0,0.0,,,,,,,,,
547,PT08M35.00S,2023-03-26T18:58:21.4Z,4,REGULAR,turnover,lost ball,[],1626174,,,1610612742,87,79,2023-03-26T18:58:26Z,5420000,False,,,0,,C. Wood lost ball TURNOVER (1 TO),"[1626174, 1629004]",1610612742.0,DAL,,,,Wood,C. Wood,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,1.0,Mykhailiuk,1629004.0,,
548,PT08M35.00S,2023-03-26T18:58:21.4Z,4,REGULAR,steal,,[],1629004,,,1610612766,87,79,2023-03-26T18:58:22Z,5430000,False,,,0,,S. Mykhailiuk STEAL (2 STL),[1629004],1610612766.0,CHA,,,,Mykhailiuk,S. Mykhailiuk,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
549,PT08M24.00S,2023-03-26T18:58:31.7Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629023,10.5946123521682,49.50980392156863,1610612766,87,79,2023-03-26T19:00:00Z,5440000,False,2.0,47.0,1,left,MISS P. Washington driving floating Shot,[1629023],1610612766.0,CHA,driving floating,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,4.72,Missed,,,,,,,,,,,,,,,,,,
550,PT08M23.00S,2023-03-26T18:58:32.7Z,4,REGULAR,rebound,defensive,[],1629029,,,1610612742,87,79,2023-03-26T19:00:00Z,5450000,False,,,0,,L. Doncic REBOUND (Off:1 Def:10),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,549.0,11.0,10.0,1.0,,,,,,,,,
551,PT08M16.00S,2023-03-26T18:58:40.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,92.59198423127464,50.98039215686274,1610612742,87,81,2023-03-26T18:58:46Z,5460000,False,5.0,17.0,1,right,L. Doncic driving reverse Layup (32 PTS),[1629029],1610612742.0,DAL,driving reverse,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,1.78,Made,32.0,,,,,,,,,,,,,,,,,
552,PT07M59.00S,2023-03-26T18:59:00.8Z,4,REGULAR,turnover,traveling,[],1630177,,,1610612766,87,81,2023-03-26T18:59:06Z,5470000,False,,,0,,T. Maledon traveling TURNOVER (1 TO),[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202007.0,,,,,,,,,1.0,,,,
553,PT07M59.00S,2023-03-26T18:59:05.0Z,4,REGULAR,substitution,out,[],1630177,,,1610612742,87,81,2023-03-26T18:59:28Z,5480000,False,,,0,,SUB out: T. Maledon,[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT07M59.00S,2023-03-26T18:59:05.0Z,4,REGULAR,substitution,out,[],1629004,,,1610612742,87,81,2023-03-26T18:59:28Z,5490000,False,,,0,,SUB out: S. Mykhailiuk,[1629004],1610612766.0,CHA,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT07M59.00S,2023-03-26T18:59:05.0Z,4,REGULAR,substitution,in,[],202330,,,1610612742,87,81,2023-03-26T18:59:28Z,5500000,False,,,0,,SUB in: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT07M59.00S,2023-03-26T18:59:05.0Z,4,REGULAR,substitution,in,[],1628372,,,1610612742,87,81,2023-03-26T18:59:28Z,5510000,False,,,0,,SUB in: D. Smith Jr.,[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT07M48.00S,2023-03-26T18:59:43.8Z,4,REGULAR,foul,personal,['2freethrow'],1628372,,,1610612742,87,81,2023-03-26T18:59:53Z,5520000,False,,,0,,D. Smith Jr. shooting personal FOUL (4 PF) (Doncic 2 FT),"[1628372, 1629029]",1610612766.0,CHA,shooting,,,Smith Jr.,D. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,202041.0,,,,,4.0,0.0,Doncic,1629029.0,,,,,
559,PT07M48.00S,2023-03-26T19:00:11.0Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1629029,,,1610612742,87,82,2023-03-26T19:00:11Z,5540000,False,,,0,,L. Doncic Free Throw 1 of 2 (33 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Made,33.0,,,,,,,,,,,,,,,,,
560,PT07M48.00S,2023-03-26T19:00:12.1Z,4,REGULAR,substitution,out,[],1629023,,,1610612742,87,82,2023-03-26T19:00:17Z,5550000,False,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT07M48.00S,2023-03-26T19:00:12.1Z,4,REGULAR,substitution,in,[],1630550,,,1610612742,87,82,2023-03-26T19:00:17Z,5560000,False,,,0,,SUB in: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT07M48.00S,2023-03-26T19:00:32.0Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1629029,,,1610612742,87,83,2023-03-26T19:00:32Z,5570000,False,,,0,,L. Doncic Free Throw 2 of 2 (34 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Made,34.0,,,,,,,,,,,,,,,,,
563,PT07M27.00S,2023-03-26T19:00:55.9Z,4,REGULAR,3pt,Jump Shot,[],1628372,30.699737187910642,70.34313725490196,1610612766,90,83,2023-03-26T19:00:59Z,5580000,False,-102.0,236.0,1,left,D. Smith Jr. 25' 3PT  (12 PTS),[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,Above the Break 3,24+ Left Center,25.71,Made,12.0,,,,,,,,,,,,,,,,,
564,PT07M11.00S,2023-03-26T19:01:11.3Z,4,REGULAR,3pt,Jump Shot,[],203501,90.62089356110381,96.07843137254902,1610612742,90,86,2023-03-26T19:01:15Z,5590000,False,230.0,36.0,1,right,T. Hardaway Jr. 3PT  (15 PTS) (L. Doncic 5 AST),"[203501, 1629029]",1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Right Corner 3,24+ Right,23.31,Made,15.0,L. Doncic,1629029.0,5.0,,,,,,,,,,,,,,
566,PT06M48.00S,2023-03-26T19:01:34.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630550,6.521024967148489,49.26470588235294,1610612766,90,86,2023-03-26T19:03:40Z,5610000,False,4.0,9.0,1,left,MISS J. Thor driving Layup - blocked,"[1630550, 202681]",1610612766.0,CHA,driving,,,Thor,J. Thor,,,,,Restricted Area,0-8 Center,0.95,Missed,,,,,,,,,,,,,,,,,Irving,202681.0
573,PT06M48.00S,2023-03-26T19:01:34.1Z,4,REGULAR,block,,[],202681,,,1610612766,90,86,2023-03-26T19:02:48Z,5615000,False,,,0,,K. Irving BLOCK (1 BLK),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
567,PT06M46.00S,2023-03-26T19:01:36.1Z,4,REGULAR,rebound,defensive,[],1626174,,,1610612742,90,86,2023-03-26T19:01:39Z,5620000,False,,,0,,C. Wood REBOUND (Off:0 Def:4),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,,,,,,,,566.0,4.0,4.0,0.0,,,,,,,,,
568,PT06M40.00S,2023-03-26T19:01:41.6Z,4,REGULAR,3pt,Jump Shot,[],202681,64.73390275952694,52.450980392156865,1610612742,90,89,2023-03-26T19:02:20Z,5630000,False,12.0,279.0,1,right,K. Irving 27' 3PT pullup (15 PTS),[202681],1610612742.0,DAL,pullup,,,Irving,K. Irving,,,,,Above the Break 3,24+ Center,27.93,Made,15.0,,,,,,,,,,,,,,,,,
569,PT06M24.00S,2023-03-26T19:02:02.4Z,4,REGULAR,foul,offensive,[],1630539,,,1610612766,90,89,2023-03-26T19:02:08Z,5640000,False,,,0,,K. Jones offensive FOUL (3 PF),"[1630539, 203501]",1610612766.0,CHA,,,,Jones,K. Jones,,,,,Mid-Range,16-24 Left Center,,,,,,,1628480.0,,,,,3.0,0.0,Hardaway Jr.,203501.0,,,,,
571,PT06M24.00S,2023-03-26T19:02:02.4Z,4,REGULAR,turnover,offensive foul,[],1630539,,,1610612766,90,89,2023-03-26T19:02:02Z,5660000,False,,,0,,K. Jones offensive foul TURNOVER (2 TO),[1630539],1610612766.0,CHA,,,,Jones,K. Jones,,,,,Mid-Range,16-24 Left Center,,,,,,,1628480.0,,,,,,,,,2.0,,,,
572,PT06M24.00S,2023-03-26T19:02:13.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,90,89,2023-03-26T19:02:13Z,5670000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT06M24.00S,2023-03-26T19:03:25.9Z,4,REGULAR,substitution,out,[],1630539,,,1610612742,90,89,2023-03-26T19:05:01Z,5680000,False,,,0,,SUB out: K. Jones,[1630539],1610612766.0,CHA,,,,Jones,K. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT06M24.00S,2023-03-26T19:03:25.9Z,4,REGULAR,substitution,out,[],1630550,,,1610612742,90,89,2023-03-26T19:05:01Z,5690000,False,,,0,,SUB out: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT06M24.00S,2023-03-26T19:03:25.9Z,4,REGULAR,substitution,in,[],1629023,,,1610612742,90,89,2023-03-26T19:05:01Z,5700000,False,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT06M24.00S,2023-03-26T19:03:25.9Z,4,REGULAR,substitution,in,[],1631109,,,1610612742,90,89,2023-03-26T19:05:01Z,5710000,False,,,0,,SUB in: M. Williams,[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT06M02.00S,2023-03-26T19:05:19.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203501,85.62746386333771,97.54901960784314,1610612742,90,89,2023-03-26T19:05:22Z,5720000,False,238.0,83.0,1,right,MISS T. Hardaway Jr. 25' 3PT,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Right Corner 3,24+ Right,25.16,Missed,,,,,,,,,,,,,,,,,,
579,PT06M00.00S,2023-03-26T19:05:21.1Z,4,REGULAR,rebound,defensive,[],1628372,,,1610612766,90,89,2023-03-26T19:05:22Z,5730000,False,,,0,,D. Smith Jr. REBOUND (Off:1 Def:4),[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,Right Corner 3,24+ Right,,,,,,,,578.0,5.0,4.0,1.0,,,,,,,,,
580,PT05M52.00S,2023-03-26T19:05:28.8Z,4,REGULAR,2pt,Jump Shot,[],1630547,15.719448094612352,68.87254901960785,1610612766,90,89,2023-03-26T19:06:01Z,5740000,False,-94.0,95.0,1,left,MISS J. Bouknight 13' pullup Shot,[1630547],1610612766.0,CHA,pullup,,,Bouknight,J. Bouknight,,,,,Mid-Range,8-16 Left,13.41,Missed,,,,,,,,,,,,,,,,,,
581,PT05M50.00S,2023-03-26T19:05:30.8Z,4,REGULAR,rebound,defensive,[],203493,,,1610612742,90,89,2023-03-26T19:05:33Z,5750000,False,,,0,,R. Bullock REBOUND (Off:0 Def:5),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,Mid-Range,8-16 Left,,,,,,,,580.0,5.0,5.0,0.0,,,,,,,,,
582,PT05M44.00S,2023-03-26T19:05:37.3Z,4,REGULAR,3pt,Jump Shot,[],1629029,73.27529566360053,84.06862745098039,1610612742,90,92,2023-03-26T19:06:23Z,5760000,False,170.0,199.0,1,right,L. Doncic 26' 3PT step back (37 PTS),[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Right Center,26.17,Made,37.0,,,,,,,,,,,,,,,,,
583,PT05M29.00S,2023-03-26T19:05:55.7Z,4,REGULAR,2pt,Jump Shot,[],202330,17.427726675427067,28.186274509803923,1610612766,92,92,2023-03-26T19:07:55Z,5770000,False,109.0,111.0,1,left,G. Hayward 15' pullup Jump Shot (16 PTS),[202330],1610612766.0,CHA,pullup,,,Hayward,G. Hayward,,,,,Mid-Range,8-16 Right,15.59,Made,16.0,,,,,,,,,,,,,,,,,
584,PT05M29.00S,2023-03-26T19:05:58.2Z,4,REGULAR,foul,personal,['1freethrow'],1626174,,,1610612766,92,92,2023-03-26T19:06:09Z,5780000,False,,,0,,C. Wood shooting personal FOUL (2 PF) (Hayward 1 FT),"[1626174, 202330]",1610612742.0,DAL,shooting,,,Wood,C. Wood,,,,,Mid-Range,16-24 Right Center,,,,,,,202007.0,,,,,2.0,0.0,Hayward,202330.0,,,,,
