actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
256,PT06M18.00S,2025-12-20T00:57:49.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628969,92.85479632063075,50.0,1610612752,42,41,2025-12-20T00:57:53Z,2450000,False,0.0,15.0,1,right,MISS M. Bridges driving Layup,[1628969],1610612752.0,NYK,driving,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,1.47,Missed,,,,,,,,,,,,,,,,,,
257,PT06M16.00S,2025-12-20T00:57:51.9Z,2,REGULAR,rebound,defensive,[],203083,,,1610612755,42,41,2025-12-20T00:57:53Z,2460000,False,,,0,,A. Drummond REBOUND (Off:1 Def:4),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,256.0,5.0,4.0,1.0,,,,,,,,,,,,,,
258,PT05M57.00S,2025-12-20T00:58:10.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642272,6.783837056504599,46.81372549019608,1610612755,42,41,2025-12-20T00:58:15Z,2470000,False,16.0,11.0,1,left,MISS J. McCain driving finger roll Layup,[1642272],1610612755.0,PHI,driving finger roll,,,McCain,J. McCain,,,,,Restricted Area,0-8 Center,1.95,Missed,,,,,,,,,,,,,,,,,,
259,PT05M56.00S,2025-12-20T00:58:11.3Z,2,REGULAR,rebound,defensive,[],1629011,,,1610612752,42,41,2025-12-20T00:58:15Z,2480000,False,,,0,,M. Robinson REBOUND (Off:1 Def:5),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,258.0,6.0,5.0,1.0,,,,,,,,,,,,,,
260,PT05M53.00S,2025-12-20T00:58:15.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1628969,94.1688567674113,49.754901960784316,1610612752,44,41,2025-12-20T00:58:23Z,2490000,False,-1.0,2.0,1,right,M. Bridges running DUNK (8 PTS) (J. Hart 4 AST),"[1628969, 1628404]",1610612752.0,NYK,running,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,0.26,Made,,,,,8.0,J. Hart,1628404.0,4.0,,,,,,,,,,
262,PT05M39.00S,2025-12-20T00:58:28.6Z,2,REGULAR,3pt,Jump Shot,[],1630178,25.706307490144546,83.57843137254902,1610612755,44,41,2025-12-20T00:58:32Z,2510000,False,-168.0,189.0,1,left,MISS T. Maxey 25' 3PT,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,25.29,Missed,,,,,,,,,,,,,,,,,,
263,PT05M36.00S,2025-12-20T00:58:31.6Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612752,44,41,2025-12-20T00:58:32Z,2520000,False,,,0,,J. Hart REBOUND (Off:1 Def:2),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Left Center,,,262.0,3.0,2.0,1.0,,,,,,,,,,,,,,
264,PT05M19.00S,2025-12-20T00:58:52.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630178,,,1610612752,44,41,2025-12-20T00:58:58Z,2530000,False,,,0,,T. Maxey personal FOUL (1 PF) (Brunson 2 FT),"[1630178, 1628973]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,201245.0,,,,1.0,0.0,Brunson,1628973.0,,
266,PT05M19.00S,2025-12-20T00:59:25.5Z,2,REGULAR,freethrow,1 of 2,[],1628973,,,1610612752,45,41,2025-12-20T00:59:25Z,2550000,False,,,0,,J. Brunson Free Throw 1 of 2 (7 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
267,PT05M19.00S,2025-12-20T00:59:25.6Z,2,REGULAR,substitution,out,[],1628969,,,1610612752,45,41,2025-12-20T00:59:46Z,2560000,False,,,0,,SUB out: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT05M19.00S,2025-12-20T00:59:25.6Z,2,REGULAR,substitution,out,[],1626157,,,1610612752,45,41,2025-12-20T00:59:46Z,2570000,False,,,0,,SUB out: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT05M19.00S,2025-12-20T00:59:25.6Z,2,REGULAR,substitution,out,[],1630178,,,1610612752,45,41,2025-12-20T00:59:46Z,2580000,False,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT05M19.00S,2025-12-20T00:59:25.6Z,2,REGULAR,substitution,out,[],1642272,,,1610612752,45,41,2025-12-20T00:59:46Z,2590000,False,,,0,,SUB out: J. McCain,[1642272],1610612755.0,PHI,,,,McCain,J. McCain,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT05M19.00S,2025-12-20T00:59:25.6Z,2,REGULAR,substitution,in,[],1642885,,,1610612752,45,41,2025-12-20T00:59:46Z,2600000,False,,,0,,SUB in: M. Diawara,[1642885],1610612752.0,NYK,,,,Diawara,M. Diawara,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT05M19.00S,2025-12-20T00:59:25.6Z,2,REGULAR,substitution,in,[],203903,,,1610612752,45,41,2025-12-20T00:59:46Z,2610000,False,,,0,,SUB in: J. Clarkson,[203903],1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT05M19.00S,2025-12-20T00:59:25.6Z,2,REGULAR,substitution,in,[],1642348,,,1610612752,45,41,2025-12-20T00:59:46Z,2620000,False,,,0,,SUB in: J. Edwards,[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT05M19.00S,2025-12-20T00:59:25.6Z,2,REGULAR,substitution,in,[],1642845,,,1610612752,45,41,2025-12-20T00:59:46Z,2630000,False,,,0,,SUB in: V. Edgecombe,[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT05M19.00S,2025-12-20T00:59:56.0Z,2,REGULAR,freethrow,2 of 2,[],1628973,,,1610612752,46,41,2025-12-20T00:59:56Z,2640000,False,,,0,,J. Brunson Free Throw 2 of 2 (8 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
276,PT04M59.00S,2025-12-20T01:00:18.7Z,2,REGULAR,2pt,Jump Shot,[],202331,14.536793692509855,16.666666666666664,1610612755,46,43,2025-12-20T01:00:22Z,2650000,False,167.0,84.0,1,left,P. George 18' pullup Jump Shot (2 PTS),[202331],1610612755.0,PHI,pullup,,,George,P. George,,,,,Mid-Range,16-24 Right,18.67,Made,,,,,2.0,,,,,,,,,,,,,
278,PT04M40.00S,2025-12-20T01:00:57.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,83.65637319316689,48.77450980392157,1610612752,48,43,2025-12-20T01:01:03Z,2670000,False,-6.0,101.0,1,right,J. Brunson 10' floating Jump Shot (10 PTS),[1628973],1610612752.0,NYK,floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,10.13,Made,,,,,10.0,,,,,,,,,,,,,
279,PT04M17.00S,2025-12-20T01:01:19.5Z,2,REGULAR,3pt,Jump Shot,[],1629656,28.33442838370565,18.38235294117647,1610612755,48,46,2025-12-20T01:01:22Z,2680000,False,158.0,214.0,1,left,Q. Grimes 26' 3PT pullup (5 PTS),[1629656],1610612755.0,PHI,pullup,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Right Center,26.59,Made,,,,,5.0,,,,,,,,,,,,,
281,PT03M53.00S,2025-12-20T01:02:01.9Z,2,REGULAR,3pt,Jump Shot,[],1628973,68.54467805519053,23.284313725490197,1610612752,48,46,2025-12-20T01:02:05Z,2700000,False,-134.0,243.0,1,right,MISS J. Brunson 27' pullup 3PT,[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Left Center,27.75,Missed,,,,,,,,,,,,,,,,,,
282,PT03M51.00S,2025-12-20T01:02:03.9Z,2,REGULAR,rebound,defensive,[],203083,,,1610612755,48,46,2025-12-20T01:02:05Z,2710000,False,,,0,,A. Drummond REBOUND (Off:1 Def:5),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Left Center,,,281.0,6.0,5.0,1.0,,,,,,,,,,,,,,
283,PT03M41.00S,2025-12-20T01:02:14.2Z,2,REGULAR,3pt,Jump Shot,[],1642348,24.392247043363994,84.55882352941177,1610612755,48,49,2025-12-20T01:02:17Z,2720000,False,-173.0,177.0,1,left,J. Edwards 24' 3PT  (3 PTS) (Q. Grimes 1 AST),"[1642348, 1629656]",1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,Above the Break 3,24+ Left Center,24.72,Made,,,,,3.0,Q. Grimes,1629656.0,1.0,,,,,,,,,,
285,PT03M28.00S,2025-12-20T01:02:26.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,81.2910643889619,48.529411764705884,1610612752,50,49,2025-12-20T01:06:32Z,2740000,False,-7.0,123.0,1,right,J. Clarkson 12' driving floating Jump Shot (7 PTS),[203903],1610612752.0,NYK,driving floating,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),8-16 Center,12.36,Made,,,,,7.0,,,,,,,,,,,,,
286,PT03M15.00S,2025-12-20T01:02:39.7Z,2,REGULAR,3pt,Jump Shot,[],1642348,27.94021024967148,77.45098039215686,1610612755,50,52,2025-12-20T01:02:43Z,2750000,False,-137.0,210.0,1,left,J. Edwards 25' 3PT  (6 PTS) (P. George 2 AST),"[1642348, 202331]",1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,Above the Break 3,24+ Left Center,25.1,Made,,,,,6.0,P. George,202331.0,2.0,,,,,,,,,,
288,PT02M54.00S,2025-12-20T01:03:00.9Z,2,REGULAR,3pt,Jump Shot,[],1642885,77.61169513797634,88.23529411764706,1610612752,50,52,2025-12-20T01:07:20Z,2770000,False,191.0,158.0,1,right,MISS M. Diawara 24' 3PT,[1642885],1610612752.0,NYK,,,,Diawara,M. Diawara,,,,,Above the Break 3,24+ Right Center,24.8,Missed,,,,,,,,,,,,,,,,,,
289,PT02M52.00S,2025-12-20T01:03:02.9Z,2,REGULAR,rebound,defensive,[],203083,,,1610612755,50,52,2025-12-20T01:03:05Z,2780000,False,,,0,,A. Drummond REBOUND (Off:1 Def:6),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Right Center,,,288.0,7.0,6.0,1.0,,,,,,,,,,,,,,
290,PT02M42.00S,2025-12-20T01:03:13.6Z,2,REGULAR,3pt,Jump Shot,[],202331,31.09395532194481,30.14705882352941,1610612755,50,52,2025-12-20T01:03:17Z,2790000,False,99.0,240.0,1,left,MISS P. George 25' pullup 3PT,[202331],1610612755.0,PHI,pullup,,,George,P. George,,,,,Above the Break 3,24+ Right Center,25.95,Missed,,,,,,,,,,,,,,,,,,
291,PT02M40.00S,2025-12-20T01:03:15.6Z,2,REGULAR,rebound,defensive,[],1629011,,,1610612752,50,52,2025-12-20T01:03:17Z,2800000,False,,,0,,M. Robinson REBOUND (Off:1 Def:6),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Above the Break 3,24+ Right Center,,,290.0,7.0,6.0,1.0,,,,,,,,,,,,,,
292,PT02M29.00S,2025-12-20T01:03:26.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,92.9862023653088,48.77450980392157,1610612752,50,52,2025-12-20T01:03:31Z,2810000,False,-6.0,13.0,1,right,MISS J. Brunson driving finger roll Layup,[1628973],1610612752.0,NYK,driving finger roll,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,1.47,Missed,,,,,,,,,,,,,,,,,,
293,PT02M26.00S,2025-12-20T01:03:29.5Z,2,REGULAR,rebound,offensive,[],1629011,,,1610612752,50,52,2025-12-20T01:03:31Z,2820000,False,,,0,,M. Robinson REBOUND (Off:2 Def:6),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,292.0,8.0,6.0,2.0,,,,,,,,,,,,,,
294,PT02M26.00S,2025-12-20T01:03:29.5Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1629011,94.40999984741211,50.0,1610612752,52,52,2025-12-20T01:03:35Z,2830000,False,0.0,0.0,1,right,M. Robinson tip DUNK (9 PTS),[1629011],1610612752.0,NYK,tip,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,9.0,,,,,,,,,,,,,
295,PT02M19.00S,2025-12-20T01:03:40.8Z,2,REGULAR,timeout,full,['team'],0,,,1610612755,52,52,2025-12-20T01:03:40Z,2840000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT02M19.00S,2025-12-20T01:03:40.9Z,2,REGULAR,substitution,out,[],1629011,,,1610612755,52,52,2025-12-20T01:07:08Z,2850000,False,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT02M19.00S,2025-12-20T01:03:40.9Z,2,REGULAR,substitution,out,[],1642885,,,1610612755,52,52,2025-12-20T01:07:08Z,2860000,False,,,0,,SUB out: M. Diawara,[1642885],1610612752.0,NYK,,,,Diawara,M. Diawara,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT02M19.00S,2025-12-20T01:03:40.9Z,2,REGULAR,substitution,out,[],203903,,,1610612755,52,52,2025-12-20T01:07:08Z,2870000,False,,,0,,SUB out: J. Clarkson,[203903],1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT02M19.00S,2025-12-20T01:03:40.9Z,2,REGULAR,substitution,out,[],1629656,,,1610612755,52,52,2025-12-20T01:07:08Z,2880000,False,,,0,,SUB out: Q. Grimes,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT02M19.00S,2025-12-20T01:03:40.9Z,2,REGULAR,substitution,in,[],1626157,,,1610612755,52,52,2025-12-20T01:07:08Z,2890000,False,,,0,,SUB in: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT02M19.00S,2025-12-20T01:03:40.9Z,2,REGULAR,substitution,in,[],1628384,,,1610612755,52,52,2025-12-20T01:07:08Z,2900000,False,,,0,,SUB in: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT02M19.00S,2025-12-20T01:03:40.9Z,2,REGULAR,substitution,in,[],1628969,,,1610612755,52,52,2025-12-20T01:07:08Z,2910000,False,,,0,,SUB in: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT02M19.00S,2025-12-20T01:03:40.9Z,2,REGULAR,substitution,in,[],1630178,,,1610612755,52,52,2025-12-20T01:07:08Z,2920000,False,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT02M09.00S,2025-12-20T01:07:28.7Z,2,REGULAR,3pt,Jump Shot,[],1642348,3.1044678055190538,96.32352941176471,1610612755,52,52,2025-12-20T01:07:32Z,2930000,False,-232.0,-23.0,1,left,MISS J. Edwards 3PT,[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,Left Corner 3,24+ Left,23.28,Missed,,,,,,,,,,,,,,,,,,
305,PT02M07.00S,2025-12-20T01:07:30.7Z,2,REGULAR,rebound,defensive,[],1628969,,,1610612752,52,52,2025-12-20T01:07:32Z,2940000,False,,,0,,M. Bridges REBOUND (Off:1 Def:2),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,,,304.0,3.0,2.0,1.0,,,,,,,,,,,,,,
306,PT01M59.00S,2025-12-20T01:07:41.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202331,,,1610612752,52,52,2025-12-20T01:07:47Z,2950000,False,,,0,,P. George shooting personal FOUL (2 PF) (Towns 2 FT),"[202331, 1626157]",1610612755.0,PHI,shooting,,,George,P. George,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1629183.0,,,,2.0,0.0,Towns,1626157.0,,
308,PT01M59.00S,2025-12-20T01:08:16.8Z,2,REGULAR,freethrow,1 of 2,[],1626157,,,1610612752,53,52,2025-12-20T01:08:16Z,2970000,False,,,0,,K. Towns Free Throw 1 of 2 (11 PTS),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
309,PT01M59.00S,2025-12-20T01:08:16.8Z,2,REGULAR,freethrow,2 of 2,[],1626157,,,1610612752,53,52,2025-12-20T01:08:44Z,2980000,False,,,0,,MISS K. Towns Free Throw 2 of 2,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
310,PT01M57.00S,2025-12-20T01:08:18.8Z,2,REGULAR,rebound,defensive,[],202331,,,1610612755,53,52,2025-12-20T01:08:44Z,2990000,False,,,0,,P. George REBOUND (Off:0 Def:2),[202331],1610612755.0,PHI,,,,George,P. George,,,,,,,,,309.0,2.0,2.0,0.0,,,,,,,,,,,,,,
311,PT01M46.00S,2025-12-20T01:08:53.8Z,2,REGULAR,3pt,Jump Shot,[],1642348,28.597240473061763,77.69607843137256,1610612755,53,52,2025-12-20T01:09:00Z,3000000,False,-138.0,216.0,1,left,MISS J. Edwards 25' 3PT,[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,Above the Break 3,24+ Left Center,25.68,Missed,,,,,,,,,,,,,,,,,,
312,PT01M43.00S,2025-12-20T01:08:56.8Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612752,53,52,2025-12-20T01:09:00Z,3010000,False,,,0,,K. Towns REBOUND (Off:3 Def:4),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,,,311.0,7.0,4.0,3.0,,,,,,,,,,,,,,
313,PT01M36.00S,2025-12-20T01:09:03.5Z,2,REGULAR,3pt,Jump Shot,[],1626157,64.99671484888306,50.98039215686274,1610612752,53,52,2025-12-20T01:09:07Z,3020000,False,5.0,277.0,1,right,MISS K. Towns 27' 3PT,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Center,27.65,Missed,,,,,,,,,,,,,,,,,,
314,PT01M34.00S,2025-12-20T01:09:06.1Z,2,REGULAR,rebound,offensive,[],1628969,,,1610612752,53,52,2025-12-20T01:09:06Z,3030000,False,,,0,,M. Bridges REBOUND (Off:2 Def:2),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,,,313.0,4.0,2.0,2.0,,,,,,,,,,,,,,
315,PT01M30.00S,2025-12-20T01:09:10.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628973,93.9060446780552,95.83333333333334,1610612752,56,52,2025-12-20T01:09:15Z,3040000,False,229.0,5.0,1,right,J. Brunson 3PT  (13 PTS) (M. Bridges 4 AST),"[1628973, 1628969]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Right Corner 3,24+ Right,22.93,Made,,,,,13.0,M. Bridges,1628969.0,4.0,,,,,,,,,,
316,PT01M30.00S,2025-12-20T01:09:14.0Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1642348,,,1610612752,56,52,2025-12-20T01:09:30Z,3050000,False,,,0,,J. Edwards shooting personal FOUL (1 PF) (Brunson 1 FT),"[1642348, 1628973]",1610612755.0,PHI,shooting,,,Edwards,J. Edwards,,,,,Right Corner 3,24+ Right,,,,,,,,,,,201245.0,,,,1.0,0.0,Brunson,1628973.0,,
319,PT01M30.00S,2025-12-20T01:09:46.7Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1628973,,,1610612752,57,52,2025-12-20T01:09:46Z,3070000,False,,,0,,J. Brunson Free Throw 1 of 1 (14 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,,,,,14.0,,,,,,,,,,,,,
320,PT01M20.00S,2025-12-20T01:10:04.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642845,7.178055190538765,51.9607843137255,1610612755,57,52,2025-12-20T01:10:08Z,3080000,False,-10.0,15.0,1,left,MISS V. Edgecombe driving Layup,[1642845],1610612755.0,PHI,driving,,,Edgecombe,V. Edgecombe,,,,,Restricted Area,0-8 Center,1.79,Missed,,,,,,,,,,,,,,,,,,
321,PT01M18.00S,2025-12-20T01:10:06.0Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612752,57,52,2025-12-20T01:10:08Z,3090000,False,,,0,,K. Towns REBOUND (Off:3 Def:5),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,320.0,8.0,5.0,3.0,,,,,,,,,,,,,,
322,PT01M02.00S,2025-12-20T01:11:04.3Z,2,REGULAR,jumpball,recovered,[],0,,,1610612752,57,52,2025-12-20T01:11:04Z,3100000,False,,,0,,Jump Ball J. Brunson vs. P. George: Tip to Team (NYK),"[1628973, 202331]",1610612752.0,NYK,heldball,Team (NYK),,,,Brunson,1628973.0,George,202331.0,,,,,,,,,,,,,,,,,,,,,,
325,PT00M59.80S,2025-12-20T01:11:19.2Z,2,REGULAR,2pt,Jump Shot,[],1628969,90.22667542706965,30.14705882352941,1610612752,57,52,2025-12-20T01:11:31Z,3130000,False,-99.0,39.0,1,right,MISS M. Bridges 10' pullup bank Shot,[1628969],1610612752.0,NYK,pullup bank,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Left,10.68,Missed,,,,,,,,,,,,,,,,,,
326,PT00M58.90S,2025-12-20T01:11:20.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612755,57,52,2025-12-20T01:11:31Z,3140000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Mid-Range,8-16 Left,,,325.0,,,,,,,,,,,,,,,,,
327,PT00M58.90S,2025-12-20T01:11:28.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626157,,,1610612755,57,52,2025-12-20T01:11:36Z,3150000,False,,,0,,K. Towns loose ball personal FOUL (1 PF) (Drummond 2 FT),"[1626157, 203083]",1610612752.0,NYK,loose ball,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202058.0,,,,1.0,0.0,Drummond,203083.0,,
329,PT00M58.90S,2025-12-20T01:12:00.4Z,2,REGULAR,freethrow,1 of 2,[],203083,,,1610612755,57,53,2025-12-20T01:12:00Z,3170000,False,,,0,,A. Drummond Free Throw 1 of 2 (4 PTS),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
330,PT00M58.90S,2025-12-20T01:12:14.9Z,2,REGULAR,freethrow,2 of 2,[],203083,,,1610612755,57,54,2025-12-20T01:12:14Z,3180000,False,,,0,,A. Drummond Free Throw 2 of 2 (5 PTS),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
331,PT00M44.30S,2025-12-20T01:12:31.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,86.28449408672799,34.55882352941176,1610612752,59,54,2025-12-20T01:12:35Z,3190000,False,-77.0,76.0,1,right,J. Brunson 10' pullup Jump Shot (16 PTS) (J. Hart 5 AST),"[1628973, 1628404]",1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Left,10.86,Made,,,,,16.0,J. Hart,1628404.0,5.0,,,,,,,,,,
333,PT00M34.10S,2025-12-20T01:12:49.2Z,2,REGULAR,3pt,Jump Shot,[],202331,31.35676741130092,36.51960784313725,1610612755,59,57,2025-12-20T01:12:52Z,3210000,False,67.0,242.0,1,left,P. George 25' 3PT pullup (5 PTS),[202331],1610612755.0,PHI,pullup,,,George,P. George,,,,,Above the Break 3,24+ Center,25.15,Made,,,,,5.0,,,,,,,,,,,,,
335,PT00M10.40S,2025-12-20T01:13:32.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628404,93.51182654402102,47.30392156862745,1610612752,59,57,2025-12-20T01:13:35Z,3230000,False,-13.0,8.0,1,right,MISS J. Hart cutting Layup,[1628404],1610612752.0,NYK,cutting,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,1.6,Missed,,,,,,,,,,,,,,,,,,
336,PT00M08.00S,2025-12-20T01:13:34.4Z,2,REGULAR,rebound,defensive,[],1630178,,,1610612755,59,57,2025-12-20T01:13:35Z,3240000,False,,,0,,T. Maxey REBOUND (Off:0 Def:2),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,335.0,2.0,2.0,0.0,,,,,,,,,,,,,,
337,PT00M02.30S,2025-12-20T01:13:40.0Z,2,REGULAR,3pt,Jump Shot,[],1630178,30.17411300919842,19.852941176470587,1610612755,59,57,2025-12-20T01:13:46Z,3250000,False,151.0,231.0,1,left,MISS T. Maxey 27' step back 3PT,[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Right Center,27.59,Missed,,,,,,,,,,,,,,,,,,
338,PT00M02.30S,2025-12-20T01:13:40.0Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612752,59,57,2025-12-20T01:13:46Z,3260000,False,,,0,,J. Hart REBOUND (Off:1 Def:3),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Right Center,,,337.0,4.0,3.0,1.0,,,,,,,,,,,,,,
339,PT00M00.00S,2025-12-20T01:13:46.0Z,2,REGULAR,period,end,[],0,,,1610612752,59,57,2025-12-20T01:13:46Z,3270000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT12M00.00S,2025-12-20T01:28:48.3Z,3,REGULAR,substitution,out,['startperiod'],1642348,,,1610612752,59,57,2025-12-20T01:29:02Z,3280000,False,,,0,,SUB out: J. Edwards,[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
