actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,shotDistance,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
517,PT00M44.10S,2026-01-31T02:24:13.8Z,3,REGULAR,3pt,Jump Shot,[],1631101,67.7562417871222,35.294117647058826,1610612757,85,69,2026-01-31T02:29:19Z,5030000,False,-74.0,251.0,1,right,MISS S. Sharpe 26' pullup 3PT,[1631101],1610612757.0,POR,pullup,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,26.12,,,,,,,,,,,
518,PT00M41.90S,2026-01-31T02:24:16.0Z,3,REGULAR,rebound,defensive,[],1629011,,,1610612752,85,69,2026-01-31T02:43:13Z,5040000,False,,,0,,M. Robinson REBOUND (Off:4 Def:3),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Above the Break 3,24+ Center,,,,,,,517.0,,,7.0,3.0,4.0,,,,,,,,
519,PT00M28.70S,2026-01-31T02:24:29.1Z,3,REGULAR,3pt,Jump Shot,[],1628969,9.280551905387648,3.9215686274509802,1610612752,85,69,2026-01-31T02:28:20Z,5050000,False,230.0,35.0,1,left,MISS M. Bridges 3PT,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,23.3,,,,,,,,,,,
520,PT00M25.00S,2026-01-31T02:24:32.8Z,3,REGULAR,rebound,defensive,[],1631126,,,1610612757,85,69,2026-01-31T02:24:33Z,5060000,False,,,0,,C. Love REBOUND (Off:0 Def:3),[1631126],1610612757.0,POR,,,,Love,C. Love,,,,,Right Corner 3,24+ Right,,,,,,,519.0,,,3.0,3.0,0.0,,,,,,,,
521,PT00M05.10S,2026-01-31T02:24:52.7Z,3,REGULAR,3pt,Jump Shot,[],1631126,66.44218134034165,43.38235294117647,1610612757,85,69,2026-01-31T02:24:55Z,5070000,False,-33.0,263.0,1,right,MISS C. Love 26' pullup 3PT,[1631126],1610612757.0,POR,pullup,,,Love,C. Love,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,26.5,,,,,,,,,,,
522,PT00M03.20S,2026-01-31T02:24:54.6Z,3,REGULAR,rebound,defensive,[],1642885,,,1610612752,85,69,2026-01-31T02:24:55Z,5080000,False,,,0,,M. Diawara REBOUND (Off:0 Def:2),[1642885],1610612752.0,NYK,,,,Diawara,M. Diawara,,,,,Above the Break 3,24+ Center,,,,,,,521.0,,,2.0,2.0,0.0,,,,,,,,
523,PT00M00.00S,2026-01-31T02:24:59.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628969,6.258212877792378,46.32352941176471,1610612752,87,69,2026-01-31T02:25:06Z,5090000,False,18.0,6.0,1,left,M. Bridges alley-oop Layup (10 PTS) (J. Brunson 2 AST),"[1628969, 1628973]",1610612752.0,NYK,alley-oop,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,Made,,10.0,1.94,,,,J. Brunson,1628973.0,2.0,,,,,
526,PT00M00.00S,2026-01-31T02:25:40.6Z,3,REGULAR,period,end,[],0,,,1610612757,87,69,2026-01-31T02:25:40Z,5120000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT12M00.00S,2026-01-31T02:27:27.6Z,4,REGULAR,substitution,out,['startperiod'],1628973,,,1610612757,87,69,2026-01-31T02:27:58Z,5130000,False,,,0,,SUB out: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT12M00.00S,2026-01-31T02:27:27.6Z,4,REGULAR,substitution,out,['startperiod'],1628969,,,1610612757,87,69,2026-01-31T02:27:58Z,5140000,False,,,0,,SUB out: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT12M00.00S,2026-01-31T02:27:27.6Z,4,REGULAR,substitution,out,['startperiod'],1629011,,,1610612757,87,69,2026-01-31T02:27:58Z,5150000,False,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT12M00.00S,2026-01-31T02:27:27.6Z,4,REGULAR,substitution,out,['startperiod'],203924,,,1610612757,87,69,2026-01-31T02:27:58Z,5160000,False,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT12M00.00S,2026-01-31T02:27:27.6Z,4,REGULAR,substitution,out,['startperiod'],1631126,,,1610612757,87,69,2026-01-31T02:27:58Z,5170000,False,,,0,,SUB out: C. Love,[1631126],1610612757.0,POR,,,,Love,C. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT12M00.00S,2026-01-31T02:27:27.6Z,4,REGULAR,substitution,out,['startperiod'],1642270,,,1610612757,87,69,2026-01-31T02:27:58Z,5180000,False,,,0,,SUB out: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT12M00.00S,2026-01-31T02:27:27.6Z,4,REGULAR,substitution,in,['startperiod'],1626157,,,1610612757,87,69,2026-01-31T02:27:58Z,5190000,False,,,0,,SUB in: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT12M00.00S,2026-01-31T02:27:27.6Z,4,REGULAR,substitution,in,['startperiod'],1628384,,,1610612757,87,69,2026-01-31T02:27:58Z,5200000,False,,,0,,SUB in: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT12M00.00S,2026-01-31T02:27:27.6Z,4,REGULAR,substitution,in,['startperiod'],1642278,,,1610612757,87,69,2026-01-31T02:27:58Z,5210000,False,,,0,,SUB in: T. Kolek,[1642278],1610612752.0,NYK,,,,Kolek,T. Kolek,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT12M00.00S,2026-01-31T02:27:27.6Z,4,REGULAR,substitution,in,['startperiod'],1630166,,,1610612757,87,69,2026-01-31T02:27:58Z,5220000,False,,,0,,SUB in: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT12M00.00S,2026-01-31T02:27:27.6Z,4,REGULAR,substitution,in,['startperiod'],201950,,,1610612757,87,69,2026-01-31T02:27:58Z,5230000,False,,,0,,SUB in: J. Holiday,[201950],1610612757.0,POR,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT12M00.00S,2026-01-31T02:27:27.6Z,4,REGULAR,substitution,in,['startperiod'],1629057,,,1610612757,87,69,2026-01-31T02:27:58Z,5240000,False,,,0,,SUB in: R. Williams III,[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT12M00.00S,2026-01-31T02:28:03.9Z,4,REGULAR,period,start,[],0,,,1610612752,87,69,2026-01-31T02:28:03Z,5250000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT12M00.00S,2026-01-31T02:28:06.8Z,4,REGULAR,violation,delay-of-game,['team'],0,,,1610612752,87,69,2026-01-31T02:28:24Z,5260000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612757.0,POR,,,,,,,,,,,,203593.0,,,,,,,,,,,,,,,,,,,
541,PT11M36.00S,2026-01-31T02:28:27.5Z,4,REGULAR,3pt,Jump Shot,[],1642278,30.305519053876477,69.11764705882352,1610612752,90,69,2026-01-31T02:28:30Z,5270000,False,-96.0,232.0,1,left,T. Kolek 25' 3PT  (6 PTS) (M. Diawara 1 AST),"[1642278, 1642885]",1610612752.0,NYK,,,,Kolek,T. Kolek,,,,,Above the Break 3,24+ Left Center,,,,,,Made,,6.0,25.13,,,,M. Diawara,1642885.0,1.0,,,,,
542,PT11M18.00S,2026-01-31T02:28:46.3Z,4,REGULAR,turnover,out-of-bounds,[],201950,,,1610612757,90,69,2026-01-31T02:28:55Z,5280000,False,,,0,,J. Holiday bad pass out-of-bounds TURNOVER (3 TO),[201950],1610612757.0,POR,bad pass,,,Holiday,J. Holiday,,,,,Mid-Range,8-16 Left,202041.0,,,,,,,,,,,,,,,3.0,,,,
544,PT11M02.00S,2026-01-31T02:29:12.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1626157,23.866622864651774,85.5392156862745,1610612752,93,69,2026-01-31T02:29:16Z,5290000,False,-178.0,172.0,1,left,K. Towns 24' 3PT  (8 PTS) (T. Kolek 1 AST),"[1626157, 1642278]",1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,,,,,,Made,,8.0,24.72,,,,T. Kolek,1642278.0,1.0,,,,,
546,PT10M46.00S,2026-01-31T02:29:27.8Z,4,REGULAR,3pt,Jump Shot,[],1630166,70.90998685939553,75.24509803921569,1610612757,93,69,2026-01-31T02:29:31Z,5310000,False,126.0,221.0,1,right,MISS D. Avdija 25' 3PT,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,25.44,,,,,,,,,,,
547,PT10M44.00S,2026-01-31T02:29:29.8Z,4,REGULAR,rebound,defensive,[],1628384,,,1610612752,93,69,2026-01-31T02:29:31Z,5320000,False,,,0,,O. Anunoby REBOUND (Off:0 Def:3),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Right Center,,,,,,,546.0,,,3.0,3.0,0.0,,,,,,,,
548,PT10M33.00S,2026-01-31T02:29:41.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642885,7.30946123521682,50.49019607843137,1610612752,93,69,2026-01-31T02:29:51Z,5330000,False,-2.0,16.0,1,left,MISS M. Diawara driving Layup,[1642885],1610612752.0,NYK,driving,,,Diawara,M. Diawara,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,1.64,,,,,,,,,,,
549,PT10M31.00S,2026-01-31T02:29:43.7Z,4,REGULAR,rebound,defensive,[],1629057,,,1610612757,93,69,2026-01-31T02:30:02Z,5340000,False,,,0,,R. Williams III REBOUND (Off:2 Def:9),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,,,,,,,548.0,,,11.0,9.0,2.0,,,,,,,,
550,PT10M27.00S,2026-01-31T02:29:47.7Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1631101,94.43166885676742,47.30392156862745,1610612757,93,71,2026-01-31T02:29:59Z,5350000,False,-13.0,0.0,1,right,S. Sharpe running alley-oop DUNK (24 PTS) (D. Avdija 3 AST),"[1631101, 1630166]",1610612757.0,POR,running alley-oop,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,Made,,24.0,1.35,,,,D. Avdija,1630166.0,3.0,,,,,
552,PT10M02.00S,2026-01-31T02:30:12.8Z,4,REGULAR,3pt,Jump Shot,[],1628384,19.398817345597898,93.87254901960785,1610612752,96,71,2026-01-31T02:30:16Z,5370000,False,-219.0,130.0,1,left,O. Anunoby 25' 3PT step back (17 PTS) (L. Shamet 2 AST),"[1628384, 1629013]",1610612752.0,NYK,step back,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Left Center,,,,,,Made,,17.0,25.49,,,,L. Shamet,1629013.0,2.0,,,,,
554,PT09M48.00S,2026-01-31T02:30:26.4Z,4,REGULAR,turnover,bad pass,[],201950,,,1610612757,96,71,2026-01-31T02:30:30Z,5390000,False,,,0,,J. Holiday bad pass TURNOVER (4 TO),"[201950, 1642885]",1610612757.0,POR,,,,Holiday,J. Holiday,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,4.0,,,Diawara,1642885.0
555,PT09M48.00S,2026-01-31T02:30:26.4Z,4,REGULAR,steal,,[],1642885,,,1610612752,96,71,2026-01-31T02:30:28Z,5400000,False,,,0,,M. Diawara STEAL (1 STL),[1642885],1610612752.0,NYK,,,,Diawara,M. Diawara,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
556,PT09M39.00S,2026-01-31T02:30:35.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628384,3.630091984231275,96.56862745098039,1610612752,96,71,2026-01-31T02:30:38Z,5410000,False,-233.0,-18.0,1,left,MISS O. Anunoby 3PT,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,23.35,,,,,,,,,,,
557,PT09M37.00S,2026-01-31T02:30:37.1Z,4,REGULAR,rebound,defensive,[],1630166,,,1610612757,96,71,2026-01-31T02:30:38Z,5420000,False,,,0,,D. Avdija REBOUND (Off:0 Def:5),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Left Corner 3,24+ Left,,,,,,,556.0,,,5.0,5.0,0.0,,,,,,,,
558,PT09M34.00S,2026-01-31T02:30:42.9Z,4,REGULAR,foul,personal,['2freethrow'],1642278,,,1610612757,96,71,2026-01-31T02:30:58Z,5430000,False,,,0,,T. Kolek shooting personal FOUL (1 PF) (Avdija 2 FT),"[1642278, 1630166]",1610612752.0,NYK,shooting,,,Kolek,T. Kolek,,,,,Restricted Area,0-8 Center,1629183.0,1.0,0.0,Avdija,1630166.0,,,,,,,,,,,,,,,
560,PT09M34.00S,2026-01-31T02:31:13.9Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1630166,,,1610612757,96,71,2026-01-31T02:31:52Z,5450000,False,,,0,,MISS D. Avdija Free Throw 1 of 2,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
561,PT09M34.00S,2026-01-31T02:31:13.9Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612757,96,71,2026-01-31T02:31:52Z,5460000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,560.0,,,,,,,,,,,,,
562,PT09M34.00S,2026-01-31T02:31:14.0Z,4,REGULAR,substitution,out,[],1631321,,,1610612757,96,71,2026-01-31T02:31:21Z,5470000,False,,,0,,SUB out: S. Cissoko,[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT09M34.00S,2026-01-31T02:31:14.0Z,4,REGULAR,substitution,in,[],1631126,,,1610612757,96,71,2026-01-31T02:31:21Z,5480000,False,,,0,,SUB in: C. Love,[1631126],1610612757.0,POR,,,,Love,C. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT09M34.00S,2026-01-31T02:31:13.9Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1630166,,,1610612757,96,72,2026-01-31T02:31:52Z,5490000,False,,,0,,D. Avdija Free Throw 2 of 2 (5 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,Made,,5.0,,,,,,,,,,,,
565,PT09M22.00S,2026-01-31T02:31:46.5Z,4,REGULAR,3pt,Jump Shot,[],1642885,32.670827858081466,49.26470588235294,1610612752,96,72,2026-01-31T02:31:54Z,5500000,False,4.0,255.0,1,left,MISS M. Diawara 25' 3PT,[1642885],1610612752.0,NYK,,,,Diawara,M. Diawara,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,25.46,,,,,,,,,,,
566,PT09M20.00S,2026-01-31T02:31:48.5Z,4,REGULAR,rebound,offensive,[],1626157,,,1610612752,96,72,2026-01-31T02:37:04Z,5510000,False,,,0,,K. Towns REBOUND (Off:5 Def:13),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Center,,,,,,,565.0,,,18.0,13.0,5.0,,,,,,,,
611,PT09M20.00S,2026-01-31T02:31:50.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626157,4.5499342969776615,50.0,1610612752,96,72,2026-01-31T02:37:26Z,5515000,False,0.0,-10.0,1,left,MISS K. Towns tip Layup,[1626157],1610612752.0,NYK,tip,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,0.97,,,,,,,,,,,
612,PT09M19.00S,2026-01-31T02:31:51.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612752,96,72,2026-01-31T02:37:26Z,5517500,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,611.0,,,,,,,,,,,,,
568,PT09M19.00S,2026-01-31T02:31:54.9Z,4,REGULAR,substitution,out,[],1629013,,,1610612752,96,72,2026-01-31T02:32:29Z,5530000,False,,,0,,SUB out: L. Shamet,[1629013],1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT09M19.00S,2026-01-31T02:31:54.9Z,4,REGULAR,substitution,out,[],1642885,,,1610612752,96,72,2026-01-31T02:32:29Z,5540000,False,,,0,,SUB out: M. Diawara,[1642885],1610612752.0,NYK,,,,Diawara,M. Diawara,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT09M19.00S,2026-01-31T02:31:54.9Z,4,REGULAR,substitution,out,[],1628384,,,1610612752,96,72,2026-01-31T02:32:29Z,5550000,False,,,0,,SUB out: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT09M19.00S,2026-01-31T02:31:54.9Z,4,REGULAR,substitution,in,[],1628969,,,1610612752,96,72,2026-01-31T02:32:29Z,5560000,False,,,0,,SUB in: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT09M19.00S,2026-01-31T02:31:54.9Z,4,REGULAR,substitution,in,[],1628404,,,1610612752,96,72,2026-01-31T02:32:29Z,5570000,False,,,0,,SUB in: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT09M19.00S,2026-01-31T02:31:54.9Z,4,REGULAR,substitution,in,[],1629011,,,1610612752,96,72,2026-01-31T02:32:29Z,5580000,False,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT09M17.00S,2026-01-31T02:32:35.9Z,4,REGULAR,turnover,bad pass,[],1642278,,,1610612752,96,72,2026-01-31T02:32:40Z,5590000,False,,,0,,T. Kolek bad pass TURNOVER (1 TO),"[1642278, 1631126]",1610612752.0,NYK,,,,Kolek,T. Kolek,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,1.0,,,Love,1631126.0
575,PT09M17.00S,2026-01-31T02:32:35.9Z,4,REGULAR,steal,,[],1631126,,,1610612757,96,72,2026-01-31T03:02:13Z,5600000,False,,,0,,C. Love STEAL (1 STL),[1631126],1610612757.0,POR,,,,Love,C. Love,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
576,PT09M13.00S,2026-01-31T02:32:39.4Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631101,94.03745072273325,52.20588235294118,1610612757,96,74,2026-01-31T02:32:44Z,5610000,False,11.0,4.0,1,right,S. Sharpe running DUNK (26 PTS) (C. Love 3 AST),"[1631101, 1631126]",1610612757.0,POR,running,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,Made,,26.0,1.15,,,,C. Love,1631126.0,3.0,,,,,
578,PT08M56.00S,2026-01-31T02:32:57.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628404,8.229303547963205,57.107843137254896,1610612752,96,74,2026-01-31T02:56:14Z,5630000,False,-36.0,25.0,1,left,MISS J. Hart driving floating Shot,[1628404],1610612752.0,NYK,driving floating,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,4.34,,,,,,,,,,,
579,PT08M55.00S,2026-01-31T02:32:58.3Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612757,96,74,2026-01-31T02:33:02Z,5640000,False,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,578.0,,,,,,,,,,,,,
581,PT08M46.00S,2026-01-31T02:33:20.3Z,4,REGULAR,3pt,Jump Shot,[],1630166,70.38436268068331,27.696078431372552,1610612757,96,77,2026-01-31T02:34:47Z,5660000,False,-112.0,226.0,1,right,D. Avdija 25' 3PT pullup (8 PTS),[1630166],1610612757.0,POR,pullup,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Left Center,,,,,,Made,,8.0,25.19,,,,,,,,,,,
582,PT08M28.00S,2026-01-31T02:33:38.3Z,4,REGULAR,3pt,Jump Shot,[],1642278,33.459264126149804,44.6078431372549,1610612752,99,77,2026-01-31T02:33:41Z,5670000,False,27.0,262.0,1,left,T. Kolek 26' 3PT  (9 PTS) (J. Hart 4 AST),"[1642278, 1628404]",1610612752.0,NYK,,,,Kolek,T. Kolek,,,,,Above the Break 3,24+ Center,,,,,,Made,,9.0,26.34,,,,J. Hart,1628404.0,4.0,,,,,
584,PT08M16.00S,2026-01-31T02:33:53.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,92.46057818659659,52.450980392156865,1610612757,99,79,2026-01-31T02:33:57Z,5690000,False,12.0,18.0,1,right,D. Avdija driving finger roll Layup (10 PTS),[1630166],1610612757.0,POR,driving finger roll,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,,Made,,10.0,2.21,,,,,,,,,,,
585,PT08M16.00S,2026-01-31T02:33:55.9Z,4,REGULAR,foul,personal,['1freethrow'],1629011,,,1610612757,99,79,2026-01-31T02:34:03Z,5700000,False,,,0,,M. Robinson shooting personal FOUL (3 PF) (Avdija 1 FT),"[1629011, 1630166]",1610612752.0,NYK,shooting,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,203593.0,3.0,0.0,Avdija,1630166.0,,,,,,,,,,,,,,,
587,PT08M16.00S,2026-01-31T02:33:55.9Z,4,REGULAR,substitution,out,[],1629057,,,1610612757,99,79,2026-01-31T02:34:06Z,5720000,False,,,0,,SUB out: R. Williams III,[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT08M16.00S,2026-01-31T02:33:55.9Z,4,REGULAR,substitution,in,[],1641739,,,1610612757,99,79,2026-01-31T02:34:06Z,5730000,False,,,0,,SUB in: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT08M16.00S,2026-01-31T02:33:55.9Z,4,REGULAR,substitution,out,[],1629011,,,1610612757,99,79,2026-01-31T02:34:19Z,5740000,False,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT08M16.00S,2026-01-31T02:33:55.9Z,4,REGULAR,substitution,in,[],1628384,,,1610612757,99,79,2026-01-31T02:34:19Z,5750000,False,,,0,,SUB in: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT08M16.00S,2026-01-31T02:34:39.9Z,4,REGULAR,freethrow,1 of 1,[],1630166,,,1610612757,99,80,2026-01-31T02:34:39Z,5760000,False,,,0,,D. Avdija Free Throw 1 of 1 (11 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,Made,,11.0,,,,,,,,,,,,
592,PT08M04.00S,2026-01-31T02:34:52.9Z,4,REGULAR,3pt,Jump Shot,[],1628404,30.831143232588698,31.372549019607842,1610612752,99,80,2026-01-31T02:35:32Z,5770000,False,93.0,237.0,1,left,MISS J. Hart 25' 3PT,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,25.49,,,,,,,,,,,
593,PT08M01.00S,2026-01-31T02:34:56.3Z,4,REGULAR,rebound,offensive,[],1628384,,,1610612752,99,80,2026-01-31T02:34:56Z,5780000,False,,,0,,O. Anunoby REBOUND (Off:1 Def:3),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Right Center,,,,,,,592.0,,,4.0,3.0,1.0,,,,,,,,
594,PT07M55.00S,2026-01-31T02:35:03.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626157,6.389618922470433,52.94117647058824,1610612752,101,80,2026-01-31T02:56:38Z,5790000,False,-15.0,8.0,1,left,K. Towns driving Layup (10 PTS) (T. Kolek 2 AST),"[1626157, 1642278]",1610612752.0,NYK,driving,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,Made,,10.0,1.65,,,,T. Kolek,1642278.0,2.0,,,,,
596,PT07M40.00S,2026-01-31T02:35:17.6Z,4,REGULAR,turnover,bad pass,[],1630166,,,1610612757,101,80,2026-01-31T02:35:37Z,5810000,False,,,0,,D. Avdija bad pass TURNOVER (4 TO),"[1630166, 1628969]",1610612757.0,POR,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,4.0,,,Bridges,1628969.0
597,PT07M40.00S,2026-01-31T02:35:17.6Z,4,REGULAR,steal,,[],1628969,,,1610612752,101,80,2026-01-31T02:35:19Z,5820000,False,,,0,,M. Bridges STEAL (3 STL),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
598,PT07M29.00S,2026-01-31T02:35:27.9Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628384,6.521024967148489,50.0,1610612752,103,80,2026-01-31T02:35:42Z,5830000,False,0.0,9.0,1,left,O. Anunoby DUNK (19 PTS) (K. Towns 3 AST),"[1628384, 1626157]",1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,,,Made,,19.0,0.88,,,,K. Towns,1626157.0,3.0,,,,,
600,PT07M15.00S,2026-01-31T02:35:41.9Z,4,REGULAR,turnover,lost ball,[],1631101,,,1610612757,103,80,2026-01-31T02:35:45Z,5850000,False,,,0,,S. Sharpe lost ball TURNOVER (3 TO),"[1631101, 1642278]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,3.0,,,Kolek,1642278.0
601,PT07M15.00S,2026-01-31T02:35:41.9Z,4,REGULAR,steal,,[],1642278,,,1610612752,103,80,2026-01-31T02:35:43Z,5860000,False,,,0,,T. Kolek STEAL (1 STL),[1642278],1610612752.0,NYK,,,,Kolek,T. Kolek,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
