actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
166,PT00M05.30S,2026-01-19T22:43:45.1Z,1,REGULAR,turnover,bad pass,[],1630314,,,1610612742,21,31,2026-01-19T22:43:50Z,1630000,False,,,0,,B. Williams bad pass TURNOVER (1 TO),"[1630314, 203903]",1610612742.0,DAL,,,,Williams,B. Williams,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,1.0,,,Clarkson,203903.0,,,,
167,PT00M05.30S,2026-01-19T22:43:45.1Z,1,REGULAR,steal,,[],203903,,,1610612752,21,31,2026-01-19T22:43:46Z,1640000,False,,,0,,J. Clarkson STEAL (1 STL),[203903],1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
168,PT00M02.60S,2026-01-19T22:43:49.0Z,1,REGULAR,foul,personal,['2freethrow'],1630314,,,1610612752,21,31,2026-01-19T22:43:55Z,1650000,False,,,0,,B. Williams shooting personal FOUL (2 PF) (Clarkson 2 FT),"[1630314, 203903]",1610612742.0,DAL,shooting,,,Williams,B. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1628951.0,,,,,,2.0,0.0,Clarkson,203903.0
170,PT00M02.60S,2026-01-19T22:44:21.8Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],203903,,,1610612752,22,31,2026-01-19T22:44:21Z,1670000,False,,,0,,J. Clarkson Free Throw 1 of 2 (1 PTS),[203903],1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
171,PT00M02.60S,2026-01-19T22:44:21.9Z,1,REGULAR,substitution,out,[],1628997,,,1610612752,22,31,2026-01-19T22:44:28Z,1680000,False,,,0,,SUB out: C. Martin,[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT00M02.60S,2026-01-19T22:44:21.9Z,1,REGULAR,substitution,in,[],1631108,,,1610612752,22,31,2026-01-19T22:44:28Z,1690000,False,,,0,,SUB in: M. Christie,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT00M02.60S,2026-01-19T22:44:21.8Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],203903,,,1610612752,22,31,2026-01-19T22:44:49Z,1700000,False,,,0,,MISS J. Clarkson Free Throw 2 of 2,[203903],1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
174,PT00M02.60S,2026-01-19T22:44:21.8Z,1,REGULAR,rebound,offensive,[],1628384,,,1610612752,22,31,2026-01-19T22:44:49Z,1710000,False,,,0,,O. Anunoby REBOUND (Off:1 Def:0),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,173.0,1.0,0.0,1.0,,,,,,,,,,
175,PT00M00.00S,2026-01-19T22:44:49.8Z,1,REGULAR,period,end,[],0,,,1610612752,22,31,2026-01-19T22:44:49Z,1720000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2026-01-19T22:48:00.4Z,2,REGULAR,substitution,out,['startperiod'],1629011,,,1610612752,22,31,2026-01-19T22:48:24Z,1730000,False,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2026-01-19T22:48:00.4Z,2,REGULAR,substitution,out,['startperiod'],203903,,,1610612752,22,31,2026-01-19T22:48:24Z,1740000,False,,,0,,SUB out: J. Clarkson,[203903],1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT12M00.00S,2026-01-19T22:48:00.4Z,2,REGULAR,substitution,out,['startperiod'],1630314,,,1610612752,22,31,2026-01-19T22:48:24Z,1750000,False,,,0,,SUB out: B. Williams,[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT12M00.00S,2026-01-19T22:48:00.4Z,2,REGULAR,substitution,out,['startperiod'],1630619,,,1610612752,22,31,2026-01-19T22:48:24Z,1760000,False,,,0,,SUB out: M. Cisse,[1630619],1610612742.0,DAL,,,,Cisse,M. Cisse,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT12M00.00S,2026-01-19T22:48:00.4Z,2,REGULAR,substitution,out,['startperiod'],1631108,,,1610612752,22,31,2026-01-19T22:48:24Z,1770000,False,,,0,,SUB out: M. Christie,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT12M00.00S,2026-01-19T22:48:00.4Z,2,REGULAR,substitution,in,['startperiod'],1628969,,,1610612752,22,31,2026-01-19T22:48:24Z,1780000,False,,,0,,SUB in: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT12M00.00S,2026-01-19T22:48:00.4Z,2,REGULAR,substitution,in,['startperiod'],1626157,,,1610612752,22,31,2026-01-19T22:48:24Z,1790000,False,,,0,,SUB in: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT12M00.00S,2026-01-19T22:48:00.4Z,2,REGULAR,substitution,in,['startperiod'],203939,,,1610612752,22,31,2026-01-19T22:48:24Z,1800000,False,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT12M00.00S,2026-01-19T22:48:00.4Z,2,REGULAR,substitution,in,['startperiod'],1642843,,,1610612752,22,31,2026-01-19T22:48:24Z,1810000,False,,,0,,SUB in: C. Flagg,[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT12M00.00S,2026-01-19T22:48:00.4Z,2,REGULAR,substitution,in,['startperiod'],1642948,,,1610612752,22,31,2026-01-19T22:48:24Z,1820000,False,,,0,,SUB in: R. Nembhard,[1642948],1610612742.0,DAL,,,,Nembhard,R. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT12M00.00S,2026-01-19T22:48:27.1Z,2,REGULAR,period,start,[],0,,,1610612752,22,31,2026-01-19T22:48:27Z,1830000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT11M42.00S,2026-01-19T22:48:44.2Z,2,REGULAR,3pt,Jump Shot,[],1629013,69.20170827858082,25.98039215686275,1610612752,22,31,2026-01-19T22:48:48Z,1840000,False,-120.0,237.0,1,right,MISS L. Shamet 26' 3PT,[1629013],1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,Above the Break 3,24+ Left Center,26.57,Missed,,,,,,,,,,,,,,,,,,
188,PT11M39.00S,2026-01-19T22:48:47.2Z,2,REGULAR,rebound,defensive,[],203939,,,1610612742,22,31,2026-01-19T22:48:48Z,1850000,False,,,0,,D. Powell REBOUND (Off:0 Def:2),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Above the Break 3,24+ Left Center,,,,,,,187.0,2.0,2.0,0.0,,,,,,,,,,
189,PT11M26.00S,2026-01-19T22:49:00.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642843,6.915243101182654,53.92156862745098,1610612742,22,33,2026-01-19T22:49:04Z,1860000,False,-20.0,13.0,1,left,C. Flagg driving Layup (4 PTS) (R. Nembhard 1 AST),"[1642843, 1642948]",1610612742.0,DAL,driving,,,Flagg,C. Flagg,,,,,Restricted Area,0-8 Center,2.32,Made,4.0,R. Nembhard,1642948.0,1.0,,,,,,,,,,,,,,
191,PT11M06.00S,2026-01-19T22:49:20.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626157,91.93495400788436,41.17647058823529,1610612752,24,33,2026-01-19T22:49:24Z,1880000,False,-44.0,23.0,1,right,K. Towns driving bank Jump Shot (2 PTS),[1626157],1610612752.0,NYK,driving bank,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,4.99,Made,2.0,,,,,,,,,,,,,,,,,
192,PT10M51.00S,2026-01-19T22:49:34.9Z,2,REGULAR,2pt,Jump Shot,[],1642843,9.411957950065702,25.245098039215684,1610612742,24,35,2026-01-19T22:50:55Z,1890000,False,124.0,36.0,1,left,C. Flagg 12' turnaround fadeaway Jump Shot (6 PTS),[1642843],1610612742.0,DAL,turnaround fadeaway,,,Flagg,C. Flagg,,,,,Mid-Range,8-16 Right,12.89,Made,6.0,,,,,,,,,,,,,,,,,
193,PT10M34.00S,2026-01-19T22:49:51.7Z,2,REGULAR,3pt,Jump Shot,[],1628969,92.32917214191852,96.56862745098039,1610612752,27,35,2026-01-19T22:49:56Z,1900000,False,233.0,20.0,1,right,M. Bridges 3PT  (5 PTS) (L. Shamet 1 AST),"[1628969, 1629013]",1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Right Corner 3,24+ Right,23.36,Made,5.0,L. Shamet,1629013.0,1.0,,,,,,,,,,,,,,
195,PT10M22.00S,2026-01-19T22:50:04.0Z,2,REGULAR,3pt,Jump Shot,[],1642843,32.013797634691194,59.068627450980394,1610612742,27,38,2026-01-19T22:50:07Z,1920000,False,-45.0,248.0,1,left,C. Flagg 25' 3PT pullup (9 PTS),[1642843],1610612742.0,DAL,pullup,,,Flagg,C. Flagg,,,,,Above the Break 3,24+ Center,25.25,Made,9.0,,,,,,,,,,,,,,,,,
196,PT10M11.00S,2026-01-19T22:50:15.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1626157,93.64323258869908,50.0,1610612752,29,38,2026-01-19T22:50:19Z,1930000,False,0.0,7.0,1,right,K. Towns driving DUNK (4 PTS) (M. Bridges 1 AST),"[1626157, 1628969]",1610612752.0,NYK,driving,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,0.73,Made,4.0,M. Bridges,1628969.0,1.0,,,,,,,,,,,,,,
198,PT09M48.00S,2026-01-19T22:50:37.6Z,2,REGULAR,3pt,Jump Shot,[],1630526,3.3672798948751645,96.07843137254902,1610612742,29,38,2026-01-19T22:50:44Z,1950000,False,-230.0,-21.0,1,left,MISS J. Robinson-Earl 3PT,[1630526],1610612742.0,DAL,,,,Robinson-Earl,J. Robinson-Earl,,,,,Left Corner 3,24+ Left,23.13,Missed,,,,,,,,,,,,,,,,,,
199,PT09M45.00S,2026-01-19T22:50:40.6Z,2,REGULAR,rebound,offensive,[],203939,,,1610612742,29,38,2026-01-19T22:50:44Z,1960000,False,,,0,,D. Powell REBOUND (Off:1 Def:2),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Left Corner 3,24+ Left,,,,,,,198.0,3.0,2.0,1.0,,,,,,,,,,
200,PT09M44.00S,2026-01-19T22:50:42.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],202691,27.808804204993432,24.754901960784316,1610612742,29,38,2026-01-19T22:50:56Z,1970000,False,126.0,209.0,1,left,MISS K. Thompson 24' 3PT,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,24.41,Missed,,,,,,,,,,,,,,,,,,
201,PT09M43.00S,2026-01-19T22:50:43.1Z,2,REGULAR,rebound,defensive,[],1630540,,,1610612752,29,38,2026-01-19T22:50:56Z,1980000,False,,,0,,M. McBride REBOUND (Off:0 Def:2),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Above the Break 3,24+ Right Center,,,,,,,200.0,2.0,2.0,0.0,,,,,,,,,,
202,PT09M36.00S,2026-01-19T22:50:53.0Z,2,REGULAR,foul,personal,[],203939,,,1610612752,29,38,2026-01-19T22:50:57Z,1990000,False,,,0,,D. Powell personal FOUL (1 PF),"[203939, 1626157]",1610612742.0,DAL,,,,Powell,D. Powell,,,,,Above the Break 3,24+ Center,,,,,,,,,,,101284.0,,,,,,1.0,0.0,Towns,1626157.0
204,PT09M36.00S,2026-01-19T22:50:53.1Z,2,REGULAR,substitution,out,[],1628384,,,1610612752,29,38,2026-01-19T22:51:11Z,2010000,False,,,0,,SUB out: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT09M36.00S,2026-01-19T22:50:53.1Z,2,REGULAR,substitution,out,[],1629013,,,1610612752,29,38,2026-01-19T22:51:11Z,2020000,False,,,0,,SUB out: L. Shamet,[1629013],1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT09M36.00S,2026-01-19T22:50:53.1Z,2,REGULAR,substitution,in,[],1628404,,,1610612752,29,38,2026-01-19T22:51:11Z,2030000,False,,,0,,SUB in: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT09M36.00S,2026-01-19T22:50:53.1Z,2,REGULAR,substitution,in,[],1629011,,,1610612752,29,38,2026-01-19T22:51:11Z,2040000,False,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT09M23.00S,2026-01-19T22:51:33.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629011,94.30026281208936,50.245098039215684,1610612752,31,38,2026-01-19T22:51:36Z,2050000,False,1.0,1.0,1,right,M. Robinson alley-oop DUNK (10 PTS) (M. Bridges 2 AST),"[1629011, 1628969]",1610612752.0,NYK,alley-oop,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,0.16,Made,10.0,M. Bridges,1628969.0,2.0,,,,,,,,,,,,,,
210,PT09M05.00S,2026-01-19T22:51:50.7Z,2,REGULAR,2pt,Jump Shot,[],1642843,21.23850197109067,50.98039215686274,1610612742,31,38,2026-01-19T22:51:56Z,2070000,False,-5.0,147.0,1,left,MISS C. Flagg 14' driving floating Shot,[1642843],1610612742.0,DAL,driving floating,,,Flagg,C. Flagg,,,,,Mid-Range,8-16 Center,14.72,Missed,,,,,,,,,,,,,,,,,,
211,PT09M02.00S,2026-01-19T22:51:53.7Z,2,REGULAR,rebound,offensive,[],1630526,,,1610612742,31,38,2026-01-19T22:51:56Z,2080000,False,,,0,,J. Robinson-Earl REBOUND (Off:1 Def:1),[1630526],1610612742.0,DAL,,,,Robinson-Earl,J. Robinson-Earl,,,,,Mid-Range,8-16 Center,,,,,,,210.0,2.0,1.0,1.0,,,,,,,,,,
212,PT09M02.00S,2026-01-19T22:51:54.0Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630526,5.590000152587891,50.0,1610612742,31,40,2026-01-19T22:52:03Z,2090000,False,0.0,0.0,1,left,J. Robinson-Earl tip Layup (2 PTS),[1630526],1610612742.0,DAL,tip,,,Robinson-Earl,J. Robinson-Earl,,,,,Restricted Area,0-8 Center,0.0,Made,2.0,,,,,,,,,,,,,,,,,
213,PT08M51.00S,2026-01-19T22:52:04.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,81.42247043363994,50.98039215686274,1610612752,31,40,2026-01-19T22:52:35Z,2100000,False,5.0,122.0,1,right,MISS M. Bridges 12' fadeaway Shot,[1628969],1610612752.0,NYK,fadeaway,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,12.22,Missed,,,,,,,,,,,,,,,,,,
214,PT08M48.00S,2026-01-19T22:52:07.6Z,2,REGULAR,rebound,defensive,[],202691,,,1610612742,31,40,2026-01-19T22:52:09Z,2110000,False,,,0,,K. Thompson REBOUND (Off:0 Def:3),[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,213.0,3.0,3.0,0.0,,,,,,,,,,
215,PT08M43.00S,2026-01-19T22:52:12.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],202691,27.414586070959263,80.88235294117648,1610612742,31,43,2026-01-19T22:52:21Z,2120000,False,-154.0,205.0,1,left,K. Thompson 25' 3PT running (9 PTS) (R. Nembhard 2 AST),"[202691, 1642948]",1610612742.0,DAL,running,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,25.68,Made,9.0,R. Nembhard,1642948.0,2.0,,,,,,,,,,,,,,
217,PT08M43.00S,2026-01-19T22:52:19.5Z,2,REGULAR,timeout,full,['team'],0,,,1610612752,31,43,2026-01-19T22:52:19Z,2140000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT08M43.00S,2026-01-19T22:52:19.6Z,2,REGULAR,substitution,out,[],1630526,,,1610612752,31,43,2026-01-19T22:55:46Z,2150000,False,,,0,,SUB out: J. Robinson-Earl,[1630526],1610612742.0,DAL,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT08M43.00S,2026-01-19T22:52:19.6Z,2,REGULAR,substitution,in,[],1630230,,,1610612752,31,43,2026-01-19T22:55:46Z,2160000,False,,,0,,SUB in: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT08M27.00S,2026-01-19T22:56:05.9Z,2,REGULAR,turnover,lost ball,[],1626157,,,1610612752,31,43,2026-01-19T22:56:13Z,2170000,False,,,0,,K. Towns lost ball TURNOVER (2 TO),"[1626157, 202691]",1610612752.0,NYK,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,2.0,,,Thompson,202691.0,,,,
221,PT08M27.00S,2026-01-19T22:56:05.9Z,2,REGULAR,steal,,[],202691,,,1610612742,31,43,2026-01-19T22:56:07Z,2180000,False,,,0,,K. Thompson STEAL (1 STL),[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
223,PT08M22.00S,2026-01-19T22:56:13.8Z,2,REGULAR,substitution,out,[],202691,,,1610612742,31,43,2026-01-19T22:56:21Z,2200000,False,,,0,,SUB out: K. Thompson,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT08M22.00S,2026-01-19T22:56:13.8Z,2,REGULAR,substitution,in,[],1631108,,,1610612742,31,43,2026-01-19T22:56:21Z,2210000,False,,,0,,SUB in: M. Christie,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT08M12.00S,2026-01-19T22:56:41.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642948,9.149145860709593,40.44117647058824,1610612742,31,45,2026-01-19T22:56:47Z,2220000,False,48.0,34.0,1,left,R. Nembhard driving finger roll Layup (2 PTS),[1642948],1610612742.0,DAL,driving finger roll,,,Nembhard,R. Nembhard,,,,,In The Paint (Non-RA),0-8 Center,5.84,Made,2.0,,,,,,,,,,,,,,,,,
226,PT08M01.00S,2026-01-19T22:56:52.7Z,2,REGULAR,2pt,Jump Shot,[],1630540,77.08607095926413,27.450980392156865,1610612752,31,45,2026-01-19T22:56:56Z,2230000,False,-113.0,163.0,1,right,MISS M. McBride 19' step back Shot,[1630540],1610612752.0,NYK,step back,,,McBride,M. McBride,,,,,Mid-Range,16-24 Left Center,19.81,Missed,,,,,,,,,,,,,,,,,,
227,PT07M59.00S,2026-01-19T22:56:54.7Z,2,REGULAR,rebound,defensive,[],1642843,,,1610612742,31,45,2026-01-19T22:56:56Z,2240000,False,,,0,,C. Flagg REBOUND (Off:0 Def:2),[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,Mid-Range,16-24 Left Center,,,,,,,226.0,2.0,2.0,0.0,,,,,,,,,,
228,PT07M56.00S,2026-01-19T22:57:00.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1631108,7.046649145860711,3.1862745098039214,1610612742,31,45,2026-01-19T22:58:28Z,2250000,False,234.0,14.0,1,left,MISS M. Christie running 3PT,[1631108],1610612742.0,DAL,running,,,Christie,M. Christie,,,,,Right Corner 3,24+ Right,23.45,Missed,,,,,,,,,,,,,,,,,,
229,PT07M52.00S,2026-01-19T22:57:04.5Z,2,REGULAR,rebound,defensive,[],1629011,,,1610612752,31,45,2026-01-19T22:58:28Z,2260000,False,,,0,,M. Robinson REBOUND (Off:4 Def:4),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Right Corner 3,24+ Right,,,,,,,228.0,8.0,4.0,4.0,,,,,,,,,,
230,PT07M38.00S,2026-01-19T22:57:15.6Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1626157,91.14651773981603,50.245098039215684,1610612752,31,45,2026-01-19T22:57:20Z,2270000,False,1.0,31.0,1,right,MISS K. Towns Hook,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,3.07,Missed,,,,,,,,,,,,,,,,,,
232,PT07M34.00S,2026-01-19T22:57:19.6Z,2,REGULAR,rebound,offensive,[],1629011,,,1610612752,31,45,2026-01-19T22:57:20Z,2280000,False,,,0,,M. Robinson REBOUND (Off:5 Def:4),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,230.0,9.0,4.0,5.0,,,,,,,,,,
233,PT07M34.00S,2026-01-19T22:57:18.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629011,94.40999984741211,50.0,1610612752,31,45,2026-01-19T22:57:18Z,2290000,False,0.0,0.0,1,right,MISS M. Robinson tip Layup,[1629011],1610612752.0,NYK,tip,,,Robinson,M. Robinson,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
234,PT07M34.00S,2026-01-19T22:57:19.5Z,2,REGULAR,rebound,defensive,[],1631108,,,1610612742,31,45,2026-01-19T22:57:19Z,2300000,False,,,0,,M. Christie REBOUND (Off:1 Def:3),[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,Mid-Range,8-16 Left,,,,,,,233.0,4.0,3.0,1.0,,,,,,,,,,
235,PT07M29.00S,2026-01-19T22:57:23.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1630230,10.463206307490145,57.59803921568627,1610612742,31,47,2026-01-19T22:57:28Z,2310000,False,-38.0,46.0,1,left,N. Marshall running pullup Jump Shot (8 PTS),[1630230],1610612742.0,DAL,running pullup,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),0-8 Center,5.96,Made,8.0,,,,,,,,,,,,,,,,,
236,PT07M14.00S,2026-01-19T22:57:46.3Z,2,REGULAR,turnover,bad pass,[],1630540,,,1610612752,31,47,2026-01-19T22:57:49Z,2320000,False,,,0,,M. McBride bad pass TURNOVER (1 TO),"[1630540, 1642843]",1610612752.0,NYK,,,,McBride,M. McBride,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,1.0,,,Flagg,1642843.0,,,,
237,PT07M14.00S,2026-01-19T22:57:46.3Z,2,REGULAR,steal,,[],1642843,,,1610612742,31,47,2026-01-19T22:57:47Z,2330000,False,,,0,,C. Flagg STEAL (1 STL),[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
238,PT07M10.00S,2026-01-19T22:57:50.2Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1642843,6.783837056504599,50.73529411764706,1610612742,31,49,2026-01-19T22:59:57Z,2340000,False,-4.0,11.0,1,left,C. Flagg running finger roll Layup (11 PTS),[1642843],1610612742.0,DAL,running finger roll,,,Flagg,C. Flagg,,,,,Restricted Area,0-8 Center,1.19,Made,11.0,,,,,,,,,,,,,,,,,
239,PT07M10.00S,2026-01-19T22:57:54.1Z,2,REGULAR,timeout,full,['team'],0,,,1610612752,31,49,2026-01-19T22:57:54Z,2350000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT07M10.00S,2026-01-19T22:57:54.2Z,2,REGULAR,substitution,out,[],1630540,,,1610612752,31,49,2026-01-19T23:01:21Z,2360000,False,,,0,,SUB out: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT07M10.00S,2026-01-19T22:57:54.2Z,2,REGULAR,substitution,out,[],1628969,,,1610612752,31,49,2026-01-19T23:01:21Z,2370000,False,,,0,,SUB out: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT07M10.00S,2026-01-19T22:57:54.2Z,2,REGULAR,substitution,in,[],1629013,,,1610612752,31,49,2026-01-19T23:01:21Z,2380000,False,,,0,,SUB in: L. Shamet,[1629013],1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT07M10.00S,2026-01-19T22:57:54.2Z,2,REGULAR,substitution,in,[],1628973,,,1610612752,31,49,2026-01-19T23:01:21Z,2390000,False,,,0,,SUB in: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M51.00S,2026-01-19T23:01:44.2Z,2,REGULAR,2pt,Jump Shot,[],1628973,92.46057818659659,27.941176470588236,1610612752,31,49,2026-01-19T23:01:49Z,2400000,False,-110.0,18.0,1,right,MISS J. Brunson 11' pullup Shot,[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Left,11.18,Missed,,,,,,,,,,,,,,,,,,
245,PT06M48.00S,2026-01-19T23:01:47.2Z,2,REGULAR,rebound,offensive,[],1626157,,,1610612752,31,49,2026-01-19T23:01:49Z,2410000,False,,,0,,K. Towns REBOUND (Off:1 Def:2),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Mid-Range,8-16 Left,,,,,,,244.0,3.0,2.0,1.0,,,,,,,,,,
246,PT06M48.00S,2026-01-19T23:01:47.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626157,94.03745072273325,50.98039215686274,1610612752,31,49,2026-01-19T23:02:01Z,2420000,False,5.0,4.0,1,right,MISS K. Towns putback Layup,[1626157],1610612752.0,NYK,putback,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,0.6,Missed,,,,,,,,,,,,,,,,,,
247,PT06M47.00S,2026-01-19T23:01:48.9Z,2,REGULAR,rebound,defensive,[],203939,,,1610612742,31,49,2026-01-19T23:02:01Z,2430000,False,,,0,,D. Powell REBOUND (Off:1 Def:3),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,,,,,,,246.0,4.0,3.0,1.0,,,,,,,,,,
