actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
607,PT04M22.00S,2025-12-22T01:14:58.4Z,4,REGULAR,rebound,defensive,[],1630558,,,1610612748,120,111,2025-12-22T01:19:03Z,5710000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:2),[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,606.0,2.0,2.0,0.0,,,,,,,,,,,,,,
608,PT04M16.00S,2025-12-22T01:15:00.6Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1626181,69.33311432325887,69.85294117647058,1610612748,120,111,2025-12-22T01:15:03Z,5720000,False,99.0,236.0,1,right,MISS N. Powell 25' running pullup 3PT,[1626181],1610612748.0,MIA,running pullup,,,Powell,N. Powell,,,,,Above the Break 3,24+ Right Center,25.59,Missed,,,,,,,,,,,,,,,,,,
609,PT04M15.00S,2025-12-22T01:15:02.2Z,4,REGULAR,rebound,offensive,[],1628389,,,1610612748,120,111,2025-12-22T01:15:02Z,5730000,False,,,0,,B. Adebayo REBOUND (Off:3 Def:5),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Right Center,,,608.0,8.0,5.0,3.0,,,,,,,,,,,,,,
610,PT04M15.00S,2025-12-22T01:15:04.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629011,,,1610612748,120,111,2025-12-22T01:15:15Z,5740000,False,,,0,,M. Robinson shooting personal FOUL (3 PF) (Adebayo 2 FT),"[1629011, 1628389]",1610612752.0,NYK,shooting,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,101283.0,,,,,,3.0,0.0,Adebayo,1628389.0
612,PT04M15.00S,2025-12-22T01:15:32.5Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1628389,,,1610612748,120,112,2025-12-22T01:19:16Z,5760000,False,,,0,,B. Adebayo Free Throw 1 of 2 (13 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,,,,,13.0,,,,,,,,,,,,,
613,PT04M15.00S,2025-12-22T01:15:32.5Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1628389,,,1610612748,120,113,2025-12-22T01:19:16Z,5770000,False,,,0,,B. Adebayo Free Throw 2 of 2 (14 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,,,,,14.0,,,,,,,,,,,,,
614,PT03M58.00S,2025-12-22T01:16:11.0Z,4,REGULAR,3pt,Jump Shot,[],1642278,18.347568988173457,95.83333333333334,1610612752,120,113,2025-12-22T01:16:14Z,5780000,False,-229.0,120.0,1,left,MISS T. Kolek 25' 3PT,[1642278],1610612752.0,NYK,,,,Kolek,T. Kolek,,,,,Above the Break 3,24+ Left Center,25.87,Missed,,,,,,,,,,,,,,,,,,
615,PT03M56.00S,2025-12-22T01:16:13.0Z,4,REGULAR,rebound,defensive,[],1628389,,,1610612748,120,113,2025-12-22T01:33:42Z,5790000,False,,,0,,B. Adebayo REBOUND (Off:3 Def:6),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Left Center,,,614.0,9.0,6.0,3.0,,,,,,,,,,,,,,
616,PT03M45.00S,2025-12-22T01:16:24.4Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1628389,89.04402102496715,57.84313725490197,1610612748,120,113,2025-12-22T01:16:28Z,5800000,False,39.0,50.0,1,right,MISS B. Adebayo 6' driving Hook,[1628389],1610612748.0,MIA,driving,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,6.39,Missed,,,,,,,,,,,,,,,,,,
617,PT03M42.00S,2025-12-22T01:16:27.4Z,4,REGULAR,rebound,offensive,[],1642276,,,1610612748,120,113,2025-12-22T01:16:28Z,5810000,False,,,0,,K. Ware REBOUND (Off:6 Def:12),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,In The Paint (Non-RA),0-8 Center,,,616.0,18.0,12.0,6.0,,,,,,,,,,,,,,
618,PT03M42.00S,2025-12-22T01:16:31.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612748,120,113,2025-12-22T01:16:31Z,5820000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT03M42.00S,2025-12-22T01:16:31.7Z,4,REGULAR,substitution,out,[],1642278,,,1610612748,120,113,2025-12-22T01:16:47Z,5830000,False,,,0,,SUB out: T. Kolek,[1642278],1610612752.0,NYK,,,,Kolek,T. Kolek,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT03M42.00S,2025-12-22T01:16:31.7Z,4,REGULAR,substitution,in,[],1628969,,,1610612748,120,113,2025-12-22T01:16:47Z,5840000,False,,,0,,SUB in: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT03M42.00S,2025-12-22T01:18:05.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612748,120,113,2025-12-22T01:18:05Z,5850000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT03M31.00S,2025-12-22T01:19:45.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1642276,80.23981603153744,7.352941176470589,1610612748,120,116,2025-12-22T01:19:48Z,5860000,False,-213.0,133.0,1,right,K. Ware 25' 3PT  (28 PTS) (D. Mitchell 8 AST),"[1642276, 1630558]",1610612748.0,MIA,,,,Ware,K. Ware,,,,,Above the Break 3,24+ Left Center,25.14,Made,,,,,28.0,D. Mitchell,1630558.0,8.0,,,,,,,,,,
624,PT03M15.00S,2025-12-22T01:20:00.3Z,4,REGULAR,turnover,lost ball,[],1628969,,,1610612752,120,116,2025-12-22T01:20:03Z,5880000,False,,,0,,M. Bridges lost ball TURNOVER (2 TO),"[1628969, 1626181]",1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,2.0,,,Powell,1626181.0,,,,
625,PT03M15.00S,2025-12-22T01:20:00.3Z,4,REGULAR,steal,,[],1626181,,,1610612748,120,116,2025-12-22T01:20:02Z,5890000,False,,,0,,N. Powell STEAL (3 STL),[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
626,PT03M12.00S,2025-12-22T01:20:06.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628973,,,1610612748,120,116,2025-12-22T01:20:11Z,5900000,False,,,0,,J. Brunson shooting personal FOUL (5 PF) (Jaquez Jr. 2 FT),"[1628973, 1631170]",1610612752.0,NYK,shooting,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202007.0,,,,,,5.0,0.0,Jaquez Jr.,1631170.0
629,PT03M12.00S,2025-12-22T01:20:19.8Z,4,REGULAR,substitution,out,[],1629011,,,1610612748,120,116,2025-12-22T01:20:52Z,5915000,False,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT03M12.00S,2025-12-22T01:20:19.8Z,4,REGULAR,substitution,in,[],1626157,,,1610612748,120,116,2025-12-22T01:20:52Z,5917500,False,,,0,,SUB in: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT03M12.00S,2025-12-22T01:20:33.0Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1631170,,,1610612748,120,117,2025-12-22T01:22:54Z,5920000,False,,,0,,J. Jaquez Jr. Free Throw 1 of 2 (18 PTS),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,Made,,,,,18.0,,,,,,,,,,,,,
631,PT03M12.00S,2025-12-22T01:20:33.0Z,4,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1631170,,,1610612748,120,118,2025-12-22T01:22:54Z,5930000,False,,,0,,J. Jaquez Jr. Free Throw 2 of 2 (19 PTS),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,Made,,,,,19.0,,,,,,,,,,,,,
632,PT02M51.00S,2025-12-22T01:21:32.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628404,6.389618922470433,49.01960784313725,1610612752,122,118,2025-12-22T01:21:36Z,5940000,False,5.0,8.0,1,left,J. Hart cutting Layup (13 PTS) (K. Towns 2 AST),"[1628404, 1626157]",1610612752.0,NYK,cutting,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,0.9,Made,,,,,13.0,K. Towns,1626157.0,2.0,,,,,,,,,,
634,PT02M35.00S,2025-12-22T01:21:48.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,91.80354796320631,49.01960784313725,1610612748,122,118,2025-12-22T01:21:51Z,5960000,False,-5.0,25.0,1,right,MISS N. Powell driving Layup,[1626181],1610612748.0,MIA,driving,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,2.5,Missed,,,,,,,,,,,,,,,,,,
635,PT02M33.00S,2025-12-22T01:21:50.4Z,4,REGULAR,rebound,defensive,[],1628384,,,1610612752,122,118,2025-12-22T01:21:51Z,5970000,False,,,0,,O. Anunoby REBOUND (Off:0 Def:2),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,634.0,2.0,2.0,0.0,,,,,,,,,,,,,,
636,PT02M15.00S,2025-12-22T01:22:09.0Z,4,REGULAR,3pt,Jump Shot,[],1628969,5.338370565045992,95.09803921568627,1610612752,125,118,2025-12-22T01:22:11Z,5980000,False,-225.0,-2.0,1,left,M. Bridges 3PT  (24 PTS) (O. Anunoby 3 AST),"[1628969, 1628384]",1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,22.55,Made,,,,,24.0,O. Anunoby,1628384.0,3.0,,,,,,,,,,
638,PT01M59.00S,2025-12-22T01:23:37.8Z,4,REGULAR,jumpball,recovered,[],1628389,,,1610612748,125,118,2025-12-22T01:23:37Z,6000000,False,,,0,,Jump Ball N. Powell vs. J. Brunson: Tip to B. Adebayo,"[1628389, 1626181, 1628973]",1610612748.0,MIA,heldball,B. Adebayo,1628389.0,Adebayo,B. Adebayo,Powell,1626181.0,Brunson,1628973.0,,,,,,,,,,,,,,,,,,,,,,
641,PT01M53.00S,2025-12-22T01:23:46.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626157,,,1610612748,125,118,2025-12-22T01:23:51Z,6030000,False,,,0,,K. Towns shooting personal FOUL (4 PF) (Jaquez Jr. 2 FT),"[1626157, 1631170]",1610612752.0,NYK,shooting,,,Towns,K. Towns,,,,,Mid-Range,16-24 Left,,,,,,,,,,,1627963.0,,,,,,4.0,1.0,Jaquez Jr.,1631170.0
643,PT01M53.00S,2025-12-22T01:24:19.9Z,4,REGULAR,freethrow,1 of 2,[],1631170,,,1610612748,125,118,2025-12-22T01:24:38Z,6050000,False,,,0,,MISS J. Jaquez Jr. Free Throw 1 of 2,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
644,PT01M53.00S,2025-12-22T01:24:19.9Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612748,125,118,2025-12-22T01:24:38Z,6060000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,643.0,,,,,,,,,,,,,,,,,
645,PT01M53.00S,2025-12-22T01:24:19.9Z,4,REGULAR,freethrow,2 of 2,[],1631170,,,1610612748,125,118,2025-12-22T01:24:38Z,6070000,False,,,0,,MISS J. Jaquez Jr. Free Throw 2 of 2,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
646,PT01M51.00S,2025-12-22T01:24:21.9Z,4,REGULAR,rebound,defensive,[],1626157,,,1610612752,125,118,2025-12-22T01:24:38Z,6080000,False,,,0,,K. Towns REBOUND (Off:1 Def:5),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,645.0,6.0,5.0,1.0,,,,,,,,,,,,,,
647,PT01M34.00S,2025-12-22T01:24:56.8Z,4,REGULAR,foul,personal,['3freethrow'],1626181,,,1610612752,125,118,2025-12-22T01:28:02Z,6090000,False,,,0,,N. Powell flagrant-type-1 personal FOUL (2 PF) (Brunson 3 FT),"[1626181, 1628973]",1610612748.0,MIA,flagrant-type-1,,,Powell,N. Powell,,,,,Above the Break 3,24+ Center,,,,,,,,,,,101283.0,,,,,,2.0,0.0,Brunson,1628973.0
650,PT01M34.00S,2025-12-22T01:28:32.4Z,4,REGULAR,freethrow,1 of 3,[],1628973,,,1610612752,126,118,2025-12-22T01:29:03Z,6120000,False,,,0,,J. Brunson flagrant Free Throw 1 of 3 (43 PTS),[1628973],1610612752.0,NYK,flagrant,,,Brunson,J. Brunson,,,,,,,,Made,,,,,43.0,,,,,,,,,,,,,
651,PT01M34.00S,2025-12-22T01:28:32.4Z,4,REGULAR,freethrow,2 of 3,[],1628973,,,1610612752,127,118,2025-12-22T01:29:03Z,6130000,False,,,0,,J. Brunson flagrant Free Throw 2 of 3 (44 PTS),[1628973],1610612752.0,NYK,flagrant,,,Brunson,J. Brunson,,,,,,,,Made,,,,,44.0,,,,,,,,,,,,,
652,PT01M34.00S,2025-12-22T01:28:32.4Z,4,REGULAR,freethrow,3 of 3,[],1628973,,,1610612752,128,118,2025-12-22T01:29:03Z,6140000,False,,,0,,J. Brunson flagrant Free Throw 3 of 3 (45 PTS),[1628973],1610612752.0,NYK,flagrant,,,Brunson,J. Brunson,,,,,,,,Made,,,,,45.0,,,,,,,,,,,,,
653,PT01M15.00S,2025-12-22T01:29:35.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,8.09789750328515,58.333333333333336,1610612752,128,118,2025-12-22T01:30:03Z,6150000,False,-42.0,24.0,1,left,MISS J. Brunson driving floating bank Shot,[1628973],1610612752.0,NYK,driving floating bank,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,4.79,Missed,,,,,,,,,,,,,,,,,,
654,PT01M13.00S,2025-12-22T01:29:37.7Z,4,REGULAR,rebound,defensive,[],1642276,,,1610612748,128,118,2025-12-22T01:30:03Z,6160000,False,,,0,,K. Ware REBOUND (Off:6 Def:13),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,In The Paint (Non-RA),0-8 Center,,,653.0,19.0,13.0,6.0,,,,,,,,,,,,,,
655,PT01M02.00S,2025-12-22T01:29:45.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631170,88.25558475689881,54.41176470588235,1610612748,128,120,2025-12-22T01:29:49Z,6170000,False,22.0,58.0,1,right,J. Jaquez Jr. 6' turnaround fadeaway Jump Shot (21 PTS),[1631170],1610612748.0,MIA,turnaround fadeaway,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),0-8 Center,6.2,Made,,,,,21.0,,,,,,,,,,,,,
656,PT00M44.00S,2025-12-22T01:30:07.6Z,4,REGULAR,2pt,Jump Shot,[],1628384,5.075558475689881,81.37254901960785,1610612752,130,120,2025-12-22T01:30:10Z,6180000,False,-157.0,-5.0,1,left,O. Anunoby 15' pullup Jump Shot (18 PTS) (J. Hart 5 AST),"[1628384, 1628404]",1610612752.0,NYK,pullup,,,Anunoby,O. Anunoby,,,,,Mid-Range,8-16 Left,15.7,Made,,,,,18.0,J. Hart,1628404.0,5.0,,,,,,,,,,
658,PT00M34.60S,2025-12-22T01:30:19.7Z,4,REGULAR,3pt,Jump Shot,[],1630558,73.14388961892247,81.37254901960785,1610612748,130,123,2025-12-22T01:30:22Z,6200000,False,157.0,200.0,1,right,D. Mitchell 25' 3PT  (13 PTS) (J. Jaquez Jr. 5 AST),"[1630558, 1631170]",1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,25.41,Made,,,,,13.0,J. Jaquez Jr.,1631170.0,5.0,,,,,,,,,,
660,PT00M33.40S,2025-12-22T01:30:25.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630558,,,1610612752,130,123,2025-12-22T01:30:35Z,6220000,False,,,0,,D. Mitchell take personal FOUL (3 PF) (Brunson 2 FT),"[1630558, 1628973]",1610612748.0,MIA,take,,,Mitchell,D. Mitchell,,,,,Mid-Range,8-16 Right,,,,,,,,,,,101283.0,,,,,,3.0,0.0,Brunson,1628973.0
662,PT00M33.40S,2025-12-22T01:31:01.4Z,4,REGULAR,freethrow,1 of 2,[],1628973,,,1610612752,131,123,2025-12-22T01:31:01Z,6240000,False,,,0,,J. Brunson Free Throw 1 of 2 (46 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,,,,,46.0,,,,,,,,,,,,,
663,PT00M33.40S,2025-12-22T01:31:23.2Z,4,REGULAR,freethrow,2 of 2,[],1628973,,,1610612752,132,123,2025-12-22T01:31:23Z,6250000,False,,,0,,J. Brunson Free Throw 2 of 2 (47 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,,,,,47.0,,,,,,,,,,,,,
664,PT00M27.20S,2025-12-22T01:31:31.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631170,91.27792378449409,56.127450980392155,1610612748,132,125,2025-12-22T01:31:34Z,6260000,False,31.0,29.0,1,right,J. Jaquez Jr. driving floating Jump Shot (23 PTS),[1631170],1610612748.0,MIA,driving floating,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,4.25,Made,,,,,23.0,,,,,,,,,,,,,
665,PT00M03.10S,2025-12-22T01:32:01.9Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612752,132,125,2025-12-22T01:32:05Z,6270000,False,,,0,,NYK shot clock Team TURNOVER,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1627963.0,,,,,,,,,
666,PT00M00.00S,2025-12-22T01:32:12.3Z,4,REGULAR,period,end,[],0,,,1610612748,132,125,2025-12-22T01:32:12Z,6280000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT00M00.00S,2025-12-22T01:32:16.9Z,4,REGULAR,game,end,[],0,,,0,132,125,2025-12-22T01:32:16Z,6290000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
