actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
259,PT03M30.00S,2025-11-06T01:29:42.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,16.245072273324574,34.068627450980394,1610612752,46,48,2025-11-06T01:29:53Z,2590000,False,80.0,100.0,1,left,MISS J. Clarkson 12' driving floating Shot,[203903],1610612752.0,NYK,driving floating,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),8-16 Right,,,,,,Missed,,12.8,,,,,,,,,,,,
260,PT03M29.00S,2025-11-06T01:29:43.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612750,46,48,2025-11-06T01:29:53Z,2600000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,259.0,,,,,,,
262,PT03M14.00S,2025-11-06T01:30:03.9Z,2,REGULAR,3pt,Jump Shot,[],1628978,93.9060446780552,5.88235294117647,1610612750,46,51,2025-11-06T01:30:07Z,2620000,False,-221.0,5.0,1,right,D. DiVincenzo 3PT  (9 PTS) (M. Conley 3 AST),"[1628978, 201144]",1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Left Corner 3,24+ Left,,,,,,Made,9.0,22.07,M. Conley,201144.0,3.0,,,,,,,,,
264,PT03M13.00S,2025-11-06T01:30:07.8Z,2,REGULAR,timeout,full,['team'],0,,,1610612752,46,51,2025-11-06T01:30:07Z,2640000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT03M02.00S,2025-11-06T01:33:59.7Z,2,REGULAR,3pt,Jump Shot,[],1628973,29.911300919842315,70.09803921568627,1610612752,49,51,2025-11-06T01:34:03Z,2650000,False,-100.0,229.0,1,left,J. Brunson 24' 3PT pullup (7 PTS),[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Left Center,,,,,,Made,7.0,24.98,,,,,,,,,,,,
266,PT02M42.00S,2025-11-06T01:34:19.5Z,2,REGULAR,3pt,Jump Shot,[],203944,68.9388961892247,26.225490196078432,1610612750,49,51,2025-11-06T01:34:25Z,2660000,False,-119.0,239.0,1,right,MISS J. Randle 26' step back 3PT,[203944],1610612750.0,MIN,step back,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,26.74,,,,,,,,,,,,
267,PT02M38.00S,2025-11-06T01:34:23.5Z,2,REGULAR,rebound,offensive,[],203497,,,1610612750,49,51,2025-11-06T01:34:25Z,2670000,False,,,0,,R. Gobert REBOUND (Off:2 Def:3),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,266.0,5.0,3.0,2.0,,,,
268,PT02M37.00S,2025-11-06T01:34:25.1Z,2,REGULAR,turnover,lost ball,[],203497,,,1610612750,49,51,2025-11-06T01:34:29Z,2680000,False,,,0,,R. Gobert lost ball TURNOVER (2 TO),"[203497, 1628973]",1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,2.0,,,,,Brunson,1628973.0,,
269,PT02M37.00S,2025-11-06T01:34:25.1Z,2,REGULAR,steal,,[],1628973,,,1610612752,49,51,2025-11-06T01:34:28Z,2690000,False,,,0,,J. Brunson STEAL (1 STL),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
270,PT02M22.00S,2025-11-06T01:34:40.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628973,32.276609724047304,25.0,1610612752,49,51,2025-11-06T01:34:43Z,2700000,False,125.0,251.0,1,left,MISS J. Brunson 28' pullup 3PT,[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,28.03,,,,,,,,,,,,
271,PT02M20.00S,2025-11-06T01:34:42.2Z,2,REGULAR,rebound,defensive,[],1628978,,,1610612750,49,51,2025-11-06T01:34:43Z,2710000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:1),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,270.0,1.0,1.0,0.0,,,,
272,PT02M04.00S,2025-11-06T01:34:58.3Z,2,REGULAR,3pt,Jump Shot,[],1628978,69.20170827858082,21.07843137254902,1610612750,49,54,2025-11-06T01:35:02Z,2720000,False,-145.0,237.0,1,right,D. DiVincenzo 27' 3PT  (12 PTS) (M. Conley 4 AST),"[1628978, 201144]",1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,,,,,,Made,12.0,27.76,M. Conley,201144.0,4.0,,,,,,,,,
274,PT01M47.00S,2025-11-06T01:35:14.0Z,2,REGULAR,2pt,Jump Shot,[],1628404,19.136005256241788,11.519607843137255,1610612752,49,54,2025-11-06T01:35:19Z,2740000,False,192.0,127.0,1,left,MISS J. Hart 23' Jump Shot,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Mid-Range,16-24 Right,,,,,,Missed,,23.08,,,,,,,,,,,,
275,PT01M45.00S,2025-11-06T01:35:16.0Z,2,REGULAR,rebound,defensive,[],203497,,,1610612750,49,54,2025-11-06T01:35:19Z,2750000,False,,,0,,R. Gobert REBOUND (Off:2 Def:4),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,274.0,6.0,4.0,2.0,,,,
276,PT01M40.00S,2025-11-06T01:35:29.1Z,2,REGULAR,turnover,lost ball,[],1630183,,,1610612750,49,54,2025-11-06T01:35:39Z,2760000,False,,,0,,J. McDaniels lost ball TURNOVER (1 TO),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,1.0,,,,,,,,
278,PT01M40.00S,2025-11-06T01:35:36.6Z,2,REGULAR,foul,personal,[],1630183,,,1610612752,49,54,2025-11-06T01:35:43Z,2780000,False,,,0,,J. McDaniels loose ball personal FOUL (2 PF),"[1630183, 1628973]",1610612750.0,MIN,loose ball,,,McDaniels,J. McDaniels,,,,,Mid-Range,16-24 Left,2534.0,2.0,0.0,Brunson,1628973.0,,,,,,,,,,,,,,,
280,PT01M40.00S,2025-11-06T01:35:36.7Z,2,REGULAR,substitution,out,[],203903,,,1610612752,49,54,2025-11-06T01:36:00Z,2800000,False,,,0,,SUB out: J. Clarkson,[203903],1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT01M40.00S,2025-11-06T01:35:36.7Z,2,REGULAR,substitution,out,[],1629011,,,1610612752,49,54,2025-11-06T01:36:00Z,2810000,False,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT01M40.00S,2025-11-06T01:35:36.7Z,2,REGULAR,substitution,out,[],201144,,,1610612752,49,54,2025-11-06T01:36:00Z,2820000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT01M40.00S,2025-11-06T01:35:36.7Z,2,REGULAR,substitution,in,[],1626157,,,1610612752,49,54,2025-11-06T01:36:00Z,2830000,False,,,0,,SUB in: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT01M40.00S,2025-11-06T01:35:36.7Z,2,REGULAR,substitution,in,[],1628969,,,1610612752,49,54,2025-11-06T01:36:00Z,2840000,False,,,0,,SUB in: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT01M40.00S,2025-11-06T01:35:36.7Z,2,REGULAR,substitution,in,[],1630162,,,1610612752,49,54,2025-11-06T01:36:00Z,2850000,False,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT01M23.00S,2025-11-06T01:36:04.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628404,6.783837056504599,95.58823529411765,1610612752,52,54,2025-11-06T01:36:07Z,2860000,False,-228.0,11.0,1,left,J. Hart 3PT  (9 PTS) (J. Brunson 5 AST),"[1628404, 1628973]",1610612752.0,NYK,,,,Hart,J. Hart,,,,,Left Corner 3,24+ Left,,,,,,Made,9.0,22.82,J. Brunson,1628973.0,5.0,,,,,,,,,
288,PT01M08.00S,2025-11-06T01:36:19.0Z,2,REGULAR,3pt,Jump Shot,[],1628978,77.87450722733246,8.333333333333332,1610612750,52,54,2025-11-06T01:36:23Z,2880000,False,-208.0,155.0,1,right,MISS D. DiVincenzo 25' 3PT,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,25.99,,,,,,,,,,,,
289,PT01M07.00S,2025-11-06T01:36:20.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612752,52,54,2025-11-06T01:36:23Z,2890000,False,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,288.0,,,,,,,
294,PT00M43.70S,2025-11-06T01:37:15.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,17.69053876478318,44.36274509803921,1610612752,52,54,2025-11-06T01:37:20Z,2940000,False,28.0,114.0,1,left,MISS J. Brunson 11' driving floating Shot,[1628973],1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,11.72,,,,,,,,,,,,
295,PT00M41.70S,2025-11-06T01:37:17.5Z,2,REGULAR,rebound,offensive,[],1626157,,,1610612752,52,54,2025-11-06T01:37:20Z,2950000,False,,,0,,K. Towns REBOUND (Off:1 Def:4),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,294.0,5.0,4.0,1.0,,,,
296,PT00M41.70S,2025-11-06T01:37:18.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626157,6.783837056504599,49.50980392156863,1610612752,54,54,2025-11-06T01:37:24Z,2960000,False,2.0,11.0,1,left,K. Towns putback Layup (10 PTS),[1626157],1610612752.0,NYK,putback,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,Made,10.0,1.16,,,,,,,,,,,,
297,PT00M31.50S,2025-11-06T01:37:35.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626157,,,1610612750,54,54,2025-11-06T01:37:41Z,2970000,False,,,0,,K. Towns personal FOUL (2 PF) (Randle 2 FT),"[1626157, 203944]",1610612752.0,NYK,,,,Towns,K. Towns,,,,,Mid-Range,16-24 Center,201638.0,2.0,0.0,Randle,203944.0,,,,,,,,,,,,,,,
299,PT00M31.50S,2025-11-06T01:38:10.2Z,2,REGULAR,freethrow,1 of 2,[],203944,,,1610612750,54,55,2025-11-06T01:38:10Z,2990000,False,,,0,,J. Randle Free Throw 1 of 2 (15 PTS),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,Made,15.0,,,,,,,,,,,,,
300,PT00M31.50S,2025-11-06T01:38:10.3Z,2,REGULAR,substitution,out,[],203497,,,1610612750,54,55,2025-11-06T01:38:24Z,3000000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT00M31.50S,2025-11-06T01:38:10.3Z,2,REGULAR,substitution,in,[],1641740,,,1610612750,54,55,2025-11-06T01:38:24Z,3010000,False,,,0,,SUB in: J. Clark,[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT00M31.50S,2025-11-06T01:38:43.0Z,2,REGULAR,freethrow,2 of 2,[],203944,,,1610612750,54,56,2025-11-06T01:38:43Z,3020000,False,,,0,,J. Randle Free Throw 2 of 2 (16 PTS),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,Made,16.0,,,,,,,,,,,,,
303,PT00M11.60S,2025-11-06T01:39:04.4Z,2,REGULAR,turnover,bad pass,[],1628384,,,1610612752,54,56,2025-11-06T01:39:08Z,3030000,False,,,0,,O. Anunoby bad pass TURNOVER (1 TO),"[1628384, 1628978]",1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,1.0,,,,,DiVincenzo,1628978.0,,
304,PT00M11.60S,2025-11-06T01:39:04.4Z,2,REGULAR,steal,,[],1628978,,,1610612750,54,56,2025-11-06T01:39:05Z,3040000,False,,,0,,D. DiVincenzo STEAL (1 STL),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
305,PT00M08.30S,2025-11-06T01:39:08.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203944,92.9862023653088,48.28431372549019,1610612750,54,58,2025-11-06T01:39:13Z,3050000,False,-9.0,13.0,1,right,J. Randle running alley-oop Layup (18 PTS) (D. DiVincenzo 3 AST),"[203944, 1628978]",1610612750.0,MIN,running alley-oop,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,Made,18.0,1.59,D. DiVincenzo,1628978.0,3.0,,,,,,,,,
308,PT00M01.10S,2025-11-06T01:39:20.5Z,2,REGULAR,substitution,out,[],1641740,,,1610612752,54,58,2025-11-06T01:39:37Z,3080000,False,,,0,,SUB out: J. Clark,[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT00M01.10S,2025-11-06T01:39:20.5Z,2,REGULAR,substitution,in,[],203497,,,1610612752,54,58,2025-11-06T01:39:37Z,3090000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT00M00.00S,2025-11-06T01:40:01.0Z,2,REGULAR,3pt,Jump Shot,[],1626157,31.61957950065703,28.431372549019606,1610612752,54,58,2025-11-06T01:40:05Z,3100000,False,108.0,245.0,1,left,MISS K. Towns 26' 3PT,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,26.74,,,,,,,,,,,,
311,PT00M00.00S,2025-11-06T01:40:02.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612752,54,58,2025-11-06T01:40:02Z,3110000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,310.0,,,,,,,
312,PT00M00.00S,2025-11-06T01:40:03.7Z,2,REGULAR,period,end,[],0,,,1610612752,54,58,2025-11-06T01:40:03Z,3120000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT12M00.00S,2025-11-06T01:55:49.0Z,3,REGULAR,substitution,out,['startperiod'],1628404,,,1610612752,54,58,2025-11-06T01:56:08Z,3130000,False,,,0,,SUB out: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT12M00.00S,2025-11-06T01:55:49.0Z,3,REGULAR,substitution,in,['startperiod'],1629011,,,1610612752,54,58,2025-11-06T01:56:08Z,3140000,False,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT12M00.00S,2025-11-06T01:56:06.4Z,3,REGULAR,period,start,[],0,,,1610612750,54,58,2025-11-06T01:56:09Z,3150000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT11M44.00S,2025-11-06T01:56:21.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630162,10.068988173455978,49.754901960784316,1610612750,54,58,2025-11-06T01:56:26Z,3160000,False,1.0,42.0,1,left,MISS A. Edwards turnaround fadeaway Shot - blocked,"[1630162, 1628969]",1610612750.0,MIN,turnaround fadeaway,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,,Missed,,4.21,,,,,,,,,,,Bridges,1628969.0
317,PT11M44.00S,2025-11-06T01:56:21.5Z,3,REGULAR,block,,[],1628969,,,1610612750,54,58,2025-11-06T01:56:23Z,3170000,False,,,0,,M. Bridges BLOCK (2 BLK),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
318,PT11M41.00S,2025-11-06T01:56:24.5Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612752,54,58,2025-11-06T01:56:26Z,3180000,False,,,0,,K. Towns REBOUND (Off:1 Def:5),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,316.0,6.0,5.0,1.0,,,,
319,PT11M37.00S,2025-11-06T01:56:28.2Z,3,REGULAR,3pt,Jump Shot,[],1626157,69.20170827858082,28.186274509803923,1610612752,54,58,2025-11-06T01:56:31Z,3190000,False,-109.0,237.0,1,right,MISS K. Towns 26' 3PT,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,26.09,,,,,,,,,,,,
320,PT11M34.00S,2025-11-06T01:56:31.2Z,3,REGULAR,rebound,defensive,[],203944,,,1610612750,54,58,2025-11-06T01:56:31Z,3200000,False,,,0,,J. Randle REBOUND (Off:0 Def:3),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,319.0,3.0,3.0,0.0,,,,
321,PT11M31.00S,2025-11-06T01:56:34.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628978,25.837713534822605,15.441176470588236,1610612750,54,58,2025-11-06T01:58:48Z,3210000,False,173.0,190.0,1,left,MISS D. DiVincenzo 25' running 3PT,[1628978],1610612750.0,MIN,running,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,25.71,,,,,,,,,,,,
322,PT11M28.00S,2025-11-06T01:56:37.3Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612752,54,58,2025-11-06T01:56:38Z,3220000,False,,,0,,K. Towns REBOUND (Off:1 Def:6),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,321.0,7.0,6.0,1.0,,,,
323,PT11M19.00S,2025-11-06T01:56:46.3Z,3,REGULAR,2pt,Jump Shot,[],1628973,83.919185282523,29.65686274509804,1610612752,54,58,2025-11-06T01:56:49Z,3230000,False,-102.0,99.0,1,right,MISS J. Brunson 14' pullup Shot,[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Left,,,,,,Missed,,14.17,,,,,,,,,,,,
324,PT11M17.00S,2025-11-06T01:56:48.3Z,3,REGULAR,rebound,defensive,[],1628978,,,1610612750,54,58,2025-11-06T01:56:49Z,3240000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:2),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,323.0,2.0,2.0,0.0,,,,
325,PT11M13.00S,2025-11-06T01:56:52.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203944,7.046649145860711,50.98039215686274,1610612750,54,60,2025-11-06T01:56:58Z,3250000,False,-5.0,14.0,1,left,J. Randle running finger roll Layup (20 PTS) (D. DiVincenzo 4 AST),"[203944, 1628978]",1610612750.0,MIN,running finger roll,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,Made,20.0,1.45,D. DiVincenzo,1628978.0,4.0,,,,,,,,,
327,PT10M59.00S,2025-11-06T01:57:08.2Z,3,REGULAR,turnover,out-of-bounds,[],1626157,,,1610612752,54,60,2025-11-06T01:57:13Z,3270000,False,,,0,,K. Towns bad pass out-of-bounds TURNOVER (2 TO),[1626157],1610612752.0,NYK,bad pass,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,1627519.0,,,,,,,,,,,2.0,,,,,,,,
328,PT10M45.00S,2025-11-06T01:57:29.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628978,6.389618922470433,50.49019607843137,1610612750,54,60,2025-11-06T01:57:32Z,3280000,False,-2.0,8.0,1,left,MISS D. DiVincenzo driving Layup,[1628978],1610612750.0,MIN,driving,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,,,,,,Missed,,0.8,,,,,,,,,,,,
329,PT10M43.00S,2025-11-06T01:57:30.9Z,3,REGULAR,rebound,defensive,[],1628973,,,1610612752,54,60,2025-11-06T01:57:30Z,3290000,False,,,0,,J. Brunson REBOUND (Off:0 Def:3),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,328.0,3.0,3.0,0.0,,,,
330,PT10M39.00S,2025-11-06T01:57:35.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628969,71.30420499342969,75.73529411764706,1610612752,57,60,2025-11-06T01:57:39Z,3300000,False,129.0,217.0,1,right,M. Bridges 25' 3PT running pullup (10 PTS) (J. Brunson 6 AST),"[1628969, 1628973]",1610612752.0,NYK,running pullup,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,,,,,,Made,10.0,25.25,J. Brunson,1628973.0,6.0,,,,,,,,,
332,PT10M24.00S,2025-11-06T01:57:50.1Z,3,REGULAR,3pt,Jump Shot,[],203944,29.77989487516426,67.64705882352942,1610612750,57,60,2025-11-06T01:57:55Z,3320000,False,-88.0,227.0,1,left,MISS J. Randle 24' 3PT,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,24.39,,,,,,,,,,,,
333,PT10M20.00S,2025-11-06T01:57:54.1Z,3,REGULAR,rebound,offensive,[],1630162,,,1610612750,57,60,2025-11-06T02:04:35Z,3330000,False,,,0,,A. Edwards REBOUND (Off:1 Def:0),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,332.0,1.0,0.0,1.0,,,,
334,PT10M18.00S,2025-11-06T01:57:56.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630183,32.276609724047304,50.245098039215684,1610612750,57,60,2025-11-06T01:58:03Z,3340000,False,-1.0,251.0,1,left,MISS J. McDaniels 25' 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Center,,,,,,Missed,,25.09,,,,,,,,,,,,
335,PT10M15.00S,2025-11-06T01:57:59.4Z,3,REGULAR,rebound,defensive,[],1628973,,,1610612752,57,60,2025-11-06T01:58:14Z,3350000,False,,,0,,J. Brunson REBOUND (Off:0 Def:4),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,334.0,4.0,4.0,0.0,,,,
336,PT10M09.00S,2025-11-06T01:58:05.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628384,93.24901445466492,51.225490196078425,1610612752,59,60,2025-11-06T01:58:11Z,3360000,False,6.0,11.0,1,right,O. Anunoby running Layup (9 PTS) (J. Brunson 7 AST),"[1628384, 1628973]",1610612752.0,NYK,running,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,,,Made,9.0,1.26,J. Brunson,1628973.0,7.0,,,,,,,,,
338,PT09M56.00S,2025-11-06T01:58:17.5Z,3,REGULAR,2pt,Jump Shot,[],1630162,26.10052562417871,30.88235294117647,1610612750,59,60,2025-11-06T01:58:23Z,3380000,False,96.0,193.0,1,left,MISS A. Edwards 21' step back Shot - blocked,"[1630162, 1629011]",1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Right Center,,,,,,Missed,,21.52,,,,,,,,,,,Robinson,1629011.0
339,PT09M56.00S,2025-11-06T01:58:17.5Z,3,REGULAR,block,,[],1629011,,,1610612750,59,60,2025-11-06T01:58:20Z,3390000,False,,,0,,M. Robinson BLOCK (1 BLK),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
340,PT09M53.00S,2025-11-06T01:58:20.5Z,3,REGULAR,rebound,offensive,[],1630162,,,1610612750,59,60,2025-11-06T01:58:23Z,3400000,False,,,0,,A. Edwards REBOUND (Off:2 Def:0),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,338.0,2.0,0.0,2.0,,,,
341,PT09M51.00S,2025-11-06T01:58:23.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630183,4.681340341655716,96.07843137254902,1610612750,59,63,2025-11-06T01:58:26Z,3410000,False,-230.0,-8.0,1,left,J. McDaniels 3PT  (13 PTS) (A. Edwards 3 AST),"[1630183, 1630162]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Left Corner 3,24+ Left,,,,,,Made,13.0,23.06,A. Edwards,1630162.0,3.0,,,,,,,,,
343,PT09M30.00S,2025-11-06T01:58:44.1Z,3,REGULAR,3pt,Jump Shot,[],1628969,74.06373193166885,84.31372549019608,1610612752,59,63,2025-11-06T01:58:48Z,3430000,False,172.0,191.0,1,right,MISS M. Bridges 25' 3PT,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,25.7,,,,,,,,,,,,
344,PT09M27.00S,2025-11-06T01:58:47.1Z,3,REGULAR,rebound,defensive,[],203944,,,1610612750,59,63,2025-11-06T01:58:48Z,3440000,False,,,0,,J. Randle REBOUND (Off:0 Def:4),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,343.0,4.0,4.0,0.0,,,,
345,PT09M21.00S,2025-11-06T01:59:02.2Z,3,REGULAR,foul,personal,[],1628973,,,1610612750,59,63,2025-11-06T01:59:07Z,3450000,False,,,0,,J. Brunson personal FOUL (2 PF),"[1628973, 203497]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,201638.0,2.0,0.0,Gobert,203497.0,,,,,,,,,,,,,,,
