actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
268,PT04M51.00S,2025-12-25T18:01:19.6Z,2,REGULAR,foul,personal,['2freethrow'],1642278,,,1610612739,50,46,2025-12-25T18:01:30Z,2600000,False,,,0,,T. Kolek shooting personal FOUL (1 PF) (Garland 2 FT),"[1642278, 1629636]",1610612752.0,NYK,shooting,,,Kolek,T. Kolek,,,,,Mid-Range,8-16 Center,,,,,,,2004.0,1.0,0.0,Garland,1629636.0,,,,,,,,,
273,PT04M51.00S,2025-12-25T18:01:30.5Z,2,REGULAR,substitution,out,[],1642278,,,1610612739,50,46,2025-12-25T18:02:10Z,2615000,False,,,0,,SUB out: T. Kolek,[1642278],1610612752.0,NYK,,,,Kolek,T. Kolek,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT04M51.00S,2025-12-25T18:01:30.5Z,2,REGULAR,substitution,out,[],1628969,,,1610612739,50,46,2025-12-25T18:02:10Z,2617500,False,,,0,,SUB out: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT04M51.00S,2025-12-25T18:01:30.5Z,2,REGULAR,substitution,in,[],203903,,,1610612739,50,46,2025-12-25T18:02:10Z,2618750,False,,,0,,SUB in: J. Clarkson,[203903],1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT04M51.00S,2025-12-25T18:01:30.5Z,2,REGULAR,substitution,in,[],1628384,,,1610612739,50,46,2025-12-25T18:02:10Z,2619375,False,,,0,,SUB in: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT04M51.00S,2025-12-25T18:01:41.5Z,2,REGULAR,freethrow,1 of 2,[],1629636,,,1610612739,50,47,2025-12-25T18:02:26Z,2620000,False,,,0,,D. Garland Free Throw 1 of 2 (10 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,Made,,,,,,,,,,,10.0,,,,,,,
277,PT04M51.00S,2025-12-25T18:01:41.5Z,2,REGULAR,freethrow,2 of 2,[],1629636,,,1610612739,50,47,2025-12-25T18:02:26Z,2630000,False,,,0,,MISS D. Garland Free Throw 2 of 2,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
278,PT04M49.00S,2025-12-25T18:01:43.5Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612752,50,47,2025-12-25T18:02:26Z,2640000,False,,,0,,K. Towns REBOUND (Off:0 Def:4),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,277.0,4.0,4.0,0.0,,,,,,,,,,,,,,
279,PT04M33.00S,2025-12-25T18:02:42.8Z,2,REGULAR,foul,personal,[],1630596,,,1610612752,50,47,2025-12-25T18:02:53Z,2650000,False,,,0,,E. Mobley personal FOUL (2 PF),"[1630596, 1626157]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2004.0,2.0,1.0,Towns,1626157.0,,,,,,,,,
281,PT04M23.00S,2025-12-25T18:03:13.7Z,2,REGULAR,3pt,Jump Shot,[],203903,4.28712220762155,95.34313725490196,1610612752,53,47,2025-12-25T18:03:17Z,2670000,False,-227.0,-12.0,1,left,J. Clarkson 3PT  (14 PTS) (J. Brunson 1 AST),"[203903, 1628973]",1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,Left Corner 3,24+ Left,22.7,Made,,,,,,,,,,,14.0,J. Brunson,1628973.0,1.0,,,,
283,PT04M11.00S,2025-12-25T18:03:24.6Z,2,REGULAR,3pt,Jump Shot,[],1629636,68.9388961892247,70.83333333333334,1610612739,53,50,2025-12-25T18:05:06Z,2690000,False,104.0,239.0,1,right,D. Garland 26' 3PT pullup (13 PTS) (E. Mobley 1 AST),"[1629636, 1630596]",1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,Above the Break 3,24+ Right Center,26.12,Made,,,,,,,,,,,13.0,E. Mobley,1630596.0,1.0,,,,
285,PT03M57.00S,2025-12-25T18:03:38.6Z,2,REGULAR,3pt,Jump Shot,[],203903,27.677398160315374,76.47058823529412,1610612752,53,50,2025-12-25T18:03:45Z,2710000,False,-132.0,208.0,1,left,MISS J. Clarkson 24' 3PT,[203903],1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Left Center,24.63,Missed,,,,,,,,,,,,,,,,,,
286,PT03M55.00S,2025-12-25T18:03:40.6Z,2,REGULAR,rebound,offensive,[],1628404,,,1610612752,53,50,2025-12-25T18:03:45Z,2720000,False,,,0,,J. Hart REBOUND (Off:1 Def:1),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Left Center,,,285.0,2.0,1.0,1.0,,,,,,,,,,,,,,
287,PT03M49.00S,2025-12-25T18:03:47.6Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1628973,25.443495400788436,48.03921568627451,1610612752,53,50,2025-12-25T18:05:30Z,2730000,False,10.0,187.0,1,left,MISS J. Brunson 18' step back Shot,[1628973],1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Center,18.7,Missed,,,,,,,,,,,,,,,,,,
288,PT03M46.00S,2025-12-25T18:03:50.6Z,2,REGULAR,rebound,offensive,[],1626157,,,1610612752,53,50,2025-12-25T18:03:55Z,2740000,False,,,0,,K. Towns REBOUND (Off:1 Def:4),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Mid-Range,16-24 Center,,,287.0,5.0,4.0,1.0,,,,,,,,,,,,,,
289,PT03M44.00S,2025-12-25T18:03:52.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626157,6.783837056504599,46.81372549019608,1610612752,53,50,2025-12-25T18:04:00Z,2750000,False,16.0,11.0,1,left,MISS K. Towns driving reverse Layup,[1626157],1610612752.0,NYK,driving reverse,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,1.95,Missed,,,,,,,,,,,,,,,,,,
290,PT03M42.00S,2025-12-25T18:03:54.2Z,2,REGULAR,rebound,defensive,[],1630241,,,1610612739,53,50,2025-12-25T18:04:00Z,2760000,False,,,0,,S. Merrill REBOUND (Off:0 Def:2),[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Restricted Area,0-8 Center,,,289.0,2.0,2.0,0.0,,,,,,,,,,,,,,
291,PT03M29.00S,2025-12-25T18:04:08.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630241,83.13074901445466,43.627450980392155,1610612739,53,50,2025-12-25T18:06:03Z,2770000,False,-32.0,106.0,1,right,MISS S. Merrill 11' driving floating Shot,[1630241],1610612739.0,CLE,driving floating,,,Merrill,S. Merrill,,,,,In The Paint (Non-RA),8-16 Center,11.08,Missed,,,,,,,,,,,,,,,,,,
292,PT03M26.00S,2025-12-25T18:04:11.0Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612752,53,50,2025-12-25T18:04:13Z,2780000,False,,,0,,K. Towns REBOUND (Off:1 Def:5),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),8-16 Center,,,291.0,6.0,5.0,1.0,,,,,,,,,,,,,,
293,PT03M19.00S,2025-12-25T18:04:17.8Z,2,REGULAR,3pt,Jump Shot,[],1626157,33.196452036793694,48.529411764705884,1610612752,53,50,2025-12-25T18:07:19Z,2790000,False,7.0,260.0,1,left,MISS K. Towns 25' 3PT,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Center,25.96,Missed,,,,,,,,,,,,,,,,,,
294,PT03M17.00S,2025-12-25T18:04:19.8Z,2,REGULAR,rebound,defensive,[],1629631,,,1610612739,53,50,2025-12-25T18:04:23Z,2800000,False,,,0,,D. Hunter REBOUND (Off:0 Def:2),[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Center,,,293.0,2.0,2.0,0.0,,,,,,,,,,,,,,
295,PT03M02.00S,2025-12-25T18:04:34.5Z,2,REGULAR,2pt,Jump Shot,[],1629631,91.01511169513797,32.1078431372549,1610612739,53,50,2025-12-25T18:04:41Z,2810000,False,-89.0,32.0,1,right,MISS D. Hunter 9' driving floating Shot,[1629631],1610612739.0,CLE,driving floating,,,Hunter,D. Hunter,,,,,Mid-Range,8-16 Left,9.5,Missed,,,,,,,,,,,,,,,,,,
296,PT02M59.00S,2025-12-25T18:04:37.5Z,2,REGULAR,rebound,offensive,[],1630596,,,1610612739,53,50,2025-12-25T18:04:41Z,2820000,False,,,0,,E. Mobley REBOUND (Off:1 Def:1),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Mid-Range,8-16 Left,,,295.0,2.0,1.0,1.0,,,,,,,,,,,,,,
297,PT02M55.00S,2025-12-25T18:04:41.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630596,94.82588699080158,47.30392156862745,1610612739,53,52,2025-12-25T18:07:45Z,2830000,False,-13.0,-4.0,1,right,E. Mobley driving reverse Layup (4 PTS),[1630596],1610612739.0,CLE,driving reverse,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,1.41,Made,,,,,,,,,,,4.0,,,,,,,
298,PT02M30.00S,2025-12-25T18:05:06.7Z,2,REGULAR,3pt,Jump Shot,[],1628384,30.699737187910642,30.14705882352941,1610612752,53,52,2025-12-25T18:05:12Z,2840000,False,99.0,236.0,1,left,MISS O. Anunoby 25' 3PT,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Right Center,25.61,Missed,,,,,,,,,,,,,,,,,,
299,PT02M27.00S,2025-12-25T18:05:09.7Z,2,REGULAR,rebound,defensive,[],1630241,,,1610612739,53,52,2025-12-25T18:05:12Z,2850000,False,,,0,,S. Merrill REBOUND (Off:0 Def:3),[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Above the Break 3,24+ Right Center,,,298.0,3.0,3.0,0.0,,,,,,,,,,,,,,
300,PT02M16.00S,2025-12-25T18:05:21.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630596,94.43166885676742,50.98039215686274,1610612739,53,54,2025-12-25T18:05:28Z,2860000,False,5.0,0.0,1,right,E. Mobley cutting DUNK (6 PTS) (D. Garland 3 AST),"[1630596, 1629636]",1610612739.0,CLE,cutting,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,0.49,Made,,,,,,,,,,,6.0,D. Garland,1629636.0,3.0,,,,
302,PT02M16.00S,2025-12-25T18:05:26.3Z,2,REGULAR,timeout,full,['team'],0,,,1610612752,53,54,2025-12-25T18:05:26Z,2880000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT02M16.00S,2025-12-25T18:05:26.4Z,2,REGULAR,substitution,out,[],1626157,,,1610612752,53,54,2025-12-25T18:07:06Z,2890000,False,,,0,,SUB out: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT02M16.00S,2025-12-25T18:05:26.4Z,2,REGULAR,substitution,out,[],203903,,,1610612752,53,54,2025-12-25T18:07:06Z,2900000,False,,,0,,SUB out: J. Clarkson,[203903],1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT02M16.00S,2025-12-25T18:05:26.4Z,2,REGULAR,substitution,out,[],1629731,,,1610612752,53,54,2025-12-25T18:07:06Z,2910000,False,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT02M16.00S,2025-12-25T18:05:26.4Z,2,REGULAR,substitution,in,[],1629011,,,1610612752,53,54,2025-12-25T18:07:06Z,2920000,False,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT02M16.00S,2025-12-25T18:05:26.4Z,2,REGULAR,substitution,in,[],1628969,,,1610612752,53,54,2025-12-25T18:07:06Z,2930000,False,,,0,,SUB in: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT02M16.00S,2025-12-25T18:05:26.4Z,2,REGULAR,substitution,in,[],1628378,,,1610612752,53,54,2025-12-25T18:07:06Z,2940000,False,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT01M53.00S,2025-12-25T18:07:42.9Z,2,REGULAR,3pt,Jump Shot,[],1628973,30.56833114323259,66.91176470588235,1610612752,56,54,2025-12-25T18:08:37Z,2950000,False,-85.0,235.0,1,left,J. Brunson 24' 3PT pullup (13 PTS),[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Left Center,24.96,Made,,,,,,,,,,,13.0,,,,,,,
310,PT01M53.00S,2025-12-25T18:07:47.6Z,2,REGULAR,foul,personal,['1freethrow'],1628378,,,1610612752,56,54,2025-12-25T18:07:52Z,2960000,False,,,0,,D. Mitchell shooting personal FOUL (2 PF) (Brunson 1 FT),"[1628378, 1628973]",1610612739.0,CLE,shooting,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,,,,,,,1626300.0,2.0,0.0,Brunson,1628973.0,,,,,,,,,
312,PT01M53.00S,2025-12-25T18:08:13.9Z,2,REGULAR,freethrow,1 of 1,[],1628973,,,1610612752,57,54,2025-12-25T18:08:13Z,2980000,False,,,0,,J. Brunson Free Throw 1 of 1 (14 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,,,,,,,,,,,14.0,,,,,,,
313,PT01M41.00S,2025-12-25T18:08:27.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630596,93.24901445466492,51.71568627450981,1610612739,57,56,2025-12-25T18:12:10Z,2990000,False,9.0,11.0,1,right,E. Mobley cutting DUNK (8 PTS) (D. Garland 4 AST),"[1630596, 1629636]",1610612739.0,CLE,cutting,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,1.4,Made,,,,,,,,,,,8.0,D. Garland,1629636.0,4.0,,,,
315,PT01M29.00S,2025-12-25T18:08:42.1Z,2,REGULAR,turnover,out-of-bounds,[],1628969,,,1610612752,57,56,2025-12-25T18:08:48Z,3010000,False,,,0,,M. Bridges step out-of-bounds TURNOVER (1 TO),[1628969],1610612752.0,NYK,step,,,Bridges,M. Bridges,,,,,Right Corner 3,24+ Right,,,,,,,203054.0,,,,,1.0,,,,,,,,
316,PT01M08.00S,2025-12-25T18:09:11.0Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1630596,93.11760840998686,55.88235294117647,1610612739,57,56,2025-12-25T18:09:14Z,3020000,False,29.0,12.0,1,right,MISS E. Mobley turnaround bank Hook,[1630596],1610612739.0,CLE,turnaround bank,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,3.18,Missed,,,,,,,,,,,,,,,,,,
317,PT01M06.00S,2025-12-25T18:09:13.0Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612752,57,56,2025-12-25T18:09:14Z,3030000,False,,,0,,J. Hart REBOUND (Off:1 Def:2),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,316.0,3.0,2.0,1.0,,,,,,,,,,,,,,
318,PT00M45.50S,2025-12-25T18:09:33.5Z,2,REGULAR,2pt,Jump Shot,[],1628969,24.26084099868594,35.78431372549019,1610612752,57,56,2025-12-25T18:10:11Z,3040000,False,71.0,176.0,1,left,MISS M. Bridges 18' turnaround fadeaway Shot,[1628969],1610612752.0,NYK,turnaround fadeaway,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Right Center,18.94,Missed,,,,,,,,,,,,,,,,,,
319,PT00M44.30S,2025-12-25T18:09:34.7Z,2,REGULAR,rebound,defensive,[],1630596,,,1610612739,57,56,2025-12-25T18:09:39Z,3050000,False,,,0,,E. Mobley REBOUND (Off:1 Def:2),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Mid-Range,16-24 Right Center,,,318.0,3.0,2.0,1.0,,,,,,,,,,,,,,
321,PT00M36.10S,2025-12-25T18:10:35.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630596,93.9060446780552,48.529411764705884,1610612739,57,58,2025-12-25T18:10:39Z,3070000,False,-7.0,5.0,1,right,E. Mobley alley-oop DUNK (10 PTS) (D. Mitchell 4 AST),"[1630596, 1628378]",1610612739.0,CLE,alley-oop,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,0.88,Made,,,,,,,,,,,10.0,D. Mitchell,1628378.0,4.0,,,,
323,PT00M32.80S,2025-12-25T18:10:44.9Z,2,REGULAR,3pt,Jump Shot,[],1628404,29.38567674113009,72.30392156862744,1610612752,60,58,2025-12-25T18:10:49Z,3090000,False,-112.0,224.0,1,left,J. Hart 24' 3PT pullup (8 PTS) (J. Brunson 2 AST),"[1628404, 1628973]",1610612752.0,NYK,pullup,,,Hart,J. Hart,,,,,Above the Break 3,24+ Left Center,24.99,Made,,,,,,,,,,,8.0,J. Brunson,1628973.0,2.0,,,,
325,PT00M13.40S,2025-12-25T18:11:06.9Z,2,REGULAR,3pt,Jump Shot,[],1630241,67.88764783180025,53.431372549019606,1610612739,60,58,2025-12-25T18:11:10Z,3110000,False,17.0,249.0,1,right,MISS S. Merrill 25' 3PT,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Above the Break 3,24+ Center,25.0,Missed,,,,,,,,,,,,,,,,,,
326,PT00M11.30S,2025-12-25T18:11:08.9Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612752,60,58,2025-12-25T18:11:08Z,3120000,False,,,0,,J. Hart REBOUND (Off:1 Def:3),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Center,,,325.0,4.0,3.0,1.0,,,,,,,,,,,,,,
327,PT00M00.00S,2025-12-25T18:11:22.3Z,2,REGULAR,period,end,[],0,,,1610612752,60,58,2025-12-25T18:11:22Z,3130000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT12M00.00S,2025-12-25T18:27:29.3Z,3,REGULAR,substitution,out,['startperiod'],1629011,,,1610612752,60,58,2025-12-25T18:28:28Z,3140000,False,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2025-12-25T18:27:29.3Z,3,REGULAR,substitution,out,['startperiod'],1629631,,,1610612752,60,58,2025-12-25T18:28:28Z,3150000,False,,,0,,SUB out: D. Hunter,[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT12M00.00S,2025-12-25T18:27:29.3Z,3,REGULAR,substitution,out,['startperiod'],1630596,,,1610612752,60,58,2025-12-25T18:28:28Z,3160000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT12M00.00S,2025-12-25T18:27:29.3Z,3,REGULAR,substitution,in,['startperiod'],1626157,,,1610612752,60,58,2025-12-25T18:28:28Z,3170000,False,,,0,,SUB in: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT12M00.00S,2025-12-25T18:27:29.3Z,3,REGULAR,substitution,in,['startperiod'],1628386,,,1610612752,60,58,2025-12-25T18:28:28Z,3180000,False,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT12M00.00S,2025-12-25T18:27:29.3Z,3,REGULAR,substitution,in,['startperiod'],1629731,,,1610612752,60,58,2025-12-25T18:28:28Z,3190000,False,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT12M00.00S,2025-12-25T18:28:38.8Z,3,REGULAR,period,start,[],0,,,1610612739,60,58,2025-12-25T18:28:38Z,3200000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT11M41.00S,2025-12-25T18:28:57.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,7.30946123521682,47.05882352941176,1610612739,60,60,2025-12-25T18:29:01Z,3210000,False,15.0,16.0,1,left,D. Mitchell driving finger roll Layup (14 PTS),[1628378],1610612739.0,CLE,driving finger roll,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,2.19,Made,,,,,,,,,,,14.0,,,,,,,
337,PT11M22.00S,2025-12-25T18:29:29.5Z,3,REGULAR,3pt,Jump Shot,[],1628969,91.93495400788436,1.9607843137254901,1610612752,60,60,2025-12-25T18:29:33Z,3230000,False,-240.0,23.0,1,right,MISS M. Bridges 24' 3PT,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,24.13,Missed,,,,,,,,,,,,,,,,,,
338,PT11M20.00S,2025-12-25T18:29:31.5Z,3,REGULAR,rebound,defensive,[],1629731,,,1610612739,60,60,2025-12-25T18:29:33Z,3240000,False,,,0,,D. Wade REBOUND (Off:0 Def:2),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Left Corner 3,24+ Left,,,337.0,2.0,2.0,0.0,,,,,,,,,,,,,,
339,PT11M09.00S,2025-12-25T18:29:42.4Z,3,REGULAR,2pt,Jump Shot,[],1628378,24.26084099868594,47.05882352941176,1610612739,60,60,2025-12-25T18:30:23Z,3250000,False,15.0,176.0,1,left,MISS D. Mitchell 17' turnaround fadeaway Shot,[1628378],1610612739.0,CLE,turnaround fadeaway,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Center,17.62,Missed,,,,,,,,,,,,,,,,,,
340,PT11M05.00S,2025-12-25T18:29:46.4Z,3,REGULAR,rebound,defensive,[],1628404,,,1610612752,60,60,2025-12-25T18:29:47Z,3260000,False,,,0,,J. Hart REBOUND (Off:1 Def:4),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Mid-Range,16-24 Center,,,339.0,5.0,4.0,1.0,,,,,,,,,,,,,,
341,PT11M00.00S,2025-12-25T18:29:50.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628973,68.67608409986859,28.676470588235293,1610612752,63,60,2025-12-25T18:30:45Z,3270000,False,-107.0,242.0,1,right,J. Brunson 26' 3PT running (17 PTS) (J. Hart 3 AST),"[1628973, 1628404]",1610612752.0,NYK,running,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Left Center,26.43,Made,,,,,,,,,,,17.0,J. Hart,1628404.0,3.0,,,,
343,PT10M48.00S,2025-12-25T18:30:03.9Z,3,REGULAR,3pt,Jump Shot,[],1629636,31.09395532194481,63.23529411764706,1610612739,63,63,2025-12-25T18:31:02Z,3290000,False,-66.0,240.0,1,left,D. Garland 24' 3PT pullup (16 PTS) (D. Mitchell 5 AST),"[1629636, 1628378]",1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,Above the Break 3,24+ Center,24.88,Made,,,,,,,,,,,16.0,D. Mitchell,1628378.0,5.0,,,,
345,PT10M29.00S,2025-12-25T18:30:21.8Z,3,REGULAR,3pt,Jump Shot,[],1628384,83.26215505913272,2.941176470588235,1610612752,63,63,2025-12-25T18:30:24Z,3310000,False,-235.0,105.0,1,right,MISS O. Anunoby 25' 3PT,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Left Center,25.76,Missed,,,,,,,,,,,,,,,,,,
346,PT10M27.00S,2025-12-25T18:30:23.8Z,3,REGULAR,rebound,defensive,[],1628386,,,1610612739,63,63,2025-12-25T18:30:24Z,3320000,False,,,0,,J. Allen REBOUND (Off:0 Def:3),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Left Center,,,345.0,3.0,3.0,0.0,,,,,,,,,,,,,,
347,PT10M07.00S,2025-12-25T18:30:44.5Z,3,REGULAR,3pt,Jump Shot,[],1630241,4.812746386333772,95.83333333333334,1610612739,63,66,2025-12-25T18:30:47Z,3330000,False,-229.0,-7.0,1,left,S. Merrill 3PT  (6 PTS) (J. Allen 2 AST),"[1630241, 1628386]",1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Left Corner 3,24+ Left,22.93,Made,,,,,,,,,,,6.0,J. Allen,1628386.0,2.0,,,,
349,PT09M50.00S,2025-12-25T18:31:00.6Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1626157,89.43823915900131,46.32352941176471,1610612752,63,66,2025-12-25T18:31:04Z,3350000,False,-18.0,47.0,1,right,MISS K. Towns driving Hook,[1626157],1610612752.0,NYK,driving,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,5.03,Missed,,,,,,,,,,,,,,,,,,
350,PT09M48.00S,2025-12-25T18:31:02.6Z,3,REGULAR,rebound,defensive,[],1629731,,,1610612739,63,66,2025-12-25T18:31:04Z,3360000,False,,,0,,D. Wade REBOUND (Off:0 Def:3),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,In The Paint (Non-RA),0-8 Center,,,349.0,3.0,3.0,0.0,,,,,,,,,,,,,,
352,PT09M41.00S,2025-12-25T18:31:13.7Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1628378,5.206964520367937,51.71568627450981,1610612739,63,68,2025-12-25T18:33:05Z,3380000,False,-9.0,-4.0,1,left,D. Mitchell running alley-oop DUNK (16 PTS) (D. Garland 5 AST),"[1628378, 1629636]",1610612739.0,CLE,running alley-oop,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,0.93,Made,,,,,,,,,,,16.0,D. Garland,1629636.0,5.0,,,,
354,PT09M41.00S,2025-12-25T18:31:21.6Z,3,REGULAR,timeout,full,['team'],0,,,1610612752,63,68,2025-12-25T18:31:21Z,3400000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT09M26.00S,2025-12-25T18:35:05.1Z,3,REGULAR,3pt,Jump Shot,[],1628973,69.85873850197109,30.392156862745097,1610612752,63,68,2025-12-25T18:35:08Z,3410000,False,-98.0,231.0,1,right,MISS J. Brunson 25' 3PT,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Left Center,25.07,Missed,,,,,,,,,,,,,,,,,,
