actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
339,PT11M44.00S,2026-03-23T00:53:32.0Z,3,REGULAR,2pt,Jump Shot,[],1642267,75.90341655716163,49.26470588235294,1610612764,68,54,2026-03-23T00:53:35Z,3330000,False,-4.0,174.0,1,right,B. Carrington 17' pullup Jump Shot (9 PTS),[1642267],1610612764.0,WAS,pullup,,,Carrington,B. Carrington,,,,,Mid-Range,16-24 Center,17.4,Made,9.0,,,,,,,,,,,,,,,,,
340,PT11M22.00S,2026-03-23T00:53:53.7Z,3,REGULAR,3pt,Jump Shot,[],1628404,4.28712220762155,95.09803921568627,1610612752,71,54,2026-03-23T00:53:56Z,3340000,False,-225.0,-12.0,1,left,J. Hart 3PT  (13 PTS) (M. Bridges 2 AST),"[1628404, 1628969]",1610612752.0,NYK,,,,Hart,J. Hart,,,,,Left Corner 3,24+ Left,22.58,Made,13.0,,,,,,,M. Bridges,1628969.0,2.0,,,,,,,,
342,PT11M08.00S,2026-03-23T00:54:11.5Z,3,REGULAR,turnover,out-of-bounds,[],1642860,,,1610612764,71,54,2026-03-23T00:54:16Z,3360000,False,,,0,,W. Riley step out-of-bounds TURNOVER (1 TO),[1642860],1610612764.0,WAS,step,,,Riley,W. Riley,,,,,Mid-Range,16-24 Right,,,,1627964.0,,,,,1.0,,,,,,,,,,,
343,PT10M58.00S,2026-03-23T00:54:25.8Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1628973,21.895532194480946,54.41176470588235,1610612752,71,54,2026-03-23T00:55:54Z,3370000,False,-22.0,153.0,1,left,MISS J. Brunson 15' pullup Shot,[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Center,15.49,Missed,,,,,,,,,,,,,,,,,,
344,PT10M56.00S,2026-03-23T00:54:27.5Z,3,REGULAR,rebound,offensive,[],1626157,,,1610612752,71,54,2026-03-23T00:54:27Z,3380000,False,,,0,,K. Towns REBOUND (Off:4 Def:7),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,343.0,11.0,7.0,4.0,,,,
345,PT10M53.00S,2026-03-23T00:54:30.2Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628969,14.4053876478318,2.2058823529411766,1610612752,74,54,2026-03-23T00:54:33Z,3390000,False,239.0,83.0,1,left,M. Bridges 25' 3PT  (14 PTS) (J. Hart 4 AST),"[1628969, 1628404]",1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Right Corner 3,24+ Right,25.3,Made,14.0,,,,,,,J. Hart,1628404.0,4.0,,,,,,,,
347,PT10M41.00S,2026-03-23T00:54:42.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641774,89.04402102496715,44.85294117647059,1610612764,74,56,2026-03-23T00:54:45Z,3410000,False,-26.0,50.0,1,right,T. Vukcevic driving floating Jump Shot (7 PTS) (B. Carrington 4 AST),"[1641774, 1642267]",1610612764.0,WAS,driving floating,,,Vukcevic,T. Vukcevic,,,,,In The Paint (Non-RA),0-8 Center,5.67,Made,7.0,,,,,,,B. Carrington,1642267.0,4.0,,,,,,,,
445,PT10M23.00S,2026-03-23T00:55:03.2Z,3,REGULAR,turnover,lost ball,[],1626157,,,1610612752,74,56,2026-03-23T01:14:22Z,3455000,False,,,0,,K. Towns lost ball TURNOVER (1 TO),"[1626157, 1642364]",1610612752.0,NYK,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,,,,1.0,,,,,,,,Watkins,1642364.0,,
446,PT10M23.00S,2026-03-23T00:55:03.2Z,3,REGULAR,steal,,[],1642364,,,1610612764,74,56,2026-03-23T01:14:22Z,3457500,False,,,0,,J. Watkins STEAL (2 STL),[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
352,PT10M18.00S,2026-03-23T00:55:05.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1641774,89.83245729303549,4.166666666666666,1610612764,74,59,2026-03-23T01:14:22Z,3460000,False,-229.0,43.0,1,right,T. Vukcevic 3PT  (10 PTS) (J. Watkins 1 AST),"[1641774, 1642364]",1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,Left Corner 3,24+ Left,23.32,Made,10.0,,,,,,,J. Watkins,1642364.0,1.0,,,,,,,,
354,PT10M03.00S,2026-03-23T00:55:19.6Z,3,REGULAR,3pt,Jump Shot,[],1628969,6.783837056504599,3.431372549019608,1610612752,74,59,2026-03-23T00:55:23Z,3480000,False,233.0,11.0,1,left,MISS M. Bridges 3PT,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Right Corner 3,24+ Right,23.31,Missed,,,,,,,,,,,,,,,,,,
355,PT10M01.00S,2026-03-23T00:55:21.6Z,3,REGULAR,rebound,defensive,[],1642267,,,1610612764,74,59,2026-03-23T00:55:23Z,3490000,False,,,0,,B. Carrington REBOUND (Off:0 Def:1),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,354.0,1.0,1.0,0.0,,,,
356,PT09M54.00S,2026-03-23T00:55:29.7Z,3,REGULAR,3pt,Jump Shot,[],1641774,66.70499342969777,24.754901960784316,1610612764,74,62,2026-03-23T00:55:33Z,3500000,False,-126.0,260.0,1,right,T. Vukcevic 28' 3PT  (13 PTS) (B. Carrington 5 AST),"[1641774, 1642267]",1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,Above the Break 3,24+ Left Center,28.95,Made,13.0,,,,,,,B. Carrington,1642267.0,5.0,,,,,,,,
358,PT09M53.00S,2026-03-23T00:55:34.0Z,3,REGULAR,timeout,full,['team'],0,,,1610612752,74,62,2026-03-23T00:55:34Z,3520000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT09M39.00S,2026-03-23T00:58:49.8Z,3,REGULAR,foul,personal,[],1642364,,,1610612752,74,62,2026-03-23T00:58:55Z,3530000,False,,,0,,J. Watkins personal FOUL (3 PF),"[1642364, 1628973]",1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,Mid-Range,8-16 Right,,,,200834.0,3.0,0.0,Brunson,1628973.0,,,,,,,,,,,,
361,PT09M28.00S,2026-03-23T00:59:21.6Z,3,REGULAR,2pt,Jump Shot,[],1628973,20.05584756898817,66.91176470588235,1610612752,76,62,2026-03-23T00:59:25Z,3550000,False,-85.0,136.0,1,left,J. Brunson 16' pullup Jump Shot (16 PTS),[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Left Center,16.02,Made,16.0,,,,,,,,,,,,,,,,,
362,PT09M12.00S,2026-03-23T00:59:37.1Z,3,REGULAR,3pt,Jump Shot,[],1641774,71.17279894875165,76.47058823529412,1610612764,76,62,2026-03-23T01:02:36Z,3560000,False,132.0,218.0,1,right,MISS T. Vukcevic 25' pullup 3PT,[1641774],1610612764.0,WAS,pullup,,,Vukcevic,T. Vukcevic,,,,,Above the Break 3,24+ Right Center,25.55,Missed,,,,,,,,,,,,,,,,,,
363,PT09M10.00S,2026-03-23T00:59:39.1Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612752,76,62,2026-03-23T00:59:44Z,3570000,False,,,0,,K. Towns REBOUND (Off:4 Def:8),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,362.0,12.0,8.0,4.0,,,,
364,PT09M04.00S,2026-03-23T00:59:45.2Z,3,REGULAR,turnover,bad pass,[],1628404,,,1610612752,76,62,2026-03-23T00:59:48Z,3580000,False,,,0,,J. Hart bad pass TURNOVER (2 TO),"[1628404, 1642364]",1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,16-24 Right Center,,,,,,,,,2.0,,,,,,,,Watkins,1642364.0,,
365,PT09M04.00S,2026-03-23T00:59:45.2Z,3,REGULAR,steal,,[],1642364,,,1610612764,76,62,2026-03-23T00:59:46Z,3590000,False,,,0,,J. Watkins STEAL (3 STL),[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,Above the Break 3,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
366,PT09M02.00S,2026-03-23T00:59:50.1Z,3,REGULAR,foul,personal,[],1628404,,,1610612764,76,62,2026-03-23T00:59:55Z,3600000,False,,,0,,J. Hart personal FOUL (1 PF),"[1628404, 1642364]",1610612752.0,NYK,,,,Hart,J. Hart,,,,,Mid-Range,16-24 Center,,,,202037.0,1.0,0.0,Watkins,1642364.0,,,,,,,,,,,,
368,PT08M49.00S,2026-03-23T01:00:37.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1641774,69.59592641261499,26.225490196078432,1610612764,76,62,2026-03-23T01:00:42Z,3620000,False,-119.0,233.0,1,right,MISS T. Vukcevic 26' step back 3PT,[1641774],1610612764.0,WAS,step back,,,Vukcevic,T. Vukcevic,,,,,Above the Break 3,24+ Left Center,26.19,Missed,,,,,,,,,,,,,,,,,,
369,PT08M46.00S,2026-03-23T01:00:40.9Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612752,76,62,2026-03-23T01:00:42Z,3630000,False,,,0,,K. Towns REBOUND (Off:4 Def:9),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,368.0,13.0,9.0,4.0,,,,
370,PT08M40.00S,2026-03-23T01:00:46.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1626157,32.276609724047304,49.01960784313725,1610612752,79,62,2026-03-23T01:03:30Z,3640000,False,5.0,251.0,1,left,K. Towns 25' 3PT running (18 PTS) (J. Brunson 4 AST),"[1626157, 1628973]",1610612752.0,NYK,running,,,Towns,K. Towns,,,,,Above the Break 3,24+ Center,25.09,Made,18.0,,,,,,,J. Brunson,1628973.0,4.0,,,,,,,,
372,PT08M26.00S,2026-03-23T01:00:59.8Z,3,REGULAR,3pt,Jump Shot,[],1642860,72.09264126149803,19.607843137254903,1610612764,79,62,2026-03-23T01:01:03Z,3660000,False,-152.0,210.0,1,right,MISS W. Riley 25' 3PT,[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,Above the Break 3,24+ Left Center,25.91,Missed,,,,,,,,,,,,,,,,,,
373,PT08M24.00S,2026-03-23T01:01:01.8Z,3,REGULAR,rebound,defensive,[],1628384,,,1610612752,79,62,2026-03-23T01:01:03Z,3670000,False,,,0,,O. Anunoby REBOUND (Off:0 Def:2),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,372.0,2.0,2.0,0.0,,,,
374,PT08M19.00S,2026-03-23T01:01:08.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628384,6.652431011826544,48.28431372549019,1610612752,79,62,2026-03-23T01:01:11Z,3680000,False,9.0,10.0,1,left,MISS O. Anunoby running Layup,[1628384],1610612752.0,NYK,running,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,1.32,Missed,,,,,,,,,,,,,,,,,,
375,PT08M17.00S,2026-03-23T01:01:10.0Z,3,REGULAR,rebound,defensive,[],1642364,,,1610612764,79,62,2026-03-23T01:01:11Z,3690000,False,,,0,,J. Watkins REBOUND (Off:1 Def:3),[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,374.0,4.0,3.0,1.0,,,,
376,PT08M14.00S,2026-03-23T01:01:12.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1642860,79.31997371879106,7.8431372549019605,1610612764,79,62,2026-03-23T01:10:29Z,3700000,False,-211.0,142.0,1,right,MISS W. Riley 25' running 3PT,[1642860],1610612764.0,WAS,running,,,Riley,W. Riley,,,,,Above the Break 3,24+ Left Center,25.41,Missed,,,,,,,,,,,,,,,,,,
377,PT08M10.00S,2026-03-23T01:01:16.7Z,3,REGULAR,rebound,offensive,[],1642364,,,1610612764,79,62,2026-03-23T01:01:17Z,3710000,False,,,0,,J. Watkins REBOUND (Off:2 Def:3),[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,376.0,5.0,3.0,2.0,,,,
378,PT08M09.00S,2026-03-23T01:01:17.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642364,93.51182654402102,50.49019607843137,1610612764,79,62,2026-03-23T01:01:22Z,3720000,False,2.0,8.0,1,right,MISS J. Watkins putback Layup,[1642364],1610612764.0,WAS,putback,,,Watkins,J. Watkins,,,,,Restricted Area,0-8 Center,0.89,Missed,,,,,,,,,,,,,,,,,,
379,PT08M05.00S,2026-03-23T01:01:21.3Z,3,REGULAR,rebound,offensive,[],1642364,,,1610612764,79,62,2026-03-23T01:01:33Z,3730000,False,,,0,,J. Watkins REBOUND (Off:3 Def:3),[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,378.0,6.0,3.0,3.0,,,,
380,PT08M05.00S,2026-03-23T01:01:22.2Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1642364,94.40999984741211,50.0,1610612764,79,64,2026-03-23T01:42:14Z,3740000,False,0.0,0.0,1,right,J. Watkins tip Layup (2 PTS),[1642364],1610612764.0,WAS,tip,,,Watkins,J. Watkins,,,,,Restricted Area,0-8 Center,0.0,Made,2.0,,,,,,,,,,,,,,,,,
381,PT08M03.00S,2026-03-23T01:01:27.3Z,3,REGULAR,foul,personal,[],1642267,,,1610612752,79,64,2026-03-23T01:01:33Z,3750000,False,,,0,,B. Carrington take personal FOUL (2 PF),"[1642267, 1628969]",1610612764.0,WAS,take,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Right Center,,,,1627964.0,2.0,0.0,Bridges,1628969.0,,,,,,,,,,,,
383,PT08M03.00S,2026-03-23T01:01:27.4Z,3,REGULAR,substitution,out,[],1641774,,,1610612752,79,64,2026-03-23T01:01:50Z,3770000,False,,,0,,SUB out: T. Vukcevic,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT08M03.00S,2026-03-23T01:01:27.4Z,3,REGULAR,substitution,in,[],1630264,,,1610612752,79,64,2026-03-23T01:01:50Z,3780000,False,,,0,,SUB in: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT08M00.00S,2026-03-23T01:01:55.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,6.783837056504599,51.470588235294116,1610612752,81,64,2026-03-23T01:12:08Z,3790000,False,-7.0,11.0,1,left,K. Towns driving Layup (20 PTS) (M. Bridges 3 AST),"[1626157, 1628969]",1610612752.0,NYK,driving,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,1.35,Made,20.0,,,,,,,M. Bridges,1628969.0,3.0,,,,,,,,
387,PT07M42.00S,2026-03-23T01:02:08.7Z,3,REGULAR,3pt,Jump Shot,[],1641731,78.26872536136662,9.803921568627452,1610612764,81,67,2026-03-23T01:02:12Z,3810000,False,-201.0,152.0,1,right,B. Coulibaly 25' 3PT  (7 PTS) (B. Carrington 6 AST),"[1641731, 1642267]",1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Left Center,25.19,Made,7.0,,,,,,,B. Carrington,1642267.0,6.0,,,,,,,,
389,PT07M26.00S,2026-03-23T01:02:25.2Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1626157,13.748357424441524,46.32352941176471,1610612752,83,67,2026-03-23T01:02:29Z,3830000,False,18.0,77.0,1,left,K. Towns 7' driving Hook (22 PTS) (M. Bridges 4 AST),"[1626157, 1628969]",1610612752.0,NYK,driving,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,7.89,Made,22.0,,,,,,,M. Bridges,1628969.0,4.0,,,,,,,,
391,PT07M10.00S,2026-03-23T01:02:40.6Z,3,REGULAR,2pt,Jump Shot,[],1641731,73.53810775295663,46.32352941176471,1610612764,83,67,2026-03-23T01:12:45Z,3850000,False,-18.0,196.0,1,right,MISS B. Coulibaly 19' pullup Shot,[1641731],1610612764.0,WAS,pullup,,,Coulibaly,B. Coulibaly,,,,,Mid-Range,16-24 Center,19.71,Missed,,,,,,,,,,,,,,,,,,
392,PT07M08.00S,2026-03-23T01:02:42.6Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612752,83,67,2026-03-23T01:02:44Z,3860000,False,,,0,,K. Towns REBOUND (Off:4 Def:10),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,391.0,14.0,10.0,4.0,,,,
393,PT07M02.00S,2026-03-23T01:02:52.1Z,3,REGULAR,foul,personal,['2freethrow'],1630264,,,1610612752,83,67,2026-03-23T01:03:02Z,3870000,False,,,0,,A. Gill shooting personal FOUL (3 PF) (Towns 2 FT),"[1630264, 1626157]",1610612764.0,WAS,shooting,,,Gill,A. Gill,,,,,In The Paint (Non-RA),8-16 Center,,,,202037.0,3.0,0.0,Towns,1626157.0,,,,,,,,,,,,
395,PT07M02.00S,2026-03-23T01:03:36.7Z,3,REGULAR,freethrow,1 of 2,[],1626157,,,1610612752,84,67,2026-03-23T01:03:36Z,3890000,False,,,0,,K. Towns Free Throw 1 of 2 (23 PTS),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,Made,23.0,,,,,,,,,,,,,,,,,
396,PT07M02.00S,2026-03-23T01:03:59.6Z,3,REGULAR,freethrow,2 of 2,[],1626157,,,1610612752,85,67,2026-03-23T01:03:59Z,3900000,False,,,0,,K. Towns Free Throw 2 of 2 (24 PTS),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,Made,24.0,,,,,,,,,,,,,,,,,
397,PT06M49.00S,2026-03-23T01:04:15.0Z,3,REGULAR,turnover,lost ball,[],1642860,,,1610612764,85,67,2026-03-23T01:04:18Z,3910000,False,,,0,,W. Riley lost ball TURNOVER (2 TO),"[1642860, 1626157]",1610612764.0,WAS,,,,Riley,W. Riley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,2.0,,,,,,,,Towns,1626157.0,,
398,PT06M49.00S,2026-03-23T01:04:15.0Z,3,REGULAR,steal,,[],1626157,,,1610612752,85,67,2026-03-23T01:04:16Z,3920000,False,,,0,,K. Towns STEAL (1 STL),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
399,PT06M40.00S,2026-03-23T01:04:23.7Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1628973,9.017739816031538,18.38235294117647,1610612752,87,67,2026-03-23T01:04:26Z,3930000,False,158.0,32.0,1,left,J. Brunson 16' turnaround fadeaway Jump Shot (18 PTS) (M. Bridges 5 AST),"[1628973, 1628969]",1610612752.0,NYK,turnaround fadeaway,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Right,16.14,Made,18.0,,,,,,,M. Bridges,1628969.0,5.0,,,,,,,,
401,PT06M40.00S,2026-03-23T01:04:27.7Z,3,REGULAR,timeout,full,['team'],0,,,1610612764,87,67,2026-03-23T01:04:27Z,3950000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT06M40.00S,2026-03-23T01:04:27.8Z,3,REGULAR,substitution,out,[],1641731,,,1610612764,87,67,2026-03-23T01:07:29Z,3960000,False,,,0,,SUB out: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT06M40.00S,2026-03-23T01:04:27.8Z,3,REGULAR,substitution,out,[],1642364,,,1610612764,87,67,2026-03-23T01:07:29Z,3970000,False,,,0,,SUB out: J. Watkins,[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT06M40.00S,2026-03-23T01:04:27.8Z,3,REGULAR,substitution,in,[],1630702,,,1610612764,87,67,2026-03-23T01:07:29Z,3980000,False,,,0,,SUB in: J. Hardy,[1630702],1610612764.0,WAS,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT06M40.00S,2026-03-23T01:04:27.8Z,3,REGULAR,substitution,in,[],1630536,,,1610612764,87,67,2026-03-23T01:07:29Z,3990000,False,,,0,,SUB in: S. Cooper,[1630536],1610612764.0,WAS,,,,Cooper,S. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT06M28.00S,2026-03-23T01:07:48.0Z,3,REGULAR,2pt,Jump Shot,[],1630702,78.40013140604468,59.55882352941176,1610612764,87,69,2026-03-23T01:13:51Z,4000000,False,48.0,151.0,1,right,J. Hardy 15' step back Jump Shot (11 PTS) (W. Riley 2 AST),"[1630702, 1642860]",1610612764.0,WAS,step back,,,Hardy,J. Hardy,,,,,Mid-Range,8-16 Center,15.79,Made,11.0,,,,,,,W. Riley,1642860.0,2.0,,,,,,,,
408,PT06M13.00S,2026-03-23T01:08:02.5Z,3,REGULAR,turnover,lost ball,[],1626157,,,1610612752,87,69,2026-03-23T01:08:07Z,4020000,False,,,0,,K. Towns lost ball TURNOVER (2 TO),"[1626157, 1630264]",1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,,,,,,,,,2.0,,,,,,,,Gill,1630264.0,,
409,PT06M13.00S,2026-03-23T01:08:02.5Z,3,REGULAR,steal,,[],1630264,,,1610612764,87,69,2026-03-23T01:08:05Z,4030000,False,,,0,,A. Gill STEAL (3 STL),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
410,PT06M08.00S,2026-03-23T01:08:08.0Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630702,78.79434954007884,7.352941176470589,1610612764,87,72,2026-03-23T01:08:13Z,4040000,False,-213.0,147.0,1,right,J. Hardy 25' 3PT running (14 PTS) (B. Carrington 7 AST),"[1630702, 1642267]",1610612764.0,WAS,running,,,Hardy,J. Hardy,,,,,Above the Break 3,24+ Left Center,25.89,Made,14.0,,,,,,,B. Carrington,1642267.0,7.0,,,,,,,,
412,PT05M46.00S,2026-03-23T01:08:30.1Z,3,REGULAR,3pt,Jump Shot,[],1628404,8.360709592641262,97.30392156862744,1610612752,90,72,2026-03-23T01:15:13Z,4060000,False,-237.0,26.0,1,left,J. Hart 3PT pullup (16 PTS) (M. Bridges 6 AST),"[1628404, 1628969]",1610612752.0,NYK,pullup,,,Hart,J. Hart,,,,,Left Corner 3,24+ Left,23.79,Made,16.0,,,,,,,M. Bridges,1628969.0,6.0,,,,,,,,
414,PT05M35.00S,2026-03-23T01:08:40.5Z,3,REGULAR,3pt,Jump Shot,[],1630702,68.28186596583443,33.82352941176471,1610612764,90,72,2026-03-23T01:15:32Z,4080000,False,-81.0,246.0,1,right,MISS J. Hardy 25' pullup 3PT,[1630702],1610612764.0,WAS,pullup,,,Hardy,J. Hardy,,,,,Above the Break 3,24+ Center,25.87,Missed,,,,,,,,,,,,,,,,,,
415,PT05M33.00S,2026-03-23T01:08:42.5Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612752,90,72,2026-03-23T01:08:43Z,4090000,False,,,0,,K. Towns REBOUND (Off:4 Def:11),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,414.0,15.0,11.0,4.0,,,,
417,PT05M22.00S,2026-03-23T01:08:55.8Z,3,REGULAR,substitution,out,[],1628384,,,1610612752,90,72,2026-03-23T01:09:03Z,4110000,False,,,0,,SUB out: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT05M22.00S,2026-03-23T01:08:55.8Z,3,REGULAR,substitution,out,[],1626157,,,1610612752,90,72,2026-03-23T01:09:03Z,4120000,False,,,0,,SUB out: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT05M22.00S,2026-03-23T01:08:55.8Z,3,REGULAR,substitution,in,[],203903,,,1610612752,90,72,2026-03-23T01:09:03Z,4130000,False,,,0,,SUB in: J. Clarkson,[203903],1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT05M22.00S,2026-03-23T01:08:55.8Z,3,REGULAR,substitution,in,[],1629011,,,1610612752,90,72,2026-03-23T01:09:03Z,4140000,False,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT05M14.00S,2026-03-23T01:09:33.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,16.770696452036795,60.78431372549019,1610612752,92,72,2026-03-23T01:09:36Z,4150000,False,-54.0,105.0,1,left,J. Brunson 11' turnaround fadeaway Jump Shot (20 PTS),[1628973],1610612752.0,NYK,turnaround fadeaway,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,11.81,Made,20.0,,,,,,,,,,,,,,,,,
422,PT04M59.00S,2026-03-23T01:09:47.8Z,3,REGULAR,3pt,Jump Shot,[],1630264,70.25295663600527,24.019607843137255,1610612764,92,75,2026-03-23T01:10:41Z,4160000,False,-130.0,227.0,1,right,A. Gill 26' 3PT  (14 PTS) (W. Riley 3 AST),"[1630264, 1642860]",1610612764.0,WAS,,,,Gill,A. Gill,,,,,Above the Break 3,24+ Left Center,26.16,Made,14.0,,,,,,,W. Riley,1642860.0,3.0,,,,,,,,
424,PT04M42.00S,2026-03-23T01:10:05.5Z,3,REGULAR,2pt,Jump Shot,[],1628969,8.360709592641262,71.56862745098039,1610612752,92,75,2026-03-23T01:10:09Z,4180000,False,-108.0,26.0,1,left,MISS M. Bridges 11' fadeaway Shot,[1628969],1610612752.0,NYK,fadeaway,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Left,11.09,Missed,,,,,,,,,,,,,,,,,,
425,PT04M39.00S,2026-03-23T01:10:08.5Z,3,REGULAR,rebound,defensive,[],1630536,,,1610612764,92,75,2026-03-23T01:10:14Z,4190000,False,,,0,,S. Cooper REBOUND (Off:0 Def:2),[1630536],1610612764.0,WAS,,,,Cooper,S. Cooper,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,424.0,2.0,2.0,0.0,,,,
