actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,turnoverTotal,stealPlayerName,stealPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
254,PT04M40.00S,2023-12-13T01:22:57.9Z,2,REGULAR,rebound,defensive,[],1628386,,,1610612739,46,52,2023-12-13T01:23:46Z,2480000,False,,,0,,J. Allen REBOUND (Off:1 Def:2),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Left Center,,,,,,,253.0,,,,3.0,2.0,1.0,,,,,,,
255,PT04M38.00S,2023-12-13T01:23:02.3Z,2,REGULAR,turnover,lost ball,[],1628386,,,1610612739,46,52,2023-12-13T01:23:42Z,2490000,False,,,0,,J. Allen lost ball TURNOVER (1 TO),"[1628386, 1628401]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,Mid-Range,16-24 Right,,,,,,,,1.0,White,1628401.0,,,,,,,,,,
256,PT04M38.00S,2023-12-13T01:23:02.3Z,2,REGULAR,steal,,[],1628401,,,1610612738,46,52,2023-12-13T01:23:04Z,2500000,False,,,0,,D. White STEAL (1 STL),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
257,PT04M35.00S,2023-12-13T01:23:06.4Z,2,REGULAR,foul,personal,['2freethrow'],1629731,,,1610612738,46,52,2023-12-13T01:23:27Z,2510000,False,,,0,,D. Wade shooting personal FOUL (2 PF) (White 2 FT),"[1629731, 1628401]",1610612739.0,CLE,shooting,,,Wade,D. Wade,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2004.0,2.0,0.0,White,1628401.0
259,PT04M35.00S,2023-12-13T01:23:33.9Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1628401,,,1610612738,47,52,2023-12-13T01:23:33Z,2530000,False,,,0,,D. White Free Throw 1 of 2 (10 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
260,PT04M35.00S,2023-12-13T01:23:56.2Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1628401,,,1610612738,48,52,2023-12-13T01:23:56Z,2540000,False,,,0,,D. White Free Throw 2 of 2 (11 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
261,PT04M18.00S,2023-12-13T01:24:17.6Z,2,REGULAR,3pt,Jump Shot,[],1629622,30.042706964520367,23.03921568627451,1610612739,48,52,2023-12-13T01:25:06Z,2550000,False,135.0,230.0,1,left,MISS M. Strus 26' 3PT,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Right Center,26.65,Missed,,,,,,,,,,,,,,,,,,
262,PT04M17.00S,2023-12-13T01:24:18.6Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,48,52,2023-12-13T01:24:23Z,2560000,False,,,0,,J. Tatum REBOUND (Off:0 Def:5),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,,,,,,,261.0,,,,5.0,5.0,0.0,,,,,,,
263,PT04M11.00S,2023-12-13T01:24:24.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628369,94.1688567674113,54.166666666666664,1610612738,50,52,2023-12-13T01:24:30Z,2570000,False,21.0,2.0,1,right,J. Tatum running Layup (12 PTS),[1628369],1610612738.0,BOS,running,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,2.09,Made,12.0,,,,,,,,,,,,,,,,,
264,PT03M58.00S,2023-12-13T01:24:37.4Z,2,REGULAR,3pt,Jump Shot,[],1629731,31.225361366622867,68.13725490196079,1610612739,50,52,2023-12-13T01:24:43Z,2580000,False,-91.0,241.0,1,left,MISS D. Wade 25' 3PT,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Above the Break 3,24+ Left Center,25.75,Missed,,,,,,,,,,,,,,,,,,
265,PT03M57.00S,2023-12-13T01:24:38.4Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,50,52,2023-12-13T01:24:43Z,2590000,False,,,0,,J. Tatum REBOUND (Off:0 Def:6),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,,,,,,,264.0,,,,6.0,6.0,0.0,,,,,,,
266,PT03M52.00S,2023-12-13T01:24:46.2Z,2,REGULAR,foul,personal,['2freethrow'],1628378,,,1610612738,50,52,2023-12-13T01:24:53Z,2600000,False,,,0,,D. Mitchell shooting personal FOUL (2 PF) (Brown 2 FT),"[1628378, 1627759]",1610612739.0,CLE,shooting,,,Mitchell,D. Mitchell,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,201245.0,2.0,0.0,Brown,1627759.0
268,PT03M52.00S,2023-12-13T01:25:13.6Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1627759,,,1610612738,51,52,2023-12-13T01:26:21Z,2620000,False,,,0,,J. Brown Free Throw 1 of 2 (13 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
269,PT03M52.00S,2023-12-13T01:25:13.6Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1627759,,,1610612738,52,52,2023-12-13T01:26:21Z,2630000,False,,,0,,J. Brown Free Throw 2 of 2 (14 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
270,PT03M34.00S,2023-12-13T01:25:51.7Z,2,REGULAR,3pt,Jump Shot,[],1629731,34.37910643889619,59.068627450980394,1610612739,52,55,2023-12-13T01:25:57Z,2640000,False,-45.0,271.0,1,left,D. Wade 27' 3PT  (6 PTS) (D. Mitchell 3 AST),"[1629731, 1628378]",1610612739.0,CLE,,,,Wade,D. Wade,,,,,Above the Break 3,24+ Center,27.45,Made,6.0,D. Mitchell,1628378.0,3.0,,,,,,,,,,,,,,
272,PT03M21.00S,2023-12-13T01:26:06.5Z,2,REGULAR,turnover,traveling,[],1628369,,,1610612738,52,55,2023-12-13T01:26:13Z,2660000,False,,,0,,J. Tatum traveling TURNOVER (1 TO),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,,,,,,,,1.0,,,,,,,,201245.0,,,,
273,PT03M21.00S,2023-12-13T01:26:12.6Z,2,REGULAR,substitution,out,[],1629622,,,1610612739,52,55,2023-12-13T01:26:17Z,2670000,False,,,0,,SUB out: M. Strus,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT03M21.00S,2023-12-13T01:26:12.6Z,2,REGULAR,substitution,in,[],1629636,,,1610612739,52,55,2023-12-13T01:26:17Z,2680000,False,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT03M11.00S,2023-12-13T01:26:36.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629731,11.12023653088042,3.1862745098039214,1610612739,52,55,2023-12-13T01:26:43Z,2690000,False,234.0,52.0,1,left,MISS D. Wade 3PT,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Right Corner 3,24+ Right,23.98,Missed,,,,,,,,,,,,,,,,,,
276,PT03M09.00S,2023-12-13T01:26:38.6Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,52,55,2023-12-13T01:26:43Z,2700000,False,,,0,,J. Tatum REBOUND (Off:0 Def:7),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Right Corner 3,24+ Right,,,,,,,275.0,,,,7.0,7.0,0.0,,,,,,,
277,PT03M03.00S,2023-12-13T01:26:46.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627747,,,1610612738,52,55,2023-12-13T01:26:58Z,2710000,False,,,0,,C. LeVert personal FOUL (1 PF) (Tatum 2 FT),"[1627747, 1628369]",1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,2004.0,1.0,0.0,Tatum,1628369.0
279,PT03M03.00S,2023-12-13T01:27:30.6Z,2,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,53,55,2023-12-13T01:27:30Z,2730000,False,,,0,,J. Tatum Free Throw 1 of 2 (13 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
280,PT03M03.00S,2023-12-13T01:27:31.7Z,2,REGULAR,substitution,out,[],1628401,,,1610612738,53,55,2023-12-13T01:27:36Z,2740000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT03M03.00S,2023-12-13T01:27:31.7Z,2,REGULAR,substitution,in,[],201950,,,1610612738,53,55,2023-12-13T01:27:36Z,2750000,False,,,0,,SUB in: J. Holiday,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT03M03.00S,2023-12-13T01:27:49.9Z,2,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,54,55,2023-12-13T01:27:49Z,2760000,False,,,0,,J. Tatum Free Throw 2 of 2 (14 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
283,PT02M52.00S,2023-12-13T01:28:05.7Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628386,11.432325886990801,39.69439338235294,1610612739,54,57,2023-12-13T01:28:12Z,2770000,False,52.0,55.0,1,left,J. Allen 7' Hook (6 PTS) (D. Garland 5 AST),"[1628386, 1629636]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,7.53,Made,6.0,D. Garland,1629636.0,5.0,,,,,,,,,,,,,,
285,PT02M34.00S,2023-12-13T01:28:22.5Z,2,REGULAR,3pt,Jump Shot,[],204001,68.01905387647832,71.07843137254902,1610612738,54,57,2023-12-13T01:28:30Z,2790000,False,105.0,248.0,1,right,MISS K. Porzingis 26' 3PT,[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Right Center,26.96,Missed,,,,,,,,,,,,,,,,,,
286,PT02M33.00S,2023-12-13T01:28:23.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612738,54,57,2023-12-13T01:28:30Z,2800000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,285.0,,,,,,,,,,,,,
287,PT02M33.00S,2023-12-13T01:28:29.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629731,,,1610612738,54,57,2023-12-13T01:28:39Z,2810000,False,,,0,,D. Wade loose ball personal FOUL (3 PF) (Tatum 2 FT),"[1629731, 1628369]",1610612739.0,CLE,loose ball,,,Wade,D. Wade,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,201245.0,3.0,0.0,Tatum,1628369.0
289,PT02M33.00S,2023-12-13T01:28:51.6Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1628369,,,1610612738,55,57,2023-12-13T01:28:51Z,2830000,False,,,0,,J. Tatum Free Throw 1 of 2 (15 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
290,PT02M33.00S,2023-12-13T01:28:52.5Z,2,REGULAR,substitution,out,[],201143,,,1610612738,55,57,2023-12-13T01:29:01Z,2840000,False,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT02M33.00S,2023-12-13T01:28:52.5Z,2,REGULAR,substitution,out,[],1627747,,,1610612738,55,57,2023-12-13T01:29:01Z,2850000,False,,,0,,SUB out: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT02M33.00S,2023-12-13T01:28:52.5Z,2,REGULAR,substitution,out,[],1629731,,,1610612738,55,57,2023-12-13T01:29:01Z,2860000,False,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT02M33.00S,2023-12-13T01:28:52.5Z,2,REGULAR,substitution,in,[],1628401,,,1610612738,55,57,2023-12-13T01:29:01Z,2870000,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT02M33.00S,2023-12-13T01:28:52.5Z,2,REGULAR,substitution,in,[],1627777,,,1610612738,55,57,2023-12-13T01:29:01Z,2880000,False,,,0,,SUB in: G. Niang,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT02M33.00S,2023-12-13T01:28:52.5Z,2,REGULAR,substitution,in,[],1629622,,,1610612738,55,57,2023-12-13T01:29:01Z,2890000,False,,,0,,SUB in: M. Strus,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT02M33.00S,2023-12-13T01:29:15.9Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1628369,,,1610612738,56,57,2023-12-13T01:29:15Z,2900000,False,,,0,,J. Tatum Free Throw 2 of 2 (16 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
297,PT02M18.00S,2023-12-13T01:29:35.9Z,2,REGULAR,turnover,out-of-bounds,[],1628378,,,1610612739,56,57,2023-12-13T01:29:42Z,2910000,False,,,0,,D. Mitchell lost ball out-of-bounds TURNOVER (3 TO),[1628378],1610612739.0,CLE,lost ball,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Right Center,,,,,,,,3.0,,,,,,,,201245.0,,,,
298,PT02M18.00S,2023-12-13T01:29:40.7Z,2,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1628378,,,1610612738,56,57,2023-12-13T01:30:01Z,2920000,False,,,0,,D. Mitchell technical FOUL (1 Tech),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,201245.0,2.0,1.0,,
299,PT02M18.00S,2023-12-13T01:30:06.8Z,2,REGULAR,freethrow,1 of 1,[],1628369,,,1610612738,57,57,2023-12-13T01:30:06Z,2930000,False,,,0,,J. Tatum technical Free Throw 1 of 1 (17 PTS),[1628369],1610612738.0,BOS,technical,,,Tatum,J. Tatum,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
300,PT02M05.00S,2023-12-13T01:30:40.2Z,2,REGULAR,turnover,out-of-bounds,[],1628369,,,1610612738,57,57,2023-12-13T01:30:46Z,2940000,False,,,0,,J. Tatum lost ball out-of-bounds TURNOVER (2 TO),[1628369],1610612738.0,BOS,lost ball,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,2.0,,,,,,,,201245.0,,,,
301,PT01M58.00S,2023-12-13T01:30:50.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629636,17.821944809461236,36.029411764705884,1610612739,57,57,2023-12-13T01:30:57Z,2950000,False,70.0,115.0,1,left,MISS D. Garland 13' driving floating Shot,[1629636],1610612739.0,CLE,driving floating,,,Garland,D. Garland,,,,,In The Paint (Non-RA),8-16 Right,13.46,Missed,,,,,,,,,,,,,,,,,,
302,PT01M57.00S,2023-12-13T01:30:51.5Z,2,REGULAR,rebound,defensive,[],204001,,,1610612738,57,57,2023-12-13T01:30:57Z,2960000,False,,,0,,K. Porzingis REBOUND (Off:0 Def:3),[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,301.0,,,,3.0,3.0,0.0,,,,,,,
303,PT01M51.00S,2023-12-13T01:30:56.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628401,70.90998685939553,81.37254901960785,1610612738,57,57,2023-12-13T01:31:06Z,2970000,False,157.0,221.0,1,right,MISS D. White 27' running pullup 3PT,[1628401],1610612738.0,BOS,running pullup,,,White,D. White,,,,,Above the Break 3,24+ Right Center,27.1,Missed,,,,,,,,,,,,,,,,,,
304,PT01M50.00S,2023-12-13T01:30:57.9Z,2,REGULAR,rebound,offensive,[],201950,,,1610612738,57,57,2023-12-13T01:31:06Z,2980000,False,,,0,,J. Holiday REBOUND (Off:1 Def:0),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Right Center,,,,,,,303.0,,,,1.0,0.0,1.0,,,,,,,
305,PT01M39.00S,2023-12-13T01:31:09.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627759,93.38042049934296,50.245098039215684,1610612738,59,57,2023-12-13T01:31:13Z,2990000,False,1.0,10.0,1,right,J. Brown cutting Layup (16 PTS) (J. Holiday 2 AST),"[1627759, 201950]",1610612738.0,BOS,cutting,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,0.98,Made,16.0,J. Holiday,201950.0,2.0,,,,,,,,,,,,,,
307,PT01M26.00S,2023-12-13T01:31:22.6Z,2,REGULAR,2pt,Jump Shot,[],1628378,22.28975032851511,33.33333333333333,1610612739,59,57,2023-12-13T01:31:29Z,3010000,False,83.0,157.0,1,left,MISS D. Mitchell 17' pullup Shot,[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Right Center,17.77,Missed,,,,,,,,,,,,,,,,,,
308,PT01M24.00S,2023-12-13T01:31:24.6Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,59,57,2023-12-13T01:31:29Z,3020000,False,,,0,,J. Tatum REBOUND (Off:0 Def:8),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Right Center,,,,,,,307.0,,,,8.0,8.0,0.0,,,,,,,
309,PT01M17.00S,2023-12-13T01:31:31.4Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1627759,92.85479632063075,51.470588235294116,1610612738,59,57,2023-12-13T01:32:00Z,3030000,False,7.0,15.0,1,right,MISS J. Brown running DUNK,[1627759],1610612738.0,BOS,running,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,1.65,Missed,,,,,,,,,,,,,,,,,,
310,PT01M16.00S,2023-12-13T01:31:32.4Z,2,REGULAR,rebound,defensive,[],1629622,,,1610612739,59,57,2023-12-13T01:31:38Z,3040000,False,,,0,,M. Strus REBOUND (Off:0 Def:4),[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,Restricted Area,0-8 Center,,,,,,,309.0,,,,4.0,4.0,0.0,,,,,,,
311,PT01M11.00S,2023-12-13T01:31:39.4Z,2,REGULAR,foul,personal,[],201950,,,1610612739,59,57,2023-12-13T01:31:47Z,3050000,False,,,0,,J. Holiday personal FOUL (1 PF),"[201950, 1628378]",1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,1626300.0,1.0,0.0,Mitchell,1628378.0
313,PT01M11.00S,2023-12-13T01:31:55.7Z,2,REGULAR,substitution,out,[],1627759,,,1610612739,59,57,2023-12-13T01:32:02Z,3070000,False,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT01M11.00S,2023-12-13T01:31:55.7Z,2,REGULAR,substitution,in,[],201143,,,1610612739,59,57,2023-12-13T01:32:02Z,3080000,False,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT01M03.00S,2023-12-13T01:32:20.9Z,2,REGULAR,3pt,Jump Shot,[],1629636,30.17411300919842,78.43137254901961,1610612739,59,60,2023-12-13T01:32:25Z,3090000,False,-142.0,231.0,1,left,D. Garland 27' 3PT  (11 PTS) (M. Strus 2 AST),"[1629636, 1629622]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Left Center,27.13,Made,11.0,M. Strus,1629622.0,2.0,,,,,,,,,,,,,,
316,PT00M43.90S,2023-12-13T01:32:42.2Z,2,REGULAR,3pt,Jump Shot,[],1628369,64.07687253613666,36.27450980392157,1610612738,59,60,2023-12-13T01:33:09Z,3100000,False,-69.0,285.0,1,right,MISS J. Tatum 29' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,29.33,Missed,,,,,,,,,,,,,,,,,,
317,PT00M42.90S,2023-12-13T01:32:43.2Z,2,REGULAR,rebound,offensive,[],204001,,,1610612738,59,60,2023-12-13T01:32:49Z,3110000,False,,,0,,K. Porzingis REBOUND (Off:1 Def:3),[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Center,,,,,,,316.0,,,,4.0,3.0,1.0,,,,,,,
319,PT00M35.20S,2023-12-13T01:32:50.4Z,2,REGULAR,2pt,Hook,['2ndchance'],204001,84.97043363994744,31.127450980392158,1610612738,59,60,2023-12-13T01:32:54Z,3120000,False,-94.0,89.0,1,right,MISS K. Porzingis 12' turnaround Hook,[204001],1610612738.0,BOS,turnaround,,,Porzingis,K. Porzingis,,,,,Mid-Range,8-16 Left,12.96,Missed,,,,,,,,,,,,,,,,,,
320,PT00M33.20S,2023-12-13T01:32:52.4Z,2,REGULAR,rebound,defensive,[],1629622,,,1610612739,59,60,2023-12-13T01:32:54Z,3130000,False,,,0,,M. Strus REBOUND (Off:0 Def:5),[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,Mid-Range,8-16 Left,,,,,,,319.0,,,,5.0,5.0,0.0,,,,,,,
321,PT00M17.30S,2023-12-13T01:33:08.3Z,2,REGULAR,3pt,Jump Shot,[],1628378,28.728646517739815,79.41176470588235,1610612739,59,60,2023-12-13T01:33:15Z,3140000,False,-147.0,218.0,1,left,MISS D. Mitchell 26' 3PT,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,26.26,Missed,,,,,,,,,,,,,,,,,,
322,PT00M15.90S,2023-12-13T01:33:09.7Z,2,REGULAR,rebound,defensive,[],201143,,,1610612738,59,60,2023-12-13T01:33:15Z,3150000,False,,,0,,A. Horford REBOUND (Off:0 Def:1),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Left Center,,,,,,,321.0,,,,1.0,1.0,0.0,,,,,,,
323,PT00M01.00S,2023-12-13T01:33:24.6Z,2,REGULAR,2pt,Jump Shot,[],204001,86.67871222076215,75.49019607843137,1610612738,59,60,2023-12-13T01:33:31Z,3160000,False,127.0,73.0,1,right,MISS K. Porzingis 14' fadeaway Shot,[204001],1610612738.0,BOS,fadeaway,,,Porzingis,K. Porzingis,,,,,Mid-Range,8-16 Right,14.68,Missed,,,,,,,,,,,,,,,,,,
324,PT00M01.00S,2023-12-13T01:33:24.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612738,59,60,2023-12-13T01:33:31Z,3170000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,323.0,,,,,,,,,,,,,
325,PT00M00.00S,2023-12-13T01:33:31.1Z,2,REGULAR,period,end,[],0,,,1610612738,59,60,2023-12-13T01:33:31Z,3180000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT12M00.00S,2023-12-13T01:48:20.0Z,3,REGULAR,substitution,out,['startperiod'],201143,,,1610612738,59,60,2023-12-13T01:48:38Z,3190000,False,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT12M00.00S,2023-12-13T01:48:20.0Z,3,REGULAR,substitution,out,['startperiod'],1627777,,,1610612738,59,60,2023-12-13T01:48:38Z,3200000,False,,,0,,SUB out: G. Niang,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT12M00.00S,2023-12-13T01:48:20.0Z,3,REGULAR,substitution,in,['startperiod'],1627759,,,1610612738,59,60,2023-12-13T01:48:38Z,3210000,False,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2023-12-13T01:48:20.0Z,3,REGULAR,substitution,in,['startperiod'],1629731,,,1610612738,59,60,2023-12-13T01:48:38Z,3220000,False,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT12M00.00S,2023-12-13T01:48:41.9Z,3,REGULAR,period,start,[],0,,,1610612738,59,60,2023-12-13T01:48:41Z,3230000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT11M47.00S,2023-12-13T01:48:54.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,8.015768725361367,44.232536764705884,1610612738,61,60,2023-12-13T01:49:01Z,3240000,False,29.0,23.0,1,left,J. Brown driving Layup (18 PTS) (K. Porzingis 2 AST),"[1627759, 204001]",1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,3.67,Made,18.0,K. Porzingis,204001.0,2.0,,,,,,,,,,,,,,
333,PT11M21.00S,2023-12-13T01:49:20.3Z,3,REGULAR,turnover,bad pass,[],1629636,,,1610612739,61,60,2023-12-13T01:49:24Z,3260000,False,,,0,,D. Garland bad pass TURNOVER (2 TO),"[1629636, 201950]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Left Center,,,,,,,,2.0,Holiday,201950.0,,,,,,,,,,
334,PT11M21.00S,2023-12-13T01:49:20.3Z,3,REGULAR,steal,,[],201950,,,1610612738,61,60,2023-12-13T01:49:21Z,3270000,False,,,0,,J. Holiday STEAL (3 STL),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
335,PT11M14.00S,2023-12-13T01:49:27.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627759,25.706307490144546,86.76470588235294,1610612738,64,60,2023-12-13T01:50:18Z,3280000,False,-184.0,189.0,1,left,J. Brown 26' 3PT step back (21 PTS),[1627759],1610612738.0,BOS,step back,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,26.37,Made,21.0,,,,,,,,,,,,,,,,,
