actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
168,PT11M35.00S,2024-01-28T00:39:33.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201566,92.59198423127464,45.588235294117645,1610612746,21,27,2024-01-28T00:39:38Z,1650000,False,-22.0,17.0,1,right,MISS R. Westbrook driving Layup,[201566],1610612746.0,LAC,driving,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,2.79,Missed,,,,,,,,,,,,,,,,,,
169,PT11M33.00S,2024-01-28T00:39:35.1Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,21,27,2024-01-28T00:39:38Z,1660000,False,,,0,,J. Tatum REBOUND (Off:0 Def:4),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,168.0,4.0,4.0,0.0,,,,,,,,,,,,,,
170,PT11M27.00S,2024-01-28T00:39:40.8Z,2,REGULAR,3pt,Jump Shot,[],1630573,27.808804204993432,16.911764705882355,1610612738,24,27,2024-01-28T00:46:40Z,1670000,False,165.0,209.0,1,left,S. Hauser 26' 3PT  (3 PTS) (P. Pritchard 1 AST),"[1630573, 1630202]",1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Right Center,26.65,Made,,,,,3.0,,,,,P. Pritchard,1630202.0,1.0,,,,,,
172,PT11M07.00S,2024-01-28T00:40:00.0Z,2,REGULAR,3pt,Jump Shot,[],1629599,78.40013140604468,88.23529411764706,1610612746,24,27,2024-01-28T00:40:05Z,1690000,False,191.0,151.0,1,right,MISS A. Coffey 24' 3PT,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Above the Break 3,24+ Right Center,24.33,Missed,,,,,,,,,,,,,,,,,,
173,PT11M05.00S,2024-01-28T00:40:02.0Z,2,REGULAR,rebound,defensive,[],1630573,,,1610612738,24,27,2024-01-28T00:40:05Z,1700000,False,,,0,,S. Hauser REBOUND (Off:0 Def:2),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Right Center,,,172.0,2.0,2.0,0.0,,,,,,,,,,,,,,
174,PT10M55.00S,2024-01-28T00:40:12.8Z,2,REGULAR,3pt,Jump Shot,[],201950,6.915243101182654,97.05882352941177,1610612738,24,27,2024-01-28T00:40:17Z,1710000,False,-235.0,13.0,1,left,MISS J. Holiday 3PT,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Left Corner 3,24+ Left,23.56,Missed,,,,,,,,,,,,,,,,,,
175,PT10M52.00S,2024-01-28T00:40:15.8Z,2,REGULAR,rebound,defensive,[],1626181,,,1610612746,24,27,2024-01-28T00:40:17Z,1720000,False,,,0,,N. Powell REBOUND (Off:0 Def:3),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Left Corner 3,24+ Left,,,174.0,3.0,3.0,0.0,,,,,,,,,,,,,,
176,PT10M46.00S,2024-01-28T00:40:22.2Z,2,REGULAR,3pt,Jump Shot,[],1628464,68.28186596583443,26.225490196078432,1610612746,24,30,2024-01-28T00:40:28Z,1730000,False,-119.0,246.0,1,right,D. Theis 27' 3PT  (3 PTS) (R. Westbrook 2 AST),"[1628464, 201566]",1610612746.0,LAC,,,,Theis,D. Theis,,,,,Above the Break 3,24+ Left Center,27.3,Made,,,,,3.0,,,,,R. Westbrook,201566.0,2.0,,,,,,
178,PT10M24.00S,2024-01-28T00:40:43.4Z,2,REGULAR,3pt,Jump Shot,[],1630202,32.802233902759525,40.68627450980392,1610612738,24,30,2024-01-28T00:40:49Z,1750000,False,47.0,256.0,1,left,MISS P. Pritchard 26' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Center,26.0,Missed,,,,,,,,,,,,,,,,,,
179,PT10M21.00S,2024-01-28T00:40:46.4Z,2,REGULAR,rebound,defensive,[],1628464,,,1610612746,24,30,2024-01-28T00:40:49Z,1760000,False,,,0,,D. Theis REBOUND (Off:0 Def:2),[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,Above the Break 3,24+ Center,,,178.0,2.0,2.0,0.0,,,,,,,,,,,,,,
180,PT10M04.00S,2024-01-28T00:41:03.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629599,87.07293035479631,42.8921568627451,1610612746,24,32,2024-01-28T00:48:21Z,1770000,False,-36.0,69.0,1,right,A. Coffey 7' turnaround fadeaway Jump Shot (2 PTS) (J. Harden 2 AST),"[1629599, 201935]",1610612746.0,LAC,turnaround fadeaway,,,Coffey,A. Coffey,,,,,In The Paint (Non-RA),0-8 Center,7.76,Made,,,,,2.0,,,,,J. Harden,201935.0,2.0,,,,,,
182,PT09M49.00S,2024-01-28T00:41:21.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201950,18.873193166885677,47.30392156862745,1610612738,24,32,2024-01-28T00:58:37Z,1790000,False,13.0,125.0,1,left,MISS J. Holiday 12' fadeaway Shot,[201950],1610612738.0,BOS,fadeaway,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),8-16 Center,12.56,Missed,,,,,,,,,,,,,,,,,,
183,PT09M47.00S,2024-01-28T00:41:23.2Z,2,REGULAR,rebound,offensive,[],1628436,,,1610612738,24,32,2024-01-28T00:58:37Z,1800000,False,,,0,,L. Kornet REBOUND (Off:1 Def:0),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),8-16 Center,,,182.0,1.0,0.0,1.0,,,,,,,,,,,,,,
282,PT09M46.00S,2024-01-28T00:41:27.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628436,7.670827858081481,51.71568627450981,1610612738,24,32,2024-01-28T00:59:26Z,1805000,False,-9.0,20.0,1,left,MISS L. Kornet tip Layup,[1628436],1610612738.0,BOS,tip,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,2.14,Missed,,,,,,,,,,,,,,,,,,
283,PT09M45.00S,2024-01-28T00:41:28.2Z,2,REGULAR,rebound,defensive,[],1628464,,,1610612746,24,32,2024-01-28T00:59:41Z,1807500,False,,,0,,D. Theis REBOUND (Off:0 Def:3),[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,Restricted Area,0-8 Center,,,282.0,3.0,3.0,0.0,,,,,,,,,,,,,,
184,PT09M35.00S,2024-01-28T00:41:33.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201566,91.80354796320631,47.794117647058826,1610612746,24,32,2024-01-28T00:41:38Z,1810000,False,-11.0,25.0,1,right,MISS R. Westbrook driving Layup,[201566],1610612746.0,LAC,driving,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,2.69,Missed,,,,,,,,,,,,,,,,,,
185,PT09M32.00S,2024-01-28T00:41:36.2Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,24,32,2024-01-28T00:41:38Z,1820000,False,,,0,,J. Tatum REBOUND (Off:0 Def:5),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,184.0,5.0,5.0,0.0,,,,,,,,,,,,,,
186,PT09M25.00S,2024-01-28T00:41:43.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628436,8.360709592641262,49.754901960784316,1610612738,26,32,2024-01-28T00:41:47Z,1830000,False,1.0,26.0,1,left,L. Kornet cutting DUNK (4 PTS) (J. Holiday 1 AST),"[1628436, 201950]",1610612738.0,BOS,cutting,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,2.61,Made,,,,,4.0,,,,,J. Holiday,201950.0,1.0,,,,,,
188,PT09M03.00S,2024-01-28T00:42:04.3Z,2,REGULAR,3pt,Jump Shot,[],201566,81.553876478318,4.411764705882353,1610612746,26,32,2024-01-28T00:42:09Z,1850000,False,-228.0,121.0,1,right,MISS R. Westbrook 25' 3PT,[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Left Center,25.8,Missed,,,,,,,,,,,,,,,,,,
189,PT09M00.00S,2024-01-28T00:42:07.3Z,2,REGULAR,rebound,defensive,[],1630202,,,1610612738,26,32,2024-01-28T00:42:09Z,1860000,False,,,0,,P. Pritchard REBOUND (Off:0 Def:2),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Left Center,,,188.0,2.0,2.0,0.0,,,,,,,,,,,,,,
190,PT08M55.00S,2024-01-28T00:42:15.6Z,2,REGULAR,foul,personal,[],1626181,,,1610612738,26,32,2024-01-28T00:42:36Z,1870000,False,,,0,,N. Powell personal FOUL (1 PF),"[1626181, 1628369]",1610612746.0,LAC,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,203054.0,,,,,1.0,0.0,Tatum,1628369.0,,
193,PT08M55.00S,2024-01-28T00:42:22.9Z,2,REGULAR,substitution,out,[],201566,,,1610612738,26,32,2024-01-28T00:42:28Z,1890000,False,,,0,,SUB out: R. Westbrook,[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT08M55.00S,2024-01-28T00:42:22.9Z,2,REGULAR,substitution,in,[],1629611,,,1610612738,26,32,2024-01-28T00:42:28Z,1900000,False,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT08M45.00S,2024-01-28T00:42:44.8Z,2,REGULAR,2pt,Jump Shot,[],1628369,10.726018396846255,74.26470588235294,1610612738,26,32,2024-01-28T00:42:52Z,1910000,False,-121.0,48.0,1,left,MISS J. Tatum 13' turnaround fadeaway Shot,[1628369],1610612738.0,BOS,turnaround fadeaway,,,Tatum,J. Tatum,,,,,Mid-Range,8-16 Left,13.06,Missed,,,,,,,,,,,,,,,,,,
196,PT08M43.00S,2024-01-28T00:42:46.8Z,2,REGULAR,rebound,defensive,[],201935,,,1610612746,26,32,2024-01-28T00:42:52Z,1920000,False,,,0,,J. Harden REBOUND (Off:0 Def:2),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Mid-Range,8-16 Left,,,195.0,2.0,2.0,0.0,,,,,,,,,,,,,,
197,PT08M38.00S,2024-01-28T00:42:52.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629611,92.85479632063075,49.26470588235294,1610612746,26,34,2024-01-28T00:42:57Z,1930000,False,-4.0,15.0,1,right,T. Mann running DUNK (5 PTS) (J. Harden 3 AST),"[1629611, 201935]",1610612746.0,LAC,running,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,1.52,Made,,,,,5.0,,,,,J. Harden,201935.0,3.0,,,,,,
199,PT08M27.00S,2024-01-28T00:43:02.6Z,2,REGULAR,3pt,Jump Shot,[],201950,28.728646517739815,83.82352941176471,1610612738,26,34,2024-01-28T00:43:08Z,1950000,False,-169.0,218.0,1,left,MISS J. Holiday 27' step back 3PT,[201950],1610612738.0,BOS,step back,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,27.55,Missed,,,,,,,,,,,,,,,,,,
200,PT08M25.00S,2024-01-28T00:43:04.6Z,2,REGULAR,rebound,defensive,[],1629611,,,1610612746,26,34,2024-01-28T00:43:08Z,1960000,False,,,0,,T. Mann REBOUND (Off:1 Def:2),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Left Center,,,199.0,3.0,2.0,1.0,,,,,,,,,,,,,,
201,PT08M20.00S,2024-01-28T00:43:12.4Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628464,91.80354796320631,47.05882352941176,1610612746,26,36,2024-01-28T00:53:47Z,1970000,False,-15.0,25.0,1,right,D. Theis running Layup (5 PTS) (T. Mann 3 AST),"[1628464, 1629611]",1610612746.0,LAC,running,,,Theis,D. Theis,,,,,Restricted Area,0-8 Center,2.86,Made,,,,,5.0,,,,,T. Mann,1629611.0,3.0,,,,,,
203,PT08M20.00S,2024-01-28T00:43:14.8Z,2,REGULAR,foul,personal,['1freethrow'],1628436,,,1610612746,26,36,2024-01-28T00:43:27Z,1990000,False,,,0,,L. Kornet shooting personal FOUL (1 PF) (Theis 1 FT),"[1628436, 1628464]",1610612738.0,BOS,shooting,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,,,,,,,,203054.0,,,,,1.0,0.0,Theis,1628464.0,,
205,PT08M20.00S,2024-01-28T00:43:30.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,26,36,2024-01-28T00:43:30Z,2010000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT08M20.00S,2024-01-28T00:44:57.8Z,2,REGULAR,substitution,out,[],1628369,,,1610612746,26,36,2024-01-28T00:46:17Z,2020000,False,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT08M20.00S,2024-01-28T00:44:57.8Z,2,REGULAR,substitution,out,[],1630573,,,1610612746,26,36,2024-01-28T00:46:17Z,2030000,False,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT08M20.00S,2024-01-28T00:44:57.8Z,2,REGULAR,substitution,in,[],1627759,,,1610612746,26,36,2024-01-28T00:46:17Z,2040000,False,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT08M20.00S,2024-01-28T00:44:57.8Z,2,REGULAR,substitution,in,[],1629052,,,1610612746,26,36,2024-01-28T00:46:17Z,2050000,False,,,0,,SUB in: O. Brissett,[1629052],1610612738.0,BOS,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT08M20.00S,2024-01-28T00:46:31.7Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],1628464,,,1610612746,26,36,2024-01-28T00:46:42Z,2060000,False,,,0,,MISS D. Theis Free Throw 1 of 1,[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
211,PT08M18.00S,2024-01-28T00:46:33.7Z,2,REGULAR,rebound,defensive,[],1629052,,,1610612738,26,36,2024-01-28T00:46:42Z,2070000,False,,,0,,O. Brissett REBOUND (Off:0 Def:1),[1629052],1610612738.0,BOS,,,,Brissett,O. Brissett,,,,,,,,,210.0,1.0,1.0,0.0,,,,,,,,,,,,,,
212,PT07M56.00S,2024-01-28T00:46:54.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628436,8.623521681997373,55.14705882352941,1610612738,28,36,2024-01-28T00:46:58Z,2080000,False,-26.0,29.0,1,left,L. Kornet driving Layup (6 PTS) (J. Holiday 2 AST),"[1628436, 201950]",1610612738.0,BOS,driving,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,3.85,Made,,,,,6.0,,,,,J. Holiday,201950.0,2.0,,,,,,
214,PT07M29.00S,2024-01-28T00:47:21.8Z,2,REGULAR,foul,personal,['3freethrow'],1627759,,,1610612746,28,36,2024-01-28T00:53:09Z,2100000,False,,,0,,J. Brown flagrant-type-1 personal FOUL (2 PF) (Harden 3 FT),"[1627759, 201935]",1610612738.0,BOS,flagrant-type-1,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,203054.0,,,,,2.0,0.0,Harden,201935.0,,
217,PT07M29.00S,2024-01-28T00:50:35.2Z,2,REGULAR,freethrow,1 of 3,[],201935,,,1610612746,28,37,2024-01-28T00:54:40Z,2130000,False,,,0,,J. Harden flagrant Free Throw 1 of 3 (3 PTS),[201935],1610612746.0,LAC,flagrant,,,Harden,J. Harden,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
218,PT07M29.00S,2024-01-28T00:50:35.2Z,2,REGULAR,freethrow,2 of 3,[],201935,,,1610612746,28,38,2024-01-28T00:54:40Z,2140000,False,,,0,,J. Harden flagrant Free Throw 2 of 3 (4 PTS),[201935],1610612746.0,LAC,flagrant,,,Harden,J. Harden,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
219,PT07M29.00S,2024-01-28T00:50:35.2Z,2,REGULAR,freethrow,3 of 3,[],201935,,,1610612746,28,39,2024-01-28T00:54:40Z,2150000,False,,,0,,J. Harden flagrant Free Throw 3 of 3 (5 PTS),[201935],1610612746.0,LAC,flagrant,,,Harden,J. Harden,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
220,PT07M29.00S,2024-01-28T00:51:03.9Z,2,REGULAR,substitution,out,[],201950,,,1610612738,28,39,2024-01-28T00:51:08Z,2160000,False,,,0,,SUB out: J. Holiday,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT07M29.00S,2024-01-28T00:51:03.9Z,2,REGULAR,substitution,in,[],1628401,,,1610612738,28,39,2024-01-28T00:51:08Z,2170000,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M18.00S,2024-01-28T00:51:31.2Z,2,REGULAR,3pt,Jump Shot,[],1629599,65.78515111695138,50.73529411764706,1610612746,28,39,2024-01-28T00:51:50Z,2180000,False,4.0,269.0,1,right,MISS A. Coffey 26' 3PT,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Above the Break 3,24+ Center,26.91,Missed,,,,,,,,,,,,,,,,,,
223,PT07M14.00S,2024-01-28T00:51:34.4Z,2,REGULAR,rebound,defensive,[],1629052,,,1610612738,28,39,2024-01-28T00:51:34Z,2190000,False,,,0,,O. Brissett REBOUND (Off:0 Def:2),[1629052],1610612738.0,BOS,,,,Brissett,O. Brissett,,,,,Above the Break 3,24+ Center,,,222.0,2.0,2.0,0.0,,,,,,,,,,,,,,
224,PT06M55.00S,2024-01-28T00:51:53.6Z,2,REGULAR,3pt,Jump Shot,[],1630202,24.78646517739816,7.8431372549019605,1610612738,28,39,2024-01-28T00:52:02Z,2200000,False,211.0,180.0,1,left,MISS P. Pritchard 27' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Right Center,27.75,Missed,,,,,,,,,,,,,,,,,,
225,PT06M48.00S,2024-01-28T00:52:00.6Z,2,REGULAR,rebound,offensive,[],1628436,,,1610612738,28,39,2024-01-28T00:52:02Z,2210000,False,,,0,,L. Kornet REBOUND (Off:2 Def:0),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Above the Break 3,24+ Right Center,,,224.0,2.0,0.0,2.0,,,,,,,,,,,,,,
226,PT06M48.00S,2024-01-28T00:52:00.5Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628436,5.590000152587891,50.0,1610612738,28,39,2024-01-28T00:52:07Z,2220000,False,0.0,0.0,1,left,MISS L. Kornet tip Layup,[1628436],1610612738.0,BOS,tip,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
227,PT06M48.00S,2024-01-28T00:52:00.5Z,2,REGULAR,rebound,defensive,[],1626181,,,1610612746,28,39,2024-01-28T00:52:07Z,2230000,False,,,0,,N. Powell REBOUND (Off:0 Def:4),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,,,226.0,4.0,4.0,0.0,,,,,,,,,,,,,,
228,PT06M39.00S,2024-01-28T00:52:09.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629599,91.80354796320631,43.13725490196079,1610612746,28,41,2024-01-28T01:02:24Z,2240000,False,-34.0,25.0,1,right,A. Coffey running Layup (4 PTS) (N. Powell 2 AST),"[1629599, 1626181]",1610612746.0,LAC,running,,,Coffey,A. Coffey,,,,,Restricted Area,0-8 Center,4.22,Made,,,,,4.0,,,,,N. Powell,1626181.0,2.0,,,,,,
230,PT06M36.00S,2024-01-28T00:52:13.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,10.33180026281209,45.83333333333333,1610612738,30,41,2024-01-28T01:05:28Z,2260000,False,21.0,45.0,1,left,J. Brown driving finger roll Layup (4 PTS),[1627759],1610612738.0,BOS,driving finger roll,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,4.92,Made,,,,,4.0,,,,,,,,,,,,,
231,PT06M28.00S,2024-01-28T00:52:20.4Z,2,REGULAR,3pt,Jump Shot,[],201935,67.7562417871222,33.57843137254902,1610612746,30,41,2024-01-28T01:05:53Z,2270000,False,-82.0,251.0,1,right,MISS J. Harden 26' pullup 3PT,[201935],1610612746.0,LAC,pullup,,,Harden,J. Harden,,,,,Above the Break 3,24+ Center,26.37,Missed,,,,,,,,,,,,,,,,,,
232,PT06M28.00S,2024-01-28T00:52:20.4Z,2,REGULAR,rebound,defensive,[],1630202,,,1610612738,30,41,2024-01-28T00:52:26Z,2280000,False,,,0,,P. Pritchard REBOUND (Off:0 Def:3),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Center,,,231.0,3.0,3.0,0.0,,,,,,,,,,,,,,
233,PT06M19.00S,2024-01-28T00:52:30.7Z,2,REGULAR,turnover,lost ball,[],1627759,,,1610612738,30,41,2024-01-28T00:52:34Z,2290000,False,,,0,,J. Brown lost ball TURNOVER (1 TO),"[1627759, 1628464]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1.0,,,,,,,,Theis,1628464.0
234,PT06M19.00S,2024-01-28T00:52:30.7Z,2,REGULAR,steal,,[],1628464,,,1610612746,30,41,2024-01-28T00:53:58Z,2300000,False,,,0,,D. Theis STEAL (1 STL),[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
235,PT06M14.00S,2024-01-28T00:52:35.8Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629611,92.85479632063075,54.65686274509803,1610612746,30,41,2024-01-28T00:54:14Z,2310000,False,23.0,15.0,1,right,MISS T. Mann running Layup,[1629611],1610612746.0,LAC,running,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,2.75,Missed,,,,,,,,,,,,,,,,,,
236,PT06M13.00S,2024-01-28T00:52:36.8Z,2,REGULAR,rebound,offensive,[],201935,,,1610612746,30,41,2024-01-28T00:52:44Z,2320000,False,,,0,,J. Harden REBOUND (Off:1 Def:2),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,,,235.0,3.0,2.0,1.0,,,,,,,,,,,,,,
237,PT06M13.00S,2024-01-28T00:52:39.1Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",201935,94.40999984741211,50.0,1610612746,30,43,2024-01-28T00:54:17Z,2330000,False,0.0,0.0,1,right,J. Harden tip Layup (7 PTS),[201935],1610612746.0,LAC,tip,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,7.0,,,,,,,,,,,,,
238,PT06M13.00S,2024-01-28T00:52:42.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,30,43,2024-01-28T00:52:42Z,2340000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT06M13.00S,2024-01-28T00:54:42.8Z,2,REGULAR,substitution,out,[],1630202,,,1610612738,30,43,2024-01-28T00:55:31Z,2350000,False,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT06M13.00S,2024-01-28T00:54:42.8Z,2,REGULAR,substitution,out,[],1628436,,,1610612738,30,43,2024-01-28T00:55:31Z,2360000,False,,,0,,SUB out: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M13.00S,2024-01-28T00:54:42.8Z,2,REGULAR,substitution,out,[],1629599,,,1610612738,30,43,2024-01-28T00:55:31Z,2370000,False,,,0,,SUB out: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M13.00S,2024-01-28T00:54:42.8Z,2,REGULAR,substitution,out,[],1626181,,,1610612738,30,43,2024-01-28T00:55:31Z,2380000,False,,,0,,SUB out: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M13.00S,2024-01-28T00:54:42.8Z,2,REGULAR,substitution,in,[],1628369,,,1610612738,30,43,2024-01-28T00:55:31Z,2390000,False,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M13.00S,2024-01-28T00:54:42.8Z,2,REGULAR,substitution,in,[],201143,,,1610612738,30,43,2024-01-28T00:55:31Z,2400000,False,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT06M13.00S,2024-01-28T00:54:42.8Z,2,REGULAR,substitution,in,[],202331,,,1610612738,30,43,2024-01-28T00:55:31Z,2410000,False,,,0,,SUB in: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT06M13.00S,2024-01-28T00:54:42.8Z,2,REGULAR,substitution,in,[],202695,,,1610612738,30,43,2024-01-28T00:55:31Z,2420000,False,,,0,,SUB in: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT06M00.00S,2024-01-28T00:55:48.7Z,2,REGULAR,3pt,Jump Shot,[],1627759,13.485545335085414,4.411764705882353,1610612738,30,43,2024-01-28T00:55:52Z,2430000,False,228.0,74.0,1,left,MISS J. Brown 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Right Corner 3,24+ Right,23.97,Missed,,,,,,,,,,,,,,,,,,
249,PT05M58.00S,2024-01-28T00:55:50.7Z,2,REGULAR,rebound,defensive,[],1628464,,,1610612746,30,43,2024-01-28T00:55:52Z,2440000,False,,,0,,D. Theis REBOUND (Off:0 Def:4),[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,Right Corner 3,24+ Right,,,248.0,4.0,4.0,0.0,,,,,,,,,,,,,,
