actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
260,PT00M57.30S,2023-11-14T01:29:02.9Z,2,REGULAR,block,,[],1628401,,,1610612752,45,51,2023-11-14T01:29:43Z,2560000,False,,,0,,D. White BLOCK (1 BLK),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
261,PT00M57.30S,2023-11-14T01:29:02.9Z,2,REGULAR,rebound,defensive,[],1627759,,,1610612738,45,51,2023-11-14T01:29:15Z,2570000,False,,,0,,J. Brown REBOUND (Off:0 Def:2),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,259.0,,,,,,2.0,2.0,0.0,,,,,
262,PT00M53.90S,2023-11-14T01:29:07.4Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1628369,94.1688567674113,49.754901960784316,1610612738,47,51,2023-11-14T01:31:12Z,2580000,False,-1.0,2.0,1,right,J. Tatum running DUNK (12 PTS) (J. Brown 4 AST),"[1628369, 1627759]",1610612738.0,BOS,running,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,0.26,Made,12.0,J. Brown,1627759.0,4.0,,,,,,,,,,,,,,
264,PT00M37.30S,2023-11-14T01:29:26.7Z,2,REGULAR,3pt,Jump Shot,[],203944,32.14520367936925,32.59803921568628,1610612752,47,51,2023-11-14T01:32:03Z,2600000,False,87.0,250.0,1,left,MISS J. Randle 26' step back 3PT,[203944],1610612752.0,NYK,step back,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,26.44,Missed,,,,,,,,,,,,,,,,,,
265,PT00M37.30S,2023-11-14T01:29:26.7Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,47,51,2023-11-14T01:29:34Z,2610000,False,,,0,,J. Tatum REBOUND (Off:1 Def:3),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,,,,,,,264.0,,,,,,4.0,3.0,1.0,,,,,
266,PT00M32.00S,2023-11-14T01:29:32.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630202,94.1688567674113,50.49019607843137,1610612738,49,51,2023-11-14T01:29:40Z,2620000,False,2.0,2.0,1,right,P. Pritchard running Layup (2 PTS) (J. Tatum 4 AST),"[1630202, 1628369]",1610612738.0,BOS,running,,,Pritchard,P. Pritchard,,,,,Restricted Area,0-8 Center,0.34,Made,2.0,J. Tatum,1628369.0,4.0,,,,,,,,,,,,,,
268,PT00M07.60S,2023-11-14T01:30:01.5Z,2,REGULAR,2pt,Jump Shot,[],1628973,24.917871222076215,45.588235294117645,1610612752,49,53,2023-11-14T01:30:05Z,2640000,False,22.0,182.0,1,left,J. Brunson 18' Jump Shot (15 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Center,18.3,Made,15.0,,,,,,,,,,,,,,,,,
269,PT00M00.00S,2023-11-14T01:30:12.2Z,2,REGULAR,3pt,Jump Shot,[],1627759,66.83639947437582,49.50980392156863,1610612738,52,53,2023-11-14T01:30:17Z,2650000,False,-2.0,259.0,1,right,J. Brown 25' 3PT  (14 PTS) (J. Tatum 5 AST),"[1627759, 1628369]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Center,25.92,Made,14.0,J. Tatum,1628369.0,5.0,,,,,,,,,,,,,,
272,PT00M00.00S,2023-11-14T01:30:23.7Z,2,REGULAR,period,end,[],0,,,1610612752,52,53,2023-11-14T01:30:23Z,2680000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT12M00.00S,2023-11-14T01:44:53.7Z,3,REGULAR,substitution,out,['startperiod'],1630202,,,1610612752,52,53,2023-11-14T01:45:13Z,2690000,False,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT12M00.00S,2023-11-14T01:44:53.7Z,3,REGULAR,substitution,in,['startperiod'],201950,,,1610612752,52,53,2023-11-14T01:45:13Z,2700000,False,,,0,,SUB in: J. Holiday,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT12M00.00S,2023-11-14T01:45:33.6Z,3,REGULAR,period,start,[],0,,,1610612752,52,53,2023-11-14T01:45:33Z,2710000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT11M46.00S,2023-11-14T01:45:47.4Z,3,REGULAR,3pt,Jump Shot,[],1629656,85.49605781865965,3.431372549019608,1610612752,52,53,2023-11-14T01:45:53Z,2720000,False,-233.0,84.0,1,right,MISS Q. Grimes 24' 3PT,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Left Corner 3,24+ Left,24.74,Missed,,,,,,,,,,,,,,,,,,
277,PT11M42.00S,2023-11-14T01:45:51.4Z,3,REGULAR,rebound,defensive,[],201950,,,1610612738,52,53,2023-11-14T01:45:53Z,2730000,False,,,0,,J. Holiday REBOUND (Off:2 Def:2),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Left Corner 3,24+ Left,,,,,,,276.0,,,,,,4.0,2.0,2.0,,,,,
278,PT11M26.00S,2023-11-14T01:46:06.9Z,3,REGULAR,foul,personal,['2freethrow'],1629656,,,1610612738,52,53,2023-11-14T01:46:14Z,2740000,False,,,0,,Q. Grimes shooting personal FOUL (1 PF) (Brown 2 FT),"[1629656, 1627759]",1610612752.0,NYK,shooting,,,Grimes,Q. Grimes,,,,,Mid-Range,8-16 Left,,,,,,,,204058.0,1.0,0.0,Brown,1627759.0,,,,,,,,
280,PT11M26.00S,2023-11-14T01:46:33.5Z,3,REGULAR,freethrow,1 of 2,[],1627759,,,1610612738,53,53,2023-11-14T01:47:34Z,2760000,False,,,0,,J. Brown Free Throw 1 of 2 (15 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
281,PT11M26.00S,2023-11-14T01:46:33.5Z,3,REGULAR,freethrow,2 of 2,[],1627759,,,1610612738,54,53,2023-11-14T01:47:34Z,2770000,False,,,0,,J. Brown Free Throw 2 of 2 (16 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
282,PT11M25.00S,2023-11-14T01:47:01.0Z,3,REGULAR,violation,lane,[],203944,,,1610612752,54,53,2023-11-14T01:47:41Z,2780000,False,,,0,,J. Randle lane VIOLATION,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,1628482.0,,,,,,,,,,,,
283,PT11M21.00S,2023-11-14T01:47:16.4Z,3,REGULAR,foul,personal,[],1628369,,,1610612752,54,53,2023-11-14T01:47:34Z,2790000,False,,,0,,J. Tatum personal FOUL (3 PF),"[1628369, 1628404]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,,,,,,,,1662.0,3.0,0.0,Hart,1628404.0,,,,,,,,
285,PT11M04.00S,2023-11-14T01:47:48.2Z,3,REGULAR,3pt,Jump Shot,[],203944,67.49342969776609,26.96078431372549,1610612752,54,53,2023-11-14T01:47:53Z,2810000,False,-115.0,253.0,1,right,MISS J. Randle 27' 3PT,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,27.81,Missed,,,,,,,,,,,,,,,,,,
286,PT10M59.00S,2023-11-14T01:47:53.2Z,3,REGULAR,rebound,defensive,[],204001,,,1610612738,54,53,2023-11-14T01:47:53Z,2820000,False,,,0,,K. Porzingis REBOUND (Off:0 Def:2),[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Left Center,,,,,,,285.0,,,,,,2.0,2.0,0.0,,,,,
287,PT10M50.00S,2023-11-14T01:48:01.7Z,3,REGULAR,turnover,bad pass,[],1628369,,,1610612738,54,53,2023-11-14T01:48:05Z,2830000,False,,,0,,J. Tatum bad pass TURNOVER (1 TO),"[1628369, 1628973]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,1.0,Brunson,1628973.0,,
288,PT10M50.00S,2023-11-14T01:48:01.7Z,3,REGULAR,steal,,[],1628973,,,1610612752,54,53,2023-11-14T01:48:03Z,2840000,False,,,0,,J. Brunson STEAL (1 STL),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
289,PT10M48.00S,2023-11-14T01:48:06.2Z,3,REGULAR,foul,personal,[],1628401,,,1610612752,54,53,2023-11-14T01:48:20Z,2850000,False,,,0,,D. White personal FOUL (1 PF),"[1628401, 1628973]",1610612738.0,BOS,,,,White,D. White,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,204058.0,1.0,0.0,Brunson,1628973.0,,,,,,,,
291,PT10M39.00S,2023-11-14T01:48:36.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628973,71.69842312746385,77.20588235294117,1610612752,54,56,2023-11-14T01:48:41Z,2870000,False,136.0,214.0,1,right,J. Brunson 25' 3PT pullup (18 PTS),[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,25.31,Made,18.0,,,,,,,,,,,,,,,,,
292,PT10M27.00S,2023-11-14T01:48:59.5Z,3,REGULAR,foul,personal,[],203944,,,1610612738,54,56,2023-11-14T01:49:08Z,2880000,False,,,0,,J. Randle personal FOUL (3 PF),"[203944, 204001]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,Mid-Range,16-24 Right Center,,,,,,,,1662.0,3.0,0.0,Porzingis,204001.0,,,,,,,,
294,PT10M17.00S,2023-11-14T01:49:24.0Z,3,REGULAR,2pt,Jump Shot,[],1628369,8.623521681997373,20.588235294117645,1610612738,56,56,2023-11-14T01:49:30Z,2900000,False,147.0,29.0,1,left,J. Tatum 14' turnaround fadeaway Jump Shot (14 PTS),[1628369],1610612738.0,BOS,turnaround fadeaway,,,Tatum,J. Tatum,,,,,Mid-Range,8-16 Right,14.99,Made,14.0,,,,,,,,,,,,,,,,,
295,PT10M09.00S,2023-11-14T01:49:35.7Z,3,REGULAR,foul,personal,[],201950,,,1610612752,56,56,2023-11-14T01:49:43Z,2910000,False,,,0,,J. Holiday personal FOUL (1 PF),"[201950, 1628404]",1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Mid-Range,16-24 Center,,,,,,,,1628482.0,1.0,0.0,Hart,1628404.0,,,,,,,,
297,PT09M53.00S,2023-11-14T01:50:03.1Z,3,REGULAR,turnover,bad pass,[],203944,,,1610612752,56,56,2023-11-14T01:50:06Z,2930000,False,,,0,,J. Randle bad pass TURNOVER (1 TO),"[203944, 1628369]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,1.0,Tatum,1628369.0,,
298,PT09M53.00S,2023-11-14T01:50:03.1Z,3,REGULAR,steal,,[],1628369,,,1610612738,56,56,2023-11-14T01:50:04Z,2940000,False,,,0,,J. Tatum STEAL (1 STL),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
299,PT09M48.00S,2023-11-14T01:50:08.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627759,10.200394218134035,41.17647058823529,1610612738,56,56,2023-11-14T01:50:22Z,2950000,False,44.0,43.0,1,left,MISS J. Brown 6' running Layup,[1627759],1610612738.0,BOS,running,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,6.19,Missed,,,,,,,,,,,,,,,,,,
300,PT09M48.00S,2023-11-14T01:50:08.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612752,56,56,2023-11-14T01:50:22Z,2960000,False,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,299.0,,,,,,,,,,,,,
301,PT09M48.00S,2023-11-14T01:50:16.8Z,3,REGULAR,foul,personal,[],204001,,,1610612752,56,56,2023-11-14T01:50:20Z,2970000,False,,,0,,K. Porzingis loose ball personal FOUL (1 PF),"[204001, 203944]",1610612738.0,BOS,loose ball,,,Porzingis,K. Porzingis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1628482.0,1.0,0.0,Randle,203944.0,,,,,,,,
303,PT09M24.00S,2023-11-14T01:50:52.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,90.53876478318003,37.33149509803921,1610612752,56,56,2023-11-14T01:51:45Z,2990000,False,-63.0,36.0,1,right,MISS J. Brunson 7' driving floating Shot,[1628973],1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,7.3,Missed,,,,,,,,,,,,,,,,,,
304,PT09M23.00S,2023-11-14T01:50:53.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612752,56,56,2023-11-14T01:51:03Z,3000000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,303.0,,,,,,,,,,,,,
305,PT09M23.00S,2023-11-14T01:50:56.9Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612752,56,56,2023-11-14T01:51:07Z,3010000,False,,,0,,NYK shot clock Team TURNOVER,[],1610612752.0,NYK,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1662.0,,,,,,,,,,,,
306,PT09M07.00S,2023-11-14T01:51:21.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628401,32.276609724047304,60.049019607843135,1610612738,56,56,2023-11-14T01:51:28Z,3020000,False,-50.0,251.0,1,left,MISS D. White 25' 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Center,25.59,Missed,,,,,,,,,,,,,,,,,,
307,PT09M02.00S,2023-11-14T01:51:26.5Z,3,REGULAR,rebound,defensive,[],203944,,,1610612752,56,56,2023-11-14T01:51:28Z,3030000,False,,,0,,J. Randle REBOUND (Off:2 Def:5),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Center,,,,,,,306.0,,,,,,7.0,5.0,2.0,,,,,
308,PT08M48.00S,2023-11-14T01:51:39.0Z,3,REGULAR,3pt,Jump Shot,[],1628404,65.1281208935611,36.029411764705884,1610612752,56,56,2023-11-14T01:51:43Z,3040000,False,-70.0,275.0,1,right,MISS J. Hart 28' 3PT,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Center,28.4,Missed,,,,,,,,,,,,,,,,,,
309,PT08M45.00S,2023-11-14T01:51:42.0Z,3,REGULAR,rebound,defensive,[],1627759,,,1610612738,56,56,2023-11-14T01:51:43Z,3050000,False,,,0,,J. Brown REBOUND (Off:0 Def:3),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Center,,,,,,,308.0,,,,,,3.0,3.0,0.0,,,,,
310,PT08M32.00S,2023-11-14T01:51:54.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628401,9.543363994743759,56.86274509803921,1610612738,56,56,2023-11-14T01:52:00Z,3060000,False,-34.0,37.0,1,left,MISS D. White Layup,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,In The Paint (Non-RA),0-8 Center,5.06,Missed,,,,,,,,,,,,,,,,,,
311,PT08M28.00S,2023-11-14T01:51:58.9Z,3,REGULAR,rebound,offensive,[],204001,,,1610612738,56,56,2023-11-14T01:52:00Z,3070000,False,,,0,,K. Porzingis REBOUND (Off:1 Def:2),[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,310.0,,,,,,3.0,2.0,1.0,,,,,
312,PT08M28.00S,2023-11-14T01:51:58.9Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",204001,5.590000152587891,50.0,1610612738,58,56,2023-11-14T01:52:03Z,3080000,False,0.0,0.0,1,left,K. Porzingis tip DUNK (12 PTS),[204001],1610612738.0,BOS,tip,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,0.0,Made,12.0,,,,,,,,,,,,,,,,,
313,PT08M15.00S,2023-11-14T01:52:15.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",204001,,,1610612752,58,56,2023-11-14T01:52:22Z,3090000,False,,,0,,K. Porzingis shooting personal FOUL (2 PF) (Randle 2 FT),"[204001, 203944]",1610612738.0,BOS,shooting,,,Porzingis,K. Porzingis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1662.0,2.0,0.0,Randle,203944.0,,,,,,,,
315,PT08M15.00S,2023-11-14T01:52:43.6Z,3,REGULAR,freethrow,1 of 2,[],203944,,,1610612752,58,57,2023-11-14T01:52:43Z,3110000,False,,,0,,J. Randle Free Throw 1 of 2 (15 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
316,PT08M15.00S,2023-11-14T01:53:03.9Z,3,REGULAR,freethrow,2 of 2,[],203944,,,1610612752,58,58,2023-11-14T01:53:03Z,3120000,False,,,0,,J. Randle Free Throw 2 of 2 (16 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
317,PT08M01.00S,2023-11-14T01:53:22.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,10.463206307490145,44.6078431372549,1610612738,58,58,2023-11-14T01:53:27Z,3130000,False,27.0,46.0,1,left,MISS J. Tatum driving Layup - blocked,"[1628369, 1629011]",1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,5.33,Missed,,,,,,,,,,,,,,,,,Robinson,1629011.0
318,PT08M01.00S,2023-11-14T01:53:22.2Z,3,REGULAR,block,,[],1629011,,,1610612738,58,58,2023-11-14T01:53:24Z,3140000,False,,,0,,M. Robinson BLOCK (1 BLK),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
319,PT08M00.00S,2023-11-14T01:53:23.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612738,58,58,2023-11-14T01:53:27Z,3150000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,317.0,,,,,,,,,,,,,
321,PT07M53.00S,2023-11-14T01:53:40.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628369,23.73521681997372,8.823529411764707,1610612738,58,58,2023-11-14T01:53:47Z,3170000,False,206.0,171.0,1,left,MISS J. Tatum 26' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,26.74,Missed,,,,,,,,,,,,,,,,,,
322,PT07M50.00S,2023-11-14T01:53:43.4Z,3,REGULAR,rebound,offensive,[],1627759,,,1610612738,58,58,2023-11-14T02:12:07Z,3180000,False,,,0,,J. Brown REBOUND (Off:1 Def:3),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,,,,,,,321.0,,,,,,4.0,3.0,1.0,,,,,
323,PT07M49.00S,2023-11-14T01:53:45.5Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1627759,9.280551905387648,51.71568627450981,1610612738,58,58,2023-11-14T01:54:05Z,3190000,False,-9.0,35.0,1,left,MISS J. Brown driving DUNK - blocked,"[1627759, 1629011]",1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,3.57,Missed,,,,,,,,,,,,,,,,,Robinson,1629011.0
324,PT07M49.00S,2023-11-14T01:53:45.5Z,3,REGULAR,block,,[],1629011,,,1610612738,58,58,2023-11-14T01:53:47Z,3200000,False,,,0,,M. Robinson BLOCK (2 BLK),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
325,PT07M48.00S,2023-11-14T01:53:46.5Z,3,REGULAR,rebound,defensive,[],203944,,,1610612752,58,58,2023-11-14T01:54:00Z,3210000,False,,,0,,J. Randle REBOUND (Off:2 Def:6),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,,323.0,,,,,,8.0,6.0,2.0,,,,,
329,PT07M39.00S,2023-11-14T01:54:01.6Z,3,REGULAR,turnover,out-of-bounds,[],203944,,,1610612752,58,58,2023-11-14T02:02:50Z,3220000,False,,,0,,J. Randle lost ball out-of-bounds TURNOVER (2 TO),[203944],1610612752.0,NYK,lost ball,,,Randle,J. Randle,,,,,Mid-Range,8-16 Left,,,,,,,,1628482.0,,,,,,,,2.0,,,,
327,PT07M39.00S,2023-11-14T01:54:10.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,58,58,2023-11-14T02:01:52Z,3230000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT07M26.00S,2023-11-14T01:57:23.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],204001,32.53942181340342,30.392156862745097,1610612738,61,58,2023-11-14T01:57:37Z,3260000,False,98.0,253.0,1,left,K. Porzingis 27' 3PT  (15 PTS) (D. White 3 AST),"[204001, 1628401]",1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Right Center,27.17,Made,15.0,D. White,1628401.0,3.0,,,,,,,,,,,,,,
332,PT07M00.00S,2023-11-14T01:57:49.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",204001,,,1610612752,61,58,2023-11-14T01:57:59Z,3280000,False,,,0,,K. Porzingis shooting personal FOUL (3 PF) (Randle 2 FT),"[204001, 203944]",1610612738.0,BOS,shooting,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,,,,,,,,1628482.0,3.0,0.0,Randle,203944.0,,,,,,,,
334,PT07M00.00S,2023-11-14T01:58:18.1Z,3,REGULAR,freethrow,1 of 2,[],203944,,,1610612752,61,58,2023-11-14T01:58:18Z,3300000,False,,,0,,MISS J. Randle Free Throw 1 of 2,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
335,PT07M00.00S,2023-11-14T01:58:18.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,61,58,2023-11-14T01:58:18Z,3310000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,334.0,,,,,,,,,,,,,
336,PT07M00.00S,2023-11-14T01:58:36.8Z,3,REGULAR,freethrow,2 of 2,[],203944,,,1610612752,61,59,2023-11-14T01:58:36Z,3320000,False,,,0,,J. Randle Free Throw 2 of 2 (17 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
337,PT06M46.00S,2023-11-14T01:58:56.3Z,3,REGULAR,3pt,Jump Shot,[],1627759,26.49474375821288,19.852941176470587,1610612738,61,59,2023-11-14T01:59:04Z,3330000,False,151.0,197.0,1,left,MISS J. Brown 24' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,24.77,Missed,,,,,,,,,,,,,,,,,,
338,PT06M43.00S,2023-11-14T01:58:59.3Z,3,REGULAR,rebound,defensive,[],1628973,,,1610612752,61,59,2023-11-14T01:59:04Z,3340000,False,,,0,,J. Brunson REBOUND (Off:0 Def:2),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,,,,,,,337.0,,,,,,2.0,2.0,0.0,,,,,
339,PT06M40.00S,2023-11-14T01:59:03.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203944,92.85479632063075,50.0,1610612752,61,59,2023-11-14T01:59:28Z,3350000,False,0.0,15.0,1,right,MISS J. Randle running Layup,[203944],1610612752.0,NYK,running,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,1.47,Missed,,,,,,,,,,,,,,,,,,
340,PT06M40.00S,2023-11-14T01:59:03.2Z,3,REGULAR,rebound,defensive,[],204001,,,1610612738,61,59,2023-11-14T01:59:12Z,3360000,False,,,0,,K. Porzingis REBOUND (Off:1 Def:3),[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,,,,,,,339.0,,,,,,4.0,3.0,1.0,,,,,
341,PT06M32.00S,2023-11-14T01:59:10.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1627759,8.492115637319317,50.73529411764706,1610612738,63,59,2023-11-14T02:03:14Z,3370000,False,-4.0,27.0,1,left,J. Brown driving DUNK (18 PTS) (D. White 4 AST),"[1627759, 1628401]",1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,2.75,Made,18.0,D. White,1628401.0,4.0,,,,,,,,,,,,,,
343,PT06M30.00S,2023-11-14T01:59:18.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,63,59,2023-11-14T01:59:18Z,3390000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT06M06.00S,2023-11-14T02:02:36.8Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612752,63,59,2023-11-14T02:02:44Z,3400000,False,,,0,,NYK shot clock Team TURNOVER,[],1610612752.0,NYK,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1628482.0,,,,,,,,,,,,
345,PT05M48.00S,2023-11-14T02:03:33.4Z,3,REGULAR,jumpball,recovered,[],1628973,,,1610612738,63,59,2023-11-14T02:03:33Z,3410000,False,,,0,,Jump Ball J. Hart vs. K. Porzingis: Tip to J. Brunson,"[1628973, 1628404, 204001]",1610612752.0,NYK,heldball,J. Brunson,1628973.0,Brunson,J. Brunson,Hart,1628404.0,Porzingis,204001.0,,,,,,,,,,,,,,,,,,,,,,
348,PT05M48.00S,2023-11-14T02:03:33.4Z,3,REGULAR,turnover,lost ball,[],204001,,,1610612738,63,59,2023-11-14T02:03:33Z,3440000,False,,,0,,K. Porzingis lost ball TURNOVER (1 TO),"[204001, 1628404]",1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,1.0,Hart,1628404.0,,
