actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal
412,PT06M59.00S,2024-01-06T01:31:35.6Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1628374,12.959921156373195,48.77450980392157,1610612762,86,57,2024-01-06T01:31:42Z,4040000,False,6.0,69.0,1,left,L. Markkanen 6' turnaround Hook (17 PTS) (J. Collins 1 AST),"[1628374, 1628381]",1610612762.0,UTA,turnaround,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,,,,6.96,Made,,,,,,,,,,,,17.0,J. Collins,1628381.0,1.0
414,PT06M39.00S,2024-01-06T01:31:55.5Z,3,REGULAR,turnover,lost ball,[],1627759,,,1610612738,86,57,2024-01-06T01:31:59Z,4060000,False,,,0,,J. Brown lost ball TURNOVER (3 TO),"[1627759, 1627739]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,3.0,Dunn,1627739.0,,,,,,,,,,,,,,,,,
415,PT06M39.00S,2024-01-06T01:31:55.5Z,3,REGULAR,steal,,[],1627739,,,1610612762,86,57,2024-01-06T01:31:57Z,4070000,False,,,0,,K. Dunn STEAL (2 STL),[1627739],1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
416,PT06M34.00S,2024-01-06T01:32:03.9Z,3,REGULAR,turnover,out-of-bounds,[],1628381,,,1610612762,86,57,2024-01-06T01:32:10Z,4080000,False,,,0,,J. Collins lost ball out-of-bounds TURNOVER (2 TO),[1628381],1610612762.0,UTA,lost ball,,,Collins,J. Collins,,,,,In The Paint (Non-RA),8-16 Right,2.0,,,,,,,,,,,1627534.0,,,,,,,,
417,PT06M20.00S,2024-01-06T01:32:27.6Z,3,REGULAR,foul,personal,['2freethrow'],1628381,,,1610612738,86,57,2024-01-06T01:32:35Z,4090000,False,,,0,,J. Collins shooting personal FOUL (3 PF) (Tatum 2 FT),"[1628381, 1628369]",1610612762.0,UTA,shooting,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,203591.0,3.0,0.0,Tatum,1628369.0,,,,
419,PT06M20.00S,2024-01-06T01:32:54.6Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1628369,,,1610612738,87,57,2024-01-06T01:32:54Z,4110000,False,,,0,,J. Tatum Free Throw 1 of 2 (24 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,Made,,,,,,,,,,,,24.0,,,
420,PT06M20.00S,2024-01-06T01:32:55.5Z,3,REGULAR,substitution,out,[],201950,,,1610612738,87,57,2024-01-06T01:33:14Z,4120000,False,,,0,,SUB out: J. Holiday,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT06M20.00S,2024-01-06T01:32:55.5Z,3,REGULAR,substitution,out,[],1629012,,,1610612738,87,57,2024-01-06T01:33:14Z,4130000,False,,,0,,SUB out: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT06M20.00S,2024-01-06T01:32:55.5Z,3,REGULAR,substitution,out,[],1627739,,,1610612738,87,57,2024-01-06T01:33:14Z,4140000,False,,,0,,SUB out: K. Dunn,[1627739],1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT06M20.00S,2024-01-06T01:32:55.5Z,3,REGULAR,substitution,out,[],1628374,,,1610612738,87,57,2024-01-06T01:33:14Z,4150000,False,,,0,,SUB out: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT06M20.00S,2024-01-06T01:32:55.5Z,3,REGULAR,substitution,in,[],1630573,,,1610612738,87,57,2024-01-06T01:33:14Z,4160000,False,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT06M20.00S,2024-01-06T01:32:55.5Z,3,REGULAR,substitution,in,[],1641718,,,1610612738,87,57,2024-01-06T01:33:14Z,4170000,False,,,0,,SUB in: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT06M20.00S,2024-01-06T01:32:55.5Z,3,REGULAR,substitution,in,[],203903,,,1610612738,87,57,2024-01-06T01:33:14Z,4180000,False,,,0,,SUB in: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT06M20.00S,2024-01-06T01:32:55.5Z,3,REGULAR,substitution,in,[],203482,,,1610612738,87,57,2024-01-06T01:33:14Z,4190000,False,,,0,,SUB in: K. Olynyk,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT06M20.00S,2024-01-06T01:33:22.0Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1628369,,,1610612738,88,57,2024-01-06T01:33:22Z,4200000,False,,,0,,J. Tatum Free Throw 2 of 2 (25 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,Made,,,,,,,,,,,,25.0,,,
429,PT06M00.00S,2024-01-06T01:33:43.3Z,3,REGULAR,2pt,Jump Shot,[],203903,20.844283837056505,66.42156862745098,1610612762,88,59,2024-01-06T01:33:49Z,4210000,False,-82.0,143.0,1,left,J. Clarkson 16' step back Jump Shot (2 PTS),[203903],1610612762.0,UTA,step back,,,Clarkson,J. Clarkson,,,,,Mid-Range,16-24 Left Center,,,,16.52,Made,,,,,,,,,,,,2.0,,,
430,PT05M48.00S,2024-01-06T01:33:56.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628381,,,1610612738,88,59,2024-01-06T01:34:11Z,4220000,False,,,0,,J. Collins shooting personal FOUL (4 PF) (Tatum 2 FT),"[1628381, 1628369]",1610612762.0,UTA,shooting,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1627534.0,4.0,0.0,Tatum,1628369.0,,,,
432,PT05M48.00S,2024-01-06T01:34:25.1Z,3,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,89,59,2024-01-06T01:34:25Z,4240000,False,,,0,,J. Tatum Free Throw 1 of 2 (26 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,Made,,,,,,,,,,,,26.0,,,
433,PT05M48.00S,2024-01-06T01:34:39.6Z,3,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,90,59,2024-01-06T01:34:39Z,4250000,False,,,0,,J. Tatum Free Throw 2 of 2 (27 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,Made,,,,,,,,,,,,27.0,,,
434,PT05M32.00S,2024-01-06T01:34:57.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628381,19.004599211563733,40.19607843137255,1610612762,90,61,2024-01-06T01:35:06Z,4260000,False,49.0,126.0,1,left,J. Collins 13' floating Jump Shot (11 PTS) (J. Clarkson 1 AST),"[1628381, 203903]",1610612762.0,UTA,floating,,,Collins,J. Collins,,,,,In The Paint (Non-RA),8-16 Center,,,,13.53,Made,,,,,,,,,,,,11.0,J. Clarkson,203903.0,1.0
436,PT05M19.00S,2024-01-06T01:35:09.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],204001,92.9862023653088,50.73529411764706,1610612738,92,61,2024-01-06T01:35:14Z,4280000,False,4.0,13.0,1,right,K. Porzingis driving DUNK (16 PTS) (J. Tatum 5 AST),"[204001, 1628369]",1610612738.0,BOS,driving,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,,,,1.39,Made,,,,,,,,,,,,16.0,J. Tatum,1628369.0,5.0
438,PT04M57.00S,2024-01-06T01:35:31.5Z,3,REGULAR,3pt,Jump Shot,[],1628381,9.543363994743759,3.1862745098039214,1610612762,92,61,2024-01-06T01:35:37Z,4300000,False,234.0,37.0,1,left,MISS J. Collins 3PT,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Right Corner 3,24+ Right,,,,23.7,Missed,,,,,,,,,,,,,,,
439,PT04M53.00S,2024-01-06T01:35:35.5Z,3,REGULAR,rebound,defensive,[],1627759,,,1610612738,92,61,2024-01-06T01:35:37Z,4310000,False,,,0,,J. Brown REBOUND (Off:0 Def:3),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Right Corner 3,24+ Right,,,,,,,,438.0,3.0,3.0,0.0,,,,,,,,,
440,PT04M45.00S,2024-01-06T01:35:43.9Z,3,REGULAR,2pt,Jump Shot,[],1627759,81.68528252299606,69.36274509803921,1610612738,94,61,2024-01-06T01:35:57Z,4320000,False,97.0,120.0,1,right,J. Brown 15' fadeaway Jump Shot (13 PTS),[1627759],1610612738.0,BOS,fadeaway,,,Brown,J. Brown,,,,,Mid-Range,8-16 Right,,,,15.39,Made,,,,,,,,,,,,13.0,,,
442,PT04M30.00S,2024-01-06T01:35:59.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,11.383048620236531,49.50980392156863,1610612762,94,61,2024-01-06T01:37:01Z,4340000,False,2.0,55.0,1,left,MISS J. Clarkson floating Shot,[203903],1610612762.0,UTA,floating,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),0-8 Center,,,,5.46,Missed,,,,,,,,,,,,,,,
443,PT04M25.00S,2024-01-06T01:36:04.7Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,94,61,2024-01-06T01:36:23Z,4350000,False,,,0,,J. Tatum REBOUND (Off:0 Def:9),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,442.0,9.0,9.0,0.0,,,,,,,,,
444,PT04M20.00S,2024-01-06T01:36:08.7Z,3,REGULAR,3pt,Jump Shot,[],1628369,70.51576872536137,12.990196078431374,1610612738,97,61,2024-01-06T01:37:45Z,4360000,False,-185.0,225.0,1,right,J. Tatum 29' 3PT step back (30 PTS),[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,,,,29.11,Made,,,,,,,,,,,,30.0,,,
445,PT04M01.00S,2024-01-06T01:36:30.5Z,3,REGULAR,foul,personal,['2freethrow'],1627759,,,1610612762,97,61,2024-01-06T01:36:39Z,4370000,False,,,0,,J. Brown shooting personal FOUL (1 PF) (Olynyk 2 FT),"[1627759, 203482]",1610612738.0,BOS,shooting,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1627534.0,1.0,1.0,Olynyk,203482.0,,,,
447,PT04M01.00S,2024-01-06T01:36:55.3Z,3,REGULAR,freethrow,1 of 2,[],203482,,,1610612762,97,62,2024-01-06T01:37:43Z,4390000,False,,,0,,K. Olynyk Free Throw 1 of 2 (1 PTS),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,,,,Made,,,,,,,,,,,,1.0,,,
448,PT04M01.00S,2024-01-06T01:36:56.3Z,3,REGULAR,substitution,out,[],1628369,,,1610612762,97,62,2024-01-06T01:37:06Z,4400000,False,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT04M01.00S,2024-01-06T01:36:56.3Z,3,REGULAR,substitution,in,[],1629052,,,1610612762,97,62,2024-01-06T01:37:06Z,4410000,False,,,0,,SUB in: O. Brissett,[1629052],1610612738.0,BOS,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT04M01.00S,2024-01-06T01:36:55.3Z,3,REGULAR,freethrow,2 of 2,[],203482,,,1610612762,97,62,2024-01-06T01:37:43Z,4420000,False,,,0,,MISS K. Olynyk Free Throw 2 of 2,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
451,PT03M55.00S,2024-01-06T01:37:01.3Z,3,REGULAR,rebound,defensive,[],1630573,,,1610612738,97,62,2024-01-06T01:38:10Z,4430000,False,,,0,,S. Hauser REBOUND (Off:0 Def:3),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,450.0,3.0,3.0,0.0,,,,,,,,,
452,PT03M48.00S,2024-01-06T01:37:28.2Z,3,REGULAR,3pt,Jump Shot,[],1628401,83.919185282523,1.715686274509804,1610612738,97,62,2024-01-06T01:37:48Z,4440000,False,-241.0,99.0,1,right,MISS D. White 26' 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Left Center,,,,26.08,Missed,,,,,,,,,,,,,,,
453,PT03M46.00S,2024-01-06T01:37:30.8Z,3,REGULAR,rebound,defensive,[],1628381,,,1610612762,97,62,2024-01-06T01:37:30Z,4450000,False,,,0,,J. Collins REBOUND (Off:0 Def:8),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Left Center,,,,,,,,452.0,8.0,8.0,0.0,,,,,,,,,
454,PT03M33.00S,2024-01-06T01:37:45.8Z,3,REGULAR,foul,personal,['2freethrow'],1627759,,,1610612762,97,62,2024-01-06T01:37:59Z,4460000,False,,,0,,J. Brown shooting personal FOUL (2 PF) (Collins 2 FT),"[1627759, 1628381]",1610612738.0,BOS,shooting,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,203591.0,2.0,1.0,Collins,1628381.0,,,,
456,PT03M33.00S,2024-01-06T01:38:11.5Z,3,REGULAR,freethrow,1 of 2,[],1628381,,,1610612762,97,63,2024-01-06T01:38:41Z,4480000,False,,,0,,J. Collins Free Throw 1 of 2 (12 PTS),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,,,,Made,,,,,,,,,,,,12.0,,,
457,PT03M33.00S,2024-01-06T01:38:12.4Z,3,REGULAR,substitution,out,[],1631323,,,1610612762,97,63,2024-01-06T01:38:19Z,4490000,False,,,0,,SUB out: S. Fontecchio,[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT03M33.00S,2024-01-06T01:38:12.4Z,3,REGULAR,substitution,in,[],1630534,,,1610612762,97,63,2024-01-06T01:38:19Z,4500000,False,,,0,,SUB in: O. Agbaji,[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT03M33.00S,2024-01-06T01:38:11.5Z,3,REGULAR,freethrow,2 of 2,[],1628381,,,1610612762,97,63,2024-01-06T01:38:41Z,4510000,False,,,0,,MISS J. Collins Free Throw 2 of 2,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
460,PT03M33.00S,2024-01-06T01:38:11.5Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612738,97,63,2024-01-06T01:39:44Z,4520000,False,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,459.0,,,,,,,,,,,,
461,PT03M32.00S,2024-01-06T01:38:38.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203482,,,1610612738,97,63,2024-01-06T01:38:45Z,4530000,False,,,0,,K. Olynyk loose ball personal FOUL (2 PF) (Porzingis 2 FT),"[203482, 204001]",1610612762.0,UTA,loose ball,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1627961.0,2.0,0.0,Porzingis,204001.0,,,,
463,PT03M32.00S,2024-01-06T01:39:02.7Z,3,REGULAR,freethrow,1 of 2,[],204001,,,1610612738,98,63,2024-01-06T01:39:02Z,4550000,False,,,0,,K. Porzingis Free Throw 1 of 2 (17 PTS),[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,,,,,,,Made,,,,,,,,,,,,17.0,,,
464,PT03M32.00S,2024-01-06T01:39:03.7Z,3,REGULAR,substitution,out,[],1628401,,,1610612738,98,63,2024-01-06T01:39:08Z,4560000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT03M32.00S,2024-01-06T01:39:03.7Z,3,REGULAR,substitution,in,[],1630202,,,1610612738,98,63,2024-01-06T01:39:08Z,4570000,False,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT03M32.00S,2024-01-06T01:39:22.2Z,3,REGULAR,freethrow,2 of 2,[],204001,,,1610612738,99,63,2024-01-06T01:39:22Z,4580000,False,,,0,,K. Porzingis Free Throw 2 of 2 (18 PTS),[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,,,,,,,Made,,,,,,,,,,,,18.0,,,
467,PT03M22.00S,2024-01-06T01:39:34.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641718,7.30946123521682,52.69607843137255,1610612762,99,65,2024-01-06T01:39:38Z,4590000,False,-13.0,16.0,1,left,K. George driving Layup (7 PTS),[1641718],1610612762.0,UTA,driving,,,George,K. George,,,,,Restricted Area,0-8 Center,,,,2.11,Made,,,,,,,,,,,,7.0,,,
468,PT03M05.00S,2024-01-06T01:39:52.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628381,,,1610612738,99,65,2024-01-06T01:40:02Z,4600000,False,,,0,,J. Collins shooting personal FOUL (5 PF) (Porzingis 2 FT),"[1628381, 204001]",1610612762.0,UTA,shooting,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1627534.0,5.0,0.0,Porzingis,204001.0,,,,
470,PT03M05.00S,2024-01-06T01:40:18.6Z,3,REGULAR,freethrow,1 of 2,[],204001,,,1610612738,100,65,2024-01-06T01:40:38Z,4620000,False,,,0,,K. Porzingis Free Throw 1 of 2 (19 PTS),[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,,,,,,,Made,,,,,,,,,,,,19.0,,,
471,PT03M05.00S,2024-01-06T01:40:18.6Z,3,REGULAR,freethrow,2 of 2,[],204001,,,1610612738,100,65,2024-01-06T01:40:38Z,4630000,False,,,0,,MISS K. Porzingis Free Throw 2 of 2,[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
472,PT03M05.00S,2024-01-06T01:40:18.6Z,3,REGULAR,rebound,defensive,[],1628381,,,1610612762,100,65,2024-01-06T01:40:38Z,4640000,False,,,0,,J. Collins REBOUND (Off:0 Def:9),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,,,,,,,471.0,9.0,9.0,0.0,,,,,,,,,
474,PT02M50.00S,2024-01-06T01:40:54.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,100,65,2024-01-06T01:40:54Z,4660000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT02M50.00S,2024-01-06T01:43:09.8Z,3,REGULAR,substitution,out,[],1627759,,,1610612762,100,65,2024-01-06T01:43:21Z,4670000,False,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT02M50.00S,2024-01-06T01:43:09.8Z,3,REGULAR,substitution,out,[],204001,,,1610612762,100,65,2024-01-06T01:43:21Z,4680000,False,,,0,,SUB out: K. Porzingis,[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT02M50.00S,2024-01-06T01:43:09.8Z,3,REGULAR,substitution,in,[],1628436,,,1610612762,100,65,2024-01-06T01:43:21Z,4690000,False,,,0,,SUB in: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT02M50.00S,2024-01-06T01:43:09.8Z,3,REGULAR,substitution,in,[],1629004,,,1610612762,100,65,2024-01-06T01:43:21Z,4700000,False,,,0,,SUB in: S. Mykhailiuk,[1629004],1610612738.0,BOS,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT02M42.00S,2024-01-06T01:44:01.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629052,,,1610612762,100,65,2024-01-06T01:44:07Z,4710000,False,,,0,,O. Brissett personal FOUL (1 PF) (Olynyk 2 FT),"[1629052, 203482]",1610612738.0,BOS,,,,Brissett,O. Brissett,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,1627961.0,1.0,0.0,Olynyk,203482.0,,,,
483,PT02M42.00S,2024-01-06T01:44:21.7Z,3,REGULAR,freethrow,1 of 2,[],203482,,,1610612762,100,66,2024-01-06T01:44:21Z,4730000,False,,,0,,K. Olynyk Free Throw 1 of 2 (2 PTS),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,,,,Made,,,,,,,,,,,,2.0,,,
484,PT02M42.00S,2024-01-06T01:44:33.4Z,3,REGULAR,freethrow,2 of 2,[],203482,,,1610612762,100,67,2024-01-06T01:44:33Z,4740000,False,,,0,,K. Olynyk Free Throw 2 of 2 (3 PTS),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,,,,Made,,,,,,,,,,,,3.0,,,
485,PT02M29.00S,2024-01-06T01:44:49.6Z,3,REGULAR,3pt,Jump Shot,[],1630573,72.22404730617609,19.607843137254903,1610612738,100,67,2024-01-06T01:44:56Z,4750000,False,-152.0,209.0,1,right,MISS S. Hauser 25' 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Left Center,,,,25.81,Missed,,,,,,,,,,,,,,,
486,PT02M26.00S,2024-01-06T01:44:52.6Z,3,REGULAR,rebound,offensive,[],1630573,,,1610612738,100,67,2024-01-06T01:44:56Z,4760000,False,,,0,,S. Hauser REBOUND (Off:1 Def:3),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Left Center,,,,,,,,485.0,4.0,3.0,1.0,,,,,,,,,
487,PT02M23.00S,2024-01-06T01:45:02.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203482,,,1610612738,100,67,2024-01-06T01:45:17Z,4770000,False,,,0,,K. Olynyk shooting personal FOUL (3 PF) (Brissett 2 FT),"[203482, 1629052]",1610612762.0,UTA,shooting,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1627961.0,3.0,0.0,Brissett,1629052.0,,,,
489,PT02M23.00S,2024-01-06T01:45:18.6Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1629052,,,1610612738,101,67,2024-01-06T01:45:18Z,4790000,False,,,0,,O. Brissett Free Throw 1 of 2 (5 PTS),[1629052],1610612738.0,BOS,,,,Brissett,O. Brissett,,,,,,,,,,,Made,,,,,,,,,,,,5.0,,,
490,PT02M23.00S,2024-01-06T01:45:35.9Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1629052,,,1610612738,102,67,2024-01-06T01:45:35Z,4800000,False,,,0,,O. Brissett Free Throw 2 of 2 (6 PTS),[1629052],1610612738.0,BOS,,,,Brissett,O. Brissett,,,,,,,,,,,Made,,,,,,,,,,,,6.0,,,
491,PT02M04.00S,2024-01-06T01:45:56.1Z,3,REGULAR,3pt,Jump Shot,[],1641718,27.808804204993432,16.176470588235293,1610612762,102,70,2024-01-06T01:46:01Z,4810000,False,169.0,209.0,1,left,K. George 26' 3PT  (10 PTS) (J. Collins 2 AST),"[1641718, 1628381]",1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Right Center,,,,26.88,Made,,,,,,,,,,,,10.0,J. Collins,1628381.0,2.0
492,PT01M45.00S,2024-01-06T01:46:15.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629052,91.40932982917214,52.69607843137255,1610612738,102,70,2024-01-06T01:46:19Z,4820000,False,13.0,28.0,1,right,MISS O. Brissett driving Layup,[1629052],1610612738.0,BOS,driving,,,Brissett,O. Brissett,,,,,Restricted Area,0-8 Center,,,,3.14,Missed,,,,,,,,,,,,,,,
493,PT01M43.00S,2024-01-06T01:46:17.6Z,3,REGULAR,rebound,offensive,[],1628436,,,1610612738,102,70,2024-01-06T01:46:19Z,4830000,False,,,0,,L. Kornet REBOUND (Off:3 Def:2),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,,,,,,492.0,5.0,2.0,3.0,,,,,,,,,
494,PT01M41.00S,2024-01-06T01:46:20.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629052,94.1688567674113,95.58823529411765,1610612738,102,70,2024-01-06T01:46:26Z,4840000,False,228.0,2.0,1,right,MISS O. Brissett 3PT,[1629052],1610612738.0,BOS,,,,Brissett,O. Brissett,,,,,Right Corner 3,24+ Right,,,,22.79,Missed,,,,,,,,,,,,,,,
495,PT01M36.00S,2024-01-06T01:46:25.1Z,3,REGULAR,rebound,defensive,[],1628381,,,1610612762,102,70,2024-01-06T01:46:26Z,4850000,False,,,0,,J. Collins REBOUND (Off:0 Def:10),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Right Corner 3,24+ Right,,,,,,,,494.0,10.0,10.0,0.0,,,,,,,,,
496,PT01M29.00S,2024-01-06T01:46:32.9Z,3,REGULAR,turnover,bad pass,[],1641718,,,1610612762,102,70,2024-01-06T01:46:36Z,4860000,False,,,0,,K. George bad pass TURNOVER (1 TO),"[1641718, 1628436]",1610612762.0,UTA,,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,1.0,Kornet,1628436.0,,,,,,,,,,,,,,,,,
497,PT01M29.00S,2024-01-06T01:46:32.9Z,3,REGULAR,steal,,[],1628436,,,1610612738,102,70,2024-01-06T01:46:34Z,4870000,False,,,0,,L. Kornet STEAL (1 STL),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
498,PT01M18.00S,2024-01-06T01:46:42.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630202,91.67214191852825,95.09803921568627,1610612738,105,70,2024-01-06T01:48:49Z,4880000,False,225.0,26.0,1,right,P. Pritchard 3PT  (3 PTS) (S. Hauser 1 AST),"[1630202, 1630573]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Right Corner 3,24+ Right,,,,22.7,Made,,,,,,,,,,,,3.0,S. Hauser,1630573.0,1.0
