actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
171,PT11M47.00S,2023-11-26T23:37:17.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,11.251642575558476,53.18627450980392,1610612737,33,26,2023-11-26T23:37:23Z,1670000,False,-16.0,53.0,1,left,MISS T. Young floating Shot,[1629027],1610612737.0,ATL,floating,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,5.56,Missed,,,,,,,,,,,,,,,,,,
172,PT11M44.00S,2023-11-26T23:37:20.3Z,2,REGULAR,rebound,defensive,[],201143,,,1610612738,33,26,2023-11-26T23:37:23Z,1680000,False,,,0,,A. Horford REBOUND (Off:0 Def:5),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,171.0,5.0,5.0,0.0,,,,,,
174,PT11M25.00S,2023-11-26T23:37:59.4Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629674,89.83245729303549,47.794117647058826,1610612738,33,26,2023-11-26T23:40:51Z,1700000,False,-11.0,43.0,1,right,MISS N. Queta Hook,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,In The Paint (Non-RA),0-8 Center,4.45,Missed,,,,,,,,,,,,,,,,,,
175,PT11M23.00S,2023-11-26T23:38:01.4Z,2,REGULAR,rebound,offensive,[],1629674,,,1610612738,33,26,2023-11-26T23:40:12Z,1710000,False,,,0,,N. Queta REBOUND (Off:1 Def:0),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,174.0,1.0,0.0,1.0,,,,,,
176,PT11M22.00S,2023-11-26T23:38:03.2Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629674,94.40999984741211,50.0,1610612738,33,26,2023-11-26T23:40:22Z,1720000,False,0.0,0.0,1,right,MISS N. Queta tip Layup,[1629674],1610612738.0,BOS,tip,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
177,PT11M19.00S,2023-11-26T23:38:06.2Z,2,REGULAR,rebound,offensive,[],1629674,,,1610612738,33,26,2023-11-26T23:40:22Z,1730000,False,,,0,,N. Queta REBOUND (Off:2 Def:0),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,,,,,,,,,,,176.0,2.0,0.0,2.0,,,,,,
178,PT11M10.00S,2023-11-26T23:38:14.2Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1629674,91.27792378449409,47.30392156862745,1610612738,33,26,2023-11-26T23:40:40Z,1740000,False,-13.0,29.0,1,right,MISS N. Queta turnaround Hook,[1629674],1610612738.0,BOS,turnaround,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,3.24,Missed,,,,,,,,,,,,,,,,,,
179,PT11M08.00S,2023-11-26T23:38:16.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612737,33,26,2023-11-26T23:38:27Z,1750000,False,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,178.0,,,,,,,,,
180,PT10M55.00S,2023-11-26T23:38:37.5Z,2,REGULAR,3pt,Jump Shot,[],202083,32.276609724047304,27.205882352941174,1610612737,33,26,2023-11-26T23:38:44Z,1760000,False,114.0,251.0,1,left,MISS W. Matthews 27' 3PT,[202083],1610612737.0,ATL,,,,Matthews,W. Matthews,,,,,Above the Break 3,24+ Right Center,27.56,Missed,,,,,,,,,,,,,,,,,,
181,PT10M52.00S,2023-11-26T23:38:40.5Z,2,REGULAR,rebound,offensive,[],1630180,,,1610612737,33,26,2023-11-26T23:38:44Z,1770000,False,,,0,,S. Bey REBOUND (Off:1 Def:2),[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,180.0,3.0,2.0,1.0,,,,,,
182,PT10M50.00S,2023-11-26T23:38:42.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203992,27.283180026281208,83.33333333333334,1610612737,33,29,2023-11-26T23:38:47Z,1780000,False,-167.0,204.0,1,left,B. Bogdanovic 26' 3PT  (8 PTS) (S. Bey 1 AST),"[203992, 1630180]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Left Center,26.34,Made,8.0,S. Bey,1630180.0,1.0,,,,,,,,,,,,,,
184,PT10M32.00S,2023-11-26T23:39:00.7Z,2,REGULAR,turnover,lost ball,[],1628369,,,1610612738,33,29,2023-11-26T23:39:04Z,1800000,False,,,0,,J. Tatum lost ball TURNOVER (3 TO),"[1628369, 1630168]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Right Center,,,,,,,3.0,Okongwu,1630168.0,,,,,,,,,,,
185,PT10M32.00S,2023-11-26T23:39:00.7Z,2,REGULAR,steal,,[],1630168,,,1610612737,33,29,2023-11-27T01:01:44Z,1810000,False,,,0,,O. Okongwu STEAL (1 STL),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
186,PT10M25.00S,2023-11-26T23:39:08.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629027,29.6484888304862,22.058823529411764,1610612737,33,29,2023-11-26T23:42:53Z,1820000,False,140.0,226.0,1,left,MISS T. Young 26' step back 3PT,[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,Above the Break 3,24+ Right Center,26.59,Missed,,,,,,,,,,,,,,,,,,
187,PT10M22.00S,2023-11-26T23:39:11.1Z,2,REGULAR,rebound,defensive,[],1630573,,,1610612738,33,29,2023-11-26T23:39:23Z,1830000,False,,,0,,S. Hauser REBOUND (Off:0 Def:1),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,186.0,1.0,1.0,0.0,,,,,,
188,PT10M15.00S,2023-11-26T23:39:18.7Z,2,REGULAR,3pt,Jump Shot,[],1630202,65.52233902759527,55.14705882352941,1610612738,33,29,2023-11-26T23:46:53Z,1840000,False,26.0,272.0,1,right,MISS P. Pritchard 27' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Center,27.28,Missed,,,,,,,,,,,,,,,,,,
189,PT10M13.00S,2023-11-26T23:39:20.7Z,2,REGULAR,rebound,offensive,[],201143,,,1610612738,33,29,2023-11-26T23:46:58Z,1850000,False,,,0,,A. Horford REBOUND (Off:1 Def:5),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Center,,,,,,,,,,,188.0,6.0,5.0,1.0,,,,,,
190,PT10M11.00S,2023-11-26T23:39:27.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201143,89.56964520367937,49.754901960784316,1610612738,35,29,2023-11-26T23:47:39Z,1860000,False,-1.0,46.0,1,right,A. Horford putback Layup (4 PTS),[201143],1610612738.0,BOS,putback,,,Horford,A. Horford,,,,,In The Paint (Non-RA),0-8 Center,4.55,Made,4.0,,,,,,,,,,,,,,,,,
191,PT10M00.00S,2023-11-26T23:39:33.5Z,2,REGULAR,3pt,Jump Shot,[],203992,29.517082785808146,80.63725490196079,1610612737,35,32,2023-11-26T23:48:03Z,1870000,False,-153.0,225.0,1,left,B. Bogdanovic 27' 3PT pullup (11 PTS),[203992],1610612737.0,ATL,pullup,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Left Center,27.22,Made,11.0,,,,,,,,,,,,,,,,,
192,PT10M00.00S,2023-11-26T23:39:39.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,35,32,2023-11-26T23:39:39Z,1880000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT10M00.00S,2023-11-26T23:42:04.6Z,2,REGULAR,substitution,out,[],1630202,,,1610612738,35,32,2023-11-26T23:42:19Z,1890000,False,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT10M00.00S,2023-11-26T23:42:04.6Z,2,REGULAR,substitution,in,[],1628401,,,1610612738,35,32,2023-11-26T23:42:19Z,1900000,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT09M43.00S,2023-11-26T23:42:49.0Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629674,88.91261498028909,45.83333333333333,1610612738,37,32,2023-11-26T23:49:17Z,1910000,False,-21.0,52.0,1,right,N. Queta turnaround Hook (2 PTS) (D. White 3 AST),"[1629674, 1628401]",1610612738.0,BOS,turnaround,,,Queta,N. Queta,,,,,In The Paint (Non-RA),0-8 Center,5.57,Made,2.0,D. White,1628401.0,3.0,,,,,,,,,,,,,,
197,PT09M28.00S,2023-11-26T23:43:04.3Z,2,REGULAR,3pt,Jump Shot,[],1629027,33.85348226018397,36.51960784313725,1610612737,37,32,2023-11-26T23:49:41Z,1920000,False,67.0,266.0,1,left,MISS T. Young 27' pullup 3PT,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Center,27.41,Missed,,,,,,,,,,,,,,,,,,
198,PT09M25.00S,2023-11-26T23:43:07.3Z,2,REGULAR,rebound,defensive,[],1629674,,,1610612738,37,32,2023-11-26T23:43:09Z,1930000,False,,,0,,N. Queta REBOUND (Off:2 Def:1),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Above the Break 3,24+ Center,,,,,,,,,,,197.0,3.0,1.0,2.0,,,,,,
200,PT09M17.00S,2023-11-26T23:43:14.4Z,2,REGULAR,3pt,Jump Shot,[],201143,95.87713534822602,95.58823529411765,1610612738,37,32,2023-11-26T23:43:23Z,1940000,False,228.0,-14.0,1,right,MISS A. Horford 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Right Corner 3,24+ Right,22.83,Missed,,,,,,,,,,,,,,,,,,
201,PT09M14.00S,2023-11-26T23:43:17.4Z,2,REGULAR,rebound,offensive,[],1629674,,,1610612738,37,32,2023-11-26T23:43:33Z,1950000,False,,,0,,N. Queta REBOUND (Off:3 Def:1),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Right Corner 3,24+ Right,,,,,,,,,,,200.0,4.0,1.0,3.0,,,,,,
202,PT09M13.00S,2023-11-26T23:43:21.4Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629674,94.40999984741211,50.0,1610612738,37,32,2023-11-26T23:50:52Z,1960000,False,0.0,0.0,1,right,MISS N. Queta tip Layup,[1629674],1610612738.0,BOS,tip,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
203,PT09M11.00S,2023-11-26T23:43:23.4Z,2,REGULAR,rebound,offensive,[],1630573,,,1610612738,37,32,2023-11-26T23:43:51Z,1970000,False,,,0,,S. Hauser REBOUND (Off:1 Def:1),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202.0,2.0,1.0,1.0,,,,,,
204,PT09M04.00S,2023-11-26T23:43:27.8Z,2,REGULAR,turnover,bad pass,[],1628369,,,1610612738,37,32,2023-11-26T23:43:38Z,1980000,False,,,0,,J. Tatum bad pass TURNOVER (4 TO),"[1628369, 1630168]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,,,,,4.0,Okongwu,1630168.0,,,,,,,,,,,
205,PT09M04.00S,2023-11-26T23:43:27.8Z,2,REGULAR,steal,,[],1630168,,,1610612737,37,32,2023-11-26T23:53:38Z,1990000,False,,,0,,O. Okongwu STEAL (2 STL),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
206,PT09M00.00S,2023-11-26T23:43:32.9Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630180,9.543363994743759,49.01960784313725,1610612737,37,34,2023-11-26T23:52:46Z,2000000,False,5.0,37.0,1,left,S. Bey running reverse Layup (4 PTS) (T. Young 4 AST),"[1630180, 1629027]",1610612737.0,ATL,running reverse,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,3.75,Made,4.0,T. Young,1629027.0,4.0,,,,,,,,,,,,,,
208,PT08M44.00S,2023-11-26T23:43:47.9Z,2,REGULAR,3pt,Jump Shot,[],1628369,67.62483574244416,42.15686274509804,1610612738,40,34,2023-11-26T23:43:53Z,2020000,False,-39.0,252.0,1,right,J. Tatum 25' 3PT  (13 PTS) (D. White 4 AST),"[1628369, 1628401]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,25.48,Made,13.0,D. White,1628401.0,4.0,,,,,,,,,,,,,,
210,PT08M36.00S,2023-11-26T23:44:04.5Z,2,REGULAR,foul,personal,[],1630573,,,1610612737,40,34,2023-11-26T23:44:13Z,2040000,False,,,0,,S. Hauser personal FOUL (1 PF),"[1630573, 203992]",1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,1629175.0,,,,,1.0,0.0,Bogdanovic,203992.0,,
212,PT08M36.00S,2023-11-26T23:44:17.7Z,2,REGULAR,substitution,out,[],202083,,,1610612737,40,34,2023-11-26T23:44:24Z,2060000,False,,,0,,SUB out: W. Matthews,[202083],1610612737.0,ATL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT08M36.00S,2023-11-26T23:44:17.7Z,2,REGULAR,substitution,out,[],1630180,,,1610612737,40,34,2023-11-26T23:44:24Z,2070000,False,,,0,,SUB out: S. Bey,[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT08M36.00S,2023-11-26T23:44:17.7Z,2,REGULAR,substitution,in,[],1629631,,,1610612737,40,34,2023-11-26T23:44:24Z,2080000,False,,,0,,SUB in: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT08M36.00S,2023-11-26T23:44:17.7Z,2,REGULAR,substitution,in,[],1631100,,,1610612737,40,34,2023-11-26T23:44:24Z,2090000,False,,,0,,SUB in: A. Griffin,[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT08M32.00S,2023-11-26T23:44:28.3Z,2,REGULAR,foul,personal,['2freethrow'],1628401,,,1610612737,40,34,2023-11-26T23:44:39Z,2100000,False,,,0,,D. White shooting personal FOUL (1 PF) (Young 2 FT),"[1628401, 1629027]",1610612738.0,BOS,shooting,,,White,D. White,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,101283.0,,,,,1.0,0.0,Young,1629027.0,,
218,PT08M32.00S,2023-11-26T23:44:48.8Z,2,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,40,35,2023-11-26T23:44:48Z,2120000,False,,,0,,T. Young Free Throw 1 of 2 (14 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
219,PT08M32.00S,2023-11-26T23:45:04.1Z,2,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,40,36,2023-11-26T23:45:04Z,2130000,False,,,0,,T. Young Free Throw 2 of 2 (15 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
220,PT08M18.00S,2023-11-26T23:45:17.9Z,2,REGULAR,3pt,Jump Shot,[],1628369,69.72733245729303,69.85294117647058,1610612738,43,36,2023-11-26T23:45:23Z,2140000,False,99.0,232.0,1,right,J. Tatum 25' 3PT  (16 PTS) (D. White 5 AST),"[1628369, 1628401]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,25.24,Made,16.0,D. White,1628401.0,5.0,,,,,,,,,,,,,,
222,PT08M08.00S,2023-11-26T23:45:33.7Z,2,REGULAR,foul,offensive,[],1629631,,,1610612737,43,36,2023-11-26T23:45:45Z,2160000,False,,,0,,D. Hunter offensive FOUL (1 PF),"[1629631, 1628401]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,101283.0,,,,,1.0,0.0,White,1628401.0,,
224,PT08M08.00S,2023-11-26T23:45:33.7Z,2,REGULAR,turnover,offensive foul,[],1629631,,,1610612737,43,36,2023-11-26T23:45:33Z,2180000,False,,,0,,D. Hunter offensive foul TURNOVER (1 TO),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Right Center,,,,,,,1.0,,,101283.0,,,,,,,,,,
225,PT08M08.00S,2023-11-26T23:45:41.3Z,2,REGULAR,substitution,out,[],1629027,,,1610612738,43,36,2023-11-26T23:45:47Z,2190000,False,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT08M08.00S,2023-11-26T23:45:41.3Z,2,REGULAR,substitution,in,[],1627749,,,1610612738,43,36,2023-11-26T23:45:47Z,2200000,False,,,0,,SUB in: D. Murray,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT07M49.00S,2023-11-26T23:46:04.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628369,64.47109067017082,26.715686274509803,1610612738,43,36,2023-11-26T23:46:11Z,2210000,False,-116.0,281.0,1,right,MISS J. Tatum 30' step back 3PT,[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,30.46,Missed,,,,,,,,,,,,,,,,,,
228,PT07M46.00S,2023-11-26T23:46:07.6Z,2,REGULAR,rebound,offensive,[],201143,,,1610612738,43,36,2023-11-26T23:46:11Z,2220000,False,,,0,,A. Horford REBOUND (Off:2 Def:5),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,227.0,7.0,5.0,2.0,,,,,,
229,PT07M45.00S,2023-11-26T23:46:10.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628401,93.77463863337714,55.392156862745104,1610612738,45,36,2023-11-26T23:46:15Z,2230000,False,27.0,6.0,1,right,D. White cutting Layup (6 PTS) (A. Horford 2 AST),"[1628401, 201143]",1610612738.0,BOS,cutting,,,White,D. White,,,,,Restricted Area,0-8 Center,2.77,Made,6.0,A. Horford,201143.0,2.0,,,,,,,,,,,,,,
231,PT07M45.00S,2023-11-26T23:46:12.8Z,2,REGULAR,foul,personal,['1freethrow'],1630168,,,1610612738,45,36,2023-11-26T23:46:23Z,2250000,False,,,0,,O. Okongwu shooting personal FOUL (1 PF) (White 1 FT),"[1630168, 1628401]",1610612737.0,ATL,shooting,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,,,,101283.0,,,,,1.0,0.0,White,1628401.0,,
233,PT07M45.00S,2023-11-26T23:46:42.8Z,2,REGULAR,freethrow,1 of 1,"['fromturnover', '2ndchance']",1628401,,,1610612738,46,36,2023-11-26T23:46:42Z,2270000,False,,,0,,D. White Free Throw 1 of 1 (7 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
234,PT07M28.00S,2023-11-26T23:47:00.2Z,2,REGULAR,turnover,bad pass,[],1627749,,,1610612737,46,36,2023-11-26T23:48:08Z,2280000,False,,,0,,D. Murray bad pass TURNOVER (2 TO),"[1627749, 201143]",1610612737.0,ATL,,,,Murray,D. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2.0,Horford,201143.0,,,,,,,,,,,
235,PT07M28.00S,2023-11-26T23:47:00.2Z,2,REGULAR,steal,,[],201143,,,1610612738,46,36,2023-11-26T23:47:02Z,2290000,False,,,0,,A. Horford STEAL (1 STL),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
236,PT07M16.00S,2023-11-26T23:47:12.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628369,93.51182654402102,53.431372549019606,1610612738,48,36,2023-11-26T23:47:17Z,2300000,False,17.0,8.0,1,right,J. Tatum driving finger roll Layup (18 PTS),[1628369],1610612738.0,BOS,driving finger roll,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,1.92,Made,18.0,,,,,,,,,,,,,,,,,
237,PT07M14.00S,2023-11-26T23:47:19.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,48,36,2023-11-26T23:47:19Z,2310000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT07M14.00S,2023-11-26T23:49:37.9Z,2,REGULAR,substitution,out,[],1630573,,,1610612737,48,36,2023-11-26T23:50:03Z,2320000,False,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT07M14.00S,2023-11-26T23:49:37.9Z,2,REGULAR,substitution,out,[],201143,,,1610612737,48,36,2023-11-26T23:50:03Z,2330000,False,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT07M14.00S,2023-11-26T23:49:37.9Z,2,REGULAR,substitution,in,[],1627759,,,1610612737,48,36,2023-11-26T23:50:03Z,2340000,False,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT07M14.00S,2023-11-26T23:49:37.9Z,2,REGULAR,substitution,in,[],1630202,,,1610612737,48,36,2023-11-26T23:50:03Z,2350000,False,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT07M01.00S,2023-11-26T23:50:28.3Z,2,REGULAR,3pt,Jump Shot,[],1629631,34.510512483574246,63.23529411764706,1610612737,48,39,2023-11-26T23:50:32Z,2360000,False,-66.0,272.0,1,left,D. Hunter 27' 3PT  (6 PTS),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Center,27.98,Made,6.0,,,,,,,,,,,,,,,,,
243,PT06M38.00S,2023-11-26T23:50:50.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628369,89.17542706964521,39.950980392156865,1610612738,48,39,2023-11-26T23:56:07Z,2370000,False,-50.0,49.0,1,right,MISS J. Tatum 7' turnaround Shot,[1628369],1610612738.0,BOS,turnaround,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,7.04,Missed,,,,,,,,,,,,,,,,,,
244,PT06M36.00S,2023-11-26T23:50:52.7Z,2,REGULAR,rebound,offensive,[],1628369,,,1610612738,48,39,2023-11-26T23:50:56Z,2380000,False,,,0,,J. Tatum REBOUND (Off:1 Def:2),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,243.0,3.0,2.0,1.0,,,,,,
245,PT06M35.00S,2023-11-26T23:50:55.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628369,93.64323258869908,56.372549019607845,1610612738,48,39,2023-11-26T23:51:04Z,2390000,False,32.0,7.0,1,right,MISS J. Tatum putback Layup - blocked,"[1628369, 1630168]",1610612738.0,BOS,putback,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,3.27,Missed,,,,,,,,,,,,,,,,,Okongwu,1630168.0
246,PT06M35.00S,2023-11-26T23:50:55.2Z,2,REGULAR,block,,[],1630168,,,1610612738,48,39,2023-11-26T23:50:57Z,2400000,False,,,0,,O. Okongwu BLOCK (1 BLK),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
247,PT06M34.00S,2023-11-26T23:50:56.2Z,2,REGULAR,rebound,defensive,[],1630168,,,1610612737,48,39,2023-11-26T23:51:04Z,2410000,False,,,0,,O. Okongwu REBOUND (Off:0 Def:1),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,,,,,245.0,1.0,1.0,0.0,,,,,,
248,PT06M30.00S,2023-11-26T23:51:01.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629631,29.911300919842315,17.15686274509804,1610612737,48,39,2023-11-26T23:57:56Z,2420000,False,164.0,229.0,1,left,MISS D. Hunter 28' running pullup 3PT,[1629631],1610612737.0,ATL,running pullup,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Right Center,28.15,Missed,,,,,,,,,,,,,,,,,,
249,PT06M28.00S,2023-11-26T23:51:03.9Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,48,39,2023-11-26T23:51:12Z,2430000,False,,,0,,J. Tatum REBOUND (Off:1 Def:3),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,248.0,4.0,3.0,1.0,,,,,,
250,PT06M22.00S,2023-11-26T23:51:09.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1627759,92.9862023653088,3.9215686274509802,1610612738,48,39,2023-11-26T23:58:19Z,2440000,False,-230.0,13.0,1,right,MISS J. Brown running 3PT,[1627759],1610612738.0,BOS,running,,,Brown,J. Brown,,,,,Left Corner 3,24+ Left,23.08,Missed,,,,,,,,,,,,,,,,,,
251,PT06M19.00S,2023-11-26T23:51:12.7Z,2,REGULAR,rebound,defensive,[],1631100,,,1610612737,48,39,2023-11-26T23:51:28Z,2450000,False,,,0,,A. Griffin REBOUND (Off:0 Def:2),[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,Left Corner 3,24+ Left,,,,,,,,,,,250.0,2.0,2.0,0.0,,,,,,
252,PT06M04.00S,2023-11-26T23:51:25.0Z,2,REGULAR,2pt,Jump Shot,[],1631100,22.946780551905388,31.61764705882353,1610612737,48,39,2023-11-26T23:51:34Z,2460000,False,92.0,163.0,1,left,MISS A. Griffin 18' driving floating Shot,[1631100],1610612737.0,ATL,driving floating,,,Griffin,A. Griffin,,,,,Mid-Range,16-24 Right Center,18.73,Missed,,,,,,,,,,,,,,,,,,
