actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,playerName,playerNameI,descriptor,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
438,PT01M41.00S,2025-01-07T02:15:38.0Z,3,REGULAR,steal,,[],1630553,,,1610612751,64,78,2025-01-07T02:15:43Z,4270000,False,,,0,,K. Johnson STEAL (4 STL),[1630553],1610612751.0,BKN,,Johnson,K. Johnson,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,
439,PT01M38.00S,2025-01-07T02:15:41.9Z,3,REGULAR,foul,personal,['2freethrow'],1629614,,,1610612751,64,78,2025-01-07T02:15:59Z,4280000,False,,,0,,A. Nembhard shooting personal FOUL (2 PF) (Johnson 2 FT),"[1629614, 1630553]",1610612754.0,IND,203591.0,Nembhard,A. Nembhard,shooting,Restricted Area,0-8 Center,,,,,,,2.0,0.0,Johnson,1630553.0,,,,,,,,,
441,PT01M38.00S,2025-01-07T02:16:21.2Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630553,,,1610612751,65,78,2025-01-07T02:16:21Z,4300000,False,,,0,,K. Johnson Free Throw 1 of 2 (6 PTS),[1630553],1610612751.0,BKN,,Johnson,K. Johnson,,,,,Made,,,,,,,,,6.0,,,,,,,,
442,PT01M38.00S,2025-01-07T02:16:22.0Z,3,REGULAR,substitution,out,[],1629614,,,1610612751,65,78,2025-01-07T02:16:28Z,4310000,False,,,0,,SUB out: A. Nembhard,[1629614],1610612754.0,IND,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,
443,PT01M38.00S,2025-01-07T02:16:22.0Z,3,REGULAR,substitution,out,[],1626167,,,1610612751,65,78,2025-01-07T02:16:28Z,4320000,False,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,
444,PT01M38.00S,2025-01-07T02:16:22.0Z,3,REGULAR,substitution,in,[],1628418,,,1610612751,65,78,2025-01-07T02:16:28Z,4330000,False,,,0,,SUB in: T. Bryant,[1628418],1610612754.0,IND,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,
445,PT01M38.00S,2025-01-07T02:16:22.0Z,3,REGULAR,substitution,in,[],1630169,,,1610612751,65,78,2025-01-07T02:16:28Z,4340000,False,,,0,,SUB in: T. Haliburton,[1630169],1610612754.0,IND,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,
446,PT01M38.00S,2025-01-07T02:16:43.1Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630553,,,1610612751,66,78,2025-01-07T02:16:43Z,4350000,False,,,0,,K. Johnson Free Throw 2 of 2 (7 PTS),[1630553],1610612751.0,BKN,,Johnson,K. Johnson,,,,,Made,,,,,,,,,7.0,,,,,,,,
447,PT01M26.00S,2025-01-07T02:16:55.7Z,3,REGULAR,2pt,Jump Shot,[],204456,6.915243101182654,18.137254901960784,1610612754,66,78,2025-01-07T02:16:59Z,4360000,False,159.0,13.0,1,left,MISS T. McConnell 15' pullup Shot,[204456],1610612754.0,IND,,McConnell,T. McConnell,pullup,Mid-Range,8-16 Right,15.98,Missed,,,,,,,,,,,,,,,,,
448,PT01M23.00S,2025-01-07T02:16:58.7Z,3,REGULAR,rebound,defensive,[],1641787,,,1610612751,66,78,2025-01-07T02:16:59Z,4370000,False,,,0,,T. Evbuomwan REBOUND (Off:0 Def:6),[1641787],1610612751.0,BKN,,Evbuomwan,T. Evbuomwan,,Mid-Range,8-16 Right,,,447.0,6.0,6.0,0.0,,,,,,,,,,,,,
449,PT01M19.00S,2025-01-07T02:17:03.5Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630549,94.56307490144546,51.71568627450981,1610612751,68,78,2025-01-07T02:17:30Z,4380000,False,9.0,-1.0,1,right,D. Sharpe running alley-oop DUNK (10 PTS) (T. Evbuomwan 1 AST),"[1630549, 1641787]",1610612751.0,BKN,,Sharpe,D. Sharpe,running alley-oop,Restricted Area,0-8 Center,0.87,Made,,,,,,,,,10.0,,T. Evbuomwan,1641787.0,1.0,,,,
451,PT00M56.50S,2025-01-07T02:17:26.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641767,7.30946123521682,47.794117647058826,1610612754,68,78,2025-01-07T02:17:50Z,4400000,False,11.0,16.0,1,left,MISS B. Sheppard driving Layup - blocked,"[1641767, 1641787]",1610612754.0,IND,,Sheppard,B. Sheppard,driving,Restricted Area,0-8 Center,1.96,Missed,,,,,,,,,,,,,,Evbuomwan,1641787.0,,
452,PT00M56.50S,2025-01-07T02:17:26.5Z,3,REGULAR,block,,[],1641787,,,1610612754,68,78,2025-01-07T02:17:29Z,4410000,False,,,0,,T. Evbuomwan BLOCK (1 BLK),[1641787],1610612751.0,BKN,,Evbuomwan,T. Evbuomwan,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,
453,PT00M56.50S,2025-01-07T02:17:26.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612754,68,78,2025-01-07T02:17:50Z,4420000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,Restricted Area,0-8 Center,,,451.0,,,,,,,,,,,,,,,,
455,PT00M51.70S,2025-01-07T02:17:46.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628418,33.590670170827856,51.71568627450981,1610612754,68,78,2025-01-07T02:18:59Z,4440000,False,-9.0,263.0,1,left,MISS T. Bryant 26' pullup 3PT,[1628418],1610612754.0,IND,,Bryant,T. Bryant,pullup,Above the Break 3,24+ Center,26.34,Missed,,,,,,,,,,,,,,,,,
456,PT00M51.70S,2025-01-07T02:17:46.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612754,68,78,2025-01-07T02:18:07Z,4450000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,Above the Break 3,24+ Center,,,455.0,,,,,,,,,,,,,,,,
458,PT00M49.30S,2025-01-07T02:18:12.8Z,3,REGULAR,substitution,out,[],1630167,,,1610612754,68,78,2025-01-07T02:18:18Z,4470000,False,,,0,,SUB out: O. Toppin,[1630167],1610612754.0,IND,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,
459,PT00M49.30S,2025-01-07T02:18:12.8Z,3,REGULAR,substitution,in,[],1627783,,,1610612754,68,78,2025-01-07T02:18:18Z,4480000,False,,,0,,SUB in: P. Siakam,[1627783],1610612754.0,IND,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,
460,PT00M45.70S,2025-01-07T02:18:30.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1627783,31.488173455978973,67.8921568627451,1610612754,68,78,2025-01-07T02:18:35Z,4490000,False,-89.0,243.0,1,left,MISS P. Siakam 25' 3PT,[1627783],1610612754.0,IND,,Siakam,P. Siakam,,Above the Break 3,24+ Left Center,25.94,Missed,,,,,,,,,,,,,,,,,
461,PT00M41.10S,2025-01-07T02:18:35.0Z,3,REGULAR,rebound,defensive,[],1630549,,,1610612751,68,78,2025-01-07T02:18:35Z,4500000,False,,,0,,D. Sharpe REBOUND (Off:5 Def:2),[1630549],1610612751.0,BKN,,Sharpe,D. Sharpe,,Above the Break 3,24+ Left Center,,,460.0,7.0,2.0,5.0,,,,,,,,,,,,,
462,PT00M29.50S,2025-01-07T02:18:46.5Z,3,REGULAR,3pt,Jump Shot,[],1630592,67.7562417871222,61.51960784313726,1610612751,68,78,2025-01-07T02:18:53Z,4510000,False,58.0,251.0,1,right,MISS J. Wilson 25' pullup 3PT,[1630592],1610612751.0,BKN,,Wilson,J. Wilson,pullup,Above the Break 3,24+ Center,25.71,Missed,,,,,,,,,,,,,,,,,
463,PT00M25.80S,2025-01-07T02:18:50.2Z,3,REGULAR,rebound,offensive,[],1630549,,,1610612751,68,78,2025-01-07T02:18:53Z,4520000,False,,,0,,D. Sharpe REBOUND (Off:6 Def:2),[1630549],1610612751.0,BKN,,Sharpe,D. Sharpe,,Above the Break 3,24+ Center,,,462.0,8.0,2.0,6.0,,,,,,,,,,,,,
464,PT00M25.40S,2025-01-07T02:18:51.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641787,90.62089356110381,49.754901960784316,1610612751,70,78,2025-01-07T02:18:56Z,4530000,False,-1.0,36.0,1,right,T. Evbuomwan cutting Layup (6 PTS) (D. Sharpe 4 AST),"[1641787, 1630549]",1610612751.0,BKN,,Evbuomwan,T. Evbuomwan,cutting,Restricted Area,0-8 Center,3.57,Made,,,,,,,,,6.0,,D. Sharpe,1630549.0,4.0,,,,
466,PT00M02.20S,2025-01-07T02:19:16.2Z,3,REGULAR,2pt,Jump Shot,[],1630169,22.158344283837057,47.549019607843135,1610612754,70,78,2025-01-07T02:19:25Z,4550000,False,12.0,156.0,1,left,MISS T. Haliburton 15' floating Shot,[1630169],1610612754.0,IND,,Haliburton,T. Haliburton,floating,Mid-Range,8-16 Center,15.63,Missed,,,,,,,,,,,,,,,,,
467,PT00M02.20S,2025-01-07T02:19:16.2Z,3,REGULAR,rebound,defensive,[],1630549,,,1610612751,70,78,2025-01-07T02:19:25Z,4560000,False,,,0,,D. Sharpe REBOUND (Off:6 Def:3),[1630549],1610612751.0,BKN,,Sharpe,D. Sharpe,,Mid-Range,8-16 Center,,,466.0,9.0,3.0,6.0,,,,,,,,,,,,,
468,PT00M00.00S,2025-01-07T02:19:22.9Z,3,REGULAR,period,end,[],0,,,1610612751,70,78,2025-01-07T02:19:22Z,4570000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT12M00.00S,2025-01-07T02:19:45.1Z,4,REGULAR,substitution,out,['startperiod'],1630169,,,1610612751,70,78,2025-01-07T02:21:54Z,4580000,False,,,0,,SUB out: T. Haliburton,[1630169],1610612754.0,IND,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,
470,PT12M00.00S,2025-01-07T02:19:45.1Z,4,REGULAR,substitution,in,['startperiod'],1631097,,,1610612751,70,78,2025-01-07T02:21:54Z,4590000,False,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,
471,PT12M00.00S,2025-01-07T02:22:05.3Z,4,REGULAR,period,start,[],0,,,1610612751,70,78,2025-01-07T02:22:05Z,4600000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT11M56.00S,2025-01-07T02:22:08.8Z,4,REGULAR,turnover,bad pass,[],1630553,,,1610612751,70,78,2025-01-07T02:22:15Z,4610000,False,,,0,,K. Johnson bad pass TURNOVER (5 TO),"[1630553, 204456]",1610612751.0,BKN,,Johnson,K. Johnson,,Mid-Range,8-16 Right,,,,,,,,,,,,5.0,,,,,,McConnell,204456.0
473,PT11M56.00S,2025-01-07T02:22:08.8Z,4,REGULAR,steal,,[],204456,,,1610612754,70,78,2025-01-07T02:22:11Z,4620000,False,,,0,,T. McConnell STEAL (2 STL),[204456],1610612754.0,IND,,McConnell,T. McConnell,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,
474,PT11M51.00S,2025-01-07T02:22:14.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1631097,32.53942181340342,42.40196078431372,1610612754,70,81,2025-01-07T02:22:34Z,4630000,False,38.0,253.0,1,left,B. Mathurin 25' 3PT  (18 PTS) (P. Siakam 1 AST),"[1631097, 1627783]",1610612754.0,IND,,Mathurin,B. Mathurin,,Above the Break 3,24+ Center,25.62,Made,,,,,,,,,18.0,,P. Siakam,1627783.0,1.0,,,,
475,PT11M43.00S,2025-01-07T02:22:25.7Z,4,REGULAR,foul,personal,[],1627783,,,1610612751,70,81,2025-01-07T02:22:29Z,4640000,False,,,0,,P. Siakam personal FOUL (2 PF),"[1627783, 1641787]",1610612754.0,IND,2002.0,Siakam,P. Siakam,,In The Paint (Non-RA),8-16 Center,,,,,,,2.0,0.0,Evbuomwan,1641787.0,,,,,,,,,
478,PT11M35.00S,2025-01-07T02:22:46.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641787,82.34231274638634,45.09803921568628,1610612751,72,81,2025-01-07T02:22:51Z,4660000,False,-25.0,113.0,1,right,T. Evbuomwan 11' turnaround fadeaway Jump Shot (8 PTS),[1641787],1610612751.0,BKN,,Evbuomwan,T. Evbuomwan,turnaround fadeaway,In The Paint (Non-RA),8-16 Center,11.61,Made,,,,,,,,,8.0,,,,,,,,
479,PT11M09.00S,2025-01-07T02:23:12.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],204456,7.046649145860711,55.392156862745104,1610612754,72,83,2025-01-07T02:23:16Z,4670000,False,-27.0,14.0,1,left,T. McConnell driving reverse Layup (6 PTS),[204456],1610612754.0,IND,,McConnell,T. McConnell,driving reverse,Restricted Area,0-8 Center,3.03,Made,,,,,,,,,6.0,,,,,,,,
480,PT10M55.00S,2025-01-07T02:23:25.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641736,93.51182654402102,54.41176470588235,1610612751,74,83,2025-01-07T02:23:29Z,4680000,False,22.0,8.0,1,right,R. Beekman driving Layup (7 PTS),[1641736],1610612751.0,BKN,,Beekman,R. Beekman,driving,Restricted Area,0-8 Center,2.37,Made,,,,,,,,,7.0,,,,,,,,
481,PT10M46.00S,2025-01-07T02:23:37.3Z,4,REGULAR,foul,personal,['2freethrow'],1630592,,,1610612754,74,83,2025-01-07T02:23:48Z,4690000,False,,,0,,J. Wilson shooting personal FOUL (1 PF) (McConnell 2 FT),"[1630592, 204456]",1610612751.0,BKN,2002.0,Wilson,J. Wilson,shooting,Restricted Area,0-8 Center,,,,,,,1.0,0.0,McConnell,204456.0,,,,,,,,,
483,PT10M46.00S,2025-01-07T02:24:13.1Z,4,REGULAR,freethrow,1 of 2,[],204456,,,1610612754,74,84,2025-01-07T02:24:13Z,4710000,False,,,0,,T. McConnell Free Throw 1 of 2 (7 PTS),[204456],1610612754.0,IND,,McConnell,T. McConnell,,,,,Made,,,,,,,,,7.0,,,,,,,,
484,PT10M46.00S,2025-01-07T02:24:33.5Z,4,REGULAR,freethrow,2 of 2,[],204456,,,1610612754,74,85,2025-01-07T02:24:33Z,4720000,False,,,0,,T. McConnell Free Throw 2 of 2 (8 PTS),[204456],1610612754.0,IND,,McConnell,T. McConnell,,,,,Made,,,,,,,,,8.0,,,,,,,,
485,PT10M21.00S,2025-01-07T02:25:00.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641736,88.25558475689881,54.65686274509803,1610612751,74,85,2025-01-07T02:25:04Z,4730000,False,23.0,58.0,1,right,MISS R. Beekman 6' driving finger roll Layup,[1641736],1610612751.0,BKN,,Beekman,R. Beekman,driving finger roll,In The Paint (Non-RA),0-8 Center,6.24,Missed,,,,,,,,,,,,,,,,,
486,PT10M19.00S,2025-01-07T02:25:02.2Z,4,REGULAR,rebound,defensive,[],1631097,,,1610612754,74,85,2025-01-07T02:25:04Z,4740000,False,,,0,,B. Mathurin REBOUND (Off:0 Def:2),[1631097],1610612754.0,IND,,Mathurin,B. Mathurin,,In The Paint (Non-RA),0-8 Center,,,485.0,2.0,2.0,0.0,,,,,,,,,,,,,
487,PT10M15.00S,2025-01-07T02:25:07.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628418,6.389618922470433,52.69607843137255,1610612754,74,87,2025-01-07T02:25:15Z,4750000,False,-13.0,8.0,1,left,T. Bryant cutting Layup (4 PTS) (P. Siakam 2 AST),"[1628418, 1627783]",1610612754.0,IND,,Bryant,T. Bryant,cutting,Restricted Area,0-8 Center,1.55,Made,,,,,,,,,4.0,,P. Siakam,1627783.0,2.0,,,,
489,PT10M15.00S,2025-01-07T02:25:10.8Z,4,REGULAR,foul,personal,['1freethrow'],1641787,,,1610612754,74,87,2025-01-07T02:25:40Z,4770000,False,,,0,,T. Evbuomwan shooting personal FOUL (2 PF) (Bryant 1 FT),"[1641787, 1628418]",1610612751.0,BKN,1627541.0,Evbuomwan,T. Evbuomwan,shooting,Restricted Area,0-8 Center,,,,,,,2.0,0.0,Bryant,1628418.0,,,,,,,,,
491,PT10M15.00S,2025-01-07T02:25:21.4Z,4,REGULAR,substitution,out,[],1630549,,,1610612754,74,87,2025-01-07T02:25:38Z,4790000,False,,,0,,SUB out: D. Sharpe,[1630549],1610612751.0,BKN,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,
492,PT10M15.00S,2025-01-07T02:25:21.4Z,4,REGULAR,substitution,out,[],1641787,,,1610612754,74,87,2025-01-07T02:25:38Z,4800000,False,,,0,,SUB out: T. Evbuomwan,[1641787],1610612751.0,BKN,,Evbuomwan,T. Evbuomwan,,,,,,,,,,,,,,,,,,,,,,
493,PT10M15.00S,2025-01-07T02:25:21.4Z,4,REGULAR,substitution,out,[],1630592,,,1610612754,74,87,2025-01-07T02:25:38Z,4810000,False,,,0,,SUB out: J. Wilson,[1630592],1610612751.0,BKN,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,
494,PT10M15.00S,2025-01-07T02:25:21.4Z,4,REGULAR,substitution,in,[],1641730,,,1610612754,74,87,2025-01-07T02:25:38Z,4820000,False,,,0,,SUB in: N. Clowney,[1641730],1610612751.0,BKN,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,
495,PT10M15.00S,2025-01-07T02:25:21.4Z,4,REGULAR,substitution,in,[],1629651,,,1610612754,74,87,2025-01-07T02:25:38Z,4830000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,
496,PT10M15.00S,2025-01-07T02:25:21.4Z,4,REGULAR,substitution,in,[],1630533,,,1610612754,74,87,2025-01-07T02:25:38Z,4840000,False,,,0,,SUB in: Z. Williams,[1630533],1610612751.0,BKN,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,
497,PT10M15.00S,2025-01-07T02:25:57.1Z,4,REGULAR,freethrow,1 of 1,[],1628418,,,1610612754,74,88,2025-01-07T02:25:57Z,4850000,False,,,0,,T. Bryant Free Throw 1 of 1 (5 PTS),[1628418],1610612754.0,IND,,Bryant,T. Bryant,,,,,Made,,,,,,,,,5.0,,,,,,,,
498,PT10M04.00S,2025-01-07T02:26:11.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641736,87.20433639947439,55.14705882352941,1610612751,74,88,2025-01-07T02:26:16Z,4860000,False,26.0,68.0,1,right,MISS R. Beekman 7' pullup Shot,[1641736],1610612751.0,BKN,,Beekman,R. Beekman,pullup,In The Paint (Non-RA),0-8 Center,7.25,Missed,,,,,,,,,,,,,,,,,
499,PT10M00.00S,2025-01-07T02:26:15.0Z,4,REGULAR,rebound,defensive,[],1627783,,,1610612754,74,88,2025-01-07T02:26:16Z,4870000,False,,,0,,P. Siakam REBOUND (Off:1 Def:5),[1627783],1610612754.0,IND,,Siakam,P. Siakam,,In The Paint (Non-RA),0-8 Center,,,498.0,6.0,5.0,1.0,,,,,,,,,,,,,
500,PT09M53.00S,2025-01-07T02:26:20.9Z,4,REGULAR,3pt,Jump Shot,[],1631097,26.363337713534822,16.176470588235293,1610612754,74,88,2025-01-07T02:26:26Z,4880000,False,169.0,195.0,1,left,MISS B. Mathurin 25' 3PT,[1631097],1610612754.0,IND,,Mathurin,B. Mathurin,,Above the Break 3,24+ Right Center,25.83,Missed,,,,,,,,,,,,,,,,,
501,PT09M49.00S,2025-01-07T02:26:24.9Z,4,REGULAR,rebound,defensive,[],1630553,,,1610612751,74,88,2025-01-07T02:26:26Z,4890000,False,,,0,,K. Johnson REBOUND (Off:0 Def:2),[1630553],1610612751.0,BKN,,Johnson,K. Johnson,,Above the Break 3,24+ Right Center,,,500.0,2.0,2.0,0.0,,,,,,,,,,,,,
502,PT09M48.00S,2025-01-07T02:26:30.4Z,4,REGULAR,foul,personal,[],1641767,,,1610612751,74,88,2025-01-07T02:26:47Z,4900000,False,,,0,,B. Sheppard personal FOUL (1 PF),"[1641767, 1641730]",1610612754.0,IND,1627541.0,Sheppard,B. Sheppard,,Restricted Area,0-8 Center,,,,,,,1.0,0.0,Clowney,1641730.0,,,,,,,,,
504,PT09M48.00S,2025-01-07T02:26:58.9Z,4,REGULAR,substitution,out,[],1641736,,,1610612751,74,88,2025-01-07T02:27:13Z,4920000,False,,,0,,SUB out: R. Beekman,[1641736],1610612751.0,BKN,,Beekman,R. Beekman,,,,,,,,,,,,,,,,,,,,,,
505,PT09M48.00S,2025-01-07T02:26:58.9Z,4,REGULAR,substitution,in,[],1631213,,,1610612751,74,88,2025-01-07T02:27:13Z,4930000,False,,,0,,SUB in: T. Martin,[1631213],1610612751.0,BKN,,Martin,T. Martin,,,,,,,,,,,,,,,,,,,,,,
506,PT09M41.00S,2025-01-07T02:27:19.5Z,4,REGULAR,3pt,Jump Shot,[],1641730,68.01905387647832,17.15686274509804,1610612751,74,88,2025-01-07T02:27:30Z,4940000,False,-164.0,248.0,1,right,MISS N. Clowney 29' 3PT,[1641730],1610612751.0,BKN,,Clowney,N. Clowney,,Above the Break 3,24+ Left Center,29.75,Missed,,,,,,,,,,,,,,,,,
507,PT09M41.00S,2025-01-07T02:27:19.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612751,74,88,2025-01-07T02:27:30Z,4950000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,Above the Break 3,24+ Left Center,,,506.0,,,,,,,,,,,,,,,,
509,PT09M41.00S,2025-01-07T02:27:23.9Z,4,REGULAR,foul,personal,[],1631097,,,1610612751,74,88,2025-01-07T02:28:15Z,4970000,False,,,0,,B. Mathurin loose ball personal FOUL (2 PF),"[1631097, 1630533]",1610612754.0,IND,2002.0,Mathurin,B. Mathurin,loose ball,Restricted Area,0-8 Center,,,,,,,2.0,0.0,Williams,1630533.0,,,,,,,,,
511,PT09M33.00S,2025-01-07T02:27:49.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1641730,95.22010512483574,95.83333333333334,1610612751,74,88,2025-01-07T02:27:53Z,4990000,False,229.0,-8.0,1,right,MISS N. Clowney 3PT,[1641730],1610612751.0,BKN,,Clowney,N. Clowney,,Right Corner 3,24+ Right,22.93,Missed,,,,,,,,,,,,,,,,,
512,PT09M29.00S,2025-01-07T02:27:53.4Z,4,REGULAR,rebound,offensive,[],1630553,,,1610612751,74,88,2025-01-07T02:27:53Z,5000000,False,,,0,,K. Johnson REBOUND (Off:1 Def:2),[1630553],1610612751.0,BKN,,Johnson,K. Johnson,,Right Corner 3,24+ Right,,,511.0,3.0,2.0,1.0,,,,,,,,,,,,,
513,PT09M24.00S,2025-01-07T02:27:58.4Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1631213,89.56964520367937,33.33333333333333,1610612751,74,88,2025-01-07T02:28:02Z,5010000,False,-83.0,46.0,1,right,MISS T. Martin 9' floating Shot - blocked,"[1631213, 1628418]",1610612751.0,BKN,,Martin,T. Martin,floating,Mid-Range,8-16 Left,9.49,Missed,,,,,,,,,,,,,,Bryant,1628418.0,,
514,PT09M24.00S,2025-01-07T02:27:58.4Z,4,REGULAR,block,,[],1628418,,,1610612751,74,88,2025-01-07T02:28:00Z,5020000,False,,,0,,T. Bryant BLOCK (1 BLK),[1628418],1610612754.0,IND,,Bryant,T. Bryant,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,
515,PT09M21.00S,2025-01-07T02:28:01.4Z,4,REGULAR,rebound,offensive,[],1631213,,,1610612751,74,88,2025-01-07T02:28:02Z,5030000,False,,,0,,T. Martin REBOUND (Off:2 Def:1),[1631213],1610612751.0,BKN,,Martin,T. Martin,,Mid-Range,8-16 Left,,,513.0,3.0,1.0,2.0,,,,,,,,,,,,,
516,PT09M18.00S,2025-01-07T02:28:04.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630553,68.01905387647832,33.088235294117645,1610612751,77,88,2025-01-07T02:28:09Z,5040000,False,-85.0,248.0,1,right,K. Johnson 26' 3PT  (10 PTS) (N. Claxton 3 AST),"[1630553, 1629651]",1610612751.0,BKN,,Johnson,K. Johnson,,Above the Break 3,24+ Left Center,26.21,Made,,,,,,,,,10.0,,N. Claxton,1629651.0,3.0,,,,
518,PT09M02.00S,2025-01-07T02:28:19.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,9.411957950065702,46.568627450980394,1610612754,77,88,2025-01-07T02:28:42Z,5060000,False,17.0,36.0,1,left,MISS P. Siakam driving Layup,[1627783],1610612754.0,IND,,Siakam,P. Siakam,driving,Restricted Area,0-8 Center,3.99,Missed,,,,,,,,,,,,,,,,,
519,PT09M00.00S,2025-01-07T02:28:21.9Z,4,REGULAR,rebound,defensive,[],1630533,,,1610612751,77,88,2025-01-07T02:28:42Z,5070000,False,,,0,,Z. Williams REBOUND (Off:0 Def:8),[1630533],1610612751.0,BKN,,Williams,Z. Williams,,Restricted Area,0-8 Center,,,518.0,8.0,8.0,0.0,,,,,,,,,,,,,
520,PT08M56.00S,2025-01-07T02:28:28.7Z,4,REGULAR,foul,personal,[],1631097,,,1610612751,77,88,2025-01-07T02:28:34Z,5080000,False,,,0,,B. Mathurin personal FOUL (3 PF),"[1631097, 1630533]",1610612754.0,IND,203591.0,Mathurin,B. Mathurin,,Mid-Range,8-16 Right,,,,,,,3.0,0.0,Williams,1630533.0,,,,,,,,,
522,PT08M48.00S,2025-01-07T02:28:56.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628418,,,1610612751,77,88,2025-01-07T02:29:06Z,5100000,False,,,0,,T. Bryant shooting personal FOUL (2 PF) (Clowney 2 FT),"[1628418, 1641730]",1610612754.0,IND,1627541.0,Bryant,T. Bryant,shooting,Restricted Area,0-8 Center,,,,,,,2.0,0.0,Clowney,1641730.0,,,,,,,,,
524,PT08M48.00S,2025-01-07T02:29:30.2Z,4,REGULAR,freethrow,1 of 2,[],1641730,,,1610612751,78,88,2025-01-07T02:29:30Z,5120000,False,,,0,,N. Clowney Free Throw 1 of 2 (13 PTS),[1641730],1610612751.0,BKN,,Clowney,N. Clowney,,,,,Made,,,,,,,,,13.0,,,,,,,,
525,PT08M48.00S,2025-01-07T02:29:31.0Z,4,REGULAR,substitution,out,[],1628418,,,1610612751,78,88,2025-01-07T02:29:47Z,5130000,False,,,0,,SUB out: T. Bryant,[1628418],1610612754.0,IND,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,
526,PT08M48.00S,2025-01-07T02:29:31.0Z,4,REGULAR,substitution,out,[],204456,,,1610612751,78,88,2025-01-07T02:29:47Z,5140000,False,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,
527,PT08M48.00S,2025-01-07T02:29:31.0Z,4,REGULAR,substitution,out,[],1641767,,,1610612751,78,88,2025-01-07T02:29:47Z,5150000,False,,,0,,SUB out: B. Sheppard,[1641767],1610612754.0,IND,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,
