actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
253,PT03M57.00S,2024-12-05T01:23:48.1Z,2,REGULAR,foul,personal,['2freethrow'],1629661,,,1610612754,46,30,2024-12-05T01:24:04Z,2430000,False,,,0,,C. Johnson shooting personal FOUL (1 PF) (Turner 2 FT),"[1629661, 1626167]",1610612751.0,BKN,shooting,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),0-8 Center,1630886.0,,,,,,,,,,,,,,1.0,0.0,Turner,1626167.0,,
255,PT03M57.00S,2024-12-05T01:24:18.5Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1626167,,,1610612754,46,31,2024-12-05T01:24:18Z,2450000,False,,,0,,M. Turner Free Throw 1 of 2 (8 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,,
256,PT03M57.00S,2024-12-05T01:24:19.2Z,2,REGULAR,substitution,out,[],1629651,,,1610612754,46,31,2024-12-05T01:24:22Z,2460000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT03M57.00S,2024-12-05T01:24:19.2Z,2,REGULAR,substitution,in,[],1630549,,,1610612754,46,31,2024-12-05T01:24:22Z,2470000,False,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT03M57.00S,2024-12-05T01:24:35.4Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1626167,,,1610612754,46,32,2024-12-05T01:24:35Z,2480000,False,,,0,,M. Turner Free Throw 2 of 2 (9 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,,
259,PT03M33.00S,2024-12-05T01:25:00.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630549,6.1268068331143235,50.49019607843137,1610612751,46,32,2024-12-05T01:25:06Z,2490000,False,-2.0,5.0,1,left,MISS D. Sharpe cutting DUNK,[1630549],1610612751.0,BKN,cutting,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,,,0.57,Missed,,,,,,,,,,,,,,,,
260,PT03M33.00S,2024-12-05T01:25:00.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612754,46,32,2024-12-05T01:25:06Z,2500000,False,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,259.0,,,,,,,,,,,
262,PT03M17.00S,2024-12-05T01:25:22.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631097,90.62089356110381,56.61764705882353,1610612754,46,32,2024-12-05T01:25:38Z,2520000,False,33.0,36.0,1,right,MISS B. Mathurin driving Layup,[1631097],1610612754.0,IND,driving,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),0-8 Center,,,4.87,Missed,,,,,,,,,,,,,,,,
263,PT03M14.00S,2024-12-05T01:25:25.0Z,2,REGULAR,rebound,offensive,[],1642277,,,1610612754,46,32,2024-12-05T01:25:38Z,2530000,False,,,0,,J. Furphy REBOUND (Off:1 Def:2),[1642277],1610612754.0,IND,,,,Furphy,J. Furphy,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,262.0,3.0,2.0,1.0,,,,,,,,
264,PT03M13.00S,2024-12-05T01:25:25.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642277,86.5473061760841,51.71568627450981,1610612754,46,32,2024-12-05T01:25:41Z,2540000,False,9.0,74.0,1,right,MISS J. Furphy 7' putback Layup,[1642277],1610612754.0,IND,putback,,,Furphy,J. Furphy,,,,,In The Paint (Non-RA),0-8 Center,,,7.45,Missed,,,,,,,,,,,,,,,,
265,PT03M11.00S,2024-12-05T01:25:28.0Z,2,REGULAR,rebound,defensive,[],1630592,,,1610612751,46,32,2024-12-05T01:25:28Z,2550000,False,,,0,,J. Wilson REBOUND (Off:0 Def:1),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,264.0,1.0,1.0,0.0,,,,,,,,
266,PT03M00.00S,2024-12-05T01:25:38.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203471,14.536793692509855,34.31372549019608,1610612751,46,32,2024-12-05T01:25:46Z,2560000,False,78.0,84.0,1,left,MISS D. Schröder 11' driving floating Shot,[203471],1610612751.0,BKN,driving floating,,,Schröder,D. Schröder,,,,,In The Paint (Non-RA),8-16 Right,,,11.5,Missed,,,,,,,,,,,,,,,,
267,PT02M58.00S,2024-12-05T01:25:40.0Z,2,REGULAR,rebound,defensive,[],1642277,,,1610612754,46,32,2024-12-05T01:25:46Z,2570000,False,,,0,,J. Furphy REBOUND (Off:1 Def:3),[1642277],1610612754.0,IND,,,,Furphy,J. Furphy,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,266.0,4.0,3.0,1.0,,,,,,,,
268,PT02M55.00S,2024-12-05T01:25:44.1Z,2,REGULAR,turnover,bad pass,[],1631097,,,1610612754,46,32,2024-12-05T01:27:41Z,2580000,False,,,0,,B. Mathurin bad pass TURNOVER (2 TO),"[1631097, 1629661]",1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),8-16 Center,,2.0,,,,,,,,,,,,,,,,,Johnson,1629661.0
269,PT02M55.00S,2024-12-05T01:25:44.1Z,2,REGULAR,steal,,[],1629661,,,1610612751,46,32,2024-12-05T01:25:52Z,2590000,False,,,0,,C. Johnson STEAL (1 STL),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
270,PT02M51.00S,2024-12-05T01:26:12.2Z,2,REGULAR,foul,personal,['2freethrow'],1631097,,,1610612751,46,32,2024-12-05T01:29:32Z,2600000,False,,,0,,B. Mathurin shooting personal FOUL (2 PF) (Johnson 2 FT),"[1631097, 1629661]",1610612754.0,IND,shooting,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,1630886.0,,,,,,,,,,,,,,2.0,0.0,Johnson,1629661.0,,
274,PT02M51.00S,2024-12-05T01:26:32.6Z,2,REGULAR,timeout,challenge,['team'],0,,,1610612751,46,32,2024-12-05T01:29:30Z,2640000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT02M51.00S,2024-12-05T01:26:33.5Z,2,REGULAR,substitution,out,[],1630167,,,1610612751,46,32,2024-12-05T01:29:18Z,2650000,False,,,0,,SUB out: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT02M51.00S,2024-12-05T01:26:33.5Z,2,REGULAR,substitution,in,[],1627783,,,1610612751,46,32,2024-12-05T01:29:18Z,2660000,False,,,0,,SUB in: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT02M51.00S,2024-12-05T01:29:33.4Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629661,,,1610612751,47,32,2024-12-05T01:29:33Z,2670000,False,,,0,,C. Johnson Free Throw 1 of 2 (15 PTS),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,Made,15.0,,,,,,,,,,,,,,,
278,PT02M51.00S,2024-12-05T01:29:33.4Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1629661,,,1610612751,47,32,2024-12-05T01:29:38Z,2680000,False,,,0,,MISS C. Johnson Free Throw 2 of 2,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
279,PT02M47.00S,2024-12-05T01:29:37.4Z,2,REGULAR,rebound,defensive,[],1642277,,,1610612754,47,32,2024-12-05T01:29:38Z,2690000,False,,,0,,J. Furphy REBOUND (Off:1 Def:4),[1642277],1610612754.0,IND,,,,Furphy,J. Furphy,,,,,,,,,,,,,,,278.0,5.0,4.0,1.0,,,,,,,,
280,PT02M32.00S,2024-12-05T01:29:50.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630169,92.19776609724047,55.14705882352941,1610612754,47,32,2024-12-05T01:29:54Z,2700000,False,26.0,21.0,1,right,MISS T. Haliburton driving Layup - blocked,"[1630169, 1630553]",1610612754.0,IND,driving,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,,,3.31,Missed,,,,,,,,,Johnson,1630553.0,,,,,,
281,PT02M32.00S,2024-12-05T01:29:50.0Z,2,REGULAR,block,,[],1630553,,,1610612754,47,32,2024-12-05T01:29:53Z,2710000,False,,,0,,K. Johnson BLOCK (1 BLK),[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
282,PT02M28.00S,2024-12-05T01:29:54.0Z,2,REGULAR,rebound,defensive,[],1629661,,,1610612751,47,32,2024-12-05T01:29:54Z,2720000,False,,,0,,C. Johnson REBOUND (Off:0 Def:5),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,280.0,5.0,5.0,0.0,,,,,,,,
283,PT02M24.00S,2024-12-05T01:29:57.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630553,27.414586070959263,79.16666666666666,1610612751,47,32,2024-12-05T01:30:22Z,2730000,False,-146.0,205.0,1,left,MISS K. Johnson 25' running 3PT,[1630553],1610612751.0,BKN,running,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,,,25.17,Missed,,,,,,,,,,,,,,,,
284,PT02M21.00S,2024-12-05T01:30:00.7Z,2,REGULAR,rebound,defensive,[],1642277,,,1610612754,47,32,2024-12-05T01:30:22Z,2740000,False,,,0,,J. Furphy REBOUND (Off:1 Def:5),[1642277],1610612754.0,IND,,,,Furphy,J. Furphy,,,,,Above the Break 3,24+ Left Center,,,,,,,,,283.0,6.0,5.0,1.0,,,,,,,,
285,PT02M08.00S,2024-12-05T01:30:14.6Z,2,REGULAR,turnover,lost ball,[],1631097,,,1610612754,47,32,2024-12-05T01:30:23Z,2750000,False,,,0,,B. Mathurin lost ball TURNOVER (3 TO),"[1631097, 1630592]",1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),0-8 Center,,3.0,,,,,,,,,,,,,,,,,Wilson,1630592.0
286,PT02M08.00S,2024-12-05T01:30:14.6Z,2,REGULAR,steal,,[],1630592,,,1610612751,47,32,2024-12-05T01:30:43Z,2760000,False,,,0,,J. Wilson STEAL (2 STL),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
287,PT02M04.00S,2024-12-05T01:30:20.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630169,,,1610612751,47,32,2024-12-05T01:30:30Z,2770000,False,,,0,,T. Haliburton shooting personal FOUL (1 PF) (Johnson 2 FT),"[1630169, 1629661]",1610612754.0,IND,shooting,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),0-8 Center,202053.0,,,,,,,,,,,,,,1.0,0.0,Johnson,1629661.0,,
289,PT02M04.00S,2024-12-05T01:30:49.4Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629661,,,1610612751,48,32,2024-12-05T01:30:49Z,2790000,False,,,0,,C. Johnson Free Throw 1 of 2 (16 PTS),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,Made,16.0,,,,,,,,,,,,,,,
290,PT02M04.00S,2024-12-05T01:30:50.3Z,2,REGULAR,substitution,out,[],1630549,,,1610612751,48,32,2024-12-05T01:30:57Z,2800000,False,,,0,,SUB out: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT02M04.00S,2024-12-05T01:30:50.3Z,2,REGULAR,substitution,in,[],1629651,,,1610612751,48,32,2024-12-05T01:30:57Z,2810000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT02M04.00S,2024-12-05T01:31:13.5Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1629661,,,1610612751,49,32,2024-12-05T01:31:13Z,2820000,False,,,0,,C. Johnson Free Throw 2 of 2 (17 PTS),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,Made,17.0,,,,,,,,,,,,,,,
293,PT01M52.00S,2024-12-05T01:31:27.0Z,2,REGULAR,turnover,lost ball,[],1627783,,,1610612754,49,32,2024-12-05T01:31:32Z,2830000,False,,,0,,P. Siakam lost ball TURNOVER (1 TO),"[1627783, 1630553]",1610612754.0,IND,,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,,1.0,,,,,,,,,,,,,,,,,Johnson,1630553.0
294,PT01M52.00S,2024-12-05T01:31:27.0Z,2,REGULAR,steal,,[],1630553,,,1610612751,49,32,2024-12-05T01:31:29Z,2840000,False,,,0,,K. Johnson STEAL (1 STL),[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
295,PT01M46.00S,2024-12-05T01:31:33.4Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629661,35.56176084099869,49.754901960784316,1610612751,49,32,2024-12-05T01:32:27Z,2850000,False,1.0,282.0,1,left,MISS C. Johnson 28' running 3PT,[1629661],1610612751.0,BKN,running,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Center,,,28.18,Missed,,,,,,,,,,,,,,,,
296,PT01M39.00S,2024-12-05T01:31:40.4Z,2,REGULAR,rebound,defensive,[],1626167,,,1610612754,49,32,2024-12-05T01:31:41Z,2860000,False,,,0,,M. Turner REBOUND (Off:0 Def:4),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,,,,,,,,,295.0,4.0,4.0,0.0,,,,,,,,
297,PT01M29.00S,2024-12-05T01:31:48.6Z,2,REGULAR,3pt,Jump Shot,[],1631097,86.81011826544021,95.34313725490196,1610612754,49,32,2024-12-05T01:31:53Z,2870000,False,227.0,71.0,1,right,MISS B. Mathurin 3PT,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Right Corner 3,24+ Right,,,23.77,Missed,,,,,,,,,,,,,,,,
298,PT01M26.00S,2024-12-05T01:31:51.6Z,2,REGULAR,rebound,defensive,[],1629651,,,1610612751,49,32,2024-12-05T01:31:53Z,2880000,False,,,0,,N. Claxton REBOUND (Off:0 Def:4),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Right Corner 3,24+ Right,,,,,,,,,297.0,4.0,4.0,0.0,,,,,,,,
299,PT01M18.00S,2024-12-05T01:32:01.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629651,6.521024967148489,52.94117647058824,1610612751,49,32,2024-12-05T01:33:18Z,2890000,False,-15.0,9.0,1,left,MISS N. Claxton cutting Layup,[1629651],1610612751.0,BKN,cutting,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,1.71,Missed,,,,,,,,,,,,,,,,
300,PT01M14.00S,2024-12-05T01:32:03.7Z,2,REGULAR,rebound,defensive,[],1627783,,,1610612754,49,32,2024-12-05T01:32:03Z,2900000,False,,,0,,P. Siakam REBOUND (Off:0 Def:5),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,,,,,,299.0,5.0,5.0,0.0,,,,,,,,
301,PT01M05.00S,2024-12-05T01:32:12.8Z,2,REGULAR,3pt,Jump Shot,[],1642277,92.32917214191852,2.696078431372549,1610612754,49,35,2024-12-05T01:32:18Z,2910000,False,-237.0,20.0,1,right,J. Furphy 3PT  (3 PTS) (T. Haliburton 3 AST),"[1642277, 1630169]",1610612754.0,IND,,,,Furphy,J. Furphy,,,,,Left Corner 3,24+ Left,,,23.73,Made,3.0,T. Haliburton,1630169.0,3.0,,,,,,,,,,,,
303,PT01M04.00S,2024-12-05T01:32:20.9Z,2,REGULAR,timeout,full,['team'],0,,,1610612751,49,35,2024-12-05T01:32:20Z,2930000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT00M51.60S,2024-12-05T01:34:17.8Z,2,REGULAR,3pt,Jump Shot,[],1630592,14.14257555847569,3.6764705882352944,1610612751,49,35,2024-12-05T01:34:26Z,2940000,False,232.0,80.0,1,left,MISS J. Wilson 24' 3PT,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Right Corner 3,24+ Right,,,24.52,Missed,,,,,,,,,,,,,,,,
305,PT00M46.70S,2024-12-05T01:34:22.7Z,2,REGULAR,rebound,offensive,[],1629651,,,1610612751,49,35,2024-12-05T01:34:26Z,2950000,False,,,0,,N. Claxton REBOUND (Off:1 Def:4),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Right Corner 3,24+ Right,,,,,,,,,304.0,5.0,4.0,1.0,,,,,,,,
306,PT00M33.60S,2024-12-05T01:34:36.1Z,2,REGULAR,turnover,bad pass,[],203471,,,1610612751,49,35,2024-12-05T01:34:43Z,2960000,False,,,0,,D. Schröder bad pass TURNOVER (2 TO),"[203471, 1627783]",1610612751.0,BKN,,,,Schröder,D. Schröder,,,,,In The Paint (Non-RA),0-8 Center,,2.0,,,,,,,,,,,,,,,,,Siakam,1627783.0
307,PT00M33.60S,2024-12-05T01:34:36.1Z,2,REGULAR,steal,,[],1627783,,,1610612754,49,35,2024-12-05T01:34:38Z,2970000,False,,,0,,P. Siakam STEAL (1 STL),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
308,PT00M28.20S,2024-12-05T01:34:41.6Z,2,REGULAR,turnover,bad pass,[],1630169,,,1610612754,49,35,2024-12-05T01:34:46Z,2980000,False,,,0,,T. Haliburton bad pass TURNOVER (2 TO),"[1630169, 1629661]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),8-16 Center,,2.0,,,,,,,,,,,,,,,,,Johnson,1629661.0
309,PT00M28.20S,2024-12-05T01:34:41.6Z,2,REGULAR,steal,,[],1629661,,,1610612751,49,35,2024-12-05T01:34:44Z,2990000,False,,,0,,C. Johnson STEAL (2 STL),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
310,PT00M08.70S,2024-12-05T01:35:01.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203471,7.703679369250986,45.09803921568628,1610612751,51,35,2024-12-05T01:35:06Z,3000000,False,25.0,20.0,1,left,D. Schröder driving Layup (2 PTS),[203471],1610612751.0,BKN,driving,,,Schröder,D. Schröder,,,,,Restricted Area,0-8 Center,,,3.16,Made,2.0,,,,,,,,,,,,,,,
311,PT00M06.90S,2024-12-05T01:35:06.3Z,2,REGULAR,turnover,bad pass,[],1631097,,,1610612754,51,35,2024-12-05T01:35:10Z,3010000,False,,,0,,B. Mathurin bad pass TURNOVER (4 TO),"[1631097, 203471]",1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Mid-Range,16-24 Right Center,,4.0,,,,,,,,,,,,,,,,,Schröder,203471.0
312,PT00M06.90S,2024-12-05T01:35:06.3Z,2,REGULAR,steal,,[],203471,,,1610612751,51,35,2024-12-05T01:35:08Z,3020000,False,,,0,,D. Schröder STEAL (1 STL),[203471],1610612751.0,BKN,,,,Schröder,D. Schröder,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
313,PT00M02.10S,2024-12-05T01:35:11.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629661,25.837713534822605,17.647058823529413,1610612751,51,35,2024-12-05T01:35:15Z,3030000,False,162.0,190.0,1,left,MISS C. Johnson 24' 3PT,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Right Center,,,24.99,Missed,,,,,,,,,,,,,,,,
314,PT00M02.10S,2024-12-05T01:35:11.1Z,2,REGULAR,rebound,defensive,[],1626167,,,1610612754,51,35,2024-12-05T01:35:15Z,3040000,False,,,0,,M. Turner REBOUND (Off:0 Def:5),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Right Center,,,,,,,,,313.0,5.0,5.0,0.0,,,,,,,,
315,PT00M00.60S,2024-12-05T01:35:16.3Z,2,REGULAR,3pt,Jump Shot,[],1630169,42.657687253613666,18.627450980392158,1610612754,51,35,2024-12-05T01:35:40Z,3050000,False,-157.0,487.0,1,right,MISS T. Haliburton 51' running pullup 3PT,[1630169],1610612754.0,IND,running pullup,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,,,51.12,Missed,,,,,,,,,,,,,,,,
316,PT00M00.10S,2024-12-05T01:35:16.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612754,51,35,2024-12-05T01:35:40Z,3060000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,315.0,,,,,,,,,,,
317,PT00M00.00S,2024-12-05T01:35:20.4Z,2,REGULAR,period,end,[],0,,,1610612754,51,35,2024-12-05T01:35:20Z,3070000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT12M00.00S,2024-12-05T01:50:32.9Z,3,REGULAR,period,start,[],0,,,1610612754,51,35,2024-12-05T01:50:32Z,3080000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT11M39.00S,2024-12-05T01:50:55.8Z,3,REGULAR,foul,personal,['2freethrow'],1629651,,,1610612754,51,35,2024-12-05T01:51:10Z,3090000,False,,,0,,N. Claxton shooting personal FOUL (1 PF) (Siakam 2 FT),"[1629651, 1627783]",1610612751.0,BKN,shooting,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,202053.0,,,,,,,,,,,,,,1.0,0.0,Siakam,1627783.0,,
321,PT11M39.00S,2024-12-05T01:51:26.0Z,3,REGULAR,freethrow,1 of 2,[],1627783,,,1610612754,51,35,2024-12-05T01:51:26Z,3110000,False,,,0,,MISS P. Siakam Free Throw 1 of 2,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
322,PT11M39.00S,2024-12-05T01:51:26.0Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,51,35,2024-12-05T01:51:26Z,3120000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,321.0,,,,,,,,,,,
323,PT11M39.00S,2024-12-05T01:51:44.6Z,3,REGULAR,freethrow,2 of 2,[],1627783,,,1610612754,51,36,2024-12-05T01:51:44Z,3130000,False,,,0,,P. Siakam Free Throw 2 of 2 (8 PTS),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,,
324,PT11M18.00S,2024-12-05T01:52:07.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629651,87.07293035479631,45.34313725490196,1610612751,53,36,2024-12-05T01:52:32Z,3140000,False,-23.0,69.0,1,right,N. Claxton 7' floating Jump Shot (11 PTS) (J. Wilson 3 AST),"[1629651, 1630592]",1610612751.0,BKN,floating,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,7.28,Made,11.0,J. Wilson,1630592.0,3.0,,,,,,,,,,,,
326,PT10M57.00S,2024-12-05T01:52:28.3Z,3,REGULAR,3pt,Jump Shot,[],1642277,22.552562417871222,86.27450980392157,1610612754,53,39,2024-12-05T01:52:35Z,3160000,False,-181.0,159.0,1,left,J. Furphy 24' 3PT  (6 PTS) (M. Turner 3 AST),"[1642277, 1626167]",1610612754.0,IND,,,,Furphy,J. Furphy,,,,,Above the Break 3,24+ Left Center,,,24.15,Made,6.0,M. Turner,1626167.0,3.0,,,,,,,,,,,,
328,PT10M32.00S,2024-12-05T01:52:54.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629651,86.5473061760841,45.83333333333333,1610612751,55,39,2024-12-05T01:52:58Z,3180000,False,-21.0,74.0,1,right,N. Claxton 7' floating Jump Shot (13 PTS) (D. Schröder 1 AST),"[1629651, 203471]",1610612751.0,BKN,floating,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,7.69,Made,13.0,D. Schröder,203471.0,1.0,,,,,,,,,,,,
330,PT10M16.00S,2024-12-05T01:53:09.3Z,3,REGULAR,2pt,Jump Shot,[],1626167,23.078186596583443,47.05882352941176,1610612754,55,39,2024-12-05T01:53:14Z,3200000,False,15.0,164.0,1,left,MISS M. Turner 16' Jump Shot,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Mid-Range,16-24 Center,,,16.51,Missed,,,,,,,,,,,,,,,,
331,PT10M13.00S,2024-12-05T01:53:12.3Z,3,REGULAR,rebound,defensive,[],1629651,,,1610612751,55,39,2024-12-05T01:53:14Z,3210000,False,,,0,,N. Claxton REBOUND (Off:1 Def:5),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Mid-Range,16-24 Center,,,,,,,,,330.0,6.0,5.0,1.0,,,,,,,,
332,PT10M03.00S,2024-12-05T01:53:26.3Z,3,REGULAR,foul,personal,[],1642277,,,1610612751,55,39,2024-12-05T01:54:01Z,3220000,False,,,0,,J. Furphy personal FOUL (1 PF),"[1642277, 1629651]",1610612754.0,IND,,,,Furphy,J. Furphy,,,,,In The Paint (Non-RA),8-16 Left,202053.0,,,,,,,,,,,,,,1.0,0.0,Claxton,1629651.0,,
334,PT09M52.00S,2024-12-05T01:53:57.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203471,92.19776609724047,54.65686274509803,1610612751,55,39,2024-12-05T01:54:04Z,3240000,False,23.0,21.0,1,right,MISS D. Schröder driving Layup - blocked,"[203471, 1631097]",1610612751.0,BKN,driving,,,Schröder,D. Schröder,,,,,Restricted Area,0-8 Center,,,3.12,Missed,,,,,,,,,Mathurin,1631097.0,,,,,,
335,PT09M52.00S,2024-12-05T01:53:57.1Z,3,REGULAR,block,,[],1631097,,,1610612751,55,39,2024-12-05T01:54:00Z,3250000,False,,,0,,B. Mathurin BLOCK (1 BLK),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
