actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
257,PT05M31.00S,2024-12-17T01:29:23.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629660,85.10183968462549,43.627450980392155,1610612739,25,56,2024-12-17T01:30:13Z,2550000,False,-32.0,88.0,1,right,MISS T. Jerome 9' driving floating Shot,[1629660],1610612739.0,CLE,driving floating,,,Jerome,T. Jerome,,,,,In The Paint (Non-RA),8-16 Center,,,,9.31,Missed,,,,,,,,,,,,,,,
258,PT05M27.00S,2024-12-17T01:29:27.4Z,2,REGULAR,rebound,offensive,[],1630171,,,1610612739,25,56,2024-12-17T01:29:54Z,2560000,False,,,0,,I. Okoro REBOUND (Off:1 Def:0),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,257.0,1.0,0.0,1.0,,,,,,,,,,
259,PT05M23.00S,2024-12-17T01:29:34.0Z,2,REGULAR,violation,kicked ball,[],1630553,,,1610612739,25,56,2024-12-17T01:29:40Z,2570000,False,,,0,,K. Johnson kicked ball VIOLATION,[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,202058.0,,,,,,
260,PT05M20.00S,2024-12-17T01:30:02.9Z,2,REGULAR,foul,personal,[],1630553,,,1610612739,25,56,2024-12-17T01:30:12Z,2580000,False,,,0,,K. Johnson personal FOUL (3 PF),"[1630553, 1629660]",1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,1626302.0,3.0,0.0,Jerome,1629660.0,,
262,PT05M04.00S,2024-12-17T01:30:26.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628386,89.96386333771353,49.01960784313725,1610612739,25,58,2024-12-17T01:30:35Z,2600000,False,-5.0,42.0,1,right,J. Allen Layup (10 PTS) (D. Garland 2 AST),"[1628386, 1629636]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,4.21,Made,10.0,,,,,D. Garland,1629636.0,2.0,,,,,,,
263,PT04M57.00S,2024-12-17T01:30:34.1Z,2,REGULAR,turnover,bad pass,[],1627732,,,1610612751,25,58,2024-12-17T01:32:20Z,2610000,False,,,0,,B. Simmons bad pass TURNOVER (4 TO),"[1627732, 1628386]",1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Above the Break 3,24+ Left Center,4.0,Allen,1628386.0,,,,,,,,,,,,,,,,,
264,PT04M57.00S,2024-12-17T01:30:34.1Z,2,REGULAR,steal,,[],1628386,,,1610612739,25,58,2024-12-17T01:30:36Z,2620000,False,,,0,,J. Allen STEAL (1 STL),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
265,PT04M52.00S,2024-12-17T01:30:38.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630171,93.51182654402102,47.549019607843135,1610612739,25,60,2024-12-17T01:30:45Z,2630000,False,-12.0,8.0,1,right,I. Okoro running DUNK (9 PTS) (T. Jerome 2 AST),"[1630171, 1629660]",1610612739.0,CLE,running,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,,,,1.5,Made,9.0,,,,,T. Jerome,1629660.0,2.0,,,,,,,
266,PT04M37.00S,2024-12-17T01:31:00.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627732,8.360709592641262,56.372549019607845,1610612751,27,60,2024-12-17T01:31:08Z,2640000,False,-32.0,26.0,1,left,B. Simmons floating Jump Shot (4 PTS) (T. Martin 1 AST),"[1627732, 1631213]",1610612751.0,BKN,floating,,,Simmons,B. Simmons,,,,,Restricted Area,0-8 Center,,,,4.12,Made,4.0,,,,,T. Martin,1631213.0,1.0,,,,,,,
270,PT04M11.00S,2024-12-17T01:31:25.9Z,2,REGULAR,3pt,Jump Shot,[],1629731,82.47371879106439,93.13725490196079,1610612739,27,60,2024-12-17T01:31:30Z,2660000,False,216.0,112.0,1,right,MISS D. Wade 24' step back 3PT,[1629731],1610612739.0,CLE,step back,,,Wade,D. Wade,,,,,Above the Break 3,24+ Right Center,,,,24.31,Missed,,,,,,,,,,,,,,,
271,PT04M08.00S,2024-12-17T01:31:28.9Z,2,REGULAR,rebound,defensive,[],1631213,,,1610612751,27,60,2024-12-17T01:31:28Z,2670000,False,,,0,,T. Martin REBOUND (Off:1 Def:1),[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,Above the Break 3,24+ Right Center,,,,,,,270.0,2.0,1.0,1.0,,,,,,,,,,
299,PT04M02.00S,2024-12-17T01:31:30.4Z,2,REGULAR,turnover,lost ball,[],1631213,,,1610612751,27,60,2024-12-17T01:34:34Z,2675000,False,,,0,,T. Martin lost ball TURNOVER (1 TO),"[1631213, 1629731]",1610612751.0,BKN,,,,Martin,T. Martin,,,,,In The Paint (Non-RA),0-8 Center,1.0,Wade,1629731.0,,,,,,,,,,,,,,,,,
300,PT04M02.00S,2024-12-17T01:31:30.4Z,2,REGULAR,steal,,[],1629731,,,1610612739,27,60,2024-12-17T01:34:34Z,2677500,False,,,0,,D. Wade STEAL (1 STL),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
274,PT03M58.00S,2024-12-17T01:31:41.6Z,2,REGULAR,turnover,palming,[],1629636,,,1610612739,27,60,2024-12-17T01:35:47Z,2700000,False,,,0,,D. Garland palming TURNOVER (4 TO),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Center,4.0,,,,,,,,,,,,,1626302.0,,,,,,
275,PT03M58.00S,2024-12-17T01:31:44.7Z,2,REGULAR,substitution,out,[],1631213,,,1610612751,27,60,2024-12-17T01:32:27Z,2710000,False,,,0,,SUB out: T. Martin,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT03M58.00S,2024-12-17T01:31:44.7Z,2,REGULAR,substitution,out,[],1641730,,,1610612751,27,60,2024-12-17T01:32:27Z,2720000,False,,,0,,SUB out: N. Clowney,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT03M58.00S,2024-12-17T01:31:44.7Z,2,REGULAR,substitution,out,[],1629731,,,1610612751,27,60,2024-12-17T01:32:27Z,2730000,False,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT03M58.00S,2024-12-17T01:31:44.7Z,2,REGULAR,substitution,in,[],1630549,,,1610612751,27,60,2024-12-17T01:32:27Z,2740000,False,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT03M58.00S,2024-12-17T01:31:44.7Z,2,REGULAR,substitution,in,[],1630570,,,1610612751,27,60,2024-12-17T01:32:27Z,2750000,False,,,0,,SUB in: T. Watford,[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT03M58.00S,2024-12-17T01:31:44.7Z,2,REGULAR,substitution,in,[],1627747,,,1610612751,27,60,2024-12-17T01:32:27Z,2760000,False,,,0,,SUB in: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT03M48.00S,2024-12-17T01:32:31.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630171,,,1610612751,27,60,2024-12-17T01:32:45Z,2770000,False,,,0,,I. Okoro personal FOUL (1 PF) (Sharpe 2 FT),"[1630171, 1630549]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,202058.0,1.0,0.0,Sharpe,1630549.0,,
283,PT03M48.00S,2024-12-17T01:33:02.7Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1630549,,,1610612751,28,60,2024-12-17T01:33:02Z,2790000,False,,,0,,D. Sharpe Free Throw 1 of 2 (3 PTS),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
284,PT03M48.00S,2024-12-17T01:33:03.3Z,2,REGULAR,substitution,out,[],1629660,,,1610612751,28,60,2024-12-17T01:33:14Z,2800000,False,,,0,,SUB out: T. Jerome,[1629660],1610612739.0,CLE,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT03M48.00S,2024-12-17T01:33:03.3Z,2,REGULAR,substitution,out,[],1628386,,,1610612751,28,60,2024-12-17T01:33:14Z,2810000,False,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT03M48.00S,2024-12-17T01:33:03.3Z,2,REGULAR,substitution,in,[],1627777,,,1610612751,28,60,2024-12-17T01:33:14Z,2820000,False,,,0,,SUB in: G. Niang,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT03M48.00S,2024-12-17T01:33:03.3Z,2,REGULAR,substitution,in,[],1628378,,,1610612751,28,60,2024-12-17T01:33:14Z,2830000,False,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT03M48.00S,2024-12-17T01:33:24.9Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1630549,,,1610612751,29,60,2024-12-17T01:33:24Z,2840000,False,,,0,,D. Sharpe Free Throw 2 of 2 (4 PTS),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,
289,PT03M39.00S,2024-12-17T01:33:38.2Z,2,REGULAR,3pt,Jump Shot,[],1628378,93.38042049934296,1.715686274509804,1610612739,29,60,2024-12-17T01:33:44Z,2850000,False,-241.0,10.0,1,right,MISS D. Mitchell 24' 3PT,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Left Corner 3,24+ Left,,,,24.16,Missed,,,,,,,,,,,,,,,
290,PT03M36.00S,2024-12-17T01:33:41.2Z,2,REGULAR,rebound,defensive,[],1630592,,,1610612751,29,60,2024-12-17T01:33:44Z,2860000,False,,,0,,J. Wilson REBOUND (Off:0 Def:1),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Left Corner 3,24+ Left,,,,,,,289.0,1.0,1.0,0.0,,,,,,,,,,
291,PT03M26.00S,2024-12-17T01:33:52.3Z,2,REGULAR,3pt,Jump Shot,[],1630592,30.17411300919842,26.96078431372549,1610612751,32,60,2024-12-17T01:33:58Z,2870000,False,115.0,231.0,1,left,J. Wilson 25' 3PT  (6 PTS) (K. Johnson 1 AST),"[1630592, 1630553]",1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Above the Break 3,24+ Right Center,,,,25.82,Made,6.0,,,,,K. Johnson,1630553.0,1.0,,,,,,,
293,PT03M07.00S,2024-12-17T01:34:10.4Z,2,REGULAR,3pt,Jump Shot,[],1627747,90.3580814717477,3.1862745098039214,1610612739,32,63,2024-12-17T01:34:49Z,2890000,False,-234.0,38.0,1,right,C. LeVert 3PT  (12 PTS) (D. Garland 3 AST),"[1627747, 1629636]",1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Left Corner 3,24+ Left,,,,23.72,Made,12.0,,,,,D. Garland,1629636.0,3.0,,,,,,,
295,PT03M00.00S,2024-12-17T01:34:17.0Z,2,REGULAR,3pt,Jump Shot,[],1630592,28.203022339027594,13.725490196078432,1610612751,35,63,2024-12-17T01:38:19Z,2910000,False,181.0,213.0,1,left,J. Wilson 27' 3PT  (9 PTS) (B. Simmons 4 AST),"[1630592, 1627732]",1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Above the Break 3,24+ Right Center,,,,27.95,Made,9.0,,,,,B. Simmons,1627732.0,4.0,,,,,,,
297,PT02M51.00S,2024-12-17T01:34:30.8Z,2,REGULAR,substitution,out,[],1630171,,,1610612739,35,63,2024-12-17T01:34:33Z,2930000,False,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT02M51.00S,2024-12-17T01:34:30.8Z,2,REGULAR,substitution,in,[],1629731,,,1610612739,35,63,2024-12-17T01:34:33Z,2940000,False,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT02M44.00S,2024-12-17T01:34:54.7Z,2,REGULAR,3pt,Jump Shot,[],1627747,74.58935611038108,9.068627450980392,1610612739,35,66,2024-12-17T01:35:00Z,2950000,False,-205.0,186.0,1,right,C. LeVert 27' 3PT step back (15 PTS) (D. Garland 4 AST),"[1627747, 1629636]",1610612739.0,CLE,step back,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Left Center,,,,27.69,Made,15.0,,,,,D. Garland,1629636.0,4.0,,,,,,,
304,PT02M28.00S,2024-12-17T01:35:11.3Z,2,REGULAR,3pt,Jump Shot,[],1630553,33.85348226018397,42.40196078431372,1610612751,35,66,2024-12-17T01:35:19Z,2970000,False,38.0,266.0,1,left,MISS K. Johnson 26' step back 3PT,[1630553],1610612751.0,BKN,step back,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Center,,,,26.84,Missed,,,,,,,,,,,,,,,
305,PT02M24.00S,2024-12-17T01:35:14.9Z,2,REGULAR,rebound,offensive,[],1630549,,,1610612751,35,66,2024-12-17T01:35:14Z,2980000,False,,,0,,D. Sharpe REBOUND (Off:1 Def:0),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Above the Break 3,24+ Center,,,,,,,304.0,1.0,0.0,1.0,,,,,,,,,,
306,PT02M24.00S,2024-12-17T01:35:14.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630549,5.590000152587891,50.0,1610612751,35,66,2024-12-17T01:35:14Z,2990000,False,0.0,0.0,1,left,MISS D. Sharpe tip Layup,[1630549],1610612751.0,BKN,tip,,,Sharpe,D. Sharpe,,,,,Mid-Range,8-16 Left,,,,0.0,Missed,,,,,,,,,,,,,,,
307,PT02M21.00S,2024-12-17T01:35:17.5Z,2,REGULAR,rebound,offensive,[],1630549,,,1610612751,35,66,2024-12-17T01:35:17Z,3000000,False,,,0,,D. Sharpe REBOUND (Off:2 Def:0),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Mid-Range,8-16 Left,,,,,,,306.0,2.0,0.0,2.0,,,,,,,,,,
308,PT02M21.00S,2024-12-17T01:35:17.5Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630549,5.590000152587891,50.0,1610612751,35,66,2024-12-17T01:39:10Z,3010000,False,0.0,0.0,1,left,MISS D. Sharpe putback Layup,[1630549],1610612751.0,BKN,putback,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,,,,0.0,Missed,,,,,,,,,,,,,,,
309,PT02M20.00S,2024-12-17T01:35:18.5Z,2,REGULAR,rebound,defensive,[],1628378,,,1610612739,35,66,2024-12-17T01:39:10Z,3020000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:2),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,,308.0,2.0,2.0,0.0,,,,,,,,,,
310,PT02M19.00S,2024-12-17T01:35:24.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630553,,,1610612739,35,66,2024-12-17T01:35:30Z,3030000,False,,,0,,K. Johnson personal FOUL (4 PF) (LeVert 2 FT),"[1630553, 1627747]",1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,1628485.0,4.0,0.0,LeVert,1627747.0,,
312,PT02M19.00S,2024-12-17T01:35:48.7Z,2,REGULAR,freethrow,1 of 2,[],1627747,,,1610612739,35,67,2024-12-17T01:36:23Z,3050000,False,,,0,,C. LeVert Free Throw 1 of 2 (16 PTS),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,Made,16.0,,,,,,,,,,,,,,
313,PT02M19.00S,2024-12-17T01:35:59.2Z,2,REGULAR,substitution,out,[],1630553,,,1610612739,35,67,2024-12-17T01:36:02Z,3060000,False,,,0,,SUB out: K. Johnson,[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT02M19.00S,2024-12-17T01:35:59.2Z,2,REGULAR,substitution,in,[],1631213,,,1610612739,35,67,2024-12-17T01:36:02Z,3070000,False,,,0,,SUB in: T. Martin,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT02M19.00S,2024-12-17T01:35:48.7Z,2,REGULAR,freethrow,2 of 2,[],1627747,,,1610612739,35,67,2024-12-17T01:36:23Z,3080000,False,,,0,,MISS C. LeVert Free Throw 2 of 2,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
316,PT02M17.00S,2024-12-17T01:35:50.7Z,2,REGULAR,rebound,defensive,[],1630549,,,1610612751,35,67,2024-12-17T01:36:23Z,3090000,False,,,0,,D. Sharpe REBOUND (Off:2 Def:1),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,315.0,3.0,1.0,2.0,,,,,,,,,,
317,PT01M56.00S,2024-12-17T01:36:41.1Z,2,REGULAR,3pt,Jump Shot,[],1631213,18.74178712220762,93.62745098039215,1610612751,35,67,2024-12-17T01:36:45Z,3100000,False,-218.0,124.0,1,left,MISS T. Martin 25' 3PT,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,Above the Break 3,24+ Left Center,,,,25.07,Missed,,,,,,,,,,,,,,,
318,PT01M53.00S,2024-12-17T01:36:44.1Z,2,REGULAR,rebound,defensive,[],1629731,,,1610612739,35,67,2024-12-17T01:36:45Z,3110000,False,,,0,,D. Wade REBOUND (Off:0 Def:2),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Above the Break 3,24+ Left Center,,,,,,,317.0,2.0,2.0,0.0,,,,,,,,,,
319,PT01M38.00S,2024-12-17T01:36:59.7Z,2,REGULAR,3pt,Jump Shot,[],1627747,78.40013140604468,89.2156862745098,1610612739,35,67,2024-12-17T01:37:07Z,3120000,False,196.0,151.0,1,right,MISS C. LeVert 24' 3PT,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Right Center,,,,24.72,Missed,,,,,,,,,,,,,,,
320,PT01M35.00S,2024-12-17T01:37:02.4Z,2,REGULAR,rebound,offensive,[],1627777,,,1610612739,35,67,2024-12-17T01:37:02Z,3130000,False,,,0,,G. Niang REBOUND (Off:4 Def:2),[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Right Center,,,,,,,319.0,6.0,2.0,4.0,,,,,,,,,,
321,PT01M34.00S,2024-12-17T01:37:03.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1627747,95.22010512483574,95.09803921568627,1610612739,35,70,2024-12-17T01:37:10Z,3140000,False,225.0,-8.0,1,right,C. LeVert 3PT  (19 PTS) (G. Niang 2 AST),"[1627747, 1627777]",1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Right Corner 3,24+ Right,,,,22.56,Made,19.0,,,,,G. Niang,1627777.0,2.0,,,,,,,
323,PT01M23.00S,2024-12-17T01:37:13.9Z,2,REGULAR,3pt,Jump Shot,[],1630570,7.884362680683312,95.12101715686273,1610612751,38,70,2024-12-17T01:38:32Z,3160000,False,-226.0,22.0,1,left,T. Watford 3PT  (6 PTS) (J. Wilson 1 AST),"[1630570, 1630592]",1610612751.0,BKN,,,,Watford,T. Watford,,,,,Left Corner 3,24+ Left,,,,22.66,Made,6.0,,,,,J. Wilson,1630592.0,1.0,,,,,,,
325,PT01M04.00S,2024-12-17T01:37:32.9Z,2,REGULAR,turnover,bad pass,[],1627747,,,1610612739,38,70,2024-12-17T01:37:36Z,3180000,False,,,0,,C. LeVert bad pass TURNOVER (1 TO),"[1627747, 1630549]",1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Mid-Range,8-16 Center,1.0,Sharpe,1630549.0,,,,,,,,,,,,,,,,,
326,PT01M04.00S,2024-12-17T01:37:32.9Z,2,REGULAR,steal,,[],1630549,,,1610612751,38,70,2024-12-17T01:37:34Z,3190000,False,,,0,,D. Sharpe STEAL (1 STL),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
328,PT01M01.00S,2024-12-17T01:37:52.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627777,,,1610612751,38,70,2024-12-17T01:41:36Z,3210000,False,,,0,,G. Niang personal FOUL (1 PF) (Watford 2 FT),"[1627777, 1630570]",1610612739.0,CLE,,,,Niang,G. Niang,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,1626302.0,1.0,0.0,Watford,1630570.0,,
330,PT01M01.00S,2024-12-17T01:38:13.7Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1630570,,,1610612751,39,70,2024-12-17T01:40:29Z,3230000,False,,,0,,T. Watford Free Throw 1 of 2 (7 PTS),[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
331,PT01M01.00S,2024-12-17T01:38:13.7Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1630570,,,1610612751,40,70,2024-12-17T01:40:29Z,3240000,False,,,0,,T. Watford Free Throw 2 of 2 (8 PTS),[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
332,PT00M49.50S,2024-12-17T01:38:42.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628378,92.19776609724047,46.81372549019608,1610612739,40,72,2024-12-17T01:38:47Z,3250000,False,-16.0,21.0,1,right,D. Mitchell driving DUNK (6 PTS),[1628378],1610612739.0,CLE,driving,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,2.62,Made,6.0,,,,,,,,,,,,,,
333,PT00M49.50S,2024-12-17T01:38:47.1Z,2,REGULAR,timeout,full,['team'],0,,,1610612751,40,72,2024-12-17T01:38:47Z,3260000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT00M49.50S,2024-12-17T01:40:01.0Z,2,REGULAR,substitution,out,[],1630570,,,1610612751,40,72,2024-12-17T01:40:24Z,3270000,False,,,0,,SUB out: T. Watford,[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT00M49.50S,2024-12-17T01:40:01.0Z,2,REGULAR,substitution,in,[],1629661,,,1610612751,40,72,2024-12-17T01:40:24Z,3280000,False,,,0,,SUB in: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT00M30.60S,2024-12-17T01:40:43.9Z,2,REGULAR,3pt,Jump Shot,[],1630592,26.757555847568987,81.37254901960785,1610612751,40,72,2024-12-17T01:40:50Z,3290000,False,-157.0,199.0,1,left,MISS J. Wilson 25' pullup 3PT,[1630592],1610612751.0,BKN,pullup,,,Wilson,J. Wilson,,,,,Above the Break 3,24+ Left Center,,,,25.34,Missed,,,,,,,,,,,,,,,
337,PT00M27.00S,2024-12-17T01:40:47.5Z,2,REGULAR,rebound,offensive,[],1631213,,,1610612751,40,72,2024-12-17T01:40:50Z,3300000,False,,,0,,T. Martin REBOUND (Off:2 Def:1),[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,Above the Break 3,24+ Left Center,,,,,,,336.0,3.0,1.0,2.0,,,,,,,,,,
338,PT00M19.80S,2024-12-17T01:40:54.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629661,6.258212877792378,42.8921568627451,1610612751,40,72,2024-12-17T01:41:05Z,3310000,False,36.0,6.0,1,left,MISS C. Johnson driving Layup - blocked,"[1629661, 1629636]",1610612751.0,BKN,driving,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,,,,3.61,Missed,,,,,,,,,,,,,,Garland,1629636.0
339,PT00M19.80S,2024-12-17T01:40:54.8Z,2,REGULAR,block,,[],1629636,,,1610612751,40,72,2024-12-17T01:40:58Z,3320000,False,,,0,,D. Garland BLOCK (1 BLK),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
340,PT00M16.00S,2024-12-17T01:40:58.6Z,2,REGULAR,rebound,defensive,[],1628378,,,1610612739,40,72,2024-12-17T01:41:09Z,3330000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:3),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,,338.0,3.0,3.0,0.0,,,,,,,,,,
341,PT00M02.20S,2024-12-17T01:41:12.4Z,2,REGULAR,3pt,Jump Shot,[],1627747,64.20827858081472,25.49019607843137,1610612739,40,72,2024-12-17T01:41:19Z,3340000,False,-123.0,284.0,1,right,MISS C. LeVert 30' 3PT,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Left Center,,,,30.92,Missed,,,,,,,,,,,,,,,
342,PT00M02.20S,2024-12-17T01:41:12.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612739,40,72,2024-12-17T01:41:19Z,3350000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,341.0,,,,,,,,,,,,,
343,PT00M00.00S,2024-12-17T01:41:19.3Z,2,REGULAR,period,end,[],0,,,1610612739,40,72,2024-12-17T01:41:19Z,3360000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT12M00.00S,2024-12-17T01:51:34.2Z,3,REGULAR,substitution,out,['startperiod'],1631213,,,1610612739,40,72,2024-12-17T01:56:08Z,3370000,False,,,0,,SUB out: T. Martin,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
