actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
512,PT00M00.00S,2025-01-22T02:16:47.3Z,3,REGULAR,period,end,[],0,,,1610612752,75,84,2025-01-22T02:16:47Z,4990000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT12M00.00S,2025-01-22T02:17:07.6Z,4,REGULAR,substitution,out,['startperiod'],1631213,,,1610612752,75,84,2025-01-22T02:20:15Z,5000000,False,,,0,,SUB out: T. Martin,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT12M00.00S,2025-01-22T02:17:07.6Z,4,REGULAR,substitution,out,['startperiod'],1630549,,,1610612752,75,84,2025-01-22T02:20:15Z,5010000,False,,,0,,SUB out: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT12M00.00S,2025-01-22T02:17:07.6Z,4,REGULAR,substitution,out,['startperiod'],1630553,,,1610612752,75,84,2025-01-22T02:20:15Z,5020000,False,,,0,,SUB out: K. Johnson,[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT12M00.00S,2025-01-22T02:17:07.6Z,4,REGULAR,substitution,in,['startperiod'],1629651,,,1610612752,75,84,2025-01-22T02:20:15Z,5030000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT12M00.00S,2025-01-22T02:17:07.6Z,4,REGULAR,substitution,in,['startperiod'],1626156,,,1610612752,75,84,2025-01-22T02:20:15Z,5040000,False,,,0,,SUB in: D. Russell,[1626156],1610612751.0,BKN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT12M00.00S,2025-01-22T02:17:07.6Z,4,REGULAR,substitution,in,['startperiod'],1629661,,,1610612752,75,84,2025-01-22T02:20:15Z,5050000,False,,,0,,SUB in: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT12M00.00S,2025-01-22T02:20:28.7Z,4,REGULAR,period,start,[],0,,,1610612751,75,84,2025-01-22T02:20:28Z,5060000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT11M40.00S,2025-01-22T02:20:49.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629651,5.732588699080158,49.26470588235294,1610612751,75,84,2025-01-22T02:21:20Z,5070000,False,4.0,1.0,1,left,MISS N. Claxton alley-oop Layup,[1629651],1610612751.0,BKN,alley-oop,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,0.4,Missed,,,,,,,,,,,,,,,,
521,PT11M39.00S,2025-01-22T02:20:50.1Z,4,REGULAR,rebound,defensive,[],1630173,,,1610612752,75,84,2025-01-22T02:21:20Z,5080000,False,,,0,,P. Achiuwa REBOUND (Off:0 Def:2),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,,,,,,,,520.0,2.0,2.0,0.0,,,,,,
522,PT11M15.00S,2025-01-22T02:21:15.1Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612752,75,84,2025-01-22T02:21:19Z,5090000,False,,,0,,NYK shot clock Team TURNOVER,[],1610612752.0,NYK,,,,,,,,,,Mid-Range,16-24 Right Center,200834.0,,,,,,,,,,,,,,,,,,,
523,PT11M15.00S,2025-01-22T02:21:18.4Z,4,REGULAR,substitution,out,[],1630540,,,1610612751,75,84,2025-01-22T02:21:24Z,5100000,False,,,0,,SUB out: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT11M15.00S,2025-01-22T02:21:18.4Z,4,REGULAR,substitution,in,[],1628384,,,1610612751,75,84,2025-01-22T02:21:24Z,5110000,False,,,0,,SUB in: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT10M51.00S,2025-01-22T02:21:54.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629651,3.3672798948751645,97.30392156862744,1610612751,75,84,2025-01-22T02:21:59Z,5130000,False,-237.0,-21.0,1,left,MISS N. Claxton 3PT,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Left Corner 3,24+ Left,,,23.74,Missed,,,,,,,,,,,,,,,,
527,PT10M51.00S,2025-01-22T02:21:54.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612751,75,84,2025-01-22T02:21:59Z,5140000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,,,,526.0,,,,,,,,,
528,PT10M51.00S,2025-01-22T02:21:59.6Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612751,75,84,2025-01-22T02:22:05Z,5150000,False,,,0,,BKN shot clock Team TURNOVER,[],1610612751.0,BKN,,,,,,,,,,In The Paint (Non-RA),0-8 Center,101284.0,,,,,,,,,,,,,,,,,,,
529,PT10M35.00S,2025-01-22T02:22:29.4Z,4,REGULAR,turnover,out-of-bounds,[],1626157,,,1610612752,75,84,2025-01-22T02:22:33Z,5160000,False,,,0,,K. Towns bad pass out-of-bounds TURNOVER (3 TO),[1626157],1610612752.0,NYK,bad pass,,,Towns,K. Towns,,,,,Mid-Range,0-8 Center,202901.0,3.0,,,,,,,,,,,,,,,,,,
530,PT10M20.00S,2025-01-22T02:22:48.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1641787,26.888961892247043,20.833333333333336,1610612751,75,84,2025-01-22T02:22:53Z,5170000,False,146.0,200.0,1,left,MISS T. Evbuomwan 24' 3PT,[1641787],1610612751.0,BKN,,,,Evbuomwan,T. Evbuomwan,,,,,Above the Break 3,24+ Right Center,,,24.77,Missed,,,,,,,,,,,,,,,,
531,PT10M16.00S,2025-01-22T02:22:52.4Z,4,REGULAR,rebound,defensive,[],1626166,,,1610612752,75,84,2025-01-22T02:22:53Z,5180000,False,,,0,,C. Payne REBOUND (Off:0 Def:1),[1626166],1610612752.0,NYK,,,,Payne,C. Payne,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,530.0,1.0,1.0,0.0,,,,,,
532,PT10M10.00S,2025-01-22T02:22:59.4Z,4,REGULAR,foul,personal,['2freethrow'],1641787,,,1610612752,75,84,2025-01-22T02:23:17Z,5190000,False,,,0,,T. Evbuomwan shooting personal FOUL (1 PF) (Towns 2 FT),"[1641787, 1626157]",1610612751.0,BKN,shooting,,,Evbuomwan,T. Evbuomwan,,,,,In The Paint (Non-RA),0-8 Center,202901.0,,,,,,,,,,,,,,1.0,0.0,Towns,1626157.0,,
534,PT10M10.00S,2025-01-22T02:23:42.1Z,4,REGULAR,freethrow,1 of 2,[],1626157,,,1610612752,75,84,2025-01-22T02:23:42Z,5210000,False,,,0,,MISS K. Towns Free Throw 1 of 2,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
535,PT10M10.00S,2025-01-22T02:23:42.1Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,75,84,2025-01-22T02:23:42Z,5220000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,534.0,,,,,,,,,
536,PT10M10.00S,2025-01-22T02:24:06.2Z,4,REGULAR,freethrow,2 of 2,[],1626157,,,1610612752,75,85,2025-01-22T02:24:06Z,5230000,False,,,0,,K. Towns Free Throw 2 of 2 (23 PTS),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,Made,23.0,,,,,,,,,,,,,,,
537,PT10M03.00S,2025-01-22T02:24:18.1Z,4,REGULAR,3pt,Jump Shot,[],1630592,26.49474375821288,80.3921568627451,1610612751,75,85,2025-01-22T02:24:23Z,5240000,False,-152.0,197.0,1,left,MISS J. Wilson 24' 3PT,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Above the Break 3,24+ Left Center,,,24.85,Missed,,,,,,,,,,,,,,,,
538,PT09M59.00S,2025-01-22T02:24:22.1Z,4,REGULAR,rebound,defensive,[],1630173,,,1610612752,75,85,2025-01-22T02:24:23Z,5250000,False,,,0,,P. Achiuwa REBOUND (Off:0 Def:3),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,537.0,3.0,3.0,0.0,,,,,,
539,PT09M50.00S,2025-01-22T02:24:31.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628969,92.32917214191852,52.20588235294118,1610612752,75,85,2025-01-22T02:24:38Z,5260000,False,11.0,20.0,1,right,MISS M. Bridges driving reverse Layup - blocked,"[1628969, 1626156]",1610612752.0,NYK,driving reverse,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,2.25,Missed,,,,,Russell,1626156.0,,,,,,,,,,
540,PT09M50.00S,2025-01-22T02:24:31.9Z,4,REGULAR,block,,[],1626156,,,1610612752,75,85,2025-01-22T02:24:34Z,5270000,False,,,0,,D. Russell BLOCK (3 BLK),[1626156],1610612751.0,BKN,,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
541,PT09M47.00S,2025-01-22T02:24:34.9Z,4,REGULAR,rebound,defensive,[],1641787,,,1610612751,75,85,2025-01-22T02:24:38Z,5280000,False,,,0,,T. Evbuomwan REBOUND (Off:2 Def:2),[1641787],1610612751.0,BKN,,,,Evbuomwan,T. Evbuomwan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,539.0,4.0,2.0,2.0,,,,,,
542,PT09M47.00S,2025-01-22T02:24:38.6Z,4,REGULAR,foul,personal,['2freethrow'],1626166,,,1610612751,75,85,2025-01-22T02:24:52Z,5290000,False,,,0,,C. Payne shooting personal FOUL (3 PF) (Evbuomwan 2 FT),"[1626166, 1641787]",1610612752.0,NYK,shooting,,,Payne,C. Payne,,,,,Restricted Area,0-8 Center,200834.0,,,,,,,,,,,,,,3.0,0.0,Evbuomwan,1641787.0,,
544,PT09M47.00S,2025-01-22T02:25:19.0Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1641787,,,1610612751,76,85,2025-01-22T02:25:19Z,5310000,False,,,0,,T. Evbuomwan Free Throw 1 of 2 (1 PTS),[1641787],1610612751.0,BKN,,,,Evbuomwan,T. Evbuomwan,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,,
545,PT09M47.00S,2025-01-22T02:25:19.8Z,4,REGULAR,substitution,out,[],1630173,,,1610612751,76,85,2025-01-22T02:25:28Z,5320000,False,,,0,,SUB out: P. Achiuwa,[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT09M47.00S,2025-01-22T02:25:19.8Z,4,REGULAR,substitution,in,[],1628404,,,1610612751,76,85,2025-01-22T02:25:28Z,5330000,False,,,0,,SUB in: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT09M47.00S,2025-01-22T02:25:46.2Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1641787,,,1610612751,77,85,2025-01-22T02:25:46Z,5340000,False,,,0,,T. Evbuomwan Free Throw 2 of 2 (2 PTS),[1641787],1610612751.0,BKN,,,,Evbuomwan,T. Evbuomwan,,,,,,,,,,Made,2.0,,,,,,,,,,,,,,,
548,PT09M21.00S,2025-01-22T02:26:13.1Z,4,REGULAR,turnover,bad pass,[],1626157,,,1610612752,77,85,2025-01-22T02:26:17Z,5350000,False,,,0,,K. Towns bad pass TURNOVER (4 TO),"[1626157, 1629651]",1610612752.0,NYK,,,,Towns,K. Towns,,,,,Mid-Range,8-16 Left,,4.0,,,,,,,,,,,,,,,,,Claxton,1629651.0
549,PT09M21.00S,2025-01-22T02:26:13.1Z,4,REGULAR,steal,,[],1629651,,,1610612751,77,85,2025-01-22T02:26:15Z,5360000,False,,,0,,N. Claxton STEAL (2 STL),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
551,PT09M17.00S,2025-01-22T02:26:24.6Z,4,REGULAR,substitution,out,[],1629661,,,1610612751,77,85,2025-01-22T02:26:42Z,5380000,False,,,0,,SUB out: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT09M17.00S,2025-01-22T02:26:24.6Z,4,REGULAR,substitution,out,[],1626166,,,1610612751,77,85,2025-01-22T02:26:42Z,5390000,False,,,0,,SUB out: C. Payne,[1626166],1610612752.0,NYK,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT09M17.00S,2025-01-22T02:26:24.6Z,4,REGULAR,substitution,in,[],1630553,,,1610612751,77,85,2025-01-22T02:26:42Z,5400000,False,,,0,,SUB in: K. Johnson,[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT09M17.00S,2025-01-22T02:26:24.6Z,4,REGULAR,substitution,in,[],1628973,,,1610612751,77,85,2025-01-22T02:26:42Z,5410000,False,,,0,,SUB in: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT09M10.00S,2025-01-22T02:26:53.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1626156,33.196452036793694,49.50980392156863,1610612751,77,85,2025-01-22T02:26:59Z,5420000,False,2.0,260.0,1,left,MISS D. Russell 25' pullup 3PT,[1626156],1610612751.0,BKN,pullup,,,Russell,D. Russell,,,,,Above the Break 3,24+ Center,,,25.95,Missed,,,,,,,,,,,,,,,,
556,PT09M05.00S,2025-01-22T02:26:58.9Z,4,REGULAR,rebound,defensive,[],1626157,,,1610612752,77,85,2025-01-22T02:26:59Z,5430000,False,,,0,,K. Towns REBOUND (Off:4 Def:9),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Center,,,,,,,,,,,555.0,13.0,9.0,4.0,,,,,,
557,PT09M01.00S,2025-01-22T02:27:03.1Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1628384,69.59592641261499,27.696078431372552,1610612752,77,85,2025-01-22T02:29:37Z,5440000,False,-112.0,233.0,1,right,MISS O. Anunoby 25' running 3PT,[1628384],1610612752.0,NYK,running,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Left Center,,,25.86,Missed,,,,,,,,,,,,,,,,
558,PT08M57.00S,2025-01-22T02:27:07.1Z,4,REGULAR,rebound,defensive,[],1641787,,,1610612751,77,85,2025-01-22T02:27:08Z,5450000,False,,,0,,T. Evbuomwan REBOUND (Off:2 Def:3),[1641787],1610612751.0,BKN,,,,Evbuomwan,T. Evbuomwan,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,557.0,5.0,3.0,2.0,,,,,,
559,PT08M47.00S,2025-01-22T02:27:17.5Z,4,REGULAR,3pt,Jump Shot,[],1630592,29.77989487516426,69.36274509803921,1610612751,77,85,2025-01-22T02:27:22Z,5460000,False,-97.0,227.0,1,left,MISS J. Wilson 24' 3PT,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Above the Break 3,24+ Left Center,,,24.71,Missed,,,,,,,,,,,,,,,,
560,PT08M42.00S,2025-01-22T02:27:22.5Z,4,REGULAR,rebound,defensive,[],1626157,,,1610612752,77,85,2025-01-22T02:27:22Z,5470000,False,,,0,,K. Towns REBOUND (Off:4 Def:10),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,559.0,14.0,10.0,4.0,,,,,,
561,PT08M26.00S,2025-01-22T02:27:38.8Z,4,REGULAR,turnover,bad pass,[],1628973,,,1610612752,77,85,2025-01-22T02:27:42Z,5480000,False,,,0,,J. Brunson bad pass TURNOVER (1 TO),"[1628973, 1626156]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,1.0,,,,,,,,,,,,,,,,,Russell,1626156.0
562,PT08M26.00S,2025-01-22T02:27:38.8Z,4,REGULAR,steal,,[],1626156,,,1610612751,77,85,2025-01-22T02:27:40Z,5490000,False,,,0,,D. Russell STEAL (1 STL),[1626156],1610612751.0,BKN,,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
563,PT08M21.00S,2025-01-22T02:27:45.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641787,8.229303547963205,45.34313725490196,1610612751,79,85,2025-01-22T02:27:51Z,5500000,False,23.0,25.0,1,left,T. Evbuomwan running Layup (4 PTS) (K. Johnson 1 AST),"[1641787, 1630553]",1610612751.0,BKN,running,,,Evbuomwan,T. Evbuomwan,,,,,Restricted Area,0-8 Center,,,3.41,Made,4.0,K. Johnson,1630553.0,1.0,,,,,,,,,,,,
565,PT08M21.00S,2025-01-22T02:27:49.2Z,4,REGULAR,foul,personal,['1freethrow'],1628973,,,1610612751,79,85,2025-01-22T02:28:16Z,5520000,False,,,0,,J. Brunson shooting personal FOUL (4 PF) (Evbuomwan 1 FT),"[1628973, 1641787]",1610612752.0,NYK,shooting,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,202901.0,,,,,,,,,,,,,,4.0,0.0,Evbuomwan,1641787.0,,
567,PT08M21.00S,2025-01-22T02:28:03.9Z,4,REGULAR,substitution,out,[],1626156,,,1610612751,79,85,2025-01-22T02:28:15Z,5540000,False,,,0,,SUB out: D. Russell,[1626156],1610612751.0,BKN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT08M21.00S,2025-01-22T02:28:03.9Z,4,REGULAR,substitution,out,[],1630592,,,1610612751,79,85,2025-01-22T02:28:15Z,5550000,False,,,0,,SUB out: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT08M21.00S,2025-01-22T02:28:03.9Z,4,REGULAR,substitution,out,[],1628969,,,1610612751,79,85,2025-01-22T02:28:15Z,5560000,False,,,0,,SUB out: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT08M21.00S,2025-01-22T02:28:03.9Z,4,REGULAR,substitution,in,[],1629661,,,1610612751,79,85,2025-01-22T02:28:15Z,5570000,False,,,0,,SUB in: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT08M21.00S,2025-01-22T02:28:03.9Z,4,REGULAR,substitution,in,[],1631213,,,1610612751,79,85,2025-01-22T02:28:15Z,5580000,False,,,0,,SUB in: T. Martin,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT08M21.00S,2025-01-22T02:28:03.9Z,4,REGULAR,substitution,in,[],1630540,,,1610612751,79,85,2025-01-22T02:28:15Z,5590000,False,,,0,,SUB in: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT08M21.00S,2025-01-22T02:28:36.1Z,4,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1641787,,,1610612751,80,85,2025-01-22T02:28:36Z,5600000,False,,,0,,T. Evbuomwan Free Throw 1 of 1 (5 PTS),[1641787],1610612751.0,BKN,,,,Evbuomwan,T. Evbuomwan,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,,
574,PT08M04.00S,2025-01-22T02:28:54.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628384,92.85479632063075,48.77450980392157,1610612752,80,87,2025-01-22T02:28:58Z,5610000,False,-6.0,15.0,1,right,O. Anunoby DUNK (18 PTS) (K. Towns 5 AST),"[1628384, 1626157]",1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,1.59,Made,18.0,K. Towns,1626157.0,5.0,,,,,,,,,,,,
576,PT07M48.00S,2025-01-22T02:29:10.4Z,4,REGULAR,3pt,Jump Shot,[],1629661,32.53942181340342,48.28431372549019,1610612751,80,87,2025-01-22T02:29:16Z,5630000,False,9.0,253.0,1,left,MISS C. Johnson 25' pullup 3PT,[1629661],1610612751.0,BKN,pullup,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Center,,,25.35,Missed,,,,,,,,,,,,,,,,
577,PT07M44.00S,2025-01-22T02:29:14.4Z,4,REGULAR,rebound,defensive,[],1628404,,,1610612752,80,87,2025-01-22T02:29:16Z,5640000,False,,,0,,J. Hart REBOUND (Off:1 Def:9),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Center,,,,,,,,,,,576.0,10.0,9.0,1.0,,,,,,
578,PT07M34.00S,2025-01-22T02:29:28.1Z,4,REGULAR,foul,offensive,[],1626157,,,1610612752,80,87,2025-01-22T02:29:33Z,5650000,False,,,0,,K. Towns offensive FOUL (3 PF),"[1626157, 1629651]",1610612752.0,NYK,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,202901.0,,,,,,,,,,,,,,3.0,0.0,Claxton,1629651.0,,
580,PT07M34.00S,2025-01-22T02:29:28.1Z,4,REGULAR,turnover,offensive foul,[],1626157,,,1610612752,80,87,2025-01-22T02:29:28Z,5670000,False,,,0,,K. Towns offensive foul TURNOVER (5 TO),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,202901.0,5.0,,,,,,,,,,,,,,,,,,
581,PT07M18.00S,2025-01-22T02:30:09.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629661,8.754927726675426,44.85294117647059,1610612751,80,87,2025-01-22T02:34:23Z,5680000,False,26.0,30.0,1,left,MISS C. Johnson driving Layup - blocked,"[1629661, 1628384]",1610612751.0,BKN,driving,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,,,3.94,Missed,,,,,Anunoby,1628384.0,,,,,,,,,,
582,PT07M18.00S,2025-01-22T02:30:09.0Z,4,REGULAR,block,,[],1628384,,,1610612751,80,87,2025-01-22T02:30:11Z,5690000,False,,,0,,O. Anunoby BLOCK (1 BLK),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
583,PT07M17.00S,2025-01-22T02:30:10.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612752,80,87,2025-01-22T02:34:23Z,5700000,False,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,581.0,,,,,,,,,
585,PT07M17.00S,2025-01-22T02:30:35.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,80,87,2025-01-22T02:34:31Z,5720000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT06M49.00S,2025-01-22T02:34:50.1Z,4,REGULAR,2pt,Jump Shot,[],1626157,79.58278580814718,23.284313725490197,1610612752,80,87,2025-01-22T02:35:33Z,5740000,False,-134.0,139.0,1,right,MISS K. Towns 19' Jump Shot,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Mid-Range,16-24 Left Center,,,19.31,Missed,,,,,,,,,,,,,,,,
588,PT06M46.00S,2025-01-22T02:34:53.1Z,4,REGULAR,rebound,defensive,[],1631213,,,1610612751,80,87,2025-01-22T02:35:33Z,5750000,False,,,0,,T. Martin REBOUND (Off:0 Def:7),[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,587.0,7.0,7.0,0.0,,,,,,
589,PT06M30.00S,2025-01-22T02:35:09.5Z,4,REGULAR,3pt,Jump Shot,[],1631213,7.966491458607096,4.6568627450980395,1610612751,83,87,2025-01-22T02:35:13Z,5760000,False,227.0,22.0,1,left,T. Martin 3PT  (13 PTS) (C. Johnson 1 AST),"[1631213, 1629661]",1610612751.0,BKN,,,,Martin,T. Martin,,,,,Right Corner 3,24+ Right,,,22.78,Made,13.0,C. Johnson,1629661.0,1.0,,,,,,,,,,,,
591,PT06M09.00S,2025-01-22T02:35:32.2Z,4,REGULAR,2pt,Jump Shot,[],1628973,79.84559789750328,67.64705882352942,1610612752,83,87,2025-01-22T02:36:03Z,5780000,False,88.0,137.0,1,right,MISS J. Brunson 16' fadeaway Shot,[1628973],1610612752.0,NYK,fadeaway,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Right Center,,,16.29,Missed,,,,,,,,,,,,,,,,
592,PT06M07.00S,2025-01-22T02:35:34.2Z,4,REGULAR,rebound,defensive,[],1630553,,,1610612751,83,87,2025-01-22T02:36:03Z,5790000,False,,,0,,K. Johnson REBOUND (Off:0 Def:1),[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,591.0,1.0,1.0,0.0,,,,,,
593,PT06M03.00S,2025-01-22T02:35:37.7Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1629661,5.995400788436268,49.01960784313725,1610612751,85,87,2025-01-22T02:36:39Z,5800000,False,5.0,4.0,1,left,C. Johnson running DUNK (16 PTS) (K. Johnson 2 AST),"[1629661, 1630553]",1610612751.0,BKN,running,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,,,0.63,Made,16.0,K. Johnson,1630553.0,2.0,,,,,,,,,,,,
595,PT06M03.00S,2025-01-22T02:35:43.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,85,87,2025-01-22T02:35:43Z,5820000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT05M40.00S,2025-01-22T02:39:31.6Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1626157,89.83245729303549,50.73529411764706,1610612752,85,87,2025-01-22T02:39:55Z,5830000,False,4.0,43.0,1,right,MISS K. Towns driving Hook,[1626157],1610612752.0,NYK,driving,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,4.33,Missed,,,,,,,,,,,,,,,,
