actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
260,PT04M00.00S,2024-12-08T21:28:15.6Z,2,REGULAR,substitution,out,[],1630549,,,1610612749,39,40,2024-12-08T21:28:18Z,2570000,False,,,0,,SUB out: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT04M00.00S,2024-12-08T21:28:15.6Z,2,REGULAR,substitution,in,[],1629651,,,1610612749,39,40,2024-12-08T21:28:18Z,2580000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT03M49.00S,2024-12-08T21:28:40.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203507,90.88370565045992,41.66666666666667,1610612749,39,42,2024-12-08T21:28:45Z,2590000,False,-42.0,33.0,1,right,G. Antetokounmpo driving Layup (13 PTS),[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,5.33,Made,,,,,,,,,,13.0,,,,,,,,
263,PT03M35.00S,2024-12-08T21:28:54.2Z,2,REGULAR,3pt,Jump Shot,[],203471,36.87582128777924,22.058823529411764,1610612751,42,42,2024-12-08T21:29:05Z,2600000,False,140.0,294.0,1,left,D. Schröder 32' 3PT  (12 PTS) (C. Johnson 2 AST),"[203471, 1629661]",1610612751.0,BKN,,,,Schröder,D. Schröder,,,,,Above the Break 3,24+ Right Center,32.56,Made,,,,,,,,,,12.0,,C. Johnson,1629661.0,2.0,,,,
265,PT03M14.00S,2024-12-08T21:29:17.4Z,2,REGULAR,turnover,traveling,[],203507,,,1610612749,42,42,2024-12-08T21:29:22Z,2620000,False,,,0,,G. Antetokounmpo traveling TURNOVER (2 TO),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Left,,,,,,,202007.0,,,,,,2.0,,,,,,,
266,PT03M14.00S,2024-12-08T21:29:20.8Z,2,REGULAR,substitution,out,[],1627732,,,1610612751,42,42,2024-12-08T21:29:27Z,2630000,False,,,0,,SUB out: B. Simmons,[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT03M14.00S,2024-12-08T21:29:20.8Z,2,REGULAR,substitution,in,[],1630592,,,1610612751,42,42,2024-12-08T21:29:27Z,2640000,False,,,0,,SUB in: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT02M50.00S,2024-12-08T21:30:00.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630592,14.4053876478318,48.529411764705884,1610612751,42,42,2024-12-08T21:30:08Z,2650000,False,7.0,83.0,1,left,MISS J. Wilson 8' driving floating Shot - blocked,"[1630592, 203507]",1610612751.0,BKN,driving floating,,,Wilson,J. Wilson,,,,,In The Paint (Non-RA),8-16 Center,8.32,Missed,,,,,,,,,,,,,,,,,Antetokounmpo,203507.0
269,PT02M50.00S,2024-12-08T21:30:00.6Z,2,REGULAR,block,,[],203507,,,1610612751,42,42,2024-12-08T21:30:03Z,2660000,False,,,0,,G. Antetokounmpo BLOCK (2 BLK),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
270,PT02M50.00S,2024-12-08T21:30:00.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612751,42,42,2024-12-08T21:30:08Z,2670000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,268.0,,,,,,,,,,,,,,,,,
271,PT02M50.00S,2024-12-08T21:30:07.4Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612751,42,42,2024-12-08T21:30:13Z,2680000,False,,,0,,BKN shot clock Team TURNOVER,[],1610612751.0,BKN,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2005.0,,,,,,,,,,,,,
272,PT02M50.00S,2024-12-08T21:30:12.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,42,42,2024-12-08T21:30:12Z,2690000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT02M50.00S,2024-12-08T21:30:27.2Z,2,REGULAR,substitution,out,[],201572,,,1610612749,42,42,2024-12-08T21:32:56Z,2700000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT02M50.00S,2024-12-08T21:30:27.2Z,2,REGULAR,substitution,in,[],1626171,,,1610612749,42,42,2024-12-08T21:32:56Z,2710000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT02M33.00S,2024-12-08T21:33:23.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203081,69.46452036793693,24.754901960784316,1610612749,42,45,2024-12-08T21:33:42Z,2720000,False,-126.0,235.0,1,right,D. Lillard 26' 3PT  (7 PTS),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Left Center,26.63,Made,,,,,,,,,,7.0,,,,,,,,
276,PT02M12.00S,2024-12-08T21:33:43.2Z,2,REGULAR,3pt,Jump Shot,[],1627827,31.61957950065703,66.66666666666666,1610612751,42,45,2024-12-08T21:33:49Z,2730000,False,-83.0,245.0,1,left,MISS D. Finney-Smith 25' 3PT,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Left Center,25.85,Missed,,,,,,,,,,,,,,,,,,
277,PT02M10.00S,2024-12-08T21:33:45.2Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,42,45,2024-12-08T21:33:49Z,2740000,False,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:6),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Left Center,,,276.0,7.0,6.0,1.0,,,,,,,,,,,,,,
278,PT02M03.00S,2024-12-08T21:33:53.1Z,2,REGULAR,3pt,Jump Shot,[],1631260,95.87713534822602,94.36274509803921,1610612749,42,48,2024-12-08T21:33:57Z,2750000,False,222.0,-14.0,1,right,A. Green 3PT  (3 PTS) (G. Antetokounmpo 2 AST),"[1631260, 203507]",1610612749.0,MIL,,,,Green,A. Green,,,,,Right Corner 3,24+ Right,22.22,Made,,,,,,,,,,3.0,,G. Antetokounmpo,203507.0,2.0,,,,
280,PT01M52.00S,2024-12-08T21:34:07.2Z,2,REGULAR,foul,personal,['2freethrow'],1631260,,,1610612751,42,48,2024-12-08T21:34:16Z,2770000,False,,,0,,A. Green shooting personal FOUL (2 PF) (Schröder 2 FT),"[1631260, 203471]",1610612749.0,MIL,shooting,,,Green,A. Green,,,,,Mid-Range,8-16 Right,,,,,,,2530.0,2.0,0.0,Schröder,203471.0,,,,,,,,,
282,PT01M52.00S,2024-12-08T21:34:45.4Z,2,REGULAR,freethrow,1 of 2,[],203471,,,1610612751,43,48,2024-12-08T21:34:45Z,2790000,False,,,0,,D. Schröder Free Throw 1 of 2 (13 PTS),[203471],1610612751.0,BKN,,,,Schröder,D. Schröder,,,,,,,,Made,,,,,,,,,,13.0,,,,,,,,
283,PT01M52.00S,2024-12-08T21:35:04.5Z,2,REGULAR,freethrow,2 of 2,[],203471,,,1610612751,44,48,2024-12-08T21:35:04Z,2800000,False,,,0,,D. Schröder Free Throw 2 of 2 (14 PTS),[203471],1610612751.0,BKN,,,,Schröder,D. Schröder,,,,,,,,Made,,,,,,,,,,14.0,,,,,,,,
285,PT01M44.00S,2024-12-08T21:35:18.2Z,2,REGULAR,substitution,out,[],1631260,,,1610612749,44,48,2024-12-08T21:35:21Z,2820000,False,,,0,,SUB out: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT01M44.00S,2024-12-08T21:35:18.2Z,2,REGULAR,substitution,in,[],1629018,,,1610612749,44,48,2024-12-08T21:35:21Z,2830000,False,,,0,,SUB in: G. Trent Jr.,[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT01M35.00S,2024-12-08T21:35:41.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629651,,,1610612749,44,48,2024-12-08T21:35:51Z,2840000,False,,,0,,N. Claxton shooting personal FOUL (2 PF) (Antetokounmpo 2 FT),"[1629651, 203507]",1610612751.0,BKN,shooting,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2530.0,2.0,0.0,Antetokounmpo,203507.0,,,,,,,,,
289,PT01M35.00S,2024-12-08T21:36:41.1Z,2,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,44,48,2024-12-08T21:36:41Z,2860000,False,,,0,,MISS G. Antetokounmpo Free Throw 1 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
290,PT01M35.00S,2024-12-08T21:36:41.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,44,48,2024-12-08T21:36:41Z,2870000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,289.0,,,,,,,,,,,,,,,,,
291,PT01M35.00S,2024-12-08T21:37:01.2Z,2,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,44,49,2024-12-08T21:37:01Z,2880000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (14 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,,,,,,,,,,14.0,,,,,,,,
292,PT01M24.00S,2024-12-08T21:37:14.3Z,2,REGULAR,3pt,Jump Shot,[],1627827,2.447437582128778,95.09803921568627,1610612751,47,49,2024-12-08T21:37:20Z,2890000,False,-225.0,-29.0,1,left,D. Finney-Smith 3PT  (3 PTS) (D. Schröder 4 AST),"[1627827, 203471]",1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Left Corner 3,24+ Left,22.74,Made,,,,,,,,,,3.0,,D. Schröder,203471.0,4.0,,,,
294,PT01M04.00S,2024-12-08T21:37:33.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203507,93.11760840998686,53.18627450980392,1610612749,47,49,2024-12-08T21:37:40Z,2910000,False,16.0,12.0,1,right,MISS G. Antetokounmpo driving Layup - blocked,"[203507, 1629651]",1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,2.0,Missed,,,,,,,,,,,,,,,,,Claxton,1629651.0
295,PT01M04.00S,2024-12-08T21:37:33.4Z,2,REGULAR,block,,[],1629651,,,1610612749,47,49,2024-12-08T21:37:35Z,2920000,False,,,0,,N. Claxton BLOCK (1 BLK),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
296,PT01M02.00S,2024-12-08T21:37:35.4Z,2,REGULAR,rebound,defensive,[],203471,,,1610612751,47,49,2024-12-08T21:37:40Z,2930000,False,,,0,,D. Schröder REBOUND (Off:0 Def:1),[203471],1610612751.0,BKN,,,,Schröder,D. Schröder,,,,,Restricted Area,0-8 Center,,,294.0,1.0,1.0,0.0,,,,,,,,,,,,,,
297,PT00M57.60S,2024-12-08T21:37:41.4Z,2,REGULAR,turnover,lost ball,[],1629661,,,1610612751,47,49,2024-12-08T21:37:44Z,2940000,False,,,0,,C. Johnson lost ball TURNOVER (1 TO),"[1629661, 203507]",1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1.0,,,,Antetokounmpo,203507.0,,
298,PT00M57.60S,2024-12-08T21:37:41.4Z,2,REGULAR,steal,,[],203507,,,1610612749,47,49,2024-12-08T21:37:43Z,2950000,False,,,0,,G. Antetokounmpo STEAL (1 STL),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
299,PT00M51.80S,2024-12-08T21:37:47.2Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629018,94.43166885676742,2.696078431372549,1610612749,47,49,2024-12-08T21:37:52Z,2960000,False,-237.0,0.0,1,right,MISS G. Trent Jr. running pullup 3PT,[1629018],1610612749.0,MIL,running pullup,,,Trent Jr.,G. Trent Jr.,,,,,Left Corner 3,24+ Left,23.65,Missed,,,,,,,,,,,,,,,,,,
300,PT00M48.10S,2024-12-08T21:37:50.9Z,2,REGULAR,rebound,defensive,[],1630592,,,1610612751,47,49,2024-12-08T21:37:52Z,2970000,False,,,0,,J. Wilson REBOUND (Off:1 Def:1),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Left Corner 3,24+ Left,,,299.0,2.0,1.0,1.0,,,,,,,,,,,,,,
301,PT00M33.60S,2024-12-08T21:38:05.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203471,18.610381077529567,37.99019607843137,1610612751,49,49,2024-12-08T21:38:13Z,2980000,False,60.0,122.0,1,left,D. Schröder 13' pullup Jump Shot (16 PTS),[203471],1610612751.0,BKN,pullup,,,Schröder,D. Schröder,,,,,In The Paint (Non-RA),8-16 Center,13.63,Made,,,,,,,,,,16.0,,,,,,,,
302,PT00M33.60S,2024-12-08T21:38:11.8Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203114,,,1610612751,49,49,2024-12-08T21:38:18Z,2990000,False,,,0,,K. Middleton shooting personal FOUL (2 PF) (Schröder 1 FT),"[203114, 203471]",1610612749.0,MIL,shooting,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,202007.0,2.0,0.0,Schröder,203471.0,,,,,,,,,
304,PT00M33.60S,2024-12-08T21:38:43.7Z,2,REGULAR,freethrow,1 of 1,[],203471,,,1610612751,50,49,2024-12-08T21:38:43Z,3010000,False,,,0,,D. Schröder Free Throw 1 of 1 (17 PTS),[203471],1610612751.0,BKN,,,,Schröder,D. Schröder,,,,,,,,Made,,,,,,,,,,17.0,,,,,,,,
305,PT00M11.80S,2024-12-08T21:39:05.7Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203114,90.22667542706965,40.68627450980392,1610612749,50,49,2024-12-08T21:39:12Z,3020000,False,-47.0,39.0,1,right,MISS K. Middleton 6' turnaround Hook - blocked,"[203114, 1629651]",1610612749.0,MIL,turnaround,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),0-8 Center,6.1,Missed,,,,,,,,,,,,,,,,,Claxton,1629651.0
306,PT00M11.80S,2024-12-08T21:39:05.7Z,2,REGULAR,block,,[],1629651,,,1610612749,50,49,2024-12-08T21:39:08Z,3030000,False,,,0,,N. Claxton BLOCK (2 BLK),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
307,PT00M11.20S,2024-12-08T21:39:06.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612749,50,49,2024-12-08T21:39:12Z,3040000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,305.0,,,,,,,,,,,,,,,,,
310,PT00M08.80S,2024-12-08T21:39:49.4Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],203507,89.43823915900131,23.03921568627451,1610612749,50,51,2024-12-08T21:39:53Z,3070000,False,-135.0,47.0,1,right,G. Antetokounmpo 14' Jump Shot (16 PTS) (K. Middleton 3 AST),"[203507, 203114]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Left,14.27,Made,,,,,,,,,,16.0,,K. Middleton,203114.0,3.0,,,,
312,PT00M00.00S,2024-12-08T21:40:06.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203471,10.85742444152431,54.65686274509803,1610612751,52,51,2024-12-08T21:40:11Z,3090000,False,-23.0,50.0,1,left,D. Schröder driving floating Jump Shot (19 PTS),[203471],1610612751.0,BKN,driving floating,,,Schröder,D. Schröder,,,,,In The Paint (Non-RA),0-8 Center,5.48,Made,,,,,,,,,,19.0,,,,,,,,
313,PT00M00.00S,2024-12-08T21:40:11.4Z,2,REGULAR,period,end,[],0,,,1610612749,52,51,2024-12-08T21:40:11Z,3100000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT12M00.00S,2024-12-08T21:54:13.7Z,3,REGULAR,substitution,out,['startperiod'],1630592,,,1610612749,52,51,2024-12-08T21:55:29Z,3110000,False,,,0,,SUB out: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT12M00.00S,2024-12-08T21:54:13.7Z,3,REGULAR,substitution,out,['startperiod'],1626171,,,1610612749,52,51,2024-12-08T21:55:29Z,3120000,False,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT12M00.00S,2024-12-08T21:54:13.7Z,3,REGULAR,substitution,out,['startperiod'],203114,,,1610612749,52,51,2024-12-08T21:55:29Z,3130000,False,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT12M00.00S,2024-12-08T21:54:13.7Z,3,REGULAR,substitution,out,['startperiod'],1629018,,,1610612749,52,51,2024-12-08T21:55:29Z,3140000,False,,,0,,SUB out: G. Trent Jr.,[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT12M00.00S,2024-12-08T21:54:13.7Z,3,REGULAR,substitution,in,['startperiod'],1630553,,,1610612749,52,51,2024-12-08T21:55:29Z,3150000,False,,,0,,SUB in: K. Johnson,[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT12M00.00S,2024-12-08T21:54:13.7Z,3,REGULAR,substitution,in,['startperiod'],201572,,,1610612749,52,51,2024-12-08T21:55:29Z,3160000,False,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT12M00.00S,2024-12-08T21:54:13.7Z,3,REGULAR,substitution,in,['startperiod'],1627752,,,1610612749,52,51,2024-12-08T21:55:29Z,3170000,False,,,0,,SUB in: T. Prince,[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT12M00.00S,2024-12-08T21:54:13.7Z,3,REGULAR,substitution,in,['startperiod'],1641748,,,1610612749,52,51,2024-12-08T21:55:29Z,3180000,False,,,0,,SUB in: A. Jackson Jr.,[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT12M00.00S,2024-12-08T21:55:46.9Z,3,REGULAR,foul,technical,"['team', '1freethrow']",0,,,1610612749,52,51,2024-12-08T21:58:17Z,3190000,False,,,0,,TEAM foul technical,[],1610612749.0,MIL,delay,,,,,,,,,Mid-Range,8-16 Left,,,,,,,202007.0,,,,,,,,,,,,,
324,PT12M00.00S,2024-12-08T21:55:59.5Z,3,REGULAR,freethrow,1 of 1,[],1629661,,,1610612749,53,51,2024-12-08T21:55:59Z,3200000,False,,,0,,C. Johnson technical Free Throw 1 of 1 (6 PTS),[1629661],1610612751.0,BKN,technical,,,Johnson,C. Johnson,,,,,,,,Made,,,,,,,,,,6.0,,,,,,,,
325,PT12M00.00S,2024-12-08T21:56:05.0Z,3,REGULAR,period,start,[],0,,,1610612749,53,51,2024-12-08T21:56:05Z,3210000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT11M45.00S,2024-12-08T21:56:19.0Z,3,REGULAR,3pt,Jump Shot,[],203081,29.6484888304862,25.245098039215684,1610612749,53,51,2024-12-08T21:56:25Z,3220000,False,124.0,226.0,1,left,MISS D. Lillard 25' 3PT,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Right Center,25.79,Missed,,,,,,,,,,,,,,,,,,
327,PT11M43.00S,2024-12-08T21:56:21.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612751,53,51,2024-12-08T21:56:25Z,3230000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Above the Break 3,24+ Right Center,,,326.0,,,,,,,,,,,,,,,,,
329,PT11M27.00S,2024-12-08T21:56:43.7Z,3,REGULAR,3pt,Jump Shot,[],1627827,95.0886990801577,2.941176470588235,1610612751,56,51,2024-12-08T21:56:49Z,3250000,False,-235.0,-6.0,1,right,D. Finney-Smith 3PT  (6 PTS) (N. Claxton 2 AST),"[1627827, 1629651]",1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Left Corner 3,24+ Left,23.54,Made,,,,,,,,,,6.0,,N. Claxton,1629651.0,2.0,,,,
331,PT11M16.00S,2024-12-08T21:56:58.1Z,3,REGULAR,foul,personal,['2freethrow'],1627827,,,1610612749,56,51,2024-12-08T21:57:28Z,3270000,False,,,0,,D. Finney-Smith shooting personal FOUL (2 PF) (Antetokounmpo 2 FT),"[1627827, 203507]",1610612751.0,BKN,shooting,,,Finney-Smith,D. Finney-Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2005.0,2.0,0.0,Antetokounmpo,203507.0,,,,,,,,,
333,PT11M16.00S,2024-12-08T21:57:31.2Z,3,REGULAR,foul,technical,['1freethrow'],1627827,,,1610612749,56,51,2024-12-08T21:57:42Z,3290000,False,,,0,,D. Finney-Smith technical FOUL (1 Tech),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,202007.0,2.0,1.0,,,,,,,,,,,
334,PT11M16.00S,2024-12-08T21:57:38.5Z,3,REGULAR,freethrow,1 of 1,[],203081,,,1610612749,56,52,2024-12-08T21:57:38Z,3300000,False,,,0,,D. Lillard technical Free Throw 1 of 1 (8 PTS),[203081],1610612749.0,MIL,technical,,,Lillard,D. Lillard,,,,,,,,Made,,,,,,,,,,8.0,,,,,,,,
335,PT11M16.00S,2024-12-08T21:58:16.2Z,3,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,56,52,2024-12-08T21:58:16Z,3310000,False,,,0,,MISS G. Antetokounmpo Free Throw 1 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
336,PT11M16.00S,2024-12-08T21:58:16.2Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,56,52,2024-12-08T21:58:16Z,3320000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,335.0,,,,,,,,,,,,,,,,,
337,PT11M16.00S,2024-12-08T21:58:37.7Z,3,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,56,53,2024-12-08T21:58:37Z,3330000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (17 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,,,,,,,,,,17.0,,,,,,,,
338,PT10M52.00S,2024-12-08T21:59:06.6Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612751,56,53,2024-12-08T21:59:16Z,3340000,False,,,0,,BKN shot clock Team TURNOVER,[],1610612751.0,BKN,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
339,PT10M37.00S,2024-12-08T21:59:29.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201572,28.86005256241787,75.0,1610612749,56,53,2024-12-08T21:59:39Z,3350000,False,-125.0,219.0,1,left,MISS B. Lopez 25' 3PT,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Left Center,25.2,Missed,,,,,,,,,,,,,,,,,,
340,PT10M34.00S,2024-12-08T21:59:32.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612749,56,53,2024-12-08T21:59:39Z,3360000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Above the Break 3,24+ Left Center,,,339.0,,,,,,,,,,,,,,,,,
342,PT10M24.00S,2024-12-08T22:00:04.5Z,3,REGULAR,turnover,traveling,[],203081,,,1610612749,56,53,2024-12-08T22:00:08Z,3380000,False,,,0,,D. Lillard traveling TURNOVER (5 TO),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2530.0,,,,,,5.0,,,,,,,
343,PT10M04.00S,2024-12-08T22:00:30.1Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1629651,93.11760840998686,37.254901960784316,1610612751,58,53,2024-12-08T22:00:34Z,3390000,False,-64.0,12.0,1,right,N. Claxton 6' turnaround Hook (12 PTS) (D. Schröder 5 AST),"[1629651, 203471]",1610612751.0,BKN,turnaround,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,6.49,Made,,,,,,,,,,12.0,,D. Schröder,203471.0,5.0,,,,
345,PT09M52.00S,2024-12-08T22:00:42.1Z,3,REGULAR,3pt,Jump Shot,[],203081,31.61957950065703,62.5,1610612749,58,56,2024-12-08T22:01:34Z,3410000,False,-62.0,245.0,1,left,D. Lillard 25' 3PT pullup (11 PTS),[203081],1610612749.0,MIL,pullup,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Center,25.26,Made,,,,,,,,,,11.0,,,,,,,,
347,PT09M34.00S,2024-12-08T22:01:13.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203471,92.06636005256242,55.88235294117647,1610612751,58,56,2024-12-08T22:02:08Z,3430000,False,29.0,22.0,1,right,MISS D. Schröder driving Layup,[203471],1610612751.0,BKN,driving,,,Schröder,D. Schröder,,,,,Restricted Area,0-8 Center,3.68,Missed,,,,,,,,,,,,,,,,,,
348,PT09M31.00S,2024-12-08T22:01:16.7Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,58,56,2024-12-08T22:01:18Z,3440000,False,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:7),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,347.0,8.0,7.0,1.0,,,,,,,,,,,,,,
