actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
436,PT04M11.00S,2025-03-01T02:12:48.7Z,3,REGULAR,substitution,in,[],1630625,,,1610612757,68,82,2025-03-01T02:12:56Z,4270000,False,,,0,,SUB in: D. Banton,[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT04M11.00S,2025-03-01T02:12:47.6Z,3,REGULAR,freethrow,2 of 2,[],1631101,,,1610612757,68,82,2025-03-01T02:13:13Z,4280000,False,,,0,,MISS S. Sharpe Free Throw 2 of 2,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
438,PT04M07.00S,2025-03-01T02:12:51.6Z,3,REGULAR,rebound,defensive,[],1630570,,,1610612751,68,82,2025-03-01T02:13:13Z,4290000,False,,,0,,T. Watford REBOUND (Off:0 Def:3),[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,437.0,3.0,3.0,0.0,,,,,,
439,PT04M03.00S,2025-03-01T02:13:18.4Z,3,REGULAR,turnover,traveling,[],1630570,,,1610612751,68,82,2025-03-01T02:13:24Z,4300000,False,,,0,,T. Watford traveling TURNOVER (2 TO),[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,In The Paint (Non-RA),8-16 Center,1179.0,2.0,,,,,,,,,,,,,,,,,,
440,PT03M48.00S,2025-03-01T02:13:43.6Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630703,10.200394218134035,55.88235294117647,1610612757,68,84,2025-03-01T02:13:47Z,4310000,False,-29.0,43.0,1,left,S. Henderson driving floating Jump Shot (5 PTS),[1630703],1610612757.0,POR,driving floating,,,Henderson,S. Henderson,,,,,In The Paint (Non-RA),0-8 Center,,,5.24,Made,5.0,,,,,,,,,,,,,,,
442,PT03M30.00S,2025-03-01T02:14:24.4Z,3,REGULAR,3pt,Jump Shot,[],1630592,73.27529566360053,19.11764705882353,1610612751,68,84,2025-03-01T02:17:01Z,4330000,False,-154.0,199.0,1,right,MISS J. Wilson 25' 3PT,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Above the Break 3,24+ Left Center,,,25.16,Missed,,,,,,,,,,,,,,,,
443,PT03M26.00S,2025-03-01T02:14:28.4Z,3,REGULAR,rebound,defensive,[],1631133,,,1610612757,68,84,2025-03-01T02:14:30Z,4340000,False,,,0,,J. Walker REBOUND (Off:2 Def:2),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,442.0,4.0,2.0,2.0,,,,,,
444,PT03M24.00S,2025-03-01T02:14:33.4Z,3,REGULAR,foul,personal,[],1631213,,,1610612757,68,84,2025-03-01T02:14:41Z,4350000,False,,,0,,T. Martin personal FOUL (1 PF),"[1631213, 1630703]",1610612751.0,BKN,,,,Martin,T. Martin,,,,,Above the Break 3,24+ Right Center,200834.0,,,,,,,,,,,,,,1.0,0.0,Henderson,1630703.0,,
446,PT03M11.00S,2025-03-01T02:15:07.7Z,3,REGULAR,turnover,bad pass,[],1630703,,,1610612757,68,84,2025-03-01T02:15:12Z,4370000,False,,,0,,S. Henderson bad pass TURNOVER (2 TO),"[1630703, 1630553]",1610612757.0,POR,,,,Henderson,S. Henderson,,,,,In The Paint (Non-RA),0-8 Center,,2.0,,,,,,,Johnson,1630553.0,,,,,,,,,,
447,PT03M11.00S,2025-03-01T02:15:07.7Z,3,REGULAR,steal,,[],1630553,,,1610612751,68,84,2025-03-01T02:15:10Z,4380000,False,,,0,,K. Johnson STEAL (1 STL),[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
448,PT03M10.00S,2025-03-01T02:15:13.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630625,,,1610612751,68,84,2025-03-01T02:15:20Z,4390000,False,,,0,,D. Banton shooting personal FOUL (1 PF) (Johnson 2 FT),"[1630625, 1630553]",1610612757.0,POR,shooting,,,Banton,D. Banton,,,,,Restricted Area,0-8 Center,200834.0,,,,,,,,,,,,,,1.0,0.0,Johnson,1630553.0,,
450,PT03M10.00S,2025-03-01T02:15:46.7Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630553,,,1610612751,69,84,2025-03-01T02:15:46Z,4410000,False,,,0,,K. Johnson Free Throw 1 of 2 (8 PTS),[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,,
451,PT03M10.00S,2025-03-01T02:16:02.1Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630553,,,1610612751,70,84,2025-03-01T02:16:02Z,4420000,False,,,0,,K. Johnson Free Throw 2 of 2 (9 PTS),[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,,
452,PT02M57.00S,2025-03-01T02:16:18.4Z,3,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1630592,,,1610612757,70,84,2025-03-01T02:16:28Z,4430000,False,,,0,,J. Wilson shooting personal FOUL (3 PF) (Sharpe 3 FT),"[1630592, 1631101]",1610612751.0,BKN,shooting,,,Wilson,J. Wilson,,,,,Above the Break 3,24+ Center,1179.0,,,,,,,,,,,,,,3.0,0.0,Sharpe,1631101.0,,
454,PT02M57.00S,2025-03-01T02:16:34.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,70,84,2025-03-01T02:25:21Z,4450000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT02M57.00S,2025-03-01T02:19:36.0Z,3,REGULAR,freethrow,1 of 3,[],1631101,,,1610612757,70,85,2025-03-01T02:19:36Z,4460000,False,,,0,,S. Sharpe Free Throw 1 of 3 (20 PTS),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,Made,20.0,,,,,,,,,,,,,,,
456,PT02M57.00S,2025-03-01T02:19:49.5Z,3,REGULAR,freethrow,2 of 3,[],1631101,,,1610612757,70,86,2025-03-01T02:19:49Z,4470000,False,,,0,,S. Sharpe Free Throw 2 of 3 (21 PTS),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,Made,21.0,,,,,,,,,,,,,,,
457,PT02M57.00S,2025-03-01T02:20:04.0Z,3,REGULAR,freethrow,3 of 3,[],1631101,,,1610612757,70,87,2025-03-01T02:20:04Z,4480000,False,,,0,,S. Sharpe Free Throw 3 of 3 (22 PTS),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,Made,22.0,,,,,,,,,,,,,,,
458,PT02M36.00S,2025-03-01T02:20:27.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630570,87.33574244415243,52.69607843137255,1610612751,70,87,2025-03-01T02:22:06Z,4490000,False,13.0,67.0,1,right,MISS T. Watford 6' driving floating Shot - blocked,"[1630570, 1631101]",1610612751.0,BKN,driving floating,,,Watford,T. Watford,,,,,In The Paint (Non-RA),0-8 Center,,,6.79,Missed,,,,,,,,,,,,,,,Sharpe,1631101.0
459,PT02M36.00S,2025-03-01T02:20:27.9Z,3,REGULAR,block,,[],1631101,,,1610612751,70,87,2025-03-01T02:20:31Z,4500000,False,,,0,,S. Sharpe BLOCK (1 BLK),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
460,PT02M35.00S,2025-03-01T02:20:28.9Z,3,REGULAR,rebound,offensive,[],1630549,,,1610612751,70,87,2025-03-01T02:22:06Z,4510000,False,,,0,,D. Sharpe REBOUND (Off:4 Def:1),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,458.0,5.0,1.0,4.0,,,,,,
461,PT02M34.00S,2025-03-01T02:20:33.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630549,93.64323258869908,51.9607843137255,1610612751,72,87,2025-03-01T02:22:17Z,4520000,False,10.0,7.0,1,right,D. Sharpe putback Layup (4 PTS),[1630549],1610612751.0,BKN,putback,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,,,1.22,Made,4.0,,,,,,,,,,,,,,,
462,PT02M18.00S,2025-03-01T02:20:47.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630553,,,1610612757,72,87,2025-03-01T02:20:57Z,4530000,False,,,0,,K. Johnson shooting personal FOUL (1 PF) (Henderson 2 FT),"[1630553, 1630703]",1610612751.0,BKN,shooting,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,200834.0,,,,,,,,,,,,,,1.0,0.0,Henderson,1630703.0,,
464,PT02M18.00S,2025-03-01T02:21:09.7Z,3,REGULAR,freethrow,1 of 2,[],1630703,,,1610612757,72,88,2025-03-01T02:21:09Z,4550000,False,,,0,,S. Henderson Free Throw 1 of 2 (6 PTS),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,,
465,PT02M18.00S,2025-03-01T02:21:21.7Z,3,REGULAR,freethrow,2 of 2,[],1630703,,,1610612757,72,89,2025-03-01T02:21:21Z,4560000,False,,,0,,S. Henderson Free Throw 2 of 2 (7 PTS),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,,
466,PT02M04.00S,2025-03-01T02:21:44.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630570,94.69448094612353,55.14705882352941,1610612751,74,89,2025-03-01T02:21:49Z,4570000,False,26.0,-3.0,1,right,T. Watford driving Layup (3 PTS),[1630570],1610612751.0,BKN,driving,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,,,2.58,Made,3.0,,,,,,,,,,,,,,,
467,PT01M42.00S,2025-03-01T02:22:05.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630703,6.652431011826544,53.92156862745098,1610612757,74,91,2025-03-01T02:22:09Z,4580000,False,-20.0,10.0,1,left,S. Henderson driving Layup (9 PTS) (J. Walker 2 AST),"[1630703, 1631133]",1610612757.0,POR,driving,,,Henderson,S. Henderson,,,,,Restricted Area,0-8 Center,,,2.2,Made,9.0,J. Walker,1631133.0,2.0,,,,,,,,,,,,
469,PT01M29.00S,2025-03-01T02:22:19.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630592,93.64323258869908,52.69607843137255,1610612751,76,91,2025-03-01T02:23:54Z,4600000,False,13.0,7.0,1,right,J. Wilson cutting Layup (4 PTS) (T. Watford 1 AST),"[1630592, 1630570]",1610612751.0,BKN,cutting,,,Wilson,J. Wilson,,,,,Restricted Area,0-8 Center,,,1.53,Made,4.0,T. Watford,1630570.0,1.0,,,,,,,,,,,,
471,PT01M17.00S,2025-03-01T02:22:30.6Z,3,REGULAR,3pt,Jump Shot,[],1631200,28.86005256241787,22.058823529411764,1610612757,76,91,2025-03-01T02:22:35Z,4620000,False,140.0,219.0,1,left,MISS K. Murray 25' 3PT,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,,,25.96,Missed,,,,,,,,,,,,,,,,
472,PT01M12.00S,2025-03-01T02:22:35.6Z,3,REGULAR,rebound,defensive,[],1630553,,,1610612751,76,91,2025-03-01T02:22:35Z,4630000,False,,,0,,K. Johnson REBOUND (Off:3 Def:1),[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,471.0,4.0,1.0,3.0,,,,,,
473,PT01M08.00S,2025-03-01T02:22:40.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631200,,,1610612751,76,91,2025-03-01T02:22:52Z,4640000,False,,,0,,K. Murray shooting personal FOUL (1 PF) (Johnson 2 FT),"[1631200, 1630553]",1610612757.0,POR,shooting,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,200834.0,,,,,,,,,,,,,,1.0,0.0,Johnson,1630553.0,,
475,PT01M08.00S,2025-03-01T02:23:03.7Z,3,REGULAR,timeout,full,['team'],0,,,1610612751,76,91,2025-03-01T02:25:29Z,4660000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT01M08.00S,2025-03-01T02:23:06.1Z,3,REGULAR,substitution,out,[],1631101,,,1610612751,76,91,2025-03-01T02:24:36Z,4670000,False,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT01M08.00S,2025-03-01T02:23:06.1Z,3,REGULAR,substitution,in,[],1629014,,,1610612751,76,91,2025-03-01T02:24:36Z,4680000,False,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT01M08.00S,2025-03-01T02:24:49.8Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1630553,,,1610612751,77,91,2025-03-01T02:24:49Z,4690000,False,,,0,,K. Johnson Free Throw 1 of 2 (10 PTS),[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,,
479,PT01M08.00S,2025-03-01T02:25:06.4Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1630553,,,1610612751,77,91,2025-03-01T02:25:06Z,4700000,False,,,0,,MISS K. Johnson Free Throw 2 of 2,[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
480,PT01M05.00S,2025-03-01T02:25:08.6Z,3,REGULAR,rebound,offensive,[],1631213,,,1610612751,77,91,2025-03-01T02:25:08Z,4710000,False,,,0,,T. Martin REBOUND (Off:3 Def:0),[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,,,,,,,,,,,,,479.0,3.0,0.0,3.0,,,,,,
481,PT01M00.00S,2025-03-01T02:25:14.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630549,93.64323258869908,50.73529411764706,1610612751,79,91,2025-03-01T02:25:43Z,4720000,False,4.0,7.0,1,right,D. Sharpe driving Layup (6 PTS) (T. Watford 2 AST),"[1630549, 1630570]",1610612751.0,BKN,driving,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,,,0.82,Made,6.0,T. Watford,1630570.0,2.0,,,,,,,,,,,,
483,PT00M49.00S,2025-03-01T02:25:43.8Z,3,REGULAR,3pt,Jump Shot,[],1631200,3.630091984231275,96.81372549019608,1610612757,79,91,2025-03-01T02:25:49Z,4740000,False,-234.0,-18.0,1,left,MISS K. Murray 3PT,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Left Corner 3,24+ Left,,,23.48,Missed,,,,,,,,,,,,,,,,
484,PT00M44.40S,2025-03-01T02:25:48.4Z,3,REGULAR,rebound,defensive,[],1630549,,,1610612751,79,91,2025-03-01T02:25:49Z,4750000,False,,,0,,D. Sharpe REBOUND (Off:4 Def:2),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Left Corner 3,24+ Left,,,,,,,,,,,483.0,6.0,2.0,4.0,,,,,,
485,PT00M38.60S,2025-03-01T02:25:55.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630570,91.01511169513797,52.20588235294118,1610612751,81,91,2025-03-01T02:27:07Z,4760000,False,11.0,32.0,1,right,T. Watford driving floating Jump Shot (5 PTS),[1630570],1610612751.0,BKN,driving floating,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,,,3.38,Made,5.0,,,,,,,,,,,,,,,
486,PT00M34.40S,2025-03-01T02:26:04.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630625,5.732588699080158,52.450980392156865,1610612757,81,91,2025-03-01T02:31:35Z,4770000,False,-12.0,1.0,1,left,MISS D. Banton driving Layup,[1630625],1610612757.0,POR,driving,,,Banton,D. Banton,,,,,Restricted Area,0-8 Center,,,1.24,Missed,,,,,,,,,,,,,,,,
488,PT00M33.20S,2025-03-01T02:26:05.2Z,3,REGULAR,rebound,defensive,[],1630592,,,1610612751,81,91,2025-03-01T02:31:35Z,4790000,False,,,0,,J. Wilson REBOUND (Off:0 Def:3),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,486.0,3.0,3.0,0.0,,,,,,
527,PT00M32.00S,2025-03-01T02:26:06.8Z,3,REGULAR,turnover,lost ball,[],1630592,,,1610612751,81,91,2025-03-01T02:32:07Z,4795000,False,,,0,,J. Wilson lost ball TURNOVER (2 TO),"[1630592, 1631133]",1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Restricted Area,0-8 Center,,2.0,,,,,,,Walker,1631133.0,,,,,,,,,,
528,PT00M32.00S,2025-03-01T02:26:06.8Z,3,REGULAR,steal,,[],1631133,,,1610612757,81,91,2025-03-01T02:32:07Z,4797500,False,,,0,,J. Walker STEAL (2 STL),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
489,PT00M31.80S,2025-03-01T02:26:09.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631133,6.389618922470433,46.32352941176471,1610612757,81,91,2025-03-01T02:35:25Z,4800000,False,18.0,8.0,1,left,MISS J. Walker Layup,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,,,1.99,Missed,,,,,,,,,,,,,,,,
490,PT00M31.00S,2025-03-01T02:26:10.5Z,3,REGULAR,rebound,offensive,[],1631133,,,1610612757,81,91,2025-03-01T02:33:14Z,4810000,False,,,0,,J. Walker REBOUND (Off:3 Def:2),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,,,,,,,,,,,489.0,5.0,2.0,3.0,,,,,,
540,PT00M30.80S,2025-03-01T02:26:11.3Z,3,REGULAR,turnover,bad pass,[],1631133,,,1610612757,81,91,2025-03-01T02:33:56Z,4820000,False,,,0,,J. Walker bad pass TURNOVER (1 TO),"[1631133, 1630570]",1610612757.0,POR,,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,,1.0,,,,,,,Watford,1630570.0,,,,,,,,,,
541,PT00M30.80S,2025-03-01T02:26:11.3Z,3,REGULAR,steal,,[],1630570,,,1610612751,81,91,2025-03-01T02:33:56Z,4825000,False,,,0,,T. Watford STEAL (2 STL),[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
492,PT00M25.50S,2025-03-01T02:26:13.0Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1631213,93.38042049934296,95.58823529411765,1610612751,81,91,2025-03-01T02:38:14Z,4830000,False,228.0,10.0,1,right,MISS T. Martin running 3PT,[1631213],1610612751.0,BKN,running,,,Martin,T. Martin,,,,,Right Corner 3,24+ Right,,,22.81,Missed,,,,,,,,,,,,,,,,
493,PT00M23.00S,2025-03-01T02:26:15.5Z,3,REGULAR,rebound,offensive,[],1630553,,,1610612751,81,91,2025-03-01T02:38:14Z,4840000,False,,,0,,K. Johnson REBOUND (Off:4 Def:1),[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,Right Corner 3,24+ Right,,,,,,,,,,,492.0,5.0,1.0,4.0,,,,,,
576,PT00M23.00S,2025-03-01T02:26:16.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630553,93.69250985545335,49.731924019607845,1610612751,81,91,2025-03-01T02:39:31Z,4845000,False,-1.0,7.0,1,right,MISS K. Johnson putback Layup,[1630553],1610612751.0,BKN,putback,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,0.69,Missed,,,,,,,,,,,,,,,,
577,PT00M22.50S,2025-03-01T02:26:17.1Z,3,REGULAR,rebound,offensive,[],1630592,,,1610612751,81,91,2025-03-01T02:39:31Z,4847500,False,,,0,,J. Wilson REBOUND (Off:1 Def:3),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,576.0,4.0,3.0,1.0,,,,,,
494,PT00M21.00S,2025-03-01T02:26:20.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630703,,,1610612751,81,91,2025-03-01T02:26:41Z,4850000,False,,,0,,S. Henderson shooting personal FOUL (2 PF) (Wilson 2 FT),"[1630703, 1630592]",1610612757.0,POR,shooting,,,Henderson,S. Henderson,,,,,Restricted Area,0-8 Center,1179.0,,,,,,,,,,,,,,2.0,0.0,Wilson,1630592.0,,
496,PT00M21.00S,2025-03-01T02:26:47.5Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1630592,,,1610612751,82,91,2025-03-01T02:39:09Z,4870000,False,,,0,,J. Wilson Free Throw 1 of 2 (5 PTS),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,,
497,PT00M21.00S,2025-03-01T02:26:49.7Z,3,REGULAR,substitution,out,[],1631200,,,1610612751,82,91,2025-03-01T02:26:55Z,4880000,False,,,0,,SUB out: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT00M21.00S,2025-03-01T02:26:49.7Z,3,REGULAR,substitution,in,[],1631101,,,1610612751,82,91,2025-03-01T02:26:55Z,4890000,False,,,0,,SUB in: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT00M21.00S,2025-03-01T02:26:47.5Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1630592,,,1610612751,82,91,2025-03-01T02:39:09Z,4900000,False,,,0,,MISS J. Wilson Free Throw 2 of 2,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
500,PT00M17.90S,2025-03-01T02:26:50.6Z,3,REGULAR,rebound,defensive,[],1631101,,,1610612757,82,91,2025-03-01T02:27:15Z,4910000,False,,,0,,S. Sharpe REBOUND (Off:1 Def:3),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,499.0,4.0,3.0,1.0,,,,,,
501,PT00M00.40S,2025-03-01T02:27:31.0Z,3,REGULAR,3pt,Jump Shot,[],1631101,7.440867279894875,3.9215686274509802,1610612757,82,91,2025-03-01T02:27:37Z,4920000,False,230.0,17.0,1,left,MISS S. Sharpe 3PT,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Right Corner 3,24+ Right,,,23.11,Missed,,,,,,,,,,,,,,,,
502,PT00M00.40S,2025-03-01T02:27:31.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612757,82,91,2025-03-01T02:27:37Z,4930000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,,,501.0,,,,,,,,,
503,PT00M00.00S,2025-03-01T02:27:37.6Z,3,REGULAR,period,end,[],0,,,1610612757,82,91,2025-03-01T02:27:37Z,4940000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT12M00.00S,2025-03-01T02:28:16.6Z,4,REGULAR,substitution,out,['startperiod'],1630553,,,1610612757,82,91,2025-03-01T02:29:52Z,4950000,False,,,0,,SUB out: K. Johnson,[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT12M00.00S,2025-03-01T02:28:16.6Z,4,REGULAR,substitution,out,['startperiod'],1631133,,,1610612757,82,91,2025-03-01T02:29:52Z,4960000,False,,,0,,SUB out: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT12M00.00S,2025-03-01T02:28:16.6Z,4,REGULAR,substitution,out,['startperiod'],1631101,,,1610612757,82,91,2025-03-01T02:29:52Z,4970000,False,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT12M00.00S,2025-03-01T02:28:16.6Z,4,REGULAR,substitution,in,['startperiod'],1630560,,,1610612757,82,91,2025-03-01T02:29:52Z,4980000,False,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT12M00.00S,2025-03-01T02:28:16.6Z,4,REGULAR,substitution,in,['startperiod'],1642270,,,1610612757,82,91,2025-03-01T02:29:52Z,4990000,False,,,0,,SUB in: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT12M00.00S,2025-03-01T02:28:16.6Z,4,REGULAR,substitution,in,['startperiod'],1641739,,,1610612757,82,91,2025-03-01T02:29:52Z,5000000,False,,,0,,SUB in: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT12M00.00S,2025-03-01T02:30:15.2Z,4,REGULAR,period,start,[],0,,,1610612751,82,91,2025-03-01T02:30:15Z,5010000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT11M40.00S,2025-03-01T02:30:34.4Z,4,REGULAR,3pt,Jump Shot,[],1630560,67.23061760840999,61.76470588235294,1610612751,82,91,2025-03-01T02:30:38Z,5020000,False,59.0,256.0,1,right,MISS C. Thomas 26' pullup 3PT - blocked,"[1630560, 1642270]",1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Center,,,26.22,Missed,,,,,,,,,,,,,,,Clingan,1642270.0
512,PT11M40.00S,2025-03-01T02:30:34.4Z,4,REGULAR,block,,[],1642270,,,1610612751,82,91,2025-03-01T02:30:37Z,5030000,False,,,0,,D. Clingan BLOCK (1 BLK),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
513,PT11M36.00S,2025-03-01T02:30:38.4Z,4,REGULAR,rebound,defensive,[],1641739,,,1610612757,82,91,2025-03-01T02:30:38Z,5040000,False,,,0,,T. Camara REBOUND (Off:0 Def:2),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Center,,,,,,,,,,,511.0,2.0,2.0,0.0,,,,,,
