actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
445,PT04M37.00S,2024-11-20T02:18:06.0Z,3,REGULAR,rebound,defensive,[],1628998,,,1610612766,74,69,2024-11-20T02:18:06Z,4310000,False,,,0,,C. Martin REBOUND (Off:2 Def:3),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,444.0,5.0,3.0,2.0,,
446,PT04M27.00S,2024-11-20T02:18:16.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630544,82.07950065703022,60.049019607843135,1610612766,74,69,2024-11-20T02:18:20Z,4320000,False,50.0,116.0,1,right,MISS T. Mann 12' pullup Shot,[1630544],1610612766.0,CHA,pullup,,,Mann,T. Mann,,,,,In The Paint (Non-RA),8-16 Center,,,,,,12.64,Missed,,,,,,,,,,,,,
447,PT04M23.00S,2024-11-20T02:18:20.4Z,3,REGULAR,rebound,defensive,[],1630570,,,1610612751,74,69,2024-11-20T02:18:20Z,4330000,False,,,0,,T. Watford REBOUND (Off:0 Def:2),[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,446.0,2.0,2.0,0.0,,
448,PT04M19.00S,2024-11-20T02:18:25.0Z,3,REGULAR,foul,personal,['3freethrow'],1628970,,,1610612751,74,69,2024-11-20T02:18:36Z,4340000,False,,,0,,M. Bridges shooting personal FOUL (1 PF) (Johnson 3 FT),"[1628970, 1629661]",1610612766.0,CHA,shooting,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,202058.0,1.0,0.0,Johnson,1629661.0,,,,,,,,,,,,,,,
450,PT04M19.00S,2024-11-20T02:18:55.3Z,3,REGULAR,freethrow,1 of 3,[],1629661,,,1610612751,75,69,2024-11-20T02:18:55Z,4360000,False,,,0,,C. Johnson Free Throw 1 of 3 (26 PTS),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,Made,26.0,,,,,,,,,,,,
451,PT04M19.00S,2024-11-20T02:19:16.4Z,3,REGULAR,freethrow,2 of 3,[],1629661,,,1610612751,76,69,2024-11-20T02:19:16Z,4370000,False,,,0,,C. Johnson Free Throw 2 of 3 (27 PTS),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,Made,27.0,,,,,,,,,,,,
452,PT04M19.00S,2024-11-20T02:19:17.0Z,3,REGULAR,substitution,out,[],1627732,,,1610612751,76,69,2024-11-20T02:19:25Z,4380000,False,,,0,,SUB out: B. Simmons,[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT04M19.00S,2024-11-20T02:19:17.0Z,3,REGULAR,substitution,out,[],1630592,,,1610612751,76,69,2024-11-20T02:19:25Z,4390000,False,,,0,,SUB out: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT04M19.00S,2024-11-20T02:19:17.0Z,3,REGULAR,substitution,out,[],1628970,,,1610612751,76,69,2024-11-20T02:19:25Z,4400000,False,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT04M19.00S,2024-11-20T02:19:17.0Z,3,REGULAR,substitution,out,[],1630182,,,1610612751,76,69,2024-11-20T02:19:25Z,4410000,False,,,0,,SUB out: J. Green,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT04M19.00S,2024-11-20T02:19:17.0Z,3,REGULAR,substitution,in,[],1641730,,,1610612751,76,69,2024-11-20T02:19:25Z,4420000,False,,,0,,SUB in: N. Clowney,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT04M19.00S,2024-11-20T02:19:17.0Z,3,REGULAR,substitution,in,[],1630553,,,1610612751,76,69,2024-11-20T02:19:25Z,4430000,False,,,0,,SUB in: K. Johnson,[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT04M19.00S,2024-11-20T02:19:17.0Z,3,REGULAR,substitution,in,[],1630163,,,1610612751,76,69,2024-11-20T02:19:25Z,4440000,False,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT04M19.00S,2024-11-20T02:19:17.0Z,3,REGULAR,substitution,in,[],1642275,,,1610612751,76,69,2024-11-20T02:19:25Z,4450000,False,,,0,,SUB in: T. Salaün,[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT04M19.00S,2024-11-20T02:19:43.6Z,3,REGULAR,freethrow,3 of 3,[],1629661,,,1610612751,77,69,2024-11-20T02:19:43Z,4460000,False,,,0,,C. Johnson Free Throw 3 of 3 (28 PTS),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,Made,28.0,,,,,,,,,,,,
461,PT04M11.00S,2024-11-20T02:19:56.0Z,3,REGULAR,turnover,out-of-bounds,[],1630163,,,1610612766,77,69,2024-11-20T02:20:07Z,4470000,False,,,0,,L. Ball bad pass out-of-bounds TURNOVER (4 TO),[1630163],1610612766.0,CHA,bad pass,,,Ball,L. Ball,,,,,Left Corner 3,24+ Left,202058.0,,,,,,,,,,,4.0,,,,,,,,
462,PT04M00.00S,2024-11-20T02:20:21.0Z,3,REGULAR,foul,personal,['2freethrow'],1642275,,,1610612751,77,69,2024-11-20T02:20:33Z,4480000,False,,,0,,T. Salaün shooting personal FOUL (2 PF) (Watford 2 FT),"[1642275, 1630570]",1610612766.0,CHA,shooting,,,Salaün,T. Salaün,,,,,Restricted Area,0-8 Center,1626301.0,2.0,1.0,Watford,1630570.0,,,,,,,,,,,,,,,
464,PT04M00.00S,2024-11-20T02:20:44.5Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1630570,,,1610612751,77,69,2024-11-20T02:20:44Z,4500000,False,,,0,,MISS T. Watford Free Throw 1 of 2,[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
465,PT04M00.00S,2024-11-20T02:20:44.5Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,77,69,2024-11-20T02:20:44Z,4510000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,464.0,,,,,
466,PT04M00.00S,2024-11-20T02:20:58.5Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1630570,,,1610612751,78,69,2024-11-20T02:20:58Z,4520000,False,,,0,,T. Watford Free Throw 2 of 2 (3 PTS),[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,
467,PT03M47.00S,2024-11-20T02:21:15.6Z,3,REGULAR,2pt,Jump Shot,[],1630163,77.21747700394218,65.68627450980392,1610612766,78,69,2024-11-20T02:21:22Z,4530000,False,78.0,162.0,1,right,MISS L. Ball 17' step back Shot,[1630163],1610612766.0,CHA,step back,,,Ball,L. Ball,,,,,Mid-Range,16-24 Right Center,,,,,,17.97,Missed,,,,,,,,,,,,,
468,PT03M45.00S,2024-11-20T02:21:17.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612766,78,69,2024-11-20T02:21:22Z,4540000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,467.0,,,,,
469,PT03M45.00S,2024-11-20T02:21:21.6Z,3,REGULAR,foul,personal,[],1629661,,,1610612766,78,69,2024-11-20T02:21:54Z,4550000,False,,,0,,C. Johnson loose ball personal FOUL (2 PF),"[1629661, 1631217]",1610612751.0,BKN,loose ball,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),0-8 Center,1626301.0,2.0,0.0,Diabaté,1631217.0,,,,,,,,,,,,,,,
471,PT03M45.00S,2024-11-20T02:21:38.8Z,3,REGULAR,substitution,out,[],1629661,,,1610612766,78,69,2024-11-20T02:21:41Z,4570000,False,,,0,,SUB out: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT03M45.00S,2024-11-20T02:21:38.8Z,3,REGULAR,substitution,in,[],203471,,,1610612766,78,69,2024-11-20T02:21:41Z,4580000,False,,,0,,SUB in: D. Schröder,[203471],1610612751.0,BKN,,,,Schröder,D. Schröder,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT03M37.00S,2024-11-20T02:22:00.7Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1628998,72.61826544021025,69.11764705882352,1610612766,78,69,2024-11-20T02:22:06Z,4590000,False,96.0,205.0,1,right,MISS C. Martin 22' pullup Shot,[1628998],1610612766.0,CHA,pullup,,,Martin,C. Martin,,,,,Mid-Range,16-24 Right Center,,,,,,22.61,Missed,,,,,,,,,,,,,
474,PT03M37.00S,2024-11-20T02:22:00.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612766,78,69,2024-11-20T02:22:06Z,4600000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,473.0,,,,,
475,PT03M37.00S,2024-11-20T02:22:07.5Z,3,REGULAR,foul,personal,[],1630553,,,1610612766,78,69,2024-11-20T02:24:01Z,4610000,False,,,0,,K. Johnson loose ball personal FOUL (1 PF),"[1630553, 1631217]",1610612751.0,BKN,loose ball,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),8-16 Center,1626301.0,1.0,0.0,Diabaté,1631217.0,,,,,,,,,,,,,,,
478,PT03M37.00S,2024-11-20T02:22:23.4Z,3,REGULAR,foul,technical,"['team', '1freethrow']",0,,,1610612766,78,69,2024-11-20T02:22:33Z,4640000,False,,,0,,TEAM foul technical,[],1610612766.0,CHA,delay,,,,,,,,,,,1626301.0,,,,,,,,,,,,,,,,,,,
479,PT03M37.00S,2024-11-20T02:22:46.7Z,3,REGULAR,freethrow,1 of 1,[],203471,,,1610612766,79,69,2024-11-20T02:22:46Z,4650000,False,,,0,,D. Schröder technical Free Throw 1 of 1 (6 PTS),[203471],1610612751.0,BKN,technical,,,Schröder,D. Schröder,,,,,,,,,,,,,Made,6.0,,,,,,,,,,,,
480,PT03M37.00S,2024-11-20T02:22:49.8Z,3,REGULAR,substitution,out,[],1630163,,,1610612766,79,69,2024-11-20T02:22:55Z,4660000,False,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT03M37.00S,2024-11-20T02:22:49.8Z,3,REGULAR,substitution,in,[],1641706,,,1610612766,79,69,2024-11-20T02:22:55Z,4670000,False,,,0,,SUB in: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT03M29.00S,2024-11-20T02:23:19.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628998,78.0059132720105,89.4607843137255,1610612766,79,72,2024-11-20T02:23:26Z,4680000,False,197.0,154.0,1,right,C. Martin 25' 3PT  (3 PTS) (T. Mann 4 AST),"[1628998, 1630544]",1610612766.0,CHA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Right Center,,,,,,25.04,Made,3.0,T. Mann,1630544.0,4.0,,,,,,,,,
484,PT03M11.00S,2024-11-20T02:23:37.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630533,7.440867279894875,58.57843137254902,1610612751,79,72,2024-11-20T02:24:06Z,4700000,False,-43.0,17.0,1,left,MISS Z. Williams Layup,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,4.63,Missed,,,,,,,,,,,,,
486,PT03M05.00S,2024-11-20T02:23:43.3Z,3,REGULAR,rebound,defensive,[],1631217,,,1610612766,79,72,2024-11-20T02:24:06Z,4720000,False,,,0,,M. Diabaté REBOUND (Off:2 Def:3),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,484.0,5.0,3.0,2.0,,
487,PT03M00.00S,2024-11-20T02:23:48.0Z,3,REGULAR,3pt,Jump Shot,[],1630544,64.86530880420499,42.64705882352941,1610612766,79,75,2024-11-20T02:33:42Z,4730000,False,-37.0,278.0,1,right,T. Mann 28' 3PT  (9 PTS) (C. Martin 2 AST),"[1630544, 1628998]",1610612766.0,CHA,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Center,,,,,,28.02,Made,9.0,C. Martin,1628998.0,2.0,,,,,,,,,
489,PT02M40.00S,2024-11-20T02:24:08.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203471,6.258212877792378,52.20588235294118,1610612751,81,75,2024-11-20T02:24:37Z,4750000,False,-11.0,6.0,1,left,D. Schröder driving Layup (8 PTS),[203471],1610612751.0,BKN,driving,,,Schröder,D. Schröder,,,,,Restricted Area,0-8 Center,,,,,,1.27,Made,8.0,,,,,,,,,,,,
491,PT02M37.00S,2024-11-20T02:24:18.8Z,3,REGULAR,substitution,out,[],1630570,,,1610612766,81,75,2024-11-20T02:24:23Z,4770000,False,,,0,,SUB out: T. Watford,[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT02M37.00S,2024-11-20T02:24:18.8Z,3,REGULAR,substitution,in,[],1629003,,,1610612766,81,75,2024-11-20T02:24:23Z,4780000,False,,,0,,SUB in: S. Milton,[1629003],1610612751.0,BKN,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT02M29.00S,2024-11-20T02:24:40.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630544,90.48948751642575,59.31372549019608,1610612766,81,77,2024-11-20T02:24:44Z,4790000,False,47.0,37.0,1,right,T. Mann driving floating bank Jump Shot (11 PTS),[1630544],1610612766.0,CHA,driving floating bank,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.94,Made,11.0,,,,,,,,,,,,
494,PT02M29.00S,2024-11-20T02:24:43.3Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630553,,,1610612766,81,77,2024-11-20T02:24:55Z,4800000,False,,,0,,K. Johnson shooting personal FOUL (2 PF) (Mann 1 FT),"[1630553, 1630544]",1610612751.0,BKN,shooting,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,1629183.0,2.0,0.0,Mann,1630544.0,,,,,,,,,,,,,,,
496,PT02M29.00S,2024-11-20T02:25:10.0Z,3,REGULAR,freethrow,1 of 1,[],1630544,,,1610612766,81,78,2024-11-20T02:25:10Z,4820000,False,,,0,,T. Mann Free Throw 1 of 1 (12 PTS),[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,,,,,,,,,Made,12.0,,,,,,,,,,,,
497,PT02M08.00S,2024-11-20T02:25:34.5Z,3,REGULAR,3pt,Jump Shot,[],1641730,29.911300919842315,71.56862745098039,1610612751,81,78,2024-11-20T02:25:43Z,4830000,False,-108.0,229.0,1,left,MISS N. Clowney 25' pullup 3PT,[1641730],1610612751.0,BKN,pullup,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Left Center,,,,,,25.28,Missed,,,,,,,,,,,,,
498,PT02M04.00S,2024-11-20T02:25:38.5Z,3,REGULAR,rebound,offensive,[],1630553,,,1610612751,81,78,2024-11-20T02:25:43Z,4840000,False,,,0,,K. Johnson REBOUND (Off:1 Def:2),[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,497.0,3.0,2.0,1.0,,
499,PT02M02.00S,2024-11-20T02:25:41.1Z,3,REGULAR,turnover,bad pass,[],1630553,,,1610612751,81,78,2024-11-20T02:25:45Z,4850000,False,,,0,,K. Johnson bad pass TURNOVER (1 TO),"[1630553, 1628998]",1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,1.0,Martin,1628998.0,,,,,,
500,PT02M02.00S,2024-11-20T02:25:41.1Z,3,REGULAR,steal,,[],1628998,,,1610612766,81,78,2024-11-20T02:25:42Z,4860000,False,,,0,,C. Martin STEAL (2 STL),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
501,PT01M57.00S,2024-11-20T02:25:46.1Z,3,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1630533,,,1610612766,81,78,2024-11-20T02:26:02Z,4870000,False,,,0,,Z. Williams shooting personal FOUL (1 PF) (Salaün 3 FT),"[1630533, 1642275]",1610612751.0,BKN,shooting,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Right Center,1629183.0,1.0,0.0,Salaün,1642275.0,,,,,,,,,,,,,,,
503,PT01M57.00S,2024-11-20T02:26:24.3Z,3,REGULAR,freethrow,1 of 3,['fromturnover'],1642275,,,1610612766,81,79,2024-11-20T02:26:24Z,4890000,False,,,0,,T. Salaün Free Throw 1 of 3 (7 PTS),[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,,,,,,,,,Made,7.0,,,,,,,,,,,,
504,PT01M57.00S,2024-11-20T02:26:42.5Z,3,REGULAR,freethrow,2 of 3,['fromturnover'],1642275,,,1610612766,81,80,2024-11-20T02:26:42Z,4900000,False,,,0,,T. Salaün Free Throw 2 of 3 (8 PTS),[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,,,,,,,,,Made,8.0,,,,,,,,,,,,
505,PT01M57.00S,2024-11-20T02:26:43.4Z,3,REGULAR,substitution,out,[],1630553,,,1610612766,81,80,2024-11-20T02:26:50Z,4910000,False,,,0,,SUB out: K. Johnson,[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT01M57.00S,2024-11-20T02:26:43.4Z,3,REGULAR,substitution,in,[],1630592,,,1610612766,81,80,2024-11-20T02:26:50Z,4920000,False,,,0,,SUB in: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT01M57.00S,2024-11-20T02:26:59.2Z,3,REGULAR,freethrow,3 of 3,['fromturnover'],1642275,,,1610612766,81,81,2024-11-20T02:26:59Z,4930000,False,,,0,,T. Salaün Free Throw 3 of 3 (9 PTS),[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,,,,,,,,,Made,9.0,,,,,,,,,,,,
508,PT01M36.00S,2024-11-20T02:27:25.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629003,18.347568988173457,53.431372549019606,1610612751,83,81,2024-11-20T02:27:30Z,4940000,False,-17.0,120.0,1,left,S. Milton 12' driving floating Jump Shot (5 PTS),[1629003],1610612751.0,BKN,driving floating,,,Milton,S. Milton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,12.12,Made,5.0,,,,,,,,,,,,
509,PT01M36.00S,2024-11-20T02:27:29.5Z,3,REGULAR,foul,personal,['1freethrow'],1630544,,,1610612751,83,81,2024-11-20T02:27:44Z,4950000,False,,,0,,T. Mann shooting personal FOUL (1 PF) (Milton 1 FT),"[1630544, 1629003]",1610612766.0,CHA,shooting,,,Mann,T. Mann,,,,,In The Paint (Non-RA),8-16 Center,202058.0,1.0,0.0,Milton,1629003.0,,,,,,,,,,,,,,,
511,PT01M36.00S,2024-11-20T02:27:56.8Z,3,REGULAR,freethrow,1 of 1,[],1629003,,,1610612751,83,81,2024-11-20T02:28:09Z,4970000,False,,,0,,MISS S. Milton Free Throw 1 of 1,[1629003],1610612751.0,BKN,,,,Milton,S. Milton,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
512,PT01M34.00S,2024-11-20T02:27:58.8Z,3,REGULAR,rebound,defensive,[],1642275,,,1610612766,83,81,2024-11-20T02:28:46Z,4980000,False,,,0,,T. Salaün REBOUND (Off:0 Def:7),[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,,,,,,,,,,,,,,,,,511.0,7.0,7.0,0.0,,
513,PT01M33.00S,2024-11-20T02:28:02.2Z,3,REGULAR,turnover,out-of-bounds,[],1630544,,,1610612766,83,81,2024-11-20T02:28:17Z,4990000,False,,,0,,T. Mann step out-of-bounds TURNOVER (2 TO),[1630544],1610612766.0,CHA,step,,,Mann,T. Mann,,,,,Mid-Range,8-16 Left,1626301.0,,,,,,,,,,,2.0,,,,,,,,
514,PT01M26.00S,2024-11-20T02:28:24.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630533,23.73521681997372,11.76470588235294,1610612751,83,81,2024-11-20T02:28:28Z,5000000,False,191.0,171.0,1,left,MISS Z. Williams 25' 3PT,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,25.62,Missed,,,,,,,,,,,,,
515,PT01M22.00S,2024-11-20T02:28:28.3Z,3,REGULAR,rebound,defensive,[],1628998,,,1610612766,83,81,2024-11-20T02:28:28Z,5010000,False,,,0,,C. Martin REBOUND (Off:2 Def:4),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,514.0,6.0,4.0,2.0,,
516,PT01M03.00S,2024-11-20T02:28:48.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630533,,,1610612766,83,81,2024-11-20T02:29:10Z,5020000,False,,,0,,Z. Williams shooting personal FOUL (2 PF) (Salaün 2 FT),"[1630533, 1642275]",1610612751.0,BKN,shooting,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,1626301.0,2.0,0.0,Salaün,1642275.0,,,,,,,,,,,,,,,
518,PT01M03.00S,2024-11-20T02:29:16.1Z,3,REGULAR,freethrow,1 of 2,[],1642275,,,1610612766,83,82,2024-11-20T02:29:16Z,5040000,False,,,0,,T. Salaün Free Throw 1 of 2 (10 PTS),[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,,,,,,,,,Made,10.0,,,,,,,,,,,,
519,PT01M03.00S,2024-11-20T02:29:30.8Z,3,REGULAR,freethrow,2 of 2,[],1642275,,,1610612766,83,83,2024-11-20T02:29:30Z,5050000,False,,,0,,T. Salaün Free Throw 2 of 2 (11 PTS),[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,,,,,,,,,Made,11.0,,,,,,,,,,,,
520,PT00M46.40S,2024-11-20T02:29:53.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630592,9.280551905387648,41.911764705882355,1610612751,83,83,2024-11-20T02:29:59Z,5060000,False,40.0,35.0,1,left,MISS J. Wilson driving Layup - blocked,"[1630592, 1631217]",1610612751.0,BKN,driving,,,Wilson,J. Wilson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.33,Missed,,,,,,,,,,,,Diabaté,1631217.0
521,PT00M46.40S,2024-11-20T02:29:53.6Z,3,REGULAR,block,,[],1631217,,,1610612751,83,83,2024-11-20T02:29:56Z,5070000,False,,,0,,M. Diabaté BLOCK (1 BLK),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
522,PT00M46.40S,2024-11-20T02:29:53.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612751,83,83,2024-11-20T02:29:59Z,5080000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,520.0,,,,,
524,PT00M42.60S,2024-11-20T02:30:09.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203471,33.196452036793694,27.450980392156865,1610612751,83,83,2024-11-20T02:30:14Z,5100000,False,113.0,260.0,1,left,MISS D. Schröder 28' 3PT,[203471],1610612751.0,BKN,,,,Schröder,D. Schröder,,,,,Above the Break 3,24+ Right Center,,,,,,28.29,Missed,,,,,,,,,,,,,
525,PT00M39.90S,2024-11-20T02:30:12.4Z,3,REGULAR,rebound,offensive,[],1630592,,,1610612751,83,83,2024-11-20T02:31:51Z,5110000,False,,,0,,J. Wilson REBOUND (Off:1 Def:0),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,524.0,1.0,0.0,1.0,,
526,PT00M39.80S,2024-11-20T02:30:15.2Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612751,83,83,2024-11-20T02:31:33Z,5120000,False,,,0,,BKN shot clock Team TURNOVER,[],1610612751.0,BKN,,,,,,,,,,Restricted Area,0-8 Center,1629183.0,,,,,,,,,,,,,,,,,,,
527,PT00M32.00S,2024-11-20T02:30:36.1Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630544,94.30026281208936,49.01960784313725,1610612766,83,85,2024-11-20T02:30:43Z,5130000,False,-5.0,1.0,1,right,T. Mann driving DUNK (14 PTS),[1630544],1610612766.0,CHA,driving,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,,,,0.5,Made,14.0,,,,,,,,,,,,
528,PT00M31.80S,2024-11-20T02:30:42.9Z,3,REGULAR,foul,technical,['1freethrow'],1630544,,,1610612751,83,85,2024-11-20T02:30:58Z,5140000,False,,,0,,T. Mann technical FOUL (1 Tech),[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,1629183.0,1.0,1.0,,,,,,,,,,,,,,,,,
529,PT00M31.80S,2024-11-20T02:31:10.9Z,3,REGULAR,freethrow,1 of 1,[],203471,,,1610612751,83,85,2024-11-20T02:31:10Z,5150000,False,,,0,,MISS D. Schröder technical Free Throw 1 of 1,[203471],1610612751.0,BKN,technical,,,Schröder,D. Schröder,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
530,PT00M31.80S,2024-11-20T02:31:10.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,83,85,2024-11-20T02:31:10Z,5160000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,529.0,,,,,
531,PT00M15.60S,2024-11-20T02:31:49.1Z,3,REGULAR,turnover,bad pass,[],203471,,,1610612751,83,85,2024-11-20T02:32:08Z,5170000,False,,,0,,D. Schröder bad pass TURNOVER (1 TO),[203471],1610612751.0,BKN,,,,Schröder,D. Schröder,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1.0,,,,,,,,
