actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
167,PT11M15.00S,2025-04-09T00:09:35.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630592,6.389618922470433,52.94117647058824,1610612751,28,24,2025-04-09T00:09:39Z,1650000,False,-15.0,8.0,1,left,J. Wilson driving Layup (5 PTS),[1630592],1610612751.0,BKN,driving,,,Wilson,J. Wilson,,,,,Restricted Area,0-8 Center,1.65,Made,5.0,,,,,,,,,,,,,,,,,
169,PT10M56.00S,2025-04-09T00:09:55.1Z,2,REGULAR,turnover,bad pass,[],203901,,,1610612740,28,24,2025-04-09T00:10:01Z,1670000,False,,,0,,E. Payton bad pass TURNOVER (1 TO),"[203901, 1629651]",1610612740.0,NOP,,,,Payton,E. Payton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1.0,Claxton,1629651.0,,,,,,,,,,
170,PT10M56.00S,2025-04-09T00:09:55.1Z,2,REGULAR,steal,,[],1629651,,,1610612751,28,24,2025-04-09T00:35:11Z,1680000,False,,,0,,N. Claxton STEAL (2 STL),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
171,PT10M48.00S,2025-04-09T00:10:02.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629651,7.30946123521682,50.245098039215684,1610612751,30,24,2025-04-09T00:24:50Z,1690000,False,-1.0,16.0,1,left,N. Claxton driving DUNK (6 PTS),[1629651],1610612751.0,BKN,driving,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,1.62,Made,6.0,,,,,,,,,,,,,,,,,
172,PT10M36.00S,2025-04-09T00:10:14.3Z,2,REGULAR,3pt,Jump Shot,[],1630526,96.00854139290408,96.56862745098039,1610612740,30,24,2025-04-09T00:10:20Z,1700000,False,233.0,-15.0,1,right,MISS J. Robinson-Earl 3PT - blocked,"[1630526, 1630533]",1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,Right Corner 3,24+ Right,23.33,Missed,,,,,,,,,,,,,,,,,Williams,1630533.0
173,PT10M36.00S,2025-04-09T00:10:14.3Z,2,REGULAR,block,,[],1630533,,,1610612740,30,24,2025-04-09T00:10:18Z,1710000,False,,,0,,Z. Williams BLOCK (2 BLK),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,,,,,,
174,PT10M35.00S,2025-04-09T00:10:15.3Z,2,REGULAR,rebound,offensive,[],1630526,,,1610612740,30,24,2025-04-09T00:28:30Z,1720000,False,,,0,,J. Robinson-Earl REBOUND (Off:2 Def:0),[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,Right Corner 3,24+ Right,,,,172.0,2.0,0.0,2.0,,,,,,,,,,,,,
175,PT10M32.00S,2025-04-09T00:10:21.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1631232,96.27135348226018,5.147058823529411,1610612740,30,27,2025-04-09T00:28:54Z,1730000,False,-224.0,-17.0,1,right,K. Brooks Jr. 3PT step back (3 PTS) (J. Robinson-Earl 1 AST),"[1631232, 1630526]",1610612740.0,NOP,step back,,,Brooks Jr.,K. Brooks Jr.,,,,,Left Corner 3,24+ Left,22.5,Made,3.0,,,,,,,,,,,,,J. Robinson-Earl,1630526.0,1.0,,
177,PT10M15.00S,2025-04-09T00:10:35.0Z,2,REGULAR,3pt,Jump Shot,[],1630533,3.892904073587385,94.6078431372549,1610612751,30,27,2025-04-09T00:10:43Z,1750000,False,-223.0,-16.0,1,left,MISS Z. Williams 3PT,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Left Corner 3,24+ Left,22.36,Missed,,,,,,,,,,,,,,,,,,
178,PT10M12.00S,2025-04-09T00:10:38.0Z,2,REGULAR,rebound,defensive,[],1631311,,,1610612740,30,27,2025-04-09T00:10:43Z,1760000,False,,,0,,L. Quinones REBOUND (Off:0 Def:1),[1631311],1610612740.0,NOP,,,,Quinones,L. Quinones,,,,,Left Corner 3,24+ Left,,,,177.0,1.0,1.0,0.0,,,,,,,,,,,,,
179,PT10M09.00S,2025-04-09T00:10:42.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631232,92.9862023653088,50.98039215686274,1610612740,30,29,2025-04-09T00:10:46Z,1770000,False,5.0,13.0,1,right,K. Brooks Jr. running Layup (5 PTS) (L. Quinones 1 AST),"[1631232, 1631311]",1610612740.0,NOP,running,,,Brooks Jr.,K. Brooks Jr.,,,,,Restricted Area,0-8 Center,1.43,Made,5.0,,,,,,,,,,,,,L. Quinones,1631311.0,1.0,,
181,PT09M57.00S,2025-04-09T00:10:54.5Z,2,REGULAR,3pt,Jump Shot,[],1641787,21.369908015768726,9.068627450980392,1610612751,30,29,2025-04-09T00:11:01Z,1790000,False,205.0,148.0,1,left,MISS T. Evbuomwan 25' 3PT,[1641787],1610612751.0,BKN,,,,Evbuomwan,T. Evbuomwan,,,,,Above the Break 3,24+ Right Center,25.28,Missed,,,,,,,,,,,,,,,,,,
182,PT09M52.00S,2025-04-09T00:10:59.5Z,2,REGULAR,rebound,offensive,[],1629651,,,1610612751,30,29,2025-04-09T00:11:01Z,1800000,False,,,0,,N. Claxton REBOUND (Off:1 Def:1),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Right Center,,,,181.0,2.0,1.0,1.0,,,,,,,,,,,,,
183,PT09M50.00S,2025-04-09T00:11:01.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630623,33.85348226018397,43.872549019607845,1610612751,30,29,2025-04-09T00:11:06Z,1810000,False,31.0,266.0,1,left,MISS T. Etienne 26' 3PT,[1630623],1610612751.0,BKN,,,,Etienne,T. Etienne,,,,,Above the Break 3,24+ Center,26.75,Missed,,,,,,,,,,,,,,,,,,
184,PT09M45.00S,2025-04-09T00:11:06.2Z,2,REGULAR,rebound,defensive,[],1631311,,,1610612740,30,29,2025-04-09T00:11:06Z,1820000,False,,,0,,L. Quinones REBOUND (Off:0 Def:2),[1631311],1610612740.0,NOP,,,,Quinones,L. Quinones,,,,,Above the Break 3,24+ Center,,,,183.0,2.0,2.0,0.0,,,,,,,,,,,,,
185,PT09M35.00S,2025-04-09T00:11:15.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631255,94.03745072273325,47.794117647058826,1610612740,30,29,2025-04-09T00:11:20Z,1830000,False,-11.0,4.0,1,right,MISS K. Matković driving reverse Layup,[1631255],1610612740.0,NOP,driving reverse,,,Matković,K. Matković,,,,,Restricted Area,0-8 Center,1.15,Missed,,,,,,,,,,,,,,,,,,
186,PT09M32.00S,2025-04-09T00:11:18.7Z,2,REGULAR,rebound,defensive,[],1630623,,,1610612751,30,29,2025-04-09T00:11:20Z,1840000,False,,,0,,T. Etienne REBOUND (Off:0 Def:1),[1630623],1610612751.0,BKN,,,,Etienne,T. Etienne,,,,,Restricted Area,0-8 Center,,,,185.0,1.0,1.0,0.0,,,,,,,,,,,,,
187,PT09M20.00S,2025-04-09T00:11:30.0Z,2,REGULAR,3pt,Jump Shot,[],1630623,8.09789750328515,96.32352941176471,1610612751,30,29,2025-04-09T00:11:36Z,1850000,False,-232.0,24.0,1,left,MISS T. Etienne 3PT,[1630623],1610612751.0,BKN,,,,Etienne,T. Etienne,,,,,Left Corner 3,24+ Left,23.28,Missed,,,,,,,,,,,,,,,,,,
188,PT09M16.00S,2025-04-09T00:11:34.0Z,2,REGULAR,rebound,defensive,[],203901,,,1610612740,30,29,2025-04-09T00:11:36Z,1860000,False,,,0,,E. Payton REBOUND (Off:0 Def:3),[203901],1610612740.0,NOP,,,,Payton,E. Payton,,,,,Left Corner 3,24+ Left,,,,187.0,3.0,3.0,0.0,,,,,,,,,,,,,
189,PT09M11.00S,2025-04-09T00:11:39.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1631255,93.11760840998686,51.225490196078425,1610612740,30,31,2025-04-09T00:35:00Z,1870000,False,6.0,12.0,1,right,K. Matković alley-oop DUNK (9 PTS) (E. Payton 3 AST),"[1631255, 203901]",1610612740.0,NOP,alley-oop,,,Matković,K. Matković,,,,,Restricted Area,0-8 Center,1.36,Made,9.0,,,,,,,,,,,,,E. Payton,203901.0,3.0,,
191,PT08M49.00S,2025-04-09T00:12:01.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1641787,7.30946123521682,48.03921568627451,1610612751,30,31,2025-04-09T00:12:07Z,1890000,False,10.0,16.0,1,left,MISS T. Evbuomwan cutting DUNK - blocked,"[1641787, 1631255]",1610612751.0,BKN,cutting,,,Evbuomwan,T. Evbuomwan,,,,,Restricted Area,0-8 Center,1.89,Missed,,,,,,,,,,,,,,,,,Matković,1631255.0
192,PT08M49.00S,2025-04-09T00:12:01.1Z,2,REGULAR,block,,[],1631255,,,1610612751,30,31,2025-04-09T00:12:53Z,1900000,False,,,0,,K. Matković BLOCK (1 BLK),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
193,PT08M46.00S,2025-04-09T00:12:04.1Z,2,REGULAR,rebound,defensive,[],1630526,,,1610612740,30,31,2025-04-09T00:12:07Z,1910000,False,,,0,,J. Robinson-Earl REBOUND (Off:2 Def:1),[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,Restricted Area,0-8 Center,,,,191.0,3.0,1.0,2.0,,,,,,,,,,,,,
194,PT08M37.00S,2025-04-09T00:12:12.9Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203901,86.02168199737189,55.14705882352941,1610612740,30,31,2025-04-09T00:12:17Z,1920000,False,26.0,79.0,1,right,MISS E. Payton 8' turnaround Hook,[203901],1610612740.0,NOP,turnaround,,,Payton,E. Payton,,,,,In The Paint (Non-RA),8-16 Center,8.3,Missed,,,,,,,,,,,,,,,,,,
195,PT08M34.00S,2025-04-09T00:12:15.9Z,2,REGULAR,rebound,defensive,[],1630533,,,1610612751,30,31,2025-04-09T00:12:17Z,1930000,False,,,0,,Z. Williams REBOUND (Off:0 Def:2),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,194.0,2.0,2.0,0.0,,,,,,,,,,,,,
196,PT08M31.00S,2025-04-09T00:12:24.1Z,2,REGULAR,foul,personal,['2freethrow'],1631255,,,1610612751,30,31,2025-04-09T00:12:31Z,1940000,False,,,0,,K. Matković shooting personal FOUL (2 PF) (Williams 2 FT),"[1631255, 1630533]",1610612740.0,NOP,shooting,,,Matković,K. Matković,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,1628171.0,2.0,0.0,Williams,1630533.0,,,,,
198,PT08M31.00S,2025-04-09T00:13:06.5Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1630533,,,1610612751,30,31,2025-04-09T00:37:21Z,1960000,False,,,0,,MISS Z. Williams Free Throw 1 of 2,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
199,PT08M31.00S,2025-04-09T00:13:06.5Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612751,30,31,2025-04-09T00:37:21Z,1970000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,198.0,,,,,,,,,,,,,,,,
200,PT08M31.00S,2025-04-09T00:13:07.4Z,2,REGULAR,substitution,out,[],1630592,,,1610612751,30,31,2025-04-09T00:13:32Z,1980000,False,,,0,,SUB out: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT08M31.00S,2025-04-09T00:13:07.4Z,2,REGULAR,substitution,out,[],1629651,,,1610612751,30,31,2025-04-09T00:13:32Z,1990000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT08M31.00S,2025-04-09T00:13:07.4Z,2,REGULAR,substitution,out,[],1631232,,,1610612751,30,31,2025-04-09T00:13:32Z,2000000,False,,,0,,SUB out: K. Brooks Jr.,[1631232],1610612740.0,NOP,,,,Brooks Jr.,K. Brooks Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT08M31.00S,2025-04-09T00:13:07.4Z,2,REGULAR,substitution,out,[],1630526,,,1610612751,30,31,2025-04-09T00:13:32Z,2010000,False,,,0,,SUB out: J. Robinson-Earl,[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT08M31.00S,2025-04-09T00:13:07.4Z,2,REGULAR,substitution,in,[],1631166,,,1610612751,30,31,2025-04-09T00:13:32Z,2020000,False,,,0,,SUB in: D. Timme,[1631166],1610612751.0,BKN,,,,Timme,D. Timme,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT08M31.00S,2025-04-09T00:13:07.4Z,2,REGULAR,substitution,in,[],1641727,,,1610612751,30,31,2025-04-09T00:13:32Z,2030000,False,,,0,,SUB in: D. Whitehead,[1641727],1610612751.0,BKN,,,,Whitehead,D. Whitehead,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT08M31.00S,2025-04-09T00:13:07.4Z,2,REGULAR,substitution,in,[],203482,,,1610612751,30,31,2025-04-09T00:13:32Z,2040000,False,,,0,,SUB in: K. Olynyk,[203482],1610612740.0,NOP,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT08M31.00S,2025-04-09T00:13:07.4Z,2,REGULAR,substitution,in,[],1631288,,,1610612751,30,31,2025-04-09T00:13:32Z,2050000,False,,,0,,SUB in: J. Cain,[1631288],1610612740.0,NOP,,,,Cain,J. Cain,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT08M31.00S,2025-04-09T00:13:06.5Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1630533,,,1610612751,31,31,2025-04-09T00:37:21Z,2060000,False,,,0,,Z. Williams Free Throw 2 of 2 (9 PTS),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
209,PT08M17.00S,2025-04-09T00:13:50.1Z,2,REGULAR,foul,personal,['2freethrow'],1630533,,,1610612740,31,31,2025-04-09T00:14:17Z,2070000,False,,,0,,Z. Williams shooting personal FOUL (1 PF) (Olynyk 2 FT),"[1630533, 203482]",1610612751.0,BKN,shooting,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1628171.0,1.0,0.0,Olynyk,203482.0,,,,,
211,PT08M17.00S,2025-04-09T00:14:19.6Z,2,REGULAR,freethrow,1 of 2,[],203482,,,1610612740,31,32,2025-04-09T00:14:37Z,2090000,False,,,0,,K. Olynyk Free Throw 1 of 2 (2 PTS),[203482],1610612740.0,NOP,,,,Olynyk,K. Olynyk,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
212,PT08M17.00S,2025-04-09T00:14:20.3Z,2,REGULAR,substitution,out,[],1630533,,,1610612740,31,32,2025-04-09T00:14:24Z,2100000,False,,,0,,SUB out: Z. Williams,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT08M17.00S,2025-04-09T00:14:20.3Z,2,REGULAR,substitution,in,[],1641721,,,1610612740,31,32,2025-04-09T00:14:24Z,2110000,False,,,0,,SUB in: M. Lewis,[1641721],1610612751.0,BKN,,,,Lewis,M. Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT08M17.00S,2025-04-09T00:14:19.6Z,2,REGULAR,freethrow,2 of 2,[],203482,,,1610612740,31,32,2025-04-09T00:14:37Z,2120000,False,,,0,,MISS K. Olynyk Free Throw 2 of 2,[203482],1610612740.0,NOP,,,,Olynyk,K. Olynyk,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
215,PT08M14.00S,2025-04-09T00:14:22.6Z,2,REGULAR,rebound,defensive,[],1631166,,,1610612751,31,32,2025-04-09T00:14:37Z,2130000,False,,,0,,D. Timme REBOUND (Off:0 Def:3),[1631166],1610612751.0,BKN,,,,Timme,D. Timme,,,,,,,,,,214.0,3.0,3.0,0.0,,,,,,,,,,,,,
216,PT08M08.00S,2025-04-09T00:14:42.8Z,2,REGULAR,3pt,Jump Shot,[],1641721,29.38567674113009,72.79411764705883,1610612751,31,32,2025-04-09T00:14:48Z,2140000,False,-114.0,224.0,1,left,MISS M. Lewis 25' 3PT,[1641721],1610612751.0,BKN,,,,Lewis,M. Lewis,,,,,Above the Break 3,24+ Left Center,25.11,Missed,,,,,,,,,,,,,,,,,,
217,PT08M02.00S,2025-04-09T00:14:48.8Z,2,REGULAR,rebound,defensive,[],1631255,,,1610612740,31,32,2025-04-09T00:14:48Z,2150000,False,,,0,,K. Matković REBOUND (Off:0 Def:2),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,Above the Break 3,24+ Left Center,,,,216.0,2.0,2.0,0.0,,,,,,,,,,,,,
220,PT07M44.00S,2025-04-09T00:15:07.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631288,94.1688567674113,53.18627450980392,1610612740,31,34,2025-04-09T00:15:10Z,2160000,False,16.0,2.0,1,right,J. Cain driving Layup (2 PTS),[1631288],1610612740.0,NOP,driving,,,Cain,J. Cain,,,,,Restricted Area,0-8 Center,1.61,Made,2.0,,,,,,,,,,,,,,,,,
221,PT07M29.00S,2025-04-09T00:15:24.2Z,2,REGULAR,foul,personal,['2freethrow'],203482,,,1610612751,31,34,2025-04-09T00:15:52Z,2170000,False,,,0,,K. Olynyk shooting personal FOUL (1 PF) (Timme 2 FT),"[203482, 1631166]",1610612740.0,NOP,shooting,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1627963.0,1.0,0.0,Timme,1631166.0,,,,,
223,PT07M29.00S,2025-04-09T00:15:53.2Z,2,REGULAR,freethrow,1 of 2,[],1631166,,,1610612751,31,34,2025-04-09T00:16:19Z,2190000,False,,,0,,MISS D. Timme Free Throw 1 of 2,[1631166],1610612751.0,BKN,,,,Timme,D. Timme,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
224,PT07M29.00S,2025-04-09T00:15:53.2Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612751,31,34,2025-04-09T00:16:19Z,2200000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,223.0,,,,,,,,,,,,,,,,
225,PT07M29.00S,2025-04-09T00:15:54.0Z,2,REGULAR,substitution,out,[],1641787,,,1610612751,31,34,2025-04-09T00:15:58Z,2210000,False,,,0,,SUB out: T. Evbuomwan,[1641787],1610612751.0,BKN,,,,Evbuomwan,T. Evbuomwan,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT07M29.00S,2025-04-09T00:15:54.0Z,2,REGULAR,substitution,in,[],1630570,,,1610612751,31,34,2025-04-09T00:15:58Z,2220000,False,,,0,,SUB in: T. Watford,[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT07M29.00S,2025-04-09T00:15:53.2Z,2,REGULAR,freethrow,2 of 2,[],1631166,,,1610612751,31,34,2025-04-09T00:16:19Z,2230000,False,,,0,,MISS D. Timme Free Throw 2 of 2,[1631166],1610612751.0,BKN,,,,Timme,D. Timme,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
228,PT07M26.00S,2025-04-09T00:15:56.2Z,2,REGULAR,rebound,defensive,[],1631255,,,1610612740,31,34,2025-04-09T00:16:19Z,2240000,False,,,0,,K. Matković REBOUND (Off:0 Def:3),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,,,227.0,3.0,3.0,0.0,,,,,,,,,,,,,
229,PT07M11.00S,2025-04-09T00:16:33.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203482,91.40932982917214,52.94117647058824,1610612740,31,36,2025-04-09T00:39:37Z,2250000,False,15.0,28.0,1,right,K. Olynyk turnaround Hook (4 PTS),[203482],1610612740.0,NOP,turnaround,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,3.19,Made,4.0,,,,,,,,,,,,,,,,,
230,PT06M42.00S,2025-04-09T00:17:01.6Z,2,REGULAR,2pt,Jump Shot,[],1631166,14.273981603153747,27.941176470588236,1610612751,31,36,2025-04-09T00:40:02Z,2260000,False,110.0,82.0,1,left,MISS D. Timme 13' Jump Shot,[1631166],1610612751.0,BKN,,,,Timme,D. Timme,,,,,Mid-Range,8-16 Right,13.73,Missed,,,,,,,,,,,,,,,,,,
231,PT06M42.00S,2025-04-09T00:17:01.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612740,31,36,2025-04-09T00:40:02Z,2270000,False,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Mid-Range,8-16 Right,,,,230.0,,,,,,,,,,,,,,,,
232,PT06M42.00S,2025-04-09T00:17:07.5Z,2,REGULAR,foul,personal,[],1641721,,,1610612740,31,36,2025-04-09T00:17:14Z,2280000,False,,,0,,M. Lewis loose ball personal FOUL (1 PF),"[1641721, 1631288]",1610612751.0,BKN,loose ball,,,Lewis,M. Lewis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1628171.0,1.0,0.0,Cain,1631288.0,,,,,
234,PT06M42.00S,2025-04-09T00:17:17.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,31,36,2025-04-09T00:17:17Z,2300000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M42.00S,2025-04-09T00:17:20.6Z,2,REGULAR,substitution,out,[],1630623,,,1610612740,31,36,2025-04-09T00:19:59Z,2310000,False,,,0,,SUB out: T. Etienne,[1630623],1610612751.0,BKN,,,,Etienne,T. Etienne,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT06M42.00S,2025-04-09T00:17:20.6Z,2,REGULAR,substitution,out,[],203901,,,1610612740,31,36,2025-04-09T00:19:59Z,2320000,False,,,0,,SUB out: E. Payton,[203901],1610612740.0,NOP,,,,Payton,E. Payton,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT06M42.00S,2025-04-09T00:17:20.6Z,2,REGULAR,substitution,out,[],1631255,,,1610612740,31,36,2025-04-09T00:19:59Z,2330000,False,,,0,,SUB out: K. Matković,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT06M42.00S,2025-04-09T00:17:20.6Z,2,REGULAR,substitution,in,[],1641736,,,1610612740,31,36,2025-04-09T00:19:59Z,2340000,False,,,0,,SUB in: R. Beekman,[1641736],1610612751.0,BKN,,,,Beekman,R. Beekman,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT06M42.00S,2025-04-09T00:17:20.6Z,2,REGULAR,substitution,in,[],1642274,,,1610612740,31,36,2025-04-09T00:19:59Z,2350000,False,,,0,,SUB in: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT06M42.00S,2025-04-09T00:17:20.6Z,2,REGULAR,substitution,in,[],1630631,,,1610612740,31,36,2025-04-09T00:19:59Z,2360000,False,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT06M19.00S,2025-04-09T00:20:38.4Z,2,REGULAR,2pt,Jump Shot,[],1631311,93.64323258869908,25.735294117647058,1610612740,31,36,2025-04-09T00:41:52Z,2370000,False,-121.0,7.0,1,right,MISS L. Quinones 12' driving floating Shot,[1631311],1610612740.0,NOP,driving floating,,,Quinones,L. Quinones,,,,,Mid-Range,8-16 Left,12.15,Missed,,,,,,,,,,,,,,,,,,
242,PT06M18.00S,2025-04-09T00:20:39.4Z,2,REGULAR,rebound,offensive,[],1642274,,,1610612740,31,36,2025-04-09T00:41:52Z,2380000,False,,,0,,Y. Missi REBOUND (Off:2 Def:1),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Mid-Range,8-16 Left,,,,241.0,3.0,1.0,2.0,,,,,,,,,,,,,
243,PT06M17.00S,2025-04-09T00:20:42.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642274,93.38042049934296,48.03921568627451,1610612740,31,38,2025-04-09T00:41:58Z,2390000,False,-10.0,10.0,1,right,Y. Missi tip Layup (2 PTS),[1642274],1610612740.0,NOP,tip,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,1.38,Made,2.0,,,,,,,,,,,,,,,,,
244,PT06M02.00S,2025-04-09T00:20:55.4Z,2,REGULAR,foul,personal,[],1631311,,,1610612751,31,38,2025-04-09T00:22:30Z,2400000,False,,,0,,L. Quinones personal FOUL (1 PF),"[1631311, 1631166]",1610612740.0,NOP,,,,Quinones,L. Quinones,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,1627963.0,1.0,0.0,Timme,1631166.0,,,,,
246,PT06M02.00S,2025-04-09T00:21:03.2Z,2,REGULAR,substitution,out,[],1631311,,,1610612751,31,38,2025-04-09T00:21:09Z,2420000,False,,,0,,SUB out: L. Quinones,[1631311],1610612740.0,NOP,,,,Quinones,L. Quinones,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT06M02.00S,2025-04-09T00:21:03.2Z,2,REGULAR,substitution,in,[],1628971,,,1610612751,31,38,2025-04-09T00:21:09Z,2430000,False,,,0,,SUB in: B. Brown,[1628971],1610612740.0,NOP,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT05M49.00S,2025-04-09T00:21:33.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641721,8.623521681997373,48.28431372549019,1610612751,33,38,2025-04-09T00:42:23Z,2440000,False,9.0,29.0,1,left,M. Lewis driving Layup (2 PTS),[1641721],1610612751.0,BKN,driving,,,Lewis,M. Lewis,,,,,Restricted Area,0-8 Center,2.99,Made,2.0,,,,,,,,,,,,,,,,,
249,PT05M27.00S,2025-04-09T00:21:56.4Z,2,REGULAR,foul,personal,['2freethrow'],1641727,,,1610612740,33,38,2025-04-09T00:22:05Z,2450000,False,,,0,,D. Whitehead shooting personal FOUL (1 PF) (Missi 2 FT),"[1641727, 1642274]",1610612751.0,BKN,shooting,,,Whitehead,D. Whitehead,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2004.0,1.0,0.0,Missi,1642274.0,,,,,
