actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,jumpBallRecoverdPersonId
589,PT10M56.00S,2023-11-29T05:25:49.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201939,84.31340341655716,52.94117647058824,1610612744,98,106,2023-11-29T05:25:59Z,5570000,False,15.0,95.0,1,right,MISS S. Curry 9' floating Shot,[201939],1610612744.0,GSW,floating,,,,,,In The Paint (Non-RA),8-16 Center,9.61,Missed,,Curry,S. Curry,,,,,,,,,,,,,,,,,,
590,PT10M53.00S,2023-11-29T05:25:52.2Z,4,REGULAR,rebound,offensive,[],203952,,,1610612744,98,106,2023-11-29T05:32:07Z,5580000,False,,,0,,A. Wiggins REBOUND (Off:1 Def:3),[203952],1610612744.0,GSW,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Wiggins,A. Wiggins,,,,589.0,4.0,3.0,1.0,,,,,,,,,,,
643,PT10M53.00S,2023-11-29T05:25:52.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203952,93.47897503285151,50.49019607843137,1610612744,98,106,2023-11-29T05:37:46Z,5581250,False,2.0,9.0,1,right,MISS A. Wiggins tip Layup,[203952],1610612744.0,GSW,tip,,,,,,Restricted Area,0-8 Center,0.91,Missed,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,
644,PT10M53.00S,2023-11-29T05:25:52.5Z,4,REGULAR,rebound,defensive,[],1628426,,,1610612758,98,106,2023-11-29T05:37:46Z,5581875,False,,,0,,A. Vezenkov REBOUND (Off:0 Def:1),[1628426],1610612758.0,SAC,,,,,,,Restricted Area,0-8 Center,,,,Vezenkov,A. Vezenkov,,,,643.0,1.0,1.0,0.0,,,,,,,,,,,
591,PT10M43.00S,2023-11-29T05:26:02.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628989,6.915243101182654,45.588235294117645,1610612758,98,106,2023-11-29T05:34:15Z,5590000,False,22.0,13.0,1,left,MISS K. Huerter Layup,[1628989],1610612758.0,SAC,,,,,,,Restricted Area,0-8 Center,2.54,Missed,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,
592,PT10M40.00S,2023-11-29T05:26:05.7Z,4,REGULAR,rebound,defensive,[],202691,,,1610612744,98,106,2023-11-29T05:26:16Z,5600000,False,,,0,,K. Thompson REBOUND (Off:0 Def:7),[202691],1610612744.0,GSW,,,,,,,Restricted Area,0-8 Center,,,,Thompson,K. Thompson,,,,591.0,7.0,7.0,0.0,,,,,,,,,,,
593,PT10M37.00S,2023-11-29T05:26:13.5Z,4,REGULAR,violation,kicked ball,[],1628426,,,1610612744,98,106,2023-11-29T05:26:29Z,5610000,False,,,0,,A. Vezenkov kicked ball VIOLATION,[1628426],1610612758.0,SAC,,,,,,,,,,,,Vezenkov,A. Vezenkov,,,,,,,,,,,,,203591.0,,,,,
594,PT10M29.00S,2023-11-29T05:26:34.7Z,4,REGULAR,3pt,Jump Shot,[],203952,78.26872536136662,92.64705882352942,1610612744,98,106,2023-11-29T05:26:41Z,5620000,False,213.0,152.0,1,right,MISS A. Wiggins 26' 3PT,[203952],1610612744.0,GSW,,,,,,,Above the Break 3,24+ Right Center,26.17,Missed,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,
595,PT10M25.00S,2023-11-29T05:26:38.7Z,4,REGULAR,rebound,defensive,[],1628989,,,1610612758,98,106,2023-11-29T05:26:41Z,5630000,False,,,0,,K. Huerter REBOUND (Off:2 Def:5),[1628989],1610612758.0,SAC,,,,,,,Above the Break 3,24+ Right Center,,,,Huerter,K. Huerter,,,,594.0,7.0,5.0,2.0,,,,,,,,,,,
596,PT10M18.00S,2023-11-29T05:26:45.0Z,4,REGULAR,3pt,Jump Shot,[],1628370,32.40801576872536,61.76470588235294,1610612758,98,106,2023-11-29T05:29:06Z,5640000,False,-59.0,252.0,1,left,MISS M. Monk 25' pullup 3PT,[1628370],1610612758.0,SAC,pullup,,,,,,Above the Break 3,24+ Center,25.89,Missed,,Monk,M. Monk,,,,,,,,,,,,,,,,,,
597,PT10M15.00S,2023-11-29T05:26:48.0Z,4,REGULAR,rebound,offensive,[],1628989,,,1610612758,98,106,2023-11-29T05:29:06Z,5650000,False,,,0,,K. Huerter REBOUND (Off:3 Def:5),[1628989],1610612758.0,SAC,,,,,,,Above the Break 3,24+ Center,,,,Huerter,K. Huerter,,,,596.0,8.0,5.0,3.0,,,,,,,,,,,
598,PT10M11.00S,2023-11-29T05:26:51.7Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628426,34.773324572930356,35.049019607843135,1610612758,98,106,2023-11-29T05:26:57Z,5660000,False,75.0,274.0,1,left,MISS A. Vezenkov 28' 3PT,[1628426],1610612758.0,SAC,,,,,,,Above the Break 3,24+ Center,28.44,Missed,,Vezenkov,A. Vezenkov,,,,,,,,,,,,,,,,,,
599,PT10M08.00S,2023-11-29T05:26:54.7Z,4,REGULAR,rebound,offensive,[],1626168,,,1610612758,98,106,2023-11-29T05:26:57Z,5670000,False,,,0,,T. Lyles REBOUND (Off:2 Def:2),[1626168],1610612758.0,SAC,,,,,,,Above the Break 3,24+ Center,,,,Lyles,T. Lyles,,,,598.0,4.0,2.0,2.0,,,,,,,,,,,
600,PT10M01.00S,2023-11-29T05:27:02.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628426,13.091327201051248,52.94117647058824,1610612758,98,106,2023-11-29T05:27:07Z,5680000,False,-15.0,71.0,1,left,MISS A. Vezenkov 7' Layup,[1628426],1610612758.0,SAC,,,,,,,In The Paint (Non-RA),0-8 Center,7.21,Missed,,Vezenkov,A. Vezenkov,,,,,,,,,,,,,,,,,,
601,PT09M57.00S,2023-11-29T05:27:05.5Z,4,REGULAR,rebound,defensive,[],203952,,,1610612744,98,106,2023-11-29T05:27:05Z,5690000,False,,,0,,A. Wiggins REBOUND (Off:1 Def:4),[203952],1610612744.0,GSW,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Wiggins,A. Wiggins,,,,600.0,5.0,4.0,1.0,,,,,,,,,,,
602,PT09M46.00S,2023-11-29T05:27:20.4Z,4,REGULAR,foul,personal,['2freethrow'],1628989,,,1610612744,98,106,2023-11-29T05:27:37Z,5700000,False,,,0,,K. Huerter shooting personal FOUL (3 PF) (Wiggins 2 FT),"[1628989, 203952]",1610612758.0,SAC,shooting,,,,,,In The Paint (Non-RA),8-16 Center,,,,Huerter,K. Huerter,,,,,,,,,,,,,202037.0,3.0,0.0,Wiggins,203952.0,
604,PT09M46.00S,2023-11-29T05:27:55.9Z,4,REGULAR,freethrow,1 of 2,[],203952,,,1610612744,98,107,2023-11-29T05:28:29Z,5720000,False,,,0,,A. Wiggins Free Throw 1 of 2 (27 PTS),[203952],1610612744.0,GSW,,,,,,,,,,Made,27.0,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,
605,PT09M46.00S,2023-11-29T05:27:57.1Z,4,REGULAR,substitution,out,[],1628989,,,1610612744,98,107,2023-11-29T05:28:08Z,5730000,False,,,0,,SUB out: K. Huerter,[1628989],1610612758.0,SAC,,,,,,,,,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,
606,PT09M46.00S,2023-11-29T05:27:57.1Z,4,REGULAR,substitution,in,[],1627734,,,1610612744,98,107,2023-11-29T05:28:08Z,5740000,False,,,0,,SUB in: D. Sabonis,[1627734],1610612758.0,SAC,,,,,,,,,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,
607,PT09M46.00S,2023-11-29T05:27:55.9Z,4,REGULAR,freethrow,2 of 2,[],203952,,,1610612744,98,107,2023-11-29T05:28:29Z,5750000,False,,,0,,MISS A. Wiggins Free Throw 2 of 2,[203952],1610612744.0,GSW,,,,,,,,,,Missed,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,
608,PT09M43.00S,2023-11-29T05:27:58.9Z,4,REGULAR,rebound,defensive,[],1626168,,,1610612758,98,107,2023-11-29T05:28:29Z,5760000,False,,,0,,T. Lyles REBOUND (Off:2 Def:3),[1626168],1610612758.0,SAC,,,,,,,,,,,,Lyles,T. Lyles,,,,607.0,5.0,3.0,2.0,,,,,,,,,,,
609,PT09M39.00S,2023-11-29T05:28:35.5Z,4,REGULAR,foul,personal,[],201939,,,1610612758,98,107,2023-11-29T05:29:08Z,5770000,False,,,0,,S. Curry personal FOUL (3 PF),"[201939, 1628370]",1610612744.0,GSW,,,,,,,Mid-Range,16-24 Right Center,,,,Curry,S. Curry,,,,,,,,,,,,,203591.0,3.0,0.0,Monk,1628370.0,
611,PT09M39.00S,2023-11-29T05:28:53.2Z,4,REGULAR,foul,technical,['1freethrow'],203110,,,1610612758,98,107,2023-11-29T05:29:10Z,5790000,False,,,0,,D. Green technical FOUL (1 Tech),[203110],1610612744.0,GSW,,,,,,,Above the Break 3,24+ Right Center,,,,Green,D. Green,,,,,,,,,,,,,203591.0,2.0,1.0,,,
612,PT09M39.00S,2023-11-29T05:29:11.8Z,4,REGULAR,freethrow,1 of 1,[],1628370,,,1610612758,99,107,2023-11-29T05:29:11Z,5800000,False,,,0,,M. Monk technical Free Throw 1 of 1 (14 PTS),[1628370],1610612758.0,SAC,technical,,,,,,,,,Made,14.0,Monk,M. Monk,,,,,,,,,,,,,,,,,,
613,PT09M39.00S,2023-11-29T05:29:17.6Z,4,REGULAR,substitution,out,[],202691,,,1610612758,99,107,2023-11-29T05:29:25Z,5810000,False,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,,,,,,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,
614,PT09M39.00S,2023-11-29T05:29:17.6Z,4,REGULAR,substitution,in,[],203967,,,1610612758,99,107,2023-11-29T05:29:25Z,5820000,False,,,0,,SUB in: D. Saric,[203967],1610612744.0,GSW,,,,,,,,,,,,Saric,D. Saric,,,,,,,,,,,,,,,,,,
615,PT09M34.00S,2023-11-29T05:29:36.5Z,4,REGULAR,foul,personal,[],203110,,,1610612758,99,107,2023-11-29T05:29:45Z,5830000,False,,,0,,D. Green personal FOUL (3 PF),"[203110, 1628370]",1610612744.0,GSW,,,,,,,Above the Break 3,24+ Right Center,,,,Green,D. Green,,,,,,,,,,,,,202037.0,3.0,1.0,Monk,1628370.0,
617,PT09M34.00S,2023-11-29T05:29:50.1Z,4,REGULAR,substitution,out,[],203110,,,1610612758,99,107,2023-11-29T05:30:07Z,5850000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,,,,,,,,,Green,D. Green,,,,,,,,,,,,,,,,,,
618,PT09M34.00S,2023-11-29T05:29:50.1Z,4,REGULAR,substitution,in,[],1626172,,,1610612758,99,107,2023-11-29T05:30:07Z,5860000,False,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,,,,,,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,
619,PT09M25.00S,2023-11-29T05:30:16.7Z,4,REGULAR,turnover,bad pass,[],1628370,,,1610612758,99,107,2023-11-29T05:30:56Z,5870000,False,,,0,,M. Monk bad pass TURNOVER (3 TO),"[1628370, 1626172]",1610612758.0,SAC,,,,,,,In The Paint (Non-RA),8-16 Right,,,,Monk,M. Monk,,,,,,,,3.0,Looney,1626172.0,,,,,,,,
620,PT09M25.00S,2023-11-29T05:30:16.7Z,4,REGULAR,steal,,[],1626172,,,1610612744,99,107,2023-11-29T05:30:24Z,5880000,False,,,0,,K. Looney STEAL (1 STL),[1626172],1610612744.0,GSW,,,,,,,In The Paint (Non-RA),8-16 Right,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,
621,PT09M11.00S,2023-11-29T05:30:30.5Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203952,81.94809461235218,45.34313725490196,1610612744,99,107,2023-11-29T05:32:15Z,5890000,False,-23.0,117.0,1,right,MISS A. Wiggins 11' floating Shot,[203952],1610612744.0,GSW,floating,,,,,,In The Paint (Non-RA),8-16 Center,11.95,Missed,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,
622,PT09M07.00S,2023-11-29T05:30:34.4Z,4,REGULAR,rebound,defensive,[],1628368,,,1610612758,99,107,2023-11-29T05:30:34Z,5900000,False,,,0,,D. Fox REBOUND (Off:0 Def:6),[1628368],1610612758.0,SAC,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Fox,D. Fox,,,,621.0,6.0,6.0,0.0,,,,,,,,,,,
623,PT09M04.00S,2023-11-29T05:30:37.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628426,6.783837056504599,48.03921568627451,1610612758,101,107,2023-11-29T05:31:08Z,5910000,False,10.0,11.0,1,left,A. Vezenkov running Layup (5 PTS) (D. Fox 6 AST),"[1628426, 1628368]",1610612758.0,SAC,running,,,,,,Restricted Area,0-8 Center,1.5,Made,5.0,Vezenkov,A. Vezenkov,D. Fox,1628368.0,6.0,,,,,,,,,,,,,,,
625,PT08M47.00S,2023-11-29T05:30:54.5Z,4,REGULAR,3pt,Jump Shot,[],203967,84.83902759526939,94.6078431372549,1610612744,101,107,2023-11-29T05:31:14Z,5930000,False,223.0,90.0,1,right,MISS D. Saric 24' 3PT,[203967],1610612744.0,GSW,,,,,,,Above the Break 3,24+ Right,24.05,Missed,,Saric,D. Saric,,,,,,,,,,,,,,,,,,
626,PT08M47.00S,2023-11-29T05:30:54.5Z,4,REGULAR,rebound,defensive,[],1628426,,,1610612758,101,107,2023-11-29T05:31:14Z,5940000,False,,,0,,A. Vezenkov REBOUND (Off:0 Def:2),[1628426],1610612758.0,SAC,,,,,,,Above the Break 3,24+ Right,,,,Vezenkov,A. Vezenkov,,,,625.0,2.0,2.0,0.0,,,,,,,,,,,
735,PT08M39.00S,2023-11-29T05:31:19.0Z,4,REGULAR,foul,personal,[],1630541,,,1610612758,101,107,2023-11-29T05:52:04Z,5965000,False,,,0,,M. Moody personal FOUL (1 PF),"[1630541, 1628368]",1610612744.0,GSW,,,,,,,Mid-Range,16-24 Left Center,,,,Moody,M. Moody,,,,,,,,,,,,,203591.0,1.0,0.0,Fox,1628368.0,
631,PT08M28.00S,2023-11-29T05:31:43.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,7.5722733245729295,53.431372549019606,1610612758,103,107,2023-11-29T05:47:01Z,5990000,False,-17.0,19.0,1,left,D. Fox driving Layup (22 PTS),[1628368],1610612758.0,SAC,driving,,,,,,Restricted Area,0-8 Center,2.54,Made,22.0,Fox,D. Fox,,,,,,,,,,,,,,,,,,
632,PT08M05.00S,2023-11-29T05:32:07.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201939,84.57621550591328,41.42156862745098,1610612744,103,107,2023-11-29T05:43:54Z,6000000,False,-43.0,92.0,1,right,MISS S. Curry 10' driving Layup - blocked,"[201939, 1628426]",1610612744.0,GSW,driving,,,,,,In The Paint (Non-RA),8-16 Center,10.2,Missed,,Curry,S. Curry,,,,,,,,,,,Vezenkov,1628426.0,,,,,,
633,PT08M05.00S,2023-11-29T05:32:07.5Z,4,REGULAR,block,,[],1628426,,,1610612744,103,107,2023-11-29T05:32:10Z,6010000,False,,,0,,A. Vezenkov BLOCK (1 BLK),[1628426],1610612758.0,SAC,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Vezenkov,A. Vezenkov,,,,,,,,,,,,,,,,,,
634,PT08M02.00S,2023-11-29T05:32:10.5Z,4,REGULAR,rebound,defensive,[],1628426,,,1610612758,103,107,2023-11-29T05:32:10Z,6020000,False,,,0,,A. Vezenkov REBOUND (Off:0 Def:3),[1628426],1610612758.0,SAC,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Vezenkov,A. Vezenkov,,,,632.0,3.0,3.0,0.0,,,,,,,,,,,
635,PT07M55.00S,2023-11-29T05:32:19.3Z,4,REGULAR,foul,personal,['2freethrow'],1626172,,,1610612758,103,107,2023-11-29T05:32:30Z,6030000,False,,,0,,K. Looney shooting personal FOUL (4 PF) (Sabonis 2 FT),"[1626172, 1627734]",1610612744.0,GSW,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,,Looney,K. Looney,,,,,,,,,,,,,202058.0,4.0,0.0,Sabonis,1627734.0,
637,PT07M55.00S,2023-11-29T05:32:49.5Z,4,REGULAR,freethrow,1 of 2,[],1627734,,,1610612758,104,107,2023-11-29T05:32:49Z,6050000,False,,,0,,D. Sabonis Free Throw 1 of 2 (8 PTS),[1627734],1610612758.0,SAC,,,,,,,,,,Made,8.0,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,
638,PT07M55.00S,2023-11-29T05:33:08.8Z,4,REGULAR,freethrow,2 of 2,[],1627734,,,1610612758,105,107,2023-11-29T05:33:08Z,6060000,False,,,0,,D. Sabonis Free Throw 2 of 2 (9 PTS),[1627734],1610612758.0,SAC,,,,,,,,,,Made,9.0,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,
645,PT07M40.00S,2023-11-29T05:33:25.0Z,4,REGULAR,3pt,Jump Shot,[],1630541,94.03745072273325,3.6764705882352944,1610612744,105,110,2023-11-29T05:33:33Z,6070000,False,-232.0,4.0,1,right,M. Moody 3PT  (5 PTS) (S. Curry 6 AST),"[1630541, 201939]",1610612744.0,GSW,,,,,,,Left Corner 3,24+ Left,23.16,Made,5.0,Moody,M. Moody,S. Curry,201939.0,6.0,,,,,,,,,,,,,,,
747,PT07M31.00S,2023-11-29T05:33:27.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628370,13.797634691195796,45.36611519607843,1610612758,105,110,2023-11-29T05:59:13Z,6085000,False,23.0,77.0,1,left,MISS M. Monk 8' Jump Shot - blocked,"[1628370, 201939]",1610612758.0,SAC,,,,,,,In The Paint (Non-RA),8-16 Center,8.06,Missed,,Monk,M. Monk,,,,,,,,,,,Curry,201939.0,,,,,,
748,PT07M31.00S,2023-11-29T05:33:27.2Z,4,REGULAR,block,,[],201939,,,1610612758,105,110,2023-11-29T05:53:21Z,6087500,False,,,0,,S. Curry BLOCK (1 BLK),[201939],1610612744.0,GSW,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,
749,PT07M31.00S,2023-11-29T05:33:27.2Z,4,REGULAR,rebound,offensive,[],1628370,,,1610612758,105,110,2023-11-29T05:59:13Z,6088750,False,,,0,,M. Monk REBOUND (Off:1 Def:2),[1628370],1610612758.0,SAC,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Monk,M. Monk,,,,747.0,3.0,2.0,1.0,,,,,,,,,,,
647,PT07M22.00S,2023-11-29T05:33:43.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626168,7.5722733245729295,49.26470588235294,1610612758,105,110,2023-11-29T05:54:12Z,6090000,False,4.0,19.0,1,left,MISS T. Lyles finger roll Layup,[1626168],1610612758.0,SAC,finger roll,,,,,,Restricted Area,0-8 Center,1.91,Missed,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,
648,PT07M18.00S,2023-11-29T05:33:48.0Z,4,REGULAR,rebound,offensive,[],1626168,,,1610612758,105,110,2023-11-29T05:33:48Z,6100000,False,,,0,,T. Lyles REBOUND (Off:3 Def:3),[1626168],1610612758.0,SAC,,,,,,,Restricted Area,0-8 Center,,,,Lyles,T. Lyles,,,,647.0,6.0,3.0,3.0,,,,,,,,,,,
649,PT07M18.00S,2023-11-29T05:33:48.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626168,5.590000152587891,50.0,1610612758,107,110,2023-11-29T05:33:48Z,6110000,False,0.0,0.0,1,left,T. Lyles tip Layup (11 PTS),[1626168],1610612758.0,SAC,tip,,,,,,Mid-Range,8-16 Left,0.0,Made,11.0,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,
650,PT07M02.00S,2023-11-29T05:34:04.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203952,82.21090670170827,44.85294117647059,1610612744,107,110,2023-11-29T05:46:04Z,6120000,False,-26.0,115.0,1,right,MISS A. Wiggins 11' turnaround Shot,[203952],1610612744.0,GSW,turnaround,,,,,,In The Paint (Non-RA),8-16 Center,11.75,Missed,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,
651,PT06M58.00S,2023-11-29T05:34:06.7Z,4,REGULAR,rebound,defensive,[],1627734,,,1610612758,107,110,2023-11-29T05:34:06Z,6130000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:4),[1627734],1610612758.0,SAC,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Sabonis,D. Sabonis,,,,650.0,5.0,4.0,1.0,,,,,,,,,,,
652,PT06M48.00S,2023-11-29T05:34:17.6Z,4,REGULAR,3pt,Jump Shot,[],1628426,20.844283837056505,10.294117647058822,1610612758,107,110,2023-11-29T05:34:31Z,6140000,False,199.0,143.0,1,left,MISS A. Vezenkov 24' step back 3PT,[1628426],1610612758.0,SAC,step back,,,,,,Above the Break 3,24+ Right Center,24.49,Missed,,Vezenkov,A. Vezenkov,,,,,,,,,,,,,,,,,,
653,PT06M45.00S,2023-11-29T05:34:20.6Z,4,REGULAR,rebound,defensive,[],203952,,,1610612744,107,110,2023-11-29T05:34:31Z,6150000,False,,,0,,A. Wiggins REBOUND (Off:1 Def:5),[203952],1610612744.0,GSW,,,,,,,Above the Break 3,24+ Right Center,,,,Wiggins,A. Wiggins,,,,652.0,6.0,5.0,1.0,,,,,,,,,,,
654,PT06M43.00S,2023-11-29T05:34:29.8Z,4,REGULAR,foul,personal,[],1626168,,,1610612744,107,110,2023-11-29T05:34:40Z,6160000,False,,,0,,T. Lyles personal FOUL (2 PF),"[1626168, 201939]",1610612758.0,SAC,,,,,,,Above the Break 3,24+ Right Center,,,,Lyles,T. Lyles,,,,,,,,,,,,,203591.0,2.0,0.0,Curry,201939.0,
656,PT06M43.00S,2023-11-29T05:35:22.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,107,110,2023-11-29T05:35:22Z,6180000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT06M43.00S,2023-11-29T05:37:08.7Z,4,REGULAR,substitution,out,[],203952,,,1610612744,107,110,2023-11-29T05:38:13Z,6190000,False,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,,,,,,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,
658,PT06M43.00S,2023-11-29T05:37:08.7Z,4,REGULAR,substitution,out,[],201939,,,1610612744,107,110,2023-11-29T05:38:13Z,6200000,False,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,,,,,,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,
659,PT06M43.00S,2023-11-29T05:37:08.7Z,4,REGULAR,substitution,in,[],202691,,,1610612744,107,110,2023-11-29T05:38:13Z,6210000,False,,,0,,SUB in: K. Thompson,[202691],1610612744.0,GSW,,,,,,,,,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,
660,PT06M43.00S,2023-11-29T05:37:08.7Z,4,REGULAR,substitution,in,[],202709,,,1610612744,107,110,2023-11-29T05:38:13Z,6220000,False,,,0,,SUB in: C. Joseph,[202709],1610612744.0,GSW,,,,,,,,,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,
661,PT06M25.00S,2023-11-29T05:38:14.1Z,4,REGULAR,2pt,Jump Shot,[],202709,75.50919842312747,32.35294117647059,1610612744,107,110,2023-11-29T05:38:20Z,6230000,False,-88.0,178.0,1,right,MISS C. Joseph 19' turnaround Shot - blocked,"[202709, 1628370]",1610612744.0,GSW,turnaround,,,,,,Mid-Range,16-24 Left Center,19.84,Missed,,Joseph,C. Joseph,,,,,,,,,,,Monk,1628370.0,,,,,,
662,PT06M25.00S,2023-11-29T05:38:14.1Z,4,REGULAR,block,,[],1628370,,,1610612744,107,110,2023-11-29T05:38:16Z,6240000,False,,,0,,M. Monk BLOCK (1 BLK),[1628370],1610612758.0,SAC,,,,,,,Mid-Range,16-24 Left Center,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,
663,PT06M21.00S,2023-11-29T05:38:18.1Z,4,REGULAR,rebound,defensive,[],1628368,,,1610612758,107,110,2023-11-29T05:38:20Z,6250000,False,,,0,,D. Fox REBOUND (Off:0 Def:7),[1628368],1610612758.0,SAC,,,,,,,Mid-Range,16-24 Left Center,,,,Fox,D. Fox,,,,661.0,7.0,7.0,0.0,,,,,,,,,,,
664,PT06M19.00S,2023-11-29T05:38:18.5Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1628370,5.863994743758213,48.03921568627451,1610612758,109,110,2023-11-29T05:38:26Z,6260000,False,10.0,3.0,1,left,M. Monk running DUNK (16 PTS) (D. Fox 7 AST),"[1628370, 1628368]",1610612758.0,SAC,running,,,,,,Restricted Area,0-8 Center,1.01,Made,16.0,Monk,M. Monk,D. Fox,1628368.0,7.0,,,,,,,,,,,,,,,
666,PT06M05.00S,2023-11-29T05:38:32.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203967,90.75229960578186,59.068627450980394,1610612744,109,110,2023-11-29T05:47:09Z,6280000,False,45.0,34.0,1,right,MISS D. Saric Layup - blocked,"[203967, 1628426]",1610612744.0,GSW,,,,,,,In The Paint (Non-RA),0-8 Center,5.69,Missed,,Saric,D. Saric,,,,,,,,,,,Vezenkov,1628426.0,,,,,,
667,PT06M05.00S,2023-11-29T05:38:32.8Z,4,REGULAR,block,,[],1628426,,,1610612744,109,110,2023-11-29T05:38:47Z,6290000,False,,,0,,A. Vezenkov BLOCK (2 BLK),[1628426],1610612758.0,SAC,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Vezenkov,A. Vezenkov,,,,,,,,,,,,,,,,,,
668,PT06M02.00S,2023-11-29T05:38:35.8Z,4,REGULAR,rebound,defensive,[],1628368,,,1610612758,109,110,2023-11-29T05:38:47Z,6300000,False,,,0,,D. Fox REBOUND (Off:0 Def:8),[1628368],1610612758.0,SAC,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Fox,D. Fox,,,,666.0,8.0,8.0,0.0,,,,,,,,,,,
669,PT05M59.00S,2023-11-29T05:38:41.2Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628368,7.966491458607096,49.26470588235294,1610612758,109,110,2023-11-29T06:14:27Z,6310000,False,4.0,22.0,1,left,MISS D. Fox running Layup - blocked,"[1628368, 202691]",1610612758.0,SAC,running,,,,,,Restricted Area,0-8 Center,2.27,Missed,,Fox,D. Fox,,,,,,,,,,,Thompson,202691.0,,,,,,
670,PT05M59.00S,2023-11-29T05:38:41.2Z,4,REGULAR,block,,[],202691,,,1610612758,109,110,2023-11-29T05:54:32Z,6320000,False,,,0,,K. Thompson BLOCK (2 BLK),[202691],1610612744.0,GSW,,,,,,,Restricted Area,0-8 Center,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,
