actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,jumpBallRecoverdPersonId
183,PT11M28.00S,2024-02-08T03:43:36.9Z,2,REGULAR,3pt,Jump Shot,[],1626168,68.80749014454665,68.13725490196079,1610612758,39,33,2024-02-08T03:43:46Z,1760000,False,91.0,241.0,1,right,T. Lyles 25' 3PT  (5 PTS) (D. Fox 3 AST),"[1626168, 1628368]",1610612758.0,SAC,,,,,,,Above the Break 3,24+ Right Center,25.72,Made,5.0,Lyles,T. Lyles,D. Fox,1628368.0,3.0,,,,,,,,,,,,,,,
185,PT11M13.00S,2024-02-08T03:43:53.4Z,2,REGULAR,2pt,Jump Shot,[],202692,22.421156373193167,74.26470588235294,1610612765,39,33,2024-02-08T03:44:01Z,1780000,False,-121.0,158.0,1,left,MISS A. Burks 19' pullup Shot,[202692],1610612765.0,DET,pullup,,,,,,Mid-Range,16-24 Left Center,19.94,Missed,,Burks,A. Burks,,,,,,,,,,,,,,,,,,
186,PT11M09.00S,2024-02-08T03:43:57.4Z,2,REGULAR,rebound,defensive,[],1631099,,,1610612758,39,33,2024-02-08T03:44:01Z,1790000,False,,,0,,K. Murray REBOUND (Off:0 Def:1),[1631099],1610612758.0,SAC,,,,,,,Mid-Range,16-24 Left Center,,,,Murray,K. Murray,,,,,,,,,,,,185.0,1.0,1.0,0.0,,,
187,PT11M05.00S,2024-02-08T03:44:01.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1626168,70.12155059132719,23.284313725490197,1610612758,39,33,2024-02-08T03:48:09Z,1800000,False,-134.0,228.0,1,right,MISS T. Lyles 26' running 3PT,[1626168],1610612758.0,SAC,running,,,,,,Above the Break 3,24+ Left Center,26.46,Missed,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,
188,PT11M01.00S,2024-02-08T03:44:05.0Z,2,REGULAR,rebound,defensive,[],1631093,,,1610612765,39,33,2024-02-08T03:44:16Z,1810000,False,,,0,,J. Ivey REBOUND (Off:1 Def:2),[1631093],1610612765.0,DET,,,,,,,Above the Break 3,24+ Left Center,,,,Ivey,J. Ivey,,,,,,,,,,,,187.0,3.0,2.0,1.0,,,
189,PT11M00.00S,2024-02-08T03:44:08.7Z,2,REGULAR,foul,offensive,[],1631093,,,1610612765,39,33,2024-02-08T03:44:26Z,1820000,False,,,0,,J. Ivey charge offensive FOUL (1 PF),"[1631093, 1631099]",1610612765.0,DET,charge,,,,,,Restricted Area,0-8 Center,,,,Ivey,J. Ivey,,,,,,,203591.0,1.0,0.0,Murray,1631099.0,,,,,,,
191,PT11M00.00S,2024-02-08T03:44:08.7Z,2,REGULAR,turnover,offensive foul,[],1631093,,,1610612765,39,33,2024-02-08T03:44:08Z,1840000,False,,,0,,J. Ivey offensive foul TURNOVER (1 TO),[1631093],1610612765.0,DET,,,,,,,Restricted Area,0-8 Center,,,,Ivey,J. Ivey,,,,1.0,,,203591.0,,,,,,,,,,,
192,PT10M49.00S,2024-02-08T03:44:35.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626168,71.96123521681997,78.18627450980392,1610612758,42,33,2024-02-08T03:44:45Z,1850000,False,141.0,211.0,1,right,T. Lyles 25' 3PT  (8 PTS) (M. Monk 2 AST),"[1626168, 1628370]",1610612758.0,SAC,,,,,,,Above the Break 3,24+ Right Center,25.38,Made,8.0,Lyles,T. Lyles,M. Monk,1628370.0,2.0,,,,,,,,,,,,,,,
194,PT10M22.00S,2024-02-08T03:45:03.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631204,14.14257555847569,49.50980392156863,1610612765,42,33,2024-02-08T03:48:59Z,1870000,False,2.0,80.0,1,left,MISS M. Sasser 8' floating Shot,[1631204],1610612765.0,DET,floating,,,,,,In The Paint (Non-RA),8-16 Center,8.04,Missed,,Sasser,M. Sasser,,,,,,,,,,,,,,,,,,
195,PT10M20.00S,2024-02-08T03:45:05.1Z,2,REGULAR,rebound,defensive,[],1631099,,,1610612758,42,33,2024-02-08T03:45:05Z,1880000,False,,,0,,K. Murray REBOUND (Off:0 Def:2),[1631099],1610612758.0,SAC,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Murray,K. Murray,,,,,,,,,,,,194.0,2.0,2.0,0.0,,,
196,PT10M13.00S,2024-02-08T03:45:11.6Z,2,REGULAR,3pt,Jump Shot,[],1626168,67.36202365308804,63.23529411764706,1610612758,42,33,2024-02-08T03:45:19Z,1890000,False,66.0,254.0,1,right,MISS T. Lyles 26' 3PT,[1626168],1610612758.0,SAC,,,,,,,Above the Break 3,24+ Center,26.28,Missed,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,
197,PT10M13.00S,2024-02-08T03:45:11.6Z,2,REGULAR,rebound,defensive,[],201568,,,1610612765,42,33,2024-02-08T03:45:19Z,1900000,False,,,0,,D. Gallinari REBOUND (Off:1 Def:2),[201568],1610612765.0,DET,,,,,,,Above the Break 3,24+ Center,,,,Gallinari,D. Gallinari,,,,,,,,,,,,196.0,3.0,2.0,1.0,,,
198,PT10M06.00S,2024-02-08T03:45:23.6Z,2,REGULAR,foul,personal,[],1628426,,,1610612765,42,33,2024-02-08T03:45:57Z,1910000,False,,,0,,A. Vezenkov personal FOUL (2 PF),"[1628426, 202692]",1610612758.0,SAC,,,,,,,Mid-Range,16-24 Right Center,,,,Vezenkov,A. Vezenkov,,,,,,,2882.0,2.0,0.0,Burks,202692.0,,,,,,,
200,PT10M06.00S,2024-02-08T03:45:33.6Z,2,REGULAR,substitution,out,[],202692,,,1610612765,42,33,2024-02-08T03:45:38Z,1930000,False,,,0,,SUB out: A. Burks,[202692],1610612765.0,DET,,,,,,,,,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,
201,PT10M06.00S,2024-02-08T03:45:33.6Z,2,REGULAR,substitution,in,[],1630165,,,1610612765,42,33,2024-02-08T03:45:38Z,1940000,False,,,0,,SUB in: K. Hayes,[1630165],1610612765.0,DET,,,,,,,,,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,
202,PT09M59.00S,2024-02-08T03:45:54.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631093,7.30946123521682,47.05882352941176,1610612765,42,33,2024-02-08T03:46:01Z,1950000,False,15.0,16.0,1,left,MISS J. Ivey driving Layup,[1631093],1610612765.0,DET,driving,,,,,,Restricted Area,0-8 Center,2.19,Missed,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,
203,PT09M56.00S,2024-02-08T03:45:56.9Z,2,REGULAR,rebound,defensive,[],1631099,,,1610612758,42,33,2024-02-08T03:45:56Z,1960000,False,,,0,,K. Murray REBOUND (Off:0 Def:3),[1631099],1610612758.0,SAC,,,,,,,Restricted Area,0-8 Center,,,,Murray,K. Murray,,,,,,,,,,,,202.0,3.0,3.0,0.0,,,
204,PT09M49.00S,2024-02-08T03:46:03.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628368,92.72339027595268,47.30392156862745,1610612758,42,33,2024-02-08T03:46:10Z,1970000,False,-13.0,16.0,1,right,MISS D. Fox driving DUNK,[1628368],1610612758.0,SAC,driving,,,,,,Restricted Area,0-8 Center,2.09,Missed,,Fox,D. Fox,,,,,,,,,,,,,,,,,,
205,PT09M47.00S,2024-02-08T03:46:05.6Z,2,REGULAR,rebound,defensive,[],1641709,,,1610612765,42,33,2024-02-08T03:46:10Z,1980000,False,,,0,,A. Thompson REBOUND (Off:1 Def:2),[1641709],1610612765.0,DET,,,,,,,Restricted Area,0-8 Center,,,,Thompson,A. Thompson,,,,,,,,,,,,204.0,3.0,2.0,1.0,,,
206,PT09M38.00S,2024-02-08T03:46:15.2Z,2,REGULAR,3pt,Jump Shot,[],1631204,30.436925098554536,69.6078431372549,1610612765,42,36,2024-02-08T03:46:25Z,1990000,False,-98.0,234.0,1,left,M. Sasser 25' 3PT step back (5 PTS),[1631204],1610612765.0,DET,step back,,,,,,Above the Break 3,24+ Left Center,25.33,Made,5.0,Sasser,M. Sasser,,,,,,,,,,,,,,,,,,
207,PT09M24.00S,2024-02-08T03:46:28.8Z,2,REGULAR,2pt,Jump Shot,[],1628370,82.9993429697766,70.83333333333334,1610612758,42,36,2024-02-08T03:46:36Z,2000000,False,104.0,107.0,1,right,MISS M. Monk 14' fadeaway Shot,[1628370],1610612758.0,SAC,fadeaway,,,,,,Mid-Range,8-16 Right,14.96,Missed,,Monk,M. Monk,,,,,,,,,,,,,,,,,,
208,PT09M21.00S,2024-02-08T03:46:31.8Z,2,REGULAR,rebound,defensive,[],1641709,,,1610612765,42,36,2024-02-08T03:46:36Z,2010000,False,,,0,,A. Thompson REBOUND (Off:1 Def:3),[1641709],1610612765.0,DET,,,,,,,Mid-Range,8-16 Right,,,,Thompson,A. Thompson,,,,,,,,,,,,207.0,4.0,3.0,1.0,,,
209,PT09M13.00S,2024-02-08T03:46:40.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631204,10.85742444152431,49.50980392156863,1610612765,42,38,2024-02-08T03:46:54Z,2020000,False,2.0,50.0,1,left,M. Sasser driving Layup (7 PTS),[1631204],1610612765.0,DET,driving,,,,,,In The Paint (Non-RA),0-8 Center,4.97,Made,7.0,Sasser,M. Sasser,,,,,,,,,,,,,,,,,,
210,PT09M06.00S,2024-02-08T03:46:49.3Z,2,REGULAR,foul,personal,['2freethrow'],1641709,,,1610612758,42,38,2024-02-08T03:47:01Z,2030000,False,,,0,,A. Thompson shooting personal FOUL (1 PF) (Lyles 2 FT),"[1641709, 1626168]",1610612765.0,DET,shooting,,,,,,Restricted Area,0-8 Center,,,,Thompson,A. Thompson,,,,,,,2882.0,1.0,0.0,Lyles,1626168.0,,,,,,,
212,PT09M06.00S,2024-02-08T03:47:22.9Z,2,REGULAR,freethrow,1 of 2,[],1626168,,,1610612758,43,38,2024-02-08T03:47:22Z,2050000,False,,,0,,T. Lyles Free Throw 1 of 2 (9 PTS),[1626168],1610612758.0,SAC,,,,,,,,,,Made,9.0,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,
213,PT09M06.00S,2024-02-08T03:47:23.5Z,2,REGULAR,substitution,out,[],1628368,,,1610612758,43,38,2024-02-08T03:47:40Z,2060000,False,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,,,,,,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,
214,PT09M06.00S,2024-02-08T03:47:23.5Z,2,REGULAR,substitution,out,[],1628426,,,1610612758,43,38,2024-02-08T03:47:40Z,2070000,False,,,0,,SUB out: A. Vezenkov,[1628426],1610612758.0,SAC,,,,,,,,,,,,Vezenkov,A. Vezenkov,,,,,,,,,,,,,,,,,,
215,PT09M06.00S,2024-02-08T03:47:23.5Z,2,REGULAR,substitution,out,[],201568,,,1610612758,43,38,2024-02-08T03:47:40Z,2080000,False,,,0,,SUB out: D. Gallinari,[201568],1610612765.0,DET,,,,,,,,,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,
216,PT09M06.00S,2024-02-08T03:47:23.5Z,2,REGULAR,substitution,in,[],1627734,,,1610612758,43,38,2024-02-08T03:47:40Z,2090000,False,,,0,,SUB in: D. Sabonis,[1627734],1610612758.0,SAC,,,,,,,,,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,
217,PT09M06.00S,2024-02-08T03:47:23.5Z,2,REGULAR,substitution,in,[],1630558,,,1610612758,43,38,2024-02-08T03:47:40Z,2100000,False,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,,,,,,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,
218,PT09M06.00S,2024-02-08T03:47:23.5Z,2,REGULAR,substitution,in,[],1631105,,,1610612758,43,38,2024-02-08T03:47:40Z,2110000,False,,,0,,SUB in: J. Duren,[1631105],1610612765.0,DET,,,,,,,,,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,
219,PT09M06.00S,2024-02-08T03:47:48.8Z,2,REGULAR,freethrow,2 of 2,[],1626168,,,1610612758,44,38,2024-02-08T03:47:48Z,2120000,False,,,0,,T. Lyles Free Throw 2 of 2 (10 PTS),[1626168],1610612758.0,SAC,,,,,,,,,,Made,10.0,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,
220,PT08M46.00S,2024-02-08T03:48:09.7Z,2,REGULAR,2pt,Jump Shot,[],1631204,21.632720105124836,50.49019607843137,1610612765,44,40,2024-02-08T03:48:19Z,2130000,False,-2.0,151.0,1,left,M. Sasser 15' pullup Jump Shot (9 PTS) (J. Duren 3 AST),"[1631204, 1631105]",1610612765.0,DET,pullup,,,,,,Mid-Range,8-16 Center,15.08,Made,9.0,Sasser,M. Sasser,J. Duren,1631105.0,3.0,,,,,,,,,,,,,,,
222,PT08M28.00S,2024-02-08T03:48:27.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630558,92.9862023653088,47.549019607843135,1610612758,46,40,2024-02-08T03:48:36Z,2150000,False,-12.0,13.0,1,right,D. Mitchell driving Layup (6 PTS) (M. Monk 3 AST),"[1630558, 1628370]",1610612758.0,SAC,driving,,,,,,Restricted Area,0-8 Center,1.82,Made,6.0,Mitchell,D. Mitchell,M. Monk,1628370.0,3.0,,,,,,,,,,,,,,,
224,PT08M15.00S,2024-02-08T03:48:40.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630165,6.1268068331143235,48.28431372549019,1610612765,46,42,2024-02-08T03:48:45Z,2170000,False,9.0,5.0,1,left,K. Hayes cutting Layup (5 PTS) (J. Ivey 3 AST),"[1630165, 1631093]",1610612765.0,DET,cutting,,,,,,Restricted Area,0-8 Center,1.0,Made,5.0,Hayes,K. Hayes,J. Ivey,1631093.0,3.0,,,,,,,,,,,,,,,
226,PT08M06.00S,2024-02-08T03:48:52.4Z,2,REGULAR,foul,personal,['2freethrow'],1631093,,,1610612758,46,42,2024-02-08T03:49:01Z,2190000,False,,,0,,J. Ivey shooting personal FOUL (2 PF) (Sabonis 2 FT),"[1631093, 1627734]",1610612765.0,DET,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,,Ivey,J. Ivey,,,,,,,203591.0,2.0,0.0,Sabonis,1627734.0,,,,,,,
228,PT08M06.00S,2024-02-08T03:49:20.2Z,2,REGULAR,freethrow,1 of 2,[],1627734,,,1610612758,46,42,2024-02-08T03:49:45Z,2210000,False,,,0,,MISS D. Sabonis Free Throw 1 of 2,[1627734],1610612758.0,SAC,,,,,,,,,,Missed,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,
229,PT08M06.00S,2024-02-08T03:49:20.2Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612758,46,42,2024-02-08T03:49:45Z,2220000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,228.0,,,,,,
230,PT08M06.00S,2024-02-08T03:49:20.2Z,2,REGULAR,freethrow,2 of 2,[],1627734,,,1610612758,46,42,2024-02-08T03:49:45Z,2230000,False,,,0,,MISS D. Sabonis Free Throw 2 of 2,[1627734],1610612758.0,SAC,,,,,,,,,,Missed,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,
231,PT08M02.00S,2024-02-08T03:49:24.2Z,2,REGULAR,rebound,defensive,[],1631105,,,1610612765,46,42,2024-02-08T03:49:45Z,2240000,False,,,0,,J. Duren REBOUND (Off:1 Def:3),[1631105],1610612765.0,DET,,,,,,,,,,,,Duren,J. Duren,,,,,,,,,,,,230.0,4.0,3.0,1.0,,,
232,PT07M55.00S,2024-02-08T03:49:52.6Z,2,REGULAR,foul,personal,['2freethrow'],1631099,,,1610612765,46,42,2024-02-08T03:50:04Z,2250000,False,,,0,,K. Murray shooting personal FOUL (3 PF) (Thompson 2 FT),"[1631099, 1641709]",1610612758.0,SAC,shooting,,,,,,Restricted Area,0-8 Center,,,,Murray,K. Murray,,,,,,,2882.0,3.0,0.0,Thompson,1641709.0,,,,,,,
234,PT07M55.00S,2024-02-08T03:50:24.0Z,2,REGULAR,freethrow,1 of 2,[],1641709,,,1610612765,46,43,2024-02-08T03:50:24Z,2270000,False,,,0,,A. Thompson Free Throw 1 of 2 (5 PTS),[1641709],1610612765.0,DET,,,,,,,,,,Made,5.0,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,
235,PT07M55.00S,2024-02-08T03:50:41.3Z,2,REGULAR,freethrow,2 of 2,[],1641709,,,1610612765,46,44,2024-02-08T03:50:41Z,2280000,False,,,0,,A. Thompson Free Throw 2 of 2 (6 PTS),[1641709],1610612765.0,DET,,,,,,,,,,Made,6.0,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,
236,PT07M38.00S,2024-02-08T03:51:00.8Z,2,REGULAR,3pt,Jump Shot,[],1626168,94.56307490144546,2.696078431372549,1610612758,49,44,2024-02-08T03:51:08Z,2290000,False,-237.0,-1.0,1,right,T. Lyles 3PT  (13 PTS) (M. Monk 4 AST),"[1626168, 1628370]",1610612758.0,SAC,,,,,,,Left Corner 3,24+ Left,23.65,Made,13.0,Lyles,T. Lyles,M. Monk,1628370.0,4.0,,,,,,,,,,,,,,,
238,PT07M21.00S,2024-02-08T03:51:18.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641709,7.046649145860711,53.67647058823529,1610612765,49,46,2024-02-08T03:51:24Z,2310000,False,-18.0,14.0,1,left,A. Thompson cutting Layup (8 PTS) (K. Hayes 3 AST),"[1641709, 1630165]",1610612765.0,DET,cutting,,,,,,Restricted Area,0-8 Center,2.29,Made,8.0,Thompson,A. Thompson,K. Hayes,1630165.0,3.0,,,,,,,,,,,,,,,
240,PT07M10.00S,2024-02-08T03:51:29.9Z,2,REGULAR,2pt,Jump Shot,[],1628370,77.21747700394218,42.15686274509804,1610612758,51,46,2024-02-08T03:54:38Z,2330000,False,-39.0,162.0,1,right,M. Monk 16' pullup Jump Shot (7 PTS),[1628370],1610612758.0,SAC,pullup,,,,,,Mid-Range,16-24 Center,16.64,Made,7.0,Monk,M. Monk,,,,,,,,,,,,,,,,,,
241,PT07M10.00S,2024-02-08T03:51:45.9Z,2,REGULAR,foul,personal,['1freethrow'],1641709,,,1610612758,51,46,2024-02-08T03:54:00Z,2340000,False,,,0,,A. Thompson away-from-play personal FOUL (2 PF) (Sabonis 1 FT),"[1641709, 1627734]",1610612765.0,DET,away-from-play,,,,,,Restricted Area,0-8 Center,,,,Thompson,A. Thompson,,,,,,,203591.0,2.0,0.0,Sabonis,1627734.0,,,,,,,
248,PT07M10.00S,2024-02-08T03:52:05.2Z,2,REGULAR,freethrow,1 of 1,[],1627734,,,1610612758,52,46,2024-02-08T03:54:13Z,2365000,False,,,0,,D. Sabonis away-from-play Free Throw 1 of 1 (7 PTS),[1627734],1610612758.0,SAC,away-from-play,,,,,,,,,Made,7.0,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,
244,PT06M57.00S,2024-02-08T03:52:24.6Z,2,REGULAR,3pt,Jump Shot,[],1631204,33.065045992115635,53.18627450980392,1610612765,52,46,2024-02-08T03:55:49Z,2370000,False,-16.0,258.0,1,left,MISS M. Sasser 25' step back 3PT,[1631204],1610612765.0,DET,step back,,,,,,Above the Break 3,24+ Center,25.88,Missed,,Sasser,M. Sasser,,,,,,,,,,,,,,,,,,
245,PT06M53.00S,2024-02-08T03:52:28.3Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612758,52,46,2024-02-08T03:52:28Z,2380000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:4),[1627734],1610612758.0,SAC,,,,,,,Above the Break 3,24+ Center,,,,Sabonis,D. Sabonis,,,,,,,,,,,,244.0,4.0,4.0,0.0,,,
279,PT06M46.00S,2024-02-08T03:52:35.3Z,2,REGULAR,3pt,Jump Shot,[],1631099,82.83508541392904,7.598039215686271,1610612758,52,46,2024-02-08T04:01:56Z,2385000,False,-212.0,109.0,1,right,MISS K. Murray 3PT,[1631099],1610612758.0,SAC,,,,,,,Above the Break 3,24+ Left Center,23.83,Missed,,Murray,K. Murray,,,,,,,,,,,,,,,,,,
280,PT06M45.00S,2024-02-08T03:52:36.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612765,52,46,2024-02-08T04:02:25Z,2387500,False,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,279.0,,,,,,
246,PT06M45.00S,2024-02-08T03:52:46.1Z,2,REGULAR,foul,personal,[],1627734,,,1610612765,52,46,2024-02-08T04:01:56Z,2390000,False,,,0,,D. Sabonis loose ball personal FOUL (1 PF),"[1627734, 1641709]",1610612758.0,SAC,loose ball,,,,,,Restricted Area,0-8 Center,,,,Sabonis,D. Sabonis,,,,,,,203591.0,1.0,0.0,Thompson,1641709.0,,,,,,,
250,PT06M45.00S,2024-02-08T03:53:05.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,52,46,2024-02-08T04:01:56Z,2420000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT06M45.00S,2024-02-08T03:54:38.6Z,2,REGULAR,substitution,out,[],1626168,,,1610612765,52,46,2024-02-08T04:01:56Z,2430000,False,,,0,,SUB out: T. Lyles,[1626168],1610612758.0,SAC,,,,,,,,,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,
252,PT06M45.00S,2024-02-08T03:54:38.6Z,2,REGULAR,substitution,out,[],1641709,,,1610612765,52,46,2024-02-08T04:01:56Z,2440000,False,,,0,,SUB out: A. Thompson,[1641709],1610612765.0,DET,,,,,,,,,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,
253,PT06M45.00S,2024-02-08T03:54:38.6Z,2,REGULAR,substitution,in,[],1628989,,,1610612765,52,46,2024-02-08T04:01:56Z,2450000,False,,,0,,SUB in: K. Huerter,[1628989],1610612758.0,SAC,,,,,,,,,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,
254,PT06M45.00S,2024-02-08T03:54:38.6Z,2,REGULAR,substitution,in,[],203488,,,1610612765,52,46,2024-02-08T04:01:56Z,2460000,False,,,0,,SUB in: M. Muscala,[203488],1610612765.0,DET,,,,,,,,,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,
256,PT06M21.00S,2024-02-08T03:56:34.6Z,2,REGULAR,2pt,Jump Shot,[],1631093,10.200394218134035,21.323529411764707,1610612765,52,48,2024-02-08T04:00:51Z,2480000,False,143.0,43.0,1,left,J. Ivey 14' fadeaway Jump Shot (6 PTS) (M. Sasser 2 AST),"[1631093, 1631204]",1610612765.0,DET,fadeaway,,,,,,Mid-Range,8-16 Right,14.98,Made,6.0,Ivey,J. Ivey,M. Sasser,1631204.0,2.0,,,,,,,,,,,,,,,
258,PT06M08.00S,2024-02-08T03:56:48.4Z,2,REGULAR,3pt,Jump Shot,[],1630558,92.06636005256242,94.85294117647058,1610612758,52,48,2024-02-08T03:56:56Z,2500000,False,224.0,22.0,1,right,MISS D. Mitchell 3PT,[1630558],1610612758.0,SAC,,,,,,,Right Corner 3,24+ Right,22.54,Missed,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,
259,PT06M04.00S,2024-02-08T03:56:52.4Z,2,REGULAR,rebound,defensive,[],203488,,,1610612765,52,48,2024-02-08T03:56:56Z,2510000,False,,,0,,M. Muscala REBOUND (Off:0 Def:1),[203488],1610612765.0,DET,,,,,,,Right Corner 3,24+ Right,,,,Muscala,M. Muscala,,,,,,,,,,,,258.0,1.0,1.0,0.0,,,
260,PT05M55.00S,2024-02-08T03:57:00.1Z,2,REGULAR,3pt,Jump Shot,[],1631093,7.966491458607096,95.58823529411765,1610612765,52,51,2024-02-08T03:57:06Z,2520000,False,-228.0,22.0,1,left,J. Ivey 3PT  (9 PTS) (K. Hayes 4 AST),"[1631093, 1630165]",1610612765.0,DET,,,,,,,Left Corner 3,24+ Left,22.9,Made,9.0,Ivey,J. Ivey,K. Hayes,1630165.0,4.0,,,,,,,,,,,,,,,
262,PT05M40.00S,2024-02-08T03:57:16.4Z,2,REGULAR,3pt,Jump Shot,[],1628989,94.56307490144546,95.83333333333334,1610612758,55,51,2024-02-08T03:57:30Z,2540000,False,229.0,-1.0,1,right,K. Huerter 3PT  (12 PTS) (M. Monk 5 AST),"[1628989, 1628370]",1610612758.0,SAC,,,,,,,Right Corner 3,24+ Right,22.92,Made,12.0,Huerter,K. Huerter,M. Monk,1628370.0,5.0,,,,,,,,,,,,,,,
264,PT05M40.00S,2024-02-08T03:57:22.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,55,51,2024-02-08T03:57:22Z,2560000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT05M40.00S,2024-02-08T03:57:39.5Z,2,REGULAR,substitution,out,[],1630558,,,1610612765,55,51,2024-02-08T04:00:03Z,2570000,False,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,,,,,,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,
266,PT05M40.00S,2024-02-08T03:57:39.5Z,2,REGULAR,substitution,in,[],1628368,,,1610612765,55,51,2024-02-08T04:00:03Z,2580000,False,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,,,,,,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,
268,PT05M13.00S,2024-02-08T04:01:03.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203488,6.783837056504599,45.34313725490196,1610612765,55,51,2024-02-08T04:01:15Z,2600000,False,23.0,11.0,1,left,MISS M. Muscala DUNK - blocked,"[203488, 1628368]",1610612765.0,DET,,,,,,,Restricted Area,0-8 Center,2.59,Missed,,Muscala,M. Muscala,,,,,,,,,,,,,,,,Fox,1628368.0,
269,PT05M13.00S,2024-02-08T04:01:03.8Z,2,REGULAR,block,,[],1628368,,,1610612765,55,51,2024-02-08T04:01:08Z,2610000,False,,,0,,D. Fox BLOCK (1 BLK),[1628368],1610612758.0,SAC,,,,,,,Restricted Area,0-8 Center,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,
270,PT05M13.00S,2024-02-08T04:01:03.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612765,55,51,2024-02-08T04:01:15Z,2620000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,268.0,,,,,,
272,PT05M13.00S,2024-02-08T04:01:20.8Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612765,55,51,2024-02-08T04:02:32Z,2640000,False,,,0,,DET shot clock Team TURNOVER,[],1610612765.0,DET,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1628487.0,,,,,,,,,,,
