actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
255,PT00M48.80S,2024-03-22T00:56:17.0Z,2,REGULAR,turnover,traveling,[],203507,,,1610612749,58,41,2024-03-22T00:56:32Z,2510000,False,,,0,,G. Antetokounmpo traveling TURNOVER (2 TO),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,2.0,,,,,,,,,,,
256,PT00M36.30S,2024-03-22T00:56:48.2Z,2,REGULAR,foul,personal,[],203507,,,1610612751,58,41,2024-03-22T00:57:09Z,2520000,False,,,0,,G. Antetokounmpo personal FOUL (1 PF),"[203507, 203471]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Right,,,,,,,,203592.0,,,,,,,1.0,0.0,Schroder,203471.0,,
258,PT00M35.00S,2024-03-22T00:57:32.2Z,2,REGULAR,turnover,out-of-bounds,[],1628969,,,1610612751,58,41,2024-03-22T00:57:41Z,2540000,False,,,0,,M. Bridges bad pass out-of-bounds TURNOVER (2 TO),[1628969],1610612751.0,BKN,bad pass,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,,,,,,,,203592.0,2.0,,,,,,,,,,,
259,PT00M26.50S,2024-03-22T00:57:53.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627736,8.09789750328515,3.1862745098039214,1610612749,58,41,2024-03-22T00:57:58Z,2550000,False,234.0,24.0,1,left,MISS M. Beasley 3PT,[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,Right Corner 3,24+ Right,23.53,Missed,,,,,,,,,,,,,,,,,,
260,PT00M23.10S,2024-03-22T00:57:56.8Z,2,REGULAR,rebound,defensive,[],1641730,,,1610612751,58,41,2024-03-22T00:57:56Z,2560000,False,,,0,,N. Clowney REBOUND (Off:0 Def:1),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Right Corner 3,24+ Right,,,259.0,1.0,1.0,0.0,,,,,,,,,,,,,,
261,PT00M07.90S,2024-03-22T00:58:12.1Z,2,REGULAR,3pt,Jump Shot,[],1641730,93.38042049934296,3.431372549019608,1610612751,58,44,2024-03-22T00:58:17Z,2570000,False,-233.0,10.0,1,right,N. Clowney 3PT  (5 PTS) (D. Schroder 5 AST),"[1641730, 203471]",1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Left Corner 3,24+ Left,23.3,Made,,,,,5.0,,,D. Schroder,203471.0,5.0,,,,,,,,
263,PT00M00.00S,2024-03-22T00:58:24.7Z,2,REGULAR,2pt,Jump Shot,[],1627736,20.97568988173456,63.970588235294116,1610612749,60,44,2024-03-22T00:58:48Z,2590000,False,-70.0,145.0,1,left,M. Beasley 16' driving floating Jump Shot (5 PTS) (D. Lillard 8 AST),"[1627736, 203081]",1610612749.0,MIL,driving floating,,,Beasley,M. Beasley,,,,,Mid-Range,16-24 Left Center,16.07,Made,,,,,5.0,,,D. Lillard,203081.0,8.0,,,,,,,,
266,PT00M00.00S,2024-03-22T00:59:18.8Z,2,REGULAR,period,end,[],0,,,1610612751,60,44,2024-03-22T00:59:18Z,2620000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT12M00.00S,2024-03-22T01:13:05.1Z,3,REGULAR,substitution,out,['startperiod'],1641730,,,1610612751,60,44,2024-03-22T01:13:34Z,2630000,False,,,0,,SUB out: N. Clowney,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT12M00.00S,2024-03-22T01:13:05.1Z,3,REGULAR,substitution,in,['startperiod'],1629651,,,1610612751,60,44,2024-03-22T01:13:34Z,2640000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT12M00.00S,2024-03-22T01:13:52.2Z,3,REGULAR,period,start,[],0,,,1610612749,60,44,2024-03-22T01:13:52Z,2650000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT11M43.00S,2024-03-22T01:14:07.9Z,3,REGULAR,2pt,Jump Shot,[],1627736,80.50262812089356,76.47058823529412,1610612749,62,44,2024-03-22T01:14:15Z,2660000,False,132.0,131.0,1,right,M. Beasley 18' pullup Jump Shot (7 PTS) (D. Lillard 9 AST),"[1627736, 203081]",1610612749.0,MIL,pullup,,,Beasley,M. Beasley,,,,,Mid-Range,16-24 Right Center,18.61,Made,,,,,7.0,,,D. Lillard,203081.0,9.0,,,,,,,,
272,PT11M29.00S,2024-03-22T01:14:22.6Z,3,REGULAR,3pt,Jump Shot,[],1628969,6.389618922470433,97.05882352941177,1610612751,62,47,2024-03-22T01:14:28Z,2680000,False,-235.0,8.0,1,left,M. Bridges 3PT  (11 PTS) (C. Johnson 1 AST),"[1628969, 1629661]",1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,23.54,Made,,,,,11.0,,,C. Johnson,1629661.0,1.0,,,,,,,,
274,PT11M03.00S,2024-03-22T01:14:47.5Z,3,REGULAR,3pt,Jump Shot,[],203109,94.69448094612353,3.9215686274509802,1610612749,62,47,2024-03-22T01:14:52Z,2700000,False,-230.0,-3.0,1,right,MISS J. Crowder 3PT,[203109],1610612749.0,MIL,,,,Crowder,J. Crowder,,,,,Left Corner 3,24+ Left,23.04,Missed,,,,,,,,,,,,,,,,,,
275,PT11M00.00S,2024-03-22T01:14:50.5Z,3,REGULAR,rebound,defensive,[],1630560,,,1610612751,62,47,2024-03-22T01:14:52Z,2710000,False,,,0,,C. Thomas REBOUND (Off:0 Def:4),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Left Corner 3,24+ Left,,,274.0,4.0,4.0,0.0,,,,,,,,,,,,,,
276,PT10M53.00S,2024-03-22T01:14:58.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629661,5.124835742444152,46.036305147058826,1610612751,62,49,2024-03-22T01:15:07Z,2720000,False,20.0,-4.0,1,left,C. Johnson driving Layup (8 PTS) (D. Schroder 6 AST),"[1629661, 203471]",1610612751.0,BKN,driving,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,2.03,Made,,,,,8.0,,,D. Schroder,203471.0,6.0,,,,,,,,
278,PT10M38.00S,2024-03-22T01:15:13.0Z,3,REGULAR,turnover,bad pass,[],203109,,,1610612749,62,49,2024-03-22T01:15:19Z,2740000,False,,,0,,J. Crowder bad pass TURNOVER (1 TO),"[203109, 1629651]",1610612749.0,MIL,,,,Crowder,J. Crowder,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,1.0,,,,,,,,,,Claxton,1629651.0
279,PT10M38.00S,2024-03-22T01:15:13.0Z,3,REGULAR,steal,,[],1629651,,,1610612751,62,49,2024-03-22T01:15:15Z,2750000,False,,,0,,N. Claxton STEAL (1 STL),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
280,PT10M33.00S,2024-03-22T01:15:17.9Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629661,21.895532194480946,94.11764705882352,1610612751,62,49,2024-03-22T01:15:23Z,2760000,False,-221.0,153.0,1,left,MISS C. Johnson 26' running 3PT,[1629661],1610612751.0,BKN,running,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Left Center,26.86,Missed,,,,,,,,,,,,,,,,,,
281,PT10M30.00S,2024-03-22T01:15:20.9Z,3,REGULAR,rebound,defensive,[],201572,,,1610612749,62,49,2024-03-22T01:15:23Z,2770000,False,,,0,,B. Lopez REBOUND (Off:0 Def:4),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Left Center,,,280.0,4.0,4.0,0.0,,,,,,,,,,,,,,
282,PT10M21.00S,2024-03-22T01:15:29.9Z,3,REGULAR,3pt,Jump Shot,[],203109,71.17279894875165,17.401960784313726,1610612749,62,49,2024-03-22T01:15:35Z,2780000,False,-163.0,218.0,1,right,MISS J. Crowder 27' 3PT,[203109],1610612749.0,MIL,,,,Crowder,J. Crowder,,,,,Above the Break 3,24+ Left Center,27.26,Missed,,,,,,,,,,,,,,,,,,
283,PT10M19.00S,2024-03-22T01:15:31.9Z,3,REGULAR,rebound,defensive,[],1630560,,,1610612751,62,49,2024-03-22T01:15:35Z,2790000,False,,,0,,C. Thomas REBOUND (Off:0 Def:5),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Left Center,,,282.0,5.0,5.0,0.0,,,,,,,,,,,,,,
284,PT10M14.00S,2024-03-22T01:15:37.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628969,28.991458607095925,11.27450980392157,1610612751,62,49,2024-03-22T01:17:06Z,2800000,False,194.0,220.0,1,left,MISS M. Bridges 29' running pullup 3PT,[1628969],1610612751.0,BKN,running pullup,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,29.31,Missed,,,,,,,,,,,,,,,,,,
285,PT10M10.00S,2024-03-22T01:15:41.6Z,3,REGULAR,rebound,defensive,[],1627736,,,1610612749,62,49,2024-03-22T01:15:45Z,2810000,False,,,0,,M. Beasley REBOUND (Off:0 Def:2),[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Right Center,,,284.0,2.0,2.0,0.0,,,,,,,,,,,,,,
286,PT10M04.00S,2024-03-22T01:15:46.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1627736,68.28186596583443,25.245098039215684,1610612749,62,49,2024-03-22T01:16:10Z,2820000,False,-124.0,246.0,1,right,MISS M. Beasley 27' running pullup 3PT,[1627736],1610612749.0,MIL,running pullup,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Left Center,27.51,Missed,,,,,,,,,,,,,,,,,,
287,PT09M57.00S,2024-03-22T01:15:53.8Z,3,REGULAR,rebound,offensive,[],203109,,,1610612749,62,49,2024-03-22T01:15:56Z,2830000,False,,,0,,J. Crowder REBOUND (Off:1 Def:1),[203109],1610612749.0,MIL,,,,Crowder,J. Crowder,,,,,Above the Break 3,24+ Left Center,,,286.0,2.0,1.0,1.0,,,,,,,,,,,,,,
288,PT09M57.00S,2024-03-22T01:15:54.1Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203109,94.40999984741211,50.0,1610612749,64,49,2024-03-22T01:16:04Z,2840000,False,0.0,0.0,1,right,J. Crowder putback Layup (6 PTS),[203109],1610612749.0,MIL,putback,,,Crowder,J. Crowder,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,6.0,,,,,,,,,,,,,
289,PT09M33.00S,2024-03-22T01:16:17.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628969,6.258212877792378,39.46078431372549,1610612751,64,51,2024-03-22T01:16:22Z,2850000,False,53.0,6.0,1,left,M. Bridges driving finger roll Layup (13 PTS),[1628969],1610612751.0,BKN,driving finger roll,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,5.31,Made,,,,,13.0,,,,,,,,,,,,,
290,PT09M13.00S,2024-03-22T01:16:37.6Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203507,93.11760840998686,36.029411764705884,1610612749,64,51,2024-03-22T01:16:42Z,2860000,False,-70.0,12.0,1,right,MISS G. Antetokounmpo 7' turnaround Hook,[203507],1610612749.0,MIL,turnaround,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,7.1,Missed,,,,,,,,,,,,,,,,,,
291,PT09M11.00S,2024-03-22T01:16:39.6Z,3,REGULAR,rebound,defensive,[],1629651,,,1610612751,64,51,2024-03-22T01:16:42Z,2870000,False,,,0,,N. Claxton REBOUND (Off:1 Def:5),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,290.0,6.0,5.0,1.0,,,,,,,,,,,,,,
292,PT09M03.00S,2024-03-22T01:16:47.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203471,7.966491458607096,47.549019607843135,1610612751,64,53,2024-03-22T01:16:52Z,2880000,False,12.0,22.0,1,left,D. Schroder driving finger roll Layup (2 PTS),[203471],1610612751.0,BKN,driving finger roll,,,Schroder,D. Schroder,,,,,Restricted Area,0-8 Center,2.56,Made,,,,,2.0,,,,,,,,,,,,,
293,PT08M47.00S,2024-03-22T01:17:04.3Z,3,REGULAR,2pt,Jump Shot,[],203081,78.26872536136662,46.568627450980394,1610612749,64,53,2024-03-22T01:19:29Z,2890000,False,-17.0,152.0,1,right,MISS D. Lillard 15' driving floating Shot,[203081],1610612749.0,MIL,driving floating,,,Lillard,D. Lillard,,,,,Mid-Range,8-16 Center,15.28,Missed,,,,,,,,,,,,,,,,,,
294,PT08M44.00S,2024-03-22T01:17:07.3Z,3,REGULAR,rebound,defensive,[],1629661,,,1610612751,64,53,2024-03-22T01:19:29Z,2900000,False,,,0,,C. Johnson REBOUND (Off:1 Def:4),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Mid-Range,8-16 Center,,,293.0,5.0,4.0,1.0,,,,,,,,,,,,,,
295,PT08M38.00S,2024-03-22T01:17:14.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203471,18.873193166885677,57.59803921568627,1610612751,64,53,2024-03-22T01:20:53Z,2910000,False,-38.0,125.0,1,left,MISS D. Schroder 13' driving floating Shot,[203471],1610612751.0,BKN,driving floating,,,Schroder,D. Schroder,,,,,In The Paint (Non-RA),8-16 Center,13.06,Missed,,,,,,,,,,,,,,,,,,
296,PT08M38.00S,2024-03-22T01:17:14.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612751,64,53,2024-03-22T01:17:37Z,2920000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,295.0,,,,,,,,,,,,,,,,,
297,PT08M38.00S,2024-03-22T01:17:19.7Z,3,REGULAR,foul,personal,[],1627736,,,1610612751,64,53,2024-03-22T01:17:25Z,2930000,False,,,0,,M. Beasley loose ball personal FOUL (1 PF),"[1627736, 1629651]",1610612749.0,MIL,loose ball,,,Beasley,M. Beasley,,,,,Restricted Area,0-8 Center,,,,,,,,200834.0,,,,,,,1.0,0.0,Claxton,1629651.0,,
299,PT08M24.00S,2024-03-22T01:17:47.5Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1628969,17.427726675427067,32.35294117647059,1610612751,64,53,2024-03-22T01:17:52Z,2950000,False,88.0,111.0,1,left,MISS M. Bridges 14' fadeaway Shot,[1628969],1610612751.0,BKN,fadeaway,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Right,14.2,Missed,,,,,,,,,,,,,,,,,,
300,PT08M21.00S,2024-03-22T01:17:50.5Z,3,REGULAR,rebound,defensive,[],1627736,,,1610612749,64,53,2024-03-22T01:17:52Z,2960000,False,,,0,,M. Beasley REBOUND (Off:0 Def:3),[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,Mid-Range,8-16 Right,,,299.0,3.0,3.0,0.0,,,,,,,,,,,,,,
301,PT08M14.00S,2024-03-22T01:17:57.4Z,3,REGULAR,3pt,Jump Shot,[],203109,92.06636005256242,3.1862745098039214,1610612749,64,53,2024-03-22T01:18:02Z,2970000,False,-234.0,22.0,1,right,MISS J. Crowder 3PT,[203109],1610612749.0,MIL,,,,Crowder,J. Crowder,,,,,Left Corner 3,24+ Left,23.51,Missed,,,,,,,,,,,,,,,,,,
302,PT08M10.00S,2024-03-22T01:18:01.4Z,3,REGULAR,rebound,defensive,[],1629661,,,1610612751,64,53,2024-03-22T01:18:02Z,2980000,False,,,0,,C. Johnson REBOUND (Off:1 Def:5),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Left Corner 3,24+ Left,,,301.0,6.0,5.0,1.0,,,,,,,,,,,,,,
303,PT08M06.00S,2024-03-22T01:18:05.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628969,5.469776609724048,3.6764705882352944,1610612751,64,56,2024-03-22T01:18:23Z,2990000,False,232.0,-1.0,1,left,M. Bridges 3PT running (16 PTS) (C. Johnson 2 AST),"[1628969, 1629661]",1610612751.0,BKN,running,,,Bridges,M. Bridges,,,,,Right Corner 3,24+ Right,23.16,Made,,,,,16.0,,,C. Johnson,1629661.0,2.0,,,,,,,,
305,PT08M06.00S,2024-03-22T01:18:11.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,64,56,2024-03-22T01:18:11Z,3010000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT07M51.00S,2024-03-22T01:21:17.2Z,3,REGULAR,3pt,Jump Shot,[],203081,65.78515111695138,25.98039215686275,1610612749,67,56,2024-03-22T01:21:22Z,3020000,False,-120.0,269.0,1,right,D. Lillard 29' 3PT pullup (15 PTS),[203081],1610612749.0,MIL,pullup,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Left Center,29.47,Made,,,,,15.0,,,,,,,,,,,,,
307,PT07M24.00S,2024-03-22T01:21:44.6Z,3,REGULAR,3pt,Jump Shot,[],1628969,30.831143232588698,72.30392156862744,1610612751,67,56,2024-03-22T01:21:49Z,3030000,False,-112.0,237.0,1,left,MISS M. Bridges 26' 3PT,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,26.22,Missed,,,,,,,,,,,,,,,,,,
308,PT07M21.00S,2024-03-22T01:21:47.6Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,67,56,2024-03-22T01:21:49Z,3040000,False,,,0,,G. Antetokounmpo REBOUND (Off:2 Def:4),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Left Center,,,307.0,6.0,4.0,2.0,,,,,,,,,,,,,,
309,PT07M15.00S,2024-03-22T01:21:54.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203507,91.40932982917214,38.48039215686275,1610612749,67,56,2024-03-22T01:22:02Z,3050000,False,-58.0,28.0,1,right,MISS G. Antetokounmpo 6' driving Layup,[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,6.42,Missed,,,,,,,,,,,,,,,,,,
310,PT07M12.00S,2024-03-22T01:21:57.0Z,3,REGULAR,rebound,defensive,[],1629661,,,1610612751,67,56,2024-03-22T01:22:02Z,3060000,False,,,0,,C. Johnson REBOUND (Off:1 Def:6),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,309.0,7.0,6.0,1.0,,,,,,,,,,,,,,
311,PT07M06.00S,2024-03-22T01:22:02.0Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629661,8.09789750328515,50.245098039215684,1610612751,67,56,2024-03-22T01:23:07Z,3070000,False,-1.0,24.0,1,left,MISS C. Johnson running Layup,[1629661],1610612751.0,BKN,running,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,2.36,Missed,,,,,,,,,,,,,,,,,,
312,PT07M02.00S,2024-03-22T01:22:06.0Z,3,REGULAR,rebound,offensive,[],1628969,,,1610612751,67,56,2024-03-22T01:23:07Z,3080000,False,,,0,,M. Bridges REBOUND (Off:2 Def:3),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,311.0,5.0,3.0,2.0,,,,,,,,,,,,,,
313,PT07M02.00S,2024-03-22T01:22:06.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628969,5.590000152587891,50.0,1610612751,67,58,2024-03-22T01:22:06Z,3090000,False,0.0,0.0,1,left,M. Bridges tip Layup (18 PTS),[1628969],1610612751.0,BKN,tip,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,18.0,,,,,,,,,,,,,
314,PT06M49.00S,2024-03-22T01:22:34.2Z,3,REGULAR,foul,personal,[],203471,,,1610612749,67,58,2024-03-22T01:22:50Z,3100000,False,,,0,,D. Schroder personal FOUL (1 PF),"[203471, 203507]",1610612751.0,BKN,,,,Schroder,D. Schroder,,,,,Restricted Area,0-8 Center,,,,,,,,101283.0,,,,,,,1.0,0.0,Antetokounmpo,203507.0,,
316,PT06M49.00S,2024-03-22T01:22:49.0Z,3,REGULAR,foul,technical,['1freethrow'],203109,,,1610612749,67,58,2024-03-22T01:23:06Z,3120000,False,,,0,,J. Crowder technical FOUL (1 Tech),[203109],1610612749.0,MIL,,,,Crowder,J. Crowder,,,,,Restricted Area,0-8 Center,,,,,,,,200834.0,,,,,,,0.0,1.0,,,,
319,PT06M49.00S,2024-03-22T01:23:00.4Z,3,REGULAR,foul,technical,[],203507,,,1610612749,67,58,2024-03-22T01:28:09Z,3125000,False,,,0,,G. Antetokounmpo double technical FOUL (1 Tech),[203507],1610612749.0,MIL,double,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,200834.0,,,,,,,1.0,1.0,,,,
320,PT06M49.00S,2024-03-22T01:23:00.4Z,3,REGULAR,foul,technical,[],203471,,,1610612749,67,58,2024-03-22T01:28:09Z,3127500,False,,,0,,D. Schroder double technical FOUL (1 Tech),[203471],1610612751.0,BKN,double,,,Schroder,D. Schroder,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,1.0,1.0,,,,
318,PT06M49.00S,2024-03-22T01:28:05.2Z,3,REGULAR,freethrow,1 of 1,[],1629661,,,1610612749,67,59,2024-03-22T01:28:05Z,3140000,False,,,0,,C. Johnson technical Free Throw 1 of 1 (9 PTS),[1629661],1610612751.0,BKN,technical,,,Johnson,C. Johnson,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
321,PT06M42.00S,2024-03-22T01:28:27.6Z,3,REGULAR,turnover,bad pass,[],201572,,,1610612749,67,59,2024-03-22T01:28:35Z,3150000,False,,,0,,B. Lopez bad pass TURNOVER (1 TO),"[201572, 1629651]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,1.0,,,,,,,,,,Claxton,1629651.0
322,PT06M42.00S,2024-03-22T01:28:27.6Z,3,REGULAR,steal,,[],1629651,,,1610612751,67,59,2024-03-22T01:28:30Z,3160000,False,,,0,,N. Claxton STEAL (2 STL),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
323,PT06M38.00S,2024-03-22T01:28:31.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629661,6.652431011826544,49.50980392156863,1610612751,67,61,2024-03-22T01:28:40Z,3170000,False,2.0,10.0,1,left,C. Johnson running DUNK (11 PTS) (C. Thomas 3 AST),"[1629661, 1630560]",1610612751.0,BKN,running,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,1.03,Made,,,,,11.0,,,C. Thomas,1630560.0,3.0,,,,,,,,
325,PT06M12.00S,2024-03-22T01:28:57.7Z,3,REGULAR,2pt,Jump Shot,[],203081,75.64060446780552,31.862745098039213,1610612749,69,61,2024-03-22T01:29:03Z,3190000,False,-91.0,176.0,1,right,D. Lillard 19' fadeaway Jump Shot (17 PTS),[203081],1610612749.0,MIL,fadeaway,,,Lillard,D. Lillard,,,,,Mid-Range,16-24 Left Center,19.84,Made,,,,,17.0,,,,,,,,,,,,,
326,PT05M54.00S,2024-03-22T01:29:21.1Z,3,REGULAR,foul,personal,[],203081,,,1610612751,69,61,2024-03-22T01:29:28Z,3200000,False,,,0,,D. Lillard personal FOUL (2 PF),"[203081, 1630560]",1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Mid-Range,8-16 Right,,,,,,,,203592.0,,,,,,,2.0,0.0,Thomas,1630560.0,,
328,PT05M54.00S,2024-03-22T01:29:29.4Z,3,REGULAR,substitution,out,[],201572,,,1610612751,69,61,2024-03-22T01:29:38Z,3220000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT05M54.00S,2024-03-22T01:29:29.4Z,3,REGULAR,substitution,in,[],1626171,,,1610612751,69,61,2024-03-22T01:29:38Z,3230000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT05M51.00S,2024-03-22T01:29:52.3Z,3,REGULAR,foul,personal,[],203109,,,1610612751,69,61,2024-03-22T01:30:00Z,3240000,False,,,0,,J. Crowder personal FOUL (1 PF),"[203109, 1628969]",1610612749.0,MIL,,,,Crowder,J. Crowder,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,203592.0,,,,,,,1.0,1.0,Bridges,1628969.0,,
332,PT05M51.00S,2024-03-22T01:30:00.5Z,3,REGULAR,substitution,out,[],1629651,,,1610612751,69,61,2024-03-22T01:30:06Z,3260000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT05M51.00S,2024-03-22T01:30:00.5Z,3,REGULAR,substitution,in,[],1641730,,,1610612751,69,61,2024-03-22T01:30:06Z,3270000,False,,,0,,SUB in: N. Clowney,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT05M51.00S,2024-03-22T01:30:11.2Z,3,REGULAR,substitution,out,[],1630560,,,1610612751,69,61,2024-03-22T01:30:15Z,3280000,False,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT05M51.00S,2024-03-22T01:30:11.2Z,3,REGULAR,substitution,in,[],1629022,,,1610612751,69,61,2024-03-22T01:30:15Z,3290000,False,,,0,,SUB in: L. Walker IV,[1629022],1610612751.0,BKN,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT05M39.00S,2024-03-22T01:30:33.5Z,3,REGULAR,3pt,Jump Shot,[],203471,31.488173455978973,69.85294117647058,1610612751,69,61,2024-03-22T01:30:38Z,3300000,False,-99.0,243.0,1,left,MISS D. Schroder 26' step back 3PT,[203471],1610612751.0,BKN,step back,,,Schroder,D. Schroder,,,,,Above the Break 3,24+ Left Center,26.3,Missed,,,,,,,,,,,,,,,,,,
