actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
254,PT04M45.00S,2024-03-24T23:51:52.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203507,92.72339027595268,53.431372549019606,1610612749,41,35,2024-03-24T23:51:57Z,2500000,False,17.0,16.0,1,right,G. Antetokounmpo cutting Layup (10 PTS) (K. Middleton 5 AST),"[203507, 203114]",1610612749.0,MIL,cutting,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,2.34,Made,10.0,K. Middleton,203114.0,5.0,,,,,,,,,,,,,,
256,PT04M18.00S,2024-03-24T23:52:19.8Z,2,REGULAR,2pt,Jump Shot,[],1631114,21.55059132720105,53.565410539215684,1610612760,41,35,2024-03-24T23:55:04Z,2520000,False,-18.0,150.0,1,left,MISS J. Williams 15' fadeaway Shot,[1631114],1610612760.0,OKC,fadeaway,,,Williams,J. Williams,,,,,Mid-Range,8-16 Center,15.12,Missed,,,,,,,,,,,,,,,,,,
257,PT04M15.00S,2024-03-24T23:52:22.8Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,41,35,2024-03-24T23:52:28Z,2530000,False,,,0,,G. Antetokounmpo REBOUND (Off:3 Def:6),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Center,,,,,,,,256.0,9.0,6.0,3.0,,,,,,,,,
258,PT04M07.00S,2024-03-24T23:52:31.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203507,92.85479632063075,48.77450980392157,1610612749,41,35,2024-03-24T23:52:36Z,2540000,False,-6.0,15.0,1,right,MISS G. Antetokounmpo alley-oop DUNK,[203507],1610612749.0,MIL,alley-oop,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,1.59,Missed,,,,,,,,,,,,,,,,,,
259,PT04M04.00S,2024-03-24T23:52:34.1Z,2,REGULAR,rebound,defensive,[],1628983,,,1610612760,41,35,2024-03-24T23:52:36Z,2550000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:1),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,,,,,258.0,1.0,1.0,0.0,,,,,,,,,
260,PT03M58.00S,2024-03-24T23:52:40.5Z,2,REGULAR,3pt,Jump Shot,[],1629652,29.25427069645204,79.16666666666666,1610612760,41,35,2024-03-24T23:52:45Z,2560000,False,-146.0,222.0,1,left,MISS L. Dort 26' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Left Center,26.6,Missed,,,,,,,,,,,,,,,,,,
261,PT03M53.00S,2024-03-24T23:52:43.7Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,41,35,2024-03-24T23:52:43Z,2570000,False,,,0,,G. Antetokounmpo REBOUND (Off:3 Def:7),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Left Center,,,,,,,,260.0,10.0,7.0,3.0,,,,,,,,,
262,PT03M48.00S,2024-03-24T23:52:52.2Z,2,REGULAR,turnover,out-of-bounds,[],203114,,,1610612749,41,35,2024-03-24T23:53:01Z,2580000,False,,,0,,K. Middleton lost ball out-of-bounds TURNOVER (4 TO),[203114],1610612749.0,MIL,lost ball,,,Middleton,K. Middleton,,,,,Mid-Range,8-16 Right,,,,,,,202007.0,,,,,4.0,,,,,,,,
263,PT03M48.00S,2024-03-24T23:53:01.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,41,35,2024-03-24T23:53:01Z,2590000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT03M48.00S,2024-03-24T23:55:15.5Z,2,REGULAR,substitution,out,[],1631114,,,1610612760,41,35,2024-03-24T23:55:54Z,2600000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT03M48.00S,2024-03-24T23:55:15.5Z,2,REGULAR,substitution,out,[],1641717,,,1610612760,41,35,2024-03-24T23:55:54Z,2610000,False,,,0,,SUB out: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT03M48.00S,2024-03-24T23:55:15.5Z,2,REGULAR,substitution,in,[],1631096,,,1610612760,41,35,2024-03-24T23:55:54Z,2620000,False,,,0,,SUB in: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT03M48.00S,2024-03-24T23:55:15.5Z,2,REGULAR,substitution,in,[],202330,,,1610612760,41,35,2024-03-24T23:55:54Z,2630000,False,,,0,,SUB in: G. Hayward,[202330],1610612760.0,OKC,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT03M35.00S,2024-03-24T23:56:06.3Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628983,18.528252299605782,48.154105392156865,1610612760,41,35,2024-03-24T23:56:13Z,2640000,False,9.0,122.0,1,left,MISS S. Gilgeous-Alexander 12' Jump Shot,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,12.2,Missed,,,,,,,,,,,,,,,,,,
269,PT03M31.00S,2024-03-24T23:56:10.3Z,2,REGULAR,rebound,defensive,[],201572,,,1610612749,41,35,2024-03-24T23:56:13Z,2650000,False,,,0,,B. Lopez REBOUND (Off:0 Def:1),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,268.0,1.0,1.0,0.0,,,,,,,,,
270,PT03M16.00S,2024-03-24T23:56:25.2Z,2,REGULAR,3pt,Jump Shot,[],201572,67.23061760840999,19.11764705882353,1610612749,44,35,2024-03-24T23:56:31Z,2660000,False,-154.0,256.0,1,right,B. Lopez 29' 3PT  (10 PTS) (D. Lillard 3 AST),"[201572, 203081]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Left Center,29.85,Made,10.0,D. Lillard,203081.0,3.0,,,,,,,,,,,,,,
272,PT03M06.00S,2024-03-24T23:56:38.4Z,2,REGULAR,foul,personal,[],1627736,,,1610612760,44,35,2024-03-24T23:56:48Z,2680000,False,,,0,,M. Beasley personal FOUL (2 PF),"[1627736, 1628983]",1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,Mid-Range,16-24 Center,,,,,,,101284.0,,,,,,2.0,0.0,Gilgeous-Alexander,1628983.0,,,,
274,PT03M06.00S,2024-03-24T23:56:51.2Z,2,REGULAR,substitution,out,[],1629026,,,1610612760,44,35,2024-03-24T23:57:04Z,2700000,False,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT03M06.00S,2024-03-24T23:56:51.2Z,2,REGULAR,substitution,in,[],1630581,,,1610612760,44,35,2024-03-24T23:57:04Z,2710000,False,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT02M58.00S,2024-03-24T23:57:15.4Z,2,REGULAR,3pt,Jump Shot,[],1629652,10.463206307490145,96.81372549019608,1610612760,44,38,2024-03-24T23:57:21Z,2720000,False,-234.0,46.0,1,left,L. Dort 3PT  (5 PTS) (S. Gilgeous-Alexander 2 AST),"[1629652, 1628983]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Left Corner 3,24+ Left,23.86,Made,5.0,S. Gilgeous-Alexander,1628983.0,2.0,,,,,,,,,,,,,,
278,PT02M43.00S,2024-03-24T23:57:34.0Z,2,REGULAR,3pt,Jump Shot,[],1627736,70.90998685939553,77.20588235294117,1610612749,44,38,2024-03-24T23:59:23Z,2740000,False,136.0,221.0,1,right,MISS M. Beasley 25' 3PT,[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Right Center,25.94,Missed,,,,,,,,,,,,,,,,,,
279,PT02M41.00S,2024-03-24T23:57:36.0Z,2,REGULAR,rebound,defensive,[],1631096,,,1610612760,44,38,2024-03-24T23:59:23Z,2750000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:3),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Right Center,,,,,,,,278.0,3.0,3.0,0.0,,,,,,,,,
281,PT02M28.00S,2024-03-24T23:58:02.8Z,2,REGULAR,3pt,Jump Shot,[],1630581,8.804204993429698,95.36611519607843,1610612760,44,41,2024-03-24T23:59:38Z,2770000,False,-227.0,30.0,1,left,J. Giddey 3PT  (13 PTS) (G. Hayward 2 AST),"[1630581, 202330]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Left Corner 3,24+ Left,22.88,Made,13.0,G. Hayward,202330.0,2.0,,,,,,,,,,,,,,
283,PT02M11.00S,2024-03-24T23:58:07.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203081,92.85479632063075,45.588235294117645,1610612749,44,41,2024-03-25T00:03:03Z,2790000,False,-22.0,15.0,1,right,MISS D. Lillard driving Layup,[203081],1610612749.0,MIL,driving,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,2.65,Missed,,,,,,,,,,,,,,,,,,
284,PT02M10.00S,2024-03-24T23:58:08.4Z,2,REGULAR,rebound,defensive,[],1629652,,,1610612760,44,41,2024-03-25T00:03:03Z,2800000,False,,,0,,L. Dort REBOUND (Off:0 Def:2),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,,,,,283.0,2.0,2.0,0.0,,,,,,,,,
285,PT02M03.00S,2024-03-24T23:58:13.6Z,2,REGULAR,turnover,bad pass,[],1628983,,,1610612760,44,41,2024-03-25T00:03:55Z,2810000,False,,,0,,S. Gilgeous-Alexander bad pass TURNOVER (3 TO),"[1628983, 201572]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,3.0,,,,,Lopez,201572.0,,
286,PT02M03.00S,2024-03-24T23:58:13.6Z,2,REGULAR,steal,,[],201572,,,1610612749,44,41,2024-03-25T00:03:45Z,2820000,False,,,0,,B. Lopez STEAL (1 STL),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
287,PT01M57.00S,2024-03-24T23:58:18.6Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203507,91.40932982917214,52.94117647058824,1610612749,46,41,2024-03-25T00:04:04Z,2830000,False,15.0,28.0,1,right,G. Antetokounmpo running finger roll Layup (12 PTS),[203507],1610612749.0,MIL,running finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,3.19,Made,12.0,,,,,,,,,,,,,,,,,
288,PT01M44.00S,2024-03-24T23:58:41.3Z,2,REGULAR,foul,personal,[],203507,,,1610612760,46,41,2024-03-24T23:58:46Z,2840000,False,,,0,,G. Antetokounmpo personal FOUL (1 PF),"[203507, 1631096]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,,201245.0,,,,,,1.0,0.0,Holmgren,1631096.0,,,,
290,PT01M44.00S,2024-03-24T23:58:51.3Z,2,REGULAR,substitution,out,[],1627736,,,1610612760,46,41,2024-03-24T23:58:54Z,2860000,False,,,0,,SUB out: M. Beasley,[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT01M44.00S,2024-03-24T23:58:51.3Z,2,REGULAR,substitution,in,[],201976,,,1610612760,46,41,2024-03-24T23:58:54Z,2870000,False,,,0,,SUB in: P. Beverley,[201976],1610612749.0,MIL,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT01M41.00S,2024-03-24T23:59:05.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203081,,,1610612760,46,41,2024-03-24T23:59:16Z,2880000,False,,,0,,D. Lillard shooting personal FOUL (2 PF) (Dort 2 FT),"[203081, 1629652]",1610612749.0,MIL,shooting,,,Lillard,D. Lillard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,201245.0,,,,,,2.0,0.0,Dort,1629652.0,,,,
294,PT01M41.00S,2024-03-24T23:59:36.5Z,2,REGULAR,freethrow,1 of 2,[],1629652,,,1610612760,46,42,2024-03-24T23:59:36Z,2900000,False,,,0,,L. Dort Free Throw 1 of 2 (6 PTS),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
295,PT01M41.00S,2024-03-24T23:59:37.5Z,2,REGULAR,substitution,out,[],201976,,,1610612760,46,42,2024-03-24T23:59:41Z,2910000,False,,,0,,SUB out: P. Beverley,[201976],1610612749.0,MIL,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT01M41.00S,2024-03-24T23:59:37.5Z,2,REGULAR,substitution,in,[],1627736,,,1610612760,46,42,2024-03-24T23:59:41Z,2920000,False,,,0,,SUB in: M. Beasley,[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT01M41.00S,2024-03-24T23:59:43.4Z,2,REGULAR,substitution,out,[],202330,,,1610612760,46,42,2024-03-24T23:59:48Z,2930000,False,,,0,,SUB out: G. Hayward,[202330],1610612760.0,OKC,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT01M41.00S,2024-03-24T23:59:43.4Z,2,REGULAR,substitution,in,[],1631114,,,1610612760,46,42,2024-03-24T23:59:48Z,2940000,False,,,0,,SUB in: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT01M41.00S,2024-03-25T00:00:02.4Z,2,REGULAR,freethrow,2 of 2,[],1629652,,,1610612760,46,43,2024-03-25T00:00:02Z,2950000,False,,,0,,L. Dort Free Throw 2 of 2 (7 PTS),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
300,PT01M30.00S,2024-03-25T00:00:14.9Z,2,REGULAR,3pt,Jump Shot,[],201572,68.41327201051249,65.19607843137256,1610612749,46,43,2024-03-25T00:00:23Z,2960000,False,76.0,244.0,1,right,MISS B. Lopez 25' 3PT,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Center,25.59,Missed,,,,,,,,,,,,,,,,,,
301,PT01M27.00S,2024-03-25T00:00:17.9Z,2,REGULAR,rebound,defensive,[],1630581,,,1610612760,46,43,2024-03-25T00:00:23Z,2970000,False,,,0,,J. Giddey REBOUND (Off:0 Def:4),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Center,,,,,,,,300.0,4.0,4.0,0.0,,,,,,,,,
302,PT01M23.00S,2024-03-25T00:00:21.7Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1631096,8.492115637319317,47.794117647058826,1610612760,46,45,2024-03-25T00:01:41Z,2980000,False,11.0,27.0,1,left,C. Holmgren running alley-oop DUNK (2 PTS) (J. Giddey 5 AST),"[1631096, 1630581]",1610612760.0,OKC,running alley-oop,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,2.94,Made,2.0,J. Giddey,1630581.0,5.0,,,,,,,,,,,,,,
304,PT01M11.00S,2024-03-25T00:00:33.6Z,2,REGULAR,2pt,Jump Shot,[],203081,76.69185282522996,39.21568627450981,1610612749,46,45,2024-03-25T00:00:39Z,3000000,False,-54.0,167.0,1,right,MISS D. Lillard 17' step back Shot,[203081],1610612749.0,MIL,step back,,,Lillard,D. Lillard,,,,,Mid-Range,16-24 Center,17.51,Missed,,,,,,,,,,,,,,,,,,
305,PT01M07.00S,2024-03-25T00:00:37.3Z,2,REGULAR,rebound,defensive,[],1630581,,,1610612760,46,45,2024-03-25T00:00:37Z,3010000,False,,,0,,J. Giddey REBOUND (Off:0 Def:5),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Mid-Range,16-24 Center,,,,,,,,304.0,5.0,5.0,0.0,,,,,,,,,
306,PT00M55.60S,2024-03-25T00:00:51.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,7.5722733245729295,46.568627450980394,1610612760,46,47,2024-03-25T00:06:42Z,3020000,False,17.0,19.0,1,left,J. Giddey Layup (15 PTS),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,2.54,Made,15.0,,,,,,,,,,,,,,,,,
308,PT00M36.90S,2024-03-25T00:01:11.8Z,2,REGULAR,2pt,Jump Shot,[],203507,92.9862023653088,25.98039215686275,1610612749,46,47,2024-03-25T00:01:17Z,3040000,False,-120.0,13.0,1,right,MISS G. Antetokounmpo 12' turnaround fadeaway Shot,[203507],1610612749.0,MIL,turnaround fadeaway,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Left,12.08,Missed,,,,,,,,,,,,,,,,,,
309,PT00M32.70S,2024-03-25T00:01:16.2Z,2,REGULAR,rebound,offensive,[],201572,,,1610612749,46,47,2024-03-25T00:01:16Z,3050000,False,,,0,,B. Lopez REBOUND (Off:1 Def:1),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Mid-Range,8-16 Left,,,,,,,,308.0,2.0,1.0,1.0,,,,,,,,,
310,PT00M32.70S,2024-03-25T00:01:16.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201572,94.40999984741211,50.0,1610612749,46,47,2024-03-25T00:01:16Z,3060000,False,0.0,0.0,1,right,MISS B. Lopez tip Layup,[201572],1610612749.0,MIL,tip,,,Lopez,B. Lopez,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
311,PT00M31.80S,2024-03-25T00:01:17.0Z,2,REGULAR,rebound,defensive,[],1630581,,,1610612760,46,47,2024-03-25T00:01:17Z,3070000,False,,,0,,J. Giddey REBOUND (Off:0 Def:6),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Mid-Range,8-16 Left,,,,,,,,310.0,6.0,6.0,0.0,,,,,,,,,
312,PT00M28.40S,2024-03-25T00:01:20.4Z,2,REGULAR,3pt,Jump Shot,[],1630581,10.85742444152431,95.83333333333334,1610612760,46,47,2024-03-25T00:01:27Z,3080000,False,-229.0,50.0,1,left,MISS J. Giddey 3PT,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Left Corner 3,24+ Left,23.45,Missed,,,,,,,,,,,,,,,,,,
313,PT00M24.90S,2024-03-25T00:01:23.9Z,2,REGULAR,rebound,defensive,[],203114,,,1610612749,46,47,2024-03-25T00:01:27Z,3090000,False,,,0,,K. Middleton REBOUND (Off:2 Def:2),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Left Corner 3,24+ Left,,,,,,,,312.0,4.0,2.0,2.0,,,,,,,,,
314,PT00M05.50S,2024-03-25T00:01:44.6Z,2,REGULAR,2pt,Jump Shot,[],203114,75.1149802890933,66.91176470588235,1610612749,48,47,2024-03-25T00:01:49Z,3100000,False,85.0,181.0,1,right,K. Middleton 20' pullup Jump Shot (4 PTS),[203114],1610612749.0,MIL,pullup,,,Middleton,K. Middleton,,,,,Mid-Range,16-24 Right Center,20.02,Made,4.0,,,,,,,,,,,,,,,,,
315,PT00M00.00S,2024-03-25T00:01:53.9Z,2,REGULAR,3pt,Jump Shot,[],1631114,35.69316688567674,19.607843137254903,1610612760,48,47,2024-03-25T00:03:35Z,3110000,False,152.0,283.0,1,left,MISS J. Williams 32' pullup 3PT,[1631114],1610612760.0,OKC,pullup,,,Williams,J. Williams,,,,,Above the Break 3,24+ Right Center,32.12,Missed,,,,,,,,,,,,,,,,,,
316,PT00M00.00S,2024-03-25T00:01:56.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612760,48,47,2024-03-25T00:01:56Z,3120000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,315.0,,,,,,,,,,,,
317,PT00M00.00S,2024-03-25T00:02:03.9Z,2,REGULAR,period,end,[],0,,,1610612760,48,47,2024-03-25T00:02:03Z,3130000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT12M00.00S,2024-03-25T00:17:11.8Z,3,REGULAR,period,start,[],0,,,1610612760,48,47,2024-03-25T00:17:11Z,3140000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT11M45.00S,2024-03-25T00:17:26.2Z,3,REGULAR,3pt,Jump Shot,[],1631096,93.51182654402102,3.9215686274509802,1610612760,48,47,2024-03-25T00:17:31Z,3150000,False,-230.0,8.0,1,right,MISS C. Holmgren 3PT,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Left Corner 3,24+ Left,23.06,Missed,,,,,,,,,,,,,,,,,,
320,PT11M42.00S,2024-03-25T00:17:29.2Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,48,47,2024-03-25T00:17:31Z,3160000,False,,,0,,G. Antetokounmpo REBOUND (Off:3 Def:8),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Left Corner 3,24+ Left,,,,,,,,319.0,11.0,8.0,3.0,,,,,,,,,
321,PT11M31.00S,2024-03-25T00:17:39.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203114,9.411957950065702,61.029411764705884,1610612749,50,47,2024-03-25T00:17:47Z,3170000,False,-55.0,36.0,1,left,K. Middleton 6' turnaround fadeaway bank Jump Shot (6 PTS) (G. Antetokounmpo 1 AST),"[203114, 203507]",1610612749.0,MIL,turnaround fadeaway bank,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),0-8 Center,6.58,Made,6.0,G. Antetokounmpo,203507.0,1.0,,,,,,,,,,,,,,
323,PT11M20.00S,2024-03-25T00:17:50.5Z,3,REGULAR,3pt,Jump Shot,[],1628983,74.06373193166885,13.480392156862745,1610612760,50,47,2024-03-25T00:18:03Z,3190000,False,-183.0,191.0,1,right,MISS S. Gilgeous-Alexander 26' 3PT,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Left Center,26.45,Missed,,,,,,,,,,,,,,,,,,
324,PT11M18.00S,2024-03-25T00:17:52.5Z,3,REGULAR,rebound,defensive,[],203114,,,1610612749,50,47,2024-03-25T00:18:03Z,3200000,False,,,0,,K. Middleton REBOUND (Off:2 Def:3),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Left Center,,,,,,,,323.0,5.0,3.0,2.0,,,,,,,,,
325,PT11M05.00S,2024-03-25T00:18:05.2Z,3,REGULAR,3pt,Jump Shot,[],1627736,33.85348226018397,39.705882352941174,1610612749,50,47,2024-03-25T00:18:09Z,3210000,False,51.0,266.0,1,left,MISS M. Beasley 27' 3PT,[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Center,27.06,Missed,,,,,,,,,,,,,,,,,,
326,PT11M02.00S,2024-03-25T00:18:08.2Z,3,REGULAR,rebound,defensive,[],1630581,,,1610612760,50,47,2024-03-25T00:18:09Z,3220000,False,,,0,,J. Giddey REBOUND (Off:0 Def:7),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Center,,,,,,,,325.0,7.0,7.0,0.0,,,,,,,,,
327,PT10M46.00S,2024-03-25T00:18:24.6Z,3,REGULAR,3pt,Jump Shot,[],1628983,71.56701708278581,16.666666666666664,1610612760,50,47,2024-03-25T00:18:31Z,3230000,False,-167.0,215.0,1,right,MISS S. Gilgeous-Alexander 27' step back 3PT,[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Left Center,27.19,Missed,,,,,,,,,,,,,,,,,,
328,PT10M44.00S,2024-03-25T00:18:26.6Z,3,REGULAR,rebound,defensive,[],203081,,,1610612749,50,47,2024-03-25T00:18:31Z,3240000,False,,,0,,D. Lillard REBOUND (Off:0 Def:4),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Left Center,,,,,,,,327.0,4.0,4.0,0.0,,,,,,,,,
329,PT10M22.00S,2024-03-25T00:18:48.9Z,3,REGULAR,turnover,lost ball,[],203507,,,1610612749,50,47,2024-03-25T00:18:57Z,3250000,False,,,0,,G. Antetokounmpo lost ball TURNOVER (2 TO),"[203507, 1628983]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,2.0,,,,,Gilgeous-Alexander,1628983.0,,
330,PT10M22.00S,2024-03-25T00:18:48.9Z,3,REGULAR,steal,,[],1628983,,,1610612760,50,47,2024-03-25T00:18:51Z,3260000,False,,,0,,S. Gilgeous-Alexander STEAL (2 STL),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
331,PT10M17.00S,2024-03-25T00:18:53.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630581,91.5407358738502,54.166666666666664,1610612760,50,47,2024-03-25T00:19:04Z,3270000,False,21.0,27.0,1,right,MISS J. Giddey running DUNK,[1630581],1610612760.0,OKC,running,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,3.41,Missed,,,,,,,,,,,,,,,,,,
332,PT10M15.00S,2024-03-25T00:18:56.4Z,3,REGULAR,rebound,offensive,[],1631114,,,1610612760,50,47,2024-03-25T00:18:56Z,3280000,False,,,0,,J. Williams REBOUND (Off:1 Def:0),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,331.0,1.0,0.0,1.0,,,,,,,,,
333,PT10M15.00S,2024-03-25T00:19:00.6Z,3,REGULAR,foul,personal,['2freethrow'],203507,,,1610612760,50,47,2024-03-25T00:19:28Z,3290000,False,,,0,,G. Antetokounmpo shooting personal FOUL (2 PF) (Holmgren 2 FT),"[203507, 1631096]",1610612749.0,MIL,shooting,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,,101284.0,,,,,,2.0,0.0,Holmgren,1631096.0,,,,
