actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
253,PT07M06.00S,2024-01-02T01:58:33.5Z,2,REGULAR,turnover,bad pass,[],1630169,,,1610612754,41,42,2024-01-02T01:58:38Z,2470000,False,,,0,,T. Haliburton bad pass TURNOVER (1 TO),"[1630169, 1626166]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,1.0,,,Payne,1626166.0
254,PT07M06.00S,2024-01-02T01:58:33.5Z,2,REGULAR,steal,,[],1626166,,,1610612749,41,42,2024-01-02T01:58:35Z,2480000,False,,,0,,C. Payne STEAL (1 STL),[1626166],1610612749.0,MIL,,,,Payne,C. Payne,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
255,PT06M52.00S,2024-01-02T01:58:47.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626192,31.225361366622867,19.852941176470587,1610612749,41,42,2024-01-02T01:59:01Z,2490000,False,151.0,241.0,1,left,MISS P. Connaughton 28' 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Above the Break 3,24+ Right Center,28.42,Missed,,,,,,,,,,,,,,,,,,
256,PT06M49.00S,2024-01-02T01:58:50.1Z,2,REGULAR,rebound,defensive,[],1630174,,,1610612754,41,42,2024-01-02T01:59:01Z,2500000,False,,,0,,A. Nesmith REBOUND (Off:0 Def:3),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Right Center,,,,255.0,3.0,3.0,0.0,,,,,,,,,,,,,
257,PT06M43.00S,2024-01-02T01:58:56.6Z,2,REGULAR,3pt,Jump Shot,[],1630169,72.35545335085413,7.8431372549019605,1610612754,41,42,2024-01-02T02:00:45Z,2510000,False,-211.0,207.0,1,right,MISS T. Haliburton 29' pullup 3PT,[1630169],1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Left Center,29.57,Missed,,,,,,,,,,,,,,,,,,
258,PT06M39.00S,2024-01-02T01:59:00.7Z,2,REGULAR,rebound,offensive,[],1630543,,,1610612754,41,42,2024-01-02T01:59:00Z,2520000,False,,,0,,I. Jackson REBOUND (Off:2 Def:3),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Above the Break 3,24+ Left Center,,,,257.0,5.0,3.0,2.0,,,,,,,,,,,,,
259,PT06M37.00S,2024-01-02T01:59:04.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630543,92.46057818659659,51.71568627450981,1610612754,41,44,2024-01-02T01:59:10Z,2530000,False,9.0,18.0,1,right,I. Jackson cutting Layup (5 PTS) (T. Haliburton 5 AST),"[1630543, 1630169]",1610612754.0,IND,cutting,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,2.03,Made,5.0,,,,,T. Haliburton,1630169.0,5.0,,,,,,,,,,
261,PT06M37.00S,2024-01-02T01:59:08.0Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1626192,,,1610612754,41,44,2024-01-02T01:59:30Z,2550000,False,,,0,,P. Connaughton shooting personal FOUL (1 PF) (Jackson 1 FT),"[1626192, 1630543]",1610612749.0,MIL,shooting,,,Connaughton,P. Connaughton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202007.0,1.0,0.0,Jackson,1630543.0,,,,,
263,PT06M37.00S,2024-01-02T01:59:18.1Z,2,REGULAR,substitution,out,[],1626166,,,1610612754,41,44,2024-01-02T01:59:28Z,2570000,False,,,0,,SUB out: C. Payne,[1626166],1610612749.0,MIL,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT06M37.00S,2024-01-02T01:59:18.1Z,2,REGULAR,substitution,out,[],1626192,,,1610612754,41,44,2024-01-02T01:59:28Z,2580000,False,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT06M37.00S,2024-01-02T01:59:18.1Z,2,REGULAR,substitution,in,[],203081,,,1610612754,41,44,2024-01-02T01:59:28Z,2590000,False,,,0,,SUB in: D. Lillard,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT06M37.00S,2024-01-02T01:59:18.1Z,2,REGULAR,substitution,in,[],203507,,,1610612754,41,44,2024-01-02T01:59:28Z,2600000,False,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT06M37.00S,2024-01-02T01:59:57.5Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1630543,,,1610612754,41,45,2024-01-02T01:59:57Z,2610000,False,,,0,,I. Jackson Free Throw 1 of 1 (6 PTS),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
268,PT06M27.00S,2024-01-02T02:00:08.8Z,2,REGULAR,3pt,Jump Shot,[],1627736,29.77989487516426,73.2843137254902,1610612749,41,45,2024-01-02T02:00:15Z,2620000,False,-116.0,227.0,1,left,MISS M. Beasley 25' 3PT,[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Left Center,25.55,Missed,,,,,,,,,,,,,,,,,,
269,PT06M23.00S,2024-01-02T02:00:12.8Z,2,REGULAR,rebound,defensive,[],1627741,,,1610612754,41,45,2024-01-02T02:00:15Z,2630000,False,,,0,,B. Hield REBOUND (Off:1 Def:1),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,,,,268.0,2.0,1.0,1.0,,,,,,,,,,,,,
270,PT06M16.00S,2024-01-02T02:00:21.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201572,,,1610612754,41,45,2024-01-02T02:00:33Z,2640000,False,,,0,,B. Lopez shooting personal FOUL (1 PF) (Jackson 2 FT),"[201572, 1630543]",1610612749.0,MIL,shooting,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2005.0,1.0,0.0,Jackson,1630543.0,,,,,
272,PT06M16.00S,2024-01-02T02:00:56.7Z,2,REGULAR,freethrow,1 of 2,[],1630543,,,1610612754,41,46,2024-01-02T02:00:56Z,2660000,False,,,0,,I. Jackson Free Throw 1 of 2 (7 PTS),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
273,PT06M16.00S,2024-01-02T02:01:17.2Z,2,REGULAR,freethrow,2 of 2,[],1630543,,,1610612754,41,47,2024-01-02T02:01:17Z,2670000,False,,,0,,I. Jackson Free Throw 2 of 2 (8 PTS),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
274,PT06M04.00S,2024-01-02T02:01:29.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201572,5.338370565045992,54.166666666666664,1610612749,43,47,2024-01-02T02:01:35Z,2680000,False,-21.0,-2.0,1,left,B. Lopez cutting Layup (4 PTS) (K. Middleton 1 AST),"[201572, 203114]",1610612749.0,MIL,cutting,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,2.09,Made,4.0,,,,,K. Middleton,203114.0,1.0,,,,,,,,,,
276,PT05M50.00S,2024-01-02T02:01:43.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630543,89.30683311432325,41.17647058823529,1610612754,43,47,2024-01-02T02:01:50Z,2700000,False,-44.0,48.0,1,right,MISS I. Jackson 6' alley-oop DUNK,[1630543],1610612754.0,IND,alley-oop,,,Jackson,I. Jackson,,,,,In The Paint (Non-RA),0-8 Center,6.52,Missed,,,,,,,,,,,,,,,,,,
277,PT05M47.00S,2024-01-02T02:01:46.7Z,2,REGULAR,rebound,defensive,[],203081,,,1610612749,43,47,2024-01-02T02:01:50Z,2710000,False,,,0,,D. Lillard REBOUND (Off:0 Def:4),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,In The Paint (Non-RA),0-8 Center,,,,276.0,4.0,4.0,0.0,,,,,,,,,,,,,
278,PT05M39.00S,2024-01-02T02:01:56.9Z,2,REGULAR,foul,personal,[],1627741,,,1610612749,43,47,2024-01-02T02:02:13Z,2720000,False,,,0,,B. Hield personal FOUL (2 PF),"[1627741, 203507]",1610612754.0,IND,,,,Hield,B. Hield,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1627962.0,2.0,0.0,Antetokounmpo,203507.0,,,,,
280,PT05M39.00S,2024-01-02T02:02:07.6Z,2,REGULAR,substitution,out,[],1630543,,,1610612749,43,47,2024-01-02T02:02:15Z,2740000,False,,,0,,SUB out: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT05M39.00S,2024-01-02T02:02:07.6Z,2,REGULAR,substitution,in,[],1626167,,,1610612749,43,47,2024-01-02T02:02:15Z,2750000,False,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT05M33.00S,2024-01-02T02:02:19.7Z,2,REGULAR,3pt,Jump Shot,[],201572,31.225361366622867,26.715686274509803,1610612749,46,47,2024-01-02T02:02:24Z,2760000,False,116.0,241.0,1,left,B. Lopez 26' 3PT  (7 PTS) (G. Antetokounmpo 4 AST),"[201572, 203507]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Right Center,26.76,Made,7.0,,,,,G. Antetokounmpo,203507.0,4.0,,,,,,,,,,
284,PT05M15.00S,2024-01-02T02:02:37.9Z,2,REGULAR,3pt,Jump Shot,[],1630174,67.49342969776609,27.941176470588236,1610612754,46,47,2024-01-02T02:02:52Z,2780000,False,-110.0,253.0,1,right,MISS A. Nesmith 27' 3PT,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Left Center,27.61,Missed,,,,,,,,,,,,,,,,,,
285,PT05M10.00S,2024-01-02T02:02:42.9Z,2,REGULAR,rebound,offensive,[],1627741,,,1610612754,46,47,2024-01-02T02:02:52Z,2790000,False,,,0,,B. Hield REBOUND (Off:2 Def:1),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,,,,284.0,3.0,1.0,2.0,,,,,,,,,,,,,
286,PT05M04.00S,2024-01-02T02:02:49.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630174,91.27792378449409,4.166666666666666,1610612754,46,47,2024-01-02T02:02:55Z,2800000,False,-229.0,29.0,1,right,MISS A. Nesmith 3PT,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Left Corner 3,24+ Left,23.11,Missed,,,,,,,,,,,,,,,,,,
287,PT05M00.00S,2024-01-02T02:02:52.6Z,2,REGULAR,rebound,defensive,[],203114,,,1610612749,46,47,2024-01-02T02:02:52Z,2810000,False,,,0,,K. Middleton REBOUND (Off:0 Def:1),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Left Corner 3,24+ Left,,,,286.0,1.0,1.0,0.0,,,,,,,,,,,,,
288,PT04M53.00S,2024-01-02T02:03:02.3Z,2,REGULAR,foul,personal,[],1630167,,,1610612749,46,47,2024-01-02T02:03:09Z,2820000,False,,,0,,O. Toppin personal FOUL (3 PF),"[1630167, 203507]",1610612754.0,IND,,,,Toppin,O. Toppin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202007.0,3.0,0.0,Antetokounmpo,203507.0,,,,,
290,PT04M53.00S,2024-01-02T02:03:18.5Z,2,REGULAR,substitution,out,[],1630167,,,1610612749,46,47,2024-01-02T02:03:27Z,2840000,False,,,0,,SUB out: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT04M53.00S,2024-01-02T02:03:18.5Z,2,REGULAR,substitution,in,[],1631097,,,1610612749,46,47,2024-01-02T02:03:27Z,2850000,False,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT04M44.00S,2024-01-02T02:03:37.3Z,2,REGULAR,3pt,Jump Shot,[],203114,26.757555847568987,81.61764705882352,1610612749,49,47,2024-01-02T02:03:49Z,2860000,False,-158.0,199.0,1,left,K. Middleton 25' 3PT  (11 PTS) (G. Antetokounmpo 5 AST),"[203114, 203507]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Left Center,25.42,Made,11.0,,,,,G. Antetokounmpo,203507.0,5.0,,,,,,,,,,
293,PT04M43.00S,2024-01-02T02:03:45.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,49,47,2024-01-02T02:03:45Z,2870000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT04M27.00S,2024-01-02T02:07:02.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1626167,92.85479632063075,51.225490196078425,1610612754,49,49,2024-01-02T02:07:07Z,2880000,False,6.0,15.0,1,right,M. Turner cutting DUNK (2 PTS) (T. Haliburton 6 AST),"[1626167, 1630169]",1610612754.0,IND,cutting,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,1.59,Made,2.0,,,,,T. Haliburton,1630169.0,6.0,,,,,,,,,,
297,PT04M12.00S,2024-01-02T02:07:18.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203507,7.178055190538765,49.754901960784316,1610612749,51,49,2024-01-02T02:07:25Z,2900000,False,1.0,15.0,1,left,G. Antetokounmpo finger roll Layup (12 PTS) (K. Middleton 2 AST),"[203507, 203114]",1610612749.0,MIL,finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,1.5,Made,12.0,,,,,K. Middleton,203114.0,2.0,,,,,,,,,,
299,PT03M57.00S,2024-01-02T02:07:34.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630169,90.88370565045992,36.27450980392157,1610612754,51,49,2024-01-02T02:07:46Z,2920000,False,-69.0,33.0,1,right,MISS T. Haliburton 7' driving floating bank Shot,[1630169],1610612754.0,IND,driving floating bank,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),0-8 Center,7.62,Missed,,,,,,,,,,,,,,,,,,
300,PT03M57.00S,2024-01-02T02:07:34.1Z,2,REGULAR,rebound,offensive,[],1626167,,,1610612754,51,49,2024-01-02T02:07:46Z,2930000,False,,,0,,M. Turner REBOUND (Off:1 Def:1),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,,299.0,2.0,1.0,1.0,,,,,,,,,,,,,
301,PT03M57.00S,2024-01-02T02:07:43.5Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1626167,94.40999984741211,50.0,1610612754,51,51,2024-01-02T02:07:43Z,2940000,False,0.0,0.0,1,right,M. Turner tip DUNK (4 PTS),[1626167],1610612754.0,IND,tip,,,Turner,M. Turner,,,,,Mid-Range,8-16 Left,0.0,Made,4.0,,,,,,,,,,,,,,,,,
302,PT03M57.00S,2024-01-02T02:07:44.9Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203114,,,1610612754,51,51,2024-01-02T02:08:02Z,2950000,False,,,0,,K. Middleton shooting personal FOUL (3 PF) (Turner 1 FT),"[203114, 1626167]",1610612749.0,MIL,shooting,,,Middleton,K. Middleton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2005.0,3.0,0.0,Turner,1626167.0,,,,,
304,PT03M57.00S,2024-01-02T02:07:56.3Z,2,REGULAR,substitution,out,[],1627741,,,1610612754,51,51,2024-01-02T02:08:00Z,2970000,False,,,0,,SUB out: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT03M57.00S,2024-01-02T02:07:56.3Z,2,REGULAR,substitution,in,[],1629614,,,1610612754,51,51,2024-01-02T02:08:00Z,2980000,False,,,0,,SUB in: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT03M57.00S,2024-01-02T02:08:04.1Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1626167,,,1610612754,51,52,2024-01-02T02:08:04Z,2990000,False,,,0,,M. Turner Free Throw 1 of 1 (5 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
307,PT03M37.00S,2024-01-02T02:08:24.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201572,6.915243101182654,49.01960784313725,1610612749,53,52,2024-01-02T02:08:54Z,3000000,False,5.0,13.0,1,left,B. Lopez Layup (9 PTS) (G. Antetokounmpo 6 AST),"[201572, 203507]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,1.34,Made,9.0,,,,,G. Antetokounmpo,203507.0,6.0,,,,,,,,,,
309,PT03M31.00S,2024-01-02T02:08:32.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630174,92.19776609724047,50.98039215686274,1610612754,53,52,2024-01-02T02:08:40Z,3020000,False,5.0,21.0,1,right,MISS A. Nesmith driving Layup - blocked,"[1630174, 201572]",1610612754.0,IND,driving,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,2.14,Missed,,,,,,,,,,,,,,,Lopez,201572.0,,
310,PT03M31.00S,2024-01-02T02:08:32.0Z,2,REGULAR,block,,[],201572,,,1610612754,53,52,2024-01-02T02:08:35Z,3030000,False,,,0,,B. Lopez BLOCK (2 BLK),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
311,PT03M31.00S,2024-01-02T02:08:32.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612754,53,52,2024-01-02T02:08:40Z,3040000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Restricted Area,0-8 Center,,,,309.0,,,,,,,,,,,,,,,,
313,PT03M31.00S,2024-01-02T02:08:41.6Z,2,REGULAR,substitution,out,[],203114,,,1610612754,53,52,2024-01-02T02:08:51Z,3060000,False,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT03M31.00S,2024-01-02T02:08:41.6Z,2,REGULAR,substitution,in,[],1626192,,,1610612754,53,52,2024-01-02T02:08:51Z,3070000,False,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT03M28.00S,2024-01-02T02:09:00.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630174,88.43626806833115,95.61121323529412,1610612754,53,52,2024-01-02T02:09:13Z,3080000,False,228.0,56.0,1,right,MISS A. Nesmith 3PT,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Right Corner 3,24+ Right,23.49,Missed,,,,,,,,,,,,,,,,,,
316,PT03M24.00S,2024-01-02T02:09:04.7Z,2,REGULAR,rebound,defensive,[],201572,,,1610612749,53,52,2024-01-02T02:09:13Z,3090000,False,,,0,,B. Lopez REBOUND (Off:0 Def:3),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Right Corner 3,24+ Right,,,,315.0,3.0,3.0,0.0,,,,,,,,,,,,,
317,PT03M17.00S,2024-01-02T02:09:11.6Z,2,REGULAR,2pt,Jump Shot,[],203081,24.26084099868594,29.166666666666668,1610612749,53,52,2024-01-02T02:09:17Z,3100000,False,104.0,176.0,1,left,MISS D. Lillard 20' step back Shot,[203081],1610612749.0,MIL,step back,,,Lillard,D. Lillard,,,,,Mid-Range,16-24 Right Center,20.42,Missed,,,,,,,,,,,,,,,,,,
318,PT03M14.00S,2024-01-02T02:09:14.6Z,2,REGULAR,rebound,defensive,[],1631097,,,1610612754,53,52,2024-01-02T02:09:17Z,3110000,False,,,0,,B. Mathurin REBOUND (Off:0 Def:3),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Mid-Range,16-24 Right Center,,,,317.0,3.0,3.0,0.0,,,,,,,,,,,,,
319,PT03M09.00S,2024-01-02T02:09:19.1Z,2,REGULAR,turnover,bad pass,[],1630169,,,1610612754,53,52,2024-01-02T02:09:28Z,3120000,False,,,0,,T. Haliburton bad pass TURNOVER (2 TO),"[1630169, 1626192]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,2.0,,,Connaughton,1626192.0
320,PT03M09.00S,2024-01-02T02:09:19.1Z,2,REGULAR,steal,,[],1626192,,,1610612749,53,52,2024-01-02T02:09:21Z,3130000,False,,,0,,P. Connaughton STEAL (1 STL),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
321,PT03M06.00S,2024-01-02T02:09:27.0Z,2,REGULAR,foul,personal,['2freethrow'],1631097,,,1610612749,53,52,2024-01-02T02:09:37Z,3140000,False,,,0,,B. Mathurin shooting personal FOUL (1 PF) (Antetokounmpo 2 FT),"[1631097, 203507]",1610612754.0,IND,shooting,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2005.0,1.0,0.0,Antetokounmpo,203507.0,,,,,
323,PT03M06.00S,2024-01-02T02:10:13.2Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",203507,,,1610612749,54,52,2024-01-02T02:10:13Z,3160000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (13 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
324,PT03M06.00S,2024-01-02T02:10:14.5Z,2,REGULAR,substitution,out,[],1630174,,,1610612749,54,52,2024-01-02T02:10:19Z,3170000,False,,,0,,SUB out: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT03M06.00S,2024-01-02T02:10:14.5Z,2,REGULAR,substitution,in,[],1630188,,,1610612749,54,52,2024-01-02T02:10:19Z,3180000,False,,,0,,SUB in: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT03M06.00S,2024-01-02T02:10:40.8Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",203507,,,1610612749,55,52,2024-01-02T02:10:40Z,3190000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (14 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
327,PT02M54.00S,2024-01-02T02:10:54.2Z,2,REGULAR,3pt,Jump Shot,[],1631097,82.34231274638634,94.36274509803921,1610612754,55,52,2024-01-02T02:11:03Z,3200000,False,222.0,113.0,1,right,MISS B. Mathurin 24' step back 3PT,[1631097],1610612754.0,IND,step back,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Right Center,24.92,Missed,,,,,,,,,,,,,,,,,,
328,PT02M50.00S,2024-01-02T02:10:58.3Z,2,REGULAR,rebound,defensive,[],203081,,,1610612749,55,52,2024-01-02T02:10:58Z,3210000,False,,,0,,D. Lillard REBOUND (Off:0 Def:5),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Right Center,,,,327.0,5.0,5.0,0.0,,,,,,,,,,,,,
329,PT02M50.00S,2024-01-02T02:11:02.8Z,2,REGULAR,turnover,traveling,[],203507,,,1610612749,55,52,2024-01-02T02:11:12Z,3220000,False,,,0,,G. Antetokounmpo traveling TURNOVER (3 TO),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Right,,,,,,,,,,,2005.0,,,,,3.0,,,,
330,PT02M46.00S,2024-01-02T02:11:19.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627736,,,1610612754,55,52,2024-01-02T02:11:29Z,3230000,False,,,0,,M. Beasley personal FOUL (3 PF) (Haliburton 2 FT),"[1627736, 1630169]",1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,Mid-Range,8-16 Center,,,,,,,,,,,2005.0,3.0,0.0,Haliburton,1630169.0,,,,,
332,PT02M46.00S,2024-01-02T02:11:42.5Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1630169,,,1610612754,55,53,2024-01-02T02:11:42Z,3250000,False,,,0,,T. Haliburton Free Throw 1 of 2 (7 PTS),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
333,PT02M46.00S,2024-01-02T02:11:55.1Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1630169,,,1610612754,55,54,2024-01-02T02:11:55Z,3260000,False,,,0,,T. Haliburton Free Throw 2 of 2 (8 PTS),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
334,PT02M29.00S,2024-01-02T02:12:14.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201572,7.046649145860711,50.0,1610612749,57,54,2024-01-02T02:12:21Z,3270000,False,0.0,14.0,1,left,B. Lopez Layup (11 PTS) (D. Lillard 3 AST),"[201572, 203081]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,1.37,Made,11.0,,,,,D. Lillard,203081.0,3.0,,,,,,,,,,
336,PT02M07.00S,2024-01-02T02:12:37.3Z,2,REGULAR,3pt,Jump Shot,[],1630169,82.07950065703022,94.11764705882352,1610612754,57,54,2024-01-02T02:13:02Z,3290000,False,221.0,116.0,1,right,MISS T. Haliburton 24' step back 3PT,[1630169],1610612754.0,IND,step back,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,24.92,Missed,,,,,,,,,,,,,,,,,,
337,PT02M04.00S,2024-01-02T02:12:40.3Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,57,54,2024-01-02T02:12:43Z,3300000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:6),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Right Center,,,,336.0,6.0,6.0,0.0,,,,,,,,,,,,,
