actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
257,PT05M27.00S,2023-11-25T01:55:44.2Z,2,REGULAR,substitution,in,[],203081,,,1610612764,51,50,2023-11-25T01:56:08Z,2530000,False,,,0,,SUB in: D. Lillard,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT05M27.00S,2023-11-25T01:55:44.2Z,2,REGULAR,substitution,in,[],1626192,,,1610612764,51,50,2023-11-25T01:56:08Z,2540000,False,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT05M27.00S,2023-11-25T01:55:44.2Z,2,REGULAR,substitution,in,[],203507,,,1610612764,51,50,2023-11-25T01:56:08Z,2550000,False,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT05M27.00S,2023-11-25T01:55:44.2Z,2,REGULAR,substitution,in,[],1626145,,,1610612764,51,50,2023-11-25T01:56:08Z,2560000,False,,,0,,SUB in: T. Jones,[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT05M27.00S,2023-11-25T01:55:44.2Z,2,REGULAR,substitution,in,[],1628398,,,1610612764,51,50,2023-11-25T01:56:08Z,2570000,False,,,0,,SUB in: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT05M15.00S,2023-11-25T01:56:43.2Z,2,REGULAR,3pt,Jump Shot,[],1630557,30.831143232588698,64.4607843137255,1610612764,51,53,2023-11-25T01:57:18Z,2580000,False,-72.0,237.0,1,left,C. Kispert 24' 3PT pullup (15 PTS) (T. Jones 2 AST),"[1630557, 1626145]",1610612764.0,WAS,pullup,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Center,24.81,Made,15.0,,,,,,,,,,T. Jones,1626145.0,2.0,,,,,
264,PT04M57.00S,2023-11-25T01:57:01.1Z,2,REGULAR,3pt,Jump Shot,[],203081,75.1149802890933,11.27450980392157,1610612749,51,53,2023-11-25T01:57:06Z,2600000,False,-194.0,181.0,1,right,MISS D. Lillard 26' 3PT,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Left Center,26.53,Missed,,,,,,,,,,,,,,,,,,
265,PT04M54.00S,2023-11-25T01:57:04.1Z,2,REGULAR,rebound,defensive,[],1629013,,,1610612764,51,53,2023-11-25T01:59:14Z,2610000,False,,,0,,L. Shamet REBOUND (Off:0 Def:1),[1629013],1610612764.0,WAS,,,,Shamet,L. Shamet,,,,,Above the Break 3,24+ Left Center,,,,264.0,1.0,1.0,0.0,,,,,,,,,,,,,
266,PT04M42.00S,2023-11-25T01:57:16.1Z,2,REGULAR,3pt,Jump Shot,[],1628398,34.510512483574246,54.90196078431373,1610612764,51,53,2023-11-25T01:59:44Z,2620000,False,-25.0,272.0,1,left,MISS K. Kuzma 27' step back 3PT,[1628398],1610612764.0,WAS,step back,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Center,27.3,Missed,,,,,,,,,,,,,,,,,,
267,PT04M38.00S,2023-11-25T01:57:20.1Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,51,53,2023-11-25T01:57:22Z,2630000,False,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:4),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Center,,,,266.0,5.0,4.0,1.0,,,,,,,,,,,,,
268,PT04M33.00S,2023-11-25T01:57:25.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1626166,93.24901445466492,95.09803921568627,1610612749,51,53,2023-11-25T01:57:31Z,2640000,False,225.0,11.0,1,right,MISS C. Payne running 3PT,[1626166],1610612749.0,MIL,running,,,Payne,C. Payne,,,,,Right Corner 3,24+ Right,22.58,Missed,,,,,,,,,,,,,,,,,,
269,PT04M29.00S,2023-11-25T01:57:28.3Z,2,REGULAR,rebound,defensive,[],1626145,,,1610612764,51,53,2023-11-25T01:57:28Z,2650000,False,,,0,,T. Jones REBOUND (Off:0 Def:3),[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,Right Corner 3,24+ Right,,,,268.0,3.0,3.0,0.0,,,,,,,,,,,,,
270,PT04M26.00S,2023-11-25T01:57:32.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630557,31.882391590013142,35.294117647058826,1610612764,51,53,2023-11-25T01:57:40Z,2660000,False,74.0,247.0,1,left,MISS C. Kispert 25' running 3PT,[1630557],1610612764.0,WAS,running,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Center,25.79,Missed,,,,,,,,,,,,,,,,,,
271,PT04M22.00S,2023-11-25T01:57:36.1Z,2,REGULAR,rebound,defensive,[],1626192,,,1610612749,51,53,2023-11-25T01:57:40Z,2670000,False,,,0,,P. Connaughton REBOUND (Off:0 Def:3),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Above the Break 3,24+ Center,,,,270.0,3.0,3.0,0.0,,,,,,,,,,,,,
272,PT04M14.00S,2023-11-25T01:57:44.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203507,89.30683311432325,49.50980392156863,1610612749,51,53,2023-11-25T01:57:54Z,2680000,False,-2.0,48.0,1,right,MISS G. Antetokounmpo driving Layup - blocked,"[203507, 1629655]",1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,4.81,Missed,,,,,,,,,,,,,,,Gafford,1629655.0,,
273,PT04M14.00S,2023-11-25T01:57:44.2Z,2,REGULAR,block,,[],1629655,,,1610612749,51,53,2023-11-25T01:57:47Z,2690000,False,,,0,,D. Gafford BLOCK (2 BLK),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
274,PT04M10.00S,2023-11-25T01:57:48.2Z,2,REGULAR,rebound,defensive,[],1628398,,,1610612764,51,53,2023-11-25T01:57:54Z,2700000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:1),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,,,,272.0,1.0,1.0,0.0,,,,,,,,,,,,,
275,PT04M10.00S,2023-11-25T01:57:52.6Z,2,REGULAR,turnover,traveling,[],1630557,,,1610612764,51,53,2023-11-25T01:57:59Z,2710000,False,,,0,,C. Kispert traveling TURNOVER (2 TO),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Mid-Range,8-16 Left,,,,,,,,2882.0,,,,,,,,2.0,,,,
276,PT03M49.00S,2023-11-25T01:58:25.8Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],203081,77.08607095926413,70.09803921568627,1610612749,51,53,2023-11-25T02:01:08Z,2720000,False,100.0,163.0,1,right,MISS D. Lillard 19' step back Shot,[203081],1610612749.0,MIL,step back,,,Lillard,D. Lillard,,,,,Mid-Range,16-24 Right Center,19.14,Missed,,,,,,,,,,,,,,,,,,
277,PT03M45.00S,2023-11-25T01:58:29.8Z,2,REGULAR,rebound,defensive,[],1626145,,,1610612764,51,53,2023-11-25T01:58:31Z,2730000,False,,,0,,T. Jones REBOUND (Off:0 Def:4),[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,Mid-Range,16-24 Right Center,,,,276.0,4.0,4.0,0.0,,,,,,,,,,,,,
278,PT03M40.00S,2023-11-25T01:58:34.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,13.222733245729303,49.50980392156863,1610612764,51,53,2023-11-25T01:58:44Z,2740000,False,2.0,72.0,1,left,MISS T. Jones 7' driving floating Shot,[1626145],1610612764.0,WAS,driving floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),0-8 Center,7.18,Missed,,,,,,,,,,,,,,,,,,
279,PT03M36.00S,2023-11-25T01:58:38.8Z,2,REGULAR,rebound,defensive,[],1626166,,,1610612749,51,53,2023-11-25T01:58:44Z,2750000,False,,,0,,C. Payne REBOUND (Off:0 Def:1),[1626166],1610612749.0,MIL,,,,Payne,C. Payne,,,,,In The Paint (Non-RA),0-8 Center,,,,278.0,1.0,1.0,0.0,,,,,,,,,,,,,
280,PT03M32.00S,2023-11-25T01:58:42.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1626192,94.69448094612353,3.1862745098039214,1610612749,51,53,2023-11-25T01:58:49Z,2760000,False,-234.0,-3.0,1,right,MISS P. Connaughton running 3PT,[1626192],1610612749.0,MIL,running,,,Connaughton,P. Connaughton,,,,,Left Corner 3,24+ Left,23.41,Missed,,,,,,,,,,,,,,,,,,
281,PT03M28.00S,2023-11-25T01:58:46.7Z,2,REGULAR,rebound,defensive,[],1626145,,,1610612764,51,53,2023-11-25T01:58:49Z,2770000,False,,,0,,T. Jones REBOUND (Off:0 Def:5),[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,Left Corner 3,24+ Left,,,,280.0,5.0,5.0,0.0,,,,,,,,,,,,,
282,PT03M17.00S,2023-11-25T01:58:57.8Z,2,REGULAR,3pt,Jump Shot,[],1629013,27.54599211563732,21.07843137254902,1610612764,51,53,2023-11-25T01:59:03Z,2780000,False,145.0,206.0,1,left,MISS L. Shamet 25' 3PT,[1629013],1610612764.0,WAS,,,,Shamet,L. Shamet,,,,,Above the Break 3,24+ Right Center,25.2,Missed,,,,,,,,,,,,,,,,,,
283,PT03M13.00S,2023-11-25T01:59:01.8Z,2,REGULAR,rebound,defensive,[],1626166,,,1610612749,51,53,2023-11-25T01:59:03Z,2790000,False,,,0,,C. Payne REBOUND (Off:0 Def:2),[1626166],1610612749.0,MIL,,,,Payne,C. Payne,,,,,Above the Break 3,24+ Right Center,,,,282.0,2.0,2.0,0.0,,,,,,,,,,,,,
284,PT02M56.00S,2023-11-25T01:59:18.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201572,91.93495400788436,49.26470588235294,1610612749,53,53,2023-11-25T01:59:23Z,2800000,False,-4.0,23.0,1,right,B. Lopez driving finger roll Layup (9 PTS) (G. Antetokounmpo 2 AST),"[201572, 203507]",1610612749.0,MIL,driving finger roll,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,2.36,Made,9.0,,,,,,,,,,G. Antetokounmpo,203507.0,2.0,,,,,
286,PT02M44.00S,2023-11-25T01:59:30.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628398,9.280551905387648,58.333333333333336,1610612764,53,55,2023-11-25T01:59:37Z,2820000,False,-42.0,35.0,1,left,K. Kuzma pullup bank Jump Shot (10 PTS) (T. Jones 3 AST),"[1628398, 1626145]",1610612764.0,WAS,pullup bank,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,5.42,Made,10.0,,,,,,,,,,T. Jones,1626145.0,3.0,,,,,
288,PT02M29.00S,2023-11-25T01:59:44.8Z,2,REGULAR,3pt,Jump Shot,[],201572,84.44480946123521,96.32352941176471,1610612749,53,55,2023-11-25T01:59:51Z,2840000,False,232.0,94.0,1,right,MISS B. Lopez 24' 3PT,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Right,24.98,Missed,,,,,,,,,,,,,,,,,,
289,PT02M26.00S,2023-11-25T01:59:47.8Z,2,REGULAR,rebound,defensive,[],1626145,,,1610612764,53,55,2023-11-25T01:59:51Z,2850000,False,,,0,,T. Jones REBOUND (Off:0 Def:6),[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right,,,,288.0,6.0,6.0,0.0,,,,,,,,,,,,,
290,PT02M17.00S,2023-11-25T01:59:57.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,9.806176084099869,39.46078431372549,1610612764,53,55,2023-11-25T02:00:08Z,2860000,False,53.0,40.0,1,left,MISS K. Kuzma 6' driving Layup,[1628398],1610612764.0,WAS,driving,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,6.6,Missed,,,,,,,,,,,,,,,,,,
291,PT02M14.00S,2023-11-25T02:00:00.1Z,2,REGULAR,rebound,offensive,[],1629655,,,1610612764,53,55,2023-11-25T02:00:00Z,2870000,False,,,0,,D. Gafford REBOUND (Off:2 Def:1),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),0-8 Center,,,,290.0,3.0,1.0,2.0,,,,,,,,,,,,,
292,PT02M13.00S,2023-11-25T02:00:01.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628398,8.229303547963205,49.754901960784316,1610612764,53,55,2023-11-25T02:03:21Z,2880000,False,1.0,25.0,1,left,MISS K. Kuzma Layup,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,2.49,Missed,,,,,,,,,,,,,,,,,,
293,PT02M11.00S,2023-11-25T02:00:03.5Z,2,REGULAR,rebound,offensive,[],1628398,,,1610612764,53,55,2023-11-25T02:00:11Z,2890000,False,,,0,,K. Kuzma REBOUND (Off:1 Def:1),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,,292.0,2.0,1.0,1.0,,,,,,,,,,,,,
294,PT02M09.00S,2023-11-25T02:00:05.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628398,7.046649145860711,51.9607843137255,1610612764,53,55,2023-11-25T02:00:15Z,2900000,False,-10.0,14.0,1,left,MISS K. Kuzma putback Layup - blocked,"[1628398, 201572]",1610612764.0,WAS,putback,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,1.68,Missed,,,,,,,,,,,,,,,Lopez,201572.0,,
295,PT02M09.00S,2023-11-25T02:00:05.5Z,2,REGULAR,block,,[],201572,,,1610612764,53,55,2023-11-25T02:00:09Z,2910000,False,,,0,,B. Lopez BLOCK (2 BLK),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
296,PT02M03.00S,2023-11-25T02:00:11.5Z,2,REGULAR,rebound,defensive,[],1626166,,,1610612749,53,55,2023-11-25T02:00:15Z,2920000,False,,,0,,C. Payne REBOUND (Off:0 Def:3),[1626166],1610612749.0,MIL,,,,Payne,C. Payne,,,,,Restricted Area,0-8 Center,,,,294.0,3.0,3.0,0.0,,,,,,,,,,,,,
297,PT01M55.00S,2023-11-25T02:00:18.9Z,2,REGULAR,turnover,bad pass,[],203081,,,1610612749,53,55,2023-11-25T02:00:23Z,2930000,False,,,0,,D. Lillard bad pass TURNOVER (1 TO),"[203081, 1629655]",1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,1.0,,,Gafford,1629655.0
298,PT01M55.00S,2023-11-25T02:00:18.9Z,2,REGULAR,steal,,[],1629655,,,1610612764,53,55,2023-11-25T02:05:09Z,2940000,False,,,0,,D. Gafford STEAL (1 STL),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
299,PT01M47.00S,2023-11-25T02:00:26.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629655,9.017739816031538,41.66666666666667,1610612764,53,57,2023-11-25T02:00:36Z,2950000,False,42.0,32.0,1,left,D. Gafford running Layup (3 PTS) (K. Kuzma 1 AST),"[1629655, 1628398]",1610612764.0,WAS,running,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),0-8 Center,5.27,Made,3.0,,,,,,,,,,K. Kuzma,1628398.0,1.0,,,,,
301,PT01M28.00S,2023-11-25T02:00:46.5Z,2,REGULAR,3pt,Jump Shot,[],201572,66.3107752956636,32.35294117647059,1610612749,56,57,2023-11-25T02:00:51Z,2970000,False,-88.0,264.0,1,right,B. Lopez 27' 3PT  (12 PTS) (D. Lillard 7 AST),"[201572, 203081]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Left Center,27.85,Made,12.0,,,,,,,,,,D. Lillard,203081.0,7.0,,,,,
303,PT01M11.00S,2023-11-25T02:01:02.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628398,7.046649145860711,40.44117647058824,1610612764,56,57,2023-11-25T02:01:09Z,2990000,False,48.0,14.0,1,left,MISS K. Kuzma Hook,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,4.97,Missed,,,,,,,,,,,,,,,,,,
304,PT01M08.00S,2023-11-25T02:01:05.5Z,2,REGULAR,rebound,offensive,[],1629655,,,1610612764,56,57,2023-11-25T02:01:05Z,3000000,False,,,0,,D. Gafford REBOUND (Off:3 Def:1),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),0-8 Center,,,,303.0,4.0,1.0,3.0,,,,,,,,,,,,,
305,PT01M08.00S,2023-11-25T02:01:06.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629655,4.681340341655716,54.90196078431373,1610612764,56,57,2023-11-25T02:01:12Z,3010000,False,-25.0,-8.0,1,left,MISS D. Gafford putback Layup - blocked,"[1629655, 201572]",1610612764.0,WAS,putback,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,2.59,Missed,,,,,,,,,,,,,,,Lopez,201572.0,,
306,PT01M08.00S,2023-11-25T02:01:06.1Z,2,REGULAR,block,,[],201572,,,1610612764,56,57,2023-11-25T02:01:09Z,3020000,False,,,0,,B. Lopez BLOCK (3 BLK),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
307,PT01M08.00S,2023-11-25T02:01:06.1Z,2,REGULAR,rebound,offensive,[],1629655,,,1610612764,56,57,2023-11-25T02:01:12Z,3030000,False,,,0,,D. Gafford REBOUND (Off:4 Def:1),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,305.0,5.0,1.0,4.0,,,,,,,,,,,,,
308,PT01M02.00S,2023-11-25T02:01:11.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626145,5.469776609724048,53.431372549019606,1610612764,56,59,2023-11-25T02:01:17Z,3040000,False,-17.0,-1.0,1,left,T. Jones driving finger roll Layup (10 PTS) (D. Gafford 3 AST),"[1626145, 1629655]",1610612764.0,WAS,driving finger roll,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,1.72,Made,10.0,,,,,,,,,,D. Gafford,1629655.0,3.0,,,,,
309,PT00M45.40S,2023-11-25T02:01:30.0Z,2,REGULAR,3pt,Jump Shot,[],1626166,90.48948751642575,95.34313725490196,1610612749,56,59,2023-11-25T02:01:35Z,3050000,False,227.0,37.0,1,right,MISS C. Payne 3PT,[1626166],1610612749.0,MIL,,,,Payne,C. Payne,,,,,Right Corner 3,24+ Right,22.97,Missed,,,,,,,,,,,,,,,,,,
310,PT00M42.00S,2023-11-25T02:01:33.4Z,2,REGULAR,rebound,defensive,[],1629013,,,1610612764,56,59,2023-11-25T02:01:35Z,3060000,False,,,0,,L. Shamet REBOUND (Off:0 Def:2),[1629013],1610612764.0,WAS,,,,Shamet,L. Shamet,,,,,Right Corner 3,24+ Right,,,,309.0,2.0,2.0,0.0,,,,,,,,,,,,,
311,PT00M37.70S,2023-11-25T02:01:38.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626145,7.046649145860711,51.9607843137255,1610612764,56,59,2023-11-25T02:01:45Z,3070000,False,-10.0,14.0,1,left,MISS T. Jones driving Layup,[1626145],1610612764.0,WAS,driving,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,1.68,Missed,,,,,,,,,,,,,,,,,,
312,PT00M37.70S,2023-11-25T02:01:38.6Z,2,REGULAR,rebound,offensive,[],1629655,,,1610612764,56,59,2023-11-25T02:01:45Z,3080000,False,,,0,,D. Gafford REBOUND (Off:5 Def:1),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,311.0,6.0,1.0,5.0,,,,,,,,,,,,,
313,PT00M37.70S,2023-11-25T02:01:43.7Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1629655,5.590000152587891,50.0,1610612764,56,61,2023-11-25T02:07:20Z,3090000,False,0.0,0.0,1,left,D. Gafford tip DUNK (5 PTS),[1629655],1610612764.0,WAS,tip,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,0.0,Made,5.0,,,,,,,,,,,,,,,,,
314,PT00M29.30S,2023-11-25T02:01:57.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203081,90.75229960578186,50.49019607843137,1610612749,58,61,2023-11-25T02:02:02Z,3100000,False,2.0,34.0,1,right,D. Lillard driving finger roll Layup (12 PTS),[203081],1610612749.0,MIL,driving finger roll,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,3.45,Made,12.0,,,,,,,,,,,,,,,,,
315,PT00M07.40S,2023-11-25T02:02:23.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,9.280551905387648,56.86274509803921,1610612764,58,61,2023-11-25T02:08:38Z,3110000,False,-34.0,35.0,1,left,MISS K. Kuzma driving Layup,[1628398],1610612764.0,WAS,driving,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,4.88,Missed,,,,,,,,,,,,,,,,,,
316,PT00M06.10S,2023-11-25T02:02:25.2Z,2,REGULAR,rebound,defensive,[],203081,,,1610612749,58,61,2023-11-25T02:08:38Z,3120000,False,,,0,,D. Lillard REBOUND (Off:0 Def:2),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,In The Paint (Non-RA),0-8 Center,,,,315.0,2.0,2.0,0.0,,,,,,,,,,,,,
317,PT00M00.60S,2023-11-25T02:02:32.5Z,2,REGULAR,foul,personal,[],1630557,,,1610612749,58,61,2023-11-25T02:02:55Z,3130000,False,,,0,,C. Kispert personal FOUL (1 PF),"[1630557, 1626166]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Mid-Range,16-24 Right Center,,,,,,,,2882.0,1.0,0.0,Payne,1626166.0,,,,,,,,
319,PT00M00.60S,2023-11-25T02:02:57.4Z,2,REGULAR,substitution,out,[],1626166,,,1610612749,58,61,2023-11-25T02:03:15Z,3150000,False,,,0,,SUB out: C. Payne,[1626166],1610612749.0,MIL,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT00M00.60S,2023-11-25T02:02:57.4Z,2,REGULAR,substitution,out,[],1626145,,,1610612749,58,61,2023-11-25T02:03:15Z,3160000,False,,,0,,SUB out: T. Jones,[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT00M00.60S,2023-11-25T02:02:57.4Z,2,REGULAR,substitution,in,[],203114,,,1610612749,58,61,2023-11-25T02:03:15Z,3170000,False,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT00M00.60S,2023-11-25T02:02:57.4Z,2,REGULAR,substitution,in,[],1630166,,,1610612749,58,61,2023-11-25T02:03:15Z,3180000,False,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT00M00.00S,2023-11-25T02:03:25.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203507,91.67214191852825,50.245098039215684,1610612749,60,61,2023-11-25T02:03:36Z,3190000,False,1.0,26.0,1,right,G. Antetokounmpo alley-oop Layup (15 PTS) (K. Middleton 4 AST),"[203507, 203114]",1610612749.0,MIL,alley-oop,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,2.58,Made,15.0,,,,,,,,,,K. Middleton,203114.0,4.0,,,,,
326,PT00M00.00S,2023-11-25T02:04:16.7Z,2,REGULAR,period,end,[],0,,,1610612764,60,61,2023-11-25T02:04:16Z,3220000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT12M00.00S,2023-11-25T02:18:03.9Z,3,REGULAR,substitution,out,['startperiod'],1626192,,,1610612764,60,61,2023-11-25T02:18:52Z,3230000,False,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2023-11-25T02:18:03.9Z,3,REGULAR,substitution,out,['startperiod'],1629013,,,1610612764,60,61,2023-11-25T02:18:52Z,3240000,False,,,0,,SUB out: L. Shamet,[1629013],1610612764.0,WAS,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT12M00.00S,2023-11-25T02:18:03.9Z,3,REGULAR,substitution,out,['startperiod'],1630557,,,1610612764,60,61,2023-11-25T02:18:52Z,3250000,False,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT12M00.00S,2023-11-25T02:18:03.9Z,3,REGULAR,substitution,in,['startperiod'],1627736,,,1610612764,60,61,2023-11-25T02:18:52Z,3260000,False,,,0,,SUB in: M. Beasley,[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT12M00.00S,2023-11-25T02:18:03.9Z,3,REGULAR,substitution,in,['startperiod'],1626145,,,1610612764,60,61,2023-11-25T02:18:52Z,3270000,False,,,0,,SUB in: T. Jones,[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT12M00.00S,2023-11-25T02:18:03.9Z,3,REGULAR,substitution,in,['startperiod'],1629673,,,1610612764,60,61,2023-11-25T02:18:52Z,3280000,False,,,0,,SUB in: J. Poole,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT12M00.00S,2023-11-25T02:19:04.1Z,3,REGULAR,period,start,[],0,,,1610612749,60,61,2023-11-25T02:19:04Z,3290000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
