actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
242,PT04M22.00S,2024-04-04T00:52:34.7Z,2,REGULAR,turnover,offensive foul,[],201572,,,1610612749,43,40,2024-04-04T00:52:34Z,2380000,False,,,0,,B. Lopez offensive foul TURNOVER (1 TO),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Mid-Range,16-24 Left,1.0,,,,,,,,,,200833.0,,,,,,,,,
244,PT04M09.00S,2024-04-04T00:53:13.7Z,2,REGULAR,substitution,out,[],1641748,,,1610612763,43,40,2024-04-04T00:53:20Z,2400000,False,,,0,,SUB out: A. Jackson Jr.,[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT04M09.00S,2024-04-04T00:53:13.7Z,2,REGULAR,substitution,in,[],203109,,,1610612763,43,40,2024-04-04T00:53:20Z,2410000,False,,,0,,SUB in: J. Crowder,[203109],1610612749.0,MIL,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT04M04.00S,2024-04-04T00:53:33.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630590,31.488173455978973,75.24509803921569,1610612763,43,40,2024-04-04T00:53:41Z,2420000,False,-126.0,243.0,1,left,MISS S. Pippen Jr. 27' 3PT,[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Above the Break 3,24+ Left Center,,,,27.43,Missed,,,,,,,,,,,,,,,
247,PT04M02.00S,2024-04-04T00:53:35.6Z,2,REGULAR,rebound,offensive,[],1630205,,,1610612763,43,40,2024-04-04T00:53:41Z,2430000,False,,,0,,L. Stevens REBOUND (Off:2 Def:2),[1630205],1610612763.0,MEM,,,,Stevens,L. Stevens,,,,,Above the Break 3,24+ Left Center,,,,,,246.0,,,,,,,,,,4.0,2.0,2.0,,
248,PT04M00.00S,2024-04-04T00:53:37.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630205,6.389618922470433,52.69607843137255,1610612763,43,40,2024-04-04T00:53:46Z,2440000,False,-13.0,8.0,1,left,MISS L. Stevens putback Layup,[1630205],1610612763.0,MEM,putback,,,Stevens,L. Stevens,,,,,Restricted Area,0-8 Center,,,,1.55,Missed,,,,,,,,,,,,,,,
249,PT03M57.00S,2024-04-04T00:53:40.6Z,2,REGULAR,rebound,defensive,[],201572,,,1610612749,43,40,2024-04-04T00:53:46Z,2450000,False,,,0,,B. Lopez REBOUND (Off:0 Def:3),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,248.0,,,,,,,,,,3.0,3.0,0.0,,
250,PT03M38.00S,2024-04-04T00:53:59.4Z,2,REGULAR,3pt,Jump Shot,[],203109,92.72339027595268,3.6764705882352944,1610612749,46,40,2024-04-04T00:54:04Z,2460000,False,-232.0,16.0,1,right,J. Crowder 3PT  (6 PTS) (M. Beasley 2 AST),"[203109, 1627736]",1610612749.0,MIL,,,,Crowder,J. Crowder,,,,,Left Corner 3,24+ Left,,,,23.21,Made,,6.0,M. Beasley,1627736.0,2.0,,,,,,,,,,
252,PT03M24.00S,2024-04-04T00:54:13.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630205,16.245072273324574,38.48039215686275,1610612763,46,42,2024-04-04T00:54:18Z,2480000,False,58.0,100.0,1,left,L. Stevens 11' pullup Jump Shot (5 PTS) (J. Jackson Jr. 1 AST),"[1630205, 1628991]",1610612763.0,MEM,pullup,,,Stevens,L. Stevens,,,,,In The Paint (Non-RA),8-16 Center,,,,11.56,Made,,5.0,J. Jackson Jr.,1628991.0,1.0,,,,,,,,,,
254,PT03M03.00S,2024-04-04T00:54:34.5Z,2,REGULAR,2pt,Jump Shot,[],1626171,86.81011826544021,81.61764705882352,1610612749,46,42,2024-04-04T00:57:46Z,2500000,False,158.0,71.0,1,right,MISS B. Portis 17' pullup Shot,[1626171],1610612749.0,MIL,pullup,,,Portis,B. Portis,,,,,Mid-Range,16-24 Right,,,,17.35,Missed,,,,,,,,,,,,,,,
255,PT03M01.00S,2024-04-04T00:54:36.5Z,2,REGULAR,rebound,defensive,[],1628991,,,1610612763,46,42,2024-04-04T00:54:38Z,2510000,False,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:1),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Mid-Range,16-24 Right,,,,,,254.0,,,,,,,,,,1.0,1.0,0.0,,
256,PT02M51.00S,2024-04-04T00:54:46.7Z,2,REGULAR,3pt,Jump Shot,[],1641713,32.25402431011827,17.17984068627451,1610612763,46,45,2024-04-04T00:54:53Z,2520000,False,164.0,251.0,1,left,G. Jackson 29' 3PT  (10 PTS) (S. Pippen Jr. 3 AST),"[1641713, 1630590]",1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Above the Break 3,24+ Right Center,,,,29.96,Made,,10.0,S. Pippen Jr.,1630590.0,3.0,,,,,,,,,,
258,PT02M30.00S,2024-04-04T00:55:08.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201572,91.5407358738502,52.450980392156865,1610612749,46,45,2024-04-04T00:55:14Z,2540000,False,12.0,27.0,1,right,MISS B. Lopez Layup,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,2.97,Missed,,,,,,,,,,,,,,,
259,PT02M28.00S,2024-04-04T00:55:10.1Z,2,REGULAR,rebound,defensive,[],1628991,,,1610612763,46,45,2024-04-04T00:56:17Z,2550000,False,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:2),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,,258.0,,,,,,,,,,2.0,2.0,0.0,,
260,PT02M24.00S,2024-04-04T00:55:13.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641713,9.017739816031538,49.754901960784316,1610612763,46,45,2024-04-04T00:55:18Z,2560000,False,1.0,32.0,1,left,MISS G. Jackson running Layup,[1641713],1610612763.0,MEM,running,,,Jackson,G. Jackson,,,,,Restricted Area,0-8 Center,,,,3.23,Missed,,,,,,,,,,,,,,,
261,PT02M21.00S,2024-04-04T00:55:16.3Z,2,REGULAR,rebound,defensive,[],1626192,,,1610612749,46,45,2024-04-04T00:55:16Z,2570000,False,,,0,,P. Connaughton REBOUND (Off:0 Def:3),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Restricted Area,0-8 Center,,,,,,260.0,,,,,,,,,,3.0,3.0,0.0,,
546,PT02M20.00S,2024-04-04T00:55:25.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627736,83.70565045992116,64.43780637254902,1610612749,46,45,2024-04-04T01:57:53Z,2575000,False,72.0,101.0,1,right,MISS M. Beasley 12' driving floating Shot - blocked,"[1627736, 1630590]",1610612749.0,MIL,driving floating,,,Beasley,M. Beasley,,,,,In The Paint (Non-RA),8-16 Right,,,,12.39,Missed,,,,,,,,,,,,,,Pippen Jr.,1630590.0
547,PT02M20.00S,2024-04-04T00:55:25.9Z,2,REGULAR,block,,[],1630590,,,1610612749,46,45,2024-04-04T01:57:53Z,2577500,False,,,0,,S. Pippen Jr. BLOCK (1 BLK),[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
548,PT02M18.00S,2024-04-04T00:55:27.9Z,2,REGULAR,rebound,offensive,[],1626171,,,1610612749,46,45,2024-04-04T01:57:53Z,2578750,False,,,0,,B. Portis REBOUND (Off:1 Def:4),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,In The Paint (Non-RA),8-16 Right,,,,,,546.0,,,,,,,,,,5.0,4.0,1.0,,
262,PT02M07.00S,2024-04-04T00:55:38.2Z,2,REGULAR,turnover,3-second-violation,[],201572,,,1610612749,46,45,2024-04-04T00:55:49Z,2580000,False,,,0,,B. Lopez 3-second-violation TURNOVER (2 TO),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,2.0,,,,,,,,,,202035.0,,,,,,,,,
263,PT02M07.00S,2024-04-04T00:55:46.6Z,2,REGULAR,substitution,out,[],1626171,,,1610612763,46,45,2024-04-04T00:56:05Z,2590000,False,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT02M07.00S,2024-04-04T00:55:46.6Z,2,REGULAR,substitution,out,[],1630590,,,1610612763,46,45,2024-04-04T00:56:05Z,2600000,False,,,0,,SUB out: S. Pippen Jr.,[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT02M07.00S,2024-04-04T00:55:46.6Z,2,REGULAR,substitution,out,[],1628379,,,1610612763,46,45,2024-04-04T00:56:05Z,2610000,False,,,0,,SUB out: L. Kennard,[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT02M07.00S,2024-04-04T00:55:46.6Z,2,REGULAR,substitution,out,[],1630205,,,1610612763,46,45,2024-04-04T00:56:05Z,2620000,False,,,0,,SUB out: L. Stevens,[1630205],1610612763.0,MEM,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT02M07.00S,2024-04-04T00:55:46.6Z,2,REGULAR,substitution,in,[],203507,,,1610612763,46,45,2024-04-04T00:56:05Z,2630000,False,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT02M07.00S,2024-04-04T00:55:46.6Z,2,REGULAR,substitution,in,[],1629634,,,1610612763,46,45,2024-04-04T00:56:05Z,2640000,False,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT02M07.00S,2024-04-04T00:55:46.6Z,2,REGULAR,substitution,in,[],1631222,,,1610612763,46,45,2024-04-04T00:56:05Z,2650000,False,,,0,,SUB in: J. LaRavia,[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT02M07.00S,2024-04-04T00:55:46.6Z,2,REGULAR,substitution,in,[],1630692,,,1610612763,46,45,2024-04-04T00:56:05Z,2660000,False,,,0,,SUB in: J. Goodwin,[1630692],1610612763.0,MEM,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT01M49.00S,2024-04-04T00:56:19.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628991,10.068988173455978,59.55882352941176,1610612763,46,47,2024-04-04T00:56:29Z,2670000,False,-48.0,42.0,1,left,J. Jackson Jr. 6' cutting Layup (10 PTS) (B. Clarke 1 AST),"[1628991, 1629634]",1610612763.0,MEM,cutting,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,6.37,Made,,10.0,B. Clarke,1629634.0,1.0,,,,,,,,,,
273,PT01M33.00S,2024-04-04T00:56:35.9Z,2,REGULAR,turnover,bad pass,[],1626192,,,1610612749,46,47,2024-04-04T00:56:48Z,2690000,False,,,0,,P. Connaughton bad pass TURNOVER (1 TO),"[1626192, 1628991]",1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Mid-Range,16-24 Left Center,1.0,Jackson Jr.,1628991.0,,,,,,,,,,,,,,,,,
274,PT01M33.00S,2024-04-04T00:56:35.9Z,2,REGULAR,steal,,[],1628991,,,1610612763,46,47,2024-04-04T00:56:38Z,2700000,False,,,0,,J. Jackson Jr. STEAL (1 STL),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
275,PT01M30.00S,2024-04-04T00:56:40.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628991,7.440867279894875,50.0,1610612763,46,47,2024-04-04T00:56:53Z,2710000,False,0.0,17.0,1,left,MISS J. Jackson Jr. running Layup - blocked,"[1628991, 203507]",1610612763.0,MEM,running,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,1.74,Missed,,,,,,,,,,,,,,Antetokounmpo,203507.0
276,PT01M30.00S,2024-04-04T00:56:40.0Z,2,REGULAR,block,,[],203507,,,1610612763,46,47,2024-04-04T00:56:43Z,2720000,False,,,0,,G. Antetokounmpo BLOCK (3 BLK),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
277,PT01M25.00S,2024-04-04T00:56:45.0Z,2,REGULAR,rebound,defensive,[],1626192,,,1610612749,46,47,2024-04-04T00:56:53Z,2730000,False,,,0,,P. Connaughton REBOUND (Off:0 Def:4),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Restricted Area,0-8 Center,,,,,,275.0,,,,,,,,,,4.0,4.0,0.0,,
278,PT01M23.00S,2024-04-04T00:56:48.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203507,91.40932982917214,50.98039215686274,1610612749,46,47,2024-04-04T00:56:58Z,2740000,False,5.0,28.0,1,right,MISS G. Antetokounmpo running Layup - blocked,"[203507, 1629634]",1610612749.0,MIL,running,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,2.87,Missed,,,,,,,,,,,,,,Clarke,1629634.0
279,PT01M23.00S,2024-04-04T00:56:48.1Z,2,REGULAR,block,,[],1629634,,,1610612749,46,47,2024-04-04T00:56:51Z,2750000,False,,,0,,B. Clarke BLOCK (1 BLK),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
280,PT01M23.00S,2024-04-04T00:56:48.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612749,46,47,2024-04-04T00:56:58Z,2760000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,278.0,,,,,,,,,,,,,,
282,PT01M21.00S,2024-04-04T00:57:08.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201572,92.06636005256242,56.372549019607845,1610612749,46,47,2024-04-04T00:57:29Z,2780000,False,32.0,22.0,1,right,MISS B. Lopez cutting Layup - blocked,"[201572, 1628991]",1610612749.0,MIL,cutting,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,3.88,Missed,,,,,,,,,,,,,,Jackson Jr.,1628991.0
283,PT01M21.00S,2024-04-04T00:57:08.3Z,2,REGULAR,block,,[],1628991,,,1610612749,46,47,2024-04-04T01:13:33Z,2790000,False,,,0,,J. Jackson Jr. BLOCK (1 BLK),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
284,PT01M21.00S,2024-04-04T00:57:08.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612749,46,47,2024-04-04T00:57:29Z,2800000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,282.0,,,,,,,,,,,,,,
286,PT01M12.00S,2024-04-04T00:57:35.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1626192,69.99014454664915,82.35294117647058,1610612749,46,47,2024-04-04T00:57:44Z,2820000,False,162.0,230.0,1,right,MISS P. Connaughton 28' 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Above the Break 3,24+ Right Center,,,,28.09,Missed,,,,,,,,,,,,,,,
287,PT01M12.00S,2024-04-04T00:57:35.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612749,46,47,2024-04-04T00:57:44Z,2830000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,286.0,,,,,,,,,,,,,,
288,PT01M12.00S,2024-04-04T00:57:42.9Z,2,REGULAR,foul,personal,[],1628991,,,1610612749,46,47,2024-04-04T00:57:59Z,2840000,False,,,0,,J. Jackson Jr. loose ball personal FOUL (2 PF),"[1628991, 201572]",1610612763.0,MEM,loose ball,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202026.0,2.0,0.0,Lopez,201572.0,,,,,
290,PT01M03.00S,2024-04-04T00:58:07.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203109,74.98357424441524,10.784313725490197,1610612749,46,47,2024-04-04T00:58:14Z,2860000,False,-196.0,183.0,1,right,MISS J. Crowder 26' 3PT,[203109],1610612749.0,MIL,,,,Crowder,J. Crowder,,,,,Above the Break 3,24+ Left Center,,,,26.8,Missed,,,,,,,,,,,,,,,
291,PT01M02.00S,2024-04-04T00:58:10.5Z,2,REGULAR,rebound,offensive,[],201572,,,1610612749,46,47,2024-04-04T00:58:10Z,2870000,False,,,0,,B. Lopez REBOUND (Off:1 Def:3),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Left Center,,,,,,290.0,,,,,,,,,,4.0,3.0,1.0,,
292,PT01M02.00S,2024-04-04T00:58:13.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629634,,,1610612749,46,47,2024-04-04T00:58:37Z,2880000,False,,,0,,B. Clarke shooting personal FOUL (1 PF) (Lopez 2 FT),"[1629634, 201572]",1610612763.0,MEM,shooting,,,Clarke,B. Clarke,,,,,Restricted Area,0-8 Center,,,,,,,,,,,200833.0,1.0,0.0,Lopez,201572.0,,,,,
294,PT01M02.00S,2024-04-04T00:58:38.5Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],201572,,,1610612749,46,47,2024-04-04T00:58:38Z,2900000,False,,,0,,MISS B. Lopez Free Throw 1 of 2,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
295,PT01M02.00S,2024-04-04T00:58:38.5Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,46,47,2024-04-04T00:58:38Z,2910000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,294.0,,,,,,,,,,,,,,
296,PT01M02.00S,2024-04-04T00:58:54.6Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],201572,,,1610612749,47,47,2024-04-04T00:58:54Z,2920000,False,,,0,,B. Lopez Free Throw 2 of 2 (9 PTS),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,Made,,9.0,,,,,,,,,,,,,
297,PT00M50.30S,2024-04-04T00:59:10.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629634,18.2161629434954,59.31372549019608,1610612763,47,49,2024-04-04T00:59:16Z,2930000,False,-47.0,119.0,1,left,B. Clarke 12' floating Jump Shot (4 PTS) (J. Goodwin 2 AST),"[1629634, 1630692]",1610612763.0,MEM,floating,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),8-16 Center,,,,12.75,Made,,4.0,J. Goodwin,1630692.0,2.0,,,,,,,,,,
299,PT00M35.20S,2024-04-04T00:59:32.3Z,2,REGULAR,2pt,Jump Shot,[],203507,94.43166885676742,32.1078431372549,1610612749,47,49,2024-04-04T00:59:41Z,2950000,False,-89.0,0.0,1,right,MISS G. Antetokounmpo 8' turnaround fadeaway Shot,[203507],1610612749.0,MIL,turnaround fadeaway,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Left,,,,8.95,Missed,,,,,,,,,,,,,,,
300,PT00M32.50S,2024-04-04T00:59:35.0Z,2,REGULAR,rebound,defensive,[],1631222,,,1610612763,47,49,2024-04-04T00:59:41Z,2960000,False,,,0,,J. LaRavia REBOUND (Off:0 Def:2),[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,Mid-Range,8-16 Left,,,,,,299.0,,,,,,,,,,2.0,2.0,0.0,,
301,PT00M26.40S,2024-04-04T00:59:41.2Z,2,REGULAR,2pt,Jump Shot,[],1629634,6.521024967148489,27.696078431372552,1610612763,47,51,2024-04-04T00:59:46Z,2970000,False,112.0,9.0,1,left,B. Clarke 11' Jump Shot (6 PTS) (J. Goodwin 3 AST),"[1629634, 1630692]",1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,Mid-Range,8-16 Right,,,,11.18,Made,,6.0,J. Goodwin,1630692.0,3.0,,,,,,,,,,
303,PT00M06.70S,2024-04-04T01:00:07.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203507,94.43166885676742,50.0,1610612749,49,51,2024-04-04T01:00:12Z,2990000,False,0.0,0.0,1,right,G. Antetokounmpo driving finger roll Layup (8 PTS),[203507],1610612749.0,MIL,driving finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,0.02,Made,,8.0,,,,,,,,,,,,,
304,PT00M02.40S,2024-04-04T01:00:14.3Z,2,REGULAR,3pt,Jump Shot,[],1628991,31.61957950065703,20.34313725490196,1610612763,49,51,2024-04-04T01:05:58Z,3000000,False,148.0,245.0,1,left,MISS J. Jackson Jr. 28' pullup 3PT,[1628991],1610612763.0,MEM,pullup,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Right Center,,,,28.61,Missed,,,,,,,,,,,,,,,
305,PT00M01.00S,2024-04-04T01:00:15.7Z,2,REGULAR,rebound,offensive,[],1629634,,,1610612763,49,51,2024-04-04T01:00:48Z,3010000,False,,,0,,B. Clarke REBOUND (Off:1 Def:2),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,Above the Break 3,24+ Right Center,,,,,,304.0,,,,,,,,,,3.0,2.0,1.0,,
306,PT00M00.00S,2024-04-04T01:00:25.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629634,6.915243101182654,50.49019607843137,1610612763,49,53,2024-04-04T01:00:31Z,3020000,False,-2.0,13.0,1,left,B. Clarke putback Layup (8 PTS),[1629634],1610612763.0,MEM,putback,,,Clarke,B. Clarke,,,,,Restricted Area,0-8 Center,,,,1.27,Made,,8.0,,,,,,,,,,,,,
308,PT00M00.00S,2024-04-04T01:01:25.6Z,2,REGULAR,period,end,[],0,,,1610612749,49,53,2024-04-04T01:01:25Z,3040000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT12M00.00S,2024-04-04T01:13:15.2Z,3,REGULAR,substitution,out,['startperiod'],1629634,,,1610612749,49,53,2024-04-04T01:15:31Z,3050000,False,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT12M00.00S,2024-04-04T01:13:15.2Z,3,REGULAR,substitution,out,['startperiod'],1631222,,,1610612749,49,53,2024-04-04T01:15:31Z,3060000,False,,,0,,SUB out: J. LaRavia,[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT12M00.00S,2024-04-04T01:13:15.2Z,3,REGULAR,substitution,out,['startperiod'],1630692,,,1610612749,49,53,2024-04-04T01:15:31Z,3070000,False,,,0,,SUB out: J. Goodwin,[1630692],1610612763.0,MEM,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT12M00.00S,2024-04-04T01:13:15.2Z,3,REGULAR,substitution,in,['startperiod'],1630590,,,1610612749,49,53,2024-04-04T01:15:31Z,3080000,False,,,0,,SUB in: S. Pippen Jr.,[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT12M00.00S,2024-04-04T01:13:15.2Z,3,REGULAR,substitution,in,['startperiod'],1628379,,,1610612749,49,53,2024-04-04T01:15:31Z,3090000,False,,,0,,SUB in: L. Kennard,[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT12M00.00S,2024-04-04T01:13:15.2Z,3,REGULAR,substitution,in,['startperiod'],1641998,,,1610612749,49,53,2024-04-04T01:15:31Z,3100000,False,,,0,,SUB in: T. Jemison,[1641998],1610612763.0,MEM,,,,Jemison,T. Jemison,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT12M00.00S,2024-04-04T01:15:40.1Z,3,REGULAR,period,start,[],0,,,1610612749,49,53,2024-04-04T01:15:40Z,3110000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT11M43.00S,2024-04-04T01:15:56.6Z,3,REGULAR,3pt,Jump Shot,[],203109,10.988830486202366,2.696078431372549,1610612749,49,53,2024-04-04T01:16:02Z,3120000,False,237.0,51.0,1,left,MISS J. Crowder 24' 3PT,[203109],1610612749.0,MIL,,,,Crowder,J. Crowder,,,,,Right Corner 3,24+ Right,,,,24.19,Missed,,,,,,,,,,,,,,,
318,PT11M39.00S,2024-04-04T01:16:00.6Z,3,REGULAR,rebound,defensive,[],1641713,,,1610612763,49,53,2024-04-04T01:16:02Z,3130000,False,,,0,,G. Jackson REBOUND (Off:0 Def:5),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Right Corner 3,24+ Right,,,,,,317.0,,,,,,,,,,5.0,5.0,0.0,,
319,PT11M23.00S,2024-04-04T01:16:15.9Z,3,REGULAR,3pt,Jump Shot,[],1641713,68.9388961892247,27.941176470588236,1610612763,49,53,2024-04-04T01:16:39Z,3140000,False,-110.0,239.0,1,right,MISS G. Jackson 26' step back 3PT,[1641713],1610612763.0,MEM,step back,,,Jackson,G. Jackson,,,,,Above the Break 3,24+ Left Center,,,,26.37,Missed,,,,,,,,,,,,,,,
320,PT11M20.00S,2024-04-04T01:16:18.9Z,3,REGULAR,rebound,defensive,[],201572,,,1610612749,49,53,2024-04-04T01:16:22Z,3150000,False,,,0,,B. Lopez REBOUND (Off:1 Def:4),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Left Center,,,,,,319.0,,,,,,,,,,5.0,4.0,1.0,,
