actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
253,PT07M08.00S,2023-12-16T23:53:27.7Z,2,REGULAR,freethrow,1 of 2,"['fastbreak', 'fromturnover']",202711,,,1610612765,58,31,2023-12-17T00:04:40Z,2520000,False,,,0,,B. Bogdanovic Free Throw 1 of 2 (3 PTS),[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,,,,Made,,,,,,,,,,,,3.0,,,,,,
254,PT07M08.00S,2023-12-16T23:53:47.6Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",202711,,,1610612765,58,32,2023-12-17T00:04:40Z,2530000,False,,,0,,B. Bogdanovic Free Throw 2 of 2 (4 PTS),[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,,,,Made,,,,,,,,,,,,4.0,,,,,,
255,PT06M51.00S,2023-12-16T23:54:07.2Z,2,REGULAR,3pt,Jump Shot,[],1626171,71.69842312746385,82.84313725490196,1610612749,61,32,2023-12-16T23:54:12Z,2540000,False,164.0,214.0,1,right,B. Portis 26' 3PT  (13 PTS) (C. Payne 2 AST),"[1626171, 1626166]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Right Center,26.93,Made,,,,,,,,,,,,13.0,C. Payne,1626166.0,2.0,,,
257,PT06M36.00S,2023-12-16T23:54:22.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630164,7.440867279894875,50.245098039215684,1610612765,61,34,2023-12-17T00:05:42Z,2560000,False,-1.0,17.0,1,left,J. Wiseman DUNK (4 PTS) (C. Cunningham 1 AST),"[1630164, 1630595]",1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,Restricted Area,0-8 Center,1.74,Made,,,,,,,,,,,,4.0,C. Cunningham,1630595.0,1.0,,,
259,PT06M25.00S,2023-12-16T23:54:36.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630164,,,1610612749,61,34,2023-12-16T23:55:20Z,2580000,False,,,0,,J. Wiseman shooting personal FOUL (3 PF) (Antetokounmpo 2 FT),"[1630164, 203507]",1610612765.0,DET,shooting,,,Wiseman,J. Wiseman,,,,,Restricted Area,0-8 Center,,,,,,,,,1626301.0,3.0,0.0,Antetokounmpo,203507.0,,,,,,,
261,PT06M25.00S,2023-12-16T23:55:21.5Z,2,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,61,34,2023-12-16T23:55:21Z,2600000,False,,,0,,MISS G. Antetokounmpo Free Throw 1 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
262,PT06M25.00S,2023-12-16T23:55:21.5Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,61,34,2023-12-16T23:55:21Z,2610000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,261.0,,,,,,,,,,,,,,,,,
265,PT06M25.00S,2023-12-16T23:55:22.7Z,2,REGULAR,substitution,out,[],1630164,,,1610612749,61,34,2023-12-16T23:55:28Z,2620000,False,,,0,,SUB out: J. Wiseman,[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT06M25.00S,2023-12-16T23:55:22.7Z,2,REGULAR,substitution,in,[],1628963,,,1610612749,61,34,2023-12-16T23:55:28Z,2630000,False,,,0,,SUB in: M. Bagley III,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT06M25.00S,2023-12-16T23:55:46.9Z,2,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,62,34,2023-12-16T23:55:46Z,2640000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (9 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,,,,,,,,,,,,9.0,,,,,,
268,PT06M05.00S,2023-12-16T23:56:07.7Z,2,REGULAR,turnover,lost ball,[],1630595,,,1610612765,62,34,2023-12-16T23:56:12Z,2650000,False,,,0,,C. Cunningham lost ball TURNOVER (2 TO),"[1630595, 1630699]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,2.0,Beauchamp,1630699.0
269,PT06M05.00S,2023-12-16T23:56:07.7Z,2,REGULAR,steal,,[],1630699,,,1610612749,62,34,2023-12-16T23:56:10Z,2660000,False,,,0,,M. Beauchamp STEAL (1 STL),[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
270,PT06M00.00S,2023-12-16T23:56:11.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630699,93.9060446780552,50.49019607843137,1610612749,64,34,2023-12-16T23:56:23Z,2670000,False,2.0,5.0,1,right,M. Beauchamp running reverse Layup (11 PTS),[1630699],1610612749.0,MIL,running reverse,,,Beauchamp,M. Beauchamp,,,,,Restricted Area,0-8 Center,0.54,Made,,,,,,,,,,,,11.0,,,,,,
271,PT05M45.00S,2023-12-16T23:56:27.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628963,7.5722733245729295,50.245098039215684,1610612765,64,36,2023-12-16T23:56:33Z,2680000,False,-1.0,19.0,1,left,M. Bagley III Layup (4 PTS) (C. Cunningham 2 AST),"[1628963, 1630595]",1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,1.87,Made,,,,,,,,,,,,4.0,C. Cunningham,1630595.0,2.0,,,
273,PT05M39.00S,2023-12-16T23:56:36.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628995,,,1610612749,64,36,2023-12-16T23:57:14Z,2700000,False,,,0,,K. Knox II shooting personal FOUL (2 PF) (Antetokounmpo 2 FT),"[1628995, 203507]",1610612765.0,DET,shooting,,,Knox II,K. Knox II,,,,,Restricted Area,0-8 Center,,,,,,,,,1162.0,2.0,0.0,Antetokounmpo,203507.0,,,,,,,
275,PT05M39.00S,2023-12-16T23:57:15.8Z,2,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,64,36,2023-12-16T23:57:45Z,2720000,False,,,0,,MISS G. Antetokounmpo Free Throw 1 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
276,PT05M39.00S,2023-12-16T23:57:15.8Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612749,64,36,2023-12-16T23:57:45Z,2730000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,275.0,,,,,,,,,,,,,,,,,
277,PT05M39.00S,2023-12-16T23:57:17.0Z,2,REGULAR,substitution,out,[],1626166,,,1610612749,64,36,2023-12-16T23:57:27Z,2740000,False,,,0,,SUB out: C. Payne,[1626166],1610612749.0,MIL,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT05M39.00S,2023-12-16T23:57:17.0Z,2,REGULAR,substitution,out,[],1630165,,,1610612749,64,36,2023-12-16T23:57:27Z,2750000,False,,,0,,SUB out: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT05M39.00S,2023-12-16T23:57:17.0Z,2,REGULAR,substitution,in,[],203081,,,1610612749,64,36,2023-12-16T23:57:27Z,2760000,False,,,0,,SUB in: D. Lillard,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT05M39.00S,2023-12-16T23:57:17.0Z,2,REGULAR,substitution,in,[],1631204,,,1610612749,64,36,2023-12-16T23:57:27Z,2770000,False,,,0,,SUB in: M. Sasser,[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT05M39.00S,2023-12-16T23:57:15.8Z,2,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,64,36,2023-12-16T23:57:45Z,2780000,False,,,0,,MISS G. Antetokounmpo Free Throw 2 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
282,PT05M36.00S,2023-12-16T23:57:18.8Z,2,REGULAR,rebound,defensive,[],1628963,,,1610612765,64,36,2023-12-16T23:57:45Z,2790000,False,,,0,,M. Bagley III REBOUND (Off:0 Def:3),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,281.0,3.0,3.0,0.0,,,,,,,,,,,,,,
283,PT05M28.00S,2023-12-16T23:57:52.8Z,2,REGULAR,3pt,Jump Shot,[],202711,28.86005256241787,16.666666666666664,1610612765,64,39,2023-12-16T23:57:57Z,2800000,False,167.0,219.0,1,left,B. Bogdanovic 27' 3PT  (7 PTS) (C. Cunningham 3 AST),"[202711, 1630595]",1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Right Center,27.51,Made,,,,,,,,,,,,7.0,C. Cunningham,1630595.0,3.0,,,
285,PT05M10.00S,2023-12-16T23:58:10.4Z,2,REGULAR,2pt,Jump Shot,[],203507,77.4802890932983,29.65686274509804,1610612749,66,39,2023-12-16T23:58:15Z,2820000,False,-102.0,159.0,1,right,G. Antetokounmpo 18' pullup Jump Shot (11 PTS),[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Left Center,18.89,Made,,,,,,,,,,,,11.0,,,,,,
286,PT04M54.00S,2023-12-16T23:58:26.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,16.113666228646515,65.44117647058823,1610612765,66,41,2023-12-16T23:58:32Z,2830000,False,-77.0,99.0,1,left,C. Cunningham 12' step back bank Jump Shot (13 PTS),[1630595],1610612765.0,DET,step back bank,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),8-16 Left,12.55,Made,,,,,,,,,,,,13.0,,,,,,
287,PT04M42.00S,2023-12-16T23:58:38.1Z,2,REGULAR,3pt,Jump Shot,[],1626171,81.2089356110381,6.640625,1610612749,69,41,2023-12-16T23:58:44Z,2840000,False,-217.0,124.0,1,right,B. Portis 24' 3PT  (16 PTS) (G. Antetokounmpo 4 AST),"[1626171, 203507]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Left Center,24.98,Made,,,,,,,,,,,,16.0,G. Antetokounmpo,203507.0,4.0,,,
289,PT04M32.00S,2023-12-16T23:58:47.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,18.347568988173457,45.588235294117645,1610612765,69,43,2023-12-16T23:58:56Z,2860000,False,22.0,120.0,1,left,C. Cunningham 12' driving floating Jump Shot (15 PTS),[1630595],1610612765.0,DET,driving floating,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),8-16 Center,12.2,Made,,,,,,,,,,,,15.0,,,,,,
290,PT04M18.00S,2023-12-16T23:59:01.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626171,94.1688567674113,49.26470588235294,1610612749,71,43,2023-12-17T00:08:04Z,2870000,False,-4.0,2.0,1,right,B. Portis Layup (18 PTS),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,0.44,Made,,,,,,,,,,,,18.0,,,,,,
291,PT04M03.00S,2023-12-16T23:59:17.0Z,2,REGULAR,3pt,Jump Shot,[],202711,31.225361366622867,71.56862745098039,1610612765,71,43,2023-12-16T23:59:21Z,2880000,False,-108.0,241.0,1,left,MISS B. Bogdanovic 26' 3PT,[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Left Center,26.4,Missed,,,,,,,,,,,,,,,,,,
292,PT04M00.00S,2023-12-16T23:59:20.0Z,2,REGULAR,rebound,defensive,[],1641748,,,1610612749,71,43,2023-12-16T23:59:21Z,2890000,False,,,0,,A. Jackson Jr. REBOUND (Off:0 Def:4),[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,Above the Break 3,24+ Left Center,,,291.0,4.0,4.0,0.0,,,,,,,,,,,,,,
293,PT03M52.00S,2023-12-16T23:59:28.4Z,2,REGULAR,3pt,Jump Shot,[],1626171,74.37582128777925,13.748468137254902,1610612749,71,43,2023-12-16T23:59:36Z,2900000,False,-181.0,188.0,1,right,MISS B. Portis 26' 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Left Center,26.15,Missed,,,,,,,,,,,,,,,,,,
294,PT03M52.00S,2023-12-16T23:59:28.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612765,71,43,2023-12-16T23:59:36Z,2910000,False,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Above the Break 3,24+ Left Center,,,293.0,,,,,,,,,,,,,,,,,
296,PT03M52.00S,2023-12-16T23:59:35.6Z,2,REGULAR,substitution,out,[],203507,,,1610612765,71,43,2023-12-16T23:59:49Z,2930000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT03M52.00S,2023-12-16T23:59:35.6Z,2,REGULAR,substitution,out,[],1628995,,,1610612765,71,43,2023-12-16T23:59:49Z,2940000,False,,,0,,SUB out: K. Knox II,[1628995],1610612765.0,DET,,,,Knox II,K. Knox II,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT03M52.00S,2023-12-16T23:59:35.6Z,2,REGULAR,substitution,in,[],201572,,,1610612765,71,43,2023-12-16T23:59:49Z,2950000,False,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT03M52.00S,2023-12-16T23:59:35.6Z,2,REGULAR,substitution,in,[],1630587,,,1610612765,71,43,2023-12-16T23:59:49Z,2960000,False,,,0,,SUB in: I. Livers,[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT03M41.00S,2023-12-16T23:59:58.5Z,2,REGULAR,2pt,Jump Shot,[],1630587,14.536793692509855,33.088235294117645,1610612765,71,43,2023-12-17T00:02:58Z,2970000,False,85.0,84.0,1,left,MISS I. Livers 11' driving floating bank Shot,[1630587],1610612765.0,DET,driving floating bank,,,Livers,I. Livers,,,,,Mid-Range,8-16 Right,11.93,Missed,,,,,,,,,,,,,,,,,,
301,PT03M39.00S,2023-12-17T00:00:00.5Z,2,REGULAR,rebound,offensive,[],1628963,,,1610612765,71,43,2023-12-17T00:02:58Z,2980000,False,,,0,,M. Bagley III REBOUND (Off:1 Def:3),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,Mid-Range,8-16 Right,,,300.0,4.0,3.0,1.0,,,,,,,,,,,,,,
302,PT03M39.00S,2023-12-17T00:00:04.5Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628963,5.590000152587891,50.0,1610612765,71,45,2023-12-17T00:03:09Z,2990000,False,0.0,0.0,1,left,M. Bagley III tip Layup (6 PTS),[1628963],1610612765.0,DET,tip,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,,,,,6.0,,,,,,
303,PT03M22.00S,2023-12-17T00:00:14.8Z,2,REGULAR,turnover,bad pass,[],203081,,,1610612749,71,45,2023-12-17T00:00:19Z,3000000,False,,,0,,D. Lillard bad pass TURNOVER (1 TO),"[203081, 1631204]",1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,1.0,Sasser,1631204.0
304,PT03M22.00S,2023-12-17T00:00:14.8Z,2,REGULAR,steal,,[],1631204,,,1610612765,71,45,2023-12-17T00:00:17Z,3010000,False,,,0,,M. Sasser STEAL (1 STL),[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
305,PT03M07.00S,2023-12-17T00:00:30.1Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1628963,21.895532194480946,49.50980392156863,1610612765,71,45,2023-12-17T00:08:56Z,3020000,False,2.0,153.0,1,left,MISS M. Bagley III 15' pullup Shot,[1628963],1610612765.0,DET,pullup,,,Bagley III,M. Bagley III,,,,,Mid-Range,8-16 Center,15.33,Missed,,,,,,,,,,,,,,,,,,
306,PT03M07.00S,2023-12-17T00:00:30.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612765,71,45,2023-12-17T00:00:41Z,3030000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Mid-Range,8-16 Center,,,305.0,,,,,,,,,,,,,,,,,
307,PT03M07.00S,2023-12-17T00:00:34.8Z,2,REGULAR,foul,personal,[],1641748,,,1610612765,71,45,2023-12-17T00:00:43Z,3040000,False,,,0,,A. Jackson Jr. loose ball personal FOUL (2 PF),"[1641748, 202711]",1610612749.0,MIL,loose ball,,,Jackson Jr.,A. Jackson Jr.,,,,,Mid-Range,8-16 Center,,,,,,,,,1162.0,2.0,0.0,Bogdanovic,202711.0,,,,,,,
309,PT03M07.00S,2023-12-17T00:00:45.3Z,2,REGULAR,substitution,out,[],1626171,,,1610612765,71,45,2023-12-17T00:00:55Z,3060000,False,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT03M07.00S,2023-12-17T00:00:45.3Z,2,REGULAR,substitution,in,[],203648,,,1610612765,71,45,2023-12-17T00:00:55Z,3070000,False,,,0,,SUB in: T. Antetokounmpo,[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT02M56.00S,2023-12-17T00:01:14.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",202711,8.623521681997373,48.28431372549019,1610612765,71,47,2023-12-17T00:01:18Z,3080000,False,9.0,29.0,1,left,B. Bogdanovic driving finger roll Layup (9 PTS),[202711],1610612765.0,DET,driving finger roll,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,2.99,Made,,,,,,,,,,,,9.0,,,,,,
313,PT02M43.00S,2023-12-17T00:01:41.2Z,2,REGULAR,foul,offensive,[],201572,,,1610612749,71,47,2023-12-17T00:01:50Z,3100000,False,,,0,,B. Lopez offensive FOUL (1 PF),"[201572, 1631204]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Right Center,,,,,,,,,1626301.0,1.0,0.0,Sasser,1631204.0,,,,,,,
315,PT02M43.00S,2023-12-17T00:01:41.2Z,2,REGULAR,turnover,offensive foul,[],201572,,,1610612749,71,47,2023-12-17T00:01:41Z,3120000,False,,,0,,B. Lopez offensive foul TURNOVER (1 TO),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Right Center,,,,,,,,,1626301.0,,,,,,,,,1.0,,
316,PT02M43.00S,2023-12-17T00:01:53.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,71,47,2023-12-17T00:01:53Z,3130000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT02M43.00S,2023-12-17T00:03:46.6Z,2,REGULAR,substitution,out,[],1641748,,,1610612765,71,47,2023-12-17T00:04:26Z,3140000,False,,,0,,SUB out: A. Jackson Jr.,[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT02M43.00S,2023-12-17T00:03:46.6Z,2,REGULAR,substitution,in,[],1631260,,,1610612765,71,47,2023-12-17T00:04:26Z,3150000,False,,,0,,SUB in: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT02M33.00S,2023-12-17T00:05:33.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202711,8.09789750328515,51.470588235294116,1610612765,71,49,2023-12-17T00:05:39Z,3160000,False,-7.0,24.0,1,left,B. Bogdanovic cutting Layup (11 PTS) (M. Bagley III 1 AST),"[202711, 1628963]",1610612765.0,DET,cutting,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,2.47,Made,,,,,,,,,,,,11.0,M. Bagley III,1628963.0,1.0,,,
323,PT02M33.00S,2023-12-17T00:05:38.8Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",201572,,,1610612765,71,49,2023-12-17T00:06:03Z,3180000,False,,,0,,B. Lopez shooting personal FOUL (2 PF) (Bogdanovic 1 FT),"[201572, 202711]",1610612749.0,MIL,shooting,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,,1628487.0,2.0,0.0,Bogdanovic,202711.0,,,,,,,
325,PT02M33.00S,2023-12-17T00:06:05.1Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],202711,,,1610612765,71,50,2023-12-17T00:06:05Z,3200000,False,,,0,,B. Bogdanovic Free Throw 1 of 1 (12 PTS),[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,,,,Made,,,,,,,,,,,,12.0,,,,,,
326,PT02M17.00S,2023-12-17T00:06:19.4Z,2,REGULAR,turnover,bad pass,[],1630699,,,1610612749,71,50,2023-12-17T00:06:25Z,3210000,False,,,0,,M. Beauchamp bad pass TURNOVER (2 TO),"[1630699, 1631204]",1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,2.0,Sasser,1631204.0
327,PT02M17.00S,2023-12-17T00:06:19.4Z,2,REGULAR,steal,,[],1631204,,,1610612765,71,50,2023-12-17T00:06:22Z,3220000,False,,,0,,M. Sasser STEAL (2 STL),[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
328,PT02M12.00S,2023-12-17T00:06:23.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631204,8.229303547963205,51.225490196078425,1610612765,71,52,2023-12-17T00:06:31Z,3230000,False,-6.0,25.0,1,left,M. Sasser running reverse Layup (4 PTS),[1631204],1610612765.0,DET,running reverse,,,Sasser,M. Sasser,,,,,Restricted Area,0-8 Center,2.56,Made,,,,,,,,,,,,4.0,,,,,,
329,PT01M43.00S,2023-12-17T00:06:53.5Z,2,REGULAR,2pt,Jump Shot,[],201572,76.47831800262811,52.19439338235294,1610612749,73,52,2023-12-17T00:07:01Z,3240000,False,11.0,169.0,1,right,B. Lopez 16' Jump Shot (5 PTS) (D. Lillard 3 AST),"[201572, 203081]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Mid-Range,16-24 Center,16.9,Made,,,,,,,,,,,,5.0,D. Lillard,203081.0,3.0,,,
331,PT01M28.00S,2023-12-17T00:07:09.0Z,2,REGULAR,turnover,bad pass,[],1631204,,,1610612765,73,52,2023-12-17T00:07:15Z,3260000,False,,,0,,M. Sasser bad pass TURNOVER (2 TO),"[1631204, 1630699]",1610612765.0,DET,,,,Sasser,M. Sasser,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,2.0,Beauchamp,1630699.0
332,PT01M28.00S,2023-12-17T00:07:09.0Z,2,REGULAR,steal,,[],1630699,,,1610612749,73,52,2023-12-17T00:07:12Z,3270000,False,,,0,,M. Beauchamp STEAL (2 STL),[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
333,PT01M23.00S,2023-12-17T00:07:14.4Z,2,REGULAR,turnover,bad pass,[],1630699,,,1610612749,73,52,2023-12-17T00:07:20Z,3280000,False,,,0,,M. Beauchamp bad pass TURNOVER (3 TO),"[1630699, 1630587]",1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,3.0,Livers,1630587.0
334,PT01M23.00S,2023-12-17T00:07:14.4Z,2,REGULAR,steal,,[],1630587,,,1610612765,73,52,2023-12-17T00:07:17Z,3290000,False,,,0,,I. Livers STEAL (2 STL),[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
335,PT01M15.00S,2023-12-17T00:07:22.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],202711,33.85348226018397,50.0,1610612765,73,52,2023-12-17T00:07:27Z,3300000,False,0.0,266.0,1,left,MISS B. Bogdanovic 26' 3PT,[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Center,26.57,Missed,,,,,,,,,,,,,,,,,,
336,PT01M10.00S,2023-12-17T00:07:27.1Z,2,REGULAR,rebound,defensive,[],1630699,,,1610612749,73,52,2023-12-17T00:07:27Z,3310000,False,,,0,,M. Beauchamp REBOUND (Off:1 Def:3),[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,Above the Break 3,24+ Center,,,335.0,4.0,3.0,1.0,,,,,,,,,,,,,,
337,PT01M03.00S,2023-12-17T00:07:33.8Z,2,REGULAR,2pt,Jump Shot,[],203081,78.13731931668858,40.19607843137255,1610612749,75,52,2023-12-17T00:07:38Z,3320000,False,-49.0,153.0,1,right,D. Lillard 16' fadeaway Jump Shot (17 PTS),[203081],1610612749.0,MIL,fadeaway,,,Lillard,D. Lillard,,,,,Mid-Range,16-24 Center,16.07,Made,,,,,,,,,,,,17.0,,,,,,
338,PT00M55.30S,2023-12-17T00:07:47.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203081,,,1610612765,75,52,2023-12-17T00:08:02Z,3330000,False,,,0,,D. Lillard personal FOUL (1 PF) (Sasser 2 FT),"[203081, 1631204]",1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Right Center,,,,,,,,,1626301.0,1.0,0.0,Sasser,1631204.0,,,,,,,
340,PT00M55.30S,2023-12-17T00:08:14.0Z,2,REGULAR,freethrow,1 of 2,[],1631204,,,1610612765,75,53,2023-12-17T00:08:14Z,3350000,False,,,0,,M. Sasser Free Throw 1 of 2 (5 PTS),[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,,,,Made,,,,,,,,,,,,5.0,,,,,,
