actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
270,PT05M17.00S,2024-02-25T23:51:43.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,42,44,2024-02-25T23:51:43Z,2580000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT05M17.00S,2024-02-25T23:52:42.4Z,2,REGULAR,substitution,out,[],1629013,,,1610612764,42,44,2024-02-25T23:54:16Z,2590000,False,,,0,,SUB out: L. Shamet,[1629013],1610612764.0,WAS,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT05M17.00S,2024-02-25T23:52:42.4Z,2,REGULAR,substitution,out,[],1626158,,,1610612764,42,44,2024-02-25T23:54:16Z,2600000,False,,,0,,SUB out: R. Holmes,[1626158],1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT05M17.00S,2024-02-25T23:52:42.4Z,2,REGULAR,substitution,out,[],1627777,,,1610612764,42,44,2024-02-25T23:54:16Z,2610000,False,,,0,,SUB out: G. Niang,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT05M17.00S,2024-02-25T23:52:42.4Z,2,REGULAR,substitution,out,[],1630171,,,1610612764,42,44,2024-02-25T23:54:16Z,2620000,False,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT05M17.00S,2024-02-25T23:52:42.4Z,2,REGULAR,substitution,in,[],1628963,,,1610612764,42,44,2024-02-25T23:54:16Z,2630000,False,,,0,,SUB in: M. Bagley III,[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT05M17.00S,2024-02-25T23:52:42.4Z,2,REGULAR,substitution,in,[],1629673,,,1610612764,42,44,2024-02-25T23:54:16Z,2640000,False,,,0,,SUB in: J. Poole,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT05M17.00S,2024-02-25T23:52:42.4Z,2,REGULAR,substitution,in,[],1629731,,,1610612764,42,44,2024-02-25T23:54:16Z,2650000,False,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT05M17.00S,2024-02-25T23:52:42.4Z,2,REGULAR,substitution,in,[],1629622,,,1610612764,42,44,2024-02-25T23:54:16Z,2660000,False,,,0,,SUB in: M. Strus,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT05M08.00S,2024-02-25T23:54:48.9Z,2,REGULAR,2pt,Jump Shot,[],1629673,78.79434954007884,49.754901960784316,1610612764,42,44,2024-02-25T23:54:54Z,2670000,False,-1.0,147.0,1,right,MISS J. Poole 14' driving floating Shot,[1629673],1610612764.0,WAS,driving floating,,,Poole,J. Poole,,,,,Mid-Range,8-16 Center,,,,,,Missed,,,,,,14.68,,,,,,,,
280,PT05M06.00S,2024-02-25T23:54:50.9Z,2,REGULAR,rebound,defensive,[],1628386,,,1610612739,42,44,2024-02-25T23:54:54Z,2680000,False,,,0,,J. Allen REBOUND (Off:0 Def:6),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Mid-Range,8-16 Center,,,,,,,,279.0,6.0,6.0,0.0,,,,,,,,,
281,PT04M52.00S,2024-02-25T23:55:05.8Z,2,REGULAR,3pt,Jump Shot,[],1629731,16.113666228646515,5.88235294117647,1610612739,42,44,2024-02-25T23:55:10Z,2690000,False,221.0,99.0,1,left,MISS D. Wade 24' 3PT,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,,24.18,,,,,,,,
282,PT04M49.00S,2024-02-25T23:55:08.8Z,2,REGULAR,rebound,defensive,[],1631098,,,1610612764,42,44,2024-02-25T23:55:10Z,2700000,False,,,0,,J. Davis REBOUND (Off:0 Def:2),[1631098],1610612764.0,WAS,,,,Davis,J. Davis,,,,,Above the Break 3,24+ Right Center,,,,,,,,281.0,2.0,2.0,0.0,,,,,,,,,
283,PT04M42.00S,2024-02-25T23:55:18.2Z,2,REGULAR,foul,personal,[],1628378,,,1610612764,42,44,2024-02-25T23:55:28Z,2710000,False,,,0,,D. Mitchell personal FOUL (2 PF),"[1628378, 1629673]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Mid-Range,8-16 Center,1193.0,2.0,0.0,Poole,1629673.0,,,,,,,,,,,,,,,
285,PT04M38.00S,2024-02-25T23:55:40.1Z,2,REGULAR,3pt,Jump Shot,[],1631098,87.72996057818659,2.941176470588235,1610612764,42,44,2024-02-25T23:55:44Z,2730000,False,-235.0,63.0,1,right,MISS J. Davis 24' 3PT,[1631098],1610612764.0,WAS,,,,Davis,J. Davis,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,,,,24.35,,,,,,,,
286,PT04M35.00S,2024-02-25T23:55:43.1Z,2,REGULAR,rebound,defensive,[],1628386,,,1610612739,42,44,2024-02-25T23:55:44Z,2740000,False,,,0,,J. Allen REBOUND (Off:0 Def:7),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Left Corner 3,24+ Left,,,,,,,,285.0,7.0,7.0,0.0,,,,,,,,,
287,PT04M29.00S,2024-02-25T23:55:49.1Z,2,REGULAR,3pt,Jump Shot,[],1630241,20.45006570302234,93.62745098039215,1610612739,42,44,2024-02-25T23:55:53Z,2750000,False,-218.0,140.0,1,left,MISS S. Merrill 25' 3PT,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,25.9,,,,,,,,
288,PT04M28.00S,2024-02-25T23:55:50.1Z,2,REGULAR,rebound,defensive,[],1629673,,,1610612764,42,44,2024-02-26T00:15:50Z,2760000,False,,,0,,J. Poole REBOUND (Off:0 Def:4),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,,,,,,,,287.0,4.0,4.0,0.0,,,,,,,,,
289,PT04M26.00S,2024-02-25T23:55:54.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629673,65.78515111695138,48.77450980392157,1610612764,45,44,2024-02-26T00:15:59Z,2770000,False,-6.0,269.0,1,right,J. Poole 26' 3PT running pullup (12 PTS),[1629673],1610612764.0,WAS,running pullup,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,,,,,,Made,12.0,,,,,26.92,,,,,,,,
290,PT04M02.00S,2024-02-25T23:56:15.7Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628386,5.732588699080158,46.81372549019608,1610612739,45,46,2024-02-25T23:56:22Z,2780000,False,16.0,1.0,1,left,J. Allen driving bank Hook (14 PTS) (D. Mitchell 3 AST),"[1628386, 1628378]",1610612739.0,CLE,driving bank,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,Made,14.0,,,,,1.6,,,D. Mitchell,1628378.0,3.0,,,
292,PT03M37.00S,2024-02-25T23:56:40.5Z,2,REGULAR,3pt,Jump Shot,[],1628963,95.6143232588699,94.6078431372549,1610612764,45,46,2024-02-25T23:56:44Z,2800000,False,223.0,-11.0,1,right,MISS M. Bagley III 3PT,[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,,,,22.33,,,,,,,,
293,PT03M35.00S,2024-02-25T23:56:42.5Z,2,REGULAR,rebound,defensive,[],1630241,,,1610612739,45,46,2024-02-25T23:56:44Z,2810000,False,,,0,,S. Merrill REBOUND (Off:0 Def:1),[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Right Corner 3,24+ Right,,,,,,,,292.0,1.0,1.0,0.0,,,,,,,,,
294,PT03M24.00S,2024-02-25T23:56:53.6Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628386,11.383048620236531,44.85294117647059,1610612739,45,46,2024-02-25T23:56:58Z,2820000,False,26.0,55.0,1,left,MISS J. Allen 6' turnaround Hook,[1628386],1610612739.0,CLE,turnaround,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,,6.03,,,,,,,,
295,PT03M22.00S,2024-02-25T23:56:55.6Z,2,REGULAR,rebound,defensive,[],1628398,,,1610612764,45,46,2024-02-25T23:56:58Z,2830000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:4),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,294.0,4.0,4.0,0.0,,,,,,,,,
296,PT03M11.00S,2024-02-25T23:57:06.7Z,2,REGULAR,3pt,Jump Shot,[],1629673,76.82325886990802,90.19607843137256,1610612764,45,46,2024-02-25T23:57:12Z,2840000,False,201.0,165.0,1,right,MISS J. Poole 26' step back 3PT,[1629673],1610612764.0,WAS,step back,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,,26.03,,,,,,,,
297,PT03M09.00S,2024-02-25T23:57:08.7Z,2,REGULAR,rebound,defensive,[],1629731,,,1610612739,45,46,2024-02-25T23:57:12Z,2850000,False,,,0,,D. Wade REBOUND (Off:0 Def:1),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Above the Break 3,24+ Right Center,,,,,,,,296.0,1.0,1.0,0.0,,,,,,,,,
299,PT03M01.00S,2024-02-25T23:57:24.8Z,2,REGULAR,substitution,out,[],1631098,,,1610612739,45,46,2024-02-25T23:57:28Z,2870000,False,,,0,,SUB out: J. Davis,[1631098],1610612764.0,WAS,,,,Davis,J. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT03M01.00S,2024-02-25T23:57:24.8Z,2,REGULAR,substitution,in,[],1629013,,,1610612739,45,46,2024-02-25T23:57:28Z,2880000,False,,,0,,SUB in: L. Shamet,[1629013],1610612764.0,WAS,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT02M57.00S,2024-02-25T23:57:48.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628386,8.623521681997373,52.69607843137255,1610612739,45,46,2024-02-25T23:57:54Z,2890000,False,-13.0,29.0,1,left,MISS J. Allen cutting DUNK,[1628386],1610612739.0,CLE,cutting,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,3.16,,,,,,,,
302,PT02M55.00S,2024-02-25T23:57:50.4Z,2,REGULAR,rebound,defensive,[],1629673,,,1610612764,45,46,2024-02-25T23:57:54Z,2900000,False,,,0,,J. Poole REBOUND (Off:0 Def:5),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,,,,,,,,301.0,5.0,5.0,0.0,,,,,,,,,
303,PT02M48.00S,2024-02-25T23:57:57.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,93.77463863337714,39.21568627450981,1610612764,47,46,2024-02-25T23:58:08Z,2910000,False,-54.0,6.0,1,right,J. Poole driving Layup (14 PTS),[1629673],1610612764.0,WAS,driving,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,14.0,,,,,5.42,,,,,,,,
304,PT02M27.00S,2024-02-25T23:58:19.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630241,15.062417871222076,42.15686274509804,1610612739,47,48,2024-02-25T23:58:23Z,2920000,False,39.0,89.0,1,left,S. Merrill 9' driving floating Jump Shot (2 PTS) (D. Wade 1 AST),"[1630241, 1629731]",1610612739.0,CLE,driving floating,,,Merrill,S. Merrill,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,2.0,,,,,9.73,,,D. Wade,1629731.0,1.0,,,
306,PT02M03.00S,2024-02-25T23:58:42.1Z,2,REGULAR,2pt,Jump Shot,[],1629013,79.45137976346912,40.68627450980392,1610612764,47,48,2024-02-25T23:58:46Z,2940000,False,-47.0,141.0,1,right,MISS L. Shamet 14' pullup Shot,[1629013],1610612764.0,WAS,pullup,,,Shamet,L. Shamet,,,,,Mid-Range,8-16 Center,,,,,,Missed,,,,,,14.82,,,,,,,,
307,PT02M00.00S,2024-02-25T23:58:45.1Z,2,REGULAR,rebound,defensive,[],1630241,,,1610612739,47,48,2024-02-25T23:58:46Z,2950000,False,,,0,,S. Merrill REBOUND (Off:0 Def:2),[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Mid-Range,8-16 Center,,,,,,,,306.0,2.0,2.0,0.0,,,,,,,,,
308,PT01M52.00S,2024-02-25T23:58:53.2Z,2,REGULAR,2pt,Jump Shot,[],1628378,20.844283837056505,84.80392156862744,1610612739,47,50,2024-02-25T23:59:05Z,2960000,False,-174.0,143.0,1,left,D. Mitchell 22' pullup Jump Shot (5 PTS),[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Left Center,,,,,,Made,5.0,,,,,22.55,,,,,,,,
309,PT01M37.00S,2024-02-25T23:59:08.0Z,2,REGULAR,3pt,Jump Shot,[],1629673,69.72733245729303,14.215686274509803,1610612764,50,50,2024-02-25T23:59:14Z,2970000,False,-179.0,232.0,1,right,J. Poole 29' 3PT  (17 PTS) (K. Kuzma 3 AST),"[1629673, 1628398]",1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,,,,,,Made,17.0,,,,,29.3,,,K. Kuzma,1628398.0,3.0,,,
313,PT01M31.00S,2024-02-26T00:01:39.4Z,2,REGULAR,foul,technical,['1freethrow'],1629673,,,1610612739,50,50,2024-02-26T00:01:46Z,3010000,False,,,0,,J. Poole technical FOUL (1 Tech),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,202041.0,1.0,1.0,,,,,,,,,,,,,,,,,
314,PT01M31.00S,2024-02-26T00:01:50.7Z,2,REGULAR,substitution,out,[],1630241,,,1610612739,50,50,2024-02-26T00:02:04Z,3020000,False,,,0,,SUB out: S. Merrill,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT01M31.00S,2024-02-26T00:01:50.7Z,2,REGULAR,substitution,out,[],1629731,,,1610612739,50,50,2024-02-26T00:02:04Z,3030000,False,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT01M31.00S,2024-02-26T00:01:50.7Z,2,REGULAR,substitution,in,[],1630596,,,1610612739,50,50,2024-02-26T00:02:04Z,3040000,False,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT01M31.00S,2024-02-26T00:01:50.7Z,2,REGULAR,substitution,in,[],1629636,,,1610612739,50,50,2024-02-26T00:02:04Z,3050000,False,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT01M31.00S,2024-02-26T00:02:08.7Z,2,REGULAR,freethrow,1 of 1,[],1628378,,,1610612739,50,51,2024-02-26T00:02:08Z,3060000,False,,,0,,D. Mitchell technical Free Throw 1 of 1 (6 PTS),[1628378],1610612739.0,CLE,technical,,,Mitchell,D. Mitchell,,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,
319,PT01M17.00S,2024-02-26T00:02:34.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,12.828515111695138,50.98039215686274,1610612739,50,53,2024-02-26T00:02:40Z,3070000,False,-5.0,68.0,1,left,D. Garland 6' driving floating Jump Shot (4 PTS) (D. Mitchell 4 AST),"[1629636, 1628378]",1610612739.0,CLE,driving floating,,,Garland,D. Garland,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,4.0,,,,,6.83,,,D. Mitchell,1628378.0,4.0,,,
321,PT01M03.00S,2024-02-26T00:02:49.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628963,93.24901445466492,53.18627450980392,1610612764,52,53,2024-02-26T00:02:54Z,3090000,False,16.0,11.0,1,right,M. Bagley III driving reverse Layup (4 PTS) (T. Jones 7 AST),"[1628963, 1626145]",1610612764.0,WAS,driving reverse,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,,,,,1.93,,,T. Jones,1626145.0,7.0,,,
323,PT00M50.10S,2024-02-26T00:03:04.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628386,9.674770039421814,52.69607843137255,1610612739,52,55,2024-02-26T00:03:11Z,3110000,False,-13.0,38.0,1,left,J. Allen cutting DUNK (16 PTS) (D. Mitchell 5 AST),"[1628386, 1628378]",1610612739.0,CLE,cutting,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,Made,16.0,,,,,4.07,,,D. Mitchell,1628378.0,5.0,,,
325,PT00M29.90S,2024-02-26T00:03:24.8Z,2,REGULAR,2pt,Jump Shot,[],1629013,76.95466491458606,67.8921568627451,1610612764,54,55,2024-02-26T00:03:28Z,3130000,False,89.0,164.0,1,right,L. Shamet 18' pullup Jump Shot (5 PTS) (M. Bagley III 1 AST),"[1629013, 1628963]",1610612764.0,WAS,pullup,,,Shamet,L. Shamet,,,,,Mid-Range,16-24 Right Center,,,,,,Made,5.0,,,,,18.69,,,M. Bagley III,1628963.0,1.0,,,
327,PT00M07.00S,2024-02-26T00:03:52.5Z,2,REGULAR,turnover,out-of-bounds,[],1628378,,,1610612739,54,55,2024-02-26T00:04:01Z,3150000,False,,,0,,D. Mitchell bad pass out-of-bounds TURNOVER (3 TO),[1628378],1610612739.0,CLE,bad pass,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Right Center,200833.0,,,,,,,,,,,,,,,,,3.0,,
328,PT00M07.00S,2024-02-26T00:03:57.8Z,2,REGULAR,substitution,out,[],1628378,,,1610612764,54,55,2024-02-26T00:04:04Z,3160000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT00M07.00S,2024-02-26T00:03:57.8Z,2,REGULAR,substitution,out,[],1629636,,,1610612764,54,55,2024-02-26T00:04:04Z,3170000,False,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT00M07.00S,2024-02-26T00:03:57.8Z,2,REGULAR,substitution,in,[],1630171,,,1610612764,54,55,2024-02-26T00:04:04Z,3180000,False,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT00M07.00S,2024-02-26T00:03:57.8Z,2,REGULAR,substitution,in,[],1629731,,,1610612764,54,55,2024-02-26T00:04:04Z,3190000,False,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT00M02.90S,2024-02-26T00:04:22.9Z,2,REGULAR,foul,personal,[],1630596,,,1610612764,54,55,2024-02-26T00:04:30Z,3200000,False,,,0,,E. Mobley personal FOUL (2 PF),"[1630596, 1628398]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Mid-Range,8-16 Left,202041.0,2.0,0.0,Kuzma,1628398.0,,,,,,,,,,,,,,,
334,PT00M02.90S,2024-02-26T00:04:32.0Z,2,REGULAR,substitution,out,[],1628963,,,1610612764,54,55,2024-02-26T00:04:37Z,3220000,False,,,0,,SUB out: M. Bagley III,[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT00M02.90S,2024-02-26T00:04:32.0Z,2,REGULAR,substitution,in,[],1631116,,,1610612764,54,55,2024-02-26T00:04:37Z,3230000,False,,,0,,SUB in: P. Baldwin Jr.,[1631116],1610612764.0,WAS,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT00M01.40S,2024-02-26T00:04:55.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628398,95.87713534822602,3.431372549019608,1610612764,54,55,2024-02-26T00:05:04Z,3240000,False,-233.0,-14.0,1,right,MISS K. Kuzma 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,,,,23.32,,,,,,,,
337,PT00M00.10S,2024-02-26T00:04:56.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612764,54,55,2024-02-26T00:05:39Z,3250000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,336.0,,,,,,,,,,,,
338,PT00M00.00S,2024-02-26T00:05:08.4Z,2,REGULAR,period,end,[],0,,,1610612764,54,55,2024-02-26T00:05:08Z,3260000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT12M00.00S,2024-02-26T00:19:34.5Z,3,REGULAR,substitution,out,['startperiod'],1629673,,,1610612764,54,55,2024-02-26T00:20:06Z,3270000,False,,,0,,SUB out: J. Poole,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT12M00.00S,2024-02-26T00:19:34.5Z,3,REGULAR,substitution,out,['startperiod'],1631116,,,1610612764,54,55,2024-02-26T00:20:06Z,3280000,False,,,0,,SUB out: P. Baldwin Jr.,[1631116],1610612764.0,WAS,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2024-02-26T00:19:34.5Z,3,REGULAR,substitution,out,['startperiod'],1629731,,,1610612764,54,55,2024-02-26T00:20:06Z,3290000,False,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT12M00.00S,2024-02-26T00:19:34.5Z,3,REGULAR,substitution,out,['startperiod'],1630171,,,1610612764,54,55,2024-02-26T00:20:06Z,3300000,False,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT12M00.00S,2024-02-26T00:19:34.5Z,3,REGULAR,substitution,in,['startperiod'],1628963,,,1610612764,54,55,2024-02-26T00:20:06Z,3310000,False,,,0,,SUB in: M. Bagley III,[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT12M00.00S,2024-02-26T00:19:34.5Z,3,REGULAR,substitution,in,['startperiod'],1631098,,,1610612764,54,55,2024-02-26T00:20:06Z,3320000,False,,,0,,SUB in: J. Davis,[1631098],1610612764.0,WAS,,,,Davis,J. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT12M00.00S,2024-02-26T00:19:34.5Z,3,REGULAR,substitution,in,['startperiod'],1628378,,,1610612764,54,55,2024-02-26T00:20:06Z,3330000,False,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT12M00.00S,2024-02-26T00:19:34.5Z,3,REGULAR,substitution,in,['startperiod'],1629636,,,1610612764,54,55,2024-02-26T00:20:06Z,3340000,False,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT12M00.00S,2024-02-26T00:20:15.6Z,3,REGULAR,period,start,[],0,,,1610612764,54,55,2024-02-26T00:20:15Z,3350000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT11M48.00S,2024-02-26T00:20:27.4Z,3,REGULAR,2pt,Jump Shot,[],1629013,9.280551905387648,83.33333333333334,1610612764,54,55,2024-02-26T00:20:31Z,3360000,False,-167.0,35.0,1,left,MISS L. Shamet 17' pullup Shot,[1629013],1610612764.0,WAS,pullup,,,Shamet,L. Shamet,,,,,Mid-Range,16-24 Left,,,,,,Missed,,,,,,17.03,,,,,,,,
351,PT11M44.00S,2024-02-26T00:20:31.4Z,3,REGULAR,rebound,defensive,[],1628386,,,1610612739,54,55,2024-02-26T00:20:31Z,3370000,False,,,0,,J. Allen REBOUND (Off:0 Def:8),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Mid-Range,16-24 Left,,,,,,,,350.0,8.0,8.0,0.0,,,,,,,,,
352,PT11M32.00S,2024-02-26T00:20:42.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628386,92.72339027595268,58.57843137254902,1610612739,54,55,2024-02-26T00:20:47Z,3380000,False,43.0,16.0,1,right,MISS J. Allen DUNK - blocked,"[1628386, 1628963]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,,4.58,Bagley III,1628963.0,,,,,,
353,PT11M32.00S,2024-02-26T00:20:42.6Z,3,REGULAR,block,,[],1628963,,,1610612739,54,55,2024-02-26T00:20:45Z,3390000,False,,,0,,M. Bagley III BLOCK (1 BLK),[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
354,PT11M29.00S,2024-02-26T00:20:45.6Z,3,REGULAR,rebound,defensive,[],1626145,,,1610612764,54,55,2024-02-26T00:20:47Z,3400000,False,,,0,,T. Jones REBOUND (Off:0 Def:1),[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,352.0,1.0,1.0,0.0,,,,,,,,,
355,PT11M25.00S,2024-02-26T00:20:49.6Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628398,8.492115637319317,54.41176470588235,1610612764,56,55,2024-02-26T00:21:32Z,3410000,False,-22.0,27.0,1,left,K. Kuzma running Layup (16 PTS) (T. Jones 8 AST),"[1628398, 1626145]",1610612764.0,WAS,running,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,,,,Made,16.0,,,,,3.51,,,T. Jones,1626145.0,8.0,,,
357,PT11M04.00S,2024-02-26T00:21:13.9Z,3,REGULAR,foul,personal,[],1631098,,,1610612739,56,55,2024-02-26T00:21:20Z,3430000,False,,,0,,J. Davis personal FOUL (3 PF),"[1631098, 1630596]",1610612764.0,WAS,,,,Davis,J. Davis,,,,,In The Paint (Non-RA),0-8 Center,200833.0,3.0,0.0,Mobley,1630596.0,,,,,,,,,,,,,,,
